ID;Bedrijfsomvang;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijven_1;WerkzamePersonenFTEGemiddeld_2;Bedrijfsopbrengsten_3;TotaleBedrijfslasten_4;InkoopwaardeOmzet_5;PersoneleKosten_6;OverigeBedrijfslasten_7;Bedrijfsresultaat_8;ToegevoegdeWaarde_9
516;7;38 Afvalbehandeling en recycling;2009;1.0;39.0;35.0;34.0;;40.0;35.0;45.0;44.0
517;7;39 Sanering en overig afvalbeheer;2009;;;;;;;;;
518;7;F Bouwnijverheid;2009;0.0;20.0;26.0;27.0;;28.0;22.0;11.0;23.0
519;7;41 Algemene bouw en projectontwikkeling;2009;0.0;12.0;20.0;21.0;;19.0;15.0;2.0;15.0
520;7;42 Grond-, water-  en wegenbouw;2009;1.0;52.0;57.0;58.0;;60.0;53.0;50.0;57.0
521;7;43 Gespecialiseerde bouw;2009;0.0;16.0;21.0;22.0;;24.0;15.0;8.0;19.0
522;7;G Handel;2009;0.0;25.0;27.0;27.0;;29.0;31.0;19.0;29.0
523;7;45 Autohandel en -reparatie;2009;0.0;13.0;20.0;20.0;;18.0;32.0;7.0;26.0
524;7;46 Groothandel en handelsbemiddeling;2009;0.0;19.0;24.0;24.0;;23.0;28.0;15.0;24.0
525;7;47 Detailhandel (niet in auto's);2009;0.0;34.0;41.0;42.0;;45.0;38.0;32.0;40.0
526;7;H Vervoer en opslag;2009;0.0;46.0;47.0;47.0;;52.0;55.0;43.0;46.0
527;7;49 Vervoer over land;2009;0.0;32.0;34.0;35.0;;37.0;36.0;23.0;25.0
528;7;50 Vervoer over water;2009;0.0;16.0;25.0;21.0;;18.0;21.0;52.0;34.0
529;7;51 Vervoer door de lucht;2009;;;;;;;;;
530;7;52 Opslag, dienstverlening voor vervoer;2009;1.0;49.0;42.0;41.0;;55.0;48.0;48.0;48.0
531;7;53 Post en koeriers;2009;;;;;;;;;
532;7;I Horeca;2009;0.0;16.0;22.0;22.0;;26.0;18.0;17.0;22.0
533;7;55 Logiesverstrekking;2009;0.0;26.0;34.0;34.0;;33.0;36.0;27.0;30.0
534;7;56 Restaurants en cafés;2009;0.0;14.0;17.0;18.0;;23.0;9.0;15.0;19.0
535;7;J Informatie en communicatie;2009;0.0;43.0;55.0;54.0;;52.0;58.0;65.0;58.0
536;7;58 Uitgeverijen;2009;1.0;49.0;54.0;51.0;;57.0;50.0;80.0;61.0
537;7;"59 Film- en tv-productie; geluidsopname";2009;0.0;10.0;18.0;18.0;;18.0;13.0;18.0;19.0
538;7;60 Radio- en televisieomroepen;2009;7.0;52.0;72.0;69.0;;61.0;52.0;109.0;78.0
539;7;61 Telecommunicatie;2009;2.0;83.0;85.0;82.0;;85.0;89.0;95.0;91.0
540;7;62 IT-dienstverlening;2009;0.0;37.0;41.0;43.0;;45.0;40.0;16.0;40.0
541;7;63 Diensten op het gebied van informatie;2009;;;;;;;;;
542;7;K Financiële dienstverlening;2009;;;;;;;;;
543;7;64 Bankwezen;2009;;;;;;;;;
544;7;65 Verzekeraars en pensioenfondsen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
545;7;66 Overige financiële dienstverlening;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
546;7;L Verhuur en handel van onroerend goed;2009;0.0;3.0;5.0;6.0;;6.0;5.0;4.0;4.0
547;7;68 Verhuur en handel van onroerend goed;2009;0.0;3.0;5.0;6.0;;6.0;5.0;4.0;4.0
548;7;M Specialistische zakelijke diensten;2009;0.0;19.0;23.0;24.0;;30.0;21.0;12.0;24.0
549;7;69 Juridische diensten en administratie;2009;0.0;29.0;35.0;37.0;;41.0;31.0;26.0;35.0
550;7;70 Holdings en managementadviesbureaus;2009;0.0;5.0;8.0;8.0;;9.0;6.0;5.0;8.0
551;7;71 Architecten-, ingenieursbureaus e.d.;2009;0.0;28.0;31.0;32.0;;38.0;26.0;16.0;32.0
552;7;72 Research;2009;1.0;54.0;55.0;55.0;;61.0;52.0;66.0;65.0
553;7;73 Reclamewezen en marktonderzoek;2009;;;;;;;;;
554;7;74 Design, fotografie, vertaalbureaus;2009;0.0;4.0;5.0;5.0;;8.0;4.0;1.0;5.0
555;7;75 Veterinaire dienstverlening;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
556;7;N Verhuur en overige zakelijke diensten;2009;1.0;39.0;39.0;40.0;;48.0;31.0;20.0;41.0
557;7;77 Verhuur van roerende goederen;2009;0.0;13.0;25.0;27.0;;19.0;14.0;-2.0;25.0
558;7;78 Uitzendbureaus en arbeidsbemiddeling;2009;2.0;49.0;51.0;52.0;;54.0;43.0;42.0;54.0
559;7;79 Reisbureaus, reisorganisatie en -info;2009;0.0;32.0;35.0;37.0;;33.0;27.0;4.0;22.0
560;7;80 Beveiligings- en opsporingsdiensten;2009;1.0;63.0;57.0;59.0;;67.0;45.0;43.0;64.0
561;7;81 Schoonmaakbedrijven, hoveniers e.d.;2009;0.0;37.0;29.0;31.0;;41.0;20.0;13.0;35.0
562;7;82 Overige zakelijke dienstverlening;2009;1.0;37.0;32.0;33.0;;41.0;39.0;28.0;39.0
563;7;O Openbaar bestuur en overheidsdiensten;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
564;7;84 Openbaar bestuur en overheidsdiensten;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
565;7;P Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
566;7;85 Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
567;7;R Cultuur, sport en recreatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568;7;90 Kunst;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569;7;91 Bibliotheken, musea en natuurbehoud;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570;7;92 Loterijen en kansspelen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571;7;93 Sport en recreatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572;7;S Overige dienstverlening;2009;0.0;8.0;21.0;23.0;;23.0;17.0;13.0;20.0
573;7;94 Ideële, belangen-, hobbyverenigingen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
574;7;95 Reparatie van consumentenartikelen;2009;;;;;;;;;
575;7;96 Overige persoonlijke dienstverlening;2009;0.0;8.0;24.0;26.0;;26.0;19.0;15.0;22.0
