ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;InkomstenniveauHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
7554;Mannen;1;Mbo (exclusief extraneï);17 jaar of jonger;>= 4 keer minimumloon;2008/'09;10140.0;320.0;9820.0;3.1
7555;Mannen;1;Mbo (exclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2004/'05;110.0;40.0;70.0;36.3
7556;Mannen;1;Mbo (exclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2005/'06;180.0;50.0;130.0;27.5
7557;Mannen;1;Mbo (exclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2006/'07;290.0;50.0;250.0;16.4
7558;Mannen;1;Mbo (exclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2007/'08;120.0;30.0;80.0;28.7
7559;Mannen;1;Mbo (exclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2008/'09;100.0;20.0;80.0;19.2
7560;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2004/'05;119270.0;12370.0;106900.0;10.4
7561;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2005/'06;131070.0;11440.0;119630.0;8.7
7562;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2006/'07;132380.0;11400.0;120970.0;8.6
7563;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2007/'08;133300.0;11100.0;122190.0;8.3
7564;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2008/'09;134200.0;10730.0;123470.0;8.0
7565;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2004/'05;17120.0;2560.0;14560.0;14.9
7566;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2005/'06;20120.0;2750.0;17370.0;13.7
7567;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2006/'07;19370.0;2730.0;16640.0;14.1
7568;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2007/'08;17010.0;2530.0;14470.0;14.9
7569;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2008/'09;19220.0;2510.0;16710.0;13.1
7570;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2004/'05;5870.0;820.0;5050.0;14.0
7571;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2005/'06;7110.0;900.0;6210.0;12.7
7572;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2006/'07;6840.0;980.0;5870.0;14.3
7573;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2007/'08;5830.0;850.0;4980.0;14.6
7574;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2008/'09;7010.0;890.0;6120.0;12.7
7575;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2004/'05;1590.0;310.0;1280.0;19.4
7576;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2005/'06;1940.0;310.0;1630.0;15.9
7577;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2006/'07;1860.0;350.0;1510.0;18.6
7578;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2007/'08;1810.0;330.0;1470.0;18.5
7579;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2008/'09;1820.0;310.0;1510.0;17.1
7580;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2004/'05;3700.0;580.0;3120.0;15.8
7581;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2005/'06;4510.0;710.0;3810.0;15.7
7582;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2006/'07;4270.0;620.0;3650.0;14.5
7583;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2007/'08;3800.0;630.0;3180.0;16.5
7584;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2008/'09;4180.0;580.0;3600.0;13.9
7585;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2004/'05;5970.0;840.0;5120.0;14.1
7586;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2005/'06;6550.0;830.0;5720.0;12.6
7587;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2006/'07;6390.0;790.0;5600.0;12.3
7588;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2007/'08;5570.0;720.0;4850.0;12.9
7589;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2008/'09;6210.0;730.0;5480.0;11.8
7590;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2004/'05;51940.0;5280.0;46660.0;10.2
7591;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2005/'06;55400.0;4730.0;50670.0;8.5
7592;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2006/'07;50930.0;4420.0;46510.0;8.7
7593;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2007/'08;46740.0;4100.0;42640.0;8.8
7594;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2008/'09;48550.0;3920.0;44630.0;8.1
7595;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2004/'05;49450.0;4350.0;45100.0;8.8
7596;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2005/'06;54570.0;3770.0;50800.0;6.9
7597;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2006/'07;60170.0;3910.0;56270.0;6.5
7598;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2007/'08;68830.0;4310.0;64530.0;6.3
7599;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2008/'09;65690.0;4110.0;61580.0;6.3
7600;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2004/'05;760.0;180.0;570.0;24.2
7601;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2005/'06;980.0;190.0;790.0;19.3
7602;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2006/'07;1910.0;350.0;1560.0;18.1
7603;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2007/'08;720.0;170.0;550.0;23.3
7604;Mannen;1;Mbo (exclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2008/'09;740.0;190.0;550.0;25.8
7605;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2004/'05;32960.0;7280.0;25670.0;22.1
7606;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2005/'06;36610.0;7110.0;29500.0;19.4
7607;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2006/'07;38760.0;6970.0;31790.0;18.0
7608;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2007/'08;42920.0;7720.0;35210.0;18.0
7609;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2008/'09;43900.0;6720.0;37180.0;15.3
7610;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2004/'05;7470.0;1980.0;5490.0;26.6
7611;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2005/'06;8620.0;2030.0;6590.0;23.5
7612;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2006/'07;9220.0;2010.0;7210.0;21.8
7613;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2007/'08;9170.0;2020.0;7150.0;22.0
7614;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2008/'09;9530.0;1840.0;7690.0;19.3
7615;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2004/'05;1330.0;340.0;980.0;25.9
7616;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2005/'06;1790.0;410.0;1380.0;23.1
7617;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2006/'07;1930.0;410.0;1520.0;21.2
7618;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2007/'08;1690.0;350.0;1350.0;20.5
7619;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2008/'09;2190.0;350.0;1840.0;16.0
7620;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2004/'05;590.0;190.0;400.0;32.5
7621;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2005/'06;700.0;200.0;500.0;28.3
7622;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2006/'07;790.0;220.0;580.0;27.3
7623;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2007/'08;890.0;230.0;660.0;26.1
7624;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2008/'09;720.0;180.0;540.0;24.9
7625;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2004/'05;2280.0;690.0;1590.0;30.4
7626;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2005/'06;2440.0;630.0;1810.0;25.8
7627;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2006/'07;2670.0;670.0;2000.0;25.0
7628;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2007/'08;2670.0;650.0;2020.0;24.3
7629;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2008/'09;2540.0;580.0;1960.0;22.9
7630;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,5 tot 2 keer minimumloon;2004/'05;3280.0;760.0;2520.0;23.1
7631;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,5 tot 2 keer minimumloon;2005/'06;3680.0;790.0;2900.0;21.4
7632;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,5 tot 2 keer minimumloon;2006/'07;3820.0;720.0;3110.0;18.7
7633;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,5 tot 2 keer minimumloon;2007/'08;3920.0;790.0;3120.0;20.3
7634;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;1,5 tot 2 keer minimumloon;2008/'09;4080.0;730.0;3360.0;17.8
7635;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;2 tot 4 keer minimumloon;2004/'05;16730.0;3600.0;13130.0;21.5
7636;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;2 tot 4 keer minimumloon;2005/'06;18330.0;3480.0;14850.0;19.0
7637;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;2 tot 4 keer minimumloon;2006/'07;18620.0;3400.0;15220.0;18.3
7638;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;2 tot 4 keer minimumloon;2007/'08;20470.0;3730.0;16740.0;18.2
7639;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;2 tot 4 keer minimumloon;2008/'09;20550.0;3220.0;17330.0;15.7
7640;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;>= 4 keer minimumloon;2004/'05;8430.0;1550.0;6870.0;18.4
7641;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;>= 4 keer minimumloon;2005/'06;9260.0;1460.0;7800.0;15.7
7642;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;>= 4 keer minimumloon;2006/'07;10180.0;1400.0;8780.0;13.7
7643;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;>= 4 keer minimumloon;2007/'08;12980.0;1840.0;11140.0;14.2
7644;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;>= 4 keer minimumloon;2008/'09;13510.0;1510.0;12000.0;11.2
7645;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Inkomstenniveau onbekend;2004/'05;330.0;150.0;190.0;44.0
7646;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Inkomstenniveau onbekend;2005/'06;400.0;140.0;260.0;34.9
7647;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Inkomstenniveau onbekend;2006/'07;740.0;160.0;580.0;21.7
7648;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Inkomstenniveau onbekend;2007/'08;300.0;130.0;170.0;44.0
7649;Mannen;1;Mbo (exclusief extraneï);23 jaar of ouder;Inkomstenniveau onbekend;2008/'09;300.0;150.0;160.0;49.0
7650;Mannen;1;100;0;Totaal inkomstenniveau huishouden;2004/'05;;;;
7651;Mannen;1;100;0;Totaal inkomstenniveau huishouden;2005/'06;3410.0;770.0;2640.0;22.6
7652;Mannen;1;100;0;Totaal inkomstenniveau huishouden;2006/'07;4050.0;870.0;3180.0;21.5
7653;Mannen;1;100;0;Totaal inkomstenniveau huishouden;2007/'08;4690.0;950.0;3740.0;20.3
7654;Mannen;1;100;0;Totaal inkomstenniveau huishouden;2008/'09;5540.0;890.0;4650.0;16.1
7655;Mannen;1;100;0;< 2 keer minimumloon;2004/'05;;;;
7656;Mannen;1;100;0;< 2 keer minimumloon;2005/'06;810.0;220.0;580.0;27.6
7657;Mannen;1;100;0;< 2 keer minimumloon;2006/'07;950.0;250.0;700.0;26.3
7658;Mannen;1;100;0;< 2 keer minimumloon;2007/'08;940.0;220.0;720.0;23.1
7659;Mannen;1;100;0;< 2 keer minimumloon;2008/'09;1170.0;220.0;950.0;18.6
7660;Mannen;1;100;0;< 0,9 keer minimumloon;2004/'05;;;;
7661;Mannen;1;100;0;< 0,9 keer minimumloon;2005/'06;350.0;100.0;250.0;29.5
7662;Mannen;1;100;0;< 0,9 keer minimumloon;2006/'07;450.0;110.0;340.0;24.7
7663;Mannen;1;100;0;< 0,9 keer minimumloon;2007/'08;410.0;90.0;320.0;23.0
7664;Mannen;1;100;0;< 0,9 keer minimumloon;2008/'09;550.0;90.0;460.0;16.1
7665;Mannen;1;100;0;0,9 tot 1,1 keer minimumloon;2004/'05;;;;
7666;Mannen;1;100;0;0,9 tot 1,1 keer minimumloon;2005/'06;60.0;20.0;50.0;29.7
7667;Mannen;1;100;0;0,9 tot 1,1 keer minimumloon;2006/'07;90.0;30.0;70.0;27.7
7668;Mannen;1;100;0;0,9 tot 1,1 keer minimumloon;2007/'08;110.0;30.0;90.0;22.8
7669;Mannen;1;100;0;0,9 tot 1,1 keer minimumloon;2008/'09;130.0;40.0;90.0;27.1
7670;Mannen;1;100;0;1,1 tot 1,5 keer minimumloon;2004/'05;;;;
7671;Mannen;1;100;0;1,1 tot 1,5 keer minimumloon;2005/'06;170.0;50.0;130.0;25.9
7672;Mannen;1;100;0;1,1 tot 1,5 keer minimumloon;2006/'07;170.0;50.0;120.0;28.5
7673;Mannen;1;100;0;1,1 tot 1,5 keer minimumloon;2007/'08;190.0;50.0;140.0;28.3
7674;Mannen;1;100;0;1,1 tot 1,5 keer minimumloon;2008/'09;210.0;40.0;170.0;20.9
7675;Mannen;1;100;0;1,5 tot 2 keer minimumloon;2004/'05;;;;
7676;Mannen;1;100;0;1,5 tot 2 keer minimumloon;2005/'06;220.0;60.0;160.0;25.2
7677;Mannen;1;100;0;1,5 tot 2 keer minimumloon;2006/'07;230.0;60.0;170.0;27.4
7678;Mannen;1;100;0;1,5 tot 2 keer minimumloon;2007/'08;230.0;40.0;180.0;19.0
7679;Mannen;1;100;0;1,5 tot 2 keer minimumloon;2008/'09;280.0;50.0;230.0;18.1
7680;Mannen;1;100;0;2 tot 4 keer minimumloon;2004/'05;;;;
7681;Mannen;1;100;0;2 tot 4 keer minimumloon;2005/'06;1180.0;290.0;890.0;24.6
7682;Mannen;1;100;0;2 tot 4 keer minimumloon;2006/'07;1250.0;280.0;970.0;22.5
7683;Mannen;1;100;0;2 tot 4 keer minimumloon;2007/'08;1410.0;300.0;1110.0;21.5
7684;Mannen;1;100;0;2 tot 4 keer minimumloon;2008/'09;1640.0;300.0;1350.0;18.0
7685;Mannen;1;100;0;>= 4 keer minimumloon;2004/'05;;;;
7686;Mannen;1;100;0;>= 4 keer minimumloon;2005/'06;1400.0;250.0;1150.0;17.6
7687;Mannen;1;100;0;>= 4 keer minimumloon;2006/'07;1780.0;320.0;1460.0;17.9
7688;Mannen;1;100;0;>= 4 keer minimumloon;2007/'08;2310.0;420.0;1890.0;18.2
7689;Mannen;1;100;0;>= 4 keer minimumloon;2008/'09;2700.0;370.0;2330.0;13.5
7690;Mannen;1;100;0;Inkomstenniveau onbekend;2004/'05;;;;
7691;Mannen;1;100;0;Inkomstenniveau onbekend;2005/'06;40.0;10.0;20.0;37.8
7692;Mannen;1;100;0;Inkomstenniveau onbekend;2006/'07;80.0;20.0;60.0;29.3
7693;Mannen;1;100;0;Inkomstenniveau onbekend;2007/'08;30.0;10.0;20.0;38.2
7694;Mannen;1;100;0;Inkomstenniveau onbekend;2008/'09;40.0;10.0;30.0;32.5
7695;Mannen;1;100;22 jaar of jonger;Totaal inkomstenniveau huishouden;2004/'05;;;;
7696;Mannen;1;100;22 jaar of jonger;Totaal inkomstenniveau huishouden;2005/'06;3010.0;630.0;2390.0;20.7
7697;Mannen;1;100;22 jaar of jonger;Totaal inkomstenniveau huishouden;2006/'07;3560.0;680.0;2880.0;19.1
7698;Mannen;1;100;22 jaar of jonger;Totaal inkomstenniveau huishouden;2007/'08;4170.0;810.0;3360.0;19.4
7699;Mannen;1;100;22 jaar of jonger;Totaal inkomstenniveau huishouden;2008/'09;4960.0;760.0;4200.0;15.3
7700;Mannen;1;100;22 jaar of jonger;< 2 keer minimumloon;2004/'05;;;;
7701;Mannen;1;100;22 jaar of jonger;< 2 keer minimumloon;2005/'06;680.0;180.0;500.0;26.9
7702;Mannen;1;100;22 jaar of jonger;< 2 keer minimumloon;2006/'07;790.0;200.0;600.0;24.7
7703;Mannen;1;100;22 jaar of jonger;< 2 keer minimumloon;2007/'08;790.0;180.0;610.0;23.2
7704;Mannen;1;100;22 jaar of jonger;< 2 keer minimumloon;2008/'09;980.0;180.0;800.0;18.5
7705;Mannen;1;100;22 jaar of jonger;< 0,9 keer minimumloon;2004/'05;;;;
7706;Mannen;1;100;22 jaar of jonger;< 0,9 keer minimumloon;2005/'06;300.0;90.0;210.0;29.7
7707;Mannen;1;100;22 jaar of jonger;< 0,9 keer minimumloon;2006/'07;380.0;90.0;290.0;23.7
7708;Mannen;1;100;22 jaar of jonger;< 0,9 keer minimumloon;2007/'08;340.0;70.0;270.0;21.5
7709;Mannen;1;100;22 jaar of jonger;< 0,9 keer minimumloon;2008/'09;430.0;70.0;360.0;16.4
7710;Mannen;1;100;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;;;;
7711;Mannen;1;100;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;50.0;20.0;40.0;28.8
7712;Mannen;1;100;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;80.0;20.0;50.0;28.9
7713;Mannen;1;100;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;100.0;20.0;80.0;23.0
7714;Mannen;1;100;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;110.0;30.0;80.0;25.2
7715;Mannen;1;100;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;;;;
7716;Mannen;1;100;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;150.0;30.0;110.0;23.3
7717;Mannen;1;100;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;140.0;40.0;100.0;28.5
7718;Mannen;1;100;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;160.0;50.0;110.0;29.4
7719;Mannen;1;100;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;190.0;40.0;150.0;21.6
7720;Mannen;1;100;22 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;;;;
7721;Mannen;1;100;22 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;180.0;40.0;130.0;24.4
7722;Mannen;1;100;22 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;190.0;40.0;150.0;22.0
7723;Mannen;1;100;22 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;190.0;40.0;150.0;21.2
7724;Mannen;1;100;22 jaar of jonger;1,5 tot 2 keer minimumloon;2008/'09;250.0;40.0;210.0;16.7
7725;Mannen;1;100;22 jaar of jonger;2 tot 4 keer minimumloon;2004/'05;;;;
7726;Mannen;1;100;22 jaar of jonger;2 tot 4 keer minimumloon;2005/'06;1010.0;220.0;790.0;21.4
7727;Mannen;1;100;22 jaar of jonger;2 tot 4 keer minimumloon;2006/'07;1060.0;200.0;860.0;19.2
7728;Mannen;1;100;22 jaar of jonger;2 tot 4 keer minimumloon;2007/'08;1230.0;250.0;980.0;20.3
7729;Mannen;1;100;22 jaar of jonger;2 tot 4 keer minimumloon;2008/'09;1450.0;240.0;1210.0;16.8
7730;Mannen;1;100;22 jaar of jonger;>= 4 keer minimumloon;2004/'05;;;;
7731;Mannen;1;100;22 jaar of jonger;>= 4 keer minimumloon;2005/'06;1300.0;220.0;1080.0;16.6
7732;Mannen;1;100;22 jaar of jonger;>= 4 keer minimumloon;2006/'07;1640.0;260.0;1380.0;16.1
7733;Mannen;1;100;22 jaar of jonger;>= 4 keer minimumloon;2007/'08;2120.0;360.0;1760.0;17.1
7734;Mannen;1;100;22 jaar of jonger;>= 4 keer minimumloon;2008/'09;2500.0;320.0;2180.0;12.9
7735;Mannen;1;100;22 jaar of jonger;Inkomstenniveau onbekend;2004/'05;;;;
7736;Mannen;1;100;22 jaar of jonger;Inkomstenniveau onbekend;2005/'06;30.0;10.0;20.0;36.7
7737;Mannen;1;100;22 jaar of jonger;Inkomstenniveau onbekend;2006/'07;70.0;20.0;50.0;27.9
7738;Mannen;1;100;22 jaar of jonger;Inkomstenniveau onbekend;2007/'08;30.0;10.0;20.0;42.9
7739;Mannen;1;100;22 jaar of jonger;Inkomstenniveau onbekend;2008/'09;30.0;10.0;20.0;34.4
7740;Mannen;1;100;17 jaar of jonger;Totaal inkomstenniveau huishouden;2004/'05;;;;
7741;Mannen;1;100;17 jaar of jonger;Totaal inkomstenniveau huishouden;2005/'06;150.0;30.0;120.0;22.4
7742;Mannen;1;100;17 jaar of jonger;Totaal inkomstenniveau huishouden;2006/'07;160.0;30.0;120.0;21.5
7743;Mannen;1;100;17 jaar of jonger;Totaal inkomstenniveau huishouden;2007/'08;200.0;40.0;170.0;18.3
7744;Mannen;1;100;17 jaar of jonger;Totaal inkomstenniveau huishouden;2008/'09;190.0;20.0;170.0;11.1
7745;Mannen;1;100;17 jaar of jonger;< 2 keer minimumloon;2004/'05;;;;
7746;Mannen;1;100;17 jaar of jonger;< 2 keer minimumloon;2005/'06;40.0;10.0;30.0;28.6
7747;Mannen;1;100;17 jaar of jonger;< 2 keer minimumloon;2006/'07;40.0;10.0;30.0;27.5
7748;Mannen;1;100;17 jaar of jonger;< 2 keer minimumloon;2007/'08;40.0;10.0;30.0;27.3
7749;Mannen;1;100;17 jaar of jonger;< 2 keer minimumloon;2008/'09;40.0;;40.0;
7750;Mannen;1;100;17 jaar of jonger;< 0,9 keer minimumloon;2004/'05;;;;
7751;Mannen;1;100;17 jaar of jonger;< 0,9 keer minimumloon;2005/'06;10.0;;;
7752;Mannen;1;100;17 jaar of jonger;< 0,9 keer minimumloon;2006/'07;10.0;;;
7753;Mannen;1;100;17 jaar of jonger;< 0,9 keer minimumloon;2007/'08;10.0;;;
7754;Mannen;1;100;17 jaar of jonger;< 0,9 keer minimumloon;2008/'09;10.0;0.0;10.0;0.0
7755;Mannen;1;100;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;;;;
7756;Mannen;1;100;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;;;;
7757;Mannen;1;100;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;;;;
7758;Mannen;1;100;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;10.0;;;
7759;Mannen;1;100;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;;0.0;;0.0
7760;Mannen;1;100;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;;;;
7761;Mannen;1;100;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;;;;
7762;Mannen;1;100;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;10.0;;;
7763;Mannen;1;100;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;10.0;;;
7764;Mannen;1;100;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;10.0;0.0;10.0;0.0
7765;Mannen;1;100;17 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;;;;
7766;Mannen;1;100;17 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;10.0;;10.0;
7767;Mannen;1;100;17 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;10.0;;10.0;
7768;Mannen;1;100;17 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;10.0;;10.0;
7769;Mannen;1;100;17 jaar of jonger;1,5 tot 2 keer minimumloon;2008/'09;10.0;;10.0;
7770;Mannen;1;100;17 jaar of jonger;2 tot 4 keer minimumloon;2004/'05;;;;
7771;Mannen;1;100;17 jaar of jonger;2 tot 4 keer minimumloon;2005/'06;60.0;10.0;40.0;24.6
7772;Mannen;1;100;17 jaar of jonger;2 tot 4 keer minimumloon;2006/'07;50.0;10.0;40.0;18.5
7773;Mannen;1;100;17 jaar of jonger;2 tot 4 keer minimumloon;2007/'08;60.0;10.0;50.0;19.7
7774;Mannen;1;100;17 jaar of jonger;2 tot 4 keer minimumloon;2008/'09;60.0;10.0;50.0;19.4
