ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
540;Listed monuments total;Flevoland (PV);1974;27
541;Listed monuments total;Flevoland (PV);1975;27
542;Listed monuments total;Flevoland (PV);1976;27
543;Listed monuments total;Flevoland (PV);1977;27
544;Listed monuments total;Flevoland (PV);1978;27
545;Listed monuments total;Flevoland (PV);1979;27
546;Listed monuments total;Flevoland (PV);1980;32
547;Listed monuments total;Flevoland (PV);1981;33
548;Listed monuments total;Flevoland (PV);1982;33
549;Listed monuments total;Flevoland (PV);1983;34
550;Listed monuments total;Flevoland (PV);1984;34
551;Listed monuments total;Flevoland (PV);1985;34
552;Listed monuments total;Flevoland (PV);1986;36
553;Listed monuments total;Flevoland (PV);1987;38
554;Listed monuments total;Flevoland (PV);1988;40
555;Listed monuments total;Flevoland (PV);1989;40
556;Listed monuments total;Flevoland (PV);1990;40
557;Listed monuments total;Flevoland (PV);1991;40
558;Listed monuments total;Flevoland (PV);1992;40
559;Listed monuments total;Flevoland (PV);1993;40
560;Listed monuments total;Flevoland (PV);1994;40
561;Listed monuments total;Flevoland (PV);1995;40
562;Listed monuments total;Flevoland (PV);1996;40
563;Listed monuments total;Flevoland (PV);1997;40
564;Listed monuments total;Flevoland (PV);1998;40
565;Listed monuments total;Flevoland (PV);1999;40
566;Listed monuments total;Flevoland (PV);2000;45
567;Listed monuments total;Flevoland (PV);2001;45
568;Listed monuments total;Flevoland (PV);2002;93
569;Listed monuments total;Flevoland (PV);2003;93
570;Listed monuments total;Flevoland (PV);2004;93
571;Listed monuments total;Flevoland (PV);2005;94
572;Listed monuments total;Flevoland (PV);2006;94
573;Listed monuments total;Flevoland (PV);2007;94
574;Listed monuments total;Flevoland (PV);2008;94
575;Listed monuments total;Flevoland (PV);2009;94
576;Listed monuments total;Flevoland (PV);2010;98
577;Listed monuments total;Flevoland (PV);2011;98
578;Listed monuments total;Flevoland (PV);2012;110
579;Listed monuments total;Flevoland (PV);2013;103
580;Listed monuments total;Flevoland (PV);2014;105
581;Listed monuments total;Flevoland (PV);2015;105
582;Listed monuments total;Flevoland (PV);2016;106
583;Listed monuments total;Flevoland (PV);2017;109
584;Listed monuments total;Flevoland (PV);2018;109
585;Listed monuments total;Flevoland (PV);2019;109
586;Listed monuments total;Flevoland (PV);2020;109
587;Listed monuments total;Flevoland (PV);2021;109
588;Listed monuments total;Flevoland (PV);2022;109
589;Listed monuments total;Flevoland (PV);2023;109
590;Listed monuments total;Gelderland (PV);1965;331
591;Listed monuments total;Gelderland (PV);1966;1079
592;Listed monuments total;Gelderland (PV);1967;1322
593;Listed monuments total;Gelderland (PV);1968;1439
594;Listed monuments total;Gelderland (PV);1969;1480
595;Listed monuments total;Gelderland (PV);1970;1817
596;Listed monuments total;Gelderland (PV);1971;2810
597;Listed monuments total;Gelderland (PV);1972;2839
598;Listed monuments total;Gelderland (PV);1973;3019
599;Listed monuments total;Gelderland (PV);1974;3112
600;Listed monuments total;Gelderland (PV);1975;3175
601;Listed monuments total;Gelderland (PV);1976;3285
602;Listed monuments total;Gelderland (PV);1977;3347
603;Listed monuments total;Gelderland (PV);1978;3411
604;Listed monuments total;Gelderland (PV);1979;3430
605;Listed monuments total;Gelderland (PV);1980;3479
606;Listed monuments total;Gelderland (PV);1981;3513
607;Listed monuments total;Gelderland (PV);1982;3531
608;Listed monuments total;Gelderland (PV);1983;3548
609;Listed monuments total;Gelderland (PV);1984;3564
610;Listed monuments total;Gelderland (PV);1985;3575
611;Listed monuments total;Gelderland (PV);1986;3592
612;Listed monuments total;Gelderland (PV);1987;3610
613;Listed monuments total;Gelderland (PV);1988;3624
614;Listed monuments total;Gelderland (PV);1989;3621
615;Listed monuments total;Gelderland (PV);1990;3624
616;Listed monuments total;Gelderland (PV);1991;3630
617;Listed monuments total;Gelderland (PV);1992;3649
618;Listed monuments total;Gelderland (PV);1993;3695
619;Listed monuments total;Gelderland (PV);1994;3723
620;Listed monuments total;Gelderland (PV);1995;3723
621;Listed monuments total;Gelderland (PV);1996;3724
622;Listed monuments total;Gelderland (PV);1997;3731
623;Listed monuments total;Gelderland (PV);1998;3747
624;Listed monuments total;Gelderland (PV);1999;3858
625;Listed monuments total;Gelderland (PV);2000;4305
626;Listed monuments total;Gelderland (PV);2001;4685
627;Listed monuments total;Gelderland (PV);2002;5344
628;Listed monuments total;Gelderland (PV);2003;5420
629;Listed monuments total;Gelderland (PV);2004;5637
630;Listed monuments total;Gelderland (PV);2005;5951
631;Listed monuments total;Gelderland (PV);2006;6204
632;Listed monuments total;Gelderland (PV);2007;6295
633;Listed monuments total;Gelderland (PV);2008;6322
634;Listed monuments total;Gelderland (PV);2009;6327
635;Listed monuments total;Gelderland (PV);2010;6463
636;Listed monuments total;Gelderland (PV);2011;6502
637;Listed monuments total;Gelderland (PV);2012;6630
638;Listed monuments total;Gelderland (PV);2013;6460
639;Listed monuments total;Gelderland (PV);2014;6515
640;Listed monuments total;Gelderland (PV);2015;6559
641;Listed monuments total;Gelderland (PV);2016;6563
642;Listed monuments total;Gelderland (PV);2017;6572
643;Listed monuments total;Gelderland (PV);2018;6570
644;Listed monuments total;Gelderland (PV);2019;6562
645;Listed monuments total;Gelderland (PV);2020;6557
646;Listed monuments total;Gelderland (PV);2021;6557
647;Listed monuments total;Gelderland (PV);2022;6553
648;Listed monuments total;Gelderland (PV);2023;6547
649;Listed monuments total;Utrecht (PV);1965;105
650;Listed monuments total;Utrecht (PV);1966;710
651;Listed monuments total;Utrecht (PV);1967;1620
652;Listed monuments total;Utrecht (PV);1968;1751
653;Listed monuments total;Utrecht (PV);1969;1787
654;Listed monuments total;Utrecht (PV);1970;1990
655;Listed monuments total;Utrecht (PV);1971;2241
656;Listed monuments total;Utrecht (PV);1972;2559
657;Listed monuments total;Utrecht (PV);1973;2857
658;Listed monuments total;Utrecht (PV);1974;2916
659;Listed monuments total;Utrecht (PV);1975;3050
660;Listed monuments total;Utrecht (PV);1976;3096
661;Listed monuments total;Utrecht (PV);1977;3121
662;Listed monuments total;Utrecht (PV);1978;3154
663;Listed monuments total;Utrecht (PV);1979;3173
664;Listed monuments total;Utrecht (PV);1980;3180
665;Listed monuments total;Utrecht (PV);1981;3185
666;Listed monuments total;Utrecht (PV);1982;3199
667;Listed monuments total;Utrecht (PV);1983;3205
668;Listed monuments total;Utrecht (PV);1984;3208
669;Listed monuments total;Utrecht (PV);1985;3239
670;Listed monuments total;Utrecht (PV);1986;3251
671;Listed monuments total;Utrecht (PV);1987;3254
672;Listed monuments total;Utrecht (PV);1988;3268
673;Listed monuments total;Utrecht (PV);1989;3271
674;Listed monuments total;Utrecht (PV);1990;3316
675;Listed monuments total;Utrecht (PV);1991;3360
676;Listed monuments total;Utrecht (PV);1992;3566
677;Listed monuments total;Utrecht (PV);1993;3620
678;Listed monuments total;Utrecht (PV);1994;3635
679;Listed monuments total;Utrecht (PV);1995;3635
680;Listed monuments total;Utrecht (PV);1996;3643
681;Listed monuments total;Utrecht (PV);1997;3715
682;Listed monuments total;Utrecht (PV);1998;3846
683;Listed monuments total;Utrecht (PV);1999;4193
684;Listed monuments total;Utrecht (PV);2000;4402
685;Listed monuments total;Utrecht (PV);2001;4954
686;Listed monuments total;Utrecht (PV);2002;5133
687;Listed monuments total;Utrecht (PV);2003;5190
688;Listed monuments total;Utrecht (PV);2004;5279
689;Listed monuments total;Utrecht (PV);2005;5374
690;Listed monuments total;Utrecht (PV);2006;5486
691;Listed monuments total;Utrecht (PV);2007;5546
692;Listed monuments total;Utrecht (PV);2008;5548
693;Listed monuments total;Utrecht (PV);2009;5577
694;Listed monuments total;Utrecht (PV);2010;5586
695;Listed monuments total;Utrecht (PV);2011;5730
696;Listed monuments total;Utrecht (PV);2012;5844
697;Listed monuments total;Utrecht (PV);2013;5745
698;Listed monuments total;Utrecht (PV);2014;5756
699;Listed monuments total;Utrecht (PV);2015;5776
700;Listed monuments total;Utrecht (PV);2016;5884
701;Listed monuments total;Utrecht (PV);2017;5883
702;Listed monuments total;Utrecht (PV);2018;5878
703;Listed monuments total;Utrecht (PV);2019;5873
704;Listed monuments total;Utrecht (PV);2020;5868
705;Listed monuments total;Utrecht (PV);2021;5858
706;Listed monuments total;Utrecht (PV);2022;5855
707;Listed monuments total;Utrecht (PV);2023;5853
708;Listed monuments total;Noord-Holland (PV);1965;380
709;Listed monuments total;Noord-Holland (PV);1966;736
710;Listed monuments total;Noord-Holland (PV);1967;1248
711;Listed monuments total;Noord-Holland (PV);1968;1455
712;Listed monuments total;Noord-Holland (PV);1969;2846
713;Listed monuments total;Noord-Holland (PV);1970;9360
714;Listed monuments total;Noord-Holland (PV);1971;9488
715;Listed monuments total;Noord-Holland (PV);1972;9609
716;Listed monuments total;Noord-Holland (PV);1973;9972
717;Listed monuments total;Noord-Holland (PV);1974;10300
718;Listed monuments total;Noord-Holland (PV);1975;10443
719;Listed monuments total;Noord-Holland (PV);1976;10790
720;Listed monuments total;Noord-Holland (PV);1977;10894
721;Listed monuments total;Noord-Holland (PV);1978;10968
722;Listed monuments total;Noord-Holland (PV);1979;11020
723;Listed monuments total;Noord-Holland (PV);1980;11082
724;Listed monuments total;Noord-Holland (PV);1981;11117
725;Listed monuments total;Noord-Holland (PV);1982;11151
726;Listed monuments total;Noord-Holland (PV);1983;11158
727;Listed monuments total;Noord-Holland (PV);1984;11211
728;Listed monuments total;Noord-Holland (PV);1985;11268
729;Listed monuments total;Noord-Holland (PV);1986;11286
730;Listed monuments total;Noord-Holland (PV);1987;11308
731;Listed monuments total;Noord-Holland (PV);1988;11345
732;Listed monuments total;Noord-Holland (PV);1989;11347
733;Listed monuments total;Noord-Holland (PV);1990;11411
734;Listed monuments total;Noord-Holland (PV);1991;11482
735;Listed monuments total;Noord-Holland (PV);1992;11503
736;Listed monuments total;Noord-Holland (PV);1993;11537
737;Listed monuments total;Noord-Holland (PV);1994;11568
738;Listed monuments total;Noord-Holland (PV);1995;11595
739;Listed monuments total;Noord-Holland (PV);1996;11826
740;Listed monuments total;Noord-Holland (PV);1997;11899
741;Listed monuments total;Noord-Holland (PV);1998;12284
742;Listed monuments total;Noord-Holland (PV);1999;12614
743;Listed monuments total;Noord-Holland (PV);2000;12736
744;Listed monuments total;Noord-Holland (PV);2001;13202
745;Listed monuments total;Noord-Holland (PV);2002;13646
746;Listed monuments total;Noord-Holland (PV);2003;13725
747;Listed monuments total;Noord-Holland (PV);2004;13942
748;Listed monuments total;Noord-Holland (PV);2005;14007
749;Listed monuments total;Noord-Holland (PV);2006;14097
750;Listed monuments total;Noord-Holland (PV);2007;14110
751;Listed monuments total;Noord-Holland (PV);2008;14147
752;Listed monuments total;Noord-Holland (PV);2009;14162
753;Listed monuments total;Noord-Holland (PV);2010;14202
754;Listed monuments total;Noord-Holland (PV);2011;14211
755;Listed monuments total;Noord-Holland (PV);2012;14214
756;Listed monuments total;Noord-Holland (PV);2013;14145
757;Listed monuments total;Noord-Holland (PV);2014;14103
758;Listed monuments total;Noord-Holland (PV);2015;14102
759;Listed monuments total;Noord-Holland (PV);2016;14113
760;Listed monuments total;Noord-Holland (PV);2017;14125
761;Listed monuments total;Noord-Holland (PV);2018;14100
762;Listed monuments total;Noord-Holland (PV);2019;14086
763;Listed monuments total;Noord-Holland (PV);2020;14075
764;Listed monuments total;Noord-Holland (PV);2021;14086
765;Listed monuments total;Noord-Holland (PV);2022;14081
766;Listed monuments total;Noord-Holland (PV);2023;14068
767;Listed monuments total;Zuid-Holland (PV);1965;0
768;Listed monuments total;Zuid-Holland (PV);1966;1744
769;Listed monuments total;Zuid-Holland (PV);1967;3148
770;Listed monuments total;Zuid-Holland (PV);1968;4481
771;Listed monuments total;Zuid-Holland (PV);1969;4696
772;Listed monuments total;Zuid-Holland (PV);1970;4748
773;Listed monuments total;Zuid-Holland (PV);1971;5009
774;Listed monuments total;Zuid-Holland (PV);1972;5233
775;Listed monuments total;Zuid-Holland (PV);1973;5905
776;Listed monuments total;Zuid-Holland (PV);1974;6048
777;Listed monuments total;Zuid-Holland (PV);1975;6136
778;Listed monuments total;Zuid-Holland (PV);1976;6260
779;Listed monuments total;Zuid-Holland (PV);1977;6333
780;Listed monuments total;Zuid-Holland (PV);1978;6412
781;Listed monuments total;Zuid-Holland (PV);1979;6431
782;Listed monuments total;Zuid-Holland (PV);1980;6467
783;Listed monuments total;Zuid-Holland (PV);1981;6503
784;Listed monuments total;Zuid-Holland (PV);1982;6528
785;Listed monuments total;Zuid-Holland (PV);1983;6565
786;Listed monuments total;Zuid-Holland (PV);1984;6576
787;Listed monuments total;Zuid-Holland (PV);1985;6642
788;Listed monuments total;Zuid-Holland (PV);1986;6665
789;Listed monuments total;Zuid-Holland (PV);1987;6681
790;Listed monuments total;Zuid-Holland (PV);1988;6697
791;Listed monuments total;Zuid-Holland (PV);1989;6722
792;Listed monuments total;Zuid-Holland (PV);1990;6710
793;Listed monuments total;Zuid-Holland (PV);1991;6719
794;Listed monuments total;Zuid-Holland (PV);1992;6739
795;Listed monuments total;Zuid-Holland (PV);1993;6969
796;Listed monuments total;Zuid-Holland (PV);1994;7114
797;Listed monuments total;Zuid-Holland (PV);1995;7134
798;Listed monuments total;Zuid-Holland (PV);1996;7155
799;Listed monuments total;Zuid-Holland (PV);1997;7230
800;Listed monuments total;Zuid-Holland (PV);1998;7335
801;Listed monuments total;Zuid-Holland (PV);1999;7411
802;Listed monuments total;Zuid-Holland (PV);2000;7708
803;Listed monuments total;Zuid-Holland (PV);2001;8095
804;Listed monuments total;Zuid-Holland (PV);2002;8622
805;Listed monuments total;Zuid-Holland (PV);2003;8773
806;Listed monuments total;Zuid-Holland (PV);2004;8857
807;Listed monuments total;Zuid-Holland (PV);2005;8897
808;Listed monuments total;Zuid-Holland (PV);2006;8946
809;Listed monuments total;Zuid-Holland (PV);2007;8972
810;Listed monuments total;Zuid-Holland (PV);2008;9025
811;Listed monuments total;Zuid-Holland (PV);2009;9043
812;Listed monuments total;Zuid-Holland (PV);2010;9117
813;Listed monuments total;Zuid-Holland (PV);2011;9125
814;Listed monuments total;Zuid-Holland (PV);2012;9133
815;Listed monuments total;Zuid-Holland (PV);2013;9014
816;Listed monuments total;Zuid-Holland (PV);2014;9052
817;Listed monuments total;Zuid-Holland (PV);2015;9051
818;Listed monuments total;Zuid-Holland (PV);2016;9052
819;Listed monuments total;Zuid-Holland (PV);2017;9057
820;Listed monuments total;Zuid-Holland (PV);2018;9049
821;Listed monuments total;Zuid-Holland (PV);2019;9050
822;Listed monuments total;Zuid-Holland (PV);2020;9039
823;Listed monuments total;Zuid-Holland (PV);2021;9047
824;Listed monuments total;Zuid-Holland (PV);2022;9045
825;Listed monuments total;Zuid-Holland (PV);2023;9044
826;Listed monuments total;Zeeland (PV);1965;78
827;Listed monuments total;Zeeland (PV);1966;1811
828;Listed monuments total;Zeeland (PV);1967;2353
829;Listed monuments total;Zeeland (PV);1968;2354
830;Listed monuments total;Zeeland (PV);1969;2369
831;Listed monuments total;Zeeland (PV);1970;2377
832;Listed monuments total;Zeeland (PV);1971;2380
833;Listed monuments total;Zeeland (PV);1972;2479
834;Listed monuments total;Zeeland (PV);1973;2637
835;Listed monuments total;Zeeland (PV);1974;2906
836;Listed monuments total;Zeeland (PV);1975;2922
