ID;Geslacht;Landen;MeerOfMinderjarig;Perioden;BeslissingenOntvangenDublinVerzoeken_1;BeslissingenVerzondenDublinVerzoeken_2;TotaalEersteBeslissingen_3;TotaalHeroverwegingsBeslissingen_4;PositieveEersteBeslissingen_5;NegatieveEersteBeslissingen_6;PositieveHeroverwegingsbeslissingen_7;NegatieveHeroverwegingsbeslissingen_8;TotaalEersteBeslissingen_9;TotaalHeroverwegingsbeslissingen_10;PositieveEersteBeslissingen_11;NegatieveEersteBeslissingen_12;PositieveHeroverwegingsbeslissingen_13;NegatieveHeroverwegingsbeslissingen_14
187;Totaal mannen en vrouwen;Denemarken;Minderjarig met ouder of voogd;2021;0.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;50.0;5.0;0.0;0.0
188;Totaal mannen en vrouwen;Denemarken;Minderjarig met ouder of voogd;2022;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;30.0;5.0;0.0;0.0
189;Totaal mannen en vrouwen;Denemarken;Minderjarig met ouder of voogd;2023;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;5.0;0.0;0.0
190;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
191;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
192;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
193;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
194;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
195;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
196;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
197;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
198;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2022;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0
199;Totaal mannen en vrouwen;Denemarken;Minderjarig zonder ouder of voogd;2023;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
200;Totaal mannen en vrouwen;Duitsland;Totaal;2014;785.0;535.0;755.0;30.0;410.0;345.0;15.0;20.0;520.0;15.0;480.0;40.0;10.0;5.0
201;Totaal mannen en vrouwen;Duitsland;Totaal;2015;730.0;1755.0;710.0;20.0;350.0;360.0;15.0;5.0;1735.0;25.0;1655.0;80.0;20.0;0.0
202;Totaal mannen en vrouwen;Duitsland;Totaal;2016;1280.0;6035.0;1250.0;30.0;550.0;700.0;10.0;25.0;5395.0;640.0;4175.0;1220.0;370.0;270.0
203;Totaal mannen en vrouwen;Duitsland;Totaal;2017;1710.0;3200.0;1640.0;70.0;1070.0;565.0;35.0;35.0;2735.0;465.0;2485.0;250.0;65.0;395.0
204;Totaal mannen en vrouwen;Duitsland;Totaal;2018;2060.0;3295.0;1940.0;120.0;1325.0;615.0;80.0;40.0;3065.0;225.0;2495.0;570.0;135.0;90.0
205;Totaal mannen en vrouwen;Duitsland;Totaal;2019;1220.0;3115.0;1220.0;0.0;1220.0;0.0;0.0;0.0;2970.0;145.0;2430.0;540.0;95.0;50.0
206;Totaal mannen en vrouwen;Duitsland;Totaal;2020;1585.0;1685.0;1495.0;95.0;940.0;555.0;65.0;30.0;1560.0;125.0;1220.0;345.0;90.0;35.0
207;Totaal mannen en vrouwen;Duitsland;Totaal;2021;1460.0;1430.0;1385.0;75.0;635.0;745.0;55.0;20.0;1365.0;65.0;1080.0;285.0;45.0;20.0
208;Totaal mannen en vrouwen;Duitsland;Totaal;2022;1610.0;1765.0;1535.0;75.0;790.0;750.0;45.0;30.0;1660.0;105.0;1215.0;445.0;85.0;20.0
209;Totaal mannen en vrouwen;Duitsland;Totaal;2023;1610.0;2860.0;1545.0;65.0;935.0;610.0;45.0;20.0;2720.0;140.0;2050.0;670.0;95.0;45.0
210;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2014;;;;;;;;;;;;;;
211;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2015;;;;;;;;;;;;;;
212;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2016;;;;;;;;;;;;;;
213;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2017;;;;;;;;;;;;;;
214;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2018;;;;;;;;;;;;;;
215;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2019;;;;;;;;;;;;;;
216;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2020;;;;;;;;;;;;;;
217;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2021;1210.0;1290.0;1145.0;65.0;570.0;575.0;50.0;15.0;1235.0;55.0;995.0;240.0;40.0;15.0
218;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2022;1385.0;1580.0;1320.0;65.0;695.0;630.0;40.0;25.0;1495.0;85.0;1115.0;380.0;70.0;15.0
219;Totaal mannen en vrouwen;Duitsland;Meerderjarig;2023;1405.0;2465.0;1340.0;65.0;800.0;540.0;45.0;20.0;2345.0;125.0;1770.0;570.0;85.0;40.0
220;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
221;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
222;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
223;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
224;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
225;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
226;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
227;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2021;195.0;115.0;190.0;5.0;50.0;145.0;5.0;0.0;110.0;5.0;80.0;30.0;0.0;5.0
228;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2022;185.0;150.0;180.0;5.0;80.0;100.0;0.0;5.0;135.0;10.0;100.0;35.0;10.0;0.0
229;Totaal mannen en vrouwen;Duitsland;Minderjarig met ouder of voogd;2023;185.0;370.0;185.0;0.0;130.0;55.0;0.0;0.0;355.0;15.0;270.0;85.0;10.0;5.0
230;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
231;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
232;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
233;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
234;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
235;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
236;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
237;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2021;50.0;20.0;50.0;5.0;20.0;25.0;0.0;5.0;15.0;5.0;5.0;15.0;5.0;0.0
238;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2022;35.0;40.0;35.0;0.0;15.0;20.0;0.0;0.0;30.0;10.0;0.0;25.0;5.0;5.0
239;Totaal mannen en vrouwen;Duitsland;Minderjarig zonder ouder of voogd;2023;20.0;20.0;20.0;0.0;5.0;15.0;0.0;0.0;20.0;0.0;10.0;10.0;0.0;0.0
240;Totaal mannen en vrouwen;Estland;Totaal;2014;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0
241;Totaal mannen en vrouwen;Estland;Totaal;2015;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
242;Totaal mannen en vrouwen;Estland;Totaal;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
243;Totaal mannen en vrouwen;Estland;Totaal;2017;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
244;Totaal mannen en vrouwen;Estland;Totaal;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
245;Totaal mannen en vrouwen;Estland;Totaal;2019;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0
246;Totaal mannen en vrouwen;Estland;Totaal;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
247;Totaal mannen en vrouwen;Estland;Totaal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;Totaal mannen en vrouwen;Estland;Totaal;2022;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
249;Totaal mannen en vrouwen;Estland;Totaal;2023;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
250;Totaal mannen en vrouwen;Estland;Meerderjarig;2014;;;;;;;;;;;;;;
251;Totaal mannen en vrouwen;Estland;Meerderjarig;2015;;;;;;;;;;;;;;
252;Totaal mannen en vrouwen;Estland;Meerderjarig;2016;;;;;;;;;;;;;;
253;Totaal mannen en vrouwen;Estland;Meerderjarig;2017;;;;;;;;;;;;;;
254;Totaal mannen en vrouwen;Estland;Meerderjarig;2018;;;;;;;;;;;;;;
255;Totaal mannen en vrouwen;Estland;Meerderjarig;2019;;;;;;;;;;;;;;
256;Totaal mannen en vrouwen;Estland;Meerderjarig;2020;;;;;;;;;;;;;;
257;Totaal mannen en vrouwen;Estland;Meerderjarig;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
258;Totaal mannen en vrouwen;Estland;Meerderjarig;2022;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
259;Totaal mannen en vrouwen;Estland;Meerderjarig;2023;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
260;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
261;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
262;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
263;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
264;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
265;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
266;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
267;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
268;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
269;Totaal mannen en vrouwen;Estland;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
270;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
271;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
272;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
273;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
274;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
275;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
276;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
277;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
278;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
279;Totaal mannen en vrouwen;Estland;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
280;Totaal mannen en vrouwen;Finland;Totaal;2014;25.0;15.0;20.0;0.0;15.0;5.0;0.0;0.0;15.0;0.0;15.0;0.0;0.0;0.0
281;Totaal mannen en vrouwen;Finland;Totaal;2015;25.0;80.0;25.0;0.0;5.0;15.0;0.0;0.0;80.0;0.0;5.0;75.0;0.0;0.0
282;Totaal mannen en vrouwen;Finland;Totaal;2016;20.0;25.0;20.0;0.0;15.0;5.0;0.0;0.0;25.0;0.0;20.0;0.0;0.0;0.0
283;Totaal mannen en vrouwen;Finland;Totaal;2017;15.0;75.0;15.0;0.0;10.0;5.0;0.0;0.0;75.0;0.0;70.0;5.0;0.0;0.0
284;Totaal mannen en vrouwen;Finland;Totaal;2018;10.0;35.0;10.0;0.0;5.0;5.0;0.0;0.0;35.0;0.0;25.0;10.0;0.0;0.0
285;Totaal mannen en vrouwen;Finland;Totaal;2019;10.0;45.0;10.0;0.0;10.0;0.0;0.0;0.0;45.0;0.0;40.0;5.0;0.0;0.0
286;Totaal mannen en vrouwen;Finland;Totaal;2020;10.0;25.0;10.0;0.0;5.0;5.0;0.0;0.0;25.0;0.0;20.0;5.0;0.0;0.0
287;Totaal mannen en vrouwen;Finland;Totaal;2021;15.0;10.0;15.0;0.0;5.0;5.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0
288;Totaal mannen en vrouwen;Finland;Totaal;2022;15.0;20.0;10.0;0.0;5.0;5.0;0.0;0.0;20.0;0.0;20.0;0.0;0.0;0.0
289;Totaal mannen en vrouwen;Finland;Totaal;2023;15.0;25.0;15.0;0.0;10.0;5.0;0.0;0.0;25.0;0.0;25.0;0.0;0.0;0.0
290;Totaal mannen en vrouwen;Finland;Meerderjarig;2014;;;;;;;;;;;;;;
291;Totaal mannen en vrouwen;Finland;Meerderjarig;2015;;;;;;;;;;;;;;
292;Totaal mannen en vrouwen;Finland;Meerderjarig;2016;;;;;;;;;;;;;;
293;Totaal mannen en vrouwen;Finland;Meerderjarig;2017;;;;;;;;;;;;;;
294;Totaal mannen en vrouwen;Finland;Meerderjarig;2018;;;;;;;;;;;;;;
295;Totaal mannen en vrouwen;Finland;Meerderjarig;2019;;;;;;;;;;;;;;
296;Totaal mannen en vrouwen;Finland;Meerderjarig;2020;;;;;;;;;;;;;;
297;Totaal mannen en vrouwen;Finland;Meerderjarig;2021;15.0;10.0;15.0;0.0;5.0;5.0;0.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0
298;Totaal mannen en vrouwen;Finland;Meerderjarig;2022;15.0;20.0;10.0;0.0;5.0;5.0;0.0;0.0;20.0;0.0;20.0;0.0;0.0;0.0
299;Totaal mannen en vrouwen;Finland;Meerderjarig;2023;15.0;25.0;15.0;0.0;10.0;5.0;0.0;0.0;25.0;0.0;25.0;0.0;0.0;0.0
300;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
301;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
302;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
303;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
304;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
305;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
306;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
307;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
308;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
309;Totaal mannen en vrouwen;Finland;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
310;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
311;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
312;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
313;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
314;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
315;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
316;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
317;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
318;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319;Totaal mannen en vrouwen;Finland;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
320;Totaal mannen en vrouwen;Frankrijk;Totaal;2014;160.0;475.0;155.0;10.0;70.0;80.0;5.0;5.0;455.0;20.0;395.0;65.0;10.0;10.0
321;Totaal mannen en vrouwen;Frankrijk;Totaal;2015;190.0;325.0;190.0;0.0;90.0;100.0;0.0;0.0;315.0;10.0;240.0;75.0;5.0;10.0
322;Totaal mannen en vrouwen;Frankrijk;Totaal;2016;785.0;400.0;780.0;5.0;275.0;505.0;5.0;0.0;380.0;20.0;335.0;45.0;15.0;5.0
323;Totaal mannen en vrouwen;Frankrijk;Totaal;2017;1260.0;415.0;1250.0;10.0;450.0;800.0;5.0;5.0;395.0;20.0;340.0;55.0;10.0;10.0
324;Totaal mannen en vrouwen;Frankrijk;Totaal;2018;1505.0;545.0;1470.0;40.0;500.0;970.0;15.0;20.0;505.0;40.0;405.0;100.0;20.0;20.0
325;Totaal mannen en vrouwen;Frankrijk;Totaal;2019;595.0;1010.0;595.0;0.0;595.0;0.0;0.0;0.0;980.0;35.0;845.0;135.0;10.0;25.0
326;Totaal mannen en vrouwen;Frankrijk;Totaal;2020;1335.0;530.0;1290.0;45.0;435.0;855.0;35.0;10.0;500.0;30.0;415.0;80.0;15.0;20.0
327;Totaal mannen en vrouwen;Frankrijk;Totaal;2021;1060.0;425.0;1015.0;45.0;280.0;735.0;30.0;15.0;400.0;25.0;330.0;70.0;10.0;15.0
328;Totaal mannen en vrouwen;Frankrijk;Totaal;2022;970.0;855.0;935.0;35.0;315.0;620.0;20.0;15.0;800.0;55.0;630.0;170.0;15.0;40.0
329;Totaal mannen en vrouwen;Frankrijk;Totaal;2023;975.0;975.0;950.0;25.0;425.0;525.0;20.0;10.0;880.0;95.0;595.0;290.0;25.0;70.0
330;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2014;;;;;;;;;;;;;;
331;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2015;;;;;;;;;;;;;;
332;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2016;;;;;;;;;;;;;;
333;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2017;;;;;;;;;;;;;;
334;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2018;;;;;;;;;;;;;;
335;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2019;;;;;;;;;;;;;;
336;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2020;;;;;;;;;;;;;;
337;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2021;910.0;405.0;870.0;40.0;230.0;640.0;30.0;10.0;380.0;25.0;310.0;70.0;10.0;15.0
338;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2022;880.0;780.0;845.0;35.0;285.0;560.0;20.0;15.0;730.0;50.0;575.0;160.0;10.0;35.0
339;Totaal mannen en vrouwen;Frankrijk;Meerderjarig;2023;860.0;840.0;835.0;25.0;365.0;470.0;15.0;10.0;760.0;80.0;525.0;235.0;20.0;65.0
340;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
341;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
342;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
343;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
344;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
345;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
346;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
347;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2021;150.0;20.0;145.0;5.0;50.0;95.0;5.0;5.0;20.0;0.0;20.0;0.0;0.0;0.0
348;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2022;85.0;65.0;85.0;0.0;30.0;55.0;0.0;0.0;60.0;5.0;50.0;10.0;0.0;5.0
349;Totaal mannen en vrouwen;Frankrijk;Minderjarig met ouder of voogd;2023;115.0;135.0;110.0;5.0;60.0;50.0;5.0;0.0;120.0;15.0;65.0;50.0;5.0;10.0
350;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
351;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
352;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
353;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
354;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
355;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
356;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
357;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
358;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2022;5.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
359;Totaal mannen en vrouwen;Frankrijk;Minderjarig zonder ouder of voogd;2023;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
360;Totaal mannen en vrouwen;Griekenland;Totaal;2014;70.0;5.0;50.0;15.0;30.0;20.0;15.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0
361;Totaal mannen en vrouwen;Griekenland;Totaal;2015;35.0;20.0;30.0;5.0;15.0;15.0;5.0;0.0;20.0;0.0;0.0;20.0;0.0;0.0
362;Totaal mannen en vrouwen;Griekenland;Totaal;2016;135.0;0.0;135.0;5.0;55.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
363;Totaal mannen en vrouwen;Griekenland;Totaal;2017;295.0;5.0;220.0;75.0;95.0;125.0;35.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0
364;Totaal mannen en vrouwen;Griekenland;Totaal;2018;175.0;50.0;120.0;55.0;45.0;75.0;25.0;30.0;45.0;10.0;5.0;40.0;5.0;0.0
365;Totaal mannen en vrouwen;Griekenland;Totaal;2019;95.0;155.0;95.0;0.0;95.0;0.0;0.0;0.0;90.0;65.0;10.0;80.0;0.0;65.0
366;Totaal mannen en vrouwen;Griekenland;Totaal;2020;240.0;80.0;180.0;60.0;70.0;110.0;20.0;35.0;60.0;20.0;5.0;55.0;0.0;20.0
367;Totaal mannen en vrouwen;Griekenland;Totaal;2021;150.0;50.0;135.0;15.0;90.0;45.0;10.0;5.0;50.0;0.0;5.0;45.0;0.0;0.0
368;Totaal mannen en vrouwen;Griekenland;Totaal;2022;85.0;15.0;70.0;15.0;45.0;25.0;5.0;10.0;15.0;0.0;15.0;0.0;0.0;0.0
369;Totaal mannen en vrouwen;Griekenland;Totaal;2023;50.0;10.0;35.0;15.0;15.0;20.0;10.0;5.0;10.0;0.0;10.0;0.0;0.0;0.0
370;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2014;;;;;;;;;;;;;;
371;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2015;;;;;;;;;;;;;;
372;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2016;;;;;;;;;;;;;;
373;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2017;;;;;;;;;;;;;;
374;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2018;;;;;;;;;;;;;;
375;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2019;;;;;;;;;;;;;;
376;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2020;;;;;;;;;;;;;;
377;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2021;75.0;45.0;70.0;5.0;45.0;25.0;5.0;0.0;45.0;0.0;5.0;45.0;0.0;0.0
378;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2022;35.0;10.0;30.0;5.0;20.0;10.0;0.0;5.0;10.0;0.0;10.0;0.0;0.0;0.0
379;Totaal mannen en vrouwen;Griekenland;Meerderjarig;2023;15.0;5.0;15.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
380;Totaal mannen en vrouwen;Griekenland;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
