ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
1441;M-N Zakelijke dienstverlening;2020 2e kwartaal;125.0;114.1;122.6;110.8;12.6;11.3;35.4;30.2;11.4;11.2;34.1;32.4
1442;M-N Zakelijke dienstverlening;2020 3e kwartaal;108.1;116.4;109.0;116.0;10.9;11.8;33.9;32.7;11.4;11.5;36.8;33.4
1443;M-N Zakelijke dienstverlening;2020 4e kwartaal;110.3;114.2;109.5;113.9;11.5;11.8;30.4;33.0;11.8;11.8;32.8;34.4
1444;M-N Zakelijke dienstverlening;2021 1e kwartaal;112.1;110.5;109.6;109.8;11.8;11.8;31.0;32.6;12.0;12.1;33.4;35.3
1445;M-N Zakelijke dienstverlening;2021 2e kwartaal;120.4;110.9;119.9;110.0;13.1;11.9;37.1;32.9;12.4;12.2;36.6;35.5
1446;M-N Zakelijke dienstverlening;2021 3e kwartaal;102.2;109.7;102.8;109.3;11.1;12.0;34.7;33.6;12.3;12.5;40.0;36.5
1447;M-N Zakelijke dienstverlening;2021 4e kwartaal;104.5;108.4;102.4;107.0;11.7;12.1;31.1;34.2;12.8;12.7;35.9;37.9
1448;M-N Zakelijke dienstverlening;2022 1e kwartaal;114.5;111.5;112.2;111.7;12.5;12.3;32.6;34.4;12.4;12.6;34.4;36.6
1449;M-N Zakelijke dienstverlening;2022 2e kwartaal;119.4;111.0;120.1;111.0;13.7;12.6;40.0;35.5;13.1;12.8;39.4;38.0
1450;M-N Zakelijke dienstverlening;2022 3e kwartaal;104.9;112.8;105.0;112.0;11.9;12.9;36.9;35.8;12.9;13.0;41.5;38.0
1451;M-N Zakelijke dienstverlening;2022 4e kwartaal;110.5;113.9;109.0;113.0;12.7;13.1;33.9;36.6;13.0;13.1;36.8;38.4
1452;M-N Zakelijke dienstverlening;2023 1e kwartaal;121.8;118.0;118.8;117.9;13.8;13.5;35.6;37.8;12.9;13.0;35.5;38.1
1453;M-N Zakelijke dienstverlening;2023 2e kwartaal;124.7;117.0;125.1;116.1;14.9;13.7;43.0;38.1;13.6;13.3;40.7;39.0
1454;M-N Zakelijke dienstverlening;2023 3e kwartaal;110.9;118.8;110.6;117.4;12.9;13.9;39.8;38.4;13.2;13.3;42.6;38.8
1455;M-N Zakelijke dienstverlening;2023 4e kwartaal;116.4;120.1;114.8;118.4;13.7;14.2;37.2;39.3;13.4;13.4;38.3;39.4
1456;O-Q Overheid en zorg;1996 1e kwartaal;59.6;61.0;57.9;59.6;6.6;6.9;19.0;20.7;13.2;13.6;38.7;41.0
1457;O-Q Overheid en zorg;1996 2e kwartaal;64.6;61.4;63.4;60.1;7.8;6.9;24.8;21.0;14.5;13.5;46.2;41.2
1458;O-Q Overheid en zorg;1996 3e kwartaal;62.2;61.7;60.8;60.4;6.6;7.0;21.3;21.1;12.7;13.5;41.3;41.2
1459;O-Q Overheid en zorg;1996 4e kwartaal;60.4;62.4;58.7;60.7;6.9;7.0;19.0;20.3;13.7;13.5;38.2;39.4
1460;O-Q Overheid en zorg;1997 1e kwartaal;60.8;62.1;59.2;60.7;6.7;7.0;19.5;20.7;13.2;13.6;39.0;40.3
1461;O-Q Overheid en zorg;1997 2e kwartaal;65.9;62.5;64.5;61.0;7.9;7.0;24.3;20.8;14.5;13.5;44.5;40.3
1462;O-Q Overheid en zorg;1997 3e kwartaal;63.1;62.8;61.7;61.4;6.7;7.1;21.3;21.2;12.7;13.5;40.8;40.8
1463;O-Q Overheid en zorg;1997 4e kwartaal;61.3;63.4;60.0;62.2;7.0;7.1;20.5;21.8;13.7;13.5;40.3;41.4
1464;O-Q Overheid en zorg;1998 1e kwartaal;63.2;64.5;61.7;63.2;6.9;7.3;20.4;21.9;13.2;13.5;39.0;40.9
1465;O-Q Overheid en zorg;1998 2e kwartaal;68.5;64.7;67.5;63.5;8.2;7.3;26.1;22.1;14.4;13.5;45.7;41.0
1466;O-Q Overheid en zorg;1998 3e kwartaal;65.7;65.5;64.3;64.3;6.9;7.4;22.2;22.2;12.7;13.5;40.8;40.8
1467;O-Q Overheid en zorg;1998 4e kwartaal;63.5;65.9;62.3;64.8;7.2;7.4;21.2;22.8;13.7;13.5;40.2;41.6
1468;O-Q Overheid en zorg;1999 1e kwartaal;65.7;66.9;64.3;65.8;7.1;7.5;21.4;23.1;13.1;13.4;39.4;41.4
1469;O-Q Overheid en zorg;1999 2e kwartaal;71.4;67.3;70.4;66.1;8.5;7.5;27.3;23.1;14.3;13.4;45.7;41.2
1470;O-Q Overheid en zorg;1999 3e kwartaal;68.0;68.1;66.8;67.0;7.1;7.6;23.3;23.4;12.6;13.4;41.2;41.2
1471;O-Q Overheid en zorg;1999 4e kwartaal;66.3;68.7;65.0;67.7;7.5;7.7;21.6;23.5;13.6;13.4;39.2;40.9
1472;O-Q Overheid en zorg;2000 1e kwartaal;68.2;69.4;66.6;68.2;7.4;7.8;21.6;23.9;13.1;13.4;38.4;41.4
1473;O-Q Overheid en zorg;2000 2e kwartaal;74.7;70.3;73.6;69.0;8.9;7.8;28.2;23.8;14.3;13.4;45.2;40.7
1474;O-Q Overheid en zorg;2000 3e kwartaal;70.4;70.8;69.3;69.7;7.4;7.9;24.9;24.7;12.7;13.4;42.4;41.8
1475;O-Q Overheid en zorg;2000 4e kwartaal;69.0;71.5;67.9;70.4;7.7;7.9;23.7;24.8;13.5;13.3;41.2;41.6
1476;O-Q Overheid en zorg;2001 1e kwartaal;71.1;72.4;69.5;71.2;7.8;8.2;23.0;25.2;13.2;13.5;39.1;41.7
1477;O-Q Overheid en zorg;2001 2e kwartaal;78.2;73.4;77.2;72.1;9.3;8.2;30.1;25.2;14.3;13.4;46.0;41.3
1478;O-Q Overheid en zorg;2001 3e kwartaal;73.9;74.6;72.6;73.4;7.8;8.3;25.7;25.6;12.6;13.3;41.8;41.1
1479;O-Q Overheid en zorg;2001 4e kwartaal;72.8;75.2;71.5;74.0;8.1;8.3;24.2;25.5;13.4;13.2;39.9;40.7
1480;O-Q Overheid en zorg;2002 1e kwartaal;74.6;76.3;73.1;75.1;8.0;8.5;24.0;26.1;12.9;13.3;38.8;41.0
1481;O-Q Overheid en zorg;2002 2e kwartaal;81.8;76.5;80.7;75.1;9.7;8.5;31.4;26.2;14.2;13.3;46.0;41.1
1482;O-Q Overheid en zorg;2002 3e kwartaal;76.9;78.1;75.2;76.7;8.1;8.6;26.1;26.6;12.6;13.3;40.9;40.9
1483;O-Q Overheid en zorg;2002 4e kwartaal;77.0;79.0;75.5;77.5;8.6;8.7;25.4;26.7;13.4;13.2;39.8;40.7
1484;O-Q Overheid en zorg;2003 1e kwartaal;77.5;79.6;76.0;78.4;8.2;8.7;24.5;26.8;12.8;13.2;38.1;40.4
1485;O-Q Overheid en zorg;2003 2e kwartaal;87.0;80.4;86.0;79.3;10.1;8.8;32.8;27.0;13.9;13.1;44.9;40.2
1486;O-Q Overheid en zorg;2003 3e kwartaal;78.7;80.8;77.3;79.6;8.2;8.8;26.4;27.1;12.5;13.1;40.4;40.2
1487;O-Q Overheid en zorg;2003 4e kwartaal;80.4;82.2;79.1;81.1;9.0;9.0;26.7;27.9;13.4;13.2;39.9;40.6
1488;O-Q Overheid en zorg;2004 1e kwartaal;78.9;81.4;77.7;80.4;8.4;9.0;25.1;28.0;12.7;13.2;38.1;41.1
1489;O-Q Overheid en zorg;2004 2e kwartaal;88.9;82.0;88.3;81.0;10.4;9.1;34.7;28.3;14.1;13.3;46.3;41.2
1490;O-Q Overheid en zorg;2004 3e kwartaal;78.8;81.2;77.8;80.5;8.3;9.0;27.2;28.2;12.7;13.3;41.3;41.3
1491;O-Q Overheid en zorg;2004 4e kwartaal;80.4;82.5;79.4;81.6;9.1;9.1;26.7;28.5;13.6;13.2;39.7;41.3
1492;O-Q Overheid en zorg;2005 1e kwartaal;81.5;83.7;80.6;83.3;8.5;9.2;26.1;28.9;12.5;13.1;38.2;40.9
1493;O-Q Overheid en zorg;2005 2e kwartaal;91.2;83.8;91.1;83.3;10.7;9.3;35.2;29.5;14.0;13.3;45.7;41.7
1494;O-Q Overheid en zorg;2005 3e kwartaal;81.7;84.5;80.5;83.7;8.6;9.3;28.2;29.3;12.6;13.2;41.4;41.3
1495;O-Q Overheid en zorg;2005 4e kwartaal;81.9;84.2;81.2;83.4;9.3;9.3;28.2;29.2;13.7;13.2;41.0;41.3
1496;O-Q Overheid en zorg;2006 1e kwartaal;81.9;84.0;80.7;83.3;8.6;9.3;25.9;29.5;12.7;13.3;37.8;41.8
1497;O-Q Overheid en zorg;2006 2e kwartaal;94.0;86.3;93.7;85.8;10.8;9.5;36.3;30.1;13.8;13.2;45.7;41.4
1498;O-Q Overheid en zorg;2006 3e kwartaal;83.5;87.1;82.6;86.3;8.9;9.6;29.7;30.4;12.8;13.3;42.4;41.5
1499;O-Q Overheid en zorg;2006 4e kwartaal;84.7;86.5;84.2;85.9;9.7;9.5;29.7;30.0;13.7;13.2;41.6;41.3
1500;O-Q Overheid en zorg;2007 1e kwartaal;85.7;88.4;84.6;87.8;8.8;9.6;26.9;30.4;12.4;13.0;37.6;40.9
1501;O-Q Overheid en zorg;2007 2e kwartaal;97.4;89.3;97.2;88.6;11.0;9.7;37.1;30.5;13.6;13.0;45.1;40.7
1502;O-Q Overheid en zorg;2007 3e kwartaal;86.3;90.0;85.4;89.4;9.1;9.8;30.4;31.2;12.7;13.1;42.1;41.2
1503;O-Q Overheid en zorg;2007 4e kwartaal;88.1;89.4;87.5;88.7;10.1;9.8;30.8;31.2;13.7;13.2;41.5;41.5
1504;O-Q Overheid en zorg;2008 1e kwartaal;89.5;91.8;88.5;91.3;9.2;10.0;28.2;31.6;12.3;13.1;37.7;40.9
1505;O-Q Overheid en zorg;2008 2e kwartaal;100.7;92.5;100.4;91.8;11.4;10.1;38.0;31.8;13.6;13.1;44.6;40.8
1506;O-Q Overheid en zorg;2008 3e kwartaal;88.4;93.0;87.3;92.4;9.4;10.2;31.0;32.2;12.8;13.2;41.9;41.2
1507;O-Q Overheid en zorg;2008 4e kwartaal;93.6;94.0;92.8;93.2;10.7;10.3;32.8;32.8;13.8;13.2;41.7;41.5
1508;O-Q Overheid en zorg;2009 1e kwartaal;90.8;93.9;89.9;93.5;9.5;10.4;29.1;32.9;12.6;13.3;38.2;41.5
1509;O-Q Overheid en zorg;2009 2e kwartaal;102.7;94.4;102.2;93.3;11.7;10.4;39.7;32.9;13.7;13.2;45.9;41.6
1510;O-Q Overheid en zorg;2009 3e kwartaal;89.9;95.4;88.6;94.4;9.6;10.5;31.5;32.9;12.9;13.2;42.0;41.2
1511;O-Q Overheid en zorg;2009 4e kwartaal;97.0;95.7;96.1;95.0;11.1;10.5;33.5;33.5;13.8;13.2;41.1;41.6
1512;O-Q Overheid en zorg;2010 1e kwartaal;91.0;94.7;90.0;94.0;9.4;10.4;29.3;33.4;12.5;13.2;38.5;41.9
1513;O-Q Overheid en zorg;2010 2e kwartaal;102.5;94.8;102.7;94.3;11.7;10.4;41.4;33.9;13.7;13.2;47.6;42.5
1514;O-Q Overheid en zorg;2010 3e kwartaal;89.1;94.7;88.3;94.2;9.5;10.4;32.3;33.7;12.8;13.2;43.1;42.2
1515;O-Q Overheid en zorg;2010 4e kwartaal;99.8;96.9;98.7;96.5;11.4;10.7;33.7;33.8;13.7;13.3;40.3;41.3
1516;O-Q Overheid en zorg;2011 1e kwartaal;91.0;95.0;90.0;94.6;9.6;10.6;29.4;34.1;12.6;13.3;38.6;42.5
1517;O-Q Overheid en zorg;2011 2e kwartaal;102.6;94.8;103.1;94.8;11.8;10.6;41.3;34.8;13.9;13.4;47.3;43.3
1518;O-Q Overheid en zorg;2011 3e kwartaal;89.5;95.2;88.9;94.9;9.7;10.6;32.9;34.3;13.0;13.4;43.6;42.6
1519;O-Q Overheid en zorg;2011 4e kwartaal;100.0;97.3;99.6;96.8;11.6;10.9;35.7;34.7;14.0;13.4;42.4;42.4
1520;O-Q Overheid en zorg;2012 1e kwartaal;92.9;97.2;91.8;96.9;9.7;10.8;29.4;34.5;12.6;13.3;37.8;42.1
1521;O-Q Overheid en zorg;2012 2e kwartaal;105.8;98.0;106.3;97.7;12.1;10.9;42.0;35.1;13.8;13.3;46.6;42.3
1522;O-Q Overheid en zorg;2012 3e kwartaal;92.2;98.6;92.0;98.5;9.9;10.9;34.4;35.4;12.9;13.3;44.1;42.4
1523;O-Q Overheid en zorg;2012 4e kwartaal;102.8;99.0;102.7;99.1;11.9;11.0;37.1;35.9;13.9;13.4;42.7;42.7
1524;O-Q Overheid en zorg;2013 1e kwartaal;94.2;98.9;93.0;98.2;10.0;11.1;31.1;35.8;12.7;13.4;39.4;43.0
1525;O-Q Overheid en zorg;2013 2e kwartaal;107.3;99.9;107.9;99.8;12.4;11.2;42.4;35.7;13.9;13.4;46.4;42.2
1526;O-Q Overheid en zorg;2013 3e kwartaal;94.6;100.2;94.4;100.4;10.2;11.3;35.0;36.3;13.0;13.5;43.8;42.7
1527;O-Q Overheid en zorg;2013 4e kwartaal;102.8;99.7;102.9;99.7;12.1;11.2;37.3;35.9;14.2;13.5;42.8;42.5
1528;O-Q Overheid en zorg;2014 1e kwartaal;93.9;99.4;93.4;99.3;10.2;11.3;31.2;36.0;13.0;13.7;39.5;42.7
1529;O-Q Overheid en zorg;2014 2e kwartaal;107.1;100.0;108.1;100.4;12.7;11.5;43.4;37.1;14.3;13.7;47.4;43.6
1530;O-Q Overheid en zorg;2014 3e kwartaal;93.9;99.5;93.0;98.9;10.4;11.5;35.0;36.2;13.4;13.8;44.4;43.1
1531;O-Q Overheid en zorg;2014 4e kwartaal;104.6;100.3;104.6;100.2;12.5;11.6;38.4;36.9;14.4;13.9;43.3;43.4
1532;O-Q Overheid en zorg;2015 1e kwartaal;93.4;99.3;92.9;99.3;10.3;11.5;31.7;36.6;13.3;13.9;40.3;43.5
1533;O-Q Overheid en zorg;2015 2e kwartaal;106.6;99.5;107.4;99.6;12.8;11.6;44.1;37.1;14.5;13.9;48.5;44.0
1534;O-Q Overheid en zorg;2015 3e kwartaal;94.6;100.4;94.3;100.5;10.6;11.7;36.3;37.3;13.5;14.0;45.4;43.8
1535;O-Q Overheid en zorg;2015 4e kwartaal;105.4;100.8;105.4;100.7;12.7;11.7;38.1;37.0;14.5;13.9;42.7;43.4
1536;O-Q Overheid en zorg;2016 1e kwartaal;95.7;101.3;95.3;101.5;10.6;11.8;32.6;37.5;13.3;14.0;40.4;43.6
1537;O-Q Overheid en zorg;2016 2e kwartaal;108.7;102.0;109.0;101.9;13.1;11.9;43.0;37.3;14.5;14.0;46.6;43.3
1538;O-Q Overheid en zorg;2016 3e kwartaal;96.5;102.9;96.0;102.6;10.9;12.0;37.3;38.3;13.6;14.0;45.9;44.0
1539;O-Q Overheid en zorg;2016 4e kwartaal;108.5;102.8;108.8;103.0;13.0;12.0;39.7;38.0;14.4;14.0;43.1;43.5
1540;O-Q Overheid en zorg;2017 1e kwartaal;97.5;103.1;96.8;103.2;10.8;12.0;32.3;37.9;13.3;14.0;39.3;43.4
1541;O-Q Overheid en zorg;2017 2e kwartaal;110.8;104.9;111.7;105.0;13.3;12.1;44.4;38.4;14.5;13.9;47.0;43.1
1542;O-Q Overheid en zorg;2017 3e kwartaal;97.8;103.9;98.1;104.6;11.0;12.1;37.8;38.3;13.5;13.9;45.5;43.2
1543;O-Q Overheid en zorg;2017 4e kwartaal;111.5;105.9;112.6;106.6;13.3;12.2;41.6;39.0;14.3;13.8;43.6;43.2
1544;O-Q Overheid en zorg;2018 1e kwartaal;100.8;106.4;100.6;106.8;11.0;12.3;33.5;38.9;13.2;13.8;39.4;43.0
1545;O-Q Overheid en zorg;2018 2e kwartaal;112.2;106.3;113.5;106.9;13.3;12.2;44.6;38.8;14.3;13.8;46.4;42.8
1546;O-Q Overheid en zorg;2018 3e kwartaal;102.1;109.3;102.8;110.4;11.3;12.4;38.9;39.5;13.3;13.6;44.6;42.2
1547;O-Q Overheid en zorg;2018 4e kwartaal;116.0;109.6;117.1;109.9;13.7;12.5;41.9;39.5;14.2;13.7;42.3;42.4
1548;O-Q Overheid en zorg;2019 1e kwartaal;104.7;110.2;105.0;111.3;11.3;12.6;34.9;39.9;13.0;13.7;39.2;42.4
1549;O-Q Overheid en zorg;2019 2e kwartaal;116.8;110.8;118.4;112.0;13.7;12.6;45.3;40.2;14.1;13.7;45.2;42.3
1550;O-Q Overheid en zorg;2019 3e kwartaal;104.8;112.1;105.1;112.7;11.5;12.6;38.6;39.7;13.2;13.5;43.4;41.5
1551;O-Q Overheid en zorg;2019 4e kwartaal;120.5;113.1;121.5;113.8;14.0;12.7;43.3;40.4;14.0;13.5;42.1;41.9
1552;O-Q Overheid en zorg;2020 1e kwartaal;111.7;117.3;112.0;118.4;11.7;13.0;37.7;43.8;12.6;13.3;39.7;43.6
1553;O-Q Overheid en zorg;2020 2e kwartaal;127.6;122.3;126.5;120.8;13.8;12.8;44.8;39.1;13.0;12.6;41.8;38.2
1554;O-Q Overheid en zorg;2020 3e kwartaal;110.2;117.6;111.3;118.4;11.8;12.9;41.9;41.0;12.9;13.2;44.5;40.8
1555;O-Q Overheid en zorg;2020 4e kwartaal;130.5;121.4;130.6;121.6;14.7;13.3;44.3;42.1;13.6;13.1;40.1;40.9
1556;O-Q Overheid en zorg;2021 1e kwartaal;113.0;119.0;111.6;118.5;11.7;13.0;35.0;41.0;12.5;13.2;37.0;40.9
1557;O-Q Overheid en zorg;2021 2e kwartaal;120.1;116.3;120.0;115.8;14.0;13.1;45.6;41.2;14.0;13.5;44.9;41.9
1558;O-Q Overheid en zorg;2021 3e kwartaal;112.0;118.5;112.4;118.6;12.1;13.1;43.6;42.4;13.0;13.3;45.8;42.2
1559;O-Q Overheid en zorg;2021 4e kwartaal;130.4;120.8;129.8;120.5;14.9;13.4;45.0;43.1;13.7;13.3;40.9;42.3
1560;O-Q Overheid en zorg;2022 1e kwartaal;115.6;123.1;114.6;123.2;12.1;13.6;36.4;43.4;12.6;13.2;37.5;41.6
1561;O-Q Overheid en zorg;2022 2e kwartaal;127.3;123.6;128.2;124.1;14.5;13.6;48.8;44.1;13.7;13.2;44.9;41.9
1562;O-Q Overheid en zorg;2022 3e kwartaal;120.7;126.7;121.3;126.9;13.0;14.0;46.2;44.8;12.9;13.2;45.0;41.7
1563;O-Q Overheid en zorg;2022 4e kwartaal;138.8;128.4;138.1;127.6;15.9;14.2;49.0;45.8;13.7;13.3;41.9;42.3
1564;O-Q Overheid en zorg;2023 1e kwartaal;119.7;128.2;118.3;128.2;12.7;14.2;37.6;45.7;12.7;13.3;37.5;42.1
1565;O-Q Overheid en zorg;2023 2e kwartaal;134.3;130.2;135.0;130.5;15.4;14.4;51.4;46.5;13.7;13.3;45.0;42.1
1566;O-Q Overheid en zorg;2023 3e kwartaal;126.3;132.4;126.8;132.3;13.6;14.6;49.1;47.0;12.9;13.3;45.7;41.9
1567;O-Q Overheid en zorg;2023 4e kwartaal;148.2;137.0;148.3;137.0;16.9;15.1;53.1;48.6;13.7;13.2;42.3;41.9
1568;R-U Cultuur, recreatie, overige diensten;1996 1e kwartaal;52.0;59.3;44.7;51.7;5.6;6.0;16.5;18.1;11.7;10.9;32.1;30.7
1569;R-U Cultuur, recreatie, overige diensten;1996 2e kwartaal;73.7;59.1;66.6;52.0;6.7;6.0;22.1;18.3;9.9;11.0;28.9;30.9
1570;R-U Cultuur, recreatie, overige diensten;1996 3e kwartaal;52.5;58.9;46.4;52.1;5.7;6.0;19.2;18.5;11.8;11.1;35.9;31.2
1571;R-U Cultuur, recreatie, overige diensten;1996 4e kwartaal;59.9;58.8;51.2;51.5;6.0;6.1;16.3;18.1;10.9;11.2;27.8;30.8
1572;R-U Cultuur, recreatie, overige diensten;1997 1e kwartaal;51.7;58.4;45.2;51.5;5.7;6.1;16.8;17.9;11.9;11.3;32.3;30.5
1573;R-U Cultuur, recreatie, overige diensten;1997 2e kwartaal;73.2;58.9;65.7;51.8;6.9;6.1;21.4;17.9;10.2;11.3;28.3;30.4
1574;R-U Cultuur, recreatie, overige diensten;1997 3e kwartaal;52.6;58.8;46.4;52.0;5.8;6.1;18.6;18.0;12.0;11.3;34.9;30.4
1575;R-U Cultuur, recreatie, overige diensten;1997 4e kwartaal;60.2;58.7;52.0;52.3;6.2;6.2;16.6;18.3;11.1;11.5;27.8;30.7
1576;R-U Cultuur, recreatie, overige diensten;1998 1e kwartaal;52.1;59.2;46.5;53.4;5.9;6.3;16.9;18.3;12.3;11.5;31.6;30.1
1577;R-U Cultuur, recreatie, overige diensten;1998 2e kwartaal;73.4;59.1;68.3;53.7;7.1;6.3;22.2;18.4;10.5;11.6;28.2;30.1
1578;R-U Cultuur, recreatie, overige diensten;1998 3e kwartaal;53.7;60.0;48.7;54.4;6.1;6.4;19.0;18.5;12.3;11.6;34.0;29.7
1579;R-U Cultuur, recreatie, overige diensten;1998 4e kwartaal;61.4;60.3;54.4;55.3;6.4;6.5;16.9;19.0;11.4;11.7;27.0;30.1
1580;R-U Cultuur, recreatie, overige diensten;1999 1e kwartaal;51.5;58.4;46.6;53.3;6.1;6.5;17.4;18.8;13.0;12.1;32.5;30.9
1581;R-U Cultuur, recreatie, overige diensten;1999 2e kwartaal;72.4;58.3;68.2;53.7;7.4;6.6;23.1;19.2;11.2;12.3;29.4;31.3
1582;R-U Cultuur, recreatie, overige diensten;1999 3e kwartaal;52.6;58.7;48.6;54.3;6.3;6.7;20.0;19.4;13.0;12.3;35.7;31.3
1583;R-U Cultuur, recreatie, overige diensten;1999 4e kwartaal;59.9;59.7;53.8;55.4;6.6;6.8;17.3;19.8;12.0;12.4;27.9;31.3
1584;R-U Cultuur, recreatie, overige diensten;2000 1e kwartaal;55.2;62.0;49.9;57.4;6.7;7.1;18.9;20.9;13.1;12.4;33.0;31.9
1585;R-U Cultuur, recreatie, overige diensten;2000 2e kwartaal;74.2;59.7;70.1;55.2;7.8;6.9;24.5;20.3;11.4;12.6;30.4;32.2
1586;R-U Cultuur, recreatie, overige diensten;2000 3e kwartaal;54.2;60.5;50.8;56.3;6.7;7.1;21.8;20.9;13.3;12.6;37.3;32.5
1587;R-U Cultuur, recreatie, overige diensten;2000 4e kwartaal;60.8;61.0;55.5;56.4;6.9;7.1;18.8;20.6;12.3;12.6;29.4;32.1
1588;R-U Cultuur, recreatie, overige diensten;2001 1e kwartaal;55.5;61.5;50.0;56.9;6.7;7.0;19.1;20.8;13.0;12.4;33.1;32.0
1589;R-U Cultuur, recreatie, overige diensten;2001 2e kwartaal;76.8;61.2;72.2;56.4;7.8;6.9;24.9;20.5;11.1;12.2;29.9;31.8
1590;R-U Cultuur, recreatie, overige diensten;2001 3e kwartaal;56.3;63.4;52.3;58.4;6.6;7.1;21.9;21.1;12.8;12.1;36.4;31.7
1591;R-U Cultuur, recreatie, overige diensten;2001 4e kwartaal;61.6;62.5;55.8;57.6;6.7;6.9;18.3;20.4;11.8;12.0;28.5;31.0
1592;R-U Cultuur, recreatie, overige diensten;2002 1e kwartaal;56.8;62.9;51.0;57.7;6.7;7.0;20.1;21.6;12.7;12.1;34.3;32.9
1593;R-U Cultuur, recreatie, overige diensten;2002 2e kwartaal;81.9;64.7;77.1;59.7;8.2;7.1;27.0;22.1;10.8;12.0;30.5;32.4
1594;R-U Cultuur, recreatie, overige diensten;2002 3e kwartaal;55.3;62.6;51.2;57.9;6.5;7.0;21.9;21.7;12.7;12.1;37.1;32.8
1595;R-U Cultuur, recreatie, overige diensten;2002 4e kwartaal;64.4;65.3;58.1;59.8;6.9;7.1;19.8;21.9;11.7;11.8;29.7;32.0
1596;R-U Cultuur, recreatie, overige diensten;2003 1e kwartaal;60.0;65.8;54.7;61.5;6.8;7.1;20.8;22.5;12.3;11.8;33.1;32.1
1597;R-U Cultuur, recreatie, overige diensten;2003 2e kwartaal;86.9;68.6;83.7;64.6;8.3;7.3;28.3;23.1;10.4;11.6;29.4;31.4
1598;R-U Cultuur, recreatie, overige diensten;2003 3e kwartaal;58.7;67.2;55.9;63.9;6.7;7.3;23.1;23.1;12.4;11.7;36.0;31.7
1599;R-U Cultuur, recreatie, overige diensten;2003 4e kwartaal;66.3;66.9;62.4;64.0;7.2;7.3;21.4;23.3;11.8;11.9;29.8;31.9
1600;R-U Cultuur, recreatie, overige diensten;2004 1e kwartaal;62.4;67.8;57.7;64.5;7.1;7.4;21.5;23.7;12.4;11.9;32.4;32.1
1601;R-U Cultuur, recreatie, overige diensten;2004 2e kwartaal;84.9;68.4;83.0;65.4;8.3;7.3;28.3;23.2;10.6;11.6;29.6;31.1
1602;R-U Cultuur, recreatie, overige diensten;2004 3e kwartaal;63.0;71.7;60.2;69.0;6.8;7.4;23.7;23.7;11.8;11.2;34.2;30.1
1603;R-U Cultuur, recreatie, overige diensten;2004 4e kwartaal;70.1;70.8;64.9;66.5;7.4;7.5;21.5;23.8;11.4;11.5;28.8;31.3
1604;R-U Cultuur, recreatie, overige diensten;2005 1e kwartaal;62.6;67.0;59.0;64.8;6.9;7.2;21.5;23.5;11.9;11.7;31.7;31.8
1605;R-U Cultuur, recreatie, overige diensten;2005 2e kwartaal;86.0;71.2;83.9;68.8;8.3;7.3;28.2;23.9;10.4;11.1;29.2;30.4
1606;R-U Cultuur, recreatie, overige diensten;2005 3e kwartaal;61.5;70.8;58.7;67.4;6.8;7.4;24.0;24.0;12.1;11.3;35.5;31.1
1607;R-U Cultuur, recreatie, overige diensten;2005 4e kwartaal;72.6;71.2;69.8;69.1;7.4;7.5;22.8;24.3;11.1;11.5;28.4;30.8
1608;R-U Cultuur, recreatie, overige diensten;2006 1e kwartaal;67.7;72.6;62.9;69.8;7.1;7.4;21.2;24.0;11.3;11.1;29.3;30.1
1609;R-U Cultuur, recreatie, overige diensten;2006 2e kwartaal;74.8;63.8;73.5;61.7;8.5;7.5;29.3;24.5;12.3;12.8;34.7;34.8
1610;R-U Cultuur, recreatie, overige diensten;2006 3e kwartaal;64.2;70.4;62.6;68.3;7.0;7.5;24.8;24.4;11.8;11.6;34.4;31.3
1611;R-U Cultuur, recreatie, overige diensten;2006 4e kwartaal;71.7;71.8;69.0;69.2;7.5;7.6;23.5;24.5;11.4;11.4;29.6;31.0
1612;R-U Cultuur, recreatie, overige diensten;2007 1e kwartaal;68.0;70.4;64.0;68.6;7.2;7.6;21.8;24.4;11.5;11.7;29.7;31.2
1613;R-U Cultuur, recreatie, overige diensten;2007 2e kwartaal;79.7;71.7;80.0;70.1;8.6;7.6;29.6;24.4;11.7;11.5;32.2;30.5
1614;R-U Cultuur, recreatie, overige diensten;2007 3e kwartaal;67.8;73.9;66.6;72.2;7.1;7.7;25.1;24.8;11.4;11.2;32.8;30.1
1615;R-U Cultuur, recreatie, overige diensten;2007 4e kwartaal;74.8;73.6;72.3;72.3;7.6;7.6;23.5;24.7;11.0;11.2;28.2;29.9
1616;R-U Cultuur, recreatie, overige diensten;2008 1e kwartaal;71.1;74.6;66.8;72.1;7.3;7.7;22.4;24.8;11.2;11.2;29.1;30.1
1617;R-U Cultuur, recreatie, overige diensten;2008 2e kwartaal;84.8;76.3;84.1;73.8;8.8;7.8;30.0;25.1;11.2;11.1;31.0;29.8
1618;R-U Cultuur, recreatie, overige diensten;2008 3e kwartaal;71.1;78.3;70.0;77.5;7.3;7.9;25.4;25.5;11.1;10.9;31.5;28.9
