ID;EigenaarOfHuurder;Woningkenmerken;Marges;Regio;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
8373;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Maastricht;2018;92.6;90.2
8374;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Maastricht;2021;97.7;93.8
8375;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Maastricht;2024;97.7;95.4
8376;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Nijmegen;2002;99.2;96.3
8377;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Nijmegen;2006;;
8378;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Nijmegen;2009;99.4;96.4
8379;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Nijmegen;2012;100.0;96.8
8380;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Nijmegen;2015;97.4;93.3
8381;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Nijmegen;2018;100.0;94.1
8382;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Nijmegen;2021;;
8383;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Nijmegen;2024;99.6;95.9
8384;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Rotterdam;2002;98.2;93.9
8385;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Rotterdam;2006;;
8386;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Rotterdam;2009;98.5;96.7
8387;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Rotterdam;2012;;
8388;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Rotterdam;2015;;
8389;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Rotterdam;2018;;
8390;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Rotterdam;2021;;
8391;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Rotterdam;2024;97.4;95.5
8392;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Tilburg;2002;98.8;95.7
8393;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Tilburg;2006;98.1;96.1
8394;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Tilburg;2009;99.5;98.3
8395;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Tilburg;2012;98.6;94.1
8396;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Tilburg;2015;97.7;94.4
8397;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Tilburg;2018;98.8;95.5
8398;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Tilburg;2021;99.7;95.6
8399;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Tilburg;2024;99.1;97.2
8400;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Utrecht (gemeente);2002;100.0;92.9
8401;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Utrecht (gemeente);2006;;
8402;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Utrecht (gemeente);2009;99.7;90.6
8403;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Utrecht (gemeente);2012;;
8404;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Utrecht (gemeente);2015;98.6;88.7
8405;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Utrecht (gemeente);2018;99.7;95.7
8406;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Utrecht (gemeente);2021;99.4;93.6
8407;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Utrecht (gemeente);2024;99.7;96.7
8408;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Venlo;2002;99.1;92.4
8409;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Venlo;2006;;
8410;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Venlo;2009;;
8411;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Venlo;2012;97.6;95.5
8412;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Venlo;2015;100.0;98.9
8413;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Venlo;2018;94.7;96.3
8414;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Venlo;2021;97.2;94.6
8415;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Venlo;2024;99.5;95.0
8416;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Westland;2002;;
8417;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Westland;2006;99.8;91.1
8418;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Westland;2009;100.0;98.7
8419;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Westland;2012;100.0;96.7
8420;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Westland;2015;100.0;98.3
8421;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Westland;2018;99.6;98.5
8422;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Westland;2021;;
8423;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Westland;2024;;
8424;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zaanstad;2002;100.0;96.8
8425;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zaanstad;2006;97.1;96.2
8426;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zaanstad;2009;98.5;90.6
8427;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zaanstad;2012;98.7;92.2
8428;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zaanstad;2015;;
8429;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zaanstad;2018;;
8430;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zaanstad;2021;;
8431;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zaanstad;2024;;
8432;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zoetermeer;2002;;
8433;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zoetermeer;2006;;
8434;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zoetermeer;2009;;
8435;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zoetermeer;2012;;
8436;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zoetermeer;2015;;
8437;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zoetermeer;2018;;
8438;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zoetermeer;2021;;
8439;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zoetermeer;2024;;
8440;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zwolle;2002;;
8441;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zwolle;2006;99.6;96.3
8442;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zwolle;2009;97.6;96.3
8443;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zwolle;2012;98.2;95.3
8444;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zwolle;2015;;
8445;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zwolle;2018;99.5;95.8
8446;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zwolle;2021;96.2;95.1
8447;Totaal;Woningtype: 2-onder-1-kapwoning;Bovengrens 95%-interval;Zwolle;2024;;
8448;Totaal;Woningtype: eengezins hoekwoning;Waarde;Nederland;2002;90.7;84.4
8449;Totaal;Woningtype: eengezins hoekwoning;Waarde;Nederland;2006;91.7;85.6
8450;Totaal;Woningtype: eengezins hoekwoning;Waarde;Nederland;2009;91.0;83.1
8451;Totaal;Woningtype: eengezins hoekwoning;Waarde;Nederland;2012;90.7;84.8
8452;Totaal;Woningtype: eengezins hoekwoning;Waarde;Nederland;2015;87.7;81.6
8453;Totaal;Woningtype: eengezins hoekwoning;Waarde;Nederland;2018;84.2;83.0
8454;Totaal;Woningtype: eengezins hoekwoning;Waarde;Nederland;2021;87.7;83.7
8455;Totaal;Woningtype: eengezins hoekwoning;Waarde;Nederland;2024;84.8;81.8
8456;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Nederland (LD);2002;87.1;85.3
8457;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Nederland (LD);2006;88.8;85.0
8458;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Nederland (LD);2009;86.6;84.4
8459;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Nederland (LD);2012;89.8;84.4
8460;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Nederland (LD);2015;82.4;77.3
8461;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Nederland (LD);2018;76.7;81.6
8462;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Nederland (LD);2021;80.3;80.9
8463;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Nederland (LD);2024;80.0;84.1
8464;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Nederland (LD);2002;89.6;82.8
8465;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Nederland (LD);2006;91.8;85.6
8466;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Nederland (LD);2009;89.8;83.5
8467;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Nederland (LD);2012;90.9;86.0
8468;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Nederland (LD);2015;87.5;81.9
8469;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Nederland (LD);2018;82.7;81.8
8470;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Nederland (LD);2021;89.3;83.2
8471;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Nederland (LD);2024;85.8;85.0
8472;Totaal;Woningtype: eengezins hoekwoning;Waarde;West-Nederland (LD);2002;92.7;86.5
8473;Totaal;Woningtype: eengezins hoekwoning;Waarde;West-Nederland (LD);2006;93.0;85.8
8474;Totaal;Woningtype: eengezins hoekwoning;Waarde;West-Nederland (LD);2009;92.3;83.2
8475;Totaal;Woningtype: eengezins hoekwoning;Waarde;West-Nederland (LD);2012;91.6;85.9
8476;Totaal;Woningtype: eengezins hoekwoning;Waarde;West-Nederland (LD);2015;89.5;82.7
8477;Totaal;Woningtype: eengezins hoekwoning;Waarde;West-Nederland (LD);2018;86.6;84.8
8478;Totaal;Woningtype: eengezins hoekwoning;Waarde;West-Nederland (LD);2021;88.9;85.4
8479;Totaal;Woningtype: eengezins hoekwoning;Waarde;West-Nederland (LD);2024;86.9;80.8
8480;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Nederland (LD);2002;89.6;81.8
8481;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Nederland (LD);2006;90.2;85.2
8482;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Nederland (LD);2009;91.1;81.9
8483;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Nederland (LD);2012;89.1;81.3
8484;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Nederland (LD);2015;86.8;80.9
8485;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Nederland (LD);2018;84.5;81.1
8486;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Nederland (LD);2021;86.8;82.2
8487;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Nederland (LD);2024;82.1;79.3
8488;Totaal;Woningtype: eengezins hoekwoning;Waarde;Groningen (PV);2002;85.1;86.8
8489;Totaal;Woningtype: eengezins hoekwoning;Waarde;Groningen (PV);2006;86.7;82.7
8490;Totaal;Woningtype: eengezins hoekwoning;Waarde;Groningen (PV);2009;86.0;86.4
8491;Totaal;Woningtype: eengezins hoekwoning;Waarde;Groningen (PV);2012;88.5;82.2
8492;Totaal;Woningtype: eengezins hoekwoning;Waarde;Groningen (PV);2015;82.7;64.8
8493;Totaal;Woningtype: eengezins hoekwoning;Waarde;Groningen (PV);2018;69.1;77.2
8494;Totaal;Woningtype: eengezins hoekwoning;Waarde;Groningen (PV);2021;74.6;74.0
8495;Totaal;Woningtype: eengezins hoekwoning;Waarde;Groningen (PV);2024;72.9;74.0
8496;Totaal;Woningtype: eengezins hoekwoning;Waarde;Friesland (PV);2002;85.9;85.0
8497;Totaal;Woningtype: eengezins hoekwoning;Waarde;Friesland (PV);2006;88.2;87.2
8498;Totaal;Woningtype: eengezins hoekwoning;Waarde;Friesland (PV);2009;86.2;82.7
8499;Totaal;Woningtype: eengezins hoekwoning;Waarde;Friesland (PV);2012;87.8;85.3
8500;Totaal;Woningtype: eengezins hoekwoning;Waarde;Friesland (PV);2015;80.0;81.8
8501;Totaal;Woningtype: eengezins hoekwoning;Waarde;Friesland (PV);2018;79.1;83.4
8502;Totaal;Woningtype: eengezins hoekwoning;Waarde;Friesland (PV);2021;81.6;85.9
8503;Totaal;Woningtype: eengezins hoekwoning;Waarde;Friesland (PV);2024;84.8;87.7
8504;Totaal;Woningtype: eengezins hoekwoning;Waarde;Drenthe (PV);2002;90.8;84.2
8505;Totaal;Woningtype: eengezins hoekwoning;Waarde;Drenthe (PV);2006;92.0;84.7
8506;Totaal;Woningtype: eengezins hoekwoning;Waarde;Drenthe (PV);2009;87.5;85.1
8507;Totaal;Woningtype: eengezins hoekwoning;Waarde;Drenthe (PV);2012;94.4;85.4
8508;Totaal;Woningtype: eengezins hoekwoning;Waarde;Drenthe (PV);2015;85.3;82.7
8509;Totaal;Woningtype: eengezins hoekwoning;Waarde;Drenthe (PV);2018;80.5;83.4
8510;Totaal;Woningtype: eengezins hoekwoning;Waarde;Drenthe (PV);2021;83.9;80.2
8511;Totaal;Woningtype: eengezins hoekwoning;Waarde;Drenthe (PV);2024;80.2;88.4
8512;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overijssel (PV);2002;89.8;83.3
8513;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overijssel (PV);2006;89.6;85.7
8514;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overijssel (PV);2009;90.0;85.8
8515;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overijssel (PV);2012;88.3;84.3
8516;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overijssel (PV);2015;85.9;82.9
8517;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overijssel (PV);2018;80.5;81.9
8518;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overijssel (PV);2021;89.0;83.5
8519;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overijssel (PV);2024;85.2;86.4
8520;Totaal;Woningtype: eengezins hoekwoning;Waarde;Flevoland (PV);2002;92.6;81.0
8521;Totaal;Woningtype: eengezins hoekwoning;Waarde;Flevoland (PV);2006;95.4;86.8
8522;Totaal;Woningtype: eengezins hoekwoning;Waarde;Flevoland (PV);2009;88.3;84.8
8523;Totaal;Woningtype: eengezins hoekwoning;Waarde;Flevoland (PV);2012;95.8;82.0
8524;Totaal;Woningtype: eengezins hoekwoning;Waarde;Flevoland (PV);2015;89.8;77.2
8525;Totaal;Woningtype: eengezins hoekwoning;Waarde;Flevoland (PV);2018;85.5;80.7
8526;Totaal;Woningtype: eengezins hoekwoning;Waarde;Flevoland (PV);2021;86.4;84.0
8527;Totaal;Woningtype: eengezins hoekwoning;Waarde;Flevoland (PV);2024;84.9;74.3
8528;Totaal;Woningtype: eengezins hoekwoning;Waarde;Gelderland (PV);2002;88.8;82.9
8529;Totaal;Woningtype: eengezins hoekwoning;Waarde;Gelderland (PV);2006;92.3;85.3
8530;Totaal;Woningtype: eengezins hoekwoning;Waarde;Gelderland (PV);2009;90.1;82.0
8531;Totaal;Woningtype: eengezins hoekwoning;Waarde;Gelderland (PV);2012;91.3;87.8
8532;Totaal;Woningtype: eengezins hoekwoning;Waarde;Gelderland (PV);2015;88.0;82.2
8533;Totaal;Woningtype: eengezins hoekwoning;Waarde;Gelderland (PV);2018;83.3;82.1
8534;Totaal;Woningtype: eengezins hoekwoning;Waarde;Gelderland (PV);2021;90.1;82.8
8535;Totaal;Woningtype: eengezins hoekwoning;Waarde;Gelderland (PV);2024;86.4;86.3
8536;Totaal;Woningtype: eengezins hoekwoning;Waarde;Utrecht (PV);2002;93.3;85.4
8537;Totaal;Woningtype: eengezins hoekwoning;Waarde;Utrecht (PV);2006;91.9;86.8
8538;Totaal;Woningtype: eengezins hoekwoning;Waarde;Utrecht (PV);2009;93.0;83.1
8539;Totaal;Woningtype: eengezins hoekwoning;Waarde;Utrecht (PV);2012;94.8;85.8
8540;Totaal;Woningtype: eengezins hoekwoning;Waarde;Utrecht (PV);2015;90.0;84.3
8541;Totaal;Woningtype: eengezins hoekwoning;Waarde;Utrecht (PV);2018;88.2;85.5
8542;Totaal;Woningtype: eengezins hoekwoning;Waarde;Utrecht (PV);2021;91.1;85.1
8543;Totaal;Woningtype: eengezins hoekwoning;Waarde;Utrecht (PV);2024;88.3;84.4
8544;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Holland (PV);2002;91.8;87.8
8545;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Holland (PV);2006;93.7;85.8
8546;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Holland (PV);2009;93.0;83.9
8547;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Holland (PV);2012;89.6;86.5
8548;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Holland (PV);2015;90.8;83.8
8549;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Holland (PV);2018;84.8;86.1
8550;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Holland (PV);2021;88.1;83.2
8551;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Holland (PV);2024;88.0;82.0
8552;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Holland (PV);2002;93.4;85.9
8553;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Holland (PV);2006;93.1;85.1
8554;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Holland (PV);2009;92.0;82.5
8555;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Holland (PV);2012;92.2;85.7
8556;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Holland (PV);2015;88.4;80.7
8557;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Holland (PV);2018;88.3;84.3
8558;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Holland (PV);2021;88.3;87.2
8559;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuid-Holland (PV);2024;85.6;78.5
8560;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zeeland (PV);2002;91.1;87.3
8561;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zeeland (PV);2006;91.7;88.5
8562;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zeeland (PV);2009;89.0;84.7
8563;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zeeland (PV);2012;87.6;84.5
8564;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zeeland (PV);2015;87.6;86.5
8565;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zeeland (PV);2018;79.7;79.0
8566;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zeeland (PV);2021;91.7;86.4
8567;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zeeland (PV);2024;83.1;85.4
8568;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Brabant (PV);2002;90.0;83.2
8569;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Brabant (PV);2006;91.7;85.4
8570;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Brabant (PV);2009;92.2;83.2
8571;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Brabant (PV);2012;88.5;81.6
8572;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Brabant (PV);2015;87.1;82.3
8573;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Brabant (PV);2018;84.3;81.9
8574;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Brabant (PV);2021;86.5;83.1
8575;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Brabant (PV);2024;81.0;77.3
8576;Totaal;Woningtype: eengezins hoekwoning;Waarde;Limburg (PV);2002;88.9;78.6
8577;Totaal;Woningtype: eengezins hoekwoning;Waarde;Limburg (PV);2006;86.6;84.8
8578;Totaal;Woningtype: eengezins hoekwoning;Waarde;Limburg (PV);2009;88.5;78.8
8579;Totaal;Woningtype: eengezins hoekwoning;Waarde;Limburg (PV);2012;90.6;80.7
8580;Totaal;Woningtype: eengezins hoekwoning;Waarde;Limburg (PV);2015;86.2;77.3
8581;Totaal;Woningtype: eengezins hoekwoning;Waarde;Limburg (PV);2018;84.8;78.8
8582;Totaal;Woningtype: eengezins hoekwoning;Waarde;Limburg (PV);2021;87.3;79.8
8583;Totaal;Woningtype: eengezins hoekwoning;Waarde;Limburg (PV);2024;84.4;81.9
8584;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Groningen (CR);2002;78.5;87.9
8585;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Groningen (CR);2006;84.0;78.1
8586;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Groningen (CR);2009;83.3;82.9
8587;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Groningen (CR);2012;;
8588;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Groningen (CR);2015;87.1;71.0
8589;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Groningen (CR);2018;71.6;81.5
8590;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Groningen (CR);2021;71.0;75.0
8591;Totaal;Woningtype: eengezins hoekwoning;Waarde;Oost-Groningen (CR);2024;;
8592;Totaal;Woningtype: eengezins hoekwoning;Waarde;Delfzijl en omgeving (CR);2002;;
8593;Totaal;Woningtype: eengezins hoekwoning;Waarde;Delfzijl en omgeving (CR);2006;;
8594;Totaal;Woningtype: eengezins hoekwoning;Waarde;Delfzijl en omgeving (CR);2009;;
8595;Totaal;Woningtype: eengezins hoekwoning;Waarde;Delfzijl en omgeving (CR);2012;;
8596;Totaal;Woningtype: eengezins hoekwoning;Waarde;Delfzijl en omgeving (CR);2015;;
8597;Totaal;Woningtype: eengezins hoekwoning;Waarde;Delfzijl en omgeving (CR);2018;;
8598;Totaal;Woningtype: eengezins hoekwoning;Waarde;Delfzijl en omgeving (CR);2021;;
8599;Totaal;Woningtype: eengezins hoekwoning;Waarde;Delfzijl en omgeving (CR);2024;;
8600;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overig Groningen (CR);2002;88.0;86.7
8601;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overig Groningen (CR);2006;86.5;82.5
8602;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overig Groningen (CR);2009;86.0;86.9
8603;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overig Groningen (CR);2012;87.4;86.2
8604;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overig Groningen (CR);2015;81.5;66.0
8605;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overig Groningen (CR);2018;69.7;76.5
8606;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overig Groningen (CR);2021;82.5;76.1
8607;Totaal;Woningtype: eengezins hoekwoning;Waarde;Overig Groningen (CR);2024;70.5;77.0
8608;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Friesland (CR);2002;87.2;85.4
8609;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Friesland (CR);2006;90.1;84.8
8610;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Friesland (CR);2009;90.3;79.5
8611;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Friesland (CR);2012;85.3;85.9
8612;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Friesland (CR);2015;79.6;83.4
8613;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Friesland (CR);2018;83.2;89.9
8614;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Friesland (CR);2021;82.9;86.3
8615;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Friesland (CR);2024;82.9;84.0
8616;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidwest-Friesland (CR);2002;97.7;86.4
8617;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidwest-Friesland (CR);2006;;
8618;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidwest-Friesland (CR);2009;;
8619;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidwest-Friesland (CR);2012;86.4;93.3
8620;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidwest-Friesland (CR);2015;;
8621;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidwest-Friesland (CR);2018;78.1;67.7
8622;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidwest-Friesland (CR);2021;80.5;81.5
8623;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidwest-Friesland (CR);2024;91.2;93.6
8624;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidoost-Friesland (CR);2002;75.5;83.4
8625;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidoost-Friesland (CR);2006;88.0;90.5
8626;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidoost-Friesland (CR);2009;86.1;84.1
8627;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidoost-Friesland (CR);2012;93.3;78.1
8628;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidoost-Friesland (CR);2015;81.0;83.9
8629;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidoost-Friesland (CR);2018;72.0;82.7
8630;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidoost-Friesland (CR);2021;79.9;89.1
8631;Totaal;Woningtype: eengezins hoekwoning;Waarde;Zuidoost-Friesland (CR);2024;82.3;89.7
8632;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Drenthe (CR);2002;93.5;80.5
8633;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Drenthe (CR);2006;94.1;86.0
8634;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Drenthe (CR);2009;82.9;85.5
8635;Totaal;Woningtype: eengezins hoekwoning;Waarde;Noord-Drenthe (CR);2012;97.8;86.9
