ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
7142;Totaal woningen;Wijk 18 Landelijk gebied West;Wijk 18 Landelijk gebied West           ;Wijk      ;WK051218  ;1950.0;4600.0;
7143;Totaal woningen;Landelijk gebied West;Landelijk gebied West                   ;Buurt     ;BU05121800;1950.0;4600.0;
7144;Totaal woningen;Wijk 19 Landelijk gebied Noord;Wijk 19 Landelijk gebied Noord          ;Wijk      ;WK051219  ;;;
7145;Totaal woningen;Landelijk gebied Noord;Landelijk gebied Noord                  ;Buurt     ;BU05121900;;;
7146;Totaal woningen;Wijk 20 Landelijk gebied Oost;Wijk 20 Landelijk gebied Oost           ;Wijk      ;WK051220  ;2700.0;;
7147;Totaal woningen;Landelijk gebied Oost;Landelijk gebied Oost                   ;Buurt     ;BU05122000;2700.0;;
7148;Totaal woningen;Wijk 21 Landelijk gebied Zuid;Wijk 21 Landelijk gebied Zuid           ;Wijk      ;WK051221  ;2250.0;5150.0;
7149;Totaal woningen;Landelijk gebied Zuid;Landelijk gebied Zuid                   ;Buurt     ;BU05122100;2250.0;5150.0;
7150;Totaal woningen;Gouda;Gouda                                   ;Gemeente  ;GM0513    ;1250.0;2950.0;
7151;Totaal woningen;Wijk 01 Binnenstad;Wijk 01 Binnenstad                      ;Wijk      ;WK051301  ;1300.0;2650.0;
7152;Totaal woningen;Nieuwe Markt en omgeving;Nieuwe Markt en omgeving                ;Buurt     ;BU05130100;1050.0;2650.0;
7153;Totaal woningen;De Baan en omgeving;De Baan en omgeving                     ;Buurt     ;BU05130101;1250.0;2500.0;
7154;Totaal woningen;Turfmarkt en omgeving;Turfmarkt en omgeving                   ;Buurt     ;BU05130102;1600.0;3150.0;
7155;Totaal woningen;Raam en omgeving;Raam en omgeving                        ;Buurt     ;BU05130103;1200.0;2550.0;
7156;Totaal woningen;Nieuwe Park-Oost;Nieuwe Park-Oost                        ;Buurt     ;BU05130104;1400.0;2850.0;
7157;Totaal woningen;Nieuwe Park-West;Nieuwe Park-West                        ;Buurt     ;BU05130105;;;
7158;Totaal woningen;Wijk 02 De Korte Akkeren;Wijk 02 De Korte Akkeren                ;Wijk      ;WK051302  ;1250.0;2650.0;
7159;Totaal woningen;De Korte Akkeren-Oud;De Korte Akkeren-Oud                    ;Buurt     ;BU05130200;1200.0;2650.0;
7160;Totaal woningen;De Korte Akkeren-Nieuw;De Korte Akkeren-Nieuw                  ;Buurt     ;BU05130201;1400.0;2650.0;
7161;Totaal woningen;Industrieterrein Kromme Gouwe Oost West;Industrieterrein Kromme Gouwe Oost West ;Buurt     ;BU05130202;1200.0;2500.0;
7162;Totaal woningen;Industrieterrein de Hollandsche IJssel;Industrieterrein de Hollandsche IJssel  ;Buurt     ;BU05130203;1750.0;2350.0;
7163;Totaal woningen;Weidebloemkwartier;Weidebloemkwartier                      ;Buurt     ;BU05130204;1300.0;3100.0;
7164;Totaal woningen;Wijk 03 Bloemendaal;Wijk 03 Bloemendaal                     ;Wijk      ;WK051303  ;1300.0;3100.0;
7165;Totaal woningen;Boerhaavekwartier;Boerhaavekwartier                       ;Buurt     ;BU05130300;1050.0;2650.0;
7166;Totaal woningen;Windrooskwartier en Heesterbuurt;Windrooskwartier en Heesterbuurt        ;Buurt     ;BU05130301;1500.0;3200.0;
7167;Totaal woningen;Groenhovenkwartier;Groenhovenkwartier                      ;Buurt     ;BU05130302;1350.0;3200.0;
7168;Totaal woningen;Bloemendaalseweg;Bloemendaalseweg                        ;Buurt     ;BU05130303;1450.0;3200.0;
7169;Totaal woningen;De Goudse Poort;De Goudse Poort                         ;Buurt     ;BU05130304;850.0;2950.0;
7170;Totaal woningen;De Gaardenbuurt;De Gaardenbuurt                         ;Buurt     ;BU05130305;1800.0;5100.0;
7171;Totaal woningen;Wijk 04 Plaswijck;Wijk 04 Plaswijck                       ;Wijk      ;WK051304  ;1300.0;3200.0;
7172;Totaal woningen;Hoef- en Veldbuurt;Hoef- en Veldbuurt                      ;Buurt     ;BU05130400;1100.0;2700.0;
7173;Totaal woningen;Zomenbuurt;Zomenbuurt                              ;Buurt     ;BU05130401;1250.0;2800.0;
7174;Totaal woningen;Hoevenbuurt;Hoevenbuurt                             ;Buurt     ;BU05130402;1300.0;3250.0;
7175;Totaal woningen;Lusten-, Burgen- en Steinenbuurt;Lusten-, Burgen- en Steinenbuurt        ;Buurt     ;BU05130403;1450.0;3550.0;
7176;Totaal woningen;Grassen- en Waterbuurt;Grassen- en Waterbuurt                  ;Buurt     ;BU05130404;1850.0;3850.0;
7177;Totaal woningen;Bodegraafsestraatweg;Bodegraafsestraatweg                    ;Buurt     ;BU05130405;2100.0;4400.0;
7178;Totaal woningen;Mammoet;Mammoet                                 ;Buurt     ;BU05130406;1200.0;3450.0;
7179;Totaal woningen;Wervenbuurt;Wervenbuurt                             ;Buurt     ;BU05130407;1050.0;3650.0;
7180;Totaal woningen;Wijk 05 Noord;Wijk 05 Noord                           ;Wijk      ;WK051305  ;1200.0;2750.0;
7181;Totaal woningen;Ouwe Gouwe;Ouwe Gouwe                              ;Buurt     ;BU05130500;1300.0;2550.0;
7182;Totaal woningen;Statensingel;Statensingel                            ;Buurt     ;BU05130501;800.0;2150.0;
7183;Totaal woningen;Wethouder Venteweg;Wethouder Venteweg                      ;Buurt     ;BU05130502;1200.0;3000.0;
7184;Totaal woningen;Achterwillenseweg;Achterwillenseweg                       ;Buurt     ;BU05130503;1200.0;2600.0;
7185;Totaal woningen;Slagenbuurt;Slagenbuurt                             ;Buurt     ;BU05130504;1150.0;4000.0;
7186;Totaal woningen;De Goudse Hout;De Goudse Hout                          ;Buurt     ;BU05130509;2750.0;4900.0;
7187;Totaal woningen;Wijk 06 Kort Haarlem;Wijk 06 Kort Haarlem                    ;Wijk      ;WK051306  ;1300.0;2700.0;
7188;Totaal woningen;Oosterwei;Oosterwei                               ;Buurt     ;BU05130600;1050.0;2150.0;
7189;Totaal woningen;Vreewijk;Vreewijk                                ;Buurt     ;BU05130601;1350.0;2700.0;
7190;Totaal woningen;Voorwillenseweg;Voorwillenseweg                         ;Buurt     ;BU05130602;1700.0;3000.0;
7191;Totaal woningen;Kadenbuurt;Kadenbuurt                              ;Buurt     ;BU05130603;1150.0;2650.0;
7192;Totaal woningen;Kort Haarlem;Kort Haarlem                            ;Buurt     ;BU05130604;1400.0;3000.0;
7193;Totaal woningen;Wijk 07 Goverwelle;Wijk 07 Goverwelle                      ;Wijk      ;WK051307  ;1100.0;3350.0;
7194;Totaal woningen;Sportbuurt;Sportbuurt                              ;Buurt     ;BU05130700;1350.0;2550.0;
7195;Totaal woningen;Molenbuurt;Molenbuurt                              ;Buurt     ;BU05130701;1000.0;3350.0;
7196;Totaal woningen;Polderbuurt;Polderbuurt                             ;Buurt     ;BU05130702;1100.0;3500.0;
7197;Totaal woningen;Vrijheidsbuurt;Vrijheidsbuurt                          ;Buurt     ;BU05130703;1350.0;4050.0;
7198;Totaal woningen;Componistenbuurt;Componistenbuurt                        ;Buurt     ;BU05130704;1050.0;3600.0;
7199;Totaal woningen;Muziekbuurt;Muziekbuurt                             ;Buurt     ;BU05130705;1100.0;3100.0;
7200;Totaal woningen;Wijk 08 Stolwijkersluis;Wijk 08 Stolwijkersluis                 ;Wijk      ;WK051308  ;2000.0;4050.0;
7201;Totaal woningen;Stolwijkersluis-Oost;Stolwijkersluis-Oost                    ;Buurt     ;BU05130800;2050.0;4050.0;
7202;Totaal woningen;Stolwijkersluis-West;Stolwijkersluis-West                    ;Buurt     ;BU05130809;1850.0;4000.0;
7203;Totaal woningen;Wijk 09 Oostpolder in Schieland;Wijk 09 Oostpolder in Schieland         ;Wijk      ;WK051309  ;1600.0;5350.0;
7204;Totaal woningen;Gouwestroom;Gouwestroom                             ;Buurt     ;BU05130900;2450.0;4850.0;
7205;Totaal woningen;Ringvaartbocht;Ringvaartbocht                          ;Buurt     ;BU05130901;;4700.0;
7206;Totaal woningen;Oostpolder in Schieland;Oostpolder in Schieland                 ;Buurt     ;BU05130909;600.0;6050.0;
7207;Totaal woningen;'s-Gravenhage;'s-Gravenhage                           ;Gemeente  ;GM0518    ;1200.0;2700.0;7.0
7208;Totaal woningen;Wijk 01 Oostduinen;Wijk 01 Oostduinen                      ;Wijk      ;WK051801  ;;;
7209;Totaal woningen;Oostduinen;Oostduinen                              ;Buurt     ;BU05180170;;;
7210;Totaal woningen;Wijk 02 Belgisch Park;Wijk 02 Belgisch Park                   ;Wijk      ;WK051802  ;1500.0;2900.0;
7211;Totaal woningen;Belgisch Park;Belgisch Park                           ;Buurt     ;BU05180271;1500.0;2900.0;
7212;Totaal woningen;Wijk 03 Westbroekpark en Duttendel;Wijk 03 Westbroekpark en Duttendel      ;Wijk      ;WK051803  ;2200.0;3800.0;
7213;Totaal woningen;Westbroekpark;Westbroekpark                           ;Buurt     ;BU05180373;1850.0;3450.0;
7214;Totaal woningen;Duttendel;Duttendel                               ;Buurt     ;BU05180374;2450.0;4100.0;
7215;Totaal woningen;Wijk 04 Benoordenhout;Wijk 04 Benoordenhout                   ;Wijk      ;WK051804  ;1950.0;3300.0;
7216;Totaal woningen;Nassaubuurt;Nassaubuurt                             ;Buurt     ;BU05180448;2100.0;3800.0;
7217;Totaal woningen;Uilennest;Uilennest                               ;Buurt     ;BU05180475;1550.0;2900.0;
7218;Totaal woningen;Duinzigt;Duinzigt                                ;Buurt     ;BU05180476;2000.0;2850.0;
7219;Totaal woningen;Waalsdorp;Waalsdorp                               ;Buurt     ;BU05180477;2100.0;3550.0;
7220;Totaal woningen;Arendsdorp;Arendsdorp                              ;Buurt     ;BU05180478;2250.0;3600.0;
7221;Totaal woningen;Van Hoytemastraat en omgeving;Van Hoytemastraat en omgeving           ;Buurt     ;BU05180479;2000.0;3300.0;
7222;Totaal woningen;Wijk 05 Archipelbuurt;Wijk 05 Archipelbuurt                   ;Wijk      ;WK051805  ;1900.0;3150.0;
7223;Totaal woningen;Archipelbuurt;Archipelbuurt                           ;Buurt     ;BU05180546;1900.0;3150.0;
7224;Totaal woningen;Wijk 06 Van Stolkpark en Scheveningse Bo;Wijk 06 Van Stolkpark en Scheveningse Bo;Wijk      ;WK051806  ;2300.0;3500.0;
7225;Totaal woningen;Van Stolkpark en Scheveningse Bosjes;Van Stolkpark en Scheveningse Bosjes    ;Buurt     ;BU05180605;2300.0;3500.0;
7226;Totaal woningen;Wijk 07 Scheveningen;Wijk 07 Scheveningen                    ;Wijk      ;WK051807  ;1400.0;2600.0;
7227;Totaal woningen;Oud Scheveningen;Oud Scheveningen                        ;Buurt     ;BU05180701;1250.0;2400.0;
7228;Totaal woningen;Vissershaven;Vissershaven                            ;Buurt     ;BU05180702;1200.0;2450.0;
7229;Totaal woningen;Scheveningen Badplaats;Scheveningen Badplaats                  ;Buurt     ;BU05180703;1450.0;2650.0;
7230;Totaal woningen;Visserijbuurt;Visserijbuurt                           ;Buurt     ;BU05180704;1400.0;2550.0;
7231;Totaal woningen;Rijslag;Rijslag                                 ;Buurt     ;BU05180772;1700.0;2900.0;
7232;Totaal woningen;Wijk 08 Duindorp;Wijk 08 Duindorp                        ;Wijk      ;WK051808  ;1100.0;2850.0;
7233;Totaal woningen;Duindorp;Duindorp                                ;Buurt     ;BU05180800;1100.0;2850.0;
7234;Totaal woningen;Wijk 09 Geuzen- en Statenkwartier;Wijk 09 Geuzen- en Statenkwartier       ;Wijk      ;WK051809  ;1700.0;3000.0;
7235;Totaal woningen;Statenkwartier;Statenkwartier                          ;Buurt     ;BU05180907;2000.0;3450.0;
7236;Totaal woningen;Geuzenkwartier;Geuzenkwartier                          ;Buurt     ;BU05180908;1350.0;2450.0;
7237;Totaal woningen;Wijk 10 Zorgvliet;Wijk 10 Zorgvliet                       ;Wijk      ;WK051810  ;1250.0;3350.0;8.0
7238;Totaal woningen;Zorgvliet;Zorgvliet                               ;Buurt     ;BU05181041;1250.0;3350.0;8.0
7239;Totaal woningen;Wijk 11 Duinoord;Wijk 11 Duinoord                        ;Wijk      ;WK051811  ;2000.0;2850.0;
7240;Totaal woningen;Stadhoudersplantsoen;Stadhoudersplantsoen                    ;Buurt     ;BU05181142;1600.0;2450.0;
7241;Totaal woningen;Sweelinckplein en omgeving;Sweelinckplein en omgeving              ;Buurt     ;BU05181143;2200.0;2950.0;
7242;Totaal woningen;Wijk 12 Bomen- en Bloemenbuurt;Wijk 12 Bomen- en Bloemenbuurt          ;Wijk      ;WK051812  ;1450.0;2700.0;
7243;Totaal woningen;Bloemenbuurt-West;Bloemenbuurt-West                       ;Buurt     ;BU05181250;1600.0;2900.0;
7244;Totaal woningen;Bloemenbuurt-Oost;Bloemenbuurt-Oost                       ;Buurt     ;BU05181251;1400.0;2600.0;
7245;Totaal woningen;Bomenbuurt;Bomenbuurt                              ;Buurt     ;BU05181252;1500.0;2750.0;
7246;Totaal woningen;Wijk 13 Vogelwijk;Wijk 13 Vogelwijk                       ;Wijk      ;WK051813  ;2500.0;4050.0;
7247;Totaal woningen;Vogelwijk;Vogelwijk                               ;Buurt     ;BU05181309;2500.0;4050.0;
7248;Totaal woningen;Wijk 14 Bohemen en Meer en Bos;Wijk 14 Bohemen en Meer en Bos          ;Wijk      ;WK051814  ;1450.0;2450.0;
7249;Totaal woningen;Bosjes van Pex;Bosjes van Pex                          ;Buurt     ;BU05181481;1750.0;2850.0;
7250;Totaal woningen;Bohemen en Meer en Bos;Bohemen en Meer en Bos                  ;Buurt     ;BU05181492;1450.0;2400.0;
7251;Totaal woningen;Wijk 15 Kijkduin en Ockenburgh;Wijk 15 Kijkduin en Ockenburgh          ;Wijk      ;WK051815  ;1650.0;3950.0;
7252;Totaal woningen;Ockenburgh;Ockenburgh                              ;Buurt     ;BU05181590;1900.0;5000.0;
7253;Totaal woningen;Kijkduin;Kijkduin                                ;Buurt     ;BU05181591;1600.0;3700.0;
7254;Totaal woningen;Wijk 16 Kraayenstein en de Uithof;Wijk 16 Kraayenstein en de Uithof       ;Wijk      ;WK051816  ;1250.0;3200.0;
7255;Totaal woningen;Kraayenstein;Kraayenstein                            ;Buurt     ;BU05181697;1250.0;3200.0;
7256;Totaal woningen;Wijk 17 Loosduinen;Wijk 17 Loosduinen                      ;Wijk      ;WK051817  ;1150.0;2900.0;
7257;Totaal woningen;Kerketuinen en Zichtenburg;Kerketuinen en Zichtenburg              ;Buurt     ;BU05181785;;;
7258;Totaal woningen;Houtwijk;Houtwijk                                ;Buurt     ;BU05181786;1150.0;3100.0;
7259;Totaal woningen;Kom Loosduinen;Kom Loosduinen                          ;Buurt     ;BU05181795;1100.0;2450.0;
7260;Totaal woningen;Wijk 18 Waldeck;Wijk 18 Waldeck                         ;Wijk      ;WK051818  ;1200.0;2600.0;
7261;Totaal woningen;Waldeck-Zuid;Waldeck-Zuid                            ;Buurt     ;BU05181806;1200.0;2650.0;
7262;Totaal woningen;Nieuw Waldeck;Nieuw Waldeck                           ;Buurt     ;BU05181840;1200.0;2700.0;
7263;Totaal woningen;Rosenburg;Rosenburg                               ;Buurt     ;BU05181882;1200.0;2300.0;
7264;Totaal woningen;Componistenbuurt;Componistenbuurt                        ;Buurt     ;BU05181893;1450.0;2650.0;
7265;Totaal woningen;Waldeck-Noord;Waldeck-Noord                           ;Buurt     ;BU05181894;1100.0;2550.0;
7266;Totaal woningen;Wijk 19 Vruchtenbuurt;Wijk 19 Vruchtenbuurt                   ;Wijk      ;WK051819  ;1550.0;2800.0;
7267;Totaal woningen;Vruchtenbuurt;Vruchtenbuurt                           ;Buurt     ;BU05181953;1650.0;2850.0;
7268;Totaal woningen;Eykenduynen;Eykenduynen                             ;Buurt     ;BU05181983;1450.0;2650.0;
7269;Totaal woningen;Wijk 20 Valkenboskwartier;Wijk 20 Valkenboskwartier               ;Wijk      ;WK051820  ;1400.0;2450.0;
7270;Totaal woningen;Heesterbuurt;Heesterbuurt                            ;Buurt     ;BU05182054;1250.0;2300.0;
7271;Totaal woningen;Valkenboskwartier;Valkenboskwartier                       ;Buurt     ;BU05182055;1550.0;2650.0;
7272;Totaal woningen;Wijk 21 Regentessekwartier;Wijk 21 Regentessekwartier              ;Wijk      ;WK051821  ;1400.0;2850.0;
7273;Totaal woningen;Rond de Energiecentrale;Rond de Energiecentrale                 ;Buurt     ;BU05182110;1050.0;2550.0;9.0
7274;Totaal woningen;Koningsplein en omgeving;Koningsplein en omgeving                ;Buurt     ;BU05182144;1700.0;3000.0;
7275;Totaal woningen;Wijk 22 Zeeheldenkwartier;Wijk 22 Zeeheldenkwartier               ;Wijk      ;WK051822  ;1500.0;2750.0;
7276;Totaal woningen;Zeeheldenkwartier;Zeeheldenkwartier                       ;Buurt     ;BU05182245;1500.0;2750.0;
7277;Totaal woningen;Wijk 23 Willemspark;Wijk 23 Willemspark                     ;Wijk      ;WK051823  ;1300.0;3100.0;11.0
7278;Totaal woningen;Willemspark;Willemspark                             ;Buurt     ;BU05182347;1300.0;3100.0;11.0
7279;Totaal woningen;Wijk 24 Haagse Bos;Wijk 24 Haagse Bos                      ;Wijk      ;WK051824  ;1100.0;1650.0;15.0
7280;Totaal woningen;Haagse Bos;Haagse Bos                              ;Buurt     ;BU05182449;1100.0;1650.0;15.0
7281;Totaal woningen;Wijk 25 Mariahoeve en Marlot;Wijk 25 Mariahoeve en Marlot            ;Wijk      ;WK051825  ;1250.0;2400.0;
7282;Totaal woningen;Landen;Landen                                  ;Buurt     ;BU05182561;1200.0;2250.0;
7283;Totaal woningen;Kampen;Kampen                                  ;Buurt     ;BU05182567;1250.0;2150.0;
7284;Totaal woningen;Marlot;Marlot                                  ;Buurt     ;BU05182568;2800.0;4150.0;
7285;Totaal woningen;Burgen en Horsten;Burgen en Horsten                       ;Buurt     ;BU05182569;1200.0;2450.0;
7286;Totaal woningen;Wijk 26 Bezuidenhout;Wijk 26 Bezuidenhout                    ;Wijk      ;WK051826  ;1200.0;2350.0;11.0
7287;Totaal woningen;Bezuidenhout-West;Bezuidenhout-West                       ;Buurt     ;BU05182664;600.0;2350.0;51.0
7288;Totaal woningen;Bezuidenhout-Midden;Bezuidenhout-Midden                     ;Buurt     ;BU05182665;1450.0;2700.0;5.0
7289;Totaal woningen;Bezuidenhout-Oost;Bezuidenhout-Oost                       ;Buurt     ;BU05182666;1350.0;2250.0;
7290;Totaal woningen;Wijk 27 Stationsbuurt;Wijk 27 Stationsbuurt                   ;Wijk      ;WK051827  ;1050.0;2400.0;
7291;Totaal woningen;Huygenspark;Huygenspark                             ;Buurt     ;BU05182718;1050.0;2450.0;
7292;Totaal woningen;Rivierenbuurt-Zuid;Rivierenbuurt-Zuid                      ;Buurt     ;BU05182762;1150.0;2150.0;
7293;Totaal woningen;Rivierenbuurt-Noord;Rivierenbuurt-Noord                     ;Buurt     ;BU05182763;1050.0;2350.0;12.0
7294;Totaal woningen;Wijk 28 Centrum;Wijk 28 Centrum                         ;Wijk      ;WK051828  ;850.0;2350.0;18.0
7295;Totaal woningen;Kortenbos;Kortenbos                               ;Buurt     ;BU05182811;1000.0;2400.0;10.0
7296;Totaal woningen;Voorhout;Voorhout                                ;Buurt     ;BU05182812;1100.0;2700.0;6.0
7297;Totaal woningen;Uilebomen;Uilebomen                               ;Buurt     ;BU05182813;450.0;2350.0;52.0
7298;Totaal woningen;Zuidwal;Zuidwal                                 ;Buurt     ;BU05182814;800.0;2200.0;20.0
7299;Totaal woningen;Wijk 29 Schildersbuurt;Wijk 29 Schildersbuurt                  ;Wijk      ;WK051829  ;1050.0;2350.0;
7300;Totaal woningen;Schildersbuurt-West;Schildersbuurt-West                     ;Buurt     ;BU05182915;1100.0;2300.0;
7301;Totaal woningen;Schildersbuurt-Noord;Schildersbuurt-Noord                    ;Buurt     ;BU05182916;950.0;2400.0;
7302;Totaal woningen;Schildersbuurt-Oost;Schildersbuurt-Oost                     ;Buurt     ;BU05182917;1050.0;2550.0;8.0
7303;Totaal woningen;Wijk 30 Transvaalkwartier;Wijk 30 Transvaalkwartier               ;Wijk      ;WK051830  ;1100.0;2350.0;
7304;Totaal woningen;Transvaalkwartier-Noord;Transvaalkwartier-Noord                 ;Buurt     ;BU05183032;1050.0;2200.0;
7305;Totaal woningen;Transvaalkwartier-Midden;Transvaalkwartier-Midden                ;Buurt     ;BU05183033;1100.0;2400.0;
7306;Totaal woningen;Transvaalkwartier-Zuid;Transvaalkwartier-Zuid                  ;Buurt     ;BU05183034;1150.0;2450.0;
7307;Totaal woningen;Wijk 31 Rustenburg en Oostbroek;Wijk 31 Rustenburg en Oostbroek         ;Wijk      ;WK051831  ;1300.0;2350.0;
7308;Totaal woningen;Rustenburg;Rustenburg                              ;Buurt     ;BU05183130;1250.0;2350.0;
7309;Totaal woningen;Oostbroek-Noord;Oostbroek-Noord                         ;Buurt     ;BU05183131;1350.0;2400.0;
7310;Totaal woningen;Oostbroek-Zuid;Oostbroek-Zuid                          ;Buurt     ;BU05183135;1350.0;2400.0;
7311;Totaal woningen;Wijk 32 Leyenburg;Wijk 32 Leyenburg                       ;Wijk      ;WK051832  ;1050.0;2550.0;20.0
7312;Totaal woningen;Leyenburg;Leyenburg                               ;Buurt     ;BU05183284;1050.0;2550.0;20.0
7313;Totaal woningen;Wijk 33 Bouwlust en Vrederust;Wijk 33 Bouwlust en Vrederust           ;Wijk      ;WK051833  ;1150.0;2450.0;
7314;Totaal woningen;Venen, Oorden en Raden;Venen, Oorden en Raden                  ;Buurt     ;BU05183387;1200.0;2300.0;
7315;Totaal woningen;Zijden, Steden en Zichten;Zijden, Steden en Zichten               ;Buurt     ;BU05183396;1150.0;2350.0;
7316;Totaal woningen;Dreven en Gaarden;Dreven en Gaarden                       ;Buurt     ;BU05183398;1150.0;2450.0;
7317;Totaal woningen;De Uithof;De Uithof                               ;Buurt     ;BU05183399;1100.0;2800.0;
7318;Totaal woningen;Wijk 34 Morgenstond;Wijk 34 Morgenstond                     ;Wijk      ;WK051834  ;1000.0;2150.0;
7319;Totaal woningen;Morgenstond-Zuid;Morgenstond-Zuid                        ;Buurt     ;BU05183480;1000.0;1950.0;
7320;Totaal woningen;Morgenstond-West;Morgenstond-West                        ;Buurt     ;BU05183488;1000.0;2500.0;
7321;Totaal woningen;Morgenstond-Oost;Morgenstond-Oost                        ;Buurt     ;BU05183489;950.0;1950.0;
7322;Totaal woningen;Wijk 35 Zuiderpark;Wijk 35 Zuiderpark                      ;Wijk      ;WK051835  ;850.0;1450.0;
7323;Totaal woningen;Zuiderpark;Zuiderpark                              ;Buurt     ;BU05183536;850.0;1450.0;
7324;Totaal woningen;Wijk 36 Moerwijk;Wijk 36 Moerwijk                        ;Wijk      ;WK051836  ;1100.0;2000.0;
7325;Totaal woningen;Moerwijk-Oost;Moerwijk-Oost                           ;Buurt     ;BU05183620;950.0;1700.0;
7326;Totaal woningen;Moerwijk-West;Moerwijk-West                           ;Buurt     ;BU05183637;1050.0;2000.0;
7327;Totaal woningen;Moerwijk-Noord;Moerwijk-Noord                          ;Buurt     ;BU05183638;1250.0;2300.0;
7328;Totaal woningen;Moerwijk-Zuid;Moerwijk-Zuid                           ;Buurt     ;BU05183639;950.0;1850.0;
7329;Totaal woningen;Wijk 37 Groente- en Fruitmarkt;Wijk 37 Groente- en Fruitmarkt          ;Wijk      ;WK051837  ;1250.0;2850.0;
7330;Totaal woningen;Groente- en Fruitmarkt;Groente- en Fruitmarkt                  ;Buurt     ;BU05183721;1250.0;2850.0;
7331;Totaal woningen;Wijk 38 Laakkwartier en Spoorwijk;Wijk 38 Laakkwartier en Spoorwijk       ;Wijk      ;WK051838  ;1150.0;2450.0;5.0
7332;Totaal woningen;Laakhaven-Oost;Laakhaven-Oost                          ;Buurt     ;BU05183819;700.0;2350.0;19.0
7333;Totaal woningen;Laakhaven-West;Laakhaven-West                          ;Buurt     ;BU05183822;1100.0;2350.0;
7334;Totaal woningen;Spoorwijk;Spoorwijk                               ;Buurt     ;BU05183823;750.0;3050.0;30.0
7335;Totaal woningen;Laakkwartier-West;Laakkwartier-West                       ;Buurt     ;BU05183824;1350.0;2500.0;
7336;Totaal woningen;Laakkwartier-Oost;Laakkwartier-Oost                       ;Buurt     ;BU05183825;1300.0;2400.0;
7337;Totaal woningen;Noordpolderbuurt;Noordpolderbuurt                        ;Buurt     ;BU05183826;1150.0;2300.0;
7338;Totaal woningen;Wijk 39 Binckhorst;Wijk 39 Binckhorst                      ;Wijk      ;WK051839  ;950.0;1850.0;6.0
7339;Totaal woningen;Binckhorst;Binckhorst                              ;Buurt     ;BU05183960;950.0;1850.0;6.0
7340;Totaal woningen;Wijk 40 Wateringse Veld;Wijk 40 Wateringse Veld                 ;Wijk      ;WK051840  ;750.0;3700.0;29.0
7341;Totaal woningen;Erasmus Veld;Erasmus Veld                            ;Buurt     ;BU05184001;800.0;3750.0;21.0
7342;Totaal woningen;Hoge Veld;Hoge Veld                               ;Buurt     ;BU05184002;200.0;3300.0;79.0
7343;Totaal woningen;Parkbuurt oosteinde;Parkbuurt Oosteinde                     ;Buurt     ;BU05184003;1300.0;4300.0;
7344;Totaal woningen;Lage Veld;Lage Veld                               ;Buurt     ;BU05184004;1050.0;3700.0;
7345;Totaal woningen;Zonne Veld;Zonne Veld                              ;Buurt     ;BU05184005;1100.0;3900.0;
7346;Totaal woningen;Wijk 41 Hoornwijk;Wijk 41 Hoornwijk                       ;Wijk      ;WK051841  ;2400.0;4150.0;
7347;Totaal woningen;Vlietbuurt;Vlietbuurt                              ;Buurt     ;BU05184106;2400.0;4200.0;
7348;Totaal woningen;Vliegeniersbuurt;Vliegeniersbuurt                        ;Buurt     ;BU05184107;;;
7349;Totaal woningen;De Reef;                                        ;          ;          ;;;
7350;Totaal woningen;Wijk 42 Ypenburg;Wijk 42 Ypenburg                        ;Wijk      ;WK051842  ;150.0;3750.0;79.0
7351;Totaal woningen;Bosweide;Bosweide                                ;Buurt     ;BU05184208;;5100.0;100.0
7352;Totaal woningen;Tedingerbuurt;                                        ;          ;          ;;;
7353;Totaal woningen;De Venen;De Venen                                ;Buurt     ;BU05184211;;4300.0;
7354;Totaal woningen;Morgenweide;Morgenweide                             ;Buurt     ;BU05184212;;3400.0;100.0
7355;Totaal woningen;Singels;Singels                                 ;Buurt     ;BU05184213;600.0;3800.0;42.0
7356;Totaal woningen;Waterbuurt;Waterbuurt                              ;Buurt     ;BU05184214;;3550.0;89.0
7357;Totaal woningen;De Bras;De Bras                                 ;Buurt     ;BU05184215;;3900.0;86.0
7358;Totaal woningen;Wijk 43 Forepark;Wijk 43 Forepark                        ;Wijk      ;WK051843  ;2750.0;6400.0;
7359;Totaal woningen;Westvliet;Westvliet                               ;Buurt     ;BU05184316;2850.0;5350.0;
7360;Totaal woningen;De Rivieren;De Rivieren                             ;Buurt     ;BU05184317;;;
7361;Totaal woningen;Wijk 44 Leidschenveen;Wijk 44 Leidschenveen                   ;Wijk      ;WK051844  ;1050.0;3800.0;
7362;Totaal woningen;De Lanen;De Lanen                                ;Buurt     ;BU05184418;1050.0;3900.0;
7363;Totaal woningen;De Velden;De Velden                               ;Buurt     ;BU05184419;1050.0;3800.0;
7364;Totaal woningen;De Vissen;De Vissen                               ;Buurt     ;BU05184420;1100.0;3850.0;
7365;Totaal woningen;Rietbuurt;Rietbuurt                               ;Buurt     ;BU05184421;1100.0;3250.0;
7366;Totaal woningen;Hardinxveld-Giessendam;Hardinxveld-Giessendam                  ;Gemeente  ;GM0523    ;1450.0;3400.0;
7367;Totaal woningen;Wijk 00;Wijk 00                                 ;Wijk      ;WK052300  ;1450.0;3400.0;
