ID;Leeftijdklassen;BaansituatieBijStartWWUitkering;BaansituatieOpPeilmoment;WWSituatieOpPeilmoment;InstroomEnPeilmoment;Perioden;AllePersonenIngestroomdInDeWW_1;PersonenMetEenBaanVoorInstroom_2;PersonenMetAOZWVoorInstroom_3
7544;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 12 maanden na instroom in WW;2021;27490.0;25520.0;1700.0
7545;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 12 maanden na instroom in WW;2022;18370.0;16570.0;1530.0
7546;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2009;43240.0;39070.0;2730.0
7547;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2010;38720.0;35150.0;2580.0
7548;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2011;36240.0;32850.0;2630.0
7549;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2012;47980.0;44210.0;2750.0
7550;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2013;58780.0;54610.0;2820.0
7551;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2014;53640.0;49890.0;2760.0
7552;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2015;45900.0;42590.0;2390.0
7553;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2016;42180.0;39070.0;2280.0
7554;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2017;32810.0;30200.0;2110.0
7555;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2018;27630.0;25100.0;1940.0
7556;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2019;26770.0;24350.0;1860.0
7557;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2020;57370.0;53920.0;2470.0
7558;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2021;29550.0;27350.0;1910.0
7559;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;Geen WW-uitkering;Binnen 24 maanden na instroom in WW;2022;;;
7560;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2009;43540.0;38870.0;3070.0
7561;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2010;38880.0;34800.0;2970.0
7562;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2011;36650.0;32740.0;3030.0
7563;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2012;48420.0;43980.0;3270.0
7564;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2013;58530.0;53630.0;3400.0
7565;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2014;52580.0;48180.0;3280.0
7566;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2015;44860.0;41020.0;2800.0
7567;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2016;41860.0;38300.0;2630.0
7568;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2017;32740.0;29740.0;2420.0
7569;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2018;28210.0;25300.0;2250.0
7570;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2019;27900.0;25030.0;2220.0
7571;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2020;55050.0;51200.0;2770.0
7572;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2021;28820.0;26360.0;2120.0
7573;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Op instroommoment;2022;20430.0;18170.0;1920.0
7574;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2009;29310.0;26030.0;2250.0
7575;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2010;25770.0;22850.0;2210.0
7576;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2011;24080.0;21360.0;2140.0
7577;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2012;33870.0;30610.0;2470.0
7578;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2013;38550.0;35150.0;2490.0
7579;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2014;34270.0;31180.0;2410.0
7580;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2015;28990.0;26340.0;2020.0
7581;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2016;24530.0;22240.0;1790.0
7582;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2017;18810.0;16860.0;1610.0
7583;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2018;16480.0;14630.0;1510.0
7584;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2019;16630.0;14760.0;1480.0
7585;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2020;38800.0;36070.0;2050.0
7586;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2021;17470.0;15800.0;1460.0
7587;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;1 maand na instroom in WW;2022;12890.0;11370.0;1290.0
7588;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2009;23680.0;20910.0;1940.0
7589;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2010;19540.0;17210.0;1780.0
7590;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2011;18350.0;16210.0;1710.0
7591;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2012;27430.0;24690.0;2100.0
7592;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2013;31340.0;28580.0;2040.0
7593;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2014;27650.0;25150.0;1980.0
7594;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2015;22970.0;20880.0;1620.0
7595;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2016;19640.0;17780.0;1460.0
7596;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2017;15290.0;13710.0;1320.0
7597;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2018;13530.0;12010.0;1260.0
7598;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2019;13570.0;12060.0;1190.0
7599;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2020;32010.0;29700.0;1770.0
7600;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2021;13870.0;12500.0;1210.0
7601;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;2 maanden na instroom in WW;2022;10600.0;9310.0;1130.0
7602;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2009;10160.0;8810.0;960.0
7603;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2010;8490.0;7320.0;910.0
7604;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2011;8710.0;7560.0;950.0
7605;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2012;14370.0;12830.0;1200.0
7606;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2013;15240.0;13730.0;1140.0
7607;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2014;12190.0;10910.0;1030.0
7608;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2015;10290.0;9220.0;840.0
7609;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2016;8580.0;7660.0;730.0
7610;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2017;6350.0;5550.0;670.0
7611;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2018;5360.0;4650.0;600.0
7612;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2019;5530.0;4790.0;600.0
7613;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2020;14210.0;13010.0;930.0
7614;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2021;6400.0;5620.0;690.0
7615;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2022;5140.0;4440.0;610.0
7616;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2009;6490.0;5620.0;630.0
7617;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2010;5090.0;4340.0;600.0
7618;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2011;5320.0;4560.0;630.0
7619;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2012;9370.0;8320.0;820.0
7620;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2013;9960.0;8910.0;800.0
7621;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2014;7810.0;6930.0;720.0
7622;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2015;7130.0;6360.0;590.0
7623;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2016;6630.0;5940.0;560.0
7624;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2017;4670.0;4110.0;470.0
7625;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2018;3860.0;3350.0;440.0
7626;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2019;4220.0;3650.0;460.0
7627;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2020;9630.0;8810.0;650.0
7628;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2021;4060.0;3540.0;460.0
7629;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2022;3450.0;2980.0;410.0
7630;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2009;4340.0;3750.0;420.0
7631;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2010;3230.0;2730.0;410.0
7632;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2011;3170.0;2710.0;390.0
7633;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2012;6060.0;5380.0;530.0
7634;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2013;6240.0;5560.0;530.0
7635;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2014;4980.0;4400.0;480.0
7636;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2015;4260.0;3760.0;400.0
7637;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2016;3710.0;3330.0;310.0
7638;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2017;2550.0;2240.0;260.0
7639;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2018;2050.0;1760.0;260.0
7640;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2019;2220.0;1890.0;270.0
7641;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2020;4860.0;4390.0;370.0
7642;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2021;2000.0;1710.0;260.0
7643;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2022;1750.0;1470.0;240.0
7644;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2009;2850.0;2460.0;270.0
7645;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2010;2060.0;1750.0;260.0
7646;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2011;1980.0;1710.0;230.0
7647;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2012;3920.0;3490.0;340.0
7648;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2013;3870.0;3480.0;310.0
7649;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2014;3000.0;2650.0;290.0
7650;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2015;2520.0;2240.0;220.0
7651;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2016;2220.0;1980.0;190.0
7652;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2017;1450.0;1280.0;150.0
7653;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2018;1190.0;1010.0;140.0
7654;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2019;1260.0;1090.0;130.0
7655;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2020;2400.0;2150.0;190.0
7656;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2021;1050.0;910.0;130.0
7657;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2022;960.0;810.0;140.0
7658;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2009;1780.0;1570.0;140.0
7659;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2010;1300.0;1100.0;160.0
7660;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2011;1390.0;1240.0;130.0
7661;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2012;2500.0;2240.0;200.0
7662;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2013;2780.0;2500.0;210.0
7663;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2014;1980.0;1780.0;160.0
7664;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2015;1510.0;1350.0;120.0
7665;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2016;1400.0;1260.0;110.0
7666;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2017;940.0;840.0;90.0
7667;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2018;750.0;660.0;70.0
7668;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2019;810.0;710.0;80.0
7669;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2020;1380.0;1260.0;100.0
7670;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2021;570.0;480.0;80.0
7671;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2022;500.0;430.0;60.0
7672;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2009;1240.0;1120.0;80.0
7673;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2010;1010.0;880.0;100.0
7674;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2011;1070.0;950.0;90.0
7675;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2012;1920.0;1730.0;150.0
7676;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2013;1690.0;1550.0;100.0
7677;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2014;1600.0;1450.0;130.0
7678;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2015;1160.0;1060.0;80.0
7679;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2016;1020.0;940.0;60.0
7680;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2017;740.0;670.0;60.0
7681;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2018;610.0;550.0;50.0
7682;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2019;680.0;610.0;60.0
7683;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2020;1160.0;1090.0;60.0
7684;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2021;400.0;360.0;40.0
7685;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2022;340.0;290.0;40.0
7686;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2009;1050.0;950.0;70.0
7687;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2010;890.0;780.0;80.0
7688;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2011;990.0;910.0;60.0
7689;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2012;1630.0;1490.0;110.0
7690;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2013;1550.0;1430.0;90.0
7691;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2014;1370.0;1270.0;70.0
7692;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2015;1070.0;980.0;70.0
7693;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2016;1010.0;940.0;50.0
7694;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2017;670.0;610.0;60.0
7695;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2018;620.0;560.0;40.0
7696;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2019;730.0;660.0;50.0
7697;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2020;1090.0;1020.0;50.0
7698;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2021;390.0;360.0;30.0
7699;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2022;320.0;280.0;30.0
7700;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2009;1050.0;950.0;60.0
7701;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2010;950.0;840.0;80.0
7702;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2011;1090.0;970.0;90.0
7703;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2012;1660.0;1540.0;90.0
7704;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2013;1760.0;1610.0;100.0
7705;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2014;1400.0;1290.0;80.0
7706;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2015;1130.0;1050.0;60.0
7707;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2016;1050.0;990.0;40.0
7708;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2017;740.0;680.0;50.0
7709;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2018;680.0;600.0;40.0
7710;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2019;820.0;730.0;70.0
7711;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2020;1130.0;1060.0;60.0
7712;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2021;430.0;390.0;30.0
7713;15 tot 25 jaar;Totaal bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2022;370.0;330.0;40.0
