ID;Geslacht;Leeftijd;BurgerlijkeStaat;Regio;Bewoners_1
9395;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Gemeenten met 10001 - 20000 inwoners;132522.0
9396;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Gemeenten met 5001 - 10000 inwoners;137928.0
9397;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Gemeenten met 2001 - 5000 inwoners;137969.0
9398;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Gemeenten met 1001 - 2000 inwoners;38871.0
9399;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Gemeenten met 501 - 1000 inwoners;11228.0
9400;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Gemeenten met 500 of minder inwoners;1126.0
9401;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Amsterdam;66636.0
9402;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Rotterdam;57327.0
9403;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;'s-Gravenhage;39080.0
9404;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Utrecht;15018.0
9405;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Haarlem;10881.0
9406;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Groningen;9884.0
9407;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Eindhoven;10926.0
9408;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Nijmegen;8343.0
9409;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Tilburg;8926.0
9410;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Arnhem;7280.0
9411;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Leiden;6904.0
9412;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Maastricht;6415.0
9413;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Apeldoorn;6231.0
9414;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Hilversum;5539.0
9415;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Dordrecht;5497.0
9416;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Schiedam;6144.0
9417;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Enschede;4761.0
9418;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Delft;5289.0
9419;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Leeuwarden;4617.0
9420;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Heerlen;6196.0
9421;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Breda;4714.0
9422;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;'s-Hertogenbosch;4811.0
9423;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Velsen;4578.0
9424;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Emmen;6227.0
9425;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Zwolle;4296.0
9426;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Amersfoort;4220.0
9427;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Kerkrade;4658.0
9428;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Deventer;3416.0
9429;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Hengelo (O.);3276.0
9430;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Zaandam;3164.0
9431;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Almelo;3138.0
9432;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Lonneker;3063.0
9433;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Ede;3680.0
9434;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Helder (Den);2649.0
9435;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Gouda;2928.0
9436;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Alkmaar;2676.0
9437;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Vlaardingen;3105.0
9438;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Haarlemmermeer;3277.0
9439;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Helmond;3091.0
9440;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Bussum;2504.0
9441;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Zeist;2258.0
9442;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Rheden;2403.0
9443;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Venlo;2657.0
9444;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Roosendaal en Nispen;2599.0
9445;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Vlissingen;1937.0
9446;Totaal mannen en vrouwen;Totaal 5-9 jaar;Totaal alle burgerlijke staten;Bergen op Zoom;2372.0
9447;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Nederland;839235.0
9448;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Groningen (provincie);41088.0
9449;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Friesland;41137.0
9450;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Drenthe;27495.0
9451;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Overijssel;56246.0
9452;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gelderland;89644.0
9453;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Utrecht (provincie);42486.0
9454;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Noord-Holland;142800.0
9455;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Zuid-Holland;198120.0
9456;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Zeeland;24267.0
9457;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Noord-Brabant;107471.0
9458;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Limburg;68481.0
9459;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gemeenten met meer dan 100000 inwoners;198826.0
9460;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gemeenten met 50001 - 100000 inwoners;82255.0
9461;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gemeenten met 20001 - 50000 inwoners;98510.0
9462;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gemeenten met 10001 - 20000 inwoners;132522.0
9463;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gemeenten met 5001 - 10000 inwoners;137928.0
9464;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gemeenten met 2001 - 5000 inwoners;137969.0
9465;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gemeenten met 1001 - 2000 inwoners;38871.0
9466;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gemeenten met 501 - 1000 inwoners;11228.0
9467;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gemeenten met 500 of minder inwoners;1126.0
9468;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Amsterdam;66636.0
9469;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Rotterdam;57327.0
9470;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;'s-Gravenhage;39080.0
9471;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Utrecht;15018.0
9472;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Haarlem;10881.0
9473;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Groningen;9884.0
9474;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Eindhoven;10926.0
9475;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Nijmegen;8343.0
9476;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Tilburg;8926.0
9477;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Arnhem;7280.0
9478;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Leiden;6904.0
9479;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Maastricht;6415.0
9480;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Apeldoorn;6231.0
9481;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Hilversum;5539.0
9482;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Dordrecht;5497.0
9483;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Schiedam;6144.0
9484;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Enschede;4761.0
9485;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Delft;5289.0
9486;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Leeuwarden;4617.0
9487;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Heerlen;6196.0
9488;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Breda;4714.0
9489;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;'s-Hertogenbosch;4811.0
9490;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Velsen;4578.0
9491;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Emmen;6227.0
9492;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Zwolle;4296.0
9493;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Amersfoort;4220.0
9494;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Kerkrade;4658.0
9495;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Deventer;3416.0
9496;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Hengelo (O.);3276.0
9497;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Zaandam;3164.0
9498;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Almelo;3138.0
9499;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Lonneker;3063.0
9500;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Ede;3680.0
9501;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Helder (Den);2649.0
9502;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Gouda;2928.0
9503;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Alkmaar;2676.0
9504;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Vlaardingen;3105.0
9505;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Haarlemmermeer;3277.0
9506;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Helmond;3091.0
9507;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Bussum;2504.0
9508;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Zeist;2258.0
9509;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Rheden;2403.0
9510;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Venlo;2657.0
9511;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Roosendaal en Nispen;2599.0
9512;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Vlissingen;1937.0
9513;Totaal mannen en vrouwen;Totaal 5-9 jaar;Ongehuwd;Bergen op Zoom;2372.0
9514;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Nederland;
9515;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Groningen (provincie);
9516;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Friesland;
9517;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Drenthe;
9518;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Overijssel;
9519;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gelderland;
9520;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Utrecht (provincie);
9521;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Noord-Holland;
9522;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Zuid-Holland;
9523;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Zeeland;
9524;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Noord-Brabant;
9525;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Limburg;
9526;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gemeenten met meer dan 100000 inwoners;
9527;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gemeenten met 50001 - 100000 inwoners;
9528;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gemeenten met 20001 - 50000 inwoners;
9529;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gemeenten met 10001 - 20000 inwoners;
9530;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gemeenten met 5001 - 10000 inwoners;
9531;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gemeenten met 2001 - 5000 inwoners;
9532;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gemeenten met 1001 - 2000 inwoners;
9533;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gemeenten met 501 - 1000 inwoners;
9534;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gemeenten met 500 of minder inwoners;
9535;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Amsterdam;
9536;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Rotterdam;
9537;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;'s-Gravenhage;
9538;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Utrecht;
9539;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Haarlem;
9540;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Groningen;
9541;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Eindhoven;
9542;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Nijmegen;
9543;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Tilburg;
9544;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Arnhem;
9545;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Leiden;
9546;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Maastricht;
9547;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Apeldoorn;
9548;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Hilversum;
9549;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Dordrecht;
9550;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Schiedam;
9551;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Enschede;
9552;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Delft;
9553;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Leeuwarden;
9554;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Heerlen;
9555;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Breda;
9556;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;'s-Hertogenbosch;
9557;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Velsen;
9558;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Emmen;
9559;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Zwolle;
9560;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Amersfoort;
9561;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Kerkrade;
9562;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Deventer;
9563;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Hengelo (O.);
9564;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Zaandam;
9565;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Almelo;
9566;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Lonneker;
9567;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Ede;
9568;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Helder (Den);
9569;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Gouda;
9570;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Alkmaar;
9571;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Vlaardingen;
9572;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Haarlemmermeer;
9573;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Helmond;
9574;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Bussum;
9575;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Zeist;
9576;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Rheden;
9577;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Venlo;
9578;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Roosendaal en Nispen;
9579;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Vlissingen;
9580;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gehuwd;Bergen op Zoom;
9581;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Nederland;
9582;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Groningen (provincie);
9583;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Friesland;
9584;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Drenthe;
9585;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Overijssel;
9586;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gelderland;
9587;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Utrecht (provincie);
9588;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Noord-Holland;
9589;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Zuid-Holland;
9590;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Zeeland;
9591;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Noord-Brabant;
9592;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Limburg;
9593;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gemeenten met meer dan 100000 inwoners;
9594;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gemeenten met 50001 - 100000 inwoners;
9595;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gemeenten met 20001 - 50000 inwoners;
9596;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gemeenten met 10001 - 20000 inwoners;
9597;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gemeenten met 5001 - 10000 inwoners;
9598;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gemeenten met 2001 - 5000 inwoners;
9599;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gemeenten met 1001 - 2000 inwoners;
9600;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gemeenten met 501 - 1000 inwoners;
9601;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gemeenten met 500 of minder inwoners;
9602;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Amsterdam;
9603;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Rotterdam;
9604;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;'s-Gravenhage;
9605;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Utrecht;
9606;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Haarlem;
9607;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Groningen;
9608;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Eindhoven;
9609;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Nijmegen;
9610;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Tilburg;
9611;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Arnhem;
9612;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Leiden;
9613;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Maastricht;
9614;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Apeldoorn;
9615;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Hilversum;
9616;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Dordrecht;
9617;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Schiedam;
9618;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Enschede;
9619;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Delft;
9620;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Leeuwarden;
9621;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Heerlen;
9622;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Breda;
9623;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;'s-Hertogenbosch;
9624;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Velsen;
9625;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Emmen;
9626;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Zwolle;
9627;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Amersfoort;
9628;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Kerkrade;
9629;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Deventer;
9630;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Hengelo (O.);
9631;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Zaandam;
9632;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Almelo;
9633;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Lonneker;
9634;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Ede;
9635;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Helder (Den);
9636;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Gouda;
9637;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Alkmaar;
9638;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Vlaardingen;
9639;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Haarlemmermeer;
9640;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Helmond;
9641;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Bussum;
9642;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Zeist;
9643;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Rheden;
9644;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Venlo;
9645;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Roosendaal en Nispen;
9646;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Vlissingen;
9647;Totaal mannen en vrouwen;Totaal 5-9 jaar;Gescheiden van tafel en bed;Bergen op Zoom;
9648;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Nederland;
9649;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Groningen (provincie);
9650;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Friesland;
9651;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Drenthe;
9652;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Overijssel;
9653;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gelderland;
9654;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Utrecht (provincie);
9655;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Noord-Holland;
9656;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Zuid-Holland;
9657;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Zeeland;
9658;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Noord-Brabant;
9659;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Limburg;
9660;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gemeenten met meer dan 100000 inwoners;
9661;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gemeenten met 50001 - 100000 inwoners;
9662;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gemeenten met 20001 - 50000 inwoners;
9663;Totaal mannen en vrouwen;Totaal 5-9 jaar;Weduwstaat;Gemeenten met 10001 - 20000 inwoners;
