ID;HerkomstBestemming;Afvalsoorten;Perioden;Afval_1
3718;29-30 Transportmiddelenindustrie;Dierlijk en plantaardig afval;2020;4.0
3719;29-30 Transportmiddelenindustrie;Dierlijk en plantaardig afval;2022;4.0
3720;29-30 Transportmiddelenindustrie;Gemengd afval;2008;
3721;29-30 Transportmiddelenindustrie;Gemengd afval;2010;
3722;29-30 Transportmiddelenindustrie;Gemengd afval;2012;16.0
3723;29-30 Transportmiddelenindustrie;Gemengd afval;2014;17.0
3724;29-30 Transportmiddelenindustrie;Gemengd afval;2016;23.0
3725;29-30 Transportmiddelenindustrie;Gemengd afval;2018;21.0
3726;29-30 Transportmiddelenindustrie;Gemengd afval;2020;17.0
3727;29-30 Transportmiddelenindustrie;Gemengd afval;2022;16.0
3728;29-30 Transportmiddelenindustrie;Slib;2008;
3729;29-30 Transportmiddelenindustrie;Slib;2010;
3730;29-30 Transportmiddelenindustrie;Slib;2012;0.0
3731;29-30 Transportmiddelenindustrie;Slib;2014;0.0
3732;29-30 Transportmiddelenindustrie;Slib;2016;0.0
3733;29-30 Transportmiddelenindustrie;Slib;2018;0.0
3734;29-30 Transportmiddelenindustrie;Slib;2020;0.0
3735;29-30 Transportmiddelenindustrie;Slib;2022;0.0
3736;29-30 Transportmiddelenindustrie;Mineraal afval;2008;
3737;29-30 Transportmiddelenindustrie;Mineraal afval;2010;
3738;29-30 Transportmiddelenindustrie;Mineraal afval;2012;7.0
3739;29-30 Transportmiddelenindustrie;Mineraal afval;2014;3.0
3740;29-30 Transportmiddelenindustrie;Mineraal afval;2016;8.0
3741;29-30 Transportmiddelenindustrie;Mineraal afval;2018;7.0
3742;29-30 Transportmiddelenindustrie;Mineraal afval;2020;3.0
3743;29-30 Transportmiddelenindustrie;Mineraal afval;2022;3.0
3744;31-33 Overige industrie en reparatie;Totaal afval;2008;
3745;31-33 Overige industrie en reparatie;Totaal afval;2010;
3746;31-33 Overige industrie en reparatie;Totaal afval;2012;315.0
3747;31-33 Overige industrie en reparatie;Totaal afval;2014;268.0
3748;31-33 Overige industrie en reparatie;Totaal afval;2016;272.0
3749;31-33 Overige industrie en reparatie;Totaal afval;2018;282.0
3750;31-33 Overige industrie en reparatie;Totaal afval;2020;247.0
3751;31-33 Overige industrie en reparatie;Totaal afval;2022;253.0
3752;31-33 Overige industrie en reparatie;Chemisch afval;2008;
3753;31-33 Overige industrie en reparatie;Chemisch afval;2010;
3754;31-33 Overige industrie en reparatie;Chemisch afval;2012;2.0
3755;31-33 Overige industrie en reparatie;Chemisch afval;2014;2.0
3756;31-33 Overige industrie en reparatie;Chemisch afval;2016;3.0
3757;31-33 Overige industrie en reparatie;Chemisch afval;2018;3.0
3758;31-33 Overige industrie en reparatie;Chemisch afval;2020;4.0
3759;31-33 Overige industrie en reparatie;Chemisch afval;2022;7.0
3760;31-33 Overige industrie en reparatie;Totaal recyclebaar afval;2008;
3761;31-33 Overige industrie en reparatie;Totaal recyclebaar afval;2010;
3762;31-33 Overige industrie en reparatie;Totaal recyclebaar afval;2012;211.0
3763;31-33 Overige industrie en reparatie;Totaal recyclebaar afval;2014;174.0
3764;31-33 Overige industrie en reparatie;Totaal recyclebaar afval;2016;176.0
3765;31-33 Overige industrie en reparatie;Totaal recyclebaar afval;2018;185.0
3766;31-33 Overige industrie en reparatie;Totaal recyclebaar afval;2020;154.0
3767;31-33 Overige industrie en reparatie;Totaal recyclebaar afval;2022;155.0
3768;31-33 Overige industrie en reparatie;IJzerafval;2008;
3769;31-33 Overige industrie en reparatie;IJzerafval;2010;
3770;31-33 Overige industrie en reparatie;IJzerafval;2012;6.0
3771;31-33 Overige industrie en reparatie;IJzerafval;2014;5.0
3772;31-33 Overige industrie en reparatie;IJzerafval;2016;2.0
3773;31-33 Overige industrie en reparatie;IJzerafval;2018;12.0
3774;31-33 Overige industrie en reparatie;IJzerafval;2020;4.0
3775;31-33 Overige industrie en reparatie;IJzerafval;2022;1.0
3776;31-33 Overige industrie en reparatie;Ander metaalafval;2008;
3777;31-33 Overige industrie en reparatie;Ander metaalafval;2010;
3778;31-33 Overige industrie en reparatie;Ander metaalafval;2012;1.0
3779;31-33 Overige industrie en reparatie;Ander metaalafval;2014;0.0
3780;31-33 Overige industrie en reparatie;Ander metaalafval;2016;0.0
3781;31-33 Overige industrie en reparatie;Ander metaalafval;2018;0.0
3782;31-33 Overige industrie en reparatie;Ander metaalafval;2020;0.0
3783;31-33 Overige industrie en reparatie;Ander metaalafval;2022;0.0
3784;31-33 Overige industrie en reparatie;Gemengd metaalafval;2008;
3785;31-33 Overige industrie en reparatie;Gemengd metaalafval;2010;
3786;31-33 Overige industrie en reparatie;Gemengd metaalafval;2012;30.0
3787;31-33 Overige industrie en reparatie;Gemengd metaalafval;2014;18.0
3788;31-33 Overige industrie en reparatie;Gemengd metaalafval;2016;17.0
3789;31-33 Overige industrie en reparatie;Gemengd metaalafval;2018;9.0
3790;31-33 Overige industrie en reparatie;Gemengd metaalafval;2020;10.0
3791;31-33 Overige industrie en reparatie;Gemengd metaalafval;2022;9.0
3792;31-33 Overige industrie en reparatie;Glasafval;2008;
3793;31-33 Overige industrie en reparatie;Glasafval;2010;
3794;31-33 Overige industrie en reparatie;Glasafval;2012;1.0
3795;31-33 Overige industrie en reparatie;Glasafval;2014;0.0
3796;31-33 Overige industrie en reparatie;Glasafval;2016;0.0
3797;31-33 Overige industrie en reparatie;Glasafval;2018;0.0
3798;31-33 Overige industrie en reparatie;Glasafval;2020;0.0
3799;31-33 Overige industrie en reparatie;Glasafval;2022;1.0
3800;31-33 Overige industrie en reparatie;Papierafval;2008;
3801;31-33 Overige industrie en reparatie;Papierafval;2010;
3802;31-33 Overige industrie en reparatie;Papierafval;2012;21.0
3803;31-33 Overige industrie en reparatie;Papierafval;2014;23.0
3804;31-33 Overige industrie en reparatie;Papierafval;2016;33.0
3805;31-33 Overige industrie en reparatie;Papierafval;2018;33.0
3806;31-33 Overige industrie en reparatie;Papierafval;2020;31.0
3807;31-33 Overige industrie en reparatie;Papierafval;2022;31.0
3808;31-33 Overige industrie en reparatie;Rubberafval;2008;
3809;31-33 Overige industrie en reparatie;Rubberafval;2010;
3810;31-33 Overige industrie en reparatie;Rubberafval;2012;0.0
3811;31-33 Overige industrie en reparatie;Rubberafval;2014;0.0
3812;31-33 Overige industrie en reparatie;Rubberafval;2016;0.0
3813;31-33 Overige industrie en reparatie;Rubberafval;2018;0.0
3814;31-33 Overige industrie en reparatie;Rubberafval;2020;0.0
3815;31-33 Overige industrie en reparatie;Rubberafval;2022;0.0
3816;31-33 Overige industrie en reparatie;Plasticafval;2008;
3817;31-33 Overige industrie en reparatie;Plasticafval;2010;
3818;31-33 Overige industrie en reparatie;Plasticafval;2012;2.0
3819;31-33 Overige industrie en reparatie;Plasticafval;2014;3.0
3820;31-33 Overige industrie en reparatie;Plasticafval;2016;3.0
3821;31-33 Overige industrie en reparatie;Plasticafval;2018;6.0
3822;31-33 Overige industrie en reparatie;Plasticafval;2020;6.0
3823;31-33 Overige industrie en reparatie;Plasticafval;2022;5.0
3824;31-33 Overige industrie en reparatie;Houtafval;2008;
3825;31-33 Overige industrie en reparatie;Houtafval;2010;
3826;31-33 Overige industrie en reparatie;Houtafval;2012;149.0
3827;31-33 Overige industrie en reparatie;Houtafval;2014;123.0
3828;31-33 Overige industrie en reparatie;Houtafval;2016;119.0
3829;31-33 Overige industrie en reparatie;Houtafval;2018;122.0
3830;31-33 Overige industrie en reparatie;Houtafval;2020;102.0
3831;31-33 Overige industrie en reparatie;Houtafval;2022;106.0
3832;31-33 Overige industrie en reparatie;Textielafval;2008;
3833;31-33 Overige industrie en reparatie;Textielafval;2010;
3834;31-33 Overige industrie en reparatie;Textielafval;2012;1.0
3835;31-33 Overige industrie en reparatie;Textielafval;2014;1.0
3836;31-33 Overige industrie en reparatie;Textielafval;2016;1.0
3837;31-33 Overige industrie en reparatie;Textielafval;2018;2.0
3838;31-33 Overige industrie en reparatie;Textielafval;2020;1.0
3839;31-33 Overige industrie en reparatie;Textielafval;2022;1.0
3840;31-33 Overige industrie en reparatie;Overig recyclebaar afval;2008;
3841;31-33 Overige industrie en reparatie;Overig recyclebaar afval;2010;
3842;31-33 Overige industrie en reparatie;Overig recyclebaar afval;2012;0.0
3843;31-33 Overige industrie en reparatie;Overig recyclebaar afval;2014;0.0
3844;31-33 Overige industrie en reparatie;Overig recyclebaar afval;2016;0.0
3845;31-33 Overige industrie en reparatie;Overig recyclebaar afval;2018;0.0
3846;31-33 Overige industrie en reparatie;Overig recyclebaar afval;2020;0.0
3847;31-33 Overige industrie en reparatie;Overig recyclebaar afval;2022;0.0
3848;31-33 Overige industrie en reparatie;Afgedankt materiaal;2008;
3849;31-33 Overige industrie en reparatie;Afgedankt materiaal;2010;
3850;31-33 Overige industrie en reparatie;Afgedankt materiaal;2012;0.0
3851;31-33 Overige industrie en reparatie;Afgedankt materiaal;2014;1.0
3852;31-33 Overige industrie en reparatie;Afgedankt materiaal;2016;0.0
3853;31-33 Overige industrie en reparatie;Afgedankt materiaal;2018;2.0
3854;31-33 Overige industrie en reparatie;Afgedankt materiaal;2020;1.0
3855;31-33 Overige industrie en reparatie;Afgedankt materiaal;2022;1.0
3856;31-33 Overige industrie en reparatie;Dierlijk en plantaardig afval;2008;
3857;31-33 Overige industrie en reparatie;Dierlijk en plantaardig afval;2010;
3858;31-33 Overige industrie en reparatie;Dierlijk en plantaardig afval;2012;29.0
3859;31-33 Overige industrie en reparatie;Dierlijk en plantaardig afval;2014;19.0
3860;31-33 Overige industrie en reparatie;Dierlijk en plantaardig afval;2016;17.0
3861;31-33 Overige industrie en reparatie;Dierlijk en plantaardig afval;2018;19.0
3862;31-33 Overige industrie en reparatie;Dierlijk en plantaardig afval;2020;19.0
3863;31-33 Overige industrie en reparatie;Dierlijk en plantaardig afval;2022;18.0
3864;31-33 Overige industrie en reparatie;Gemengd afval;2008;
3865;31-33 Overige industrie en reparatie;Gemengd afval;2010;
3866;31-33 Overige industrie en reparatie;Gemengd afval;2012;70.0
3867;31-33 Overige industrie en reparatie;Gemengd afval;2014;67.0
3868;31-33 Overige industrie en reparatie;Gemengd afval;2016;64.0
3869;31-33 Overige industrie en reparatie;Gemengd afval;2018;67.0
3870;31-33 Overige industrie en reparatie;Gemengd afval;2020;62.0
3871;31-33 Overige industrie en reparatie;Gemengd afval;2022;64.0
3872;31-33 Overige industrie en reparatie;Slib;2008;
3873;31-33 Overige industrie en reparatie;Slib;2010;
3874;31-33 Overige industrie en reparatie;Slib;2012;0.0
3875;31-33 Overige industrie en reparatie;Slib;2014;0.0
3876;31-33 Overige industrie en reparatie;Slib;2016;2.0
3877;31-33 Overige industrie en reparatie;Slib;2018;0.0
3878;31-33 Overige industrie en reparatie;Slib;2020;0.0
3879;31-33 Overige industrie en reparatie;Slib;2022;0.0
3880;31-33 Overige industrie en reparatie;Mineraal afval;2008;
3881;31-33 Overige industrie en reparatie;Mineraal afval;2010;
3882;31-33 Overige industrie en reparatie;Mineraal afval;2012;3.0
3883;31-33 Overige industrie en reparatie;Mineraal afval;2014;6.0
3884;31-33 Overige industrie en reparatie;Mineraal afval;2016;10.0
3885;31-33 Overige industrie en reparatie;Mineraal afval;2018;6.0
3886;31-33 Overige industrie en reparatie;Mineraal afval;2020;7.0
3887;31-33 Overige industrie en reparatie;Mineraal afval;2022;8.0
3888;D Energievoorziening;Totaal afval;2008;
3889;D Energievoorziening;Totaal afval;2010;
3890;D Energievoorziening;Totaal afval;2012;1305.0
3891;D Energievoorziening;Totaal afval;2014;1657.0
3892;D Energievoorziening;Totaal afval;2016;1967.0
3893;D Energievoorziening;Totaal afval;2018;1489.0
3894;D Energievoorziening;Totaal afval;2020;403.0
3895;D Energievoorziening;Totaal afval;2022;603.0
3896;D Energievoorziening;Chemisch afval;2008;
3897;D Energievoorziening;Chemisch afval;2010;
3898;D Energievoorziening;Chemisch afval;2012;12.0
3899;D Energievoorziening;Chemisch afval;2014;7.0
3900;D Energievoorziening;Chemisch afval;2016;7.0
3901;D Energievoorziening;Chemisch afval;2018;4.0
3902;D Energievoorziening;Chemisch afval;2020;4.0
3903;D Energievoorziening;Chemisch afval;2022;6.0
3904;D Energievoorziening;Totaal recyclebaar afval;2008;
3905;D Energievoorziening;Totaal recyclebaar afval;2010;
3906;D Energievoorziening;Totaal recyclebaar afval;2012;25.0
3907;D Energievoorziening;Totaal recyclebaar afval;2014;32.0
3908;D Energievoorziening;Totaal recyclebaar afval;2016;18.0
3909;D Energievoorziening;Totaal recyclebaar afval;2018;18.0
3910;D Energievoorziening;Totaal recyclebaar afval;2020;20.0
3911;D Energievoorziening;Totaal recyclebaar afval;2022;8.0
3912;D Energievoorziening;IJzerafval;2008;
3913;D Energievoorziening;IJzerafval;2010;
3914;D Energievoorziening;IJzerafval;2012;9.0
3915;D Energievoorziening;IJzerafval;2014;8.0
3916;D Energievoorziening;IJzerafval;2016;5.0
3917;D Energievoorziening;IJzerafval;2018;0.0
3918;D Energievoorziening;IJzerafval;2020;6.0
3919;D Energievoorziening;IJzerafval;2022;2.0
3920;D Energievoorziening;Ander metaalafval;2008;
3921;D Energievoorziening;Ander metaalafval;2010;
3922;D Energievoorziening;Ander metaalafval;2012;0.0
3923;D Energievoorziening;Ander metaalafval;2014;1.0
3924;D Energievoorziening;Ander metaalafval;2016;2.0
3925;D Energievoorziening;Ander metaalafval;2018;1.0
3926;D Energievoorziening;Ander metaalafval;2020;3.0
3927;D Energievoorziening;Ander metaalafval;2022;1.0
3928;D Energievoorziening;Gemengd metaalafval;2008;
3929;D Energievoorziening;Gemengd metaalafval;2010;
3930;D Energievoorziening;Gemengd metaalafval;2012;8.0
3931;D Energievoorziening;Gemengd metaalafval;2014;16.0
3932;D Energievoorziening;Gemengd metaalafval;2016;8.0
3933;D Energievoorziening;Gemengd metaalafval;2018;13.0
3934;D Energievoorziening;Gemengd metaalafval;2020;6.0
3935;D Energievoorziening;Gemengd metaalafval;2022;3.0
3936;D Energievoorziening;Glasafval;2008;
3937;D Energievoorziening;Glasafval;2010;
3938;D Energievoorziening;Glasafval;2012;0.0
3939;D Energievoorziening;Glasafval;2014;0.0
3940;D Energievoorziening;Glasafval;2016;0.0
3941;D Energievoorziening;Glasafval;2018;0.0
3942;D Energievoorziening;Glasafval;2020;0.0
3943;D Energievoorziening;Glasafval;2022;0.0
3944;D Energievoorziening;Papierafval;2008;
3945;D Energievoorziening;Papierafval;2010;
3946;D Energievoorziening;Papierafval;2012;3.0
3947;D Energievoorziening;Papierafval;2014;3.0
3948;D Energievoorziening;Papierafval;2016;2.0
3949;D Energievoorziening;Papierafval;2018;1.0
3950;D Energievoorziening;Papierafval;2020;2.0
3951;D Energievoorziening;Papierafval;2022;1.0
3952;D Energievoorziening;Rubberafval;2008;
3953;D Energievoorziening;Rubberafval;2010;
3954;D Energievoorziening;Rubberafval;2012;0.0
3955;D Energievoorziening;Rubberafval;2014;0.0
3956;D Energievoorziening;Rubberafval;2016;0.0
3957;D Energievoorziening;Rubberafval;2018;0.0
3958;D Energievoorziening;Rubberafval;2020;0.0
3959;D Energievoorziening;Rubberafval;2022;0.0
3960;D Energievoorziening;Plasticafval;2008;
3961;D Energievoorziening;Plasticafval;2010;
3962;D Energievoorziening;Plasticafval;2012;3.0
3963;D Energievoorziening;Plasticafval;2014;2.0
3964;D Energievoorziening;Plasticafval;2016;1.0
3965;D Energievoorziening;Plasticafval;2018;1.0
3966;D Energievoorziening;Plasticafval;2020;2.0
3967;D Energievoorziening;Plasticafval;2022;1.0
3968;D Energievoorziening;Houtafval;2008;
3969;D Energievoorziening;Houtafval;2010;
3970;D Energievoorziening;Houtafval;2012;2.0
3971;D Energievoorziening;Houtafval;2014;1.0
3972;D Energievoorziening;Houtafval;2016;1.0
3973;D Energievoorziening;Houtafval;2018;1.0
3974;D Energievoorziening;Houtafval;2020;1.0
3975;D Energievoorziening;Houtafval;2022;0.0
3976;D Energievoorziening;Textielafval;2008;
3977;D Energievoorziening;Textielafval;2010;
3978;D Energievoorziening;Textielafval;2012;0.0
3979;D Energievoorziening;Textielafval;2014;0.0
3980;D Energievoorziening;Textielafval;2016;0.0
3981;D Energievoorziening;Textielafval;2018;0.0
3982;D Energievoorziening;Textielafval;2020;0.0
3983;D Energievoorziening;Textielafval;2022;0.0
3984;D Energievoorziening;Overig recyclebaar afval;2008;
3985;D Energievoorziening;Overig recyclebaar afval;2010;
3986;D Energievoorziening;Overig recyclebaar afval;2012;0.0
3987;D Energievoorziening;Overig recyclebaar afval;2014;0.0
3988;D Energievoorziening;Overig recyclebaar afval;2016;0.0
3989;D Energievoorziening;Overig recyclebaar afval;2018;0.0
3990;D Energievoorziening;Overig recyclebaar afval;2020;0.0
3991;D Energievoorziening;Overig recyclebaar afval;2022;0.0
3992;D Energievoorziening;Afgedankt materiaal;2008;
3993;D Energievoorziening;Afgedankt materiaal;2010;
3994;D Energievoorziening;Afgedankt materiaal;2012;1.0
3995;D Energievoorziening;Afgedankt materiaal;2014;1.0
3996;D Energievoorziening;Afgedankt materiaal;2016;1.0
3997;D Energievoorziening;Afgedankt materiaal;2018;6.0
3998;D Energievoorziening;Afgedankt materiaal;2020;4.0
3999;D Energievoorziening;Afgedankt materiaal;2022;1.0
4000;D Energievoorziening;Dierlijk en plantaardig afval;2008;
4001;D Energievoorziening;Dierlijk en plantaardig afval;2010;
4002;D Energievoorziening;Dierlijk en plantaardig afval;2012;0.0
4003;D Energievoorziening;Dierlijk en plantaardig afval;2014;1.0
4004;D Energievoorziening;Dierlijk en plantaardig afval;2016;2.0
4005;D Energievoorziening;Dierlijk en plantaardig afval;2018;0.0
4006;D Energievoorziening;Dierlijk en plantaardig afval;2020;2.0
4007;D Energievoorziening;Dierlijk en plantaardig afval;2022;1.0
4008;D Energievoorziening;Gemengd afval;2008;
4009;D Energievoorziening;Gemengd afval;2010;
4010;D Energievoorziening;Gemengd afval;2012;10.0
4011;D Energievoorziening;Gemengd afval;2014;16.0
4012;D Energievoorziening;Gemengd afval;2016;6.0
4013;D Energievoorziening;Gemengd afval;2018;9.0
4014;D Energievoorziening;Gemengd afval;2020;7.0
4015;D Energievoorziening;Gemengd afval;2022;5.0
4016;D Energievoorziening;Slib;2008;
4017;D Energievoorziening;Slib;2010;
4018;D Energievoorziening;Slib;2012;0.0
4019;D Energievoorziening;Slib;2014;0.0
4020;D Energievoorziening;Slib;2016;1.0
4021;D Energievoorziening;Slib;2018;1.0
4022;D Energievoorziening;Slib;2020;0.0
4023;D Energievoorziening;Slib;2022;1.0
4024;D Energievoorziening;Mineraal afval;2008;
4025;D Energievoorziening;Mineraal afval;2010;
4026;D Energievoorziening;Mineraal afval;2012;1257.0
4027;D Energievoorziening;Mineraal afval;2014;1600.0
4028;D Energievoorziening;Mineraal afval;2016;1933.0
4029;D Energievoorziening;Mineraal afval;2018;1451.0
4030;D Energievoorziening;Mineraal afval;2020;366.0
4031;D Energievoorziening;Mineraal afval;2022;582.0
4032;E Waterbedrijven en afvalbeheer;Totaal afval;2008;
4033;E Waterbedrijven en afvalbeheer;Totaal afval;2010;
4034;E Waterbedrijven en afvalbeheer;Totaal afval;2012;1596.0
4035;E Waterbedrijven en afvalbeheer;Totaal afval;2014;1696.0
4036;E Waterbedrijven en afvalbeheer;Totaal afval;2016;1781.0
4037;E Waterbedrijven en afvalbeheer;Totaal afval;2018;1818.0
4038;E Waterbedrijven en afvalbeheer;Totaal afval;2020;2124.0
4039;E Waterbedrijven en afvalbeheer;Totaal afval;2022;2142.0
4040;E Waterbedrijven en afvalbeheer;Chemisch afval;2008;
4041;E Waterbedrijven en afvalbeheer;Chemisch afval;2010;
4042;E Waterbedrijven en afvalbeheer;Chemisch afval;2012;263.0
4043;E Waterbedrijven en afvalbeheer;Chemisch afval;2014;259.0
4044;E Waterbedrijven en afvalbeheer;Chemisch afval;2016;287.0
4045;E Waterbedrijven en afvalbeheer;Chemisch afval;2018;233.0
4046;E Waterbedrijven en afvalbeheer;Chemisch afval;2020;314.0
4047;E Waterbedrijven en afvalbeheer;Chemisch afval;2022;248.0
4048;E Waterbedrijven en afvalbeheer;Totaal recyclebaar afval;2008;
4049;E Waterbedrijven en afvalbeheer;Totaal recyclebaar afval;2010;
