ID;AfzetInvoerEnVerbruik;ProductenPRODCOM;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3
2189;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2012 juni;;;
2190;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2012 juli;;;
2191;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2012 augustus;;;
2192;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2012 september;;;
2193;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2012 oktober;;;
2194;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2012 november;;;
2195;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2012 december;;;
2196;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2012;;;
2197;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 januari;;;
2198;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 februari;;;
2199;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 maart;;;
2200;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 april;;;
2201;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 mei;;;
2202;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 juni;;;
2203;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 juli;;;
2204;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 augustus;;;
2205;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 september;;;
2206;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 oktober;;;
2207;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 november;;;
2208;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013 december;;;
2209;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2013;;;
2210;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 januari;;;
2211;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 februari;;;
2212;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 maart;;;
2213;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 april;;;
2214;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 mei;;;
2215;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 juni;;;
2216;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 juli;;;
2217;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 augustus;;;
2218;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 september;;;
2219;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 oktober;;;
2220;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 november;;;
2221;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014 december;;;
2222;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2014;;;
2223;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 januari;;;
2224;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 februari;;;
2225;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 maart;;;
2226;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 april;;;
2227;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 mei;;;
2228;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 juni;;;
2229;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 juli;;;
2230;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 augustus;;;
2231;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 september;;;
2232;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 oktober;;;
2233;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 november;;;
2234;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015 december;;;
2235;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2015;;;
2236;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 januari;;;
2237;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 februari;;;
2238;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 maart;;;
2239;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 april;;;
2240;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 mei;;;
2241;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 juni;;;
2242;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 juli;;;
2243;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 augustus;;;
2244;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 september;;;
2245;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 oktober;;;
2246;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 november;;;
2247;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016 december;;;
2248;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2016;;;
2249;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 januari;;;
2250;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 februari;;;
2251;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 maart;;;
2252;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 april;;;
2253;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 mei;;;
2254;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 juni;;;
2255;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 juli;;;
2256;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 augustus;;;
2257;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 september;;;
2258;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 oktober;;;
2259;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 november;;;
2260;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017 december;;;
2261;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2017;;;
2262;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 januari;;;
2263;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 februari;;;
2264;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 maart;;;
2265;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 april;;;
2266;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 mei;;;
2267;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 juni;;;
2268;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 juli;;;
2269;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 augustus;;;
2270;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 september;;;
2271;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 oktober;;;
2272;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 november;;;
2273;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018 december;;;
2274;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2018;;;
2275;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 januari;;;
2276;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 februari;;;
2277;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 maart;;;
2278;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 april;;;
2279;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 mei;;;
2280;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 juni;;;
2281;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 juli;;;
2282;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 augustus;;;
2283;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 september;;;
2284;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 oktober;;;
2285;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 november;;;
2286;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019 december;;;
2287;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2019;;;
2288;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 januari;;;
2289;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 februari;;;
2290;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 maart;;;
2291;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 april;;;
2292;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 mei;;;
2293;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 juni;;;
2294;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 juli;;;
2295;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 augustus;;;
2296;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 september;;;
2297;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 oktober;;;
2298;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 november;;;
2299;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020 december;;;
2300;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2020;;;
2301;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 januari;;;
2302;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 februari;;;
2303;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 maart;;;
2304;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 april;;;
2305;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 mei;;;
2306;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 juni;;;
2307;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 juli;;;
2308;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 augustus;;;
2309;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 september;;;
2310;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 oktober;;;
2311;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 november;;;
2312;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021 december;;;
2313;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2021;;;
2314;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 januari;;;
2315;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 februari;;;
2316;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 maart;;;
2317;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 april;;;
2318;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 mei;;;
2319;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 juni;;;
2320;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 juli;;;
2321;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 augustus;;;
2322;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 september;;;
2323;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 oktober;;;
2324;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 november;;;
2325;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022 december ;;;
2326;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2022;;;
2327;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 januari;;;
2328;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 februari;;;
2329;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 maart;;;
2330;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 april;;;
2331;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 mei;;;
2332;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 juni;;;
2333;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 juli;;;
2334;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 augustus;;;
2335;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 september;;;
2336;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 oktober;;;
2337;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 november;;;
2338;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023 december;;;
2339;Totaal afzetprijzen;0811 Bouw- en siersteen, kalksteen, .;2023;;;
2340;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 januari;99.2;;
2341;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 februari;99.2;0.0;
2342;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 maart;99.0;-0.2;
2343;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 april;100.8;1.8;
2344;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 mei;100.9;0.1;
2345;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 juni;101.0;0.0;
2346;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 juli;101.1;0.1;
2347;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 augustus;101.1;0.0;
2348;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 september;101.1;0.0;
2349;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 oktober;101.1;0.0;
2350;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 november;101.0;0.0;
2351;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012 december;101.0;0.0;
2352;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2012;100.5;;
2353;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 januari;100.6;-0.5;1.4
2354;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 februari;100.6;0.0;1.4
2355;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 maart;101.1;0.5;2.1
2356;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 april;101.4;0.3;0.6
2357;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 mei;101.4;0.0;0.5
2358;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 juni;101.4;-0.1;0.4
2359;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 juli;100.9;-0.5;-0.2
2360;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 augustus;100.9;0.0;-0.2
2361;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 september;100.5;-0.5;-0.6
2362;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 oktober;100.0;-0.5;-1.0
2363;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 november;100.0;0.0;-1.0
2364;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013 december;100.0;0.0;-1.0
2365;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2013;100.7;;0.2
2366;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 januari;100.6;0.6;0.0
2367;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 februari;99.0;-1.6;-1.5
2368;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 maart;99.0;0.0;-2.0
2369;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 april;98.8;-0.2;-2.5
2370;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 mei;98.8;0.0;-2.5
2371;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 juni;98.8;0.0;-2.5
2372;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 juli;97.2;-1.7;-3.7
2373;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 augustus;97.2;0.0;-3.7
2374;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 september;97.2;0.0;-3.3
2375;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 oktober;96.0;-1.2;-4.0
2376;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 november;96.1;0.0;-3.9
2377;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014 december;96.0;0.0;-4.0
2378;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2014;97.9;;-2.8
2379;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 januari;97.8;1.9;-2.8
2380;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 februari;98.6;0.8;-0.4
2381;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 maart;98.6;0.0;-0.4
2382;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 april;99.7;1.2;0.9
2383;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 mei;99.6;-0.1;0.8
2384;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 juni;99.6;0.0;0.8
2385;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 juli;100.6;1.0;3.5
2386;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 augustus;100.7;0.1;3.6
2387;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 september;100.8;0.2;3.8
2388;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 oktober;101.3;0.5;5.5
2389;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 november;101.2;-0.2;5.3
2390;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015 december;101.4;0.2;5.5
2391;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2015;100.0;;2.1
2392;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 januari;101.3;0.0;3.6
2393;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 februari;101.7;0.4;3.2
2394;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 maart;101.8;0.1;3.2
2395;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 april;103.1;1.3;3.4
2396;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 mei;103.2;0.1;3.6
2397;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 juni;103.2;0.0;3.6
2398;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 juli;102.4;-0.8;1.8
2399;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 augustus;102.3;-0.1;1.6
2400;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 september;102.0;-0.3;1.1
2401;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 oktober;102.1;0.1;0.7
2402;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 november;102.0;-0.1;0.8
2403;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016 december;101.9;-0.1;0.6
2404;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2016;102.3;;2.3
2405;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 januari;102.9;0.9;1.5
2406;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 februari;102.2;-0.6;0.5
2407;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 maart;102.6;0.4;0.9
2408;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 april;103.9;1.3;0.8
2409;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 mei;103.7;-0.2;0.5
2410;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 juni;103.1;-0.6;-0.1
2411;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 juli;100.8;-2.2;-1.5
2412;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 augustus;101.0;0.2;-1.2
2413;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 september;100.8;-0.2;-1.1
2414;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 oktober;100.9;0.0;-1.2
2415;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 november;100.6;-0.3;-1.4
2416;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017 december;101.5;0.8;-0.5
2417;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2017;102.0;;-0.2
2418;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 januari;103.4;2.0;0.5
2419;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 februari;103.6;0.1;1.3
2420;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 maart;104.1;0.5;1.4
2421;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 april;104.5;0.4;0.5
2422;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 mei;104.7;0.2;0.9
2423;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 juni;103.6;-1.0;0.4
2424;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 juli;104.4;0.8;3.5
2425;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 augustus;103.9;-0.5;2.9
2426;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 september;104.6;0.6;3.7
2427;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 oktober;105.1;0.5;4.2
2428;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 november;105.0;-0.1;4.4
2429;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018 december;105.3;0.3;3.8
2430;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2018;104.4;;2.3
2431;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 januari;106.3;0.9;2.8
2432;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 februari;106.5;0.1;2.8
2433;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 maart;107.3;0.8;3.1
2434;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 april;112.9;5.2;8.1
2435;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 mei;114.1;1.1;9.0
2436;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 juni;112.7;-1.2;8.8
2437;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 juli;113.0;0.3;8.3
2438;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 augustus;113.8;0.7;9.5
2439;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 september;118.2;3.9;13.0
2440;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 oktober;119.3;1.0;13.5
2441;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 november;119.0;-0.3;13.3
2442;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019 december;119.6;0.5;13.6
2443;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2019;113.6;;8.8
2444;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 januari;118.4;-1.0;11.4
2445;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 februari;120.0;1.4;12.8
2446;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 maart;119.1;-0.8;11.0
2447;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 april;121.4;1.9;7.5
2448;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 mei;120.4;-0.8;5.5
2449;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 juni;120.3;-0.1;6.7
2450;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 juli;117.2;-2.5;3.7
2451;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 augustus;118.7;1.3;4.4
2452;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 september;116.7;-1.7;-1.3
2453;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 oktober;118.8;1.8;-0.4
2454;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 november;118.9;0.0;-0.1
2455;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020 december;118.4;-0.4;-1.1
2456;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2020;119.0;;4.8
2457;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2021 januari;118.7;0.3;0.3
2458;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2021 februari;119.0;0.2;-0.9
2459;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2021 maart;118.9;0.0;-0.1
2460;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2021 april;120.2;1.0;-1.0
2461;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2021 mei;120.0;-0.1;-0.3
2462;Totaal afzetprijzen;0812 Grind, zand, klei en kaolien;2021 juni;119.6;-0.3;-0.6
