ID;Geslacht;Kenmerken;Perioden;TotaalBaanvinders_1;k_1JaarGeledenGewerkt_2;VoorhScholierStudentSchoolverlater_3;VoorheenWerkzaam_4;VoorheenArbeidsongeschikt_5;Herintreder_6;OverigeBaanvinders_7;Baanwisselaars_8;TotaalOnbenutArbeidsaanbod_9;k_1JaarGeledenGewerkt_10;VoorhScholierStudentSchoolverlater_11;VoorheenWerkzaam_12;VoorheenArbeidsongeschikt_13;Herintreder_14;OverigOnbenutArbeidsaanbod_15
1427;Vrouwen;126;2011;37.0;14.0;4.0;13.0;;2.0;3.0;9.0;107.0;32.0;8.0;34.0;8.0;13.0;10.0
1428;Vrouwen;126;2012;39.0;14.0;4.0;14.0;;2.0;4.0;8.0;121.0;38.0;8.0;40.0;8.0;16.0;10.0
1429;Vrouwen;126;2013;45.0;17.0;6.0;14.0;;2.0;4.0;10.0;161.0;53.0;11.0;56.0;11.0;16.0;14.0
1430;Vrouwen;18700;2001;;;;;;;;;;;;;;;
1431;Vrouwen;18700;2002;;;;;;;;;;;;;;;
1432;Vrouwen;18700;2003;120.0;38.0;38.0;16.0;3.0;14.0;10.0;34.0;172.0;22.0;42.0;23.0;15.0;52.0;18.0
1433;Vrouwen;18700;2004;98.0;28.0;32.0;14.0;3.0;11.0;10.0;25.0;193.0;23.0;46.0;28.0;16.0;59.0;21.0
1434;Vrouwen;18700;2005;95.0;26.0;33.0;12.0;2.0;9.0;13.0;23.0;210.0;22.0;50.0;33.0;15.0;58.0;33.0
1435;Vrouwen;18700;2006;105.0;26.0;36.0;16.0;2.0;13.0;13.0;22.0;191.0;17.0;45.0;34.0;17.0;53.0;24.0
1436;Vrouwen;18700;2007;121.0;29.0;44.0;17.0;4.0;13.0;14.0;26.0;171.0;12.0;43.0;28.0;17.0;49.0;22.0
1437;Vrouwen;18700;2008;137.0;38.0;46.0;18.0;4.0;17.0;14.0;33.0;154.0;15.0;39.0;24.0;14.0;44.0;17.0
1438;Vrouwen;18700;2009;113.0;33.0;38.0;16.0;3.0;11.0;12.0;30.0;162.0;20.0;42.0;27.0;14.0;42.0;17.0
1439;Vrouwen;18700;2010;99.0;26.0;35.0;16.0;2.0;9.0;10.0;22.0;171.0;20.0;44.0;30.0;14.0;44.0;18.0
1440;Vrouwen;18700;2011;97.0;23.0;36.0;19.0;2.0;8.0;10.0;19.0;163.0;18.0;41.0;31.0;14.0;41.0;19.0
1441;Vrouwen;18700;2012;87.0;20.0;32.0;17.0;2.0;8.0;9.0;17.0;180.0;19.0;45.0;35.0;18.0;47.0;16.0
1442;Vrouwen;18700;2013;72.0;15.0;29.0;13.0;;6.0;8.0;12.0;193.0;20.0;53.0;39.0;16.0;47.0;17.0
1443;Vrouwen;18740;2001;;;;;;;;;;;;;;;
1444;Vrouwen;18740;2002;;;;;;;;;;;;;;;
1445;Vrouwen;18740;2003;189.0;77.0;49.0;27.0;3.0;18.0;16.0;71.0;164.0;27.0;28.0;25.0;13.0;49.0;22.0
1446;Vrouwen;18740;2004;158.0;60.0;42.0;24.0;3.0;14.0;15.0;55.0;191.0;28.0;33.0;35.0;16.0;51.0;27.0
1447;Vrouwen;18740;2005;155.0;57.0;37.0;27.0;4.0;11.0;19.0;50.0;215.0;33.0;35.0;38.0;16.0;50.0;42.0
1448;Vrouwen;18740;2006;189.0;75.0;45.0;32.0;3.0;15.0;20.0;66.0;205.0;28.0;31.0;40.0;17.0;59.0;30.0
1449;Vrouwen;18740;2007;227.0;89.0;57.0;36.0;5.0;19.0;22.0;81.0;180.0;22.0;29.0;35.0;16.0;50.0;29.0
1450;Vrouwen;18740;2008;237.0;103.0;54.0;34.0;4.0;20.0;22.0;95.0;154.0;21.0;27.0;27.0;13.0;44.0;22.0
1451;Vrouwen;18740;2009;207.0;89.0;49.0;31.0;4.0;15.0;19.0;81.0;166.0;31.0;32.0;30.0;14.0;41.0;20.0
1452;Vrouwen;18740;2010;181.0;70.0;46.0;30.0;3.0;12.0;19.0;60.0;179.0;37.0;31.0;34.0;13.0;42.0;22.0
1453;Vrouwen;18740;2011;179.0;62.0;48.0;40.0;2.0;11.0;17.0;52.0;176.0;30.0;32.0;39.0;15.0;39.0;21.0
1454;Vrouwen;18740;2012;179.0;59.0;50.0;40.0;2.0;10.0;19.0;51.0;198.0;33.0;35.0;48.0;15.0;41.0;25.0
1455;Vrouwen;18740;2013;160.0;48.0;48.0;35.0;3.0;8.0;20.0;39.0;272.0;45.0;46.0;68.0;22.0;54.0;37.0
1456;Vrouwen;18790;2001;;;;;;;;;;;;;;;
1457;Vrouwen;18790;2002;;;;;;;;;;;;;;;
1458;Vrouwen;18790;2003;116.0;51.0;31.0;16.0;2.0;6.0;10.0;49.0;73.0;15.0;12.0;12.0;5.0;13.0;15.0
1459;Vrouwen;18790;2004;107.0;49.0;26.0;16.0;;5.0;11.0;45.0;85.0;16.0;14.0;16.0;6.0;18.0;16.0
1460;Vrouwen;18790;2005;117.0;49.0;30.0;20.0;;5.0;12.0;46.0;87.0;16.0;13.0;18.0;6.0;16.0;18.0
1461;Vrouwen;18790;2006;134.0;62.0;33.0;20.0;;5.0;13.0;58.0;84.0;14.0;12.0;18.0;7.0;17.0;16.0
1462;Vrouwen;18790;2007;158.0;74.0;36.0;23.0;2.0;7.0;15.0;71.0;80.0;11.0;11.0;15.0;7.0;18.0;19.0
1463;Vrouwen;18790;2008;172.0;83.0;40.0;25.0;;7.0;16.0;78.0;74.0;13.0;12.0;14.0;6.0;15.0;15.0
1464;Vrouwen;18790;2009;161.0;78.0;37.0;21.0;3.0;7.0;15.0;75.0;83.0;18.0;10.0;18.0;5.0;16.0;16.0
1465;Vrouwen;18790;2010;151.0;68.0;36.0;24.0;2.0;7.0;15.0;62.0;88.0;20.0;12.0;19.0;4.0;17.0;15.0
1466;Vrouwen;18790;2011;154.0;61.0;42.0;29.0;;5.0;16.0;56.0;90.0;17.0;14.0;20.0;6.0;17.0;16.0
1467;Vrouwen;18790;2012;151.0;57.0;41.0;28.0;2.0;5.0;18.0;51.0;100.0;20.0;17.0;23.0;6.0;17.0;18.0
1468;Vrouwen;18790;2013;149.0;53.0;45.0;27.0;2.0;4.0;18.0;46.0;121.0;26.0;22.0;28.0;8.0;17.0;20.0
1469;Vrouwen;18820;2001;;;;;;;;;;;;;;;
1470;Vrouwen;18820;2002;;;;;;;;;;;;;;;
1471;Vrouwen;18820;2003;5.0;;;;;;;;6.0;;;;;;
1472;Vrouwen;18820;2004;8.0;;;;;;;;8.0;;;;;;
1473;Vrouwen;18820;2005;6.0;;;;;;;;9.0;;;;;;
1474;Vrouwen;18820;2006;9.0;;;;;;;;8.0;;;;;;
1475;Vrouwen;18820;2007;9.0;;;;;;;;6.0;;;;;;
1476;Vrouwen;18820;2008;8.0;;;;;;;;5.0;;;;;;
1477;Vrouwen;18820;2009;9.0;;;;;;;;6.0;;;;;;
1478;Vrouwen;18820;2010;9.0;;;;;;;;7.0;;;;;;
1479;Vrouwen;18820;2011;8.0;;;;;;;;6.0;;;;;;
1480;Vrouwen;18820;2012;8.0;;;;;;;;6.0;;;;;;
1481;Vrouwen;18820;2013;9.0;;;;;;;;15.0;2.0;6.0;2.0;;4.0;2.0
1482;Vrouwen;12600;2001;;;;;;;;;;;;;;;
1483;Vrouwen;12600;2002;;;;;;;;;;;;;;;
1484;Vrouwen;12600;2003;341.0;138.0;90.0;47.0;6.0;30.0;30.0;129.0;285.0;47.0;48.0;43.0;25.0;87.0;35.0
1485;Vrouwen;12600;2004;291.0;112.0;77.0;41.0;6.0;24.0;31.0;104.0;322.0;47.0;55.0;55.0;29.0;96.0;40.0
1486;Vrouwen;12600;2005;291.0;108.0;76.0;46.0;5.0;18.0;37.0;97.0;351.0;51.0;55.0;62.0;27.0;93.0;64.0
1487;Vrouwen;12600;2006;336.0;132.0;85.0;52.0;5.0;25.0;38.0;118.0;320.0;41.0;50.0;63.0;29.0;92.0;45.0
1488;Vrouwen;12600;2007;390.0;156.0;101.0;54.0;8.0;29.0;41.0;146.0;289.0;32.0;51.0;54.0;28.0;83.0;43.0
1489;Vrouwen;12600;2008;420.0;177.0;105.0;56.0;7.0;33.0;43.0;164.0;254.0;33.0;44.0;45.0;24.0;74.0;34.0
1490;Vrouwen;12600;2009;375.0;160.0;94.0;52.0;6.0;24.0;39.0;151.0;274.0;48.0;48.0;50.0;25.0;68.0;34.0
1491;Vrouwen;12600;2010;336.0;131.0;91.0;53.0;4.0;21.0;36.0;116.0;288.0;55.0;52.0;54.0;23.0;69.0;35.0
1492;Vrouwen;12600;2011;334.0;118.0;99.0;65.0;4.0;17.0;32.0;102.0;276.0;46.0;52.0;58.0;23.0;63.0;34.0
1493;Vrouwen;12600;2012;322.0;108.0;99.0;62.0;5.0;15.0;34.0;94.0;302.0;49.0;58.0;68.0;26.0;67.0;35.0
1494;Vrouwen;12600;2013;299.0;94.0;99.0;55.0;4.0;12.0;34.0;79.0;376.0;65.0;77.0;86.0;31.0;72.0;45.0
1495;Vrouwen;12601;2001;;;;;;;;;;;;;;;
1496;Vrouwen;12601;2002;;;;;;;;;;;;;;;
1497;Vrouwen;12601;2003;88.0;29.0;29.0;12.0;;7.0;9.0;26.0;128.0;18.0;34.0;18.0;8.0;27.0;23.0
1498;Vrouwen;12601;2004;79.0;26.0;23.0;12.0;;6.0;11.0;22.0;152.0;20.0;37.0;24.0;10.0;33.0;27.0
1499;Vrouwen;12601;2005;81.0;25.0;23.0;14.0;;6.0;11.0;22.0;169.0;20.0;44.0;28.0;11.0;32.0;33.0
1500;Vrouwen;12601;2006;100.0;32.0;29.0;17.0;;8.0;13.0;28.0;167.0;18.0;39.0;30.0;13.0;39.0;29.0
1501;Vrouwen;12601;2007;124.0;37.0;36.0;22.0;2.0;11.0;16.0;34.0;148.0;14.0;33.0;24.0;12.0;35.0;29.0
1502;Vrouwen;12601;2008;133.0;47.0;35.0;22.0;3.0;11.0;15.0;41.0;131.0;16.0;33.0;20.0;9.0;30.0;22.0
1503;Vrouwen;12601;2009;113.0;41.0;31.0;18.0;3.0;9.0;12.0;37.0;141.0;21.0;35.0;24.0;8.0;31.0;22.0
1504;Vrouwen;12601;2010;102.0;34.0;27.0;18.0;3.0;8.0;13.0;28.0;155.0;22.0;35.0;30.0;9.0;36.0;23.0
1505;Vrouwen;12601;2011;103.0;30.0;30.0;23.0;;7.0;12.0;25.0;158.0;21.0;36.0;32.0;11.0;35.0;23.0
1506;Vrouwen;12601;2012;102.0;30.0;27.0;24.0;2.0;7.0;13.0;25.0;181.0;24.0;41.0;39.0;12.0;40.0;25.0
1507;Vrouwen;12601;2013;91.0;23.0;28.0;20.0;2.0;6.0;12.0;19.0;223.0;27.0;49.0;50.0;15.0;50.0;31.0
1508;Vrouwen;12650;2001;;;;;;;;;;;;;;;
1509;Vrouwen;12650;2002;;;;;;;;;;;;;;;
1510;Vrouwen;12650;2003;43.0;16.0;13.0;5.0;;3.0;4.0;15.0;50.0;8.0;8.0;8.0;4.0;11.0;11.0
1511;Vrouwen;12650;2004;39.0;15.0;9.0;6.0;;3.0;6.0;13.0;58.0;9.0;11.0;9.0;4.0;11.0;12.0
1512;Vrouwen;12650;2005;41.0;14.0;11.0;7.0;;3.0;6.0;12.0;61.0;8.0;11.0;13.0;4.0;11.0;14.0
1513;Vrouwen;12650;2006;47.0;17.0;12.0;9.0;;3.0;6.0;15.0;58.0;7.0;10.0;11.0;5.0;13.0;12.0
1514;Vrouwen;12650;2007;55.0;20.0;12.0;10.0;;5.0;8.0;18.0;56.0;6.0;9.0;10.0;5.0;14.0;12.0
1515;Vrouwen;12650;2008;59.0;24.0;12.0;9.0;2.0;4.0;8.0;21.0;47.0;7.0;8.0;7.0;4.0;11.0;10.0
1516;Vrouwen;12650;2009;51.0;20.0;11.0;8.0;;4.0;6.0;19.0;53.0;9.0;8.0;11.0;3.0;10.0;11.0
1517;Vrouwen;12650;2010;47.0;18.0;10.0;8.0;;4.0;6.0;16.0;56.0;9.0;10.0;12.0;3.0;12.0;10.0
1518;Vrouwen;12650;2011;46.0;15.0;12.0;10.0;;3.0;5.0;13.0;57.0;9.0;8.0;15.0;4.0;12.0;9.0
1519;Vrouwen;12650;2012;47.0;14.0;11.0;12.0;;3.0;6.0;12.0;61.0;9.0;10.0;15.0;4.0;12.0;11.0
1520;Vrouwen;12650;2013;43.0;13.0;11.0;9.0;;3.0;6.0;11.0;82.0;14.0;13.0;20.0;7.0;16.0;13.0
1521;Vrouwen;13000;2001;;;;;;;;;;;;;;;
1522;Vrouwen;13000;2002;;;;;;;;;;;;;;;
1523;Vrouwen;13000;2003;45.0;13.0;16.0;7.0;;4.0;4.0;10.0;78.0;10.0;26.0;10.0;4.0;16.0;12.0
1524;Vrouwen;13000;2004;40.0;11.0;13.0;6.0;;3.0;5.0;9.0;95.0;11.0;26.0;15.0;6.0;22.0;15.0
1525;Vrouwen;13000;2005;39.0;11.0;12.0;7.0;;4.0;5.0;9.0;108.0;13.0;32.0;15.0;7.0;21.0;19.0
1526;Vrouwen;13000;2006;53.0;15.0;17.0;8.0;;5.0;7.0;13.0;109.0;11.0;29.0;18.0;8.0;26.0;17.0
1527;Vrouwen;13000;2007;69.0;18.0;24.0;12.0;;6.0;8.0;16.0;92.0;8.0;25.0;14.0;7.0;21.0;17.0
1528;Vrouwen;13000;2008;74.0;23.0;22.0;13.0;2.0;7.0;7.0;20.0;83.0;9.0;25.0;13.0;5.0;19.0;12.0
1529;Vrouwen;13000;2009;62.0;20.0;19.0;10.0;2.0;5.0;6.0;18.0;88.0;12.0;27.0;13.0;5.0;21.0;11.0
1530;Vrouwen;13000;2010;55.0;15.0;17.0;10.0;2.0;5.0;7.0;12.0;99.0;13.0;26.0;18.0;6.0;23.0;13.0
1531;Vrouwen;13000;2011;57.0;15.0;18.0;13.0;;4.0;6.0;12.0;100.0;12.0;28.0;17.0;7.0;23.0;13.0
1532;Vrouwen;13000;2012;55.0;16.0;16.0;12.0;;4.0;6.0;13.0;120.0;15.0;31.0;23.0;9.0;28.0;14.0
1533;Vrouwen;13000;2013;49.0;10.0;17.0;11.0;;3.0;6.0;9.0;141.0;14.0;37.0;30.0;9.0;33.0;18.0
1534;Vrouwen;13355;2001;;;;;;;;;;;;;;;
1535;Vrouwen;13355;2002;;;;;;;;;;;;;;;
1536;Vrouwen;13355;2003;;;;;;;;;;;;;;;
1537;Vrouwen;13355;2004;;;;;;;;;2.0;;;;;;
1538;Vrouwen;13355;2005;2.0;;;;;;;;;;;;;;
1539;Vrouwen;13355;2006;2.0;;;;;;;;;;;;;;
1540;Vrouwen;13355;2007;;;;;;;;;;;;;;;
1541;Vrouwen;13355;2008;2.0;;;;;;;;;;;;;;
1542;Vrouwen;13355;2009;2.0;;;;;;;;2.0;;;;;;
1543;Vrouwen;13355;2010;2.0;;;;;;;;2.0;;;;;;
1544;Vrouwen;13355;2011;2.0;;;;;;;;;;;;;;
1545;Vrouwen;13355;2012;;;;;;;;;;;;;;;
1546;Vrouwen;13355;2013;;;;;;;;;2.0;;;;;;
1547;Vrouwen;127;2001;;;;;;;;;;;;;;;
1548;Vrouwen;127;2002;;;;;;;;;;;;;;;
1549;Vrouwen;127;2003;167.0;167.0;;;;;;145.0;65.0;65.0;;;;;
1550;Vrouwen;127;2004;138.0;138.0;;;;;;117.0;67.0;67.0;;;;;
1551;Vrouwen;127;2005;133.0;133.0;;;;;;111.0;71.0;71.0;;;;;
1552;Vrouwen;127;2006;164.0;164.0;;;;;;139.0;59.0;59.0;;;;;
1553;Vrouwen;127;2007;194.0;194.0;;;;;;169.0;45.0;45.0;;;;;
1554;Vrouwen;127;2008;225.0;225.0;;;;;;196.0;49.0;49.0;;;;;
1555;Vrouwen;127;2009;200.0;200.0;;;;;;175.0;69.0;69.0;;;;;
1556;Vrouwen;127;2010;165.0;165.0;;;;;;136.0;77.0;77.0;;;;;
1557;Vrouwen;127;2011;148.0;148.0;;;;;;120.0;67.0;67.0;;;;;
1558;Vrouwen;127;2012;137.0;137.0;;;;;;112.0;73.0;73.0;;;;;
1559;Vrouwen;127;2013;117.0;117.0;;;;;;92.0;92.0;92.0;;;;;
1560;Vrouwen;128;2001;;;;;;;;;;;;;;;
1561;Vrouwen;128;2002;;;;;;;;;;;;;;;
1562;Vrouwen;128;2003;56.0;;3.0;53.0;;;;10.0;40.0;;;39.0;;;
1563;Vrouwen;128;2004;50.0;;2.0;47.0;;;;9.0;51.0;;;50.0;;;
1564;Vrouwen;128;2005;53.0;;;52.0;;;;8.0;49.0;;;48.0;;;
1565;Vrouwen;128;2006;57.0;;2.0;56.0;;;;8.0;44.0;;;44.0;;;
1566;Vrouwen;128;2007;63.0;;3.0;61.0;;;;11.0;35.0;;;34.0;;;
1567;Vrouwen;128;2008;62.0;;3.0;59.0;;;;10.0;26.0;;;26.0;;;
1568;Vrouwen;128;2009;60.0;;4.0;56.0;;;;12.0;38.0;;;37.0;;;
1569;Vrouwen;128;2010;61.0;;4.0;57.0;;;;9.0;44.0;;;44.0;;;
1570;Vrouwen;128;2011;69.0;;3.0;66.0;;;;7.0;46.0;;;45.0;;;
1571;Vrouwen;128;2012;65.0;;4.0;61.0;;;;7.0;50.0;;;49.0;;;
1572;Vrouwen;128;2013;56.0;;4.0;52.0;;;;7.0;61.0;;2.0;60.0;;;
1573;Vrouwen;129;2001;;;;;;;;;;;;;;;
1574;Vrouwen;129;2002;;;;;;;;;;;;;;;
1575;Vrouwen;129;2003;33.0;;3.0;3.0;5.0;3.0;19.0;;57.0;;2.0;9.0;11.0;11.0;23.0
1576;Vrouwen;129;2004;29.0;;;5.0;3.0;3.0;17.0;;70.0;;2.0;13.0;15.0;14.0;27.0
1577;Vrouwen;129;2005;31.0;;;5.0;3.0;3.0;19.0;;83.0;;;21.0;14.0;11.0;36.0
1578;Vrouwen;129;2006;39.0;;2.0;8.0;3.0;4.0;22.0;;76.0;;;25.0;11.0;11.0;29.0
1579;Vrouwen;129;2007;41.0;;3.0;10.0;3.0;3.0;23.0;;63.0;;;21.0;9.0;7.0;24.0
1580;Vrouwen;129;2008;43.0;;3.0;10.0;4.0;4.0;21.0;;50.0;;;18.0;7.0;7.0;17.0
1581;Vrouwen;129;2009;33.0;;3.0;7.0;4.0;4.0;15.0;;43.0;;;15.0;9.0;6.0;14.0
1582;Vrouwen;129;2010;34.0;;2.0;9.0;3.0;4.0;16.0;;48.0;;;15.0;10.0;7.0;15.0
1583;Vrouwen;129;2011;44.0;;5.0;15.0;3.0;3.0;19.0;;62.0;;2.0;23.0;11.0;9.0;18.0
1584;Vrouwen;129;2012;50.0;;4.0;19.0;5.0;3.0;19.0;;77.0;;2.0;34.0;13.0;8.0;20.0
1585;Vrouwen;129;2013;44.0;;5.0;17.0;3.0;3.0;17.0;;94.0;;3.0;44.0;14.0;8.0;24.0
1586;Vrouwen;130;2001;;;;;;;;;;;;;;;
1587;Vrouwen;130;2002;;;;;;;;;;;;;;;
1588;Vrouwen;130;2003;12.0;;;;;;;;52.0;;;7.0;12.0;22.0;11.0
1589;Vrouwen;130;2004;12.0;;;;;;;;57.0;;;8.0;15.0;21.0;12.0
1590;Vrouwen;130;2005;15.0;;;;2.0;4.0;7.0;;70.0;;;10.0;15.0;22.0;22.0
1591;Vrouwen;130;2006;19.0;;;3.0;3.0;7.0;6.0;;76.0;;;13.0;20.0;26.0;17.0
1592;Vrouwen;130;2007;27.0;;;4.0;5.0;8.0;8.0;;76.0;;;14.0;18.0;24.0;20.0
1593;Vrouwen;130;2008;27.0;;;6.0;3.0;8.0;9.0;;60.0;;;13.0;13.0;18.0;15.0
1594;Vrouwen;130;2009;21.0;;;4.0;3.0;6.0;6.0;;58.0;;;14.0;13.0;18.0;14.0
1595;Vrouwen;130;2010;16.0;;;3.0;2.0;5.0;6.0;;55.0;;;15.0;9.0;17.0;13.0
1596;Vrouwen;130;2011;17.0;;;4.0;;5.0;6.0;;53.0;;;14.0;10.0;14.0;14.0
1597;Vrouwen;130;2012;16.0;;;3.0;2.0;3.0;7.0;;52.0;;;14.0;11.0;14.0;12.0
1598;Vrouwen;130;2013;16.0;;;4.0;2.0;3.0;6.0;;64.0;;;18.0;13.0;15.0;17.0
1599;Vrouwen;131;2001;;;;;;;;;;;;;;;
1600;Vrouwen;131;2002;;;;;;;;;;;;;;;
1601;Vrouwen;131;2003;22.0;;;;;17.0;3.0;;92.0;;;7.0;10.0;62.0;13.0
1602;Vrouwen;131;2004;17.0;;;;;13.0;2.0;;104.0;;;9.0;10.0;70.0;16.0
1603;Vrouwen;131;2005;17.0;;;;;9.0;5.0;;115.0;;;10.0;9.0;70.0;26.0
1604;Vrouwen;131;2006;18.0;;;;;12.0;3.0;;109.0;;;11.0;11.0;70.0;16.0
1605;Vrouwen;131;2007;21.0;;;2.0;2.0;13.0;4.0;;101.0;;;9.0;12.0;62.0;19.0
1606;Vrouwen;131;2008;24.0;;;2.0;3.0;15.0;4.0;;92.0;;;7.0;13.0;56.0;15.0
1607;Vrouwen;131;2009;18.0;;;2.0;2.0;11.0;3.0;;89.0;;;9.0;11.0;53.0;15.0
1608;Vrouwen;131;2010;18.0;;;2.0;2.0;10.0;5.0;;92.0;;;10.0;13.0;53.0;16.0
1609;Vrouwen;131;2011;18.0;;;2.0;;10.0;5.0;;86.0;;;8.0;12.0;48.0;17.0
1610;Vrouwen;131;2012;19.0;;;3.0;;10.0;6.0;;96.0;;;10.0;15.0;54.0;18.0
1611;Vrouwen;131;2013;21.0;;;3.0;;7.0;9.0;;117.0;;;15.0;19.0;62.0;21.0
1612;Vrouwen;132;2001;;;;;;;;;;;;;;;
1613;Vrouwen;132;2002;;;;;;;;;;;;;;;
1614;Vrouwen;132;2003;103.0;;91.0;;;12.0;;;78.0;;59.0;;;19.0;
1615;Vrouwen;132;2004;86.0;;77.0;;;9.0;;;90.0;;67.0;;;24.0;
1616;Vrouwen;132;2005;88.0;;80.0;;;9.0;;;96.0;;74.0;;;23.0;
1617;Vrouwen;132;2006;99.0;;90.0;;;9.0;;;88.0;;65.0;;;23.0;
1618;Vrouwen;132;2007;120.0;;106.0;;;15.0;;;86.0;;60.0;;;25.0;
1619;Vrouwen;132;2008;123.0;;106.0;;;16.0;;;78.0;;56.0;;;22.0;
1620;Vrouwen;132;2009;107.0;;95.0;;;12.0;;;84.0;;62.0;;;23.0;
1621;Vrouwen;132;2010;111.0;;100.0;;;11.0;;;99.0;;71.0;;;28.0;
1622;Vrouwen;132;2011;126.0;;118.0;;;7.0;;;112.0;;85.0;;;27.0;
1623;Vrouwen;132;2012;120.0;;115.0;;;6.0;;;124.0;;94.0;;;30.0;
1624;Vrouwen;132;2013;120.0;;115.0;;;6.0;;;157.0;;121.0;;;36.0;
1625;Vrouwen;133;2001;;;;;;;;;;;;;;;
1626;Vrouwen;133;2002;;;;;;;;;;;;;;;
1627;Vrouwen;133;2003;38.0;;22.0;;;;16.0;;31.0;;20.0;;;;11.0
1628;Vrouwen;133;2004;39.0;;19.0;;;;21.0;;35.0;;22.0;;;;13.0
1629;Vrouwen;133;2005;36.0;;17.0;;;;19.0;;37.0;;23.0;;;;14.0
1630;Vrouwen;133;2006;41.0;;19.0;;;;22.0;;35.0;;22.0;;;;13.0
1631;Vrouwen;133;2007;48.0;;25.0;;;;23.0;;33.0;;22.0;;;;10.0
1632;Vrouwen;133;2008;51.0;;25.0;;;;25.0;;30.0;;19.0;;;;10.0
1633;Vrouwen;133;2009;49.0;;21.0;;;;28.0;;36.0;;20.0;;;;15.0
1634;Vrouwen;133;2010;36.0;;12.0;;;;24.0;;29.0;;15.0;;;;14.0
1635;Vrouwen;133;2011;17.0;;3.0;;;;14.0;;10.0;;;;;;
1636;Vrouwen;133;2012;18.0;;3.0;;;;14.0;;12.0;;;;;;
1637;Vrouwen;133;2013;16.0;;2.0;;;;15.0;;15.0;;;;;;14.0
1638;Vrouwen;142;2001;;;;;;;;;;;;;;;
1639;Vrouwen;142;2002;;;;;;;;;;;;;;;
1640;Vrouwen;142;2003;;;;;;;;;329.0;57.0;66.0;51.0;23.0;88.0;43.0
1641;Vrouwen;142;2004;;;;;;;;;390.0;60.0;76.0;67.0;30.0;101.0;56.0
1642;Vrouwen;142;2005;;;;;;;;;416.0;62.0;76.0;74.0;28.0;98.0;79.0
1643;Vrouwen;142;2006;;;;;;;;;394.0;51.0;72.0;77.0;31.0;102.0;60.0
1644;Vrouwen;142;2007;;;;;;;;;337.0;37.0;66.0;63.0;27.0;88.0;55.0
1645;Vrouwen;142;2008;;;;;;;;;288.0;41.0;57.0;50.0;21.0;76.0;43.0
1646;Vrouwen;142;2009;;;;;;;;;320.0;58.0;64.0;59.0;22.0;72.0;43.0
1647;Vrouwen;142;2010;;;;;;;;;346.0;67.0;65.0;68.0;22.0;78.0;46.0
1648;Vrouwen;142;2011;;;;;;;;;327.0;55.0;65.0;72.0;22.0;72.0;42.0
1649;Vrouwen;142;2012;;;;;;;;;374.0;61.0;76.0;85.0;26.0;81.0;46.0
1650;Vrouwen;142;2013;;;;;;;;;468.0;77.0;98.0;110.0;31.0;92.0;60.0
1651;Vrouwen;143;2001;;;;;;;;;;;;;;;
1652;Vrouwen;143;2002;;;;;;;;;;;;;;;
1653;Vrouwen;143;2003;;;;;;;;;190.0;45.0;40.0;33.0;12.0;38.0;21.0
1654;Vrouwen;143;2004;;;;;;;;;229.0;50.0;45.0;47.0;18.0;41.0;29.0
1655;Vrouwen;143;2005;;;;;;;;;245.0;51.0;44.0;53.0;16.0;40.0;42.0
1656;Vrouwen;143;2006;;;;;;;;;219.0;40.0;41.0;53.0;16.0;39.0;31.0
1657;Vrouwen;143;2007;;;;;;;;;190.0;29.0;38.0;42.0;14.0;37.0;30.0
1658;Vrouwen;143;2008;;;;;;;;;158.0;31.0;32.0;32.0;11.0;30.0;22.0
1659;Vrouwen;143;2009;;;;;;;;;180.0;45.0;38.0;38.0;11.0;27.0;22.0
1660;Vrouwen;143;2010;;;;;;;;;208.0;56.0;39.0;46.0;11.0;31.0;25.0
1661;Vrouwen;143;2011;;;;;;;;;195.0;45.0;40.0;49.0;10.0;30.0;22.0
1662;Vrouwen;143;2012;;;;;;;;;233.0;51.0;52.0;60.0;11.0;34.0;25.0
1663;Vrouwen;143;2013;;;;;;;;;301.0;67.0;67.0;80.0;14.0;41.0;32.0
1664;Vrouwen;144;2001;;;;;;;;;;;;;;;
1665;Vrouwen;144;2002;;;;;;;;;;;;;;;
1666;Vrouwen;144;2003;;;;;;;;;139.0;12.0;26.0;18.0;11.0;50.0;22.0
1667;Vrouwen;144;2004;;;;;;;;;161.0;10.0;31.0;21.0;12.0;61.0;28.0
1668;Vrouwen;144;2005;;;;;;;;;171.0;11.0;32.0;22.0;12.0;58.0;37.0
1669;Vrouwen;144;2006;;;;;;;;;175.0;11.0;31.0;25.0;15.0;63.0;29.0
1670;Vrouwen;144;2007;;;;;;;;;148.0;9.0;28.0;21.0;13.0;51.0;25.0
1671;Vrouwen;144;2008;;;;;;;;;130.0;10.0;24.0;18.0;10.0;46.0;21.0
1672;Vrouwen;144;2009;;;;;;;;;139.0;14.0;26.0;21.0;11.0;46.0;21.0
1673;Vrouwen;144;2010;;;;;;;;;139.0;11.0;25.0;22.0;11.0;48.0;21.0
1674;Vrouwen;144;2011;;;;;;;;;132.0;10.0;25.0;23.0;12.0;42.0;20.0
1675;Vrouwen;144;2012;;;;;;;;;141.0;10.0;24.0;26.0;14.0;47.0;21.0
1676;Vrouwen;144;2013;;;;;;;;;167.0;10.0;31.0;31.0;17.0;51.0;27.0
1677;Vrouwen;145;2001;;;;;;;;;;;;;;;
1678;Vrouwen;145;2002;;;;;;;;;;;;;;;
