ID;Persoonskenmerken;Perioden;EenKeerPerWeekOfVaker_1;TweeKeerPerMaand_2;EenKeerPerMaand_3;MinderDanEenKeerPerMaand_4;ZeldenOfNooit_5;AantalAvondenPerWeekThuis1529Jr_6;EenKeerPerWeekOfVaker_7;EenKeerPerTweeWeken_8;MinderDanEenKeerPerTweeWeken_9;Nooit_10;EenKeerPerWeekOfVaker_11;TweeKeerPerMaand_12;EenKeerPerMaand_13;MinderDanEenKeerPerMaand_14;ZeldenOfNooit_15;Ja_16;Soms_17;Nee_18;Ja_19;Soms_20;Nee_21;Ja_22;Soms_23;Nee_24;Ja_25;Soms_26;Nee_27;Ja_28;Soms_29;Nee_30;Ja_31;Soms_32;Nee_33;HeeftGenoegVriendenInnen1217Jaar_34;WordtWelEensGepestOpSchoolStraat_35;WordtVaakGepest_36;ValtWelMee_37;VoeltZichVaakAlleen1217Jaar_38;BuitengewoonTevreden_39;ZeerTevreden_40;Tevreden_41;TamelijkTevreden_42;NietZoTevreden_43;ErgGelukkig_44;Gelukkig_45;NietGelukkigNietOngelukkig_46;NietZoGelukkig_47;Ongelukkig_48;BuitengewoonTevreden_49;ZeerTevreden_50;Tevreden_51;TamelijkTevreden_52;NietZoTevreden_53;TevredenheidMetPartner_54;TevredenheidMetGezin_55;TevredenheidMetFinancien_56;TevredenheidMetOpleiding_57;TevredenheidMetSamenleving_58;TotaalParticipantenVrijwilligerswerk_59;GeorganiseerdVrijwilligerswerk_60;Jeugdwerk_61;School_62;VerzorgingVerpleging_63;Sportvereniging_64;Hobbyvereniging_65;CultureleVereniging_66;LevensbeschouwelijkeOrganisatie_67;Arbeidsorganisatie_68;PolitiekeOrganisatie_69;AndereOrganisaties_70;InformeleHulp_71;Altijd_72;Meestal_73;Soms_74;Zelden_75;Nooit_76;Meer_77;Evenveel_78;Minder_79;Niet_80;NietVanToepassing_81;Meer_82;Evenveel_83;Minder_84;Niet_85;NietVanToepassing_86;Meer_87;Evenveel_88;Minder_89;Niet_90;NietVanToepassing_91;GeenKerkelijkeGezindte_92;RoomsKatholiek_93;ProtestantseKerkInNederland_94;NederlandsHervormd_95;Gereformeerd_96;OverigeKerkelijkeGezindte_97;EenKeerPerWeekOfVaker_98;TweeTotDrieKeerPerMaand_99;EenKeerPerMaand_100;MinderDanEenKeerPerMaand_101;ZeldenOfNooit_102
647;Eenpersoonshuishouden;1999;84.0;8.0;4.0;2.0;3.0;;60.0;12.0;19.0;10.0;82.0;7.0;4.0;2.0;4.0;89.0;8.0;3.0;5.0;13.0;82.0;92.0;6.0;3.0;84.0;11.0;5.0;66.0;5.0;29.0;20.0;17.0;63.0;;;;;;11.0;34.0;42.0;9.0;3.0;12.0;63.0;18.0;7.0;1.0;6.0;21.0;50.0;16.0;7.0;;;7.0;7.0;6.0;55.0;40.0;4.0;2.0;9.0;9.0;5.0;5.0;7.0;4.0;2.0;10.0;30.0;61.0;32.0;5.0;0.0;2.0;14.0;42.0;3.0;42.0;;16.0;41.0;12.0;30.0;;9.0;58.0;24.0;10.0;;44.0;28.0;;14.0;6.0;7.0;13.0;5.0;4.0;7.0;71.0
648;Eenpersoonshuishouden;2000;84.0;7.0;3.0;2.0;3.0;;64.0;11.0;14.0;11.0;83.0;7.0;4.0;2.0;4.0;91.0;7.0;2.0;3.0;14.0;83.0;93.0;5.0;2.0;84.0;12.0;3.0;63.0;8.0;29.0;20.0;21.0;59.0;;;;;;15.0;32.0;42.0;9.0;3.0;12.0;63.0;17.0;6.0;1.0;6.0;22.0;50.0;15.0;7.0;;;7.0;7.0;7.0;53.0;34.0;2.0;2.0;7.0;9.0;5.0;6.0;8.0;1.0;2.0;6.0;34.0;58.0;35.0;6.0;1.0;0.0;13.0;45.0;3.0;39.0;;27.0;47.0;6.0;20.0;;8.0;62.0;20.0;9.0;;43.0;28.0;;14.0;6.0;9.0;13.0;4.0;4.0;8.0;71.0
649;Eenpersoonshuishouden;2001;85.0;7.0;4.0;2.0;3.0;3.0;66.0;9.0;16.0;10.0;84.0;8.0;4.0;2.0;3.0;90.0;9.0;1.0;3.0;11.0;86.0;93.0;5.0;2.0;84.0;12.0;4.0;64.0;6.0;30.0;18.0;19.0;63.0;;;;;;13.0;36.0;39.0;9.0;2.0;12.0;65.0;16.0;6.0;1.0;5.0;23.0;52.0;13.0;6.0;;;7.0;7.0;6.0;53.0;36.0;4.0;2.0;11.0;9.0;5.0;5.0;9.0;3.0;0.0;6.0;33.0;60.0;30.0;9.0;1.0;0.0;15.0;44.0;3.0;39.0;;13.0;42.0;12.0;33.0;;6.0;66.0;20.0;8.0;;44.0;28.0;;15.0;5.0;8.0;13.0;5.0;4.0;8.0;70.0
650;Eenpersoonshuishouden;2002;85.0;6.0;3.0;2.0;3.0;;66.0;9.0;14.0;11.0;83.0;8.0;4.0;2.0;4.0;92.0;6.0;2.0;5.0;10.0;85.0;92.0;4.0;4.0;83.0;12.0;5.0;62.0;5.0;33.0;21.0;18.0;61.0;;;;;;14.0;34.0;41.0;8.0;4.0;12.0;62.0;18.0;6.0;1.0;5.0;24.0;50.0;14.0;8.0;;;7.0;7.0;6.0;52.0;36.0;4.0;1.0;10.0;8.0;4.0;6.0;7.0;2.0;2.0;7.0;33.0;65.0;31.0;2.0;1.0;2.0;14.0;39.0;2.0;10.0;35.0;13.0;36.0;10.0;4.0;37.0;5.0;66.0;19.0;5.0;5.0;44.0;28.0;;15.0;5.0;8.0;12.0;4.0;4.0;7.0;72.0
651;Eenpersoonshuishouden;2003;84.0;8.0;4.0;2.0;2.0;4.0;65.0;11.0;14.0;10.0;83.0;9.0;3.0;2.0;3.0;91.0;7.0;2.0;5.0;13.0;82.0;92.0;6.0;2.0;82.0;14.0;4.0;65.0;6.0;29.0;18.0;24.0;58.0;;;;;;13.0;33.0;40.0;10.0;4.0;10.0;62.0;19.0;7.0;2.0;4.0;21.0;51.0;16.0;8.0;;;7.0;7.0;6.0;52.0;35.0;2.0;2.0;6.0;10.0;4.0;5.0;5.0;3.0;1.0;9.0;31.0;66.0;26.0;8.0;0.0;0.0;14.0;39.0;3.0;10.0;34.0;11.0;39.0;8.0;6.0;35.0;8.0;62.0;19.0;5.0;5.0;44.0;28.0;;15.0;5.0;8.0;13.0;5.0;3.0;7.0;73.0
652;Eenpersoonshuishouden;2004;85.0;6.0;4.0;2.0;3.0;;66.0;11.0;13.0;11.0;84.0;7.0;3.0;2.0;4.0;91.0;6.0;3.0;6.0;11.0;83.0;92.0;5.0;3.0;84.0;12.0;5.0;64.0;6.0;29.0;21.0;20.0;59.0;;;;;;13.0;34.0;41.0;7.0;4.0;11.0;62.0;19.0;6.0;2.0;5.0;22.0;52.0;14.0;7.0;;;7.0;7.0;6.0;56.0;35.0;2.0;1.0;9.0;10.0;5.0;5.0;6.0;2.0;1.0;6.0;35.0;66.0;29.0;4.0;2.0;0.0;13.0;34.0;4.0;9.0;39.0;13.0;32.0;11.0;6.0;38.0;8.0;66.0;16.0;6.0;4.0;43.0;27.0;3.0;13.0;5.0;9.0;12.0;4.0;4.0;7.0;73.0
653;Eenpersoonshuishouden;2005;87.0;5.0;3.0;2.0;3.0;;;;;;83.0;6.0;4.0;2.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;62.0;17.0;7.0;3.0;5.0;21.0;51.0;14.0;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.0;28.0;5.0;12.0;4.0;9.0;13.0;4.0;4.0;7.0;73.0
654;Eenpersoonshuishouden;2006;88.0;5.0;2.0;2.0;2.0;;;;;;86.0;5.0;3.0;2.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;67.0;16.0;5.0;1.0;4.0;24.0;52.0;15.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.0;31.0;6.0;10.0;4.0;6.0;12.0;3.0;3.0;7.0;75.0
655;Eenpersoonshuishouden;2007;85.0;6.0;4.0;3.0;3.0;;;;;;85.0;6.0;4.0;2.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;63.0;17.0;6.0;2.0;5.0;23.0;50.0;16.0;6.0;;;;;;50.0;37.0;4.0;2.0;7.0;8.0;5.0;4.0;7.0;2.0;0.0;12.0;26.0;68.0;24.0;6.0;0.0;1.0;;;;;;;;;;;;;;;;45.0;27.0;6.0;10.0;4.0;9.0;13.0;3.0;3.0;6.0;74.0
656;Eenpersoonshuishouden;2008;85.0;7.0;3.0;2.0;3.0;;;;;;82.0;7.0;5.0;2.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.0;63.0;17.0;5.0;2.0;6.0;25.0;49.0;13.0;7.0;;;;;;52.0;36.0;3.0;2.0;6.0;9.0;5.0;4.0;6.0;1.0;2.0;13.0;29.0;68.0;29.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;45.0;28.0;6.0;10.0;4.0;8.0;10.0;5.0;3.0;7.0;74.0
657;Eenpersoonshuishouden;2009;85.0;7.0;3.0;2.0;4.0;;;;;;82.0;7.0;4.0;3.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.0;60.0;15.0;6.0;2.0;7.0;25.0;47.0;14.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.0;28.0;7.0;10.0;2.0;10.0;10.0;6.0;3.0;8.0;73.0
658;Eenpersoonshuishouden;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;Eenpersoonshuishouden;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;Lid van eenoudergezin;1997;76.0;10.0;6.0;4.0;4.0;5.0;64.0;7.0;17.0;11.0;84.0;6.0;3.0;2.0;4.0;87.0;8.0;4.0;6.0;17.0;77.0;89.0;4.0;7.0;85.0;7.0;8.0;68.0;6.0;26.0;20.0;12.0;68.0;;;;;;18.0;32.0;35.0;9.0;7.0;11.0;65.0;16.0;7.0;1.0;5.0;20.0;49.0;16.0;9.0;;;;;;55.0;37.0;5.0;11.0;8.0;6.0;2.0;5.0;3.0;3.0;1.0;8.0;32.0;;;;;;;;;;;;;;;;;;;;;44.0;29.0;;11.0;4.0;12.0;11.0;5.0;4.0;9.0;72.0
661;Lid van eenoudergezin;1998;75.0;10.0;6.0;4.0;4.0;;64.0;11.0;15.0;11.0;85.0;6.0;4.0;1.0;3.0;90.0;8.0;2.0;6.0;12.0;83.0;91.0;6.0;3.0;88.0;9.0;2.0;69.0;5.0;26.0;26.0;13.0;62.0;;;;;;13.0;41.0;30.0;11.0;5.0;12.0;64.0;16.0;6.0;1.0;5.0;22.0;49.0;16.0;8.0;;;6.0;7.0;6.0;48.0;36.0;3.0;14.0;4.0;10.0;3.0;4.0;6.0;1.0;1.0;5.0;24.0;;;;;;;;;;;;;;;;;;;;;48.0;28.0;;9.0;3.0;12.0;9.0;4.0;4.0;8.0;75.0
662;Lid van eenoudergezin;1999;78.0;10.0;6.0;4.0;3.0;;56.0;12.0;22.0;10.0;85.0;7.0;3.0;2.0;4.0;89.0;9.0;1.0;8.0;11.0;81.0;94.0;5.0;2.0;80.0;16.0;4.0;73.0;4.0;24.0;25.0;15.0;60.0;;;;;;15.0;39.0;32.0;10.0;4.0;12.0;64.0;16.0;6.0;1.0;4.0;20.0;54.0;15.0;8.0;;;7.0;7.0;6.0;51.0;33.0;4.0;18.0;3.0;8.0;3.0;6.0;2.0;2.0;4.0;1.0;32.0;;;;;;16.0;32.0;3.0;49.0;;32.0;42.0;11.0;15.0;;19.0;44.0;29.0;8.0;;49.0;25.0;;10.0;4.0;12.0;8.0;3.0;3.0;8.0;77.0
663;Lid van eenoudergezin;2000;76.0;11.0;5.0;4.0;4.0;;60.0;10.0;19.0;11.0;84.0;6.0;4.0;3.0;3.0;93.0;5.0;2.0;7.0;16.0;76.0;96.0;3.0;1.0;88.0;8.0;3.0;67.0;8.0;25.0;18.0;21.0;61.0;;;;;;12.0;35.0;40.0;8.0;5.0;12.0;64.0;18.0;5.0;1.0;4.0;24.0;50.0;15.0;7.0;;;7.0;7.0;7.0;53.0;38.0;2.0;10.0;9.0;9.0;5.0;7.0;5.0;3.0;1.0;6.0;33.0;64.0;30.0;5.0;0.0;1.0;17.0;41.0;5.0;37.0;;30.0;45.0;8.0;16.0;;12.0;56.0;25.0;7.0;;47.0;28.0;;7.0;3.0;14.0;8.0;4.0;4.0;7.0;77.0
664;Lid van eenoudergezin;2001;79.0;8.0;5.0;4.0;4.0;4.0;58.0;9.0;20.0;12.0;85.0;5.0;3.0;2.0;5.0;88.0;9.0;3.0;6.0;13.0;81.0;92.0;6.0;2.0;85.0;12.0;4.0;69.0;6.0;24.0;21.0;20.0;59.0;94.0;27.0;1.0;25.0;6.0;14.0;33.0;43.0;6.0;4.0;14.0;61.0;17.0;6.0;2.0;6.0;22.0;50.0;14.0;8.0;;;7.0;7.0;6.0;52.0;36.0;4.0;8.0;9.0;11.0;0.0;2.0;7.0;1.0;1.0;5.0;31.0;71.0;26.0;1.0;0.0;2.0;18.0;36.0;4.0;43.0;;28.0;46.0;10.0;16.0;;10.0;54.0;24.0;11.0;;47.0;27.0;;8.0;4.0;14.0;9.0;3.0;3.0;9.0;75.0
665;Lid van eenoudergezin;2002;80.0;8.0;5.0;3.0;4.0;;61.0;8.0;19.0;12.0;85.0;6.0;4.0;2.0;3.0;89.0;10.0;1.0;4.0;13.0;83.0;92.0;6.0;2.0;84.0;11.0;5.0;67.0;6.0;27.0;17.0;25.0;58.0;;;;;;12.0;35.0;37.0;14.0;3.0;13.0;59.0;20.0;7.0;1.0;5.0;22.0;46.0;18.0;9.0;;;7.0;7.0;6.0;57.0;33.0;4.0;8.0;9.0;8.0;3.0;2.0;6.0;2.0;0.0;5.0;39.0;68.0;26.0;2.0;2.0;1.0;19.0;34.0;1.0;19.0;28.0;33.0;39.0;8.0;2.0;17.0;8.0;58.0;28.0;4.0;2.0;46.0;25.0;;9.0;5.0;15.0;9.0;3.0;3.0;10.0;75.0
666;Lid van eenoudergezin;2003;80.0;9.0;5.0;3.0;3.0;5.0;62.0;9.0;20.0;10.0;83.0;8.0;3.0;2.0;3.0;90.0;7.0;3.0;4.0;13.0;83.0;92.0;5.0;3.0;82.0;14.0;4.0;65.0;8.0;28.0;18.0;19.0;63.0;93.0;18.0;2.0;17.0;9.0;11.0;33.0;44.0;6.0;5.0;13.0;65.0;15.0;6.0;1.0;4.0;21.0;52.0;15.0;8.0;;;6.0;7.0;6.0;57.0;38.0;6.0;11.0;5.0;11.0;2.0;3.0;4.0;1.0;0.0;7.0;35.0;64.0;23.0;8.0;4.0;1.0;11.0;42.0;3.0;12.0;32.0;21.0;42.0;14.0;3.0;21.0;9.0;55.0;28.0;5.0;3.0;48.0;25.0;;8.0;4.0;15.0;8.0;3.0;3.0;8.0;78.0
667;Lid van eenoudergezin;2004;78.0;8.0;6.0;4.0;4.0;;69.0;9.0;13.0;10.0;87.0;6.0;2.0;2.0;3.0;93.0;4.0;3.0;5.0;9.0;86.0;92.0;5.0;3.0;86.0;10.0;4.0;70.0;8.0;22.0;12.0;20.0;67.0;;;;;;14.0;33.0;41.0;7.0;5.0;12.0;65.0;16.0;6.0;1.0;3.0;23.0;50.0;15.0;9.0;;;6.0;7.0;6.0;54.0;35.0;5.0;10.0;3.0;11.0;2.0;4.0;4.0;2.0;0.0;5.0;30.0;67.0;32.0;1.0;0.0;0.0;8.0;38.0;3.0;15.0;36.0;29.0;44.0;6.0;2.0;19.0;8.0;63.0;22.0;3.0;4.0;48.0;27.0;2.0;5.0;3.0;16.0;8.0;3.0;4.0;5.0;80.0
668;Lid van eenoudergezin;2005;80.0;8.0;7.0;2.0;3.0;;;;;;87.0;5.0;4.0;2.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;64.0;17.0;6.0;2.0;4.0;20.0;49.0;17.0;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.0;25.0;2.0;4.0;3.0;16.0;7.0;2.0;3.0;7.0;80.0
669;Lid van eenoudergezin;2006;82.0;7.0;5.0;3.0;3.0;;;;;;86.0;6.0;3.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;65.0;18.0;6.0;1.0;3.0;19.0;49.0;19.0;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.0;23.0;1.0;6.0;3.0;16.0;7.0;2.0;4.0;6.0;81.0
670;Lid van eenoudergezin;2007;81.0;8.0;6.0;3.0;3.0;;;;;;84.0;5.0;4.0;4.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;64.0;16.0;4.0;1.0;5.0;26.0;53.0;10.0;6.0;;;;;;54.0;38.0;5.0;12.0;9.0;8.0;3.0;3.0;7.0;2.0;1.0;13.0;32.0;61.0;32.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;48.0;22.0;6.0;5.0;3.0;16.0;10.0;3.0;3.0;5.0;79.0
671;Lid van eenoudergezin;2008;84.0;5.0;5.0;3.0;3.0;;;;;;88.0;4.0;2.0;2.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.0;66.0;13.0;6.0;1.0;5.0;24.0;49.0;14.0;8.0;;;;;;51.0;31.0;4.0;8.0;6.0;9.0;2.0;2.0;6.0;1.0;1.0;5.0;31.0;74.0;20.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;46.0;27.0;4.0;4.0;1.0;19.0;8.0;4.0;6.0;7.0;75.0
672;Lid van eenoudergezin;2009;82.0;9.0;5.0;3.0;2.0;;;;;;85.0;5.0;4.0;2.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.0;64.0;14.0;4.0;1.0;5.0;28.0;47.0;13.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.0;22.0;3.0;6.0;2.0;16.0;7.0;3.0;4.0;6.0;80.0
673;Lid van eenoudergezin;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;Lid van eenoudergezin;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;Lid van paar zonder kinderen;1997;87.0;7.0;3.0;2.0;1.0;4.0;68.0;11.0;14.0;7.0;71.0;14.0;8.0;4.0;3.0;92.0;6.0;2.0;2.0;7.0;90.0;93.0;4.0;3.0;88.0;9.0;3.0;69.0;5.0;26.0;21.0;17.0;62.0;;;;;;11.0;32.0;48.0;7.0;1.0;24.0;68.0;6.0;1.0;0.0;10.0;35.0;46.0;7.0;2.0;;;;;;58.0;42.0;3.0;1.0;8.0;12.0;6.0;5.0;10.0;3.0;1.0;8.0;31.0;;;;;;;;;;;;;;;;;;;;;37.0;33.0;;16.0;7.0;6.0;15.0;5.0;5.0;10.0;65.0
676;Lid van paar zonder kinderen;1998;87.0;7.0;3.0;1.0;1.0;;68.0;10.0;15.0;6.0;72.0;13.0;9.0;3.0;3.0;92.0;6.0;2.0;2.0;7.0;90.0;93.0;5.0;3.0;88.0;9.0;3.0;68.0;5.0;27.0;20.0;16.0;64.0;;;;;;10.0;37.0;45.0;6.0;1.0;24.0;68.0;6.0;1.0;0.0;11.0;37.0;43.0;7.0;2.0;9.0;;8.0;7.0;7.0;59.0;42.0;3.0;2.0;7.0;12.0;7.0;6.0;10.0;3.0;2.0;10.0;33.0;;;;;;;;;;;;;;;;;;;;;40.0;33.0;;16.0;7.0;5.0;14.0;6.0;5.0;9.0;66.0
677;Lid van paar zonder kinderen;1999;88.0;7.0;3.0;1.0;1.0;;68.0;11.0;15.0;6.0;72.0;13.0;9.0;3.0;3.0;92.0;6.0;2.0;2.0;6.0;92.0;93.0;5.0;2.0;88.0;10.0;2.0;67.0;6.0;27.0;22.0;16.0;62.0;;;;;;10.0;36.0;45.0;8.0;2.0;23.0;70.0;6.0;1.0;0.0;10.0;36.0;45.0;7.0;2.0;9.0;;8.0;7.0;7.0;57.0;39.0;2.0;1.0;7.0;11.0;6.0;5.0;8.0;4.0;1.0;8.0;35.0;65.0;28.0;5.0;1.0;1.0;14.0;45.0;3.0;39.0;;12.0;45.0;12.0;31.0;;7.0;63.0;21.0;9.0;;40.0;33.0;;15.0;7.0;6.0;13.0;5.0;5.0;10.0;66.0
678;Lid van paar zonder kinderen;2000;88.0;6.0;3.0;1.0;1.0;;66.0;12.0;14.0;8.0;74.0;13.0;7.0;3.0;3.0;94.0;5.0;1.0;3.0;8.0;89.0;93.0;4.0;3.0;88.0;9.0;3.0;68.0;5.0;27.0;22.0;17.0;61.0;;;;;;10.0;35.0;44.0;8.0;2.0;24.0;69.0;6.0;1.0;0.0;11.0;36.0;44.0;6.0;2.0;9.0;;8.0;7.0;7.0;58.0;41.0;3.0;1.0;8.0;13.0;6.0;5.0;11.0;4.0;1.0;8.0;34.0;63.0;29.0;7.0;1.0;1.0;15.0;47.0;3.0;34.0;;25.0;46.0;6.0;22.0;;7.0;67.0;19.0;7.0;;39.0;34.0;;15.0;6.0;5.0;13.0;5.0;5.0;10.0;67.0
679;Lid van paar zonder kinderen;2001;89.0;6.0;3.0;2.0;1.0;4.0;69.0;10.0;15.0;7.0;73.0;14.0;8.0;3.0;2.0;92.0;6.0;2.0;2.0;7.0;91.0;94.0;4.0;2.0;89.0;9.0;2.0;67.0;7.0;26.0;20.0;17.0;63.0;;;;;;10.0;37.0;47.0;5.0;2.0;22.0;71.0;5.0;1.0;0.0;10.0;37.0;45.0;6.0;2.0;9.0;;8.0;7.0;7.0;57.0;39.0;3.0;1.0;9.0;12.0;5.0;5.0;9.0;3.0;2.0;7.0;35.0;62.0;34.0;3.0;1.0;0.0;15.0;49.0;3.0;33.0;;7.0;49.0;15.0;30.0;;8.0;65.0;20.0;7.0;;39.0;32.0;;16.0;7.0;6.0;13.0;5.0;5.0;10.0;67.0
680;Lid van paar zonder kinderen;2002;90.0;5.0;3.0;1.0;1.0;;71.0;11.0;13.0;6.0;74.0;13.0;8.0;3.0;3.0;93.0;5.0;2.0;2.0;7.0;91.0;95.0;3.0;2.0;88.0;10.0;3.0;68.0;6.0;25.0;20.0;15.0;65.0;;;;;;10.0;35.0;47.0;6.0;2.0;24.0;68.0;6.0;1.0;0.0;10.0;37.0;44.0;7.0;3.0;9.0;;8.0;7.0;6.0;58.0;37.0;3.0;1.0;9.0;9.0;5.0;5.0;9.0;3.0;1.0;8.0;37.0;65.0;29.0;4.0;2.0;1.0;12.0;45.0;3.0;12.0;29.0;6.0;43.0;13.0;6.0;32.0;10.0;65.0;18.0;4.0;4.0;38.0;34.0;;16.0;7.0;5.0;13.0;5.0;5.0;11.0;67.0
681;Lid van paar zonder kinderen;2003;90.0;5.0;3.0;1.0;1.0;4.0;72.0;11.0;13.0;5.0;73.0;14.0;7.0;3.0;3.0;91.0;6.0;2.0;2.0;6.0;92.0;94.0;4.0;2.0;88.0;9.0;2.0;68.0;6.0;26.0;21.0;20.0;59.0;;;;;;9.0;36.0;47.0;7.0;2.0;23.0;70.0;6.0;2.0;0.0;10.0;36.0;45.0;7.0;3.0;9.0;;8.0;7.0;6.0;59.0;38.0;2.0;1.0;7.0;12.0;7.0;5.0;7.0;3.0;1.0;7.0;37.0;62.0;31.0;5.0;1.0;1.0;12.0;42.0;3.0;11.0;32.0;8.0;40.0;13.0;7.0;32.0;8.0;67.0;17.0;4.0;4.0;40.0;33.0;;15.0;6.0;5.0;12.0;5.0;4.0;9.0;70.0
682;Lid van paar zonder kinderen;2004;90.0;5.0;3.0;1.0;1.0;;73.0;10.0;13.0;5.0;74.0;13.0;8.0;3.0;2.0;93.0;6.0;2.0;1.0;7.0;92.0;94.0;4.0;2.0;88.0;9.0;2.0;69.0;5.0;26.0;21.0;18.0;61.0;;;;;;11.0;36.0;46.0;6.0;1.0;22.0;69.0;6.0;2.0;0.0;9.0;36.0;45.0;7.0;3.0;9.0;;8.0;7.0;6.0;57.0;38.0;3.0;1.0;9.0;11.0;6.0;5.0;9.0;2.0;1.0;7.0;37.0;61.0;32.0;5.0;1.0;1.0;13.0;39.0;4.0;9.0;36.0;9.0;38.0;12.0;5.0;35.0;8.0;70.0;15.0;3.0;4.0;39.0;34.0;3.0;13.0;6.0;5.0;12.0;5.0;5.0;9.0;69.0
683;Lid van paar zonder kinderen;2005;90.0;6.0;2.0;2.0;1.0;;;;;;74.0;12.0;8.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.0;69.0;6.0;2.0;0.0;9.0;35.0;46.0;7.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.0;33.0;6.0;13.0;4.0;5.0;12.0;5.0;5.0;10.0;68.0
684;Lid van paar zonder kinderen;2006;90.0;5.0;3.0;1.0;1.0;;;;;;75.0;12.0;7.0;4.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.0;70.0;6.0;1.0;0.0;9.0;35.0;46.0;8.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.0;33.0;6.0;11.0;4.0;6.0;11.0;5.0;4.0;9.0;71.0
685;Lid van paar zonder kinderen;2007;91.0;5.0;2.0;1.0;1.0;;;;;;74.0;12.0;8.0;3.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.0;70.0;6.0;2.0;0.0;9.0;37.0;44.0;7.0;3.0;;;;;;58.0;42.0;3.0;1.0;8.0;12.0;6.0;6.0;9.0;2.0;1.0;14.0;32.0;68.0;27.0;3.0;1.0;0.0;;;;;;;;;;;;;;;;42.0;33.0;7.0;11.0;3.0;5.0;11.0;5.0;3.0;8.0;72.0
686;Lid van paar zonder kinderen;2008;90.0;5.0;3.0;1.0;1.0;;;;;;73.0;12.0;9.0;4.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.0;68.0;6.0;2.0;0.0;9.0;39.0;44.0;6.0;2.0;;;;;;56.0;39.0;3.0;1.0;8.0;11.0;5.0;5.0;9.0;2.0;1.0;12.0;32.0;73.0;24.0;2.0;1.0;0.0;;;;;;;;;;;;;;;;40.0;32.0;7.0;11.0;3.0;6.0;11.0;4.0;4.0;9.0;71.0
687;Lid van paar zonder kinderen;2009;89.0;5.0;3.0;2.0;1.0;;;;;;74.0;13.0;7.0;4.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;66.0;5.0;2.0;0.0;12.0;36.0;43.0;6.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.0;30.0;8.0;11.0;3.0;6.0;10.0;5.0;3.0;9.0;72.0
688;Lid van paar zonder kinderen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;Lid van paar zonder kinderen;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
