ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
126;Totaal aardolieproducten;2016 maart;3361.0;6217.0;4868.0;333.0;1016.0;8052.0;9954.0;1317.0;363.0;3361.0;1442.0;250.0;193.0;998.0;1919.0;179.0;197.0;468.0;15.0;1060.66;12440.0;12077.0;363.0
127;Totaal aardolieproducten;2016 1e kwartaal;11216.0;19759.0;14647.0;975.0;4137.0;22898.0;27444.0;3847.0;-150.0;11215.0;5536.0;874.0;602.0;4060.0;5679.0;579.0;587.0;1472.0;39.0;3001.68;11927.0;12077.0;-150.0
128;Totaal aardolieproducten;2016 april;3765.0;6664.0;4891.0;369.0;1403.0;7956.0;9881.0;1273.0;299.0;3767.0;1780.0;142.0;288.0;1351.0;1987.0;181.0;190.0;570.0;13.0;1032.93;12077.0;11778.0;299.0
129;Totaal aardolieproducten;2016 mei;4026.0;6860.0;5016.0;313.0;1531.0;8729.0;9513.0;1389.0;-662.0;4026.0;2105.0;322.0;180.0;1602.0;1921.0;210.0;185.0;462.0;11.0;1053.33;11778.0;12440.0;-662.0
130;Totaal aardolieproducten;2016 juni;4178.0;6942.0;4948.0;309.0;1685.0;6817.0;8617.0;1371.0;407.0;4178.0;2108.0;358.0;233.0;1517.0;2070.0;197.0;191.0;594.0;15.0;1073.13;12440.0;12033.0;407.0
131;Totaal aardolieproducten;2016 2e kwartaal;11969.0;20466.0;14855.0;991.0;4619.0;23502.0;28011.0;4032.0;44.0;11971.0;5993.0;822.0;701.0;4470.0;5978.0;589.0;565.0;1626.0;39.0;3159.39;12077.0;12033.0;44.0
132;Totaal aardolieproducten;2016 juli;3977.0;6630.0;4900.0;322.0;1408.0;7803.0;9029.0;1399.0;-28.0;3977.0;1928.0;331.0;244.0;1353.0;2049.0;204.0;200.0;593.0;17.0;1035.96;12033.0;12061.0;-28.0
133;Totaal aardolieproducten;2016 augustus;4296.0;7271.0;5062.0;341.0;1868.0;7323.0;9448.0;1394.0;544.0;4296.0;2314.0;280.0;242.0;1792.0;1983.0;207.0;200.0;550.0;15.0;1010.0;12061.0;11517.0;544.0
134;Totaal aardolieproducten;2016 september;4009.0;6938.0;4886.0;323.0;1729.0;7604.0;9553.0;1317.0;336.0;4009.0;1934.0;146.0;227.0;1562.0;2075.0;187.0;203.0;579.0;19.0;1086.52;11517.0;11181.0;336.0
135;Totaal aardolieproducten;2016 3e kwartaal;12282.0;20839.0;14847.0;986.0;5005.0;22730.0;28030.0;4109.0;852.0;12282.0;6175.0;756.0;713.0;4707.0;6107.0;598.0;603.0;1722.0;47.0;3136.49;12033.0;11181.0;852.0
136;Totaal aardolieproducten;2016 oktober;4328.0;7483.0;5224.0;324.0;1935.0;7710.0;10064.0;1351.0;549.0;4328.0;2255.0;180.0;220.0;1856.0;2073.0;196.0;210.0;581.0;16.0;1069.6;11181.0;10632.0;549.0
137;Totaal aardolieproducten;2016 november;4242.0;7345.0;5266.0;334.0;1745.0;8231.0;9779.0;1211.0;-344.0;4241.0;2167.0;381.0;243.0;1543.0;2074.0;190.0;208.0;589.0;18.0;1069.38;10632.0;10976.0;-344.0
138;Totaal aardolieproducten;2016 december;4753.0;7930.0;5341.0;322.0;2266.0;8173.0;9786.0;1214.0;-349.0;4753.0;2685.0;370.0;221.0;2094.0;2068.0;200.0;204.0;583.0;17.0;1063.74;10976.0;11326.0;-349.0
139;Totaal aardolieproducten;2016 4e kwartaal;13322.0;22757.0;15831.0;980.0;5946.0;24114.0;29629.0;3776.0;-144.0;13322.0;7107.0;931.0;684.0;5492.0;6214.0;586.0;622.0;1753.0;50.0;3203.92;11181.0;11326.0;-144.0
140;Totaal aardolieproducten;2017 januari;5061.0;8262.0;5210.0;341.0;2710.0;8383.0;9527.0;1282.0;-775.0;5060.0;2964.0;174.0;249.0;2541.0;2096.0;213.0;216.0;653.0;13.0;1001.33;11326.0;12101.0;-775.0
141;Totaal aardolieproducten;2017 februari;4406.0;7213.0;4805.0;321.0;2087.0;7404.0;9802.0;1128.0;718.0;4405.0;2409.0;126.0;235.0;2047.0;1997.0;209.0;203.0;590.0;13.0;982.02;12101.0;11383.0;718.0
142;Totaal aardolieproducten;2017 maart;4187.0;7391.0;5461.0;329.0;1601.0;8439.0;9771.0;1330.0;-543.0;4187.0;2037.0;337.0;251.0;1450.0;2149.0;186.0;213.0;602.0;15.0;1133.58;11383.0;11926.0;-543.0
143;Totaal aardolieproducten;2017 1e kwartaal;13653.0;22866.0;15476.0;991.0;6398.0;24225.0;29099.0;3739.0;-600.0;13653.0;7410.0;637.0;736.0;6038.0;6242.0;608.0;632.0;1845.0;41.0;3116.93;11326.0;11926.0;-600.0
144;Totaal aardolieproducten;2017 april;4133.0;7443.0;5393.0;283.0;1766.0;7727.0;9186.0;1351.0;-499.0;4133.0;2141.0;290.0;210.0;1641.0;1992.0;201.0;193.0;561.0;11.0;1024.14;11926.0;12425.0;-499.0
145;Totaal aardolieproducten;2017 mei;4337.0;7382.0;5389.0;282.0;1712.0;6896.0;9989.0;1363.0;1411.0;4337.0;2268.0;416.0;203.0;1649.0;2069.0;199.0;188.0;538.0;10.0;1133.59;12425.0;11014.0;1411.0
146;Totaal aardolieproducten;2017 juni;4202.0;7127.0;5192.0;281.0;1654.0;7468.0;9123.0;1317.0;48.0;4202.0;2072.0;357.0;203.0;1512.0;2130.0;200.0;190.0;568.0;13.0;1159.07;11014.0;10966.0;48.0
147;Totaal aardolieproducten;2017 2e kwartaal;12672.0;21952.0;15974.0;846.0;5131.0;22090.0;28299.0;4031.0;959.0;12672.0;6482.0;1062.0;617.0;4803.0;6190.0;600.0;571.0;1667.0;35.0;3316.8;11926.0;10966.0;959.0
148;Totaal aardolieproducten;2017 juli;3849.0;6960.0;5354.0;289.0;1317.0;6710.0;9174.0;1348.0;701.0;3849.0;1792.0;297.0;224.0;1271.0;2056.0;202.0;161.0;632.0;13.0;1048.49;10966.0;10265.0;701.0
149;Totaal aardolieproducten;2017 augustus;3987.0;6623.0;4522.0;305.0;1796.0;7722.0;8262.0;1331.0;-766.0;3987.0;2078.0;248.0;210.0;1620.0;1909.0;166.0;201.0;510.0;13.0;1018.22;10265.0;11031.0;-766.0
150;Totaal aardolieproducten;2017 september;4356.0;6971.0;4668.0;317.0;1986.0;7030.0;9467.0;1340.0;1163.0;4356.0;2322.0;203.0;249.0;1869.0;2034.0;156.0;196.0;609.0;14.0;1059.57;11031.0;9868.0;1163.0
151;Totaal aardolieproducten;2017 3e kwartaal;12191.0;20553.0;14543.0;911.0;5099.0;21462.0;26903.0;4019.0;1098.0;12191.0;6192.0;749.0;684.0;4760.0;5999.0;523.0;558.0;1751.0;40.0;3126.29;10966.0;9868.0;1098.0
152;Totaal aardolieproducten;2017 oktober;3654.0;6033.0;4467.0;304.0;1262.0;7304.0;8739.0;1316.0;372.0;3654.0;1539.0;208.0;224.0;1107.0;2114.0;143.0;191.0;645.0;13.0;1122.5;9868.0;9497.0;372.0
153;Totaal aardolieproducten;2017 november;3993.0;6465.0;4421.0;295.0;1749.0;7986.0;9354.0;1244.0;139.0;3993.0;1933.0;100.0;218.0;1616.0;2059.0;153.0;197.0;568.0;12.0;1131.54;9497.0;9358.0;139.0
154;Totaal aardolieproducten;2017 december;4197.0;7081.0;4920.0;305.0;1856.0;7593.0;9080.0;1297.0;-100.0;4197.0;2130.0;252.0;232.0;1645.0;2067.0;180.0;210.0;636.0;11.0;1021.55;9358.0;9458.0;-100.0
155;Totaal aardolieproducten;2017 4e kwartaal;11843.0;19579.0;13808.0;904.0;4868.0;22883.0;27173.0;3856.0;410.0;11843.0;5602.0;560.0;674.0;4369.0;6241.0;476.0;597.0;1849.0;35.0;3283.41;9868.0;9458.0;410.0
156;Totaal aardolieproducten;2018 januari;4345.0;7560.0;5445.0;299.0;1816.0;8540.0;9056.0;1272.0;-1427.0;4344.0;2208.0;265.0;249.0;1694.0;2137.0;189.0;187.0;716.0;10.0;1034.34;9458.0;10885.0;-1427.0
157;Totaal aardolieproducten;2018 februari;4781.0;7878.0;5058.0;332.0;2488.0;7002.0;9458.0;1153.0;512.0;4781.0;2812.0;252.0;258.0;2301.0;1969.0;176.0;220.0;548.0;10.0;1014.87;10885.0;10373.0;512.0
158;Totaal aardolieproducten;2018 maart;4937.0;7787.0;5009.0;306.0;2472.0;7610.0;10091.0;1254.0;886.0;4937.0;2799.0;282.0;213.0;2304.0;2137.0;183.0;210.0;576.0;11.0;1158.8;10373.0;9487.0;886.0
159;Totaal aardolieproducten;2018 1e kwartaal;14062.0;23225.0;15513.0;937.0;6775.0;23151.0;28605.0;3680.0;-29.0;14062.0;7819.0;799.0;720.0;6300.0;6243.0;548.0;617.0;1840.0;30.0;3208.02;9458.0;9487.0;-29.0
160;Totaal aardolieproducten;2018 april;4986.0;8006.0;5207.0;307.0;2493.0;6991.0;8985.0;1212.0;186.0;4986.0;2971.0;367.0;234.0;2371.0;2014.0;172.0;198.0;556.0;9.0;1078.0;9487.0;9300.0;186.0
161;Totaal aardolieproducten;2018 mei;4550.0;7551.0;5093.0;311.0;2147.0;6227.0;9713.0;1335.0;1821.0;4550.0;2456.0;346.0;214.0;1896.0;2094.0;171.0;205.0;552.0;10.0;1156.12;9300.0;7480.0;1821.0
162;Totaal aardolieproducten;2018 juni;4453.0;7396.0;4974.0;313.0;2109.0;6732.0;7931.0;1291.0;-453.0;4453.0;2431.0;303.0;245.0;1883.0;2022.0;163.0;198.0;550.0;14.0;1096.73;7480.0;7933.0;-453.0
163;Totaal aardolieproducten;2018 2e kwartaal;13989.0;22952.0;15274.0;930.0;6749.0;19949.0;26629.0;3838.0;1554.0;13988.0;7858.0;1016.0;692.0;6150.0;6130.0;506.0;601.0;1659.0;34.0;3330.85;9487.0;7933.0;1554.0
164;Totaal aardolieproducten;2018 juli;4784.0;7776.0;5085.0;288.0;2402.0;7883.0;9061.0;1489.0;-325.0;4784.0;2702.0;259.0;208.0;2234.0;2083.0;190.0;201.0;551.0;16.0;1124.49;7933.0;8258.0;-325.0
165;Totaal aardolieproducten;2018 augustus;5075.0;8484.0;5481.0;332.0;2672.0;7233.0;8742.0;1365.0;-536.0;5075.0;3064.0;363.0;239.0;2463.0;2010.0;194.0;210.0;536.0;15.0;1054.44;8258.0;8794.0;-536.0
166;Totaal aardolieproducten;2018 september;4724.0;7249.0;4678.0;294.0;2277.0;7481.0;8381.0;1280.0;-345.0;4724.0;2730.0;327.0;225.0;2178.0;1994.0;148.0;206.0;595.0;13.0;1031.5;8794.0;9138.0;-345.0
167;Totaal aardolieproducten;2018 3e kwartaal;14583.0;23509.0;15244.0;915.0;7351.0;22598.0;26184.0;4134.0;-1205.0;14583.0;8496.0;949.0;672.0;6875.0;6087.0;533.0;617.0;1682.0;44.0;3210.44;7933.0;9138.0;-1205.0
168;Totaal aardolieproducten;2018 oktober;4531.0;7278.0;4822.0;295.0;2162.0;6911.0;9215.0;1244.0;801.0;4531.0;2421.0;352.0;234.0;1836.0;2110.0;150.0;210.0;640.0;11.0;1098.42;9138.0;8337.0;801.0
169;Totaal aardolieproducten;2018 november;5007.0;7568.0;4663.0;326.0;2579.0;7438.0;9335.0;1170.0;507.0;5007.0;2935.0;319.0;270.0;2346.0;2072.0;158.0;194.0;569.0;14.0;1137.84;8337.0;7830.0;507.0
170;Totaal aardolieproducten;2018 december;4643.0;8211.0;5574.0;314.0;2323.0;7770.0;9542.0;1167.0;-628.0;4643.0;2489.0;276.0;247.0;1966.0;2154.0;228.0;213.0;627.0;13.0;1073.47;7830.0;8458.0;-628.0
171;Totaal aardolieproducten;2018 4e kwartaal;14181.0;23057.0;15060.0;934.0;7063.0;22119.0;28093.0;3582.0;680.0;14181.0;7845.0;947.0;751.0;6147.0;6336.0;537.0;617.0;1836.0;37.0;3309.73;9138.0;8458.0;680.0
172;Totaal aardolieproducten;2019 januari;4654.0;8090.0;5444.0;341.0;2305.0;7559.0;8921.0;1233.0;-840.0;4654.0;2458.0;281.0;275.0;1902.0;2196.0;225.0;224.0;648.0;10.0;1089.96;8458.0;9298.0;-840.0
173;Totaal aardolieproducten;2019 februari;4928.0;7683.0;4742.0;332.0;2608.0;7370.0;8714.0;1218.0;-192.0;4928.0;2993.0;301.0;240.0;2452.0;1935.0;193.0;205.0;501.0;10.0;1027.13;9298.0;9490.0;-192.0
174;Totaal aardolieproducten;2019 maart;5510.0;8811.0;5489.0;333.0;2988.0;7682.0;9423.0;1321.0;-239.0;5510.0;3318.0;253.0;271.0;2794.0;2192.0;215.0;207.0;674.0;10.0;1085.48;9490.0;9729.0;-239.0
175;Totaal aardolieproducten;2019 1e kwartaal;15093.0;24584.0;15675.0;1007.0;7902.0;22610.0;27058.0;3772.0;-1271.0;15092.0;8769.0;835.0;786.0;7148.0;6323.0;632.0;636.0;1822.0;30.0;3202.57;8458.0;9729.0;-1271.0
176;Totaal aardolieproducten;2019 april;5231.0;8166.0;4804.0;312.0;3050.0;7279.0;9155.0;1268.0;209.0;5231.0;3151.0;64.0;252.0;2835.0;2080.0;204.0;182.0;550.0;12.0;1132.76;9729.0;9520.0;209.0
177;Totaal aardolieproducten;2019 mei;5330.0;8382.0;5043.0;245.0;3094.0;7258.0;8628.0;1291.0;-391.0;5330.0;3406.0;335.0;186.0;2885.0;1924.0;208.0;137.0;424.0;12.0;1142.24;9520.0;9911.0;-391.0
178;Totaal aardolieproducten;2019 juni;4996.0;7498.0;4433.0;286.0;2780.0;7366.0;8753.0;1276.0;161.0;4996.0;3167.0;325.0;226.0;2616.0;1830.0;197.0;150.0;434.0;13.0;1035.71;9911.0;9750.0;161.0
179;Totaal aardolieproducten;2019 2e kwartaal;15558.0;24046.0;14280.0;843.0;8923.0;21903.0;26536.0;3834.0;-21.0;15558.0;9724.0;724.0;664.0;8336.0;5834.0;609.0;469.0;1408.0;38.0;3310.71;9729.0;9750.0;-21.0
180;Totaal aardolieproducten;2019 juli;5113.0;8340.0;5259.0;271.0;2809.0;6297.0;8483.0;1293.0;253.0;5113.0;3128.0;283.0;227.0;2617.0;1986.0;206.0;148.0;499.0;12.0;1120.27;9750.0;9497.0;253.0
181;Totaal aardolieproducten;2019 augustus;4781.0;8262.0;5510.0;293.0;2458.0;6532.0;8674.0;1295.0;-44.0;4781.0;2834.0;372.0;246.0;2216.0;1947.0;206.0;167.0;561.0;15.0;997.5;9497.0;9541.0;-44.0
182;Totaal aardolieproducten;2019 september;4936.0;8365.0;5352.0;168.0;2844.0;6999.0;8582.0;1305.0;-541.0;4936.0;3103.0;314.0;143.0;2647.0;1833.0;202.0;81.0;476.0;13.0;1060.74;9541.0;10082.0;-541.0
183;Totaal aardolieproducten;2019 3e kwartaal;14831.0;24966.0;16121.0;733.0;8112.0;19829.0;25739.0;3893.0;-332.0;14830.0;9065.0;969.0;616.0;7480.0;5765.0;614.0;397.0;1536.0;40.0;3178.51;9750.0;10082.0;-332.0
184;Totaal aardolieproducten;2019 oktober;5356.0;8846.0;5461.0;356.0;3029.0;6461.0;9476.0;1297.0;822.0;5356.0;3401.0;378.0;242.0;2781.0;1956.0;221.0;204.0;370.0;13.0;1146.77;10082.0;9260.0;822.0
185;Totaal aardolieproducten;2019 november;5007.0;8083.0;5065.0;297.0;2720.0;6610.0;8257.0;1276.0;-152.0;5007.0;2964.0;436.0;258.0;2270.0;2043.0;189.0;180.0;580.0;15.0;1078.78;9260.0;9413.0;-152.0
186;Totaal aardolieproducten;2019 december;5477.0;8806.0;5479.0;332.0;2996.0;6534.0;8239.0;1254.0;-370.0;5477.0;3377.0;380.0;273.0;2724.0;2100.0;201.0;210.0;621.0;13.0;1054.99;9413.0;9783.0;-370.0
187;Totaal aardolieproducten;2019 4e kwartaal;15840.0;25735.0;16005.0;985.0;8745.0;19605.0;25972.0;3827.0;299.0;15840.0;9742.0;1194.0;774.0;7774.0;6098.0;611.0;595.0;1571.0;41.0;3280.54;10082.0;9783.0;299.0
188;Totaal aardolieproducten;2020 januari;5274.0;8866.0;5587.0;351.0;2928.0;6537.0;7670.0;1347.0;-1112.0;5274.0;3120.0;326.0;301.0;2492.0;2154.0;203.0;227.0;697.0;11.0;1016.16;9783.0;10895.0;-1112.0
189;Totaal aardolieproducten;2020 februari;4152.0;7399.0;4996.0;303.0;2100.0;5524.0;7736.0;1112.0;78.0;4152.0;2154.0;167.0;251.0;1736.0;1998.0;186.0;208.0;631.0;13.0;960.17;10895.0;10816.0;78.0
190;Totaal aardolieproducten;2020 maart;4782.0;7956.0;5074.0;290.0;2593.0;6230.0;8475.0;1245.0;316.0;4782.0;2850.0;402.0;245.0;2203.0;1932.0;182.0;200.0;596.0;14.0;940.23;10816.0;10500.0;316.0
191;Totaal aardolieproducten;2020 1e kwartaal;14208.0;24221.0;15656.0;944.0;7621.0;18291.0;23881.0;3705.0;-717.0;14208.0;8123.0;896.0;797.0;6430.0;6085.0;571.0;635.0;1924.0;38.0;2916.56;9783.0;10500.0;-717.0
192;Totaal aardolieproducten;2020 april;3762.0;6959.0;4695.0;270.0;1994.0;6067.0;6820.0;1059.0;-1385.0;3762.0;2145.0;213.0;184.0;1748.0;1617.0;166.0;186.0;459.0;12.0;794.34;10500.0;11885.0;-1385.0
193;Totaal aardolieproducten;2020 mei;3579.0;6062.0;4151.0;303.0;1608.0;7192.0;7039.0;1104.0;-1533.0;3579.0;1707.0;117.0;233.0;1357.0;1871.0;161.0;197.0;589.0;13.0;911.24;11885.0;13418.0;-1533.0
194;Totaal aardolieproducten;2020 juni;4131.0;6166.0;3532.0;293.0;2340.0;6250.0;7365.0;1103.0;182.0;4131.0;2298.0;52.0;219.0;2028.0;1833.0;144.0;196.0;545.0;14.0;933.55;13418.0;13235.0;182.0
195;Totaal aardolieproducten;2020 2e kwartaal;11471.0;19187.0;12378.0;867.0;5942.0;19509.0;21224.0;3266.0;-2735.0;11471.0;6151.0;382.0;636.0;5133.0;5321.0;472.0;579.0;1592.0;39.0;2639.13;10500.0;13235.0;-2735.0
196;Totaal aardolieproducten;2020 juli;4366.0;6532.0;3999.0;322.0;2211.0;5855.0;7384.0;1205.0;567.0;4366.0;2425.0;159.0;253.0;2012.0;1941.0;151.0;206.0;580.0;13.0;990.08;13235.0;12668.0;567.0
197;Totaal aardolieproducten;2020 augustus;4187.0;6670.0;4450.0;327.0;1892.0;5067.0;6453.0;1208.0;112.0;4187.0;2307.0;322.0;285.0;1700.0;1880.0;171.0;197.0;607.0;13.0;891.4;12668.0;12556.0;112.0
198;Totaal aardolieproducten;2020 september;3771.0;6321.0;4437.0;337.0;1547.0;4974.0;6751.0;1244.0;471.0;3771.0;1824.0;188.0;259.0;1376.0;1948.0;174.0;206.0;552.0;15.0;1000.75;12556.0;12085.0;471.0
199;Totaal aardolieproducten;2020 3e kwartaal;12325.0;19523.0;12886.0;987.0;5650.0;15896.0;20589.0;3656.0;1150.0;12324.0;6556.0;670.0;798.0;5088.0;5769.0;496.0;610.0;1739.0;42.0;2882.22;13235.0;12085.0;1150.0
200;Totaal aardolieproducten;2020 oktober;4319.0;7182.0;4735.0;302.0;2145.0;6018.0;8054.0;1197.0;369.0;4319.0;2304.0;187.0;252.0;1864.0;2015.0;180.0;208.0;658.0;15.0;953.83;12085.0;11716.0;369.0
201;Totaal aardolieproducten;2020 november;3701.0;6711.0;4812.0;337.0;1562.0;6386.0;8317.0;1117.0;38.0;3701.0;1817.0;231.0;259.0;1328.0;1884.0;177.0;208.0;576.0;12.0;910.06;11716.0;11678.0;38.0
202;Totaal aardolieproducten;2020 december;4194.0;6929.0;5063.0;268.0;1597.0;6977.0;8919.0;1132.0;340.0;4194.0;2127.0;524.0;218.0;1385.0;2067.0;184.0;165.0;794.0;16.0;909.54;11678.0;11338.0;340.0
203;Totaal aardolieproducten;2020 4e kwartaal;12214.0;20821.0;14609.0;908.0;5304.0;19381.0;25290.0;3445.0;747.0;12214.0;6248.0;942.0;729.0;4577.0;5966.0;541.0;581.0;2028.0;43.0;2773.42;12085.0;11338.0;747.0
204;Totaal aardolieproducten;2021 januari;4086.0;6755.0;4853.0;341.0;1561.0;6691.0;7835.0;1132.0;-394.0;4086.0;2140.0;459.0;307.0;1374.0;1946.0;177.0;221.0;733.0;11.0;803.91;11340.0;11734.0;-394.0
205;Totaal aardolieproducten;2021 februari;4092.0;7274.0;4905.0;298.0;2070.0;5821.0;8161.0;995.0;154.0;4092.0;2298.0;449.0;263.0;1587.0;1794.0;164.0;193.0;622.0;11.0;805.02;11734.0;11579.0;154.0
206;Totaal aardolieproducten;2021 maart;4722.0;7982.0;5180.0;307.0;2495.0;7234.0;9095.0;1143.0;-255.0;4722.0;2874.0;410.0;235.0;2228.0;1848.0;150.0;202.0;528.0;12.0;956.04;11579.0;11835.0;-255.0
207;Totaal aardolieproducten;2021 1e kwartaal;12901.0;22010.0;14937.0;947.0;6126.0;19746.0;25090.0;3270.0;-495.0;12900.0;7312.0;1318.0;805.0;5189.0;5588.0;490.0;616.0;1882.0;35.0;2564.97;11340.0;11835.0;-495.0
208;Totaal aardolieproducten;2021 april;4479.0;7414.0;4791.0;307.0;2316.0;6718.0;8659.0;1133.0;139.0;4479.0;2616.0;490.0;243.0;1883.0;1863.0;185.0;203.0;516.0;10.0;948.18;11835.0;11696.0;139.0
209;Lpg, totaal;1946;;;;;;;;;;;;;;;;;;;;;;;
210;Lpg, totaal;1947;;;;;;;;;;;;;;;;;;;;;;;
211;Lpg, totaal;1948;;;;;;;;;;;;;;;;;;;;;;;
212;Lpg, totaal;1949;;;;;;;;;;;;;;;;;;;;;;;
213;Lpg, totaal;1950;;;56.0;;;;34.0;;;;;;;;;;;;;;;;
214;Lpg, totaal;1951;;;102.0;;;;;;;;;;;;;;;;;;;;
215;Lpg, totaal;1952;;;147.0;;;;;;;;;;;;;;;;;;;;
216;Lpg, totaal;1953;;;214.0;;;;;;;;;;;;;;;;;;;;
217;Lpg, totaal;1954;;;327.0;;;;;;;;;;;;;;;;;;;;
218;Lpg, totaal;1955;;;163.0;;;5.0;89.0;;;87.0;;;;;;;;;;87.0;;;
219;Lpg, totaal;1956;;;216.0;;;;;;;96.0;;;;;;;;;;96.0;;;
220;Lpg, totaal;1957;;;228.0;;;;;;;120.0;;;;;;;;;;120.0;;;
221;Lpg, totaal;1958;;;240.0;;;;;;;145.0;;;;;;;;;;145.0;;;
222;Lpg, totaal;1959;;;249.0;;;;;;;170.0;;;;;;;;;;170.0;;;
223;Lpg, totaal;1960;;;267.0;;;63.0;134.0;;;188.0;;;;;;;;;;188.0;;;
224;Lpg, totaal;1961;;;295.0;;;63.0;158.0;;;194.0;;;;;;;;;;194.0;;;
225;Lpg, totaal;1962;;;332.0;;;64.0;177.0;;;215.0;;;;;;;;;;215.0;;;
226;Lpg, totaal;1963;;;334.0;;;68.0;172.0;;;223.0;;;;;;;;;;223.0;;;
227;Lpg, totaal;1964;;;362.0;;;76.0;196.0;;;237.0;;;;;;;;;;237.0;;;
228;Lpg, totaal;1965;;;396.0;;;78.0;224.0;;;247.0;;;;;;;;;;247.0;;;
229;Lpg, totaal;1966;;;465.0;;;72.0;288.0;;;249.0;;;;;;;;;;249.0;;;
230;Lpg, totaal;1967;;;519.0;;;70.0;324.0;;;259.0;;;;;;;;;;259.0;;;
231;Lpg, totaal;1968;;;528.0;;;83.0;313.0;;;296.0;;;;;;;;;;296.0;;;
232;Lpg, totaal;1969;;;619.0;;;84.0;363.0;;;339.0;;;;;;;;;;339.0;;;
233;Lpg, totaal;1970;;;704.0;;;88.0;418.0;;;363.0;;;;;;;;;;363.0;;;
234;Lpg, totaal;1971;;;785.0;;;77.0;498.0;;;359.0;;;;;;;;;;359.0;;;
235;Lpg, totaal;1972;;;858.0;;;61.0;490.0;;;436.0;;;;;;;;;;436.0;;;
236;Lpg, totaal;1973;;;966.0;;;57.0;542.0;;;476.0;;;;;;;;;;476.0;;;
237;Lpg, totaal;1974;;;826.0;;;40.0;374.0;;;485.0;;;;;;;;;;485.0;;;
238;Lpg, totaal;1975;;;929.0;;;54.0;445.0;;;541.0;;;;;;30.0;;;;511.0;;;
239;Lpg, totaal;1976;;;1068.0;;;111.0;445.0;;;739.0;;;;;;16.0;;;;723.0;;;
240;Lpg, totaal;1977;;;1027.0;;;173.0;361.0;;;843.0;;;;;;7.0;;;;836.0;;;
241;Lpg, totaal;1978;;1231.0;1096.0;135.0;;297.0;303.0;;;1221.0;3.0;3.0;;;1218.0;14.0;;;;845.0;;;
242;Lpg, totaal;1979;;1846.0;1213.0;633.0;;667.0;519.0;;;1984.0;124.0;1.0;123.0;;1860.0;15.0;;;;959.0;;;
243;Lpg, totaal;1980;2072.0;1632.0;932.0;700.0;;995.0;552.0;;-4.0;2072.0;131.0;1.0;131.0;;1940.0;6.0;;;;1071.73;76.0;79.0;-4.0
244;Lpg, totaal;1981;2695.0;1481.0;753.0;728.0;;2060.0;853.0;;6.0;2695.0;42.0;20.0;22.0;;2653.0;14.0;;;;1209.07;67.0;61.0;6.0
245;Lpg, totaal;1982;2758.0;1972.0;1039.0;933.0;;1634.0;838.0;;-10.0;2758.0;442.0;66.0;376.0;;2316.0;6.0;;;;1223.8;61.0;71.0;-10.0
246;Lpg, totaal;1983;2651.0;2145.0;1136.0;1009.0;;1329.0;747.0;;-76.0;2651.0;313.0;151.0;163.0;;2338.0;3.0;;;;1383.37;71.0;147.0;-76.0
247;Lpg, totaal;1984;3929.0;2544.0;1134.0;1410.0;;2289.0;917.0;;14.0;3929.0;1074.0;245.0;829.0;;2855.0;2.0;;;;1524.45;147.0;133.0;14.0
248;Lpg, totaal;1985;3449.0;1945.0;990.0;955.0;;2502.0;1004.0;;6.0;3449.0;540.0;264.0;276.0;;2909.0;3.0;;;;1522.86;133.0;128.0;6.0
249;Lpg, totaal;1986;3486.0;2175.0;1236.0;939.0;;2373.0;1050.0;;-12.0;3486.0;609.0;368.0;241.0;;2877.0;16.0;;;;1490.78;128.0;140.0;-12.0
250;Lpg, totaal;1987;3700.0;2367.0;1156.0;1211.0;;2414.0;1075.0;;-6.0;3700.0;628.0;160.0;467.0;;3072.0;24.0;;;;1516.04;140.0;146.0;-6.0
251;Lpg, totaal;1988;3526.0;2291.0;1162.0;1129.0;;1923.0;724.0;;35.0;3526.0;1028.0;236.0;792.0;;2498.0;26.0;;;;1433.2;146.0;111.0;35.0
252;Lpg, totaal;1989;3815.0;2617.0;1302.0;1315.0;;2136.0;934.0;;-4.0;3815.0;1388.0;311.0;1077.0;;2428.0;21.0;;;;1051.78;111.0;116.0;-4.0
253;Lpg, totaal;1990;2149.0;1094.0;1078.0;17.0;;1973.0;928.0;;9.0;2149.0;514.0;;318.0;196.0;1635.0;14.0;6.0;530.0;;1084.71;110.0;101.0;9.0
254;Lpg, totaal;1991;1862.0;1099.0;1074.0;24.0;;1858.0;1033.0;;-62.0;1862.0;330.0;1.0;267.0;62.0;1533.0;8.0;6.0;459.0;;1059.67;101.0;162.0;-62.0
255;Lpg, totaal;1992;2037.0;1100.0;1085.0;14.0;;1613.0;752.0;;77.0;2037.0;378.0;3.0;335.0;40.0;1659.0;3.0;5.0;608.0;;1042.57;162.0;85.0;77.0
