ID;Projectgrootte;DoorlooptijdVanGereedgekomenWoningen;RegioS;Perioden;GereedgekomenWoningen_1
7794;2;9;Limburg (PV);2003;14
7795;2;9;Limburg (PV);2004;24
7796;2;9;Limburg (PV);2005;15
7797;2;9;Limburg (PV);2006;8
7798;2;9;Limburg (PV);2007;18
7799;2;9;Limburg (PV);2008;4
7800;2;9;Limburg (PV);2009;23
7801;2;9;Limburg (PV);2010;24
7802;2;9;Limburg (PV);2011;23
7803;3;1;Nederland;1995;12
7804;3;1;Nederland;1996;9
7805;3;1;Nederland;1997;10
7806;3;1;Nederland;1998;11
7807;3;1;Nederland;1999;7
7808;3;1;Nederland;2000;8
7809;3;1;Nederland;2001;11
7810;3;1;Nederland;2002;10
7811;3;1;Nederland;2003;9
7812;3;1;Nederland;2004;11
7813;3;1;Nederland;2005;12
7814;3;1;Nederland;2006;10
7815;3;1;Nederland;2007;9
7816;3;1;Nederland;2008;7
7817;3;1;Nederland;2009;8
7818;3;1;Nederland;2010;6
7819;3;1;Nederland;2011;5
7820;3;1;Noord-Nederland (LD);1995;23
7821;3;1;Noord-Nederland (LD);1996;11
7822;3;1;Noord-Nederland (LD);1997;14
7823;3;1;Noord-Nederland (LD);1998;8
7824;3;1;Noord-Nederland (LD);1999;13
7825;3;1;Noord-Nederland (LD);2000;13
7826;3;1;Noord-Nederland (LD);2001;4
7827;3;1;Noord-Nederland (LD);2002;7
7828;3;1;Noord-Nederland (LD);2003;4
7829;3;1;Noord-Nederland (LD);2004;10
7830;3;1;Noord-Nederland (LD);2005;17
7831;3;1;Noord-Nederland (LD);2006;14
7832;3;1;Noord-Nederland (LD);2007;7
7833;3;1;Noord-Nederland (LD);2008;11
7834;3;1;Noord-Nederland (LD);2009;7
7835;3;1;Noord-Nederland (LD);2010;12
7836;3;1;Noord-Nederland (LD);2011;0
7837;3;1;Oost-Nederland (LD);1995;14
7838;3;1;Oost-Nederland (LD);1996;17
7839;3;1;Oost-Nederland (LD);1997;11
7840;3;1;Oost-Nederland (LD);1998;20
7841;3;1;Oost-Nederland (LD);1999;5
7842;3;1;Oost-Nederland (LD);2000;4
7843;3;1;Oost-Nederland (LD);2001;18
7844;3;1;Oost-Nederland (LD);2002;12
7845;3;1;Oost-Nederland (LD);2003;13
7846;3;1;Oost-Nederland (LD);2004;18
7847;3;1;Oost-Nederland (LD);2005;7
7848;3;1;Oost-Nederland (LD);2006;11
7849;3;1;Oost-Nederland (LD);2007;10
7850;3;1;Oost-Nederland (LD);2008;8
7851;3;1;Oost-Nederland (LD);2009;9
7852;3;1;Oost-Nederland (LD);2010;3
7853;3;1;Oost-Nederland (LD);2011;5
7854;3;1;West-Nederland (LD);1995;13
7855;3;1;West-Nederland (LD);1996;7
7856;3;1;West-Nederland (LD);1997;8
7857;3;1;West-Nederland (LD);1998;7
7858;3;1;West-Nederland (LD);1999;3
7859;3;1;West-Nederland (LD);2000;9
7860;3;1;West-Nederland (LD);2001;18
7861;3;1;West-Nederland (LD);2002;13
7862;3;1;West-Nederland (LD);2003;10
7863;3;1;West-Nederland (LD);2004;8
7864;3;1;West-Nederland (LD);2005;12
7865;3;1;West-Nederland (LD);2006;7
7866;3;1;West-Nederland (LD);2007;13
7867;3;1;West-Nederland (LD);2008;4
7868;3;1;West-Nederland (LD);2009;9
7869;3;1;West-Nederland (LD);2010;4
7870;3;1;West-Nederland (LD);2011;4
7871;3;1;Zuid-Nederland (LD);1995;4
7872;3;1;Zuid-Nederland (LD);1996;5
7873;3;1;Zuid-Nederland (LD);1997;9
7874;3;1;Zuid-Nederland (LD);1998;11
7875;3;1;Zuid-Nederland (LD);1999;10
7876;3;1;Zuid-Nederland (LD);2000;7
7877;3;1;Zuid-Nederland (LD);2001;2
7878;3;1;Zuid-Nederland (LD);2002;8
7879;3;1;Zuid-Nederland (LD);2003;5
7880;3;1;Zuid-Nederland (LD);2004;11
7881;3;1;Zuid-Nederland (LD);2005;14
7882;3;1;Zuid-Nederland (LD);2006;9
7883;3;1;Zuid-Nederland (LD);2007;5
7884;3;1;Zuid-Nederland (LD);2008;7
7885;3;1;Zuid-Nederland (LD);2009;7
7886;3;1;Zuid-Nederland (LD);2010;7
7887;3;1;Zuid-Nederland (LD);2011;9
7888;3;1;Groningen (PV);1995;35
7889;3;1;Groningen (PV);1996;22
7890;3;1;Groningen (PV);1997;28
7891;3;1;Groningen (PV);1998;2
7892;3;1;Groningen (PV);1999;7
7893;3;1;Groningen (PV);2000;15
7894;3;1;Groningen (PV);2001;9
7895;3;1;Groningen (PV);2002;7
7896;3;1;Groningen (PV);2003;0
7897;3;1;Groningen (PV);2004;6
7898;3;1;Groningen (PV);2005;18
7899;3;1;Groningen (PV);2006;23
7900;3;1;Groningen (PV);2007;16
7901;3;1;Groningen (PV);2008;12
7902;3;1;Groningen (PV);2009;6
7903;3;1;Groningen (PV);2010;10
7904;3;1;Groningen (PV);2011;0
7905;3;1;Friesland (PV);1995;18
7906;3;1;Friesland (PV);1996;10
7907;3;1;Friesland (PV);1997;13
7908;3;1;Friesland (PV);1998;12
7909;3;1;Friesland (PV);1999;21
7910;3;1;Friesland (PV);2000;9
7911;3;1;Friesland (PV);2001;1
7912;3;1;Friesland (PV);2002;13
7913;3;1;Friesland (PV);2003;9
7914;3;1;Friesland (PV);2004;12
7915;3;1;Friesland (PV);2005;24
7916;3;1;Friesland (PV);2006;13
7917;3;1;Friesland (PV);2007;5
7918;3;1;Friesland (PV);2008;9
7919;3;1;Friesland (PV);2009;9
7920;3;1;Friesland (PV);2010;19
7921;3;1;Friesland (PV);2011;0
7922;3;1;Drenthe (PV);1995;19
7923;3;1;Drenthe (PV);1996;1
7924;3;1;Drenthe (PV);1997;8
7925;3;1;Drenthe (PV);1998;10
7926;3;1;Drenthe (PV);1999;0
7927;3;1;Drenthe (PV);2000;21
7928;3;1;Drenthe (PV);2001;5
7929;3;1;Drenthe (PV);2002;0
7930;3;1;Drenthe (PV);2003;0
7931;3;1;Drenthe (PV);2004;6
7932;3;1;Drenthe (PV);2005;4
7933;3;1;Drenthe (PV);2006;4
7934;3;1;Drenthe (PV);2007;0
7935;3;1;Drenthe (PV);2008;13
7936;3;1;Drenthe (PV);2009;5
7937;3;1;Drenthe (PV);2010;0
7938;3;1;Drenthe (PV);2011;0
7939;3;1;Overijssel (PV);1995;18
7940;3;1;Overijssel (PV);1996;19
7941;3;1;Overijssel (PV);1997;13
7942;3;1;Overijssel (PV);1998;33
7943;3;1;Overijssel (PV);1999;2
7944;3;1;Overijssel (PV);2000;9
7945;3;1;Overijssel (PV);2001;32
7946;3;1;Overijssel (PV);2002;18
7947;3;1;Overijssel (PV);2003;17
7948;3;1;Overijssel (PV);2004;15
7949;3;1;Overijssel (PV);2005;13
7950;3;1;Overijssel (PV);2006;13
7951;3;1;Overijssel (PV);2007;13
7952;3;1;Overijssel (PV);2008;11
7953;3;1;Overijssel (PV);2009;15
7954;3;1;Overijssel (PV);2010;6
7955;3;1;Overijssel (PV);2011;2
7956;3;1;Flevoland (PV);1995;17
7957;3;1;Flevoland (PV);1996;37
7958;3;1;Flevoland (PV);1997;13
7959;3;1;Flevoland (PV);1998;5
7960;3;1;Flevoland (PV);1999;0
7961;3;1;Flevoland (PV);2000;39
7962;3;1;Flevoland (PV);2001;0
7963;3;1;Flevoland (PV);2002;0
7964;3;1;Flevoland (PV);2003;0
7965;3;1;Flevoland (PV);2004;35
7966;3;1;Flevoland (PV);2005;0
7967;3;1;Flevoland (PV);2006;0
7968;3;1;Flevoland (PV);2007;0
7969;3;1;Flevoland (PV);2008;3
7970;3;1;Flevoland (PV);2009;0
7971;3;1;Flevoland (PV);2010;0
7972;3;1;Flevoland (PV);2011;14
7973;3;1;Gelderland (PV);1995;10
7974;3;1;Gelderland (PV);1996;12
7975;3;1;Gelderland (PV);1997;9
7976;3;1;Gelderland (PV);1998;19
7977;3;1;Gelderland (PV);1999;7
7978;3;1;Gelderland (PV);2000;0
7979;3;1;Gelderland (PV);2001;10
7980;3;1;Gelderland (PV);2002;10
7981;3;1;Gelderland (PV);2003;11
7982;3;1;Gelderland (PV);2004;18
7983;3;1;Gelderland (PV);2005;6
7984;3;1;Gelderland (PV);2006;10
7985;3;1;Gelderland (PV);2007;8
7986;3;1;Gelderland (PV);2008;6
7987;3;1;Gelderland (PV);2009;6
7988;3;1;Gelderland (PV);2010;0
7989;3;1;Gelderland (PV);2011;6
7990;3;1;Utrecht (PV);1995;25
7991;3;1;Utrecht (PV);1996;3
7992;3;1;Utrecht (PV);1997;4
7993;3;1;Utrecht (PV);1998;17
7994;3;1;Utrecht (PV);1999;2
7995;3;1;Utrecht (PV);2000;19
7996;3;1;Utrecht (PV);2001;29
7997;3;1;Utrecht (PV);2002;19
7998;3;1;Utrecht (PV);2003;1
7999;3;1;Utrecht (PV);2004;4
8000;3;1;Utrecht (PV);2005;8
8001;3;1;Utrecht (PV);2006;16
8002;3;1;Utrecht (PV);2007;13
8003;3;1;Utrecht (PV);2008;0
8004;3;1;Utrecht (PV);2009;9
8005;3;1;Utrecht (PV);2010;7
8006;3;1;Utrecht (PV);2011;10
8007;3;1;Noord-Holland (PV);1995;5
8008;3;1;Noord-Holland (PV);1996;10
8009;3;1;Noord-Holland (PV);1997;10
8010;3;1;Noord-Holland (PV);1998;6
8011;3;1;Noord-Holland (PV);1999;1
8012;3;1;Noord-Holland (PV);2000;11
8013;3;1;Noord-Holland (PV);2001;10
8014;3;1;Noord-Holland (PV);2002;9
8015;3;1;Noord-Holland (PV);2003;15
8016;3;1;Noord-Holland (PV);2004;5
8017;3;1;Noord-Holland (PV);2005;26
8018;3;1;Noord-Holland (PV);2006;5
8019;3;1;Noord-Holland (PV);2007;16
8020;3;1;Noord-Holland (PV);2008;4
8021;3;1;Noord-Holland (PV);2009;16
8022;3;1;Noord-Holland (PV);2010;3
8023;3;1;Noord-Holland (PV);2011;5
8024;3;1;Zuid-Holland (PV);1995;12
8025;3;1;Zuid-Holland (PV);1996;7
8026;3;1;Zuid-Holland (PV);1997;7
8027;3;1;Zuid-Holland (PV);1998;4
8028;3;1;Zuid-Holland (PV);1999;7
8029;3;1;Zuid-Holland (PV);2000;5
8030;3;1;Zuid-Holland (PV);2001;22
8031;3;1;Zuid-Holland (PV);2002;20
8032;3;1;Zuid-Holland (PV);2003;14
8033;3;1;Zuid-Holland (PV);2004;12
8034;3;1;Zuid-Holland (PV);2005;5
8035;3;1;Zuid-Holland (PV);2006;3
8036;3;1;Zuid-Holland (PV);2007;5
8037;3;1;Zuid-Holland (PV);2008;9
8038;3;1;Zuid-Holland (PV);2009;5
8039;3;1;Zuid-Holland (PV);2010;5
8040;3;1;Zuid-Holland (PV);2011;0
8041;3;1;Zeeland (PV);1995;14
8042;3;1;Zeeland (PV);1996;2
8043;3;1;Zeeland (PV);1997;9
8044;3;1;Zeeland (PV);1998;5
8045;3;1;Zeeland (PV);1999;0
8046;3;1;Zeeland (PV);2000;5
8047;3;1;Zeeland (PV);2001;0
8048;3;1;Zeeland (PV);2002;2
8049;3;1;Zeeland (PV);2003;5
8050;3;1;Zeeland (PV);2004;10
8051;3;1;Zeeland (PV);2005;7
8052;3;1;Zeeland (PV);2006;12
8053;3;1;Zeeland (PV);2007;26
8054;3;1;Zeeland (PV);2008;0
8055;3;1;Zeeland (PV);2009;4
8056;3;1;Zeeland (PV);2010;0
8057;3;1;Zeeland (PV);2011;0
8058;3;1;Noord-Brabant (PV);1995;5
8059;3;1;Noord-Brabant (PV);1996;5
8060;3;1;Noord-Brabant (PV);1997;10
8061;3;1;Noord-Brabant (PV);1998;14
8062;3;1;Noord-Brabant (PV);1999;12
8063;3;1;Noord-Brabant (PV);2000;6
8064;3;1;Noord-Brabant (PV);2001;0
8065;3;1;Noord-Brabant (PV);2002;10
8066;3;1;Noord-Brabant (PV);2003;7
8067;3;1;Noord-Brabant (PV);2004;11
8068;3;1;Noord-Brabant (PV);2005;14
8069;3;1;Noord-Brabant (PV);2006;8
8070;3;1;Noord-Brabant (PV);2007;5
8071;3;1;Noord-Brabant (PV);2008;8
8072;3;1;Noord-Brabant (PV);2009;8
8073;3;1;Noord-Brabant (PV);2010;3
8074;3;1;Noord-Brabant (PV);2011;13
8075;3;1;Limburg (PV);1995;1
8076;3;1;Limburg (PV);1996;6
8077;3;1;Limburg (PV);1997;6
8078;3;1;Limburg (PV);1998;4
8079;3;1;Limburg (PV);1999;6
8080;3;1;Limburg (PV);2000;7
8081;3;1;Limburg (PV);2001;5
8082;3;1;Limburg (PV);2002;4
8083;3;1;Limburg (PV);2003;0
8084;3;1;Limburg (PV);2004;10
8085;3;1;Limburg (PV);2005;15
8086;3;1;Limburg (PV);2006;10
8087;3;1;Limburg (PV);2007;6
8088;3;1;Limburg (PV);2008;6
8089;3;1;Limburg (PV);2009;4
8090;3;1;Limburg (PV);2010;17
8091;3;1;Limburg (PV);2011;5
8092;3;2;Nederland;1995;24
8093;3;2;Nederland;1996;17
8094;3;2;Nederland;1997;16
8095;3;2;Nederland;1998;14
8096;3;2;Nederland;1999;10
8097;3;2;Nederland;2000;7
8098;3;2;Nederland;2001;6
8099;3;2;Nederland;2002;4
8100;3;2;Nederland;2003;4
8101;3;2;Nederland;2004;6
8102;3;2;Nederland;2005;8
8103;3;2;Nederland;2006;6
8104;3;2;Nederland;2007;6
8105;3;2;Nederland;2008;5
8106;3;2;Nederland;2009;4
8107;3;2;Nederland;2010;5
8108;3;2;Nederland;2011;7
8109;3;2;Noord-Nederland (LD);1995;27
8110;3;2;Noord-Nederland (LD);1996;30
8111;3;2;Noord-Nederland (LD);1997;14
8112;3;2;Noord-Nederland (LD);1998;21
8113;3;2;Noord-Nederland (LD);1999;15
8114;3;2;Noord-Nederland (LD);2000;15
8115;3;2;Noord-Nederland (LD);2001;12
8116;3;2;Noord-Nederland (LD);2002;12
8117;3;2;Noord-Nederland (LD);2003;3
8118;3;2;Noord-Nederland (LD);2004;7
8119;3;2;Noord-Nederland (LD);2005;12
8120;3;2;Noord-Nederland (LD);2006;14
8121;3;2;Noord-Nederland (LD);2007;13
8122;3;2;Noord-Nederland (LD);2008;11
8123;3;2;Noord-Nederland (LD);2009;6
8124;3;2;Noord-Nederland (LD);2010;12
8125;3;2;Noord-Nederland (LD);2011;12
8126;3;2;Oost-Nederland (LD);1995;32
8127;3;2;Oost-Nederland (LD);1996;15
8128;3;2;Oost-Nederland (LD);1997;27
8129;3;2;Oost-Nederland (LD);1998;11
8130;3;2;Oost-Nederland (LD);1999;14
8131;3;2;Oost-Nederland (LD);2000;7
8132;3;2;Oost-Nederland (LD);2001;7
8133;3;2;Oost-Nederland (LD);2002;3
8134;3;2;Oost-Nederland (LD);2003;4
8135;3;2;Oost-Nederland (LD);2004;11
8136;3;2;Oost-Nederland (LD);2005;13
8137;3;2;Oost-Nederland (LD);2006;5
8138;3;2;Oost-Nederland (LD);2007;6
8139;3;2;Oost-Nederland (LD);2008;3
8140;3;2;Oost-Nederland (LD);2009;8
8141;3;2;Oost-Nederland (LD);2010;4
8142;3;2;Oost-Nederland (LD);2011;8
8143;3;2;West-Nederland (LD);1995;22
8144;3;2;West-Nederland (LD);1996;12
8145;3;2;West-Nederland (LD);1997;10
8146;3;2;West-Nederland (LD);1998;7
8147;3;2;West-Nederland (LD);1999;8
8148;3;2;West-Nederland (LD);2000;4
8149;3;2;West-Nederland (LD);2001;2
8150;3;2;West-Nederland (LD);2002;1
8151;3;2;West-Nederland (LD);2003;1
8152;3;2;West-Nederland (LD);2004;3
8153;3;2;West-Nederland (LD);2005;4
8154;3;2;West-Nederland (LD);2006;3
8155;3;2;West-Nederland (LD);2007;1
8156;3;2;West-Nederland (LD);2008;2
8157;3;2;West-Nederland (LD);2009;0
8158;3;2;West-Nederland (LD);2010;3
8159;3;2;West-Nederland (LD);2011;5
8160;3;2;Zuid-Nederland (LD);1995;17
8161;3;2;Zuid-Nederland (LD);1996;18
8162;3;2;Zuid-Nederland (LD);1997;14
8163;3;2;Zuid-Nederland (LD);1998;18
8164;3;2;Zuid-Nederland (LD);1999;6
8165;3;2;Zuid-Nederland (LD);2000;5
8166;3;2;Zuid-Nederland (LD);2001;6
8167;3;2;Zuid-Nederland (LD);2002;6
8168;3;2;Zuid-Nederland (LD);2003;8
8169;3;2;Zuid-Nederland (LD);2004;4
8170;3;2;Zuid-Nederland (LD);2005;7
8171;3;2;Zuid-Nederland (LD);2006;4
8172;3;2;Zuid-Nederland (LD);2007;6
8173;3;2;Zuid-Nederland (LD);2008;6
8174;3;2;Zuid-Nederland (LD);2009;4
8175;3;2;Zuid-Nederland (LD);2010;4
8176;3;2;Zuid-Nederland (LD);2011;5
8177;3;2;Groningen (PV);1995;27
8178;3;2;Groningen (PV);1996;38
8179;3;2;Groningen (PV);1997;10
8180;3;2;Groningen (PV);1998;31
8181;3;2;Groningen (PV);1999;3
8182;3;2;Groningen (PV);2000;23
8183;3;2;Groningen (PV);2001;14
8184;3;2;Groningen (PV);2002;30
8185;3;2;Groningen (PV);2003;8
8186;3;2;Groningen (PV);2004;0
8187;3;2;Groningen (PV);2005;5
8188;3;2;Groningen (PV);2006;9
8189;3;2;Groningen (PV);2007;10
8190;3;2;Groningen (PV);2008;12
8191;3;2;Groningen (PV);2009;5
8192;3;2;Groningen (PV);2010;26
8193;3;2;Groningen (PV);2011;21
8194;3;2;Friesland (PV);1995;31
8195;3;2;Friesland (PV);1996;29
8196;3;2;Friesland (PV);1997;20
8197;3;2;Friesland (PV);1998;21
8198;3;2;Friesland (PV);1999;25
8199;3;2;Friesland (PV);2000;12
8200;3;2;Friesland (PV);2001;17
8201;3;2;Friesland (PV);2002;9
8202;3;2;Friesland (PV);2003;1
8203;3;2;Friesland (PV);2004;11
8204;3;2;Friesland (PV);2005;3
8205;3;2;Friesland (PV);2006;17
8206;3;2;Friesland (PV);2007;18
8207;3;2;Friesland (PV);2008;9
8208;3;2;Friesland (PV);2009;11
8209;3;2;Friesland (PV);2010;8
8210;3;2;Friesland (PV);2011;2
8211;3;2;Drenthe (PV);1995;17
8212;3;2;Drenthe (PV);1996;22
8213;3;2;Drenthe (PV);1997;7
8214;3;2;Drenthe (PV);1998;5
8215;3;2;Drenthe (PV);1999;13
8216;3;2;Drenthe (PV);2000;3
8217;3;2;Drenthe (PV);2001;0
8218;3;2;Drenthe (PV);2002;0
8219;3;2;Drenthe (PV);2003;0
8220;3;2;Drenthe (PV);2004;0
8221;3;2;Drenthe (PV);2005;35
8222;3;2;Drenthe (PV);2006;18
8223;3;2;Drenthe (PV);2007;9
8224;3;2;Drenthe (PV);2008;13
8225;3;2;Drenthe (PV);2009;0
8226;3;2;Drenthe (PV);2010;0
8227;3;2;Drenthe (PV);2011;0
8228;3;2;Overijssel (PV);1995;32
8229;3;2;Overijssel (PV);1996;21
8230;3;2;Overijssel (PV);1997;34
8231;3;2;Overijssel (PV);1998;23
8232;3;2;Overijssel (PV);1999;26
8233;3;2;Overijssel (PV);2000;7
8234;3;2;Overijssel (PV);2001;2
8235;3;2;Overijssel (PV);2002;7
8236;3;2;Overijssel (PV);2003;2
8237;3;2;Overijssel (PV);2004;11
8238;3;2;Overijssel (PV);2005;16
8239;3;2;Overijssel (PV);2006;7
8240;3;2;Overijssel (PV);2007;2
8241;3;2;Overijssel (PV);2008;3
8242;3;2;Overijssel (PV);2009;5
8243;3;2;Overijssel (PV);2010;2
8244;3;2;Overijssel (PV);2011;10
8245;3;2;Flevoland (PV);1995;38
8246;3;2;Flevoland (PV);1996;6
8247;3;2;Flevoland (PV);1997;53
8248;3;2;Flevoland (PV);1998;0
8249;3;2;Flevoland (PV);1999;18
8250;3;2;Flevoland (PV);2000;39
8251;3;2;Flevoland (PV);2001;23
8252;3;2;Flevoland (PV);2002;0
8253;3;2;Flevoland (PV);2003;0
8254;3;2;Flevoland (PV);2004;0
8255;3;2;Flevoland (PV);2005;100
8256;3;2;Flevoland (PV);2006;0
8257;3;2;Flevoland (PV);2007;12
8258;3;2;Flevoland (PV);2008;0
8259;3;2;Flevoland (PV);2009;17
8260;3;2;Flevoland (PV);2010;0
8261;3;2;Flevoland (PV);2011;13
8262;3;2;Gelderland (PV);1995;28
8263;3;2;Gelderland (PV);1996;14
8264;3;2;Gelderland (PV);1997;16
8265;3;2;Gelderland (PV);1998;9
8266;3;2;Gelderland (PV);1999;9
8267;3;2;Gelderland (PV);2000;6
8268;3;2;Gelderland (PV);2001;9
8269;3;2;Gelderland (PV);2002;2
8270;3;2;Gelderland (PV);2003;6
8271;3;2;Gelderland (PV);2004;13
8272;3;2;Gelderland (PV);2005;4
8273;3;2;Gelderland (PV);2006;4
8274;3;2;Gelderland (PV);2007;9
8275;3;2;Gelderland (PV);2008;3
8276;3;2;Gelderland (PV);2009;9
8277;3;2;Gelderland (PV);2010;6
8278;3;2;Gelderland (PV);2011;5
8279;3;2;Utrecht (PV);1995;30
8280;3;2;Utrecht (PV);1996;4
8281;3;2;Utrecht (PV);1997;22
8282;3;2;Utrecht (PV);1998;11
8283;3;2;Utrecht (PV);1999;5
8284;3;2;Utrecht (PV);2000;14
8285;3;2;Utrecht (PV);2001;6
8286;3;2;Utrecht (PV);2002;0
8287;3;2;Utrecht (PV);2003;4
8288;3;2;Utrecht (PV);2004;0
8289;3;2;Utrecht (PV);2005;4
8290;3;2;Utrecht (PV);2006;1
8291;3;2;Utrecht (PV);2007;0
8292;3;2;Utrecht (PV);2008;0
8293;3;2;Utrecht (PV);2009;0
8294;3;2;Utrecht (PV);2010;0
8295;3;2;Utrecht (PV);2011;0
8296;3;2;Noord-Holland (PV);1995;17
8297;3;2;Noord-Holland (PV);1996;12
8298;3;2;Noord-Holland (PV);1997;7
8299;3;2;Noord-Holland (PV);1998;12
8300;3;2;Noord-Holland (PV);1999;6
8301;3;2;Noord-Holland (PV);2000;5
8302;3;2;Noord-Holland (PV);2001;0
8303;3;2;Noord-Holland (PV);2002;1
8304;3;2;Noord-Holland (PV);2003;0
8305;3;2;Noord-Holland (PV);2004;7
8306;3;2;Noord-Holland (PV);2005;3
8307;3;2;Noord-Holland (PV);2006;3
8308;3;2;Noord-Holland (PV);2007;4
8309;3;2;Noord-Holland (PV);2008;4
8310;3;2;Noord-Holland (PV);2009;0
8311;3;2;Noord-Holland (PV);2010;0
8312;3;2;Noord-Holland (PV);2011;3
8313;3;2;Zuid-Holland (PV);1995;25
8314;3;2;Zuid-Holland (PV);1996;9
8315;3;2;Zuid-Holland (PV);1997;8
8316;3;2;Zuid-Holland (PV);1998;5
8317;3;2;Zuid-Holland (PV);1999;13
8318;3;2;Zuid-Holland (PV);2000;0
8319;3;2;Zuid-Holland (PV);2001;0
8320;3;2;Zuid-Holland (PV);2002;0
8321;3;2;Zuid-Holland (PV);2003;0
8322;3;2;Zuid-Holland (PV);2004;1
8323;3;2;Zuid-Holland (PV);2005;4
8324;3;2;Zuid-Holland (PV);2006;2
8325;3;2;Zuid-Holland (PV);2007;0
8326;3;2;Zuid-Holland (PV);2008;0
8327;3;2;Zuid-Holland (PV);2009;0
8328;3;2;Zuid-Holland (PV);2010;8
8329;3;2;Zuid-Holland (PV);2011;6
8330;3;2;Zeeland (PV);1995;9
8331;3;2;Zeeland (PV);1996;25
8332;3;2;Zeeland (PV);1997;13
8333;3;2;Zeeland (PV);1998;0
8334;3;2;Zeeland (PV);1999;6
8335;3;2;Zeeland (PV);2000;0
8336;3;2;Zeeland (PV);2001;0
8337;3;2;Zeeland (PV);2002;0
8338;3;2;Zeeland (PV);2003;0
8339;3;2;Zeeland (PV);2004;0
8340;3;2;Zeeland (PV);2005;8
8341;3;2;Zeeland (PV);2006;6
8342;3;2;Zeeland (PV);2007;1
8343;3;2;Zeeland (PV);2008;4
8344;3;2;Zeeland (PV);2009;0
8345;3;2;Zeeland (PV);2010;11
8346;3;2;Zeeland (PV);2011;13
8347;3;2;Noord-Brabant (PV);1995;17
8348;3;2;Noord-Brabant (PV);1996;14
8349;3;2;Noord-Brabant (PV);1997;13
8350;3;2;Noord-Brabant (PV);1998;18
8351;3;2;Noord-Brabant (PV);1999;4
8352;3;2;Noord-Brabant (PV);2000;7
8353;3;2;Noord-Brabant (PV);2001;3
8354;3;2;Noord-Brabant (PV);2002;4
8355;3;2;Noord-Brabant (PV);2003;7
8356;3;2;Noord-Brabant (PV);2004;4
8357;3;2;Noord-Brabant (PV);2005;8
8358;3;2;Noord-Brabant (PV);2006;3
8359;3;2;Noord-Brabant (PV);2007;7
8360;3;2;Noord-Brabant (PV);2008;7
8361;3;2;Noord-Brabant (PV);2009;6
8362;3;2;Noord-Brabant (PV);2010;6
8363;3;2;Noord-Brabant (PV);2011;5
8364;3;2;Limburg (PV);1995;15
8365;3;2;Limburg (PV);1996;31
8366;3;2;Limburg (PV);1997;17
8367;3;2;Limburg (PV);1998;19
8368;3;2;Limburg (PV);1999;8
8369;3;2;Limburg (PV);2000;3
8370;3;2;Limburg (PV);2001;10
8371;3;2;Limburg (PV);2002;8
8372;3;2;Limburg (PV);2003;10
8373;3;2;Limburg (PV);2004;4
8374;3;2;Limburg (PV);2005;7
8375;3;2;Limburg (PV);2006;6
8376;3;2;Limburg (PV);2007;3
8377;3;2;Limburg (PV);2008;4
8378;3;2;Limburg (PV);2009;1
8379;3;2;Limburg (PV);2010;0
8380;3;2;Limburg (PV);2011;6
8381;3;3;Nederland;1995;24
8382;3;3;Nederland;1996;23
8383;3;3;Nederland;1997;24
8384;3;3;Nederland;1998;22
8385;3;3;Nederland;1999;21
8386;3;3;Nederland;2000;17
8387;3;3;Nederland;2001;12
8388;3;3;Nederland;2002;11
8389;3;3;Nederland;2003;10
8390;3;3;Nederland;2004;13
8391;3;3;Nederland;2005;15
8392;3;3;Nederland;2006;12
8393;3;3;Nederland;2007;8
8394;3;3;Nederland;2008;11
8395;3;3;Nederland;2009;12
8396;3;3;Nederland;2010;11
8397;3;3;Nederland;2011;15
8398;3;3;Noord-Nederland (LD);1995;27
8399;3;3;Noord-Nederland (LD);1996;19
8400;3;3;Noord-Nederland (LD);1997;22
8401;3;3;Noord-Nederland (LD);1998;21
8402;3;3;Noord-Nederland (LD);1999;26
8403;3;3;Noord-Nederland (LD);2000;22
8404;3;3;Noord-Nederland (LD);2001;16
8405;3;3;Noord-Nederland (LD);2002;4
8406;3;3;Noord-Nederland (LD);2003;26
8407;3;3;Noord-Nederland (LD);2004;8
8408;3;3;Noord-Nederland (LD);2005;18
8409;3;3;Noord-Nederland (LD);2006;14
8410;3;3;Noord-Nederland (LD);2007;16
8411;3;3;Noord-Nederland (LD);2008;12
8412;3;3;Noord-Nederland (LD);2009;11
8413;3;3;Noord-Nederland (LD);2010;22
8414;3;3;Noord-Nederland (LD);2011;28
8415;3;3;Oost-Nederland (LD);1995;23
8416;3;3;Oost-Nederland (LD);1996;22
8417;3;3;Oost-Nederland (LD);1997;20
8418;3;3;Oost-Nederland (LD);1998;28
8419;3;3;Oost-Nederland (LD);1999;18
8420;3;3;Oost-Nederland (LD);2000;21
8421;3;3;Oost-Nederland (LD);2001;15
8422;3;3;Oost-Nederland (LD);2002;22
8423;3;3;Oost-Nederland (LD);2003;5
8424;3;3;Oost-Nederland (LD);2004;17
8425;3;3;Oost-Nederland (LD);2005;15
8426;3;3;Oost-Nederland (LD);2006;16
8427;3;3;Oost-Nederland (LD);2007;9
8428;3;3;Oost-Nederland (LD);2008;13
8429;3;3;Oost-Nederland (LD);2009;15
8430;3;3;Oost-Nederland (LD);2010;11
8431;3;3;Oost-Nederland (LD);2011;20
8432;3;3;West-Nederland (LD);1995;19
8433;3;3;West-Nederland (LD);1996;21
8434;3;3;West-Nederland (LD);1997;26
8435;3;3;West-Nederland (LD);1998;18
8436;3;3;West-Nederland (LD);1999;20
