ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
598;Gewicht volle wagen:10 000 tot 20 000 kg;2013;2022;39.9;38.1;1.8;42.9;38.1;4.8;36587.0;32489.0;4098.0;1173.0
599;Gewicht volle wagen:10 000 tot 20 000 kg;2013;2023;30.9;29.6;1.3;32.9;29.6;3.4;32039.0;28771.0;3268.0;1028.0
600;Gewicht volle wagen:10 000 tot 20 000 kg;2014;2018;54.3;51.7;2.6;60.0;51.7;8.3;54061.0;46600.0;7460.0;1109.0
601;Gewicht volle wagen:10 000 tot 20 000 kg;2014;2019;48.6;45.2;3.4;55.4;45.2;10.2;49547.0;40430.0;9117.0;1118.0
602;Gewicht volle wagen:10 000 tot 20 000 kg;2014;2020;42.9;40.3;2.6;47.4;40.3;7.1;42204.0;35874.0;6331.0;1122.0
603;Gewicht volle wagen:10 000 tot 20 000 kg;2014;2021;38.7;36.3;2.5;43.3;36.3;7.0;39304.0;32929.0;6375.0;1101.0
604;Gewicht volle wagen:10 000 tot 20 000 kg;2014;2022;37.7;36.2;1.5;40.0;36.2;3.8;36926.0;33381.0;3545.0;1084.0
605;Gewicht volle wagen:10 000 tot 20 000 kg;2014;2023;32.9;31.7;1.2;34.9;31.7;3.2;33416.0;30375.0;3041.0;1044.0
606;Gewicht volle wagen:10 000 tot 20 000 kg;2015;2018;63.0;58.9;4.1;72.3;58.9;13.4;57645.0;46981.0;10664.0;1254.0
607;Gewicht volle wagen:10 000 tot 20 000 kg;2015;2019;61.5;58.4;3.1;67.7;58.4;9.3;53639.0;46290.0;7349.0;1262.0
608;Gewicht volle wagen:10 000 tot 20 000 kg;2015;2020;56.7;53.9;2.8;61.6;53.9;7.7;49074.0;42940.0;6134.0;1255.0
609;Gewicht volle wagen:10 000 tot 20 000 kg;2015;2021;52.2;49.2;3.0;57.8;49.2;8.6;45853.0;39067.0;6786.0;1260.0
610;Gewicht volle wagen:10 000 tot 20 000 kg;2015;2022;50.1;47.6;2.5;54.2;47.6;6.6;42471.0;37332.0;5139.0;1276.0
611;Gewicht volle wagen:10 000 tot 20 000 kg;2015;2023;43.9;41.7;2.2;47.4;41.7;5.7;38456.0;33803.0;4653.0;1233.0
612;Gewicht volle wagen:10 000 tot 20 000 kg;2016;2018;82.9;79.1;3.7;91.2;79.1;12.0;58714.0;50964.0;7750.0;1553.0
613;Gewicht volle wagen:10 000 tot 20 000 kg;2016;2019;79.1;74.9;4.2;87.5;74.9;12.6;55783.0;47750.0;8033.0;1568.0
614;Gewicht volle wagen:10 000 tot 20 000 kg;2016;2020;71.7;66.6;5.0;80.4;66.6;13.7;51035.0;42308.0;8727.0;1575.0
615;Gewicht volle wagen:10 000 tot 20 000 kg;2016;2021;72.8;68.6;4.2;80.5;68.6;11.9;49795.0;42415.0;7380.0;1617.0
616;Gewicht volle wagen:10 000 tot 20 000 kg;2016;2022;73.6;70.5;3.2;78.8;70.5;8.4;47318.0;42302.0;5016.0;1666.0
617;Gewicht volle wagen:10 000 tot 20 000 kg;2016;2023;66.6;62.4;4.2;73.4;62.4;11.0;44195.0;37566.0;6629.0;1661.0
618;Gewicht volle wagen:10 000 tot 20 000 kg;2017;2018;80.0;75.7;4.3;89.6;75.7;13.9;59364.0;50162.0;9201.0;1509.0
619;Gewicht volle wagen:10 000 tot 20 000 kg;2017;2019;78.9;74.5;4.4;87.8;74.5;13.3;57959.0;49207.0;8752.0;1514.0
620;Gewicht volle wagen:10 000 tot 20 000 kg;2017;2020;74.3;69.5;4.8;82.5;69.5;13.0;54230.0;45662.0;8568.0;1522.0
621;Gewicht volle wagen:10 000 tot 20 000 kg;2017;2021;74.7;70.4;4.3;82.7;70.4;12.2;52701.0;44912.0;7789.0;1568.0
622;Gewicht volle wagen:10 000 tot 20 000 kg;2017;2022;73.2;69.0;4.2;79.9;69.0;11.0;50236.0;43353.0;6882.0;1591.0
623;Gewicht volle wagen:10 000 tot 20 000 kg;2017;2023;67.9;65.0;3.0;72.7;65.0;7.7;45640.0;40802.0;4838.0;1592.0
624;Gewicht volle wagen:10 000 tot 20 000 kg;2018;2018;50.3;48.7;1.7;54.0;48.7;5.3;31199.0;28110.0;3089.0;1731.0
625;Gewicht volle wagen:10 000 tot 20 000 kg;2018;2019;89.3;85.5;3.8;96.8;85.5;11.3;55589.0;49085.0;6504.0;1742.0
626;Gewicht volle wagen:10 000 tot 20 000 kg;2018;2020;88.7;85.2;3.5;94.9;85.2;9.7;54178.0;48652.0;5526.0;1751.0
627;Gewicht volle wagen:10 000 tot 20 000 kg;2018;2021;88.4;84.0;4.4;96.7;84.0;12.7;53809.0;46760.0;7049.0;1796.0
628;Gewicht volle wagen:10 000 tot 20 000 kg;2018;2022;88.7;84.5;4.2;95.5;84.5;11.0;52196.0;46193.0;6003.0;1830.0
629;Gewicht volle wagen:10 000 tot 20 000 kg;2018;2023;85.3;81.3;4.0;91.8;81.3;10.6;49441.0;43755.0;5686.0;1857.0
630;Gewicht volle wagen:10 000 tot 20 000 kg;2019;2018;;;;;;;;;;
631;Gewicht volle wagen:10 000 tot 20 000 kg;2019;2019;45.7;42.6;3.1;52.0;42.6;9.4;30631.0;25117.0;5514.0;1697.0
632;Gewicht volle wagen:10 000 tot 20 000 kg;2019;2020;85.8;82.3;3.5;91.9;82.3;9.7;53922.0;48260.0;5662.0;1705.0
633;Gewicht volle wagen:10 000 tot 20 000 kg;2019;2021;82.5;77.3;5.1;92.0;77.3;14.7;54278.0;45632.0;8647.0;1695.0
634;Gewicht volle wagen:10 000 tot 20 000 kg;2019;2022;83.7;79.2;4.5;91.1;79.2;11.8;52817.0;45951.0;6866.0;1724.0
635;Gewicht volle wagen:10 000 tot 20 000 kg;2019;2023;79.3;74.8;4.5;86.6;74.8;11.9;49931.0;43091.0;6841.0;1735.0
636;Gewicht volle wagen:10 000 tot 20 000 kg;2020;2018;;;;;;;;;;
637;Gewicht volle wagen:10 000 tot 20 000 kg;2020;2019;;;;;;;;;;
638;Gewicht volle wagen:10 000 tot 20 000 kg;2020;2020;36.6;35.3;1.3;38.9;35.3;3.6;29855.0;27078.0;2777.0;1303.0
639;Gewicht volle wagen:10 000 tot 20 000 kg;2020;2021;65.3;62.9;2.5;69.9;62.9;7.1;55168.0;49601.0;5566.0;1268.0
640;Gewicht volle wagen:10 000 tot 20 000 kg;2020;2022;65.3;61.5;3.8;71.5;61.5;10.0;56074.0;48223.0;7850.0;1275.0
641;Gewicht volle wagen:10 000 tot 20 000 kg;2020;2023;63.4;59.6;3.8;69.6;59.6;10.0;53643.0;45972.0;7671.0;1297.0
642;Gewicht volle wagen:10 000 tot 20 000 kg;2021;2018;;;;;;;;;;
643;Gewicht volle wagen:10 000 tot 20 000 kg;2021;2019;;;;;;;;;;
644;Gewicht volle wagen:10 000 tot 20 000 kg;2021;2020;;;;;;;;;;
645;Gewicht volle wagen:10 000 tot 20 000 kg;2021;2021;32.7;31.9;0.8;34.1;31.9;2.2;29804.0;27920.0;1884.0;1144.0
646;Gewicht volle wagen:10 000 tot 20 000 kg;2021;2022;58.7;56.6;2.1;62.2;56.6;5.6;55270.0;50295.0;4974.0;1125.0
647;Gewicht volle wagen:10 000 tot 20 000 kg;2021;2023;56.4;53.5;2.9;61.0;53.5;7.5;53912.0;47280.0;6631.0;1131.0
648;Gewicht volle wagen:10 000 tot 20 000 kg;2022;2018;;;;;;;;;;
649;Gewicht volle wagen:10 000 tot 20 000 kg;2022;2019;;;;;;;;;;
650;Gewicht volle wagen:10 000 tot 20 000 kg;2022;2020;;;;;;;;;;
651;Gewicht volle wagen:10 000 tot 20 000 kg;2022;2021;;;;;;;;;;
652;Gewicht volle wagen:10 000 tot 20 000 kg;2022;2022;28.1;26.3;1.8;31.0;26.3;4.7;26029.0;22047.0;3982.0;1192.0
653;Gewicht volle wagen:10 000 tot 20 000 kg;2022;2023;54.2;50.5;3.7;60.2;50.5;9.7;50331.0;42228.0;8103.0;1196.0
654;Gewicht volle wagen:10 000 tot 20 000 kg;2023;2018;;;;;;;;;;
655;Gewicht volle wagen:10 000 tot 20 000 kg;2023;2019;;;;;;;;;;
656;Gewicht volle wagen:10 000 tot 20 000 kg;2023;2020;;;;;;;;;;
657;Gewicht volle wagen:10 000 tot 20 000 kg;2023;2021;;;;;;;;;;
658;Gewicht volle wagen:10 000 tot 20 000 kg;2023;2022;;;;;;;;;;
659;Gewicht volle wagen:10 000 tot 20 000 kg;2023;2023;35.8;35.3;0.5;36.6;35.3;1.3;24175.0;23305.0;870.0;1514.0
660;Gewicht volle wagen: 20 000 kg of meer;Totaal alle bouwjaren;2018;1114.2;1015.7;98.5;1333.7;1015.7;318.0;50126.0;38172.0;11953.0;26607.0
661;Gewicht volle wagen: 20 000 kg of meer;Totaal alle bouwjaren;2019;1114.1;1006.5;107.5;1330.5;1006.5;324.0;48020.0;36327.0;11693.0;27708.0
662;Gewicht volle wagen: 20 000 kg of meer;Totaal alle bouwjaren;2020;1115.6;995.9;119.7;1322.3;995.9;326.4;47935.0;36103.0;11832.0;27585.0
663;Gewicht volle wagen: 20 000 kg of meer;Totaal alle bouwjaren;2021;1124.1;1002.5;121.6;1350.0;1002.5;347.5;48664.0;36137.0;12527.0;27741.0
664;Gewicht volle wagen: 20 000 kg of meer;Totaal alle bouwjaren;2022;1127.7;1005.0;122.7;1327.5;1005.0;322.5;47054.0;35622.0;11432.0;28212.0
665;Gewicht volle wagen: 20 000 kg of meer;Totaal alle bouwjaren;2023;1093.9;970.4;123.4;1292.5;970.4;322.0;44380.0;33322.0;11058.0;29123.0
666;Gewicht volle wagen: 20 000 kg of meer;1900 tot 2000;2018;10.1;9.5;0.6;11.4;9.5;1.9;9288.0;7737.0;1551.0;1232.0
667;Gewicht volle wagen: 20 000 kg of meer;1900 tot 2000;2019;6.9;6.5;0.4;7.7;6.5;1.2;7329.0;6208.0;1121.0;1049.0
668;Gewicht volle wagen: 20 000 kg of meer;1900 tot 2000;2020;4.7;4.6;0.1;4.9;4.6;0.4;5691.0;5265.0;427.0;869.0
669;Gewicht volle wagen: 20 000 kg of meer;1900 tot 2000;2021;4.0;3.8;0.2;4.3;3.8;0.6;5670.0;4942.0;729.0;767.0
670;Gewicht volle wagen: 20 000 kg of meer;1900 tot 2000;2022;3.4;3.1;0.2;3.7;3.1;0.6;5416.0;4506.0;910.0;691.0
671;Gewicht volle wagen: 20 000 kg of meer;1900 tot 2000;2023;2.8;2.5;0.3;3.3;2.5;0.9;5321.0;3922.0;1399.0;626.0
672;Gewicht volle wagen: 20 000 kg of meer;2000 tot 2005;2018;43.8;41.2;2.6;49.5;41.2;8.3;20150.0;16785.0;3365.0;2455.0
673;Gewicht volle wagen: 20 000 kg of meer;2000 tot 2005;2019;29.6;28.0;1.7;33.0;28.0;5.1;16222.0;13740.0;2482.0;2035.0
674;Gewicht volle wagen: 20 000 kg of meer;2000 tot 2005;2020;20.0;19.4;0.6;21.0;19.4;1.6;12931.0;11962.0;970.0;1624.0
675;Gewicht volle wagen: 20 000 kg of meer;2000 tot 2005;2021;15.2;14.5;0.7;16.6;14.5;2.1;12500.0;10893.0;1606.0;1328.0
676;Gewicht volle wagen: 20 000 kg of meer;2000 tot 2005;2022;11.0;10.2;0.8;12.3;10.2;2.1;10889.0;9060.0;1829.0;1131.0
677;Gewicht volle wagen: 20 000 kg of meer;2000 tot 2005;2023;8.3;7.3;1.0;9.9;7.3;2.6;10207.0;7523.0;2684.0;975.0
678;Gewicht volle wagen: 20 000 kg of meer;2005;2018;19.2;18.1;1.1;21.7;18.1;3.6;28913.0;24085.0;4828.0;751.0
679;Gewicht volle wagen: 20 000 kg of meer;2005;2019;13.5;12.7;0.8;15.0;12.7;2.3;23534.0;19933.0;3601.0;637.0
680;Gewicht volle wagen: 20 000 kg of meer;2005;2020;9.7;9.4;0.3;10.2;9.4;0.8;19011.0;17585.0;1426.0;537.0
681;Gewicht volle wagen: 20 000 kg of meer;2005;2021;6.6;6.3;0.3;7.2;6.3;0.9;15987.0;13933.0;2054.0;452.0
682;Gewicht volle wagen: 20 000 kg of meer;2005;2022;5.1;4.8;0.4;5.7;4.8;1.0;14566.0;12119.0;2447.0;394.0
683;Gewicht volle wagen: 20 000 kg of meer;2005;2023;3.5;3.1;0.4;4.2;3.1;1.1;12663.0;9333.0;3330.0;329.0
684;Gewicht volle wagen: 20 000 kg of meer;2006;2018;41.0;38.6;2.4;46.3;38.6;7.7;34941.0;29106.0;5835.0;1326.0
685;Gewicht volle wagen: 20 000 kg of meer;2006;2019;29.6;27.9;1.7;32.9;27.9;5.0;28796.0;24390.0;4406.0;1144.0
686;Gewicht volle wagen: 20 000 kg of meer;2006;2020;20.0;19.4;0.6;20.9;19.4;1.6;22123.0;20463.0;1659.0;947.0
687;Gewicht volle wagen: 20 000 kg of meer;2006;2021;15.7;14.9;0.8;17.1;14.9;2.2;21358.0;18613.0;2744.0;802.0
688;Gewicht volle wagen: 20 000 kg of meer;2006;2022;11.7;10.9;0.8;13.1;10.9;2.2;18867.0;15697.0;3170.0;695.0
689;Gewicht volle wagen: 20 000 kg of meer;2006;2023;8.0;7.1;1.0;9.6;7.1;2.5;15797.0;11642.0;4155.0;607.0
690;Gewicht volle wagen: 20 000 kg of meer;2007;2018;55.0;51.8;3.2;62.2;51.8;10.4;40691.0;33896.0;6795.0;1529.0
691;Gewicht volle wagen: 20 000 kg of meer;2007;2019;40.9;38.6;2.3;45.6;38.6;7.0;33147.0;28075.0;5071.0;1376.0
692;Gewicht volle wagen: 20 000 kg of meer;2007;2020;29.6;28.7;0.9;31.0;28.7;2.3;26246.0;24278.0;1968.0;1183.0
693;Gewicht volle wagen: 20 000 kg of meer;2007;2021;21.9;20.8;1.1;23.9;20.8;3.1;23703.0;20658.0;3046.0;1008.0
694;Gewicht volle wagen: 20 000 kg of meer;2007;2022;15.6;14.5;1.1;17.5;14.5;2.9;20137.0;16754.0;3383.0;867.0
695;Gewicht volle wagen: 20 000 kg of meer;2007;2023;10.3;9.1;1.2;12.3;9.1;3.2;16395.0;12083.0;4312.0;750.0
696;Gewicht volle wagen: 20 000 kg of meer;2008;2018;73.6;69.3;4.3;83.2;69.3;13.9;40837.0;34017.0;6820.0;2037.0
697;Gewicht volle wagen: 20 000 kg of meer;2008;2019;56.7;53.5;3.2;63.1;53.5;9.7;34449.0;29178.0;5271.0;1833.0
698;Gewicht volle wagen: 20 000 kg of meer;2008;2020;43.0;41.7;1.2;45.1;41.7;3.4;27856.0;25767.0;2089.0;1620.0
699;Gewicht volle wagen: 20 000 kg of meer;2008;2021;33.3;31.6;1.6;36.3;31.6;4.7;25891.0;22564.0;3327.0;1401.0
700;Gewicht volle wagen: 20 000 kg of meer;2008;2022;24.4;22.7;1.7;27.3;22.7;4.6;21940.0;18254.0;3686.0;1243.0
701;Gewicht volle wagen: 20 000 kg of meer;2008;2023;16.9;14.8;2.0;20.1;14.8;5.3;18691.0;13775.0;4916.0;1077.0
702;Gewicht volle wagen: 20 000 kg of meer;2009;2018;85.3;78.6;6.7;100.2;78.6;21.7;45927.0;36007.0;9920.0;2182.0
703;Gewicht volle wagen: 20 000 kg of meer;2009;2019;73.7;69.5;4.2;82.1;69.5;12.6;39909.0;33803.0;6106.0;2056.0
704;Gewicht volle wagen: 20 000 kg of meer;2009;2020;59.6;57.9;1.7;62.6;57.9;4.7;33495.0;30983.0;2512.0;1869.0
705;Gewicht volle wagen: 20 000 kg of meer;2009;2021;46.9;44.6;2.3;51.1;44.6;6.6;30557.0;26631.0;3927.0;1673.0
706;Gewicht volle wagen: 20 000 kg of meer;2009;2022;35.7;33.2;2.5;39.9;33.2;6.7;26763.0;22267.0;4496.0;1490.0
707;Gewicht volle wagen: 20 000 kg of meer;2009;2023;23.9;21.0;2.9;28.5;21.0;7.5;21973.0;16194.0;5779.0;1297.0
708;Gewicht volle wagen: 20 000 kg of meer;2010;2018;63.8;58.3;5.5;76.0;58.3;17.8;49251.0;37727.0;11525.0;1544.0
709;Gewicht volle wagen: 20 000 kg of meer;2010;2019;56.5;53.3;3.2;62.9;53.3;9.6;42703.0;36170.0;6534.0;1472.0
710;Gewicht volle wagen: 20 000 kg of meer;2010;2020;45.5;44.2;1.3;47.8;44.2;3.6;35580.0;32911.0;2668.0;1344.0
711;Gewicht volle wagen: 20 000 kg of meer;2010;2021;36.3;34.5;1.8;39.6;34.5;5.1;32544.0;28362.0;4182.0;1218.0
712;Gewicht volle wagen: 20 000 kg of meer;2010;2022;27.6;25.6;2.0;30.8;25.6;5.2;28136.0;23410.0;4727.0;1095.0
713;Gewicht volle wagen: 20 000 kg of meer;2010;2023;19.6;17.3;2.4;23.4;17.3;6.2;24303.0;17911.0;6392.0;965.0
714;Gewicht volle wagen: 20 000 kg of meer;2011;2018;78.0;68.4;9.6;99.4;68.4;31.0;60060.0;41321.0;18739.0;1656.0
715;Gewicht volle wagen: 20 000 kg of meer;2011;2019;66.9;59.5;7.3;81.7;59.5;22.1;51370.0;37449.0;13921.0;1590.0
716;Gewicht volle wagen: 20 000 kg of meer;2011;2020;56.5;51.9;4.6;64.5;51.9;12.6;44340.0;35650.0;8691.0;1455.0
717;Gewicht volle wagen: 20 000 kg of meer;2011;2021;50.0;47.5;2.5;54.5;47.5;7.0;40579.0;35364.0;5214.0;1343.0
718;Gewicht volle wagen: 20 000 kg of meer;2011;2022;39.3;36.5;2.8;43.9;36.5;7.4;35568.0;29592.0;5975.0;1233.0
719;Gewicht volle wagen: 20 000 kg of meer;2011;2023;26.8;23.5;3.2;31.9;23.5;8.4;29292.0;21588.0;7704.0;1090.0
720;Gewicht volle wagen: 20 000 kg of meer;2012;2018;76.8;68.2;8.6;95.9;68.2;27.7;63867.0;45409.0;18458.0;1501.0
721;Gewicht volle wagen: 20 000 kg of meer;2012;2019;68.4;61.2;7.2;83.0;61.2;21.8;56317.0;41506.0;14811.0;1474.0
722;Gewicht volle wagen: 20 000 kg of meer;2012;2020;58.3;50.6;7.8;71.7;50.6;21.2;50718.0;35756.0;14962.0;1414.0
723;Gewicht volle wagen: 20 000 kg of meer;2012;2021;52.4;47.2;5.2;62.1;47.2;14.9;46758.0;35522.0;11236.0;1328.0
724;Gewicht volle wagen: 20 000 kg of meer;2012;2022;45.5;42.3;3.2;50.8;42.3;8.5;41100.0;34195.0;6905.0;1236.0
725;Gewicht volle wagen: 20 000 kg of meer;2012;2023;32.6;28.6;3.9;38.9;28.6;10.2;34435.0;25379.0;9056.0;1128.0
726;Gewicht volle wagen: 20 000 kg of meer;2013;2018;81.0;71.9;9.1;101.2;71.9;29.4;75409.0;53540.0;21869.0;1343.0
727;Gewicht volle wagen: 20 000 kg of meer;2013;2019;68.3;57.7;10.7;89.8;57.7;32.2;66812.0;42893.0;23919.0;1345.0
728;Gewicht volle wagen: 20 000 kg of meer;2013;2020;65.7;57.1;8.6;80.5;57.1;23.4;61123.0;43336.0;17787.0;1317.0
729;Gewicht volle wagen: 20 000 kg of meer;2013;2021;55.4;47.1;8.4;71.0;47.1;23.9;55627.0;36892.0;18735.0;1276.0
730;Gewicht volle wagen: 20 000 kg of meer;2013;2022;48.6;42.4;6.1;58.5;42.4;16.1;48713.0;35317.0;13396.0;1202.0
731;Gewicht volle wagen: 20 000 kg of meer;2013;2023;36.4;32.0;4.4;43.4;32.0;11.4;39251.0;28928.0;10323.0;1106.0
732;Gewicht volle wagen: 20 000 kg of meer;2014;2018;69.6;63.2;6.4;83.8;63.2;20.6;72259.0;54483.0;17776.0;1160.0
733;Gewicht volle wagen: 20 000 kg of meer;2014;2019;69.2;64.2;5.0;79.2;64.2;15.0;66903.0;54258.0;12645.0;1184.0
734;Gewicht volle wagen: 20 000 kg of meer;2014;2020;58.5;50.4;8.1;72.4;50.4;22.0;61357.0;42704.0;18653.0;1180.0
735;Gewicht volle wagen: 20 000 kg of meer;2014;2021;56.3;49.6;6.7;68.7;49.6;19.1;58060.0;41925.0;16135.0;1183.0
736;Gewicht volle wagen: 20 000 kg of meer;2014;2022;52.3;47.4;4.9;60.3;47.4;12.9;51807.0;40721.0;11087.0;1164.0
737;Gewicht volle wagen: 20 000 kg of meer;2014;2023;44.5;40.9;3.6;50.3;40.9;9.4;44467.0;36152.0;8315.0;1131.0
738;Gewicht volle wagen: 20 000 kg of meer;2015;2018;93.3;82.8;10.5;116.6;82.8;33.8;78161.0;55494.0;22667.0;1492.0
739;Gewicht volle wagen: 20 000 kg of meer;2015;2019;86.4;75.6;10.8;108.2;75.6;32.6;71994.0;50324.0;21670.0;1503.0
740;Gewicht volle wagen: 20 000 kg of meer;2015;2020;84.2;72.4;11.9;104.7;72.4;32.4;69187.0;47808.0;21379.0;1514.0
741;Gewicht volle wagen: 20 000 kg of meer;2015;2021;81.2;70.8;10.4;100.6;70.8;29.8;65990.0;46424.0;19566.0;1524.0
742;Gewicht volle wagen: 20 000 kg of meer;2015;2022;77.7;68.8;8.9;92.2;68.8;23.3;59917.0;44758.0;15159.0;1538.0
743;Gewicht volle wagen: 20 000 kg of meer;2015;2023;69.0;63.3;5.7;78.2;63.3;14.8;51890.0;42031.0;9859.0;1506.0
744;Gewicht volle wagen: 20 000 kg of meer;2016;2018;120.6;108.1;12.6;148.6;108.1;40.6;74933.0;54476.0;20457.0;1984.0
745;Gewicht volle wagen: 20 000 kg of meer;2016;2019;111.0;95.0;16.0;143.3;95.0;48.3;71969.0;47715.0;24254.0;1991.0
746;Gewicht volle wagen: 20 000 kg of meer;2016;2020;109.8;93.7;16.1;137.7;93.7;43.9;68889.0;46913.0;21976.0;1998.0
747;Gewicht volle wagen: 20 000 kg of meer;2016;2021;110.8;96.2;14.6;137.8;96.2;41.7;67990.0;47444.0;20547.0;2027.0
748;Gewicht volle wagen: 20 000 kg of meer;2016;2022;105.6;92.2;13.4;127.4;92.2;35.2;62501.0;45251.0;17250.0;2039.0
749;Gewicht volle wagen: 20 000 kg of meer;2016;2023;91.8;78.2;13.6;113.6;78.2;35.4;56402.0;38804.0;17597.0;2014.0
750;Gewicht volle wagen: 20 000 kg of meer;2017;2018;128.7;118.1;10.7;152.5;118.1;34.5;73440.0;56842.0;16597.0;2077.0
751;Gewicht volle wagen: 20 000 kg of meer;2017;2019;124.8;113.3;11.6;148.1;113.3;34.8;71508.0;54704.0;16804.0;2071.0
752;Gewicht volle wagen: 20 000 kg of meer;2017;2020;118.3;102.0;16.3;146.5;102.0;44.5;70704.0;49210.0;21494.0;2072.0
753;Gewicht volle wagen: 20 000 kg of meer;2017;2021;117.5;102.3;15.2;145.6;102.3;43.3;69785.0;49024.0;20761.0;2087.0
754;Gewicht volle wagen: 20 000 kg of meer;2017;2022;119.4;107.3;12.1;139.0;107.3;31.7;65453.0;50529.0;14923.0;2124.0
755;Gewicht volle wagen: 20 000 kg of meer;2017;2023;108.1;97.8;10.4;124.8;97.8;27.1;58605.0;45887.0;12717.0;2130.0
756;Gewicht volle wagen: 20 000 kg of meer;2018;2018;74.4;69.7;4.7;84.9;69.7;15.2;36295.0;29798.0;6497.0;2338.0
757;Gewicht volle wagen: 20 000 kg of meer;2018;2019;131.0;117.0;14.0;159.2;117.0;42.2;70547.0;51852.0;18695.0;2256.0
758;Gewicht volle wagen: 20 000 kg of meer;2018;2020;129.7;112.3;17.3;159.6;112.3;47.2;71091.0;50048.0;21043.0;2245.0
759;Gewicht volle wagen: 20 000 kg of meer;2018;2021;130.4;113.6;16.9;161.7;113.6;48.2;71591.0;50271.0;21320.0;2259.0
760;Gewicht volle wagen: 20 000 kg of meer;2018;2022;124.1;104.0;20.1;156.9;104.0;52.9;67841.0;44979.0;22862.0;2313.0
761;Gewicht volle wagen: 20 000 kg of meer;2018;2023;123.2;107.5;15.8;148.6;107.5;41.2;63607.0;45988.0;17619.0;2337.0
762;Gewicht volle wagen: 20 000 kg of meer;2019;2018;;;;;;;;;;
763;Gewicht volle wagen: 20 000 kg of meer;2019;2019;80.6;73.1;7.5;95.8;73.1;22.7;35575.0;27144.0;8431.0;2692.0
764;Gewicht volle wagen: 20 000 kg of meer;2019;2020;149.3;134.5;14.8;174.9;134.5;40.4;65865.0;50650.0;15215.0;2656.0
765;Gewicht volle wagen: 20 000 kg of meer;2019;2021;151.6;137.0;14.6;178.8;137.0;41.7;67125.0;51452.0;15674.0;2663.0
766;Gewicht volle wagen: 20 000 kg of meer;2019;2022;149.7;135.1;14.6;173.5;135.1;38.3;64698.0;50400.0;14298.0;2681.0
767;Gewicht volle wagen: 20 000 kg of meer;2019;2023;144.5;131.6;12.9;165.3;131.6;33.7;60659.0;48285.0;12374.0;2726.0
768;Gewicht volle wagen: 20 000 kg of meer;2020;2018;;;;;;;;;;
769;Gewicht volle wagen: 20 000 kg of meer;2020;2019;;;;;;;;;;
770;Gewicht volle wagen: 20 000 kg of meer;2020;2020;53.2;45.7;7.5;66.1;45.7;20.4;37940.0;26216.0;11723.0;1743.0
771;Gewicht volle wagen: 20 000 kg of meer;2020;2021;90.1;77.9;12.3;112.9;77.9;35.0;64301.0;44348.0;19953.0;1756.0
772;Gewicht volle wagen: 20 000 kg of meer;2020;2022;96.4;86.8;9.6;112.0;86.8;25.2;63448.0;49172.0;14276.0;1766.0
773;Gewicht volle wagen: 20 000 kg of meer;2020;2023;91.2;81.1;10.1;107.5;81.1;26.3;60102.0;45377.0;14725.0;1788.0
774;Gewicht volle wagen: 20 000 kg of meer;2021;2018;;;;;;;;;;
775;Gewicht volle wagen: 20 000 kg of meer;2021;2019;;;;;;;;;;
776;Gewicht volle wagen: 20 000 kg of meer;2021;2020;;;;;;;;;;
777;Gewicht volle wagen: 20 000 kg of meer;2021;2021;48.6;42.4;6.2;60.1;42.4;17.6;36484.0;25768.0;10715.0;1647.0
778;Gewicht volle wagen: 20 000 kg of meer;2021;2022;85.7;72.5;13.2;107.1;72.5;34.6;65561.0;44385.0;21176.0;1634.0
779;Gewicht volle wagen: 20 000 kg of meer;2021;2023;84.9;72.9;12.1;104.4;72.9;31.5;63486.0;44313.0;19173.0;1644.0
780;Gewicht volle wagen: 20 000 kg of meer;2022;2018;;;;;;;;;;
781;Gewicht volle wagen: 20 000 kg of meer;2022;2019;;;;;;;;;;
782;Gewicht volle wagen: 20 000 kg of meer;2022;2020;;;;;;;;;;
783;Gewicht volle wagen: 20 000 kg of meer;2022;2021;;;;;;;;;;
784;Gewicht volle wagen: 20 000 kg of meer;2022;2022;48.6;44.4;4.2;55.5;44.4;11.2;33128.0;26470.0;6659.0;1677.0
785;Gewicht volle wagen: 20 000 kg of meer;2022;2023;89.4;78.2;11.2;107.4;78.2;29.2;64097.0;46662.0;17434.0;1676.0
786;Gewicht volle wagen: 20 000 kg of meer;2023;2018;;;;;;;;;;
787;Gewicht volle wagen: 20 000 kg of meer;2023;2019;;;;;;;;;;
788;Gewicht volle wagen: 20 000 kg of meer;2023;2020;;;;;;;;;;
789;Gewicht volle wagen: 20 000 kg of meer;2023;2021;;;;;;;;;;
790;Gewicht volle wagen: 20 000 kg of meer;2023;2022;;;;;;;;;;
791;Gewicht volle wagen: 20 000 kg of meer;2023;2023;58.1;52.8;5.3;66.7;52.8;13.9;30045.0;23765.0;6279.0;2221.0
