ID;Geslacht;Persoonskenmerken;Perioden;TotaalBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Beroepsprestige_4;SociaalEconomischeStatus_5;I_6;II_7;III_8;IV_9;V_10;VI_11;VII_12;WerklozeBeroepsbevolking_13;NietBeroepsbevolking_14;BrutoArbeidsparticipatie_15;NettoArbeidsparticipatie_16;GeregistreerdeWerklozen_17;Werkloosheidspercentage_18
1832;Mannen en vrouwen;Migratieachtergrond: niet-westers;1912;;;;;;;;;;;;;;;;;;
1833;Mannen en vrouwen;Migratieachtergrond: niet-westers;1913;;;;;;;;;;;;;;;;;;
1834;Mannen en vrouwen;Migratieachtergrond: niet-westers;1914;;;;;;;;;;;;;;;;;;
1835;Mannen en vrouwen;Migratieachtergrond: niet-westers;1915;;;;;;;;;;;;;;;;;;
1836;Mannen en vrouwen;Migratieachtergrond: niet-westers;1916;;;;;;;;;;;;;;;;;;
1837;Mannen en vrouwen;Migratieachtergrond: niet-westers;1917;;;;;;;;;;;;;;;;;;
1838;Mannen en vrouwen;Migratieachtergrond: niet-westers;1918;;;;;;;;;;;;;;;;;;
1839;Mannen en vrouwen;Migratieachtergrond: niet-westers;1919;;;;;;;;;;;;;;;;;;
1840;Mannen en vrouwen;Migratieachtergrond: niet-westers;1920;;;;;;;;;;;;;;;;;;
1841;Mannen en vrouwen;Migratieachtergrond: niet-westers;1921;;;;;;;;;;;;;;;;;;
1842;Mannen en vrouwen;Migratieachtergrond: niet-westers;1922;;;;;;;;;;;;;;;;;;
1843;Mannen en vrouwen;Migratieachtergrond: niet-westers;1923;;;;;;;;;;;;;;;;;;
1844;Mannen en vrouwen;Migratieachtergrond: niet-westers;1924;;;;;;;;;;;;;;;;;;
1845;Mannen en vrouwen;Migratieachtergrond: niet-westers;1925;;;;;;;;;;;;;;;;;;
1846;Mannen en vrouwen;Migratieachtergrond: niet-westers;1926;;;;;;;;;;;;;;;;;;
1847;Mannen en vrouwen;Migratieachtergrond: niet-westers;1927;;;;;;;;;;;;;;;;;;
1848;Mannen en vrouwen;Migratieachtergrond: niet-westers;1928;;;;;;;;;;;;;;;;;;
1849;Mannen en vrouwen;Migratieachtergrond: niet-westers;1929;;;;;;;;;;;;;;;;;;
1850;Mannen en vrouwen;Migratieachtergrond: niet-westers;1930;;;;;;;;;;;;;;;;;;
1851;Mannen en vrouwen;Migratieachtergrond: niet-westers;1931;;;;;;;;;;;;;;;;;;
1852;Mannen en vrouwen;Migratieachtergrond: niet-westers;1932;;;;;;;;;;;;;;;;;;
1853;Mannen en vrouwen;Migratieachtergrond: niet-westers;1933;;;;;;;;;;;;;;;;;;
1854;Mannen en vrouwen;Migratieachtergrond: niet-westers;1934;;;;;;;;;;;;;;;;;;
1855;Mannen en vrouwen;Migratieachtergrond: niet-westers;1935;;;;;;;;;;;;;;;;;;
1856;Mannen en vrouwen;Migratieachtergrond: niet-westers;1936;;;;;;;;;;;;;;;;;;
1857;Mannen en vrouwen;Migratieachtergrond: niet-westers;1937;;;;;;;;;;;;;;;;;;
1858;Mannen en vrouwen;Migratieachtergrond: niet-westers;1938;;;;;;;;;;;;;;;;;;
1859;Mannen en vrouwen;Migratieachtergrond: niet-westers;1939;;;;;;;;;;;;;;;;;;
1860;Mannen en vrouwen;Migratieachtergrond: niet-westers;1940;;;;;;;;;;;;;;;;;;
1861;Mannen en vrouwen;Migratieachtergrond: niet-westers;1941;;;;;;;;;;;;;;;;;;
1862;Mannen en vrouwen;Migratieachtergrond: niet-westers;1942;;;;;;;;;;;;;;;;;;
1863;Mannen en vrouwen;Migratieachtergrond: niet-westers;1943;;;;;;;;;;;;;;;;;;
1864;Mannen en vrouwen;Migratieachtergrond: niet-westers;1944;;;;;;;;;;;;;;;;;;
1865;Mannen en vrouwen;Migratieachtergrond: niet-westers;1945;;;;;;;;;;;;;;;;;;
1866;Mannen en vrouwen;Migratieachtergrond: niet-westers;1946;;;;;;;;;;;;;;;;;;
1867;Mannen en vrouwen;Migratieachtergrond: niet-westers;1947;;;;;;;;;;;;;;;;;;
1868;Mannen en vrouwen;Migratieachtergrond: niet-westers;1948;;;;;;;;;;;;;;;;;;
1869;Mannen en vrouwen;Migratieachtergrond: niet-westers;1949;;;;;;;;;;;;;;;;;;
1870;Mannen en vrouwen;Migratieachtergrond: niet-westers;1950;;;;;;;;;;;;;;;;;;
1871;Mannen en vrouwen;Migratieachtergrond: niet-westers;1951;;;;;;;;;;;;;;;;;;
1872;Mannen en vrouwen;Migratieachtergrond: niet-westers;1952;;;;;;;;;;;;;;;;;;
1873;Mannen en vrouwen;Migratieachtergrond: niet-westers;1953;;;;;;;;;;;;;;;;;;
1874;Mannen en vrouwen;Migratieachtergrond: niet-westers;1954;;;;;;;;;;;;;;;;;;
1875;Mannen en vrouwen;Migratieachtergrond: niet-westers;1955;;;;;;;;;;;;;;;;;;
1876;Mannen en vrouwen;Migratieachtergrond: niet-westers;1956;;;;;;;;;;;;;;;;;;
1877;Mannen en vrouwen;Migratieachtergrond: niet-westers;1957;;;;;;;;;;;;;;;;;;
1878;Mannen en vrouwen;Migratieachtergrond: niet-westers;1958;;;;;;;;;;;;;;;;;;
1879;Mannen en vrouwen;Migratieachtergrond: niet-westers;1959;;;;;;;;;;;;;;;;;;
1880;Mannen en vrouwen;Migratieachtergrond: niet-westers;1960;;;;;;;;;;;;;;;;;;
1881;Mannen en vrouwen;Migratieachtergrond: niet-westers;1961;;;;;;;;;;;;;;;;;;
1882;Mannen en vrouwen;Migratieachtergrond: niet-westers;1962;;;;;;;;;;;;;;;;;;
1883;Mannen en vrouwen;Migratieachtergrond: niet-westers;1963;;;;;;;;;;;;;;;;;;
1884;Mannen en vrouwen;Migratieachtergrond: niet-westers;1964;;;;;;;;;;;;;;;;;;
1885;Mannen en vrouwen;Migratieachtergrond: niet-westers;1965;;;;;;;;;;;;;;;;;;
1886;Mannen en vrouwen;Migratieachtergrond: niet-westers;1966;;;;;;;;;;;;;;;;;;
1887;Mannen en vrouwen;Migratieachtergrond: niet-westers;1967;;;;;;;;;;;;;;;;;;
1888;Mannen en vrouwen;Migratieachtergrond: niet-westers;1968;;;;;;;;;;;;;;;;;;
1889;Mannen en vrouwen;Migratieachtergrond: niet-westers;1969;;;;;;;;;;;;;;;;;;
1890;Mannen en vrouwen;Migratieachtergrond: niet-westers;1970;;;;;;;;;;;;;;;;;;
1891;Mannen en vrouwen;Migratieachtergrond: niet-westers;1971;;;;;;;;;;;;;;;;;;
1892;Mannen en vrouwen;Migratieachtergrond: niet-westers;1972;;;;;;;;;;;;;;;;;;
1893;Mannen en vrouwen;Migratieachtergrond: niet-westers;1973;;;;;;;;;;;;;;;;;;
1894;Mannen en vrouwen;Migratieachtergrond: niet-westers;1974;;;;;;;;;;;;;;;;;;
1895;Mannen en vrouwen;Migratieachtergrond: niet-westers;1975;;;;;;;;;;;;;;;;;;
1896;Mannen en vrouwen;Migratieachtergrond: niet-westers;1976;;;;;;;;;;;;;;;;;;
1897;Mannen en vrouwen;Migratieachtergrond: niet-westers;1977;;;;;;;;;;;;;;;;;;
1898;Mannen en vrouwen;Migratieachtergrond: niet-westers;1978;;;;;;;;;;;;;;;;;;
1899;Mannen en vrouwen;Migratieachtergrond: niet-westers;1979;;;;;;;;;;;;;;;;;;
1900;Mannen en vrouwen;Migratieachtergrond: niet-westers;1980;;;;;;;;;;;;;;;;;;
1901;Mannen en vrouwen;Migratieachtergrond: niet-westers;1981;343.0;188.0;145.0;;;;;;;;;;43.0;154.0;55.0;42.4;;22.9
1902;Mannen en vrouwen;Migratieachtergrond: niet-westers;1982;363.0;192.0;140.0;;;;;;;;;;51.0;172.0;52.7;38.6;;26.8
1903;Mannen en vrouwen;Migratieachtergrond: niet-westers;1983;378.0;198.0;137.0;;;;;;;;;;61.0;180.0;52.4;36.2;;30.9
1904;Mannen en vrouwen;Migratieachtergrond: niet-westers;1984;391.0;199.0;131.0;;;;;;;;;;68.0;192.0;50.9;33.5;;34.2
1905;Mannen en vrouwen;Migratieachtergrond: niet-westers;1985;405.0;206.0;136.0;;;;;;;;;;70.0;199.0;51.0;33.6;;34.0
1906;Mannen en vrouwen;Migratieachtergrond: niet-westers;1986;423.0;211.0;147.0;;;;;;;;;;65.0;212.0;49.9;34.7;;30.6
1907;Mannen en vrouwen;Migratieachtergrond: niet-westers;1987;446.0;215.0;155.0;;;;;;;;;;60.0;231.0;48.2;34.6;;28.1
1908;Mannen en vrouwen;Migratieachtergrond: niet-westers;1988;477.0;234.0;166.0;;;;;;;;;;68.0;243.0;49.1;34.8;;29.1
1909;Mannen en vrouwen;Migratieachtergrond: niet-westers;1989;503.0;248.0;178.0;;;;;;;;;;70.0;255.0;49.3;35.4;;28.2
1910;Mannen en vrouwen;Migratieachtergrond: niet-westers;1990;533.0;268.0;200.0;;;;;;;;;;69.0;265.0;50.3;37.4;;25.6
1911;Mannen en vrouwen;Migratieachtergrond: niet-westers;1991;574.0;286.0;217.0;;;;;;;;;;68.0;288.0;49.8;37.8;;23.9
1912;Mannen en vrouwen;Migratieachtergrond: niet-westers;1992;615.0;312.0;243.0;;;;;;;;;;69.0;303.0;50.7;39.5;;22.1
1913;Mannen en vrouwen;Migratieachtergrond: niet-westers;1993;649.0;336.0;251.0;;;;;;;;;;85.0;313.0;51.7;38.7;;25.2
1914;Mannen en vrouwen;Migratieachtergrond: niet-westers;1994;685.0;357.0;264.0;;;;;;;;;;93.0;327.0;52.2;38.6;;26.1
1915;Mannen en vrouwen;Migratieachtergrond: niet-westers;1995;703.0;377.0;283.0;;;;;;;;;;94.0;327.0;53.6;40.2;;24.9
1916;Mannen en vrouwen;Migratieachtergrond: niet-westers;1996;733.0;393.0;308.0;;;;;;;;;;85.0;340.0;53.6;42.0;89.0;21.6
1917;Mannen en vrouwen;Migratieachtergrond: niet-westers;1997;758.0;412.0;328.0;;;;;;;;;;83.0;346.0;54.4;43.3;78.0;20.3
1918;Mannen en vrouwen;Migratieachtergrond: niet-westers;1998;796.0;437.0;370.0;;;;;;;;;;68.0;359.0;54.9;46.5;66.0;15.5
1919;Mannen en vrouwen;Migratieachtergrond: niet-westers;1999;873.0;470.0;408.0;;;;;;;;;;62.0;403.0;53.8;46.7;52.0;13.2
1920;Mannen en vrouwen;Migratieachtergrond: niet-westers;2000;940.0;504.0;449.0;;;;;;;;;;55.0;436.0;53.6;47.7;47.0;11.0
1921;Mannen en vrouwen;Migratieachtergrond: niet-westers;2001 voor revisie;994.0;542.0;494.0;;;;;;;;;;49.0;452.0;54.6;49.7;24.0;8.9
1922;Mannen en vrouwen;Migratieachtergrond: niet-westers;2001 na revisie;995.0;569.0;520.0;;;;;;;;;;49.0;426.0;57.2;52.3;30.0;8.5
1923;Mannen en vrouwen;Migratieachtergrond: niet-westers;2002;1049.0;601.0;542.0;;;;;;;;;;59.0;449.0;57.2;51.6;32.0;9.8
1924;Mannen en vrouwen;Migratieachtergrond: niet-westers;2003;1097.0;623.0;537.0;;;;;;;;;;86.0;473.0;56.8;49.0;50.0;13.8
1925;Mannen en vrouwen;Migratieachtergrond: niet-westers;2004;1132.0;652.0;548.0;;;;;;;;;;104.0;480.0;57.6;48.4;62.0;15.9
1926;Mannen en vrouwen;Migratieachtergrond: niet-westers;2005;1158.0;683.0;571.0;;;;;;;;;;112.0;475.0;59.0;49.3;66.0;16.4
1927;Mannen en vrouwen;Migratieachtergrond: niet-westers;2006;1177.0;682.0;585.0;;;;;;;;;;97.0;494.0;58.0;49.7;55.0;14.2
1928;Mannen en vrouwen;Migratieachtergrond: niet-westers;2007;1195.0;713.0;640.0;;;;;;;;;;73.0;482.0;59.7;53.6;41.0;10.2
1929;Mannen en vrouwen;Migratieachtergrond: niet-westers;2008;1220.0;762.0;694.0;;;;;;;;;;68.0;458.0;62.5;56.9;31.0;8.9
1930;Mannen en vrouwen;Migratieachtergrond: niet-westers;2009;1255.0;777.0;692.0;;;;;;;;;;85.0;478.0;61.9;55.2;38.0;10.9
1931;Mannen en vrouwen;Migratieachtergrond: niet-westers;2010;1252.0;756.0;661.0;;;;;;;;;;95.0;496.0;60.4;52.8;55.0;12.6
1932;Mannen en vrouwen;Migratieachtergrond: niet-westers;2011;1286.0;792.0;689.0;;;;;;;;;;104.0;494.0;61.6;53.5;53.0;13.1
1933;Mannen en vrouwen;Migratieachtergrond: niet-westers;2012;1318.0;828.0;700.0;;;;;;;;;;128.0;490.0;62.8;53.1;61.0;15.5
1934;Mannen en vrouwen;Migratieachtergrond: niet-westers;2013;1356.0;831.0;677.0;;;;;;;;;;155.0;524.0;61.3;49.9;76.0;18.6
1935;Mannen en vrouwen;Migratieachtergrond: onbekend;1800;;;;;;;;;;;;;;;;;;
1936;Mannen en vrouwen;Migratieachtergrond: onbekend;1801;;;;;;;;;;;;;;;;;;
1937;Mannen en vrouwen;Migratieachtergrond: onbekend;1802;;;;;;;;;;;;;;;;;;
1938;Mannen en vrouwen;Migratieachtergrond: onbekend;1803;;;;;;;;;;;;;;;;;;
1939;Mannen en vrouwen;Migratieachtergrond: onbekend;1804;;;;;;;;;;;;;;;;;;
1940;Mannen en vrouwen;Migratieachtergrond: onbekend;1805;;;;;;;;;;;;;;;;;;
1941;Mannen en vrouwen;Migratieachtergrond: onbekend;1806;;;;;;;;;;;;;;;;;;
1942;Mannen en vrouwen;Migratieachtergrond: onbekend;1807;;;;;;;;;;;;;;;;;;
1943;Mannen en vrouwen;Migratieachtergrond: onbekend;1808;;;;;;;;;;;;;;;;;;
1944;Mannen en vrouwen;Migratieachtergrond: onbekend;1809;;;;;;;;;;;;;;;;;;
1945;Mannen en vrouwen;Migratieachtergrond: onbekend;1810;;;;;;;;;;;;;;;;;;
1946;Mannen en vrouwen;Migratieachtergrond: onbekend;1811;;;;;;;;;;;;;;;;;;
1947;Mannen en vrouwen;Migratieachtergrond: onbekend;1812;;;;;;;;;;;;;;;;;;
1948;Mannen en vrouwen;Migratieachtergrond: onbekend;1813;;;;;;;;;;;;;;;;;;
1949;Mannen en vrouwen;Migratieachtergrond: onbekend;1814;;;;;;;;;;;;;;;;;;
1950;Mannen en vrouwen;Migratieachtergrond: onbekend;1815;;;;;;;;;;;;;;;;;;
1951;Mannen en vrouwen;Migratieachtergrond: onbekend;1816;;;;;;;;;;;;;;;;;;
1952;Mannen en vrouwen;Migratieachtergrond: onbekend;1817;;;;;;;;;;;;;;;;;;
1953;Mannen en vrouwen;Migratieachtergrond: onbekend;1818;;;;;;;;;;;;;;;;;;
1954;Mannen en vrouwen;Migratieachtergrond: onbekend;1819;;;;;;;;;;;;;;;;;;
1955;Mannen en vrouwen;Migratieachtergrond: onbekend;1820;;;;;;;;;;;;;;;;;;
1956;Mannen en vrouwen;Migratieachtergrond: onbekend;1821;;;;;;;;;;;;;;;;;;
1957;Mannen en vrouwen;Migratieachtergrond: onbekend;1822;;;;;;;;;;;;;;;;;;
1958;Mannen en vrouwen;Migratieachtergrond: onbekend;1823;;;;;;;;;;;;;;;;;;
1959;Mannen en vrouwen;Migratieachtergrond: onbekend;1824;;;;;;;;;;;;;;;;;;
1960;Mannen en vrouwen;Migratieachtergrond: onbekend;1825;;;;;;;;;;;;;;;;;;
1961;Mannen en vrouwen;Migratieachtergrond: onbekend;1826;;;;;;;;;;;;;;;;;;
1962;Mannen en vrouwen;Migratieachtergrond: onbekend;1827;;;;;;;;;;;;;;;;;;
1963;Mannen en vrouwen;Migratieachtergrond: onbekend;1828;;;;;;;;;;;;;;;;;;
1964;Mannen en vrouwen;Migratieachtergrond: onbekend;1829;;;;;;;;;;;;;;;;;;
1965;Mannen en vrouwen;Migratieachtergrond: onbekend;1830;;;;;;;;;;;;;;;;;;
1966;Mannen en vrouwen;Migratieachtergrond: onbekend;1831;;;;;;;;;;;;;;;;;;
1967;Mannen en vrouwen;Migratieachtergrond: onbekend;1832;;;;;;;;;;;;;;;;;;
1968;Mannen en vrouwen;Migratieachtergrond: onbekend;1833;;;;;;;;;;;;;;;;;;
1969;Mannen en vrouwen;Migratieachtergrond: onbekend;1834;;;;;;;;;;;;;;;;;;
1970;Mannen en vrouwen;Migratieachtergrond: onbekend;1835;;;;;;;;;;;;;;;;;;
1971;Mannen en vrouwen;Migratieachtergrond: onbekend;1836;;;;;;;;;;;;;;;;;;
1972;Mannen en vrouwen;Migratieachtergrond: onbekend;1837;;;;;;;;;;;;;;;;;;
1973;Mannen en vrouwen;Migratieachtergrond: onbekend;1838;;;;;;;;;;;;;;;;;;
1974;Mannen en vrouwen;Migratieachtergrond: onbekend;1839;;;;;;;;;;;;;;;;;;
1975;Mannen en vrouwen;Migratieachtergrond: onbekend;1840;;;;;;;;;;;;;;;;;;
1976;Mannen en vrouwen;Migratieachtergrond: onbekend;1841;;;;;;;;;;;;;;;;;;
1977;Mannen en vrouwen;Migratieachtergrond: onbekend;1842;;;;;;;;;;;;;;;;;;
1978;Mannen en vrouwen;Migratieachtergrond: onbekend;1843;;;;;;;;;;;;;;;;;;
1979;Mannen en vrouwen;Migratieachtergrond: onbekend;1844;;;;;;;;;;;;;;;;;;
1980;Mannen en vrouwen;Migratieachtergrond: onbekend;1845;;;;;;;;;;;;;;;;;;
1981;Mannen en vrouwen;Migratieachtergrond: onbekend;1846;;;;;;;;;;;;;;;;;;
1982;Mannen en vrouwen;Migratieachtergrond: onbekend;1847;;;;;;;;;;;;;;;;;;
1983;Mannen en vrouwen;Migratieachtergrond: onbekend;1848;;;;;;;;;;;;;;;;;;
1984;Mannen en vrouwen;Migratieachtergrond: onbekend;1849;;;;;;;;;;;;;;;;;;
1985;Mannen en vrouwen;Migratieachtergrond: onbekend;1850;;;;;;;;;;;;;;;;;;
1986;Mannen en vrouwen;Migratieachtergrond: onbekend;1851;;;;;;;;;;;;;;;;;;
1987;Mannen en vrouwen;Migratieachtergrond: onbekend;1852;;;;;;;;;;;;;;;;;;
1988;Mannen en vrouwen;Migratieachtergrond: onbekend;1853;;;;;;;;;;;;;;;;;;
1989;Mannen en vrouwen;Migratieachtergrond: onbekend;1854;;;;;;;;;;;;;;;;;;
1990;Mannen en vrouwen;Migratieachtergrond: onbekend;1855;;;;;;;;;;;;;;;;;;
1991;Mannen en vrouwen;Migratieachtergrond: onbekend;1856;;;;;;;;;;;;;;;;;;
1992;Mannen en vrouwen;Migratieachtergrond: onbekend;1857;;;;;;;;;;;;;;;;;;
1993;Mannen en vrouwen;Migratieachtergrond: onbekend;1858;;;;;;;;;;;;;;;;;;
1994;Mannen en vrouwen;Migratieachtergrond: onbekend;1859;;;;;;;;;;;;;;;;;;
1995;Mannen en vrouwen;Migratieachtergrond: onbekend;1860;;;;;;;;;;;;;;;;;;
1996;Mannen en vrouwen;Migratieachtergrond: onbekend;1861;;;;;;;;;;;;;;;;;;
1997;Mannen en vrouwen;Migratieachtergrond: onbekend;1862;;;;;;;;;;;;;;;;;;
1998;Mannen en vrouwen;Migratieachtergrond: onbekend;1863;;;;;;;;;;;;;;;;;;
1999;Mannen en vrouwen;Migratieachtergrond: onbekend;1864;;;;;;;;;;;;;;;;;;
2000;Mannen en vrouwen;Migratieachtergrond: onbekend;1865;;;;;;;;;;;;;;;;;;
2001;Mannen en vrouwen;Migratieachtergrond: onbekend;1866;;;;;;;;;;;;;;;;;;
2002;Mannen en vrouwen;Migratieachtergrond: onbekend;1867;;;;;;;;;;;;;;;;;;
2003;Mannen en vrouwen;Migratieachtergrond: onbekend;1868;;;;;;;;;;;;;;;;;;
2004;Mannen en vrouwen;Migratieachtergrond: onbekend;1869;;;;;;;;;;;;;;;;;;
2005;Mannen en vrouwen;Migratieachtergrond: onbekend;1870;;;;;;;;;;;;;;;;;;
2006;Mannen en vrouwen;Migratieachtergrond: onbekend;1871;;;;;;;;;;;;;;;;;;
2007;Mannen en vrouwen;Migratieachtergrond: onbekend;1872;;;;;;;;;;;;;;;;;;
2008;Mannen en vrouwen;Migratieachtergrond: onbekend;1873;;;;;;;;;;;;;;;;;;
2009;Mannen en vrouwen;Migratieachtergrond: onbekend;1874;;;;;;;;;;;;;;;;;;
2010;Mannen en vrouwen;Migratieachtergrond: onbekend;1875;;;;;;;;;;;;;;;;;;
2011;Mannen en vrouwen;Migratieachtergrond: onbekend;1876;;;;;;;;;;;;;;;;;;
2012;Mannen en vrouwen;Migratieachtergrond: onbekend;1877;;;;;;;;;;;;;;;;;;
2013;Mannen en vrouwen;Migratieachtergrond: onbekend;1878;;;;;;;;;;;;;;;;;;
2014;Mannen en vrouwen;Migratieachtergrond: onbekend;1879;;;;;;;;;;;;;;;;;;
2015;Mannen en vrouwen;Migratieachtergrond: onbekend;1880;;;;;;;;;;;;;;;;;;
2016;Mannen en vrouwen;Migratieachtergrond: onbekend;1881;;;;;;;;;;;;;;;;;;
2017;Mannen en vrouwen;Migratieachtergrond: onbekend;1882;;;;;;;;;;;;;;;;;;
2018;Mannen en vrouwen;Migratieachtergrond: onbekend;1883;;;;;;;;;;;;;;;;;;
2019;Mannen en vrouwen;Migratieachtergrond: onbekend;1884;;;;;;;;;;;;;;;;;;
2020;Mannen en vrouwen;Migratieachtergrond: onbekend;1885;;;;;;;;;;;;;;;;;;
2021;Mannen en vrouwen;Migratieachtergrond: onbekend;1886;;;;;;;;;;;;;;;;;;
2022;Mannen en vrouwen;Migratieachtergrond: onbekend;1887;;;;;;;;;;;;;;;;;;
2023;Mannen en vrouwen;Migratieachtergrond: onbekend;1888;;;;;;;;;;;;;;;;;;
2024;Mannen en vrouwen;Migratieachtergrond: onbekend;1889;;;;;;;;;;;;;;;;;;
2025;Mannen en vrouwen;Migratieachtergrond: onbekend;1890;;;;;;;;;;;;;;;;;;
2026;Mannen en vrouwen;Migratieachtergrond: onbekend;1891;;;;;;;;;;;;;;;;;;
2027;Mannen en vrouwen;Migratieachtergrond: onbekend;1892;;;;;;;;;;;;;;;;;;
2028;Mannen en vrouwen;Migratieachtergrond: onbekend;1893;;;;;;;;;;;;;;;;;;
2029;Mannen en vrouwen;Migratieachtergrond: onbekend;1894;;;;;;;;;;;;;;;;;;
2030;Mannen en vrouwen;Migratieachtergrond: onbekend;1895;;;;;;;;;;;;;;;;;;
2031;Mannen en vrouwen;Migratieachtergrond: onbekend;1896;;;;;;;;;;;;;;;;;;
2032;Mannen en vrouwen;Migratieachtergrond: onbekend;1897;;;;;;;;;;;;;;;;;;
2033;Mannen en vrouwen;Migratieachtergrond: onbekend;1898;;;;;;;;;;;;;;;;;;
2034;Mannen en vrouwen;Migratieachtergrond: onbekend;1899;;;;;;;;;;;;;;;;;;
2035;Mannen en vrouwen;Migratieachtergrond: onbekend;1900;;;;;;;;;;;;;;;;;;
2036;Mannen en vrouwen;Migratieachtergrond: onbekend;1901;;;;;;;;;;;;;;;;;;
2037;Mannen en vrouwen;Migratieachtergrond: onbekend;1902;;;;;;;;;;;;;;;;;;
2038;Mannen en vrouwen;Migratieachtergrond: onbekend;1903;;;;;;;;;;;;;;;;;;
2039;Mannen en vrouwen;Migratieachtergrond: onbekend;1904;;;;;;;;;;;;;;;;;;
2040;Mannen en vrouwen;Migratieachtergrond: onbekend;1905;;;;;;;;;;;;;;;;;;
2041;Mannen en vrouwen;Migratieachtergrond: onbekend;1906;;;;;;;;;;;;;;;;;;
2042;Mannen en vrouwen;Migratieachtergrond: onbekend;1907;;;;;;;;;;;;;;;;;;
2043;Mannen en vrouwen;Migratieachtergrond: onbekend;1908;;;;;;;;;;;;;;;;;;
2044;Mannen en vrouwen;Migratieachtergrond: onbekend;1909;;;;;;;;;;;;;;;;;;
2045;Mannen en vrouwen;Migratieachtergrond: onbekend;1910;;;;;;;;;;;;;;;;;;
2046;Mannen en vrouwen;Migratieachtergrond: onbekend;1911;;;;;;;;;;;;;;;;;;
2047;Mannen en vrouwen;Migratieachtergrond: onbekend;1912;;;;;;;;;;;;;;;;;;
2048;Mannen en vrouwen;Migratieachtergrond: onbekend;1913;;;;;;;;;;;;;;;;;;
2049;Mannen en vrouwen;Migratieachtergrond: onbekend;1914;;;;;;;;;;;;;;;;;;
2050;Mannen en vrouwen;Migratieachtergrond: onbekend;1915;;;;;;;;;;;;;;;;;;
2051;Mannen en vrouwen;Migratieachtergrond: onbekend;1916;;;;;;;;;;;;;;;;;;
2052;Mannen en vrouwen;Migratieachtergrond: onbekend;1917;;;;;;;;;;;;;;;;;;
2053;Mannen en vrouwen;Migratieachtergrond: onbekend;1918;;;;;;;;;;;;;;;;;;
2054;Mannen en vrouwen;Migratieachtergrond: onbekend;1919;;;;;;;;;;;;;;;;;;
2055;Mannen en vrouwen;Migratieachtergrond: onbekend;1920;;;;;;;;;;;;;;;;;;
2056;Mannen en vrouwen;Migratieachtergrond: onbekend;1921;;;;;;;;;;;;;;;;;;
2057;Mannen en vrouwen;Migratieachtergrond: onbekend;1922;;;;;;;;;;;;;;;;;;
2058;Mannen en vrouwen;Migratieachtergrond: onbekend;1923;;;;;;;;;;;;;;;;;;
2059;Mannen en vrouwen;Migratieachtergrond: onbekend;1924;;;;;;;;;;;;;;;;;;
2060;Mannen en vrouwen;Migratieachtergrond: onbekend;1925;;;;;;;;;;;;;;;;;;
2061;Mannen en vrouwen;Migratieachtergrond: onbekend;1926;;;;;;;;;;;;;;;;;;
2062;Mannen en vrouwen;Migratieachtergrond: onbekend;1927;;;;;;;;;;;;;;;;;;
2063;Mannen en vrouwen;Migratieachtergrond: onbekend;1928;;;;;;;;;;;;;;;;;;
2064;Mannen en vrouwen;Migratieachtergrond: onbekend;1929;;;;;;;;;;;;;;;;;;
2065;Mannen en vrouwen;Migratieachtergrond: onbekend;1930;;;;;;;;;;;;;;;;;;
2066;Mannen en vrouwen;Migratieachtergrond: onbekend;1931;;;;;;;;;;;;;;;;;;
2067;Mannen en vrouwen;Migratieachtergrond: onbekend;1932;;;;;;;;;;;;;;;;;;
2068;Mannen en vrouwen;Migratieachtergrond: onbekend;1933;;;;;;;;;;;;;;;;;;
2069;Mannen en vrouwen;Migratieachtergrond: onbekend;1934;;;;;;;;;;;;;;;;;;
2070;Mannen en vrouwen;Migratieachtergrond: onbekend;1935;;;;;;;;;;;;;;;;;;
2071;Mannen en vrouwen;Migratieachtergrond: onbekend;1936;;;;;;;;;;;;;;;;;;
2072;Mannen en vrouwen;Migratieachtergrond: onbekend;1937;;;;;;;;;;;;;;;;;;
2073;Mannen en vrouwen;Migratieachtergrond: onbekend;1938;;;;;;;;;;;;;;;;;;
2074;Mannen en vrouwen;Migratieachtergrond: onbekend;1939;;;;;;;;;;;;;;;;;;
2075;Mannen en vrouwen;Migratieachtergrond: onbekend;1940;;;;;;;;;;;;;;;;;;
2076;Mannen en vrouwen;Migratieachtergrond: onbekend;1941;;;;;;;;;;;;;;;;;;
2077;Mannen en vrouwen;Migratieachtergrond: onbekend;1942;;;;;;;;;;;;;;;;;;
2078;Mannen en vrouwen;Migratieachtergrond: onbekend;1943;;;;;;;;;;;;;;;;;;
2079;Mannen en vrouwen;Migratieachtergrond: onbekend;1944;;;;;;;;;;;;;;;;;;
2080;Mannen en vrouwen;Migratieachtergrond: onbekend;1945;;;;;;;;;;;;;;;;;;
2081;Mannen en vrouwen;Migratieachtergrond: onbekend;1946;;;;;;;;;;;;;;;;;;
2082;Mannen en vrouwen;Migratieachtergrond: onbekend;1947;;;;;;;;;;;;;;;;;;
2083;Mannen en vrouwen;Migratieachtergrond: onbekend;1948;;;;;;;;;;;;;;;;;;
2084;Mannen en vrouwen;Migratieachtergrond: onbekend;1949;;;;;;;;;;;;;;;;;;
2085;Mannen en vrouwen;Migratieachtergrond: onbekend;1950;;;;;;;;;;;;;;;;;;
2086;Mannen en vrouwen;Migratieachtergrond: onbekend;1951;;;;;;;;;;;;;;;;;;
