ID;Geslacht;Leeftijd;Gemeenten;Perioden;TotaleBevolking100_1;NederlandseAchtergrond_2;NederlandseAchtergrondRelatief_3;TotaalMetMigratieachtergrond_4;TotaalMetMigratieachtergrondRelatief_5;TotaalWesterseMigratieachtergrond_6;WesterseMigratieachtergrondRelatief_7;EuropeseUnieExclNederlandseAcht_8;EUExclNedAchtergrondRelatief_9;Belgie_10;BelgieRelatief_11;Duitsland_12;DuitslandRelatief_13;Indonesie_14;IndonesieRelatief_15;TotaalNietWesterseMigratieachtergrond_16;NietWesterseMigratieachtergrondRel_17;Marokko_18;MarokkoRelatief_19;VoormaligeNederlandseAntillenAruba_20;VoormNedAntillenArubaRelatief_21;Suriname_22;SurinameRelatief_23;Turkije_24;TurkijeRelatief_25;GrenswijzigingenPer1Januari_26;TotaalHuishoudens_27;Eenpersoonshuishoudens_28;TotaalMeerpersoonshuishoudens_29;MeerpersoonshuishoudensZonderKinderen_30;MeerpersoonshuishoudensMetKinderen_31;TotaalNietGehuwdeParen_32;NietGehuwdPaarZonderKinderen_33;NietGehuwdPaarMetKinderen_34;TotaalGehuwdeParen_35;GehuwdPaarZonderKinderen_36;GehuwdPaarMetKinderen_37;Eenouderhuishoudens_38;OverigeHuishoudens_39;GemiddeldAantalPersonenPerHuishouden_40;TotaalLevendGeborenKinderen100_41;NederlandseAchtergrond_42;NederlandseAchtergrondRelatief_43;TotaalMetMigratieachtergrond_44;TotaalMetMigratieachtergrondRelatief_45;TotaalWesterseMigratieachtergrond_46;WesterseMigratieachtergrondRelatief_47;EuropeseUnie_48;EuropeseUnieRelatief_49;Belgie_50;BelgieRelatief_51;Duitsland_52;DuitslandRelatief_53;Indonesie_54;IndonesieRelatief_55;TotaalNietWesterseMigratieachtergrond_56;NietWesterseMigAchtergrondRelatief_57;Marokko_58;MarokkoRelatief_59;VoormaligeNederlandseAntillenAruba_60;VoormNedAntillenArubaRelatief_61;Suriname_62;SurinameRelatief_63;Turkije_64;TurkijeRelatief_65;Overledenen_66;Geboorteoverschot_67;BinnenGemeentenVerhuisdePersonen_68;TotaalGevestigdePersonen_69;Immigratie_70;UitAndereGemeente_71;TotaalVertrokkenPersonenInclusief_72;TotaalVertrokkenPersonenExclusie_73;EmigratieInclusiefAdministratieveC_74;EmigratieExclusiefAdministratieveC_75;NaarAndereGemeente_76;MigratiesaldoInclusiefAdministratie_77;MigratiesaldoExclusiefAdministratie_78;SaldoAdministratieveCorrecties_79;AdministratieveOpnemingen_80;AdministratieveAfvoeringen_81;TotaleBevolkingsgroei_82;TotaleBevolkingsgroeiRelatief_83;TotaleBevolkingOp31December_84
7485;Totaal mannen en vrouwen;9 jaar;Nederland;2005;194244.0;151691.0;78.1;42553.0;21.9;12482.0;6.4;7077.0;3.6;1136.0;0.6;2150.0;1.1;1643.0;0.8;30071.0;15.5;6086.0;3.1;2435.0;1.3;4887.0;2.5;6880.0;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;;9880.0;5414.0;839.0;4575.0;5814.0;5558.0;1239.0;983.0;4575.0;-400.0;-144.0;-256.0;112.0;368.0;-858.0;-4.4;193386.0
7486;Totaal mannen en vrouwen;9 jaar;Nederland;2006;193386.0;150690.0;77.9;42696.0;22.1;12383.0;6.4;7263.0;3.8;1103.0;0.6;2245.0;1.2;1507.0;0.8;30313.0;15.7;6287.0;3.3;2224.0;1.2;4818.0;2.5;7070.0;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;;10246.0;5618.0;953.0;4665.0;5947.0;5729.0;1282.0;1064.0;4665.0;-329.0;-111.0;-218.0;131.0;349.0;1039.0;5.4;194425.0
7487;Totaal mannen en vrouwen;9 jaar;Nederland;2007;194425.0;151211.0;77.8;43214.0;22.2;12112.0;6.2;7433.0;3.8;1119.0;0.6;2255.0;1.2;1330.0;0.7;31102.0;16.0;6459.0;3.3;2170.0;1.1;4953.0;2.5;7337.0;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.0;;10356.0;5493.0;1007.0;4486.0;5749.0;5578.0;1263.0;1092.0;4486.0;-256.0;-85.0;-171.0;145.0;316.0;5668.0;29.2;200093.0
7488;Totaal mannen en vrouwen;9 jaar;Nederland;2008;200093.0;156411.0;78.2;43682.0;21.8;12316.0;6.2;7579.0;3.8;1155.0;0.6;2186.0;1.1;1287.0;0.6;31366.0;15.7;6747.0;3.4;2231.0;1.1;4837.0;2.4;7313.0;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.0;;10116.0;5721.0;1097.0;4624.0;5720.0;5577.0;1096.0;953.0;4624.0;1.0;144.0;-143.0;151.0;294.0;1380.0;6.9;201473.0
7489;Totaal mannen en vrouwen;9 jaar;Nederland;2009;201473.0;157125.0;78.0;44348.0;22.0;12613.0;6.3;7911.0;3.9;1172.0;0.6;2303.0;1.1;1146.0;0.6;31735.0;15.8;6889.0;3.4;2241.0;1.1;5038.0;2.5;6975.0;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;;8769.0;5291.0;1338.0;3953.0;4917.0;4804.0;964.0;851.0;3953.0;374.0;487.0;-113.0;153.0;266.0;5031.0;25.0;206504.0
7490;Totaal mannen en vrouwen;9 jaar;Nederland;2010;206504.0;160268.0;77.6;46236.0;22.4;13000.0;6.3;8335.0;4.0;1185.0;0.6;2356.0;1.1;1173.0;0.6;33236.0;16.1;7504.0;3.6;2206.0;1.1;5013.0;2.4;7055.0;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;8203.0;5077.0;1332.0;3745.0;4792.0;4638.0;1047.0;893.0;3745.0;285.0;439.0;-154.0;99.0;253.0;-3542.0;-17.2;202962.0
7491;Totaal mannen en vrouwen;9 jaar;Nederland;2011;202962.0;157079.0;77.4;45883.0;22.6;12966.0;6.4;8269.0;4.1;1160.0;0.6;2340.0;1.2;1006.0;0.5;32917.0;16.2;7447.0;3.7;2262.0;1.1;4961.0;2.4;6748.0;3.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.0;;8247.0;5055.0;1376.0;3679.0;4787.0;4647.0;1108.0;968.0;3679.0;268.0;408.0;-140.0;87.0;227.0;-1714.0;-8.4;201248.0
7492;Totaal mannen en vrouwen;9 jaar;Nederland;2012;201248.0;155230.0;77.1;46018.0;22.9;13157.0;6.5;8649.0;4.3;1214.0;0.6;2355.0;1.2;992.0;0.5;32861.0;16.3;7614.0;3.8;2259.0;1.1;4668.0;2.3;6508.0;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.0;;7929.0;4852.0;1236.0;3616.0;4733.0;4582.0;1117.0;966.0;3616.0;119.0;270.0;-151.0;101.0;252.0;-851.0;-4.2;200397.0
7493;Totaal mannen en vrouwen;9 jaar;Nederland;2013;200397.0;154195.0;76.9;46202.0;23.1;13512.0;6.7;9018.0;4.5;1202.0;0.6;2284.0;1.1;989.0;0.5;32690.0;16.3;7886.0;3.9;2178.0;1.1;4437.0;2.2;6283.0;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;7625.0;4760.0;1417.0;3343.0;4551.0;4394.0;1208.0;1051.0;3343.0;209.0;366.0;-157.0;97.0;254.0;-6576.0;-32.8;193821.0
7494;Totaal mannen en vrouwen;9 jaar;Nederland;2014;193821.0;147440.0;76.1;46381.0;23.9;13781.0;7.1;9204.0;4.7;1245.0;0.6;2319.0;1.2;980.0;0.5;32600.0;16.8;7866.0;4.1;2084.0;1.1;4188.0;2.2;6072.0;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.0;;8125.0;5106.0;1473.0;3633.0;4698.0;4584.0;1065.0;951.0;3633.0;408.0;522.0;-114.0;101.0;215.0;-5530.0;-28.5;188291.0
7495;Totaal mannen en vrouwen;9 jaar;Nederland;2015;188291.0;141882.0;75.4;46409.0;24.6;13816.0;7.3;9551.0;5.1;1242.0;0.7;2205.0;1.2;901.0;0.5;32593.0;17.3;7968.0;4.2;2123.0;1.1;3892.0;2.1;5957.0;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;9202.0;5920.0;1826.0;4094.0;5251.0;5134.0;1157.0;1040.0;4094.0;669.0;786.0;-117.0;86.0;203.0;-1187.0;-6.3;187104.0
7496;Totaal mannen en vrouwen;9 jaar;Nederland;2016;187104.0;140133.0;74.9;46971.0;25.1;14162.0;7.6;9829.0;5.3;1294.0;0.7;2098.0;1.1;845.0;0.5;32809.0;17.5;7754.0;4.1;2123.0;1.1;3778.0;2.0;5738.0;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;;10219.0;6931.0;2094.0;4837.0;5889.0;5794.0;1052.0;957.0;4837.0;1042.0;1137.0;-95.0;69.0;164.0;-2431.0;-13.0;184673.0
7497;Totaal mannen en vrouwen;9 jaar;Nederland;2017;184673.0;136930.0;74.1;47743.0;25.9;14494.0;7.8;10163.0;5.5;1294.0;0.7;2096.0;1.1;899.0;0.5;33249.0;18.0;7570.0;4.1;2232.0;1.2;3577.0;1.9;5491.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;;12211.0;8076.0;2122.0;5954.0;6931.0;6846.0;977.0;892.0;5954.0;1145.0;1230.0;-85.0;89.0;174.0;4489.0;24.3;189162.0
7498;Totaal mannen en vrouwen;9 jaar;Nederland;2018;189162.0;139641.0;73.8;49521.0;26.2;15176.0;8.0;10729.0;5.7;1416.0;0.7;2140.0;1.1;842.0;0.4;34345.0;18.2;7618.0;4.0;2372.0;1.3;3570.0;1.9;5293.0;2.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.0;;11674.0;7307.0;1894.0;5413.0;6359.0;6257.0;946.0;844.0;5413.0;948.0;1050.0;-102.0;57.0;159.0;358.0;1.9;189520.0
7499;Totaal mannen en vrouwen;9 jaar;Nederland;2019;189520.0;139532.0;73.6;49988.0;26.4;15814.0;8.3;11286.0;6.0;1389.0;0.7;2191.0;1.2;854.0;0.5;34174.0;18.0;7384.0;3.9;2342.0;1.2;3487.0;1.8;4954.0;2.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;11570.0;7177.0;1976.0;5201.0;6142.0;6063.0;941.0;862.0;5201.0;1035.0;1114.0;-79.0;59.0;138.0;351.0;1.9;189871.0
7500;Totaal mannen en vrouwen;9 jaar;Nederland;2020;189871.0;138121.0;72.7;51750.0;27.3;16335.0;8.6;11634.0;6.1;1498.0;0.8;2118.0;1.1;888.0;0.5;35415.0;18.7;7251.0;3.8;2453.0;1.3;3424.0;1.8;5122.0;2.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;11188.0;6742.0;1586.0;5156.0;5930.0;5890.0;774.0;734.0;5156.0;812.0;852.0;-40.0;55.0;95.0;-4279.0;-22.5;185592.0
7501;Totaal mannen en vrouwen;9 jaar;Nederland;2021;185592.0;134330.0;72.4;51262.0;27.6;15996.0;8.6;10372.0;5.6;1379.0;0.7;2018.0;1.1;833.0;0.4;35266.0;19.0;7093.0;3.8;2375.0;1.3;3224.0;1.7;4929.0;2.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7502;Totaal mannen en vrouwen;9 jaar;Alkmaar;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7503;Totaal mannen en vrouwen;9 jaar;Alkmaar;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7504;Totaal mannen en vrouwen;9 jaar;Alkmaar;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7505;Totaal mannen en vrouwen;9 jaar;Alkmaar;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7506;Totaal mannen en vrouwen;9 jaar;Alkmaar;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7507;Totaal mannen en vrouwen;9 jaar;Alkmaar;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7508;Totaal mannen en vrouwen;9 jaar;Alkmaar;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7509;Totaal mannen en vrouwen;9 jaar;Alkmaar;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7510;Totaal mannen en vrouwen;9 jaar;Alkmaar;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7511;Totaal mannen en vrouwen;9 jaar;Alkmaar;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7512;Totaal mannen en vrouwen;9 jaar;Alkmaar;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7513;Totaal mannen en vrouwen;9 jaar;Alkmaar;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7514;Totaal mannen en vrouwen;9 jaar;Alkmaar;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7515;Totaal mannen en vrouwen;9 jaar;Alkmaar;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7516;Totaal mannen en vrouwen;9 jaar;Alkmaar;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7517;Totaal mannen en vrouwen;9 jaar;Alkmaar;2015;1151.0;832.0;72.3;319.0;27.7;112.0;9.7;76.0;6.6;6.0;0.5;12.0;1.0;10.0;0.9;207.0;18.0;45.0;3.9;11.0;1.0;19.0;1.7;38.0;3.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;37.0;33.0;9.0;24.0;39.0;39.0;5.0;5.0;34.0;-6.0;-6.0;0.0;0.0;0.0;-38.0;-33.0;1113.0
7518;Totaal mannen en vrouwen;9 jaar;Alkmaar;2016;1113.0;828.0;74.4;285.0;25.6;97.0;8.7;67.0;6.0;2.0;0.2;20.0;1.8;6.0;0.5;188.0;16.9;40.0;3.6;11.0;1.0;18.0;1.6;29.0;2.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;48.0;54.0;11.0;43.0;44.0;42.0;10.0;8.0;34.0;10.0;12.0;-2.0;0.0;2.0;-17.0;-15.3;1096.0
7519;Totaal mannen en vrouwen;9 jaar;Alkmaar;2017;1096.0;806.0;73.5;290.0;26.5;89.0;8.1;55.0;5.0;1.0;0.1;10.0;0.9;3.0;0.3;201.0;18.3;31.0;2.8;19.0;1.7;15.0;1.4;24.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;78.0;53.0;8.0;45.0;55.0;55.0;5.0;5.0;50.0;-2.0;-2.0;0.0;0.0;0.0;51.0;46.5;1147.0
7520;Totaal mannen en vrouwen;9 jaar;Alkmaar;2018;1147.0;870.0;75.9;277.0;24.1;83.0;7.2;60.0;5.2;4.0;0.3;11.0;1.0;5.0;0.4;194.0;16.9;40.0;3.5;19.0;1.7;12.0;1.0;23.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;70.0;37.0;8.0;29.0;48.0;47.0;3.0;2.0;45.0;-11.0;-10.0;-1.0;0.0;1.0;12.0;10.5;1159.0
7521;Totaal mannen en vrouwen;9 jaar;Alkmaar;2019;1159.0;865.0;74.6;294.0;25.4;105.0;9.1;61.0;5.3;6.0;0.5;13.0;1.1;4.0;0.3;189.0;16.3;39.0;3.4;13.0;1.1;14.0;1.2;24.0;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;63.0;45.0;9.0;36.0;34.0;34.0;3.0;3.0;31.0;11.0;11.0;0.0;0.0;0.0;34.0;29.3;1193.0
7522;Totaal mannen en vrouwen;9 jaar;Alkmaar;2020;1193.0;865.0;72.5;328.0;27.5;99.0;8.3;71.0;6.0;5.0;0.4;11.0;0.9;3.0;0.3;229.0;19.2;35.0;2.9;20.0;1.7;14.0;1.2;39.0;3.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;63.0;32.0;6.0;26.0;33.0;33.0;4.0;4.0;29.0;-1.0;-1.0;0.0;0.0;0.0;-34.0;-28.5;1159.0
7523;Totaal mannen en vrouwen;9 jaar;Alkmaar;2021;1159.0;854.0;73.7;305.0;26.3;85.0;7.3;48.0;4.1;4.0;0.3;7.0;0.6;3.0;0.3;220.0;19.0;36.0;3.1;19.0;1.6;12.0;1.0;29.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7524;Totaal mannen en vrouwen;9 jaar;Almere;2000;2441.0;1735.0;71.1;706.0;28.9;201.0;8.2;92.0;3.8;6.0;0.2;25.0;1.0;56.0;2.3;505.0;20.7;57.0;2.3;51.0;2.1;200.0;8.2;24.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;202.0;157.0;23.0;134.0;89.0;87.0;13.0;11.0;76.0;68.0;70.0;-2.0;0.0;2.0;95.0;38.9;2536.0
7525;Totaal mannen en vrouwen;9 jaar;Almere;2001;2536.0;1726.0;68.1;810.0;31.9;213.0;8.4;90.0;3.5;10.0;0.4;30.0;1.2;64.0;2.5;597.0;23.5;71.0;2.8;72.0;2.8;249.0;9.8;35.0;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;230.0;157.0;24.0;133.0;87.0;82.0;17.0;12.0;70.0;70.0;75.0;-5.0;0.0;5.0;14.0;5.5;2550.0
7526;Totaal mannen en vrouwen;9 jaar;Almere;2002;2550.0;1708.0;67.0;842.0;33.0;202.0;7.9;87.0;3.4;8.0;0.3;21.0;0.8;52.0;2.0;640.0;25.1;72.0;2.8;55.0;2.2;262.0;10.3;46.0;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;169.0;120.0;17.0;103.0;73.0;73.0;10.0;10.0;63.0;47.0;47.0;0.0;0.0;0.0;63.0;24.7;2613.0
7527;Totaal mannen en vrouwen;9 jaar;Almere;2003;2613.0;1684.0;64.4;929.0;35.6;215.0;8.2;96.0;3.7;4.0;0.2;31.0;1.2;52.0;2.0;714.0;27.3;95.0;3.6;76.0;2.9;258.0;9.9;60.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;197.0;130.0;14.0;116.0;103.0;96.0;20.0;13.0;83.0;27.0;34.0;-7.0;0.0;7.0;138.0;52.8;2751.0
7528;Totaal mannen en vrouwen;9 jaar;Almere;2004;2751.0;1782.0;64.8;969.0;35.2;220.0;8.0;94.0;3.4;5.0;0.2;25.0;0.9;55.0;2.0;749.0;27.2;95.0;3.5;77.0;2.8;305.0;11.1;50.0;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;173.0;97.0;11.0;86.0;105.0;101.0;22.0;18.0;83.0;-8.0;-4.0;-4.0;2.0;6.0;-184.0;-66.9;2567.0
7529;Totaal mannen en vrouwen;9 jaar;Almere;2005;2567.0;1537.0;59.9;1030.0;40.1;207.0;8.1;109.0;4.2;8.0;0.3;32.0;1.2;33.0;1.3;823.0;32.1;107.0;4.2;77.0;3.0;332.0;12.9;54.0;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;154.0;105.0;17.0;88.0;107.0;99.0;27.0;19.0;80.0;-2.0;6.0;-8.0;3.0;11.0;82.0;31.9;2649.0
7530;Totaal mannen en vrouwen;9 jaar;Almere;2006;2649.0;1602.0;60.5;1047.0;39.5;203.0;7.7;84.0;3.2;3.0;0.1;19.0;0.7;57.0;2.2;844.0;31.9;123.0;4.6;72.0;2.7;332.0;12.5;66.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;173.0;97.0;16.0;81.0;118.0;104.0;31.0;17.0;87.0;-21.0;-7.0;-14.0;1.0;15.0;-52.0;-19.6;2597.0
7531;Totaal mannen en vrouwen;9 jaar;Almere;2007;2597.0;1537.0;59.2;1060.0;40.8;192.0;7.4;100.0;3.9;14.0;0.5;26.0;1.0;47.0;1.8;868.0;33.4;116.0;4.5;68.0;2.6;347.0;13.4;63.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;157.0;89.0;15.0;74.0;95.0;91.0;26.0;22.0;69.0;-6.0;-2.0;-4.0;4.0;8.0;165.0;63.5;2762.0
7532;Totaal mannen en vrouwen;9 jaar;Almere;2008;2762.0;1558.0;56.4;1204.0;43.6;195.0;7.1;108.0;3.9;7.0;0.3;23.0;0.8;33.0;1.2;1009.0;36.5;168.0;6.1;82.0;3.0;375.0;13.6;89.0;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;179.0;75.0;19.0;56.0;97.0;95.0;15.0;13.0;82.0;-22.0;-20.0;-2.0;8.0;10.0;-7.0;-2.5;2755.0
7533;Totaal mannen en vrouwen;9 jaar;Almere;2009;2755.0;1559.0;56.6;1196.0;43.4;210.0;7.6;121.0;4.4;14.0;0.5;29.0;1.1;32.0;1.2;986.0;35.8;153.0;5.6;82.0;3.0;379.0;13.8;65.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;144.0;68.0;16.0;52.0;72.0;72.0;13.0;13.0;59.0;-4.0;-4.0;0.0;1.0;1.0;62.0;22.5;2817.0
7534;Totaal mannen en vrouwen;9 jaar;Almere;2010;2817.0;1554.0;55.2;1263.0;44.8;221.0;7.8;137.0;4.9;9.0;0.3;27.0;1.0;40.0;1.4;1042.0;37.0;164.0;5.8;85.0;3.0;398.0;14.1;62.0;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;158.0;62.0;13.0;49.0;81.0;80.0;12.0;11.0;69.0;-19.0;-18.0;-1.0;1.0;2.0;25.0;8.9;2842.0
7535;Totaal mannen en vrouwen;9 jaar;Almere;2011;2842.0;1573.0;55.3;1269.0;44.7;186.0;6.5;100.0;3.5;7.0;0.2;16.0;0.6;33.0;1.2;1083.0;38.1;185.0;6.5;72.0;2.5;421.0;14.8;67.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;106.0;99.0;34.0;65.0;88.0;86.0;30.0;28.0;58.0;11.0;13.0;-2.0;2.0;4.0;-62.0;-21.8;2780.0
7536;Totaal mannen en vrouwen;9 jaar;Almere;2012;2780.0;1484.0;53.4;1296.0;46.6;233.0;8.4;130.0;4.7;11.0;0.4;29.0;1.0;46.0;1.7;1063.0;38.2;184.0;6.6;72.0;2.6;379.0;13.6;66.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;118.0;49.0;12.0;37.0;61.0;64.0;16.0;19.0;45.0;-12.0;-15.0;3.0;4.0;1.0;67.0;24.1;2847.0
7537;Totaal mannen en vrouwen;9 jaar;Almere;2013;2847.0;1542.0;54.2;1305.0;45.8;213.0;7.5;114.0;4.0;6.0;0.2;26.0;0.9;35.0;1.2;1092.0;38.4;208.0;7.3;79.0;2.8;388.0;13.6;65.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;98.0;57.0;23.0;34.0;81.0;79.0;28.0;26.0;53.0;-24.0;-22.0;-2.0;1.0;3.0;-152.0;-53.4;2695.0
7538;Totaal mannen en vrouwen;9 jaar;Almere;2014;2695.0;1411.0;52.4;1284.0;47.6;197.0;7.3;118.0;4.4;6.0;0.2;24.0;0.9;25.0;0.9;1087.0;40.3;203.0;7.5;84.0;3.1;377.0;14.0;61.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;142.0;66.0;19.0;47.0;63.0;63.0;25.0;25.0;38.0;3.0;3.0;0.0;2.0;2.0;-65.0;-24.1;2630.0
7539;Totaal mannen en vrouwen;9 jaar;Almere;2015;2630.0;1396.0;53.1;1234.0;46.9;188.0;7.1;108.0;4.1;7.0;0.3;18.0;0.7;32.0;1.2;1046.0;39.8;211.0;8.0;63.0;2.4;332.0;12.6;66.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;173.0;76.0;27.0;49.0;87.0;82.0;33.0;28.0;54.0;-11.0;-6.0;-5.0;2.0;7.0;-11.0;-4.2;2619.0
7540;Totaal mannen en vrouwen;9 jaar;Almere;2016;2619.0;1339.0;51.1;1280.0;48.9;237.0;9.0;142.0;5.4;12.0;0.5;24.0;0.9;28.0;1.1;1043.0;39.8;200.0;7.6;91.0;3.5;335.0;12.8;60.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;178.0;92.0;34.0;58.0;73.0;72.0;13.0;12.0;60.0;19.0;20.0;-1.0;2.0;3.0;0.0;0.0;2619.0
7541;Totaal mannen en vrouwen;9 jaar;Almere;2017;2619.0;1336.0;51.0;1283.0;49.0;239.0;9.1;162.0;6.2;14.0;0.5;25.0;1.0;30.0;1.1;1044.0;39.9;194.0;7.4;78.0;3.0;322.0;12.3;54.0;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;198.0;100.0;24.0;76.0;88.0;89.0;23.0;24.0;65.0;12.0;11.0;1.0;5.0;4.0;29.0;11.1;2648.0
