ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenBranchesSBI2008;Perioden;AantalVoertuigenInGebruik_1;KilometersNederlandseVoertuigen_2;GemiddeldJaarkilometrage_3
4095;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;K Financiële dienstverlening;2009;40.0;1.0;23286.0
4096;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;K Financiële dienstverlening;2010;30.0;0.5;16942.0
4097;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;K Financiële dienstverlening;2011;30.0;0.5;17116.0
4098;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;L Verhuur en handel van onroerend goed;2009;20.0;0.3;21221.0
4099;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;L Verhuur en handel van onroerend goed;2010;10.0;0.2;10850.0
4100;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;L Verhuur en handel van onroerend goed;2011;20.0;0.3;17339.0
4101;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;M-N Zakelijke dienstverlening;2009;520.0;8.6;16482.0
4102;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;M-N Zakelijke dienstverlening;2010;510.0;7.5;14940.0
4103;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;M-N Zakelijke dienstverlening;2011;510.0;7.5;14589.0
4104;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;M Specialistische zakelijke diensten;2009;110.0;2.3;21132.0
4105;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;M Specialistische zakelijke diensten;2010;100.0;1.8;18439.0
4106;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;M Specialistische zakelijke diensten;2011;120.0;2.0;17274.0
4107;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;N Verhuur en overige zakelijke diensten;2009;410.0;6.3;15278.0
4108;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;N Verhuur en overige zakelijke diensten;2010;410.0;5.7;14076.0
4109;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;N Verhuur en overige zakelijke diensten;2011;400.0;5.5;13797.0
4110;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;O-Q Overheid en zorg;2009;70.0;0.8;10998.0
4111;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;O-Q Overheid en zorg;2010;60.0;0.8;12573.0
4112;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;O-Q Overheid en zorg;2011;70.0;0.8;11726.0
4113;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;O Openbaar bestuur en overheidsdiensten;2009;20.0;0.1;7084.0
4114;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;O Openbaar bestuur en overheidsdiensten;2010;20.0;0.1;7010.0
4115;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;O Openbaar bestuur en overheidsdiensten;2011;20.0;0.2;7538.0
4116;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;P Onderwijs;2009;10.0;0.1;10159.0
4117;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;P Onderwijs;2010;10.0;0.1;9696.0
4118;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;P Onderwijs;2011;10.0;0.1;8220.0
4119;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;Q Gezondheids- en welzijnszorg;2009;40.0;0.6;12994.0
4120;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;Q Gezondheids- en welzijnszorg;2010;40.0;0.6;16568.0
4121;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;Q Gezondheids- en welzijnszorg;2011;30.0;;
4122;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;R-U Cultuur, recreatie, overige diensten;2009;70.0;1.1;17350.0
4123;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;R-U Cultuur, recreatie, overige diensten;2010;70.0;1.0;13630.0
4124;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;R-U Cultuur, recreatie, overige diensten;2011;80.0;1.1;13319.0
4125;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;R Cultuur, sport en recreatie;2009;40.0;0.5;10694.0
4126;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;R Cultuur, sport en recreatie;2010;50.0;0.5;10222.0
4127;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;R Cultuur, sport en recreatie;2011;50.0;0.5;9333.0
4128;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;S Overige dienstverlening;2009;20.0;;
4129;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;S Overige dienstverlening;2010;30.0;0.5;20310.0
4130;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;S Overige dienstverlening;2011;30.0;0.6;19360.0
4131;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;SBI-code onbekend;2009;0.0;0.0;0.0
4132;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;SBI-code onbekend;2010;0.0;0.0;0.0
4133;Trekker voor oplegger;Laadvermogen: 0 tot 7000 kg;SBI-code onbekend;2011;0.0;0.0;0.0
4134;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;A-U Alle economische activiteiten;2009;1680.0;36.3;21585.0
4135;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;A-U Alle economische activiteiten;2010;1880.0;37.1;19718.0
4136;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;A-U Alle economische activiteiten;2011;2190.0;40.3;18448.0
4137;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;A Landbouw, bosbouw en visserij;2009;150.0;2.3;15496.0
4138;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;A Landbouw, bosbouw en visserij;2010;180.0;2.6;14373.0
4139;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;A Landbouw, bosbouw en visserij;2011;200.0;3.0;14651.0
4140;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;B-E Nijverheid (geen bouw) en energie;2009;310.0;6.9;22236.0
4141;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;B-E Nijverheid (geen bouw) en energie;2010;310.0;6.3;20195.0
4142;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;B-E Nijverheid (geen bouw) en energie;2011;430.0;6.3;14550.0
4143;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;B Delfstoffenwinning;2009;0.0;;
4144;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;B Delfstoffenwinning;2010;0.0;;
4145;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;B Delfstoffenwinning;2011;0.0;;
4146;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;C Industrie;2009;300.0;6.6;22338.0
4147;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;C Industrie;2010;300.0;6.0;20502.0
4148;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;C Industrie;2011;410.0;6.0;14688.0
4149;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;D Energievoorziening;2009;0.0;;
4150;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;D Energievoorziening;2010;0.0;;
4151;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;D Energievoorziening;2011;0.0;;
4152;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;E Waterbedrijven en afvalbeheer;2009;10.0;0.3;23093.0
4153;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;E Waterbedrijven en afvalbeheer;2010;10.0;0.2;14039.0
4154;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;E Waterbedrijven en afvalbeheer;2011;20.0;0.2;12825.0
4155;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;F Bouwnijverheid;2009;370.0;6.5;17414.0
4156;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;F Bouwnijverheid;2010;420.0;6.6;15495.0
4157;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;F Bouwnijverheid;2011;490.0;7.8;16071.0
4158;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;G-I Handel, vervoer en horeca;2009;490.0;13.0;26396.0
4159;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;G-I Handel, vervoer en horeca;2010;560.0;14.1;25280.0
4160;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;G-I Handel, vervoer en horeca;2011;620.0;15.5;25087.0
4161;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;G Handel;2009;360.0;8.0;22194.0
4162;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;G Handel;2010;410.0;8.6;21173.0
4163;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;G Handel;2011;460.0;10.2;22072.0
4164;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;H Vervoer en opslag;2009;120.0;5.0;40015.0
4165;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;H Vervoer en opslag;2010;140.0;5.4;38876.0
4166;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;H Vervoer en opslag;2011;140.0;5.2;36360.0
4167;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;I Horeca;2009;10.0;0.1;8780.0
4168;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;I Horeca;2010;10.0;0.1;6753.0
4169;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;I Horeca;2011;10.0;0.1;5402.0
4170;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;J Informatie en communicatie;2009;0.0;;
4171;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;J Informatie en communicatie;2010;0.0;;
4172;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;J Informatie en communicatie;2011;0.0;;
4173;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;K Financiële dienstverlening;2009;40.0;1.2;34199.0
4174;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;K Financiële dienstverlening;2010;40.0;0.6;16576.0
4175;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;K Financiële dienstverlening;2011;30.0;0.6;17356.0
4176;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;L Verhuur en handel van onroerend goed;2009;10.0;0.1;11281.0
4177;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;L Verhuur en handel van onroerend goed;2010;0.0;;
4178;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;L Verhuur en handel van onroerend goed;2011;10.0;0.1;11506.0
4179;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;M-N Zakelijke dienstverlening;2009;270.0;5.4;19585.0
4180;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;M-N Zakelijke dienstverlening;2010;310.0;5.9;18709.0
4181;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;M-N Zakelijke dienstverlening;2011;360.0;6.3;17365.0
4182;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;M Specialistische zakelijke diensten;2009;50.0;0.9;20554.0
4183;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;M Specialistische zakelijke diensten;2010;40.0;0.8;20088.0
4184;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;M Specialistische zakelijke diensten;2011;50.0;0.8;16245.0
4185;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;N Verhuur en overige zakelijke diensten;2009;230.0;4.4;19394.0
4186;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;N Verhuur en overige zakelijke diensten;2010;270.0;5.0;18496.0
4187;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;N Verhuur en overige zakelijke diensten;2011;310.0;5.4;17549.0
4188;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;O-Q Overheid en zorg;2009;20.0;0.4;17738.0
4189;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;O-Q Overheid en zorg;2010;30.0;0.4;16284.0
4190;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;O-Q Overheid en zorg;2011;30.0;0.5;18807.0
4191;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;O Openbaar bestuur en overheidsdiensten;2009;10.0;0.1;9182.0
4192;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;O Openbaar bestuur en overheidsdiensten;2010;10.0;0.1;10528.0
4193;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;O Openbaar bestuur en overheidsdiensten;2011;10.0;0.1;10257.0
4194;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;P Onderwijs;2009;10.0;0.1;11780.0
4195;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;P Onderwijs;2010;10.0;0.1;13021.0
4196;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;P Onderwijs;2011;10.0;0.1;13709.0
4197;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;Q Gezondheids- en welzijnszorg;2009;10.0;0.3;26196.0
4198;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;Q Gezondheids- en welzijnszorg;2010;20.0;0.3;19725.0
4199;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;Q Gezondheids- en welzijnszorg;2011;10.0;0.3;27491.0
4200;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;R-U Cultuur, recreatie, overige diensten;2009;20.0;0.4;25827.0
4201;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;R-U Cultuur, recreatie, overige diensten;2010;20.0;0.6;23387.0
4202;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;R-U Cultuur, recreatie, overige diensten;2011;20.0;0.4;18999.0
4203;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;R Cultuur, sport en recreatie;2009;10.0;;
4204;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;R Cultuur, sport en recreatie;2010;20.0;;
4205;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;R Cultuur, sport en recreatie;2011;20.0;0.4;19562.0
4206;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;S Overige dienstverlening;2009;0.0;;
4207;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;S Overige dienstverlening;2010;10.0;0.1;17185.0
4208;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;S Overige dienstverlening;2011;0.0;;
4209;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;SBI-code onbekend;2009;0.0;0.0;0.0
4210;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;SBI-code onbekend;2010;0.0;0.0;0.0
4211;Trekker voor oplegger;Laadvermogen: 7000 tot 18000 kg;SBI-code onbekend;2011;0.0;0.0;0.0
4212;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;A-U Alle economische activiteiten;2009;10600.0;624.8;58968.0
4213;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;A-U Alle economische activiteiten;2010;10820.0;632.1;58427.0
4214;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;A-U Alle economische activiteiten;2011;11780.0;686.0;58254.0
4215;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;A Landbouw, bosbouw en visserij;2009;180.0;5.8;33288.0
4216;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;A Landbouw, bosbouw en visserij;2010;170.0;6.2;36193.0
4217;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;A Landbouw, bosbouw en visserij;2011;170.0;5.9;34101.0
4218;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;B-E Nijverheid (geen bouw) en energie;2009;600.0;22.7;37588.0
4219;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;B-E Nijverheid (geen bouw) en energie;2010;590.0;21.0;35523.0
4220;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;B-E Nijverheid (geen bouw) en energie;2011;740.0;27.8;37403.0
4221;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;B Delfstoffenwinning;2009;0.0;;
4222;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;B Delfstoffenwinning;2010;0.0;;
4223;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;B Delfstoffenwinning;2011;0.0;;
4224;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;C Industrie;2009;530.0;19.9;37590.0
4225;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;C Industrie;2010;500.0;17.7;35379.0
4226;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;C Industrie;2011;660.0;24.0;36306.0
4227;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;D Energievoorziening;2009;0.0;;
4228;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;D Energievoorziening;2010;10.0;;
4229;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;D Energievoorziening;2011;10.0;;
4230;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;E Waterbedrijven en afvalbeheer;2009;70.0;2.7;40164.0
4231;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;E Waterbedrijven en afvalbeheer;2010;80.0;3.0;38487.0
4232;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;E Waterbedrijven en afvalbeheer;2011;70.0;3.5;49268.0
4233;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;F Bouwnijverheid;2009;480.0;14.8;30894.0
4234;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;F Bouwnijverheid;2010;460.0;14.0;30756.0
4235;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;F Bouwnijverheid;2011;480.0;15.6;32794.0
4236;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;G-I Handel, vervoer en horeca;2009;8370.0;543.4;64929.0
4237;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;G-I Handel, vervoer en horeca;2010;8610.0;550.9;64001.0
4238;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;G-I Handel, vervoer en horeca;2011;9400.0;600.5;63878.0
4239;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;G Handel;2009;2860.0;123.7;43236.0
4240;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;G Handel;2010;3130.0;125.6;40090.0
4241;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;G Handel;2011;3640.0;146.6;40268.0
4242;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;H Vervoer en opslag;2009;5450.0;417.5;76608.0
4243;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;H Vervoer en opslag;2010;5430.0;423.2;78006.0
4244;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;H Vervoer en opslag;2011;5730.0;453.3;79103.0
4245;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;I Horeca;2009;60.0;2.1;37477.0
4246;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;I Horeca;2010;50.0;2.2;42642.0
4247;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;I Horeca;2011;30.0;0.5;18680.0
4248;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;J Informatie en communicatie;2009;10.0;;
4249;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;J Informatie en communicatie;2010;20.0;0.5;31223.0
4250;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;J Informatie en communicatie;2011;10.0;;
4251;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;K Financiële dienstverlening;2009;150.0;8.4;57531.0
4252;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;K Financiële dienstverlening;2010;150.0;9.3;63060.0
4253;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;K Financiële dienstverlening;2011;130.0;5.9;44820.0
4254;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;L Verhuur en handel van onroerend goed;2009;30.0;0.9;29904.0
4255;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;L Verhuur en handel van onroerend goed;2010;40.0;1.6;39983.0
4256;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;L Verhuur en handel van onroerend goed;2011;60.0;3.1;54892.0
4257;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;M-N Zakelijke dienstverlening;2009;520.0;20.4;39623.0
4258;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;M-N Zakelijke dienstverlening;2010;520.0;21.2;41240.0
4259;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;M-N Zakelijke dienstverlening;2011;510.0;21.3;41696.0
4260;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;M Specialistische zakelijke diensten;2009;100.0;4.2;40335.0
4261;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;M Specialistische zakelijke diensten;2010;120.0;3.4;28908.0
4262;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;M Specialistische zakelijke diensten;2011;130.0;4.3;32747.0
4263;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;N Verhuur en overige zakelijke diensten;2009;410.0;16.2;39443.0
4264;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;N Verhuur en overige zakelijke diensten;2010;400.0;17.9;44865.0
4265;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;N Verhuur en overige zakelijke diensten;2011;380.0;17.0;44749.0
4266;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;O-Q Overheid en zorg;2009;30.0;;
4267;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;O-Q Overheid en zorg;2010;30.0;;
4268;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;O-Q Overheid en zorg;2011;30.0;;
4269;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;O Openbaar bestuur en overheidsdiensten;2009;0.0;;
4270;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;O Openbaar bestuur en overheidsdiensten;2010;0.0;;
4271;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;O Openbaar bestuur en overheidsdiensten;2011;0.0;;
4272;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;P Onderwijs;2009;20.0;0.2;12518.0
4273;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;P Onderwijs;2010;20.0;;
4274;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;P Onderwijs;2011;20.0;0.1;9932.0
4275;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;Q Gezondheids- en welzijnszorg;2009;10.0;;
4276;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;Q Gezondheids- en welzijnszorg;2010;10.0;;
4277;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;Q Gezondheids- en welzijnszorg;2011;10.0;;
4278;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;R-U Cultuur, recreatie, overige diensten;2009;240.0;7.4;30487.0
4279;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;R-U Cultuur, recreatie, overige diensten;2010;250.0;6.9;27879.0
4280;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;R-U Cultuur, recreatie, overige diensten;2011;250.0;5.8;22826.0
4281;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;R Cultuur, sport en recreatie;2009;180.0;3.2;17455.0
4282;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;R Cultuur, sport en recreatie;2010;190.0;3.2;17105.0
4283;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;R Cultuur, sport en recreatie;2011;190.0;2.5;13022.0
4284;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;S Overige dienstverlening;2009;60.0;4.2;71129.0
4285;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;S Overige dienstverlening;2010;60.0;3.7;60554.0
4286;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;S Overige dienstverlening;2011;60.0;3.3;54198.0
4287;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;SBI-code onbekend;2009;0.0;0.0;0.0
4288;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;SBI-code onbekend;2010;0.0;0.0;0.0
4289;Trekker voor oplegger;Laadvermogen: 18000 kg tot 40000 kg;SBI-code onbekend;2011;0.0;0.0;0.0
4290;Trekker voor oplegger;Laadvermogen: 40000 kg of meer;A-U Alle economische activiteiten;2009;70390.0;6213.0;88269.0
4291;Trekker voor oplegger;Laadvermogen: 40000 kg of meer;A-U Alle economische activiteiten;2010;66760.0;6005.0;89946.0
4292;Trekker voor oplegger;Laadvermogen: 40000 kg of meer;A-U Alle economische activiteiten;2011;66210.0;6022.3;90957.0
