ID;SBI93;Perioden;Bedrijven_1;WerkzamePersonenEindSeptember_2;WerkzamePersonenFTEEindSeptember_3;WerknemersOpDeEigenLoonlijst_4;WerknemersFTEOpDeEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzet_7;OverigeBedrijfsopbrengsten_8;TotaleBedrijfslasten_9;InkoopwaardeOmzet_10;Arbeidskosten_11;AfschrijvingenOpVasteActiva_12;TotaalOverigeBedrijfslasten_13;Verkoopkosten_14;KostenEnergieverbruik_15;KostenVanDienstverleningDoorDerden_16;NietEerderGenoemdeBedrijfslasten_17;Bedrijfsresultaat_18;FinancieelResultaat_19;SaldoVoorzieningen_20;BuitengewoonResultaat_21;ResultaatVoorBelastingen_22
394;5010a Handel/reparatie v. bedrijfsauto's;2004;1050.0;;11.5;;10.8;3929.0;3905.0;24.0;3773.0;2960.0;434.0;51.0;328.0;43.0;12.0;39.0;234.0;156.0;;;;129.0
395;5010a Handel/reparatie v. bedrijfsauto's;2005;1060.0;;11.5;;10.6;4137.0;4111.0;26.0;3969.0;3157.0;436.0;47.0;329.0;44.0;12.0;35.0;238.0;169.0;;;;143.0
396;50102 Import van nieuwe personenauto's;2000;60.0;;3.1;;2.9;12474.0;;;12206.0;8841.0;159.0;35.0;3171.0;;3.0;;;269.0;;;;303.0
397;50102 Import van nieuwe personenauto's;2001;75.0;;3.4;;3.1;12841.0;12781.0;60.0;12570.0;9291.0;161.0;37.0;3082.0;355.0;3.0;55.0;2669.0;271.0;;;;292.0
398;50102 Import van nieuwe personenauto's;2002;75.0;;3.3;;3.0;13242.0;13181.0;61.0;12998.0;9571.0;179.0;42.0;3206.0;379.0;3.0;55.0;2769.0;244.0;;;;204.0
399;50102 Import van nieuwe personenauto's;2003;35.0;;3.1;;2.9;13010.0;12965.0;45.0;12785.0;9473.0;174.0;28.0;3110.0;404.0;3.0;47.0;2656.0;225.0;;;;271.0
400;50102 Import van nieuwe personenauto's;2004;45.0;;3.0;;2.8;13222.0;13145.0;77.0;12933.0;9463.0;174.0;23.0;3273.0;406.0;2.0;46.0;2819.0;290.0;;;;266.0
401;50102 Import van nieuwe personenauto's;2005;45.0;;;;;;;;;;;;;;;;;;;;;
402;50104 Handel, reparatie v personenauto's;2000;13760.0;;69.7;;59.9;28653.0;;;27866.0;24350.0;1742.0;294.0;1478.0;;71.0;;;787.0;;;;675.0
403;50104 Handel, reparatie v personenauto's;2001;13510.0;;75.7;;63.1;30041.0;29987.0;53.0;29221.0;25381.0;1878.0;343.0;1617.0;290.0;78.0;169.0;1080.0;820.0;;;;653.0
404;50104 Handel, reparatie v personenauto's;2002;13400.0;;72.7;;59.3;29344.0;29280.0;64.0;28435.0;24628.0;1863.0;316.0;1628.0;279.0;77.0;167.0;1105.0;908.0;;;;719.0
405;50104 Handel, reparatie v personenauto's;2003;12305.0;;71.9;;59.7;28971.0;28909.0;61.0;28182.0;24280.0;1953.0;299.0;1650.0;288.0;84.0;181.0;1097.0;788.0;;;;607.0
406;50104 Handel, reparatie v personenauto's;2004;12625.0;;72.5;;60.7;29647.0;29567.0;80.0;28936.0;24886.0;1963.0;304.0;1783.0;301.0;86.0;181.0;1215.0;711.0;;;;552.0
407;50104 Handel, reparatie v personenauto's;2005;12695.0;;69.8;;57.8;28621.0;28566.0;54.0;28002.0;23997.0;1958.0;278.0;1769.0;300.0;90.0;190.0;1189.0;623.0;;;;472.0
408;502 Handel in en reparatie van auto's;2000;3755.0;;18.2;;15.3;1745.0;;;1541.0;684.0;438.0;66.0;349.0;;24.0;;;204.0;;;;198.0
409;502 Handel in en reparatie van auto's;2001;3800.0;;19.6;;15.9;1870.0;1864.0;6.0;1660.0;764.0;468.0;72.0;357.0;34.0;30.0;26.0;267.0;210.0;;;;203.0
410;502 Handel in en reparatie van auto's;2002;3765.0;;20.0;;15.7;1877.0;1869.0;8.0;1651.0;738.0;477.0;74.0;362.0;35.0;26.0;27.0;274.0;226.0;;;;207.0
411;502 Handel in en reparatie van auto's;2003;3515.0;;20.1;;16.1;1912.0;1902.0;10.0;1737.0;750.0;519.0;78.0;390.0;38.0;32.0;35.0;285.0;174.0;;;;157.0
412;502 Handel in en reparatie van auto's;2004;3660.0;;20.4;;16.1;1964.0;1947.0;16.0;1758.0;795.0;507.0;78.0;378.0;31.0;28.0;30.0;289.0;206.0;;;;184.0
413;502 Handel in en reparatie van auto's;2005;3760.0;;20.7;;16.3;2021.0;2008.0;13.0;1826.0;809.0;527.0;82.0;408.0;43.0;30.0;36.0;299.0;195.0;;;;174.0
414;503 Handel in auto-onderd. en -access.;2000;2255.0;;;;;6726.0;;;6442.0;5527.0;440.0;57.0;419.0;;14.0;;;284.0;;;;243.0
415;503 Handel in auto-onderd. en -access.;2001;2210.0;;16.6;;14.3;7171.0;7146.0;26.0;6923.0;5895.0;471.0;65.0;493.0;114.0;15.0;47.0;317.0;248.0;;;;199.0
416;503 Handel in auto-onderd. en -access.;2002;2175.0;;14.9;;13.5;6453.0;6432.0;22.0;6244.0;5276.0;460.0;53.0;455.0;95.0;13.0;56.0;291.0;209.0;;;;180.0
417;503 Handel in auto-onderd. en -access.;2003;1950.0;;14.6;;12.7;6358.0;6328.0;30.0;6128.0;5178.0;452.0;60.0;438.0;93.0;14.0;47.0;284.0;230.0;;;;208.0
418;503 Handel in auto-onderd. en -access.;2004;1970.0;;14.1;;12.3;6225.0;6179.0;46.0;5983.0;5042.0;443.0;55.0;443.0;82.0;13.0;53.0;295.0;242.0;;;;212.0
419;503 Handel in auto-onderd. en -access.;2005;2060.0;;14.2;;12.7;6503.0;6467.0;37.0;6261.0;5260.0;448.0;63.0;490.0;89.0;15.0;61.0;325.0;244.0;;;;217.0
420;5030a Grooth. auto-onderd/access, banden;2000;1855.0;;13.5;;11.8;6458.0;;;6197.0;5358.0;403.0;51.0;383.0;;12.0;;;262.0;;;;220.0
421;5030a Grooth. auto-onderd/access, banden;2001;1810.0;;14.3;;12.6;6869.0;6846.0;25.0;6644.0;5700.0;434.0;58.0;452.0;105.0;13.0;45.0;289.0;226.0;;;;181.0
422;5030a Grooth. auto-onderd/access, banden;2002;1785.0;;12.9;;11.9;6200.0;6179.0;21.0;6010.0;5121.0;423.0;48.0;418.0;87.0;11.0;55.0;265.0;190.0;;;;163.0
423;5030a Grooth. auto-onderd/access, banden;2003;1585.0;;12.7;;11.4;6082.0;6052.0;30.0;5874.0;5005.0;414.0;54.0;401.0;85.0;11.0;44.0;261.0;207.0;;;;187.0
424;5030a Grooth. auto-onderd/access, banden;2004;1575.0;;;;;;;;;;;;;;;;;;;;;
425;5030a Grooth. auto-onderd/access, banden;2005;1605.0;;11.9;;10.9;6183.0;6147.0;36.0;5958.0;5055.0;404.0;56.0;443.0;80.0;12.0;58.0;293.0;227.0;;;;203.0
426;50303 Detailhandel in auto-onderdelen;2000;405.0;;;;;267.0;;;245.0;168.0;36.0;7.0;34.0;;2.0;;;22.0;;;;23.0
427;50303 Detailhandel in auto-onderdelen;2001;400.0;;2.3;;1.7;302.0;300.0;1.0;279.0;195.0;37.0;7.0;41.0;9.0;2.0;2.0;28.0;22.0;;;;18.0
428;50303 Detailhandel in auto-onderdelen;2002;390.0;;2.0;;1.6;253.0;253.0;0.0;234.0;155.0;37.0;5.0;37.0;8.0;2.0;2.0;25.0;19.0;;;;17.0
429;50303 Detailhandel in auto-onderdelen;2003;370.0;;1.9;;1.3;276.0;276.0;1.0;254.0;173.0;37.0;7.0;37.0;9.0;2.0;2.0;24.0;22.0;;;;21.0
430;50303 Detailhandel in auto-onderdelen;2004;395.0;;1.9;;1.4;262.0;261.0;0.0;245.0;174.0;33.0;4.0;34.0;4.0;2.0;2.0;26.0;17.0;;;;15.0
431;50303 Detailhandel in auto-onderdelen;2005;450.0;;2.3;;1.8;320.0;319.0;1.0;303.0;204.0;44.0;7.0;48.0;9.0;3.0;2.0;34.0;17.0;;;;14.0
432;504 Handel in, reparatie v.motorfietsen;2000;800.0;;;;;;;;;;;;;;;;;;;;;
433;504 Handel in, reparatie v.motorfietsen;2001;805.0;;;;;1284.0;1282.0;2.0;1222.0;1051.0;64.0;19.0;86.0;24.0;3.0;6.0;53.0;63.0;;;;47.0
434;504 Handel in, reparatie v.motorfietsen;2002;820.0;;2.9;;1.9;1346.0;1344.0;2.0;1276.0;1091.0;65.0;20.0;100.0;20.0;3.0;9.0;68.0;70.0;;;;55.0
435;504 Handel in, reparatie v.motorfietsen;2003;775.0;;2.8;;1.6;1346.0;1338.0;7.0;1264.0;1100.0;57.0;20.0;87.0;21.0;3.0;8.0;55.0;82.0;;;;71.0
436;504 Handel in, reparatie v.motorfietsen;2004;845.0;;2.6;;1.8;1309.0;1308.0;2.0;1272.0;1095.0;65.0;16.0;96.0;22.0;2.0;9.0;63.0;37.0;;;;28.0
437;504 Handel in, reparatie v.motorfietsen;2005;900.0;;2.9;;2.1;1316.0;1314.0;2.0;1261.0;1070.0;71.0;20.0;100.0;22.0;4.0;7.0;67.0;55.0;;;;45.0
438;505 Benzineservicestations;2000;1670.0;;;;;7431.0;;;7269.0;6709.0;238.0;42.0;278.0;;22.0;;;163.0;;;;153.0
439;505 Benzineservicestations;2001;1595.0;;;;9.8;7530.0;7517.0;13.0;7422.0;6808.0;251.0;55.0;309.0;56.0;22.0;26.0;205.0;108.0;;;;92.0
440;505 Benzineservicestations;2002;1445.0;;12.2;;10.6;7492.0;7482.0;10.0;7363.0;6698.0;265.0;70.0;330.0;56.0;22.0;34.0;218.0;129.0;;;;115.0
441;505 Benzineservicestations;2003;1290.0;;11.3;;10.0;7920.0;7904.0;16.0;7777.0;7115.0;262.0;67.0;333.0;53.0;24.0;32.0;224.0;143.0;;;;127.0
442;505 Benzineservicestations;2004;1265.0;;11.8;;10.3;8286.0;8274.0;12.0;8142.0;7468.0;285.0;58.0;331.0;52.0;25.0;29.0;225.0;144.0;;;;124.0
443;505 Benzineservicestations;2005;1230.0;;12.0;;10.3;9075.0;9065.0;9.0;8946.0;8262.0;290.0;54.0;340.0;55.0;27.0;32.0;226.0;128.0;;;;120.0
444;51 Groothandel en handelsbemiddeling;2000;55195.0;531.4;476.7;461.8;412.5;246328.0;244666.0;1662.0;236690.0;195916.0;15693.0;2674.0;22407.0;6746.0;412.0;2367.0;12882.0;9638.0;-211.0;-207.0;1301.0;10522.0
445;51 Groothandel en handelsbemiddeling;2001;54970.0;530.1;476.5;455.6;407.6;251565.0;250097.0;1468.0;242035.0;201838.0;15842.0;2537.0;21818.0;6709.0;436.0;2151.0;12522.0;9529.0;-164.0;-135.0;1.0;9231.0
446;51 Groothandel en handelsbemiddeling;2002;55965.0;533.0;477.9;466.2;415.6;265679.0;264228.0;1451.0;254583.0;209200.0;17257.0;2952.0;25174.0;7503.0;435.0;2993.0;14243.0;11096.0;-316.0;-228.0;-1716.0;8836.0
447;51 Groothandel en handelsbemiddeling;2003;55690.0;492.0;439.3;434.2;386.8;265362.0;263482.0;1880.0;255932.0;211347.0;16933.0;3264.0;24388.0;6997.0;426.0;3344.0;13621.0;9430.0;-588.0;-261.0;392.0;8974.0
448;51 Groothandel en handelsbemiddeling;2004;57910.0;477.9;423.9;427.6;378.9;282229.0;280569.0;1660.0;271563.0;226089.0;17099.0;2864.0;25511.0;7056.0;435.0;3885.0;14135.0;10667.0;11.0;-290.0;-4.0;10383.0
449;51 Groothandel en handelsbemiddeling;2005;58065.0;484.1;426.4;431.5;379.0;297193.0;295356.0;1838.0;285300.0;238120.0;17532.0;2899.0;26749.0;7409.0;477.0;4145.0;14718.0;11893.0;532.0;-312.0;560.0;12674.0
450;511 Handelsbemiddeling;2000;4740.0;;;;;;;;;;;;;;;;;;;;;
451;511 Handelsbemiddeling;2001;4480.0;;;;;;;;;;;;;;;;;;;;;
452;511 Handelsbemiddeling;2002;4780.0;;;;;;;;;;;;;;;;;;;;;
453;511 Handelsbemiddeling;2003;4880.0;;;;;;;;;;;;;;;;;;;;;
454;511 Handelsbemiddeling;2004;5290.0;;;;;;;;;;;;;;;;;;;;;
455;511 Handelsbemiddeling;2005;5575.0;;;;;;;;;;;;;;;;;;;;;
456;512 Grooth landbouwprod,levende dieren;2000;4915.0;40.2;34.8;33.3;28.1;22522.0;22391.0;131.0;21950.0;19315.0;1043.0;201.0;1391.0;280.0;43.0;98.0;970.0;572.0;-100.0;-11.0;15.0;477.0
457;512 Grooth landbouwprod,levende dieren;2001;4885.0;39.0;33.9;31.5;26.6;21582.0;21493.0;89.0;21040.0;18667.0;982.0;191.0;1200.0;223.0;42.0;99.0;836.0;541.0;-78.0;-5.0;3.0;461.0
458;512 Grooth landbouwprod,levende dieren;2002;4905.0;37.7;32.8;31.4;26.6;22270.0;22159.0;110.0;21704.0;19124.0;1052.0;205.0;1323.0;185.0;38.0;233.0;867.0;565.0;-73.0;-2.0;-13.0;477.0
459;512 Grooth landbouwprod,levende dieren;2003;4885.0;37.5;32.6;30.8;26.4;22151.0;22050.0;101.0;21577.0;18977.0;1057.0;200.0;1343.0;174.0;42.0;268.0;859.0;574.0;-78.0;-31.0;-4.0;461.0
460;512 Grooth landbouwprod,levende dieren;2004;4995.0;;;;;22095.0;22011.0;84.0;21499.0;19080.0;1021.0;173.0;1225.0;152.0;37.0;237.0;799.0;596.0;-80.0;-12.0;-18.0;485.0
461;512 Grooth landbouwprod,levende dieren;2005;4920.0;;;;;20543.0;20471.0;72.0;20133.0;17650.0;976.0;170.0;1337.0;175.0;42.0;324.0;796.0;410.0;-55.0;-14.0;43.0;385.0
462;5121 Groothandel in granen,zaden,veevoer;2000;1215.0;10.9;9.7;10.0;8.6;9991.0;9897.0;94.0;9768.0;8868.0;378.0;77.0;445.0;73.0;20.0;39.0;313.0;222.0;-46.0;0.0;6.0;184.0
463;5121 Groothandel in granen,zaden,veevoer;2001;1205.0;10.3;9.1;9.0;7.9;9199.0;9140.0;60.0;9026.0;8190.0;349.0;75.0;412.0;80.0;21.0;39.0;272.0;175.0;-24.0;3.0;2.0;155.0
464;5121 Groothandel in granen,zaden,veevoer;2002;1205.0;;;;;;;;;;;;;;;;;;;;;
465;5121 Groothandel in granen,zaden,veevoer;2003;1170.0;10.2;9.1;8.7;7.9;9717.0;9653.0;63.0;9464.0;8598.0;367.0;71.0;428.0;57.0;14.0;70.0;287.0;250.0;-17.0;-12.0;2.0;226.0
466;5121 Groothandel in granen,zaden,veevoer;2004;1195.0;;;;;9925.0;9863.0;61.0;9648.0;8777.0;363.0;67.0;441.0;60.0;16.0;68.0;297.0;278.0;-42.0;-8.0;-16.0;212.0
467;5121 Groothandel in granen,zaden,veevoer;2005;1190.0;;;;;;;;;;;;;;;;;;;;;
468;5122 Groothandel in bloemen en planten;2000;2295.0;24.4;20.7;20.3;16.6;7983.0;7957.0;25.0;7720.0;6262.0;566.0;94.0;798.0;181.0;17.0;49.0;551.0;262.0;-35.0;-12.0;3.0;219.0
469;5122 Groothandel in bloemen en planten;2001;2335.0;24.0;20.5;19.7;16.4;8006.0;7988.0;18.0;7729.0;6430.0;550.0;92.0;657.0;119.0;18.0;51.0;469.0;277.0;-39.0;-6.0;-1.0;230.0
470;5122 Groothandel in bloemen en planten;2002;2325.0;23.9;20.5;20.0;16.8;8480.0;8456.0;25.0;8199.0;6718.0;598.0;115.0;768.0;103.0;20.0;141.0;504.0;281.0;-40.0;-5.0;4.0;240.0
471;5122 Groothandel in bloemen en planten;2003;2345.0;22.9;19.7;19.0;16.2;8499.0;8485.0;14.0;8234.0;6762.0;602.0;108.0;762.0;98.0;23.0;152.0;489.0;264.0;-43.0;-18.0;-2.0;202.0
472;5122 Groothandel in bloemen en planten;2004;2415.0;;;;;8216.0;8200.0;16.0;7955.0;6587.0;587.0;90.0;691.0;79.0;19.0;150.0;443.0;261.0;-29.0;-5.0;-1.0;227.0
473;5122 Groothandel in bloemen en planten;2005;2370.0;22.0;18.5;18.8;15.6;8256.0;8238.0;18.0;8036.0;6607.0;578.0;92.0;759.0;82.0;22.0;208.0;447.0;220.0;-29.0;-4.0;0.0;188.0
474;5123a Gh dieren,huiden,leder,ruwe tabak;2000;1395.0;4.9;4.5;3.1;2.7;4548.0;4536.0;12.0;4461.0;4187.0;99.0;30.0;145.0;26.0;5.0;10.0;104.0;87.0;-19.0;0.0;5.0;74.0
475;5123a Gh dieren,huiden,leder,ruwe tabak;2001;1355.0;4.8;4.5;2.6;2.3;4376.0;4365.0;11.0;4286.0;4046.0;85.0;24.0;131.0;25.0;3.0;10.0;93.0;92.0;-16.0;-1.0;2.0;75.0
476;5123a Gh dieren,huiden,leder,ruwe tabak;2002;1380.0;;;;;;;;;;;;;;;;;;;;;
477;5123a Gh dieren,huiden,leder,ruwe tabak;2003;1365.0;4.4;3.9;2.9;2.4;3936.0;3912.0;23.0;3877.0;3616.0;90.0;21.0;150.0;19.0;4.0;44.0;83.0;58.0;-17.0;-2.0;-5.0;33.0
478;5123a Gh dieren,huiden,leder,ruwe tabak;2004;1390.0;;;;;3956.0;3948.0;6.0;3898.0;3716.0;69.0;16.0;97.0;13.0;2.0;19.0;63.0;57.0;-8.0;1.0;-2.0;48.0
479;5123a Gh dieren,huiden,leder,ruwe tabak;2005;1370.0;;;;;4148.0;4139.0;9.0;4086.0;3884.0;66.0;12.0;124.0;17.0;2.0;27.0;78.0;62.0;-10.0;0.0;-7.0;45.0
480;513 Groothand. voedings- & genotmiddelen;2000;6475.0;90.1;75.1;78.7;64.6;44007.0;43631.0;376.0;42809.0;37354.0;2130.0;415.0;2910.0;796.0;90.0;340.0;1684.0;1198.0;-131.0;-36.0;-116.0;914.0
481;513 Groothand. voedings- & genotmiddelen;2001;6480.0;89.3;75.8;76.6;64.7;47753.0;47384.0;369.0;46082.0;40350.0;2237.0;481.0;3014.0;872.0;95.0;266.0;1781.0;1672.0;-117.0;-4.0;7.0;1557.0
482;513 Groothand. voedings- & genotmiddelen;2002;6555.0;86.3;74.3;74.1;63.5;49207.0;48943.0;263.0;47256.0;40591.0;2297.0;693.0;3675.0;1068.0;92.0;402.0;2113.0;1951.0;-126.0;-6.0;-740.0;1079.0
483;513 Groothand. voedings- & genotmiddelen;2003;6580.0;78.5;68.5;67.9;58.7;48710.0;48246.0;464.0;47060.0;40242.0;2281.0;1051.0;3486.0;1092.0;86.0;510.0;1798.0;1650.0;-193.0;-52.0;20.0;1426.0
484;513 Groothand. voedings- & genotmiddelen;2004;6670.0;77.7;66.5;67.4;57.1;51942.0;51493.0;449.0;49870.0;43252.0;2319.0;666.0;3633.0;956.0;95.0;712.0;1870.0;2071.0;-114.0;-18.0;-187.0;1752.0
485;513 Groothand. voedings- & genotmiddelen;2005;6690.0;79.8;67.7;68.4;57.9;54190.0;53695.0;495.0;51780.0;44938.0;2368.0;701.0;3773.0;899.0;105.0;759.0;2010.0;2410.0;-76.0;-26.0;-116.0;2191.0
486;5131 Grooth.aardappelen, groenten, fruit;2000;1210.0;16.3;14.3;14.0;12.1;9601.0;9582.0;20.0;9402.0;8207.0;426.0;97.0;672.0;152.0;26.0;110.0;384.0;200.0;-6.0;-5.0;-3.0;186.0
487;5131 Grooth.aardappelen, groenten, fruit;2001;1190.0;17.6;14.9;14.4;12.4;10016.0;9988.0;28.0;9760.0;8540.0;461.0;101.0;658.0;132.0;27.0;77.0;422.0;256.0;-14.0;-3.0;4.0;244.0
488;5131 Grooth.aardappelen, groenten, fruit;2002;1180.0;16.4;13.6;13.0;11.1;10003.0;9943.0;61.0;9741.0;8583.0;436.0;90.0;632.0;115.0;22.0;125.0;370.0;264.0;-43.0;-6.0;-7.0;207.0
489;5131 Grooth.aardappelen, groenten, fruit;2003;1160.0;15.3;13.4;13.0;11.2;9945.0;9931.0;14.0;9700.0;8547.0;450.0;86.0;617.0;78.0;21.0;159.0;359.0;244.0;-22.0;-4.0;4.0;222.0
490;5131 Grooth.aardappelen, groenten, fruit;2004;1125.0;15.0;13.1;12.5;10.9;10270.0;10249.0;21.0;9998.0;8784.0;455.0;89.0;670.0;104.0;21.0;191.0;354.0;273.0;-13.0;-3.0;-6.0;250.0
491;5131 Grooth.aardappelen, groenten, fruit;2005;1100.0;15.9;13.7;12.8;11.0;10606.0;10569.0;38.0;10294.0;9030.0;457.0;76.0;731.0;106.0;25.0;210.0;390.0;313.0;-8.0;-3.0;-7.0;295.0
492;5139 Groothand.voedingsmiddelen alg ass.;2000;1095.0;27.7;20.2;26.3;18.9;10658.0;10502.0;156.0;10374.0;9112.0;570.0;104.0;588.0;136.0;18.0;53.0;381.0;284.0;-14.0;-13.0;7.0;263.0
493;5139 Groothand.voedingsmiddelen alg ass.;2001;1080.0;25.6;20.2;24.1;18.8;12419.0;12229.0;190.0;12045.0;10665.0;627.0;117.0;636.0;133.0;25.0;47.0;431.0;374.0;-17.0;15.0;-63.0;308.0
494;5139 Groothand.voedingsmiddelen alg ass.;2002;1135.0;26.2;22.1;24.2;20.5;13179.0;13147.0;32.0;12853.0;11201.0;684.0;127.0;841.0;166.0;25.0;76.0;574.0;326.0;-48.0;5.0;-33.0;250.0
495;5139 Groothand.voedingsmiddelen alg ass.;2003;1130.0;18.7;15.9;17.5;14.8;12198.0;11947.0;250.0;11775.0;10504.0;566.0;114.0;591.0;117.0;18.0;80.0;376.0;423.0;-34.0;-44.0;20.0;364.0
496;5139 Groothand.voedingsmiddelen alg ass.;2004;1195.0;20.9;16.9;19.5;15.7;13374.0;13102.0;272.0;12921.0;11446.0;604.0;115.0;756.0;96.0;28.0;173.0;459.0;453.0;-29.0;5.0;-26.0;403.0
497;5139 Groothand.voedingsmiddelen alg ass.;2005;1215.0;20.1;16.3;18.4;15.0;13485.0;13193.0;292.0;12997.0;11476.0;590.0;139.0;792.0;108.0;23.0;165.0;496.0;488.0;-30.0;-16.0;-34.0;408.0
498;5132a Gh in rest voedings+genotmiddelen;2000;4170.0;46.0;40.5;38.6;33.8;23748.0;23547.0;202.0;23034.0;20035.0;1135.0;216.0;1648.0;507.0;45.0;175.0;921.0;714.0;-110.0;-20.0;-121.0;465.0
499;5132a Gh in rest voedings+genotmiddelen;2001;4210.0;46.0;40.5;38.1;33.3;25318.0;25166.0;152.0;24278.0;21144.0;1150.0;262.0;1722.0;608.0;45.0;142.0;927.0;1042.0;-86.0;-15.0;67.0;1006.0
500;5132a Gh in rest voedings+genotmiddelen;2002;4235.0;43.7;38.4;36.9;31.9;26025.0;25854.0;171.0;24660.0;20807.0;1176.0;476.0;2201.0;787.0;45.0;202.0;1167.0;1362.0;-36.0;-5.0;-700.0;621.0
501;5132a Gh in rest voedings+genotmiddelen;2003;4275.0;44.5;39.3;37.1;32.8;26568.0;26369.0;199.0;25586.0;21191.0;1264.0;851.0;2280.0;896.0;47.0;272.0;1065.0;984.0;-135.0;-5.0;-4.0;840.0
502;5132a Gh in rest voedings+genotmiddelen;2004;4350.0;41.8;36.4;35.3;30.5;28298.0;28142.0;156.0;26952.0;23022.0;1261.0;462.0;2207.0;756.0;46.0;347.0;1058.0;1346.0;-71.0;-20.0;-155.0;1100.0
503;5132a Gh in rest voedings+genotmiddelen;2005;4380.0;43.6;37.7;37.2;32.0;30100.0;29936.0;165.0;28492.0;24430.0;1321.0;486.0;2255.0;685.0;58.0;384.0;1128.0;1610.0;-35.0;-7.0;-75.0;1487.0
504;514 Groothand.in ov.consumentenartikelen;2000;15165.0;116.8;104.9;98.5;88.2;47803.0;47255.0;548.0;45473.0;35112.0;3239.0;512.0;6610.0;2442.0;64.0;514.0;3590.0;2330.0;21.0;-41.0;127.0;2436.0
505;514 Groothand.in ov.consumentenartikelen;2001;15020.0;117.6;105.3;98.0;86.9;50229.0;49829.0;400.0;47704.0;37315.0;3303.0;506.0;6580.0;2404.0;67.0;474.0;3635.0;2525.0;-240.0;-31.0;-113.0;2141.0
506;514 Groothand.in ov.consumentenartikelen;2002;15285.0;115.3;102.4;99.9;88.1;53743.0;53292.0;451.0;50958.0;39271.0;3689.0;530.0;7468.0;2612.0;66.0;699.0;4091.0;2785.0;-139.0;-60.0;13.0;2599.0
507;514 Groothand.in ov.consumentenartikelen;2003;15175.0;110.4;97.3;96.3;84.6;57851.0;57360.0;491.0;54825.0;43212.0;3694.0;527.0;7392.0;2826.0;70.0;763.0;3733.0;3026.0;-286.0;-31.0;70.0;2778.0
508;514 Groothand.in ov.consumentenartikelen;2004;15455.0;103.1;90.5;93.2;81.7;58756.0;58423.0;333.0;55681.0;44195.0;3685.0;506.0;7295.0;2752.0;67.0;862.0;3614.0;3075.0;16.0;-37.0;-52.0;3002.0
509;514 Groothand.in ov.consumentenartikelen;2005;15480.0;104.1;90.5;94.4;81.9;60742.0;60260.0;482.0;57389.0;45514.0;3900.0;501.0;7474.0;3013.0;73.0;889.0;3499.0;3353.0;126.0;-48.0;-80.0;3351.0
510;5142 Groothand.kleding,schoeisel,modeart;2000;3110.0;17.9;15.7;15.0;13.4;9323.0;9264.0;58.0;8930.0;6418.0;522.0;96.0;1894.0;707.0;10.0;99.0;1078.0;394.0;-81.0;-1.0;30.0;342.0
511;5142 Groothand.kleding,schoeisel,modeart;2001;3075.0;19.6;16.9;17.1;14.5;9570.0;9412.0;156.0;9103.0;6471.0;602.0;97.0;1933.0;675.0;15.0;102.0;1141.0;466.0;-81.0;-11.0;-13.0;362.0
512;5142 Groothand.kleding,schoeisel,modeart;2002;3090.0;19.4;16.9;17.0;14.7;10430.0;10235.0;196.0;9986.0;7030.0;625.0;97.0;2234.0;702.0;13.0;143.0;1376.0;446.0;-86.0;-6.0;2.0;356.0
513;5142 Groothand.kleding,schoeisel,modeart;2003;3080.0;18.8;16.0;16.5;13.7;10097.0;9910.0;186.0;9550.0;6799.0;616.0;97.0;2038.0;972.0;13.0;149.0;904.0;546.0;-70.0;-8.0;-17.0;451.0
514;5142 Groothand.kleding,schoeisel,modeart;2004;3110.0;16.9;14.6;15.3;13.2;9954.0;9899.0;57.0;9236.0;6670.0;597.0;84.0;1885.0;885.0;11.0;192.0;797.0;720.0;-64.0;-11.0;-24.0;622.0
515;5142 Groothand.kleding,schoeisel,modeart;2005;3040.0;17.3;14.8;15.6;13.1;10603.0;10550.0;52.0;9760.0;7063.0;638.0;89.0;1970.0;1070.0;13.0;157.0;730.0;844.0;-28.0;-12.0;-15.0;791.0
516;5146 Groothandel in farmaceutische prod.;2000;1590.0;22.9;20.9;20.3;18.6;11422.0;11316.0;108.0;10927.0;8653.0;822.0;120.0;1332.0;413.0;9.0;120.0;790.0;496.0;51.0;-13.0;85.0;619.0
517;5146 Groothandel in farmaceutische prod.;2001;1620.0;23.9;21.8;21.2;19.4;12751.0;12638.0;113.0;12170.0;9692.0;895.0;124.0;1459.0;475.0;11.0;107.0;866.0;580.0;0.0;-11.0;-96.0;474.0
518;5146 Groothandel in farmaceutische prod.;2002;1695.0;26.5;23.8;24.0;21.7;14391.0;14270.0;122.0;13462.0;10613.0;1059.0;125.0;1665.0;541.0;12.0;161.0;951.0;929.0;-13.0;-12.0;10.0;915.0
519;5146 Groothandel in farmaceutische prod.;2003;1665.0;24.8;22.2;22.6;20.4;17654.0;17492.0;160.0;16678.0;13722.0;1070.0;127.0;1759.0;526.0;11.0;155.0;1067.0;976.0;-42.0;-1.0;71.0;1003.0
520;5146 Groothandel in farmaceutische prod.;2004;1685.0;24.5;21.9;22.7;20.3;19223.0;19100.0;122.0;18299.0;15164.0;1109.0;145.0;1881.0;536.0;13.0;190.0;1142.0;925.0;6.0;-9.0;12.0;933.0
521;5146 Groothandel in farmaceutische prod.;2005;1695.0;24.4;21.5;22.5;20.0;22635.0;22468.0;167.0;21566.0;18405.0;1175.0;144.0;1842.0;638.0;15.0;199.0;990.0;1069.0;140.0;-20.0;-81.0;1107.0
