ID;Bedrijfstak;Landen;Perioden;Investeringsquote_1
7481;Reparatie van consumentenartikelen;Denemarken;1991;
7482;Reparatie van consumentenartikelen;Denemarken;1992;
7483;Reparatie van consumentenartikelen;Denemarken;1993;11.5
7484;Reparatie van consumentenartikelen;Denemarken;1994;13.2
7485;Reparatie van consumentenartikelen;Denemarken;1995;14.4
7486;Reparatie van consumentenartikelen;Denemarken;1996;12.7
7487;Reparatie van consumentenartikelen;Denemarken;1997;14.8
7488;Reparatie van consumentenartikelen;Denemarken;1998;14.4
7489;Reparatie van consumentenartikelen;Denemarken;1999;14.4
7490;Reparatie van consumentenartikelen;Denemarken;2000;17.4
7491;Reparatie van consumentenartikelen;Denemarken;2001;13.7
7492;Reparatie van consumentenartikelen;Denemarken;2002;12.4
7493;Reparatie van consumentenartikelen;Denemarken;2003;12.5
7494;Reparatie van consumentenartikelen;Denemarken;2004;
7495;Reparatie van consumentenartikelen;Denemarken;2005;
7496;Reparatie van consumentenartikelen;Denemarken;2006;
7497;Reparatie van consumentenartikelen;Duitsland;1990;
7498;Reparatie van consumentenartikelen;Duitsland;1991;11.8
7499;Reparatie van consumentenartikelen;Duitsland;1992;12.3
7500;Reparatie van consumentenartikelen;Duitsland;1993;11.6
7501;Reparatie van consumentenartikelen;Duitsland;1994;10.6
7502;Reparatie van consumentenartikelen;Duitsland;1995;9.7
7503;Reparatie van consumentenartikelen;Duitsland;1996;9.4
7504;Reparatie van consumentenartikelen;Duitsland;1997;9.8
7505;Reparatie van consumentenartikelen;Duitsland;1998;10.0
7506;Reparatie van consumentenartikelen;Duitsland;1999;10.3
7507;Reparatie van consumentenartikelen;Duitsland;2000;10.4
7508;Reparatie van consumentenartikelen;Duitsland;2001;8.7
7509;Reparatie van consumentenartikelen;Duitsland;2002;8.4
7510;Reparatie van consumentenartikelen;Duitsland;2003;7.9
7511;Reparatie van consumentenartikelen;Duitsland;2004;8.3
7512;Reparatie van consumentenartikelen;Duitsland;2005;8.5
7513;Reparatie van consumentenartikelen;Duitsland;2006;8.6
7514;Reparatie van consumentenartikelen;Finland;1990;22.6
7515;Reparatie van consumentenartikelen;Finland;1991;19.3
7516;Reparatie van consumentenartikelen;Finland;1992;17.6
7517;Reparatie van consumentenartikelen;Finland;1993;13.6
7518;Reparatie van consumentenartikelen;Finland;1994;6.7
7519;Reparatie van consumentenartikelen;Finland;1995;9.1
7520;Reparatie van consumentenartikelen;Finland;1996;10.4
7521;Reparatie van consumentenartikelen;Finland;1997;11.3
7522;Reparatie van consumentenartikelen;Finland;1998;11.2
7523;Reparatie van consumentenartikelen;Finland;1999;11.3
7524;Reparatie van consumentenartikelen;Finland;2000;11.1
7525;Reparatie van consumentenartikelen;Finland;2001;9.8
7526;Reparatie van consumentenartikelen;Finland;2002;9.1
7527;Reparatie van consumentenartikelen;Finland;2003;10.1
7528;Reparatie van consumentenartikelen;Finland;2004;9.1
7529;Reparatie van consumentenartikelen;Finland;2005;8.5
7530;Reparatie van consumentenartikelen;Finland;2006;7.8
7531;Reparatie van consumentenartikelen;Frankrijk;1990;
7532;Reparatie van consumentenartikelen;Frankrijk;1991;
7533;Reparatie van consumentenartikelen;Frankrijk;1992;
7534;Reparatie van consumentenartikelen;Frankrijk;1993;
7535;Reparatie van consumentenartikelen;Frankrijk;1994;
7536;Reparatie van consumentenartikelen;Frankrijk;1995;
7537;Reparatie van consumentenartikelen;Frankrijk;1996;
7538;Reparatie van consumentenartikelen;Frankrijk;1997;
7539;Reparatie van consumentenartikelen;Frankrijk;1998;
7540;Reparatie van consumentenartikelen;Frankrijk;1999;9.0
7541;Reparatie van consumentenartikelen;Frankrijk;2000;10.3
7542;Reparatie van consumentenartikelen;Frankrijk;2001;8.9
7543;Reparatie van consumentenartikelen;Frankrijk;2002;9.4
7544;Reparatie van consumentenartikelen;Frankrijk;2003;9.5
7545;Reparatie van consumentenartikelen;Frankrijk;2004;9.3
7546;Reparatie van consumentenartikelen;Frankrijk;2005;9.8
7547;Reparatie van consumentenartikelen;Frankrijk;2006;10.7
7548;Reparatie van consumentenartikelen;Hongarije;1990;
7549;Reparatie van consumentenartikelen;Hongarije;1991;
7550;Reparatie van consumentenartikelen;Hongarije;1992;
7551;Reparatie van consumentenartikelen;Hongarije;1993;
7552;Reparatie van consumentenartikelen;Hongarije;1994;
7553;Reparatie van consumentenartikelen;Hongarije;1995;
7554;Reparatie van consumentenartikelen;Hongarije;1996;
7555;Reparatie van consumentenartikelen;Hongarije;1997;
7556;Reparatie van consumentenartikelen;Hongarije;1998;
7557;Reparatie van consumentenartikelen;Hongarije;1999;
7558;Reparatie van consumentenartikelen;Hongarije;2000;18.9
7559;Reparatie van consumentenartikelen;Hongarije;2001;16.4
7560;Reparatie van consumentenartikelen;Hongarije;2002;16.4
7561;Reparatie van consumentenartikelen;Hongarije;2003;17.9
7562;Reparatie van consumentenartikelen;Hongarije;2004;18.4
7563;Reparatie van consumentenartikelen;Hongarije;2005;18.6
7564;Reparatie van consumentenartikelen;Hongarije;2006;
7565;Reparatie van consumentenartikelen;Ierland;1990;
7566;Reparatie van consumentenartikelen;Ierland;1991;
7567;Reparatie van consumentenartikelen;Ierland;1992;
7568;Reparatie van consumentenartikelen;Ierland;1993;
7569;Reparatie van consumentenartikelen;Ierland;1994;
7570;Reparatie van consumentenartikelen;Ierland;1995;15.5
7571;Reparatie van consumentenartikelen;Ierland;1996;15.4
7572;Reparatie van consumentenartikelen;Ierland;1997;17.3
7573;Reparatie van consumentenartikelen;Ierland;1998;19.4
7574;Reparatie van consumentenartikelen;Ierland;1999;20.1
7575;Reparatie van consumentenartikelen;Ierland;2000;20.9
7576;Reparatie van consumentenartikelen;Ierland;2001;18.0
7577;Reparatie van consumentenartikelen;Ierland;2002;12.1
7578;Reparatie van consumentenartikelen;Ierland;2003;14.4
7579;Reparatie van consumentenartikelen;Ierland;2004;15.8
7580;Reparatie van consumentenartikelen;Ierland;2005;17.3
7581;Reparatie van consumentenartikelen;Ierland;2006;21.3
7582;Reparatie van consumentenartikelen;Italië;1990;10.2
7583;Reparatie van consumentenartikelen;Italië;1991;10.0
7584;Reparatie van consumentenartikelen;Italië;1992;9.5
7585;Reparatie van consumentenartikelen;Italië;1993;9.2
7586;Reparatie van consumentenartikelen;Italië;1994;9.2
7587;Reparatie van consumentenartikelen;Italië;1995;10.3
7588;Reparatie van consumentenartikelen;Italië;1996;11.1
7589;Reparatie van consumentenartikelen;Italië;1997;11.5
7590;Reparatie van consumentenartikelen;Italië;1998;11.5
7591;Reparatie van consumentenartikelen;Italië;1999;12.3
7592;Reparatie van consumentenartikelen;Italië;2000;12.5
7593;Reparatie van consumentenartikelen;Italië;2001;14.0
7594;Reparatie van consumentenartikelen;Italië;2002;16.3
7595;Reparatie van consumentenartikelen;Italië;2003;14.9
7596;Reparatie van consumentenartikelen;Italië;2004;15.7
7597;Reparatie van consumentenartikelen;Italië;2005;16.3
7598;Reparatie van consumentenartikelen;Italië;2006;17.2
7599;Reparatie van consumentenartikelen;Nederland;1990;12.8
7600;Reparatie van consumentenartikelen;Nederland;1991;13.2
7601;Reparatie van consumentenartikelen;Nederland;1992;13.1
7602;Reparatie van consumentenartikelen;Nederland;1993;12.4
7603;Reparatie van consumentenartikelen;Nederland;1994;12.3
7604;Reparatie van consumentenartikelen;Nederland;1995;11.3
7605;Reparatie van consumentenartikelen;Nederland;1996;12.5
7606;Reparatie van consumentenartikelen;Nederland;1997;11.7
7607;Reparatie van consumentenartikelen;Nederland;1998;12.6
7608;Reparatie van consumentenartikelen;Nederland;1999;13.0
7609;Reparatie van consumentenartikelen;Nederland;2000;11.6
7610;Reparatie van consumentenartikelen;Nederland;2001;10.7
7611;Reparatie van consumentenartikelen;Nederland;2002;10.0
7612;Reparatie van consumentenartikelen;Nederland;2003;10.2
7613;Reparatie van consumentenartikelen;Nederland;2004;9.1
7614;Reparatie van consumentenartikelen;Nederland;2005;9.5
7615;Reparatie van consumentenartikelen;Nederland;2006;9.8
7616;Reparatie van consumentenartikelen;Oostenrijk;1990;12.3
7617;Reparatie van consumentenartikelen;Oostenrijk;1991;12.5
7618;Reparatie van consumentenartikelen;Oostenrijk;1992;11.2
7619;Reparatie van consumentenartikelen;Oostenrijk;1993;10.7
7620;Reparatie van consumentenartikelen;Oostenrijk;1994;11.2
7621;Reparatie van consumentenartikelen;Oostenrijk;1995;11.2
7622;Reparatie van consumentenartikelen;Oostenrijk;1996;11.0
7623;Reparatie van consumentenartikelen;Oostenrijk;1997;10.8
7624;Reparatie van consumentenartikelen;Oostenrijk;1998;11.0
7625;Reparatie van consumentenartikelen;Oostenrijk;1999;10.4
7626;Reparatie van consumentenartikelen;Oostenrijk;2000;10.3
7627;Reparatie van consumentenartikelen;Oostenrijk;2001;10.8
7628;Reparatie van consumentenartikelen;Oostenrijk;2002;9.5
7629;Reparatie van consumentenartikelen;Oostenrijk;2003;8.7
7630;Reparatie van consumentenartikelen;Oostenrijk;2004;8.5
7631;Reparatie van consumentenartikelen;Oostenrijk;2005;8.5
7632;Reparatie van consumentenartikelen;Oostenrijk;2006;8.5
7633;Reparatie van consumentenartikelen;Polen;1990;
7634;Reparatie van consumentenartikelen;Polen;1991;
7635;Reparatie van consumentenartikelen;Polen;1992;
7636;Reparatie van consumentenartikelen;Polen;1993;
7637;Reparatie van consumentenartikelen;Polen;1994;
7638;Reparatie van consumentenartikelen;Polen;1995;11.4
7639;Reparatie van consumentenartikelen;Polen;1996;11.8
7640;Reparatie van consumentenartikelen;Polen;1997;14.6
7641;Reparatie van consumentenartikelen;Polen;1998;16.0
7642;Reparatie van consumentenartikelen;Polen;1999;19.3
7643;Reparatie van consumentenartikelen;Polen;2000;17.9
7644;Reparatie van consumentenartikelen;Polen;2001;14.0
7645;Reparatie van consumentenartikelen;Polen;2002;12.7
7646;Reparatie van consumentenartikelen;Polen;2003;12.1
7647;Reparatie van consumentenartikelen;Polen;2004;12.4
7648;Reparatie van consumentenartikelen;Polen;2005;12.8
7649;Reparatie van consumentenartikelen;Polen;2006;
7650;Reparatie van consumentenartikelen;Spanje;1990;
7651;Reparatie van consumentenartikelen;Spanje;1991;
7652;Reparatie van consumentenartikelen;Spanje;1992;
7653;Reparatie van consumentenartikelen;Spanje;1993;
7654;Reparatie van consumentenartikelen;Spanje;1994;
7655;Reparatie van consumentenartikelen;Spanje;1995;
7656;Reparatie van consumentenartikelen;Spanje;1996;
7657;Reparatie van consumentenartikelen;Spanje;1997;
7658;Reparatie van consumentenartikelen;Spanje;1998;
7659;Reparatie van consumentenartikelen;Spanje;1999;
7660;Reparatie van consumentenartikelen;Spanje;2000;18.0
7661;Reparatie van consumentenartikelen;Spanje;2001;17.4
7662;Reparatie van consumentenartikelen;Spanje;2002;17.4
7663;Reparatie van consumentenartikelen;Spanje;2003;18.1
7664;Reparatie van consumentenartikelen;Spanje;2004;
7665;Reparatie van consumentenartikelen;Spanje;2005;
7666;Reparatie van consumentenartikelen;Spanje;2006;
7667;Reparatie van consumentenartikelen;Tsjechië;1990;
7668;Reparatie van consumentenartikelen;Tsjechië;1991;
7669;Reparatie van consumentenartikelen;Tsjechië;1992;
7670;Reparatie van consumentenartikelen;Tsjechië;1993;
7671;Reparatie van consumentenartikelen;Tsjechië;1994;
7672;Reparatie van consumentenartikelen;Tsjechië;1995;21.8
7673;Reparatie van consumentenartikelen;Tsjechië;1996;33.8
7674;Reparatie van consumentenartikelen;Tsjechië;1997;21.5
7675;Reparatie van consumentenartikelen;Tsjechië;1998;24.6
7676;Reparatie van consumentenartikelen;Tsjechië;1999;29.9
7677;Reparatie van consumentenartikelen;Tsjechië;2000;17.6
7678;Reparatie van consumentenartikelen;Tsjechië;2001;19.2
7679;Reparatie van consumentenartikelen;Tsjechië;2002;17.9
7680;Reparatie van consumentenartikelen;Tsjechië;2003;18.5
7681;Reparatie van consumentenartikelen;Tsjechië;2004;19.0
7682;Reparatie van consumentenartikelen;Tsjechië;2005;18.2
7683;Reparatie van consumentenartikelen;Tsjechië;2006;18.0
7684;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1990;13.9
7685;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1991;12.2
7686;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1992;10.9
7687;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1993;11.5
7688;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1994;11.5
7689;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1995;12.9
7690;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1996;12.1
7691;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1997;13.7
7692;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1998;14.0
7693;Reparatie van consumentenartikelen;Verenigd Koninkrijk;1999;13.0
7694;Reparatie van consumentenartikelen;Verenigd Koninkrijk;2000;
7695;Reparatie van consumentenartikelen;Verenigd Koninkrijk;2001;
7696;Reparatie van consumentenartikelen;Verenigd Koninkrijk;2002;
7697;Reparatie van consumentenartikelen;Verenigd Koninkrijk;2003;
7698;Reparatie van consumentenartikelen;Verenigd Koninkrijk;2004;
7699;Reparatie van consumentenartikelen;Verenigd Koninkrijk;2005;
7700;Reparatie van consumentenartikelen;Verenigd Koninkrijk;2006;
7701;Reparatie van consumentenartikelen;Verenigde Staten;1990;6.3
7702;Reparatie van consumentenartikelen;Verenigde Staten;1991;5.7
7703;Reparatie van consumentenartikelen;Verenigde Staten;1992;5.8
7704;Reparatie van consumentenartikelen;Verenigde Staten;1993;6.5
7705;Reparatie van consumentenartikelen;Verenigde Staten;1994;7.0
7706;Reparatie van consumentenartikelen;Verenigde Staten;1995;7.4
7707;Reparatie van consumentenartikelen;Verenigde Staten;1996;7.4
7708;Reparatie van consumentenartikelen;Verenigde Staten;1997;7.1
7709;Reparatie van consumentenartikelen;Verenigde Staten;1998;9.3
7710;Reparatie van consumentenartikelen;Verenigde Staten;1999;9.0
7711;Reparatie van consumentenartikelen;Verenigde Staten;2000;9.6
7712;Reparatie van consumentenartikelen;Verenigde Staten;2001;8.5
7713;Reparatie van consumentenartikelen;Verenigde Staten;2002;7.2
7714;Reparatie van consumentenartikelen;Verenigde Staten;2003;7.6
7715;Reparatie van consumentenartikelen;Verenigde Staten;2004;7.9
7716;Reparatie van consumentenartikelen;Verenigde Staten;2005;8.1
7717;Reparatie van consumentenartikelen;Verenigde Staten;2006;
7718;Reparatie van consumentenartikelen;Zuid-Korea;1990;16.4
7719;Reparatie van consumentenartikelen;Zuid-Korea;1991;17.9
7720;Reparatie van consumentenartikelen;Zuid-Korea;1992;14.5
7721;Reparatie van consumentenartikelen;Zuid-Korea;1993;16.7
7722;Reparatie van consumentenartikelen;Zuid-Korea;1994;18.1
7723;Reparatie van consumentenartikelen;Zuid-Korea;1995;17.8
7724;Reparatie van consumentenartikelen;Zuid-Korea;1996;20.5
7725;Reparatie van consumentenartikelen;Zuid-Korea;1997;20.0
7726;Reparatie van consumentenartikelen;Zuid-Korea;1998;17.7
7727;Reparatie van consumentenartikelen;Zuid-Korea;1999;18.6
7728;Reparatie van consumentenartikelen;Zuid-Korea;2000;18.0
7729;Reparatie van consumentenartikelen;Zuid-Korea;2001;17.7
7730;Reparatie van consumentenartikelen;Zuid-Korea;2002;18.4
7731;Reparatie van consumentenartikelen;Zuid-Korea;2003;18.0
7732;Reparatie van consumentenartikelen;Zuid-Korea;2004;14.7
7733;Reparatie van consumentenartikelen;Zuid-Korea;2005;15.8
7734;Reparatie van consumentenartikelen;Zuid-Korea;2006;
7735;Reparatie van consumentenartikelen;Zweden;1990;
7736;Reparatie van consumentenartikelen;Zweden;1991;
7737;Reparatie van consumentenartikelen;Zweden;1992;
7738;Reparatie van consumentenartikelen;Zweden;1993;
7739;Reparatie van consumentenartikelen;Zweden;1994;
7740;Reparatie van consumentenartikelen;Zweden;1995;
7741;Reparatie van consumentenartikelen;Zweden;1996;
7742;Reparatie van consumentenartikelen;Zweden;1997;
7743;Reparatie van consumentenartikelen;Zweden;1998;
7744;Reparatie van consumentenartikelen;Zweden;1999;
7745;Reparatie van consumentenartikelen;Zweden;2000;
7746;Reparatie van consumentenartikelen;Zweden;2001;
7747;Reparatie van consumentenartikelen;Zweden;2002;
7748;Reparatie van consumentenartikelen;Zweden;2003;
7749;Reparatie van consumentenartikelen;Zweden;2004;
7750;Reparatie van consumentenartikelen;Zweden;2005;
7751;Reparatie van consumentenartikelen;Zweden;2006;
7752;Horeca;Australië;1990;44.9
7753;Horeca;Australië;1991;26.6
7754;Horeca;Australië;1992;22.2
7755;Horeca;Australië;1993;15.8
7756;Horeca;Australië;1994;19.4
7757;Horeca;Australië;1995;19.1
7758;Horeca;Australië;1996;27.8
7759;Horeca;Australië;1997;25.3
7760;Horeca;Australië;1998;29.3
7761;Horeca;Australië;1999;25.9
7762;Horeca;Australië;2000;19.8
7763;Horeca;Australië;2001;23.5
7764;Horeca;Australië;2002;28.3
7765;Horeca;Australië;2003;26.2
7766;Horeca;Australië;2004;26.1
7767;Horeca;Australië;2005;27.0
7768;Horeca;Australië;2006;
7769;Horeca;België;1990;
7770;Horeca;België;1991;
7771;Horeca;België;1992;
7772;Horeca;België;1993;
7773;Horeca;België;1994;
7774;Horeca;België;1995;22.4
7775;Horeca;België;1996;21.5
7776;Horeca;België;1997;21.3
7777;Horeca;België;1998;20.3
7778;Horeca;België;1999;21.4
7779;Horeca;België;2000;20.1
7780;Horeca;België;2001;18.1
7781;Horeca;België;2002;19.2
7782;Horeca;België;2003;18.1
7783;Horeca;België;2004;19.1
7784;Horeca;België;2005;19.3
7785;Horeca;België;2006;20.6
7786;Horeca;Canada;1990;10.1
7787;Horeca;Canada;1991;10.1
7788;Horeca;Canada;1992;7.2
7789;Horeca;Canada;1993;6.9
7790;Horeca;Canada;1994;6.8
7791;Horeca;Canada;1995;4.1
7792;Horeca;Canada;1996;4.6
7793;Horeca;Canada;1997;5.8
7794;Horeca;Canada;1998;6.8
7795;Horeca;Canada;1999;5.9
7796;Horeca;Canada;2000;4.9
7797;Horeca;Canada;2001;4.7
7798;Horeca;Canada;2002;
7799;Horeca;Canada;2003;
7800;Horeca;Canada;2004;
7801;Horeca;Canada;2005;
7802;Horeca;Canada;2006;
7803;Horeca;Denemarken;1990;
7804;Horeca;Denemarken;1991;
7805;Horeca;Denemarken;1992;
7806;Horeca;Denemarken;1993;18.8
7807;Horeca;Denemarken;1994;21.1
7808;Horeca;Denemarken;1995;17.3
7809;Horeca;Denemarken;1996;14.3
7810;Horeca;Denemarken;1997;16.2
7811;Horeca;Denemarken;1998;23.2
7812;Horeca;Denemarken;1999;18.6
7813;Horeca;Denemarken;2000;18.7
7814;Horeca;Denemarken;2001;11.7
7815;Horeca;Denemarken;2002;13.3
7816;Horeca;Denemarken;2003;13.8
7817;Horeca;Denemarken;2004;
7818;Horeca;Denemarken;2005;
7819;Horeca;Denemarken;2006;
7820;Horeca;Duitsland;1990;
7821;Horeca;Duitsland;1991;13.8
7822;Horeca;Duitsland;1992;16.4
7823;Horeca;Duitsland;1993;17.8
7824;Horeca;Duitsland;1994;15.8
7825;Horeca;Duitsland;1995;13.7
7826;Horeca;Duitsland;1996;13.1
7827;Horeca;Duitsland;1997;12.5
7828;Horeca;Duitsland;1998;12.0
7829;Horeca;Duitsland;1999;10.5
7830;Horeca;Duitsland;2000;8.7
7831;Horeca;Duitsland;2001;7.9
7832;Horeca;Duitsland;2002;7.2
7833;Horeca;Duitsland;2003;7.4
7834;Horeca;Duitsland;2004;7.2
7835;Horeca;Duitsland;2005;7.1
7836;Horeca;Duitsland;2006;7.3
7837;Horeca;Finland;1990;20.4
7838;Horeca;Finland;1991;18.6
7839;Horeca;Finland;1992;10.4
7840;Horeca;Finland;1993;6.4
7841;Horeca;Finland;1994;7.3
7842;Horeca;Finland;1995;7.4
7843;Horeca;Finland;1996;8.8
7844;Horeca;Finland;1997;10.7
7845;Horeca;Finland;1998;10.9
7846;Horeca;Finland;1999;10.1
7847;Horeca;Finland;2000;9.3
7848;Horeca;Finland;2001;6.8
7849;Horeca;Finland;2002;8.5
7850;Horeca;Finland;2003;7.8
7851;Horeca;Finland;2004;7.7
7852;Horeca;Finland;2005;8.3
7853;Horeca;Finland;2006;8.8
7854;Horeca;Frankrijk;1990;
7855;Horeca;Frankrijk;1991;
7856;Horeca;Frankrijk;1992;
7857;Horeca;Frankrijk;1993;
7858;Horeca;Frankrijk;1994;
7859;Horeca;Frankrijk;1995;
7860;Horeca;Frankrijk;1996;
7861;Horeca;Frankrijk;1997;
7862;Horeca;Frankrijk;1998;
7863;Horeca;Frankrijk;1999;15.3
7864;Horeca;Frankrijk;2000;16.0
7865;Horeca;Frankrijk;2001;13.6
7866;Horeca;Frankrijk;2002;13.6
7867;Horeca;Frankrijk;2003;14.4
7868;Horeca;Frankrijk;2004;13.6
7869;Horeca;Frankrijk;2005;12.1
7870;Horeca;Frankrijk;2006;12.9
7871;Horeca;Hongarije;1990;
7872;Horeca;Hongarije;1991;
7873;Horeca;Hongarije;1992;
7874;Horeca;Hongarije;1993;
7875;Horeca;Hongarije;1994;
7876;Horeca;Hongarije;1995;
7877;Horeca;Hongarije;1996;
7878;Horeca;Hongarije;1997;
7879;Horeca;Hongarije;1998;
7880;Horeca;Hongarije;1999;
7881;Horeca;Hongarije;2000;14.8
7882;Horeca;Hongarije;2001;15.0
7883;Horeca;Hongarije;2002;16.0
7884;Horeca;Hongarije;2003;13.8
7885;Horeca;Hongarije;2004;16.2
7886;Horeca;Hongarije;2005;16.9
7887;Horeca;Hongarije;2006;
7888;Horeca;Ierland;1990;
7889;Horeca;Ierland;1991;
7890;Horeca;Ierland;1992;
7891;Horeca;Ierland;1993;
7892;Horeca;Ierland;1994;
7893;Horeca;Ierland;1995;12.0
7894;Horeca;Ierland;1996;17.9
7895;Horeca;Ierland;1997;24.8
7896;Horeca;Ierland;1998;28.5
7897;Horeca;Ierland;1999;35.7
7898;Horeca;Ierland;2000;27.7
7899;Horeca;Ierland;2001;15.4
7900;Horeca;Ierland;2002;12.7
7901;Horeca;Ierland;2003;14.2
7902;Horeca;Ierland;2004;15.8
7903;Horeca;Ierland;2005;17.6
7904;Horeca;Ierland;2006;19.5
7905;Horeca;Italië;1990;17.3
7906;Horeca;Italië;1991;14.4
7907;Horeca;Italië;1992;14.8
7908;Horeca;Italië;1993;13.5
7909;Horeca;Italië;1994;14.4
7910;Horeca;Italië;1995;15.2
7911;Horeca;Italië;1996;14.1
7912;Horeca;Italië;1997;12.7
7913;Horeca;Italië;1998;15.5
7914;Horeca;Italië;1999;17.6
7915;Horeca;Italië;2000;16.9
7916;Horeca;Italië;2001;15.5
7917;Horeca;Italië;2002;15.0
7918;Horeca;Italië;2003;16.0
7919;Horeca;Italië;2004;16.9
7920;Horeca;Italië;2005;13.5
7921;Horeca;Italië;2006;13.1
7922;Horeca;Nederland;1990;12.4
7923;Horeca;Nederland;1991;12.4
7924;Horeca;Nederland;1992;11.7
7925;Horeca;Nederland;1993;11.0
7926;Horeca;Nederland;1994;10.6
7927;Horeca;Nederland;1995;7.7
7928;Horeca;Nederland;1996;6.6
7929;Horeca;Nederland;1997;6.3
7930;Horeca;Nederland;1998;7.7
7931;Horeca;Nederland;1999;11.2
7932;Horeca;Nederland;2000;9.6
7933;Horeca;Nederland;2001;7.7
7934;Horeca;Nederland;2002;8.2
7935;Horeca;Nederland;2003;8.2
7936;Horeca;Nederland;2004;7.8
7937;Horeca;Nederland;2005;7.2
7938;Horeca;Nederland;2006;7.6
7939;Horeca;Oostenrijk;1990;17.2
7940;Horeca;Oostenrijk;1991;15.9
7941;Horeca;Oostenrijk;1992;13.4
7942;Horeca;Oostenrijk;1993;11.7
7943;Horeca;Oostenrijk;1994;12.1
7944;Horeca;Oostenrijk;1995;15.3
7945;Horeca;Oostenrijk;1996;14.0
7946;Horeca;Oostenrijk;1997;11.9
7947;Horeca;Oostenrijk;1998;11.4
7948;Horeca;Oostenrijk;1999;11.4
7949;Horeca;Oostenrijk;2000;13.7
7950;Horeca;Oostenrijk;2001;13.7
7951;Horeca;Oostenrijk;2002;12.2
7952;Horeca;Oostenrijk;2003;12.2
7953;Horeca;Oostenrijk;2004;12.8
7954;Horeca;Oostenrijk;2005;12.8
7955;Horeca;Oostenrijk;2006;12.8
7956;Horeca;Polen;1990;
7957;Horeca;Polen;1991;
7958;Horeca;Polen;1992;
7959;Horeca;Polen;1993;
7960;Horeca;Polen;1994;
7961;Horeca;Polen;1995;21.7
7962;Horeca;Polen;1996;13.9
7963;Horeca;Polen;1997;15.6
7964;Horeca;Polen;1998;18.7
7965;Horeca;Polen;1999;18.4
7966;Horeca;Polen;2000;20.9
7967;Horeca;Polen;2001;18.2
7968;Horeca;Polen;2002;14.7
7969;Horeca;Polen;2003;14.8
7970;Horeca;Polen;2004;13.1
7971;Horeca;Polen;2005;10.9
7972;Horeca;Polen;2006;
7973;Horeca;Spanje;1990;
7974;Horeca;Spanje;1991;
7975;Horeca;Spanje;1992;
7976;Horeca;Spanje;1993;
7977;Horeca;Spanje;1994;
7978;Horeca;Spanje;1995;
7979;Horeca;Spanje;1996;
7980;Horeca;Spanje;1997;
7981;Horeca;Spanje;1998;
7982;Horeca;Spanje;1999;
7983;Horeca;Spanje;2000;10.6
7984;Horeca;Spanje;2001;11.5
7985;Horeca;Spanje;2002;11.3
7986;Horeca;Spanje;2003;12.0
7987;Horeca;Spanje;2004;
7988;Horeca;Spanje;2005;
7989;Horeca;Spanje;2006;
7990;Horeca;Tsjechië;1990;
7991;Horeca;Tsjechië;1991;
7992;Horeca;Tsjechië;1992;
7993;Horeca;Tsjechië;1993;
7994;Horeca;Tsjechië;1994;
7995;Horeca;Tsjechië;1995;23.4
7996;Horeca;Tsjechië;1996;16.4
7997;Horeca;Tsjechië;1997;17.7
7998;Horeca;Tsjechië;1998;10.2
7999;Horeca;Tsjechië;1999;16.8
8000;Horeca;Tsjechië;2000;17.4
8001;Horeca;Tsjechië;2001;12.2
8002;Horeca;Tsjechië;2002;19.2
8003;Horeca;Tsjechië;2003;26.6
8004;Horeca;Tsjechië;2004;17.3
8005;Horeca;Tsjechië;2005;19.1
8006;Horeca;Tsjechië;2006;24.0
8007;Horeca;Verenigd Koninkrijk;1990;16.2
8008;Horeca;Verenigd Koninkrijk;1991;13.3
8009;Horeca;Verenigd Koninkrijk;1992;14.7
8010;Horeca;Verenigd Koninkrijk;1993;12.2
8011;Horeca;Verenigd Koninkrijk;1994;10.9
8012;Horeca;Verenigd Koninkrijk;1995;18.2
8013;Horeca;Verenigd Koninkrijk;1996;18.1
8014;Horeca;Verenigd Koninkrijk;1997;18.4
8015;Horeca;Verenigd Koninkrijk;1998;16.7
8016;Horeca;Verenigd Koninkrijk;1999;20.1
8017;Horeca;Verenigd Koninkrijk;2000;
8018;Horeca;Verenigd Koninkrijk;2001;
8019;Horeca;Verenigd Koninkrijk;2002;
8020;Horeca;Verenigd Koninkrijk;2003;
8021;Horeca;Verenigd Koninkrijk;2004;
8022;Horeca;Verenigd Koninkrijk;2005;
8023;Horeca;Verenigd Koninkrijk;2006;
8024;Horeca;Verenigde Staten;1990;42.2
8025;Horeca;Verenigde Staten;1991;35.6
8026;Horeca;Verenigde Staten;1992;31.2
8027;Horeca;Verenigde Staten;1993;33.7
8028;Horeca;Verenigde Staten;1994;33.2
8029;Horeca;Verenigde Staten;1995;35.6
8030;Horeca;Verenigde Staten;1996;40.8
8031;Horeca;Verenigde Staten;1997;36.6
8032;Horeca;Verenigde Staten;1998;11.6
8033;Horeca;Verenigde Staten;1999;11.6
8034;Horeca;Verenigde Staten;2000;10.4
8035;Horeca;Verenigde Staten;2001;9.9
