ID;Populatie;RegioS;Motieven;Mobiliteitskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
4436;Hele bevolking;Nederland;4;Reisduur: 45 tot 60 min;2005;0.0;0.09;0.16
4437;Hele bevolking;Nederland;4;Reisduur: 45 tot 60 min;2006;;;
4438;Hele bevolking;Nederland;4;Reisduur: 45 tot 60 min;2007;;;
4439;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1985;;;
4440;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1986;;;
4441;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1987;;;
4442;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1988;;;
4443;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1989;;;
4444;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1990;;;
4445;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1991;;;
4446;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1992;;;
4447;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1993;;;
4448;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1994;;;
4449;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1995;;;
4450;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1996;;;
4451;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1997;;;
4452;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1998;;;
4453;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;1999;0.0;0.11;0.16
4454;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;2000;0.0;0.11;0.16
4455;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;2001;0.0;0.1;0.14
4456;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;2002;0.0;0.11;0.15
4457;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;2003;0.0;0.13;0.18
4458;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;2004;;;
4459;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;2005;0.0;0.12;0.19
4460;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;2006;;;
4461;Hele bevolking;Nederland;4;Reisduur: 60 tot 90 min;2007;;;
4462;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1985;;;
4463;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1986;;;
4464;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1987;;;
4465;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1988;;;
4466;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1989;;;
4467;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1990;;;
4468;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1991;;;
4469;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1992;;;
4470;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1993;;;
4471;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1994;;;
4472;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1995;;;
4473;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1996;;;
4474;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1997;;;
4475;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1998;;;
4476;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;1999;0.0;0.05;0.06
4477;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;2000;0.0;0.04;0.06
4478;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;2001;0.0;0.05;0.06
4479;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;2002;0.0;0.05;0.06
4480;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;2003;0.0;0.09;0.1
4481;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;2004;;;
4482;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;2005;0.0;0.06;0.08
4483;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;2006;;;
4484;Hele bevolking;Nederland;4;Reisduur: 90 tot 120 min;2007;;;
4485;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1985;;;
4486;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1986;;;
4487;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1987;;;
4488;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1988;;;
4489;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1989;;;
4490;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1990;;;
4491;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1991;;;
4492;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1992;;;
4493;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1993;;;
4494;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1994;;;
4495;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1995;;;
4496;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1996;;;
4497;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1997;;;
4498;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1998;;;
4499;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;1999;0.0;0.04;0.06
4500;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;2000;0.0;0.12;0.13
4501;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;2001;0.0;0.06;0.07
4502;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;2002;0.0;0.07;0.08
4503;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;2003;0.0;0.04;0.08
4504;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;2004;;;
4505;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;2005;0.0;0.04;0.04
4506;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;2006;;;
4507;Hele bevolking;Nederland;4;Reisduur: 120 min of meer;2007;;;
4508;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1985;;;
4509;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1986;;;
4510;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1987;;;
4511;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1988;;;
4512;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1989;;;
4513;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1990;;;
4514;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1991;;;
4515;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1992;;;
4516;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1993;;;
4517;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1994;;;
4518;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1995;;;
4519;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1996;;;
4520;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1997;;;
4521;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1998;;;
4522;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;1999;0.0;0.0;0.0
4523;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;2000;0.0;0.0;0.0
4524;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;2001;0.0;0.0;0.0
4525;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;2002;0.0;0.0;0.0
4526;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;2003;0.0;0.0;0.0
4527;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;2004;;;
4528;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;2005;0.0;0.0;0.0
4529;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;2006;;;
4530;Hele bevolking;Nederland;4;Vertrektijdstip: 0 tot 4 uur;2007;;;
4531;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1985;;;
4532;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1986;;;
4533;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1987;;;
4534;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1988;;;
4535;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1989;;;
4536;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1990;;;
4537;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1991;;;
4538;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1992;;;
4539;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1993;;;
4540;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1994;;;
4541;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1995;;;
4542;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1996;;;
4543;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1997;;;
4544;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1998;;;
4545;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;1999;0.0;0.0;0.01
4546;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;2000;0.0;0.01;0.02
4547;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;2001;0.0;0.01;0.01
4548;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;2002;0.0;0.01;0.01
4549;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;2003;0.0;0.0;0.01
4550;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;2004;;;
4551;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;2005;0.0;0.0;0.01
4552;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;2006;;;
4553;Hele bevolking;Nederland;4;Vertrektijdstip: 4 tot 7 uur;2007;;;
4554;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1985;;;
4555;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1986;;;
4556;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1987;;;
4557;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1988;;;
4558;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1989;;;
4559;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1990;;;
4560;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1991;;;
4561;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1992;;;
4562;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1993;;;
4563;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1994;;;
4564;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1995;;;
4565;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1996;;;
4566;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1997;;;
4567;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1998;;;
4568;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;1999;0.0;0.02;0.04
4569;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;2000;0.0;0.02;0.04
4570;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;2001;0.0;0.03;0.05
4571;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;2002;0.0;0.04;0.06
4572;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;2003;0.0;0.03;0.06
4573;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;2004;;;
4574;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;2005;0.0;0.02;0.03
4575;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;2006;;;
4576;Hele bevolking;Nederland;4;Vertrektijdstip: 7 tot 8 uur;2007;;;
4577;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1985;;;
4578;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1986;;;
4579;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1987;;;
4580;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1988;;;
4581;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1989;;;
4582;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1990;;;
4583;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1991;;;
4584;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1992;;;
4585;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1993;;;
4586;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1994;;;
4587;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1995;;;
4588;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1996;;;
4589;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1997;;;
4590;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1998;;;
4591;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;1999;0.01;0.06;0.14
4592;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;2000;0.01;0.09;0.17
4593;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;2001;0.01;0.07;0.14
4594;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;2002;0.01;0.06;0.14
4595;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;2003;0.01;0.07;0.17
4596;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;2004;0.01;0.07;0.14
4597;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;2005;0.01;0.07;0.14
4598;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;2006;0.01;0.05;0.12
4599;Hele bevolking;Nederland;4;Vertrektijdstip: 8 tot 9 uur;2007;0.01;0.05;0.13
4600;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1985;;;
4601;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1986;;;
4602;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1987;;;
4603;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1988;;;
4604;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1989;;;
4605;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1990;;;
4606;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1991;;;
4607;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1992;;;
4608;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1993;;;
4609;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1994;;;
4610;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1995;;;
4611;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1996;;;
4612;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1997;;;
4613;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1998;;;
4614;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;1999;0.04;0.27;0.6
4615;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;2000;0.04;0.27;0.61
4616;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;2001;0.04;0.26;0.56
4617;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;2002;0.04;0.29;0.61
4618;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;2003;0.04;0.32;0.66
4619;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;2004;0.04;0.28;0.62
4620;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;2005;0.04;0.25;0.58
4621;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;2006;0.03;0.23;0.48
4622;Hele bevolking;Nederland;4;Vertrektijdstip: 9 tot 12 uur;2007;0.03;0.2;0.52
4623;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1985;;;
4624;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1986;;;
4625;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1987;;;
4626;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1988;;;
4627;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1989;;;
4628;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1990;;;
4629;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1991;;;
4630;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1992;;;
4631;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1993;;;
4632;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1994;;;
4633;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1995;;;
4634;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1996;;;
4635;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1997;;;
4636;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1998;;;
4637;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;1999;0.01;0.08;0.15
4638;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;2000;0.01;0.09;0.16
4639;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;2001;0.01;0.08;0.15
4640;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;2002;0.01;0.08;0.17
4641;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;2003;0.01;0.09;0.17
4642;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;2004;0.01;0.08;0.16
4643;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;2005;0.01;0.07;0.14
4644;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;2006;0.01;0.06;0.12
4645;Hele bevolking;Nederland;4;Vertrektijdstip: 12 tot 13 uur;2007;0.01;0.05;0.13
4646;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1985;;;
4647;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1986;;;
4648;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1987;;;
4649;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1988;;;
4650;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1989;;;
4651;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1990;;;
4652;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1991;;;
4653;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1992;;;
4654;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1993;;;
4655;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1994;;;
4656;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1995;;;
4657;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1996;;;
4658;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1997;;;
4659;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1998;;;
4660;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;1999;0.01;0.1;0.21
4661;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;2000;0.01;0.09;0.2
4662;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;2001;0.01;0.09;0.19
4663;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;2002;0.01;0.09;0.2
4664;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;2003;0.01;0.1;0.19
4665;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;2004;0.01;0.09;0.19
4666;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;2005;0.01;0.09;0.19
4667;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;2006;0.01;0.07;0.14
4668;Hele bevolking;Nederland;4;Vertrektijdstip: 13 tot 14 uur;2007;0.01;0.11;0.19
4669;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1985;;;
4670;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1986;;;
4671;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1987;;;
4672;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1988;;;
4673;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1989;;;
4674;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1990;;;
4675;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1991;;;
4676;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1992;;;
4677;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1993;;;
4678;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1994;;;
4679;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1995;;;
4680;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1996;;;
4681;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1997;;;
4682;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1998;;;
4683;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;1999;0.03;0.18;0.41
4684;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;2000;0.03;0.18;0.4
4685;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;2001;0.03;0.19;0.4
4686;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;2002;0.03;0.18;0.4
4687;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;2003;0.03;0.19;0.4
4688;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;2004;0.02;0.18;0.4
4689;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;2005;0.02;0.18;0.39
4690;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;2006;0.02;0.15;0.36
4691;Hele bevolking;Nederland;4;Vertrektijdstip: 14 tot 16 uur;2007;0.02;0.15;0.33
4692;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1985;;;
4693;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1986;;;
4694;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1987;;;
4695;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1988;;;
4696;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1989;;;
4697;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1990;;;
4698;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1991;;;
4699;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1992;;;
4700;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1993;;;
4701;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1994;;;
4702;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1995;;;
4703;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1996;;;
4704;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1997;;;
4705;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1998;;;
4706;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;1999;0.01;0.08;0.19
4707;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;2000;0.01;0.08;0.19
4708;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;2001;0.01;0.07;0.17
4709;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;2002;0.01;0.09;0.19
4710;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;2003;0.01;0.09;0.19
4711;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;2004;0.01;0.09;0.17
4712;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;2005;0.01;0.08;0.18
4713;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;2006;0.01;0.06;0.16
4714;Hele bevolking;Nederland;4;Vertrektijdstip: 16 tot 17 uur;2007;0.01;0.05;0.13
4715;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1985;;;
4716;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1986;;;
4717;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1987;;;
4718;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1988;;;
4719;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1989;;;
4720;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1990;;;
4721;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1991;;;
4722;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1992;;;
4723;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1993;;;
4724;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1994;;;
4725;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1995;;;
4726;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1996;;;
4727;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1997;;;
4728;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1998;;;
4729;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;1999;0.01;0.07;0.14
4730;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;2000;0.01;0.06;0.13
4731;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;2001;0.01;0.05;0.1
4732;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;2002;0.01;0.06;0.13
4733;Hele bevolking;Nederland;4;Vertrektijdstip: 17 tot 18 uur;2003;0.01;0.05;0.12
