ID;JeugdhulpInNatura;Jeugdbescherming;Jeugdreclassering;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1
8985;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landerd;31 december 2019;
8986;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landerd;30 juni 2020;
8987;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landerd;31 december 2020;
8988;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;30 juni 2015;25.0
8989;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;31 december 2015;25.0
8990;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;30 juni 2016;20.0
8991;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;31 december 2016;20.0
8992;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;30 juni 2017;25.0
8993;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;31 december 2017;15.0
8994;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;30 juni 2018;15.0
8995;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;31 december 2018;20.0
8996;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;30 juni 2019;15.0
8997;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;31 december 2019;20.0
8998;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;30 juni 2020;15.0
8999;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landgraaf;31 december 2020;20.0
9000;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;30 juni 2015;
9001;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;31 december 2015;
9002;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;30 juni 2016;
9003;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;31 december 2016;
9004;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;30 juni 2017;
9005;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;31 december 2017;
9006;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;30 juni 2018;
9007;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;31 december 2018;
9008;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;30 juni 2019;
9009;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;31 december 2019;
9010;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;30 juni 2020;
9011;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Landsmeer;31 december 2020;
9012;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;30 juni 2015;
9013;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;31 december 2015;
9014;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;30 juni 2016;
9015;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;31 december 2016;
9016;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;30 juni 2017;
9017;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;31 december 2017;
9018;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;30 juni 2018;
9019;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;31 december 2018;
9020;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;30 juni 2019;
9021;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;31 december 2019;
9022;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;30 juni 2020;
9023;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Langedijk;31 december 2020;
9024;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;30 juni 2015;15.0
9025;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;31 december 2015;15.0
9026;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;30 juni 2016;15.0
9027;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;31 december 2016;15.0
9028;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;30 juni 2017;15.0
9029;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;31 december 2017;20.0
9030;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;30 juni 2018;20.0
9031;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;31 december 2018;15.0
9032;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;30 juni 2019;10.0
9033;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;31 december 2019;15.0
9034;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;30 juni 2020;10.0
9035;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lansingerland;31 december 2020;10.0
9036;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);30 juni 2015;
9037;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);31 december 2015;
9038;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);30 juni 2016;
9039;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);31 december 2016;
9040;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);30 juni 2017;
9041;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);31 december 2017;
9042;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);30 juni 2018;
9043;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);31 december 2018;
9044;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);30 juni 2019;
9045;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);31 december 2019;
9046;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);30 juni 2020;
9047;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Laren (NH.);31 december 2020;
9048;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;30 juni 2015;10.0
9049;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;31 december 2015;10.0
9050;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;30 juni 2016;
9051;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;31 december 2016;10.0
9052;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;30 juni 2017;10.0
9053;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;31 december 2017;
9054;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;30 juni 2018;
9055;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;31 december 2018;
9056;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;30 juni 2019;
9057;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;31 december 2019;
9058;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;30 juni 2020;
9059;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leek;31 december 2020;
9060;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;30 juni 2015;15.0
9061;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;31 december 2015;15.0
9062;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;30 juni 2016;15.0
9063;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;31 december 2016;15.0
9064;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;30 juni 2017;15.0
9065;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;31 december 2017;10.0
9066;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;30 juni 2018;10.0
9067;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;31 december 2018;10.0
9068;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;30 juni 2019;
9069;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;31 december 2019;
9070;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;30 juni 2020;
9071;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leerdam;31 december 2020;
9072;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;30 juni 2015;90.0
9073;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;31 december 2015;80.0
9074;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;30 juni 2016;80.0
9075;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;31 december 2016;75.0
9076;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;30 juni 2017;65.0
9077;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;31 december 2017;60.0
9078;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;30 juni 2018;65.0
9079;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;31 december 2018;55.0
9080;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;30 juni 2019;60.0
9081;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;31 december 2019;50.0
9082;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;30 juni 2020;50.0
9083;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarden;31 december 2020;35.0
9084;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;30 juni 2015;
9085;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;31 december 2015;
9086;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;30 juni 2016;
9087;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;31 december 2016;
9088;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;30 juni 2017;
9089;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;31 december 2017;
9090;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;30 juni 2018;
9091;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;31 december 2018;
9092;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;30 juni 2019;
9093;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;31 december 2019;
9094;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;30 juni 2020;
9095;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leeuwarderadeel;31 december 2020;
9096;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;30 juni 2015;50.0
9097;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;31 december 2015;40.0
9098;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;30 juni 2016;35.0
9099;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;31 december 2016;35.0
9100;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;30 juni 2017;45.0
9101;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;31 december 2017;40.0
9102;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;30 juni 2018;35.0
9103;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;31 december 2018;35.0
9104;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;30 juni 2019;30.0
9105;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;31 december 2019;35.0
9106;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;30 juni 2020;30.0
9107;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiden;31 december 2020;30.0
9108;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;30 juni 2015;
9109;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;31 december 2015;
9110;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;30 juni 2016;
9111;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;31 december 2016;
9112;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;30 juni 2017;
9113;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;31 december 2017;
9114;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;30 juni 2018;
9115;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;31 december 2018;
9116;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;30 juni 2019;10.0
9117;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;31 december 2019;10.0
9118;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;30 juni 2020;10.0
9119;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leiderdorp;31 december 2020;
9120;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;30 juni 2015;35.0
9121;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;31 december 2015;35.0
9122;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;30 juni 2016;35.0
9123;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;31 december 2016;35.0
9124;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;30 juni 2017;25.0
9125;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;31 december 2017;35.0
9126;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;30 juni 2018;25.0
9127;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;31 december 2018;30.0
9128;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;30 juni 2019;30.0
9129;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;31 december 2019;25.0
9130;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;30 juni 2020;20.0
9131;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leidschendam-Voorburg;31 december 2020;30.0
9132;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;30 juni 2015;45.0
9133;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;31 december 2015;50.0
9134;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;30 juni 2016;40.0
9135;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;31 december 2016;35.0
9136;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;30 juni 2017;35.0
9137;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;31 december 2017;25.0
9138;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;30 juni 2018;30.0
9139;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;31 december 2018;35.0
9140;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;30 juni 2019;45.0
9141;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;31 december 2019;40.0
9142;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;30 juni 2020;60.0
9143;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lelystad;31 december 2020;50.0
9144;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;30 juni 2015;20.0
9145;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;31 december 2015;15.0
9146;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;30 juni 2016;10.0
9147;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;31 december 2016;
9148;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;30 juni 2017;
9149;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;31 december 2017;
9150;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;30 juni 2018;
9151;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;31 december 2018;
9152;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;30 juni 2019;
9153;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;31 december 2019;
9154;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;30 juni 2020;
9155;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leudal;31 december 2020;
9156;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;30 juni 2015;
9157;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;31 december 2015;
9158;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;30 juni 2016;
9159;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;31 december 2016;
9160;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;30 juni 2017;
9161;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;31 december 2017;
9162;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;30 juni 2018;
9163;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;31 december 2018;
9164;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;30 juni 2019;
9165;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;31 december 2019;
9166;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;30 juni 2020;
9167;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Leusden;31 december 2020;
9168;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;30 juni 2015;
9169;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;31 december 2015;
9170;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;30 juni 2016;
9171;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;31 december 2016;
9172;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;30 juni 2017;
9173;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;31 december 2017;
9174;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;30 juni 2018;
9175;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;31 december 2018;
9176;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;30 juni 2019;
9177;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;31 december 2019;
9178;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;30 juni 2020;
9179;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaal;31 december 2020;
9180;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;30 juni 2015;10.0
9181;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;31 december 2015;15.0
9182;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;30 juni 2016;15.0
9183;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;31 december 2016;15.0
9184;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;30 juni 2017;15.0
9185;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;31 december 2017;10.0
9186;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;30 juni 2018;10.0
9187;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;31 december 2018;10.0
9188;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;30 juni 2019;
9189;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;31 december 2019;
9190;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;30 juni 2020;
9191;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lingewaard;31 december 2020;
9192;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;30 juni 2015;
9193;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;31 december 2015;
9194;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;30 juni 2016;
9195;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;31 december 2016;
9196;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;30 juni 2017;
9197;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;31 december 2017;
9198;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;30 juni 2018;
9199;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;31 december 2018;
9200;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;30 juni 2019;
9201;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;31 december 2019;
9202;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Lisse;30 juni 2020;10.0
