ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
9465;Spuistraat Zuid;Appartement;Amsterdam                               ;Buurt     ;BU03630105;830.0;1810.0;1810.0;;1.0
9466;Spuistraat Zuid;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630105;1180.0;2140.0;2140.0;;1.0
9467;Spuistraat Zuid;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630105;;;;;1.0
9468;Spuistraat Zuid;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630105;;;;;1.0
9469;Spuistraat Zuid;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630105;;;;;1.0
9470;Spuistraat Zuid;Eigen woning;Amsterdam                               ;Buurt     ;BU03630105;930.0;2170.0;2170.0;;1.0
9471;Spuistraat Zuid;Huurwoning;Amsterdam                               ;Buurt     ;BU03630105;830.0;1750.0;1750.0;;1.0
9472;Begijnhofbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630106;800.0;1620.0;1620.0;;1.0
9473;Begijnhofbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630106;780.0;1610.0;1610.0;;1.0
9474;Begijnhofbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630106;1140.0;1790.0;1790.0;;1.0
9475;Begijnhofbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630106;;;;;1.0
9476;Begijnhofbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630106;;;;;1.0
9477;Begijnhofbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630106;;;;;1.0
9478;Begijnhofbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630106;900.0;2290.0;2290.0;;1.0
9479;Begijnhofbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630106;790.0;1550.0;1550.0;;1.0
9480;Kalverdriehoek;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630107;790.0;2240.0;2240.0;;1.0
9481;Kalverdriehoek;Appartement;Amsterdam                               ;Buurt     ;BU03630107;790.0;2250.0;2250.0;;1.0
9482;Kalverdriehoek;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630107;1190.0;1850.0;1850.0;;1.0
9483;Kalverdriehoek;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630107;;;;;1.0
9484;Kalverdriehoek;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630107;;;;;1.0
9485;Kalverdriehoek;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630107;;;;;1.0
9486;Kalverdriehoek;Eigen woning;Amsterdam                               ;Buurt     ;BU03630107;970.0;2460.0;2460.0;;1.0
9487;Kalverdriehoek;Huurwoning;Amsterdam                               ;Buurt     ;BU03630107;750.0;2200.0;2200.0;;1.0
9488;Grachtengordel-West;Totaal woningen;Amsterdam                               ;Wijk      ;WK036302  ;1090.0;2320.0;2320.0;;1.0
9489;Grachtengordel-West;Appartement;Amsterdam                               ;Wijk      ;WK036302  ;1040.0;2210.0;2210.0;;1.0
9490;Grachtengordel-West;Tussenwoning;Amsterdam                               ;Wijk      ;WK036302  ;1700.0;3470.0;3470.0;;1.0
9491;Grachtengordel-West;Hoekwoning;Amsterdam                               ;Wijk      ;WK036302  ;1740.0;3680.0;3680.0;;1.0
9492;Grachtengordel-West;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036302  ;;;;;1.0
9493;Grachtengordel-West;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036302  ;;;;;1.0
9494;Grachtengordel-West;Eigen woning;Amsterdam                               ;Wijk      ;WK036302  ;1250.0;2730.0;2720.0;;1.0
9495;Grachtengordel-West;Huurwoning;Amsterdam                               ;Wijk      ;WK036302  ;960.0;2010.0;2000.0;;1.0
9496;Langestraat e.o.;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630200;1130.0;2280.0;2280.0;;1.0
9497;Langestraat e.o.;Appartement;Amsterdam                               ;Buurt     ;BU03630200;1080.0;2150.0;2150.0;;1.0
9498;Langestraat e.o.;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630200;1620.0;3770.0;3740.0;;1.0
9499;Langestraat e.o.;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630200;;;;;1.0
9500;Langestraat e.o.;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630200;;;;;1.0
9501;Langestraat e.o.;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630200;;;;;1.0
9502;Langestraat e.o.;Eigen woning;Amsterdam                               ;Buurt     ;BU03630200;1270.0;2690.0;2680.0;;1.0
9503;Langestraat e.o.;Huurwoning;Amsterdam                               ;Buurt     ;BU03630200;990.0;1900.0;1900.0;;1.0
9504;Leliegracht e.o.;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630201;1070.0;2380.0;2380.0;;1.0
9505;Leliegracht e.o.;Appartement;Amsterdam                               ;Buurt     ;BU03630201;1010.0;2290.0;2290.0;;1.0
9506;Leliegracht e.o.;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630201;1740.0;3620.0;3620.0;;1.0
9507;Leliegracht e.o.;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630201;;;;;1.0
9508;Leliegracht e.o.;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630201;;;;;1.0
9509;Leliegracht e.o.;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630201;;;;;1.0
9510;Leliegracht e.o.;Eigen woning;Amsterdam                               ;Buurt     ;BU03630201;1250.0;2790.0;2790.0;;1.0
9511;Leliegracht e.o.;Huurwoning;Amsterdam                               ;Buurt     ;BU03630201;930.0;2090.0;2090.0;;1.0
9512;Felix Meritisbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630202;1050.0;2280.0;2280.0;;1.0
9513;Felix Meritisbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630202;1000.0;2190.0;2180.0;;1.0
9514;Felix Meritisbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630202;1670.0;3230.0;3220.0;;1.0
9515;Felix Meritisbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630202;1140.0;4200.0;4200.0;;1.0
9516;Felix Meritisbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630202;;;;;1.0
9517;Felix Meritisbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630202;;;;;1.0
9518;Felix Meritisbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630202;1180.0;2690.0;2680.0;;1.0
9519;Felix Meritisbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630202;960.0;2000.0;2000.0;;1.0
9520;Leidsegracht Noord;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630203;1200.0;2370.0;2370.0;;1.0
9521;Leidsegracht Noord;Appartement;Amsterdam                               ;Buurt     ;BU03630203;1120.0;2280.0;2280.0;;1.0
9522;Leidsegracht Noord;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630203;1900.0;3220.0;3220.0;;1.0
9523;Leidsegracht Noord;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630203;;;;;1.0
9524;Leidsegracht Noord;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630203;;;;;1.0
9525;Leidsegracht Noord;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630203;;;;;1.0
9526;Leidsegracht Noord;Eigen woning;Amsterdam                               ;Buurt     ;BU03630203;1430.0;2800.0;2800.0;;1.0
9527;Leidsegracht Noord;Huurwoning;Amsterdam                               ;Buurt     ;BU03630203;1010.0;2040.0;2040.0;;1.0
9528;Grachtengordel-Zuid;Totaal woningen;Amsterdam                               ;Wijk      ;WK036303  ;1060.0;2360.0;2350.0;;1.0
9529;Grachtengordel-Zuid;Appartement;Amsterdam                               ;Wijk      ;WK036303  ;970.0;2180.0;2170.0;;1.0
9530;Grachtengordel-Zuid;Tussenwoning;Amsterdam                               ;Wijk      ;WK036303  ;1680.0;3570.0;3560.0;;1.0
9531;Grachtengordel-Zuid;Hoekwoning;Amsterdam                               ;Wijk      ;WK036303  ;1670.0;3770.0;3770.0;;1.0
9532;Grachtengordel-Zuid;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036303  ;;;;;1.0
9533;Grachtengordel-Zuid;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036303  ;;;;;1.0
9534;Grachtengordel-Zuid;Eigen woning;Amsterdam                               ;Wijk      ;WK036303  ;1220.0;2790.0;2780.0;;1.0
9535;Grachtengordel-Zuid;Huurwoning;Amsterdam                               ;Wijk      ;WK036303  ;970.0;2080.0;2080.0;;1.0
9536;Spiegelbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630300;1020.0;2410.0;2410.0;;1.0
9537;Spiegelbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630300;950.0;2270.0;2260.0;;1.0
9538;Spiegelbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630300;1570.0;3540.0;3520.0;;1.0
9539;Spiegelbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630300;;;;;1.0
9540;Spiegelbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630300;;;;;1.0
9541;Spiegelbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630300;;;;;1.0
9542;Spiegelbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630300;1150.0;2870.0;2860.0;;1.0
9543;Spiegelbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630300;920.0;2060.0;2060.0;;1.0
9544;Gouden Bocht;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630301;1190.0;2640.0;2640.0;;1.0
9545;Gouden Bocht;Appartement;Amsterdam                               ;Buurt     ;BU03630301;1160.0;2600.0;2600.0;;1.0
9546;Gouden Bocht;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630301;1450.0;3070.0;3070.0;;1.0
9547;Gouden Bocht;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630301;;;;;1.0
9548;Gouden Bocht;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630301;;;;;1.0
9549;Gouden Bocht;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630301;;;;;1.0
9550;Gouden Bocht;Eigen woning;Amsterdam                               ;Buurt     ;BU03630301;1280.0;3040.0;3040.0;;1.0
9551;Gouden Bocht;Huurwoning;Amsterdam                               ;Buurt     ;BU03630301;1140.0;2380.0;2380.0;;1.0
9552;Van Loonbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630302;1130.0;2560.0;2550.0;;1.0
9553;Van Loonbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630302;990.0;2250.0;2250.0;;1.0
9554;Van Loonbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630302;1720.0;3860.0;3850.0;;1.0
9555;Van Loonbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630302;;;;;1.0
9556;Van Loonbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630302;;;;;1.0
9557;Van Loonbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630302;;;;;1.0
9558;Van Loonbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630302;1310.0;3000.0;2990.0;;1.0
9559;Van Loonbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630302;990.0;2230.0;2220.0;;1.0
9560;Amstelveldbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630303;1090.0;2340.0;2320.0;;1.0
9561;Amstelveldbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630303;990.0;2130.0;2120.0;;1.0
9562;Amstelveldbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630303;1760.0;3710.0;3680.0;;1.0
9563;Amstelveldbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630303;;;;;1.0
9564;Amstelveldbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630303;;;;;1.0
9565;Amstelveldbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630303;;;;;1.0
9566;Amstelveldbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630303;1240.0;2750.0;2740.0;;1.0
9567;Amstelveldbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630303;970.0;2000.0;1990.0;;1.0
9568;Rembrandtpleinbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630304;920.0;2000.0;2000.0;;1.0
9569;Rembrandtpleinbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630304;890.0;1960.0;1960.0;;1.0
9570;Rembrandtpleinbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630304;1510.0;2850.0;2850.0;;1.0
9571;Rembrandtpleinbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630304;;;;;1.0
9572;Rembrandtpleinbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630304;;;;;1.0
9573;Rembrandtpleinbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630304;;;;;1.0
9574;Rembrandtpleinbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630304;850.0;2110.0;2110.0;;1.0
9575;Rembrandtpleinbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630304;940.0;1980.0;1970.0;;1.0
9576;Reguliersbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630305;890.0;1950.0;1950.0;;1.0
9577;Reguliersbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630305;870.0;1940.0;1940.0;;1.0
9578;Reguliersbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630305;1110.0;1940.0;1940.0;;1.0
9579;Reguliersbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630305;;;;;1.0
9580;Reguliersbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630305;;;;;1.0
9581;Reguliersbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630305;;;;;1.0
9582;Reguliersbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630305;700.0;1680.0;1680.0;;1.0
9583;Reguliersbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630305;920.0;1990.0;1990.0;;1.0
9584;Leidsegracht Zuid;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630306;1130.0;2370.0;2370.0;;1.0
9585;Leidsegracht Zuid;Appartement;Amsterdam                               ;Buurt     ;BU03630306;1040.0;2240.0;2240.0;;1.0
9586;Leidsegracht Zuid;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630306;1670.0;3110.0;3100.0;;1.0
9587;Leidsegracht Zuid;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630306;;;;;1.0
9588;Leidsegracht Zuid;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630306;;;;;1.0
9589;Leidsegracht Zuid;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630306;;;;;1.0
9590;Leidsegracht Zuid;Eigen woning;Amsterdam                               ;Buurt     ;BU03630306;1310.0;2770.0;2770.0;;1.0
9591;Leidsegracht Zuid;Huurwoning;Amsterdam                               ;Buurt     ;BU03630306;1030.0;2110.0;2110.0;;1.0
9592;Nieuwmarkt/Lastage;Totaal woningen;Amsterdam                               ;Wijk      ;WK036304  ;760.0;1900.0;1890.0;7.1;1.0
9593;Nieuwmarkt/Lastage;Appartement;Amsterdam                               ;Wijk      ;WK036304  ;740.0;1870.0;1860.0;;1.0
9594;Nieuwmarkt/Lastage;Tussenwoning;Amsterdam                               ;Wijk      ;WK036304  ;1360.0;2930.0;2920.0;;1.0
9595;Nieuwmarkt/Lastage;Hoekwoning;Amsterdam                               ;Wijk      ;WK036304  ;1130.0;2530.0;1940.0;;1.0
9596;Nieuwmarkt/Lastage;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036304  ;;;;;1.0
9597;Nieuwmarkt/Lastage;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036304  ;;;;;1.0
9598;Nieuwmarkt/Lastage;Eigen woning;Amsterdam                               ;Wijk      ;WK036304  ;810.0;2330.0;2310.0;;1.0
9599;Nieuwmarkt/Lastage;Huurwoning;Amsterdam                               ;Wijk      ;WK036304  ;740.0;1710.0;1710.0;;1.0
9600;Oosterdokseiland;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630400;550.0;2460.0;2460.0;;1.0
9601;Oosterdokseiland;Appartement;Amsterdam                               ;Buurt     ;BU03630400;550.0;2460.0;2460.0;;1.0
9602;Oosterdokseiland;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630400;;;;;1.0
9603;Oosterdokseiland;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630400;;;;;1.0
9604;Oosterdokseiland;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630400;;;;;1.0
9605;Oosterdokseiland;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630400;;;;;1.0
9606;Oosterdokseiland;Eigen woning;Amsterdam                               ;Buurt     ;BU03630400;540.0;2940.0;2940.0;;1.0
9607;Oosterdokseiland;Huurwoning;Amsterdam                               ;Buurt     ;BU03630400;560.0;2080.0;2070.0;;1.0
9608;Scheepvaarthuisbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630401;1040.0;2250.0;2250.0;;1.0
9609;Scheepvaarthuisbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630401;1010.0;2190.0;2190.0;;1.0
9610;Scheepvaarthuisbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630401;1640.0;3600.0;3570.0;;1.0
9611;Scheepvaarthuisbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630401;;;;;1.0
9612;Scheepvaarthuisbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630401;;;;;1.0
9613;Scheepvaarthuisbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630401;;;;;1.0
9614;Scheepvaarthuisbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630401;1190.0;2610.0;2600.0;;1.0
9615;Scheepvaarthuisbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630401;950.0;2020.0;2020.0;;1.0
9616;Rapenburg;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630402;820.0;1850.0;1840.0;;1.0
9617;Rapenburg;Appartement;Amsterdam                               ;Buurt     ;BU03630402;820.0;1830.0;1820.0;;1.0
9618;Rapenburg;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630402;1020.0;2300.0;2300.0;;1.0
9619;Rapenburg;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630402;;;;;1.0
9620;Rapenburg;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630402;;;;;1.0
9621;Rapenburg;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630402;;;;;1.0
9622;Rapenburg;Eigen woning;Amsterdam                               ;Buurt     ;BU03630402;980.0;2410.0;2410.0;;1.0
9623;Rapenburg;Huurwoning;Amsterdam                               ;Buurt     ;BU03630402;770.0;1660.0;1650.0;;1.0
9624;Lastage;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630403;890.0;1920.0;1890.0;;1.0
9625;Lastage;Appartement;Amsterdam                               ;Buurt     ;BU03630403;870.0;1860.0;1830.0;;1.0
9626;Lastage;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630403;1360.0;2880.0;2880.0;;1.0
9627;Lastage;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630403;;;;;1.0
9628;Lastage;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630403;;;;;1.0
9629;Lastage;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630403;;;;;1.0
9630;Lastage;Eigen woning;Amsterdam                               ;Buurt     ;BU03630403;1020.0;2310.0;2230.0;;1.0
9631;Lastage;Huurwoning;Amsterdam                               ;Buurt     ;BU03630403;820.0;1710.0;1710.0;;1.0
9632;Nieuwmarkt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630404;790.0;1720.0;1710.0;;1.0
9633;Nieuwmarkt;Appartement;Amsterdam                               ;Buurt     ;BU03630404;760.0;1650.0;1640.0;;1.0
9634;Nieuwmarkt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630404;1420.0;3040.0;3040.0;;1.0
9635;Nieuwmarkt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630404;;;;;1.0
9636;Nieuwmarkt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630404;;;;;1.0
9637;Nieuwmarkt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630404;;;;;1.0
9638;Nieuwmarkt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630404;1060.0;2390.0;2340.0;;1.0
9639;Nieuwmarkt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630404;730.0;1580.0;1570.0;;1.0
9640;Uilenburg;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630405;640.0;1880.0;1880.0;10.0;1.0
9641;Uilenburg;Appartement;Amsterdam                               ;Buurt     ;BU03630405;640.0;1880.0;1880.0;;1.0
9642;Uilenburg;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630405;;;;;1.0
9643;Uilenburg;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630405;;;;;1.0
9644;Uilenburg;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630405;;;;;1.0
9645;Uilenburg;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630405;;;;;1.0
9646;Uilenburg;Eigen woning;Amsterdam                               ;Buurt     ;BU03630405;650.0;2130.0;2120.0;;1.0
9647;Uilenburg;Huurwoning;Amsterdam                               ;Buurt     ;BU03630405;640.0;1740.0;1740.0;;1.0
9648;Valkenburg;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630406;460.0;1880.0;1870.0;43.9;1.0
9649;Valkenburg;Appartement;Amsterdam                               ;Buurt     ;BU03630406;460.0;1870.0;1870.0;;1.0
9650;Valkenburg;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630406;;;;;1.0
9651;Valkenburg;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630406;;;;;1.0
9652;Valkenburg;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630406;;;;;1.0
9653;Valkenburg;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630406;;;;;1.0
9654;Valkenburg;Eigen woning;Amsterdam                               ;Buurt     ;BU03630406;410.0;2210.0;2210.0;;1.0
9655;Valkenburg;Huurwoning;Amsterdam                               ;Buurt     ;BU03630406;510.0;1630.0;1620.0;;1.0
9656;Zuiderkerkbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630407;910.0;1910.0;1910.0;;1.0
9657;Zuiderkerkbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630407;890.0;1880.0;1880.0;;1.0
9658;Zuiderkerkbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630407;1420.0;2600.0;2600.0;;1.0
9659;Zuiderkerkbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630407;;;;;1.0
9660;Zuiderkerkbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630407;;;;;1.0
9661;Zuiderkerkbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630407;;;;;1.0
9662;Zuiderkerkbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630407;1100.0;2350.0;2350.0;;1.0
9663;Zuiderkerkbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630407;860.0;1790.0;1790.0;;1.0
9664;Waterloopleinbuurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630408;760.0;1850.0;1850.0;;1.0
9665;Waterloopleinbuurt;Appartement;Amsterdam                               ;Buurt     ;BU03630408;750.0;1810.0;1810.0;;1.0
9666;Waterloopleinbuurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630408;1300.0;4230.0;4230.0;;1.0
9667;Waterloopleinbuurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630408;;;;;1.0
9668;Waterloopleinbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630408;;;;;1.0
9669;Waterloopleinbuurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630408;;;;;1.0
9670;Waterloopleinbuurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03630408;790.0;2110.0;2110.0;;1.0
9671;Waterloopleinbuurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03630408;740.0;1750.0;1750.0;;1.0
9672;Haarlemmerbuurt;Totaal woningen;Amsterdam                               ;Wijk      ;WK036305  ;800.0;1970.0;1960.0;5.1;1.0
9673;Haarlemmerbuurt;Appartement;Amsterdam                               ;Wijk      ;WK036305  ;780.0;1940.0;1930.0;;1.0
9674;Haarlemmerbuurt;Tussenwoning;Amsterdam                               ;Wijk      ;WK036305  ;1370.0;3200.0;3150.0;;1.0
9675;Haarlemmerbuurt;Hoekwoning;Amsterdam                               ;Wijk      ;WK036305  ;1970.0;4290.0;4290.0;;1.0
9676;Haarlemmerbuurt;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036305  ;1880.0;3220.0;2540.0;;1.0
9677;Haarlemmerbuurt;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036305  ;1910.0;3250.0;2980.0;;1.0
9678;Haarlemmerbuurt;Eigen woning;Amsterdam                               ;Wijk      ;WK036305  ;830.0;2490.0;2480.0;;1.0
9679;Haarlemmerbuurt;Huurwoning;Amsterdam                               ;Wijk      ;WK036305  ;780.0;1750.0;1750.0;;1.0
9680;Westerdokseiland;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630500;750.0;2510.0;2510.0;28.0;1.0
9681;Westerdokseiland;Appartement;Amsterdam                               ;Buurt     ;BU03630500;750.0;2510.0;2510.0;;1.0
9682;Westerdokseiland;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630500;;;;;1.0
9683;Westerdokseiland;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630500;;;;;1.0
9684;Westerdokseiland;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630500;;;;;1.0
9685;Westerdokseiland;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03630500;;;;;1.0
9686;Westerdokseiland;Eigen woning;Amsterdam                               ;Buurt     ;BU03630500;480.0;2740.0;2730.0;;1.0
9687;Westerdokseiland;Huurwoning;Amsterdam                               ;Buurt     ;BU03630500;950.0;2340.0;2340.0;;1.0
9688;Haarlemmerbuurt Oost;Totaal woningen;Amsterdam                               ;Buurt     ;BU03630501;890.0;1850.0;1850.0;;1.0
9689;Haarlemmerbuurt Oost;Appartement;Amsterdam                               ;Buurt     ;BU03630501;860.0;1790.0;1790.0;;1.0
9690;Haarlemmerbuurt Oost;Tussenwoning;Amsterdam                               ;Buurt     ;BU03630501;1380.0;3030.0;2910.0;;1.0
9691;Haarlemmerbuurt Oost;Hoekwoning;Amsterdam                               ;Buurt     ;BU03630501;;;;;1.0
9692;Haarlemmerbuurt Oost;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03630501;;;;;1.0
