ID;SamenstellingVanHetHuishouden;SoortWoonruimte;RegioS;Perioden;ParticuliereHuishoudens_1
7403;Totaal particulier huishouden;Woningen in voorraad: totaal;Woerden;2018;21660.0
7404;Totaal particulier huishouden;Woningen in voorraad: totaal;Woerden;2019;21775.0
7405;Totaal particulier huishouden;Woningen in voorraad: totaal;Woerden;2020;22130.0
7406;Totaal particulier huishouden;Woningen in voorraad: totaal;Woerden;2021;22265.0
7407;Totaal particulier huishouden;Woningen in voorraad: totaal;Woerden;2022;22440.0
7408;Totaal particulier huishouden;Woningen in voorraad: totaal;De Wolden;2015;9600.0
7409;Totaal particulier huishouden;Woningen in voorraad: totaal;De Wolden;2016;9675.0
7410;Totaal particulier huishouden;Woningen in voorraad: totaal;De Wolden;2017;9745.0
7411;Totaal particulier huishouden;Woningen in voorraad: totaal;De Wolden;2018;9885.0
7412;Totaal particulier huishouden;Woningen in voorraad: totaal;De Wolden;2019;9965.0
7413;Totaal particulier huishouden;Woningen in voorraad: totaal;De Wolden;2020;10040.0
7414;Totaal particulier huishouden;Woningen in voorraad: totaal;De Wolden;2021;10080.0
7415;Totaal particulier huishouden;Woningen in voorraad: totaal;De Wolden;2022;10160.0
7416;Totaal particulier huishouden;Woningen in voorraad: totaal;Wormerland;2015;6600.0
7417;Totaal particulier huishouden;Woningen in voorraad: totaal;Wormerland;2016;6665.0
7418;Totaal particulier huishouden;Woningen in voorraad: totaal;Wormerland;2017;6745.0
7419;Totaal particulier huishouden;Woningen in voorraad: totaal;Wormerland;2018;6905.0
7420;Totaal particulier huishouden;Woningen in voorraad: totaal;Wormerland;2019;6860.0
7421;Totaal particulier huishouden;Woningen in voorraad: totaal;Wormerland;2020;6830.0
7422;Totaal particulier huishouden;Woningen in voorraad: totaal;Wormerland;2021;6930.0
7423;Totaal particulier huishouden;Woningen in voorraad: totaal;Wormerland;2022;7100.0
7424;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudenberg;2015;4790.0
7425;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudenberg;2016;4875.0
7426;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudenberg;2017;4940.0
7427;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudenberg;2018;5015.0
7428;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudenberg;2019;5110.0
7429;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudenberg;2020;5195.0
7430;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudenberg;2021;5315.0
7431;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudenberg;2022;5495.0
7432;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudrichem;2015;5765.0
7433;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudrichem;2016;5820.0
7434;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudrichem;2017;5910.0
7435;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudrichem;2018;5980.0
7436;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudrichem;2019;
7437;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudrichem;2020;
7438;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudrichem;2021;
7439;Totaal particulier huishouden;Woningen in voorraad: totaal;Woudrichem;2022;
7440;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaanstad;2015;67625.0
7441;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaanstad;2016;68415.0
7442;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaanstad;2017;68950.0
7443;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaanstad;2018;69305.0
7444;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaanstad;2019;69770.0
7445;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaanstad;2020;69825.0
7446;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaanstad;2021;70135.0
7447;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaanstad;2022;71170.0
7448;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaltbommel;2015;10695.0
7449;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaltbommel;2016;10840.0
7450;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaltbommel;2017;11075.0
7451;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaltbommel;2018;11435.0
7452;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaltbommel;2019;11680.0
7453;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaltbommel;2020;11845.0
7454;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaltbommel;2021;11980.0
7455;Totaal particulier huishouden;Woningen in voorraad: totaal;Zaltbommel;2022;12175.0
7456;Totaal particulier huishouden;Woningen in voorraad: totaal;Zandvoort;2015;8275.0
7457;Totaal particulier huishouden;Woningen in voorraad: totaal;Zandvoort;2016;8370.0
7458;Totaal particulier huishouden;Woningen in voorraad: totaal;Zandvoort;2017;8395.0
7459;Totaal particulier huishouden;Woningen in voorraad: totaal;Zandvoort;2018;8405.0
7460;Totaal particulier huishouden;Woningen in voorraad: totaal;Zandvoort;2019;8490.0
7461;Totaal particulier huishouden;Woningen in voorraad: totaal;Zandvoort;2020;8530.0
7462;Totaal particulier huishouden;Woningen in voorraad: totaal;Zandvoort;2021;8525.0
7463;Totaal particulier huishouden;Woningen in voorraad: totaal;Zandvoort;2022;8685.0
7464;Totaal particulier huishouden;Woningen in voorraad: totaal;Zederik;2015;5260.0
7465;Totaal particulier huishouden;Woningen in voorraad: totaal;Zederik;2016;5335.0
7466;Totaal particulier huishouden;Woningen in voorraad: totaal;Zederik;2017;5365.0
7467;Totaal particulier huishouden;Woningen in voorraad: totaal;Zederik;2018;5440.0
7468;Totaal particulier huishouden;Woningen in voorraad: totaal;Zederik;2019;
7469;Totaal particulier huishouden;Woningen in voorraad: totaal;Zederik;2020;
7470;Totaal particulier huishouden;Woningen in voorraad: totaal;Zederik;2021;
7471;Totaal particulier huishouden;Woningen in voorraad: totaal;Zederik;2022;
7472;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeevang;2015;2515.0
7473;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeevang;2016;
7474;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeevang;2017;
7475;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeevang;2018;
7476;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeevang;2019;
7477;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeevang;2020;
7478;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeevang;2021;
7479;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeevang;2022;
7480;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeewolde;2015;8195.0
7481;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeewolde;2016;8355.0
7482;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeewolde;2017;8355.0
7483;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeewolde;2018;8580.0
7484;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeewolde;2019;8655.0
7485;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeewolde;2020;8830.0
7486;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeewolde;2021;9155.0
7487;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeewolde;2022;9320.0
7488;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeist;2015;27755.0
7489;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeist;2016;28035.0
7490;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeist;2017;28235.0
7491;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeist;2018;28380.0
7492;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeist;2019;29000.0
7493;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeist;2020;29105.0
7494;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeist;2021;29470.0
7495;Totaal particulier huishouden;Woningen in voorraad: totaal;Zeist;2022;29840.0
7496;Totaal particulier huishouden;Woningen in voorraad: totaal;Zevenaar;2015;14405.0
7497;Totaal particulier huishouden;Woningen in voorraad: totaal;Zevenaar;2016;14565.0
7498;Totaal particulier huishouden;Woningen in voorraad: totaal;Zevenaar;2017;14640.0
7499;Totaal particulier huishouden;Woningen in voorraad: totaal;Zevenaar;2018;19440.0
7500;Totaal particulier huishouden;Woningen in voorraad: totaal;Zevenaar;2019;19630.0
7501;Totaal particulier huishouden;Woningen in voorraad: totaal;Zevenaar;2020;19815.0
7502;Totaal particulier huishouden;Woningen in voorraad: totaal;Zevenaar;2021;20155.0
7503;Totaal particulier huishouden;Woningen in voorraad: totaal;Zevenaar;2022;20350.0
7504;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoetermeer;2015;54945.0
7505;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoetermeer;2016;55450.0
7506;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoetermeer;2017;55525.0
7507;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoetermeer;2018;55820.0
7508;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoetermeer;2019;55860.0
7509;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoetermeer;2020;55985.0
7510;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoetermeer;2021;56315.0
7511;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoetermeer;2022;56805.0
7512;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoeterwoude;2015;3230.0
7513;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoeterwoude;2016;3350.0
7514;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoeterwoude;2017;3385.0
7515;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoeterwoude;2018;3410.0
7516;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoeterwoude;2019;3455.0
7517;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoeterwoude;2020;3570.0
7518;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoeterwoude;2021;3825.0
7519;Totaal particulier huishouden;Woningen in voorraad: totaal;Zoeterwoude;2022;3865.0
7520;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidhorn;2015;7425.0
7521;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidhorn;2016;7440.0
7522;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidhorn;2017;7535.0
7523;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidhorn;2018;7675.0
7524;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidhorn;2019;
7525;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidhorn;2020;
7526;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidhorn;2021;
7527;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidhorn;2022;
7528;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidplas;2015;16420.0
7529;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidplas;2016;16630.0
7530;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidplas;2017;16795.0
7531;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidplas;2018;17145.0
7532;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidplas;2019;17605.0
7533;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidplas;2020;18095.0
7534;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidplas;2021;18250.0
7535;Totaal particulier huishouden;Woningen in voorraad: totaal;Zuidplas;2022;18660.0
7536;Totaal particulier huishouden;Woningen in voorraad: totaal;Zundert;2015;9225.0
7537;Totaal particulier huishouden;Woningen in voorraad: totaal;Zundert;2016;9370.0
7538;Totaal particulier huishouden;Woningen in voorraad: totaal;Zundert;2017;9265.0
7539;Totaal particulier huishouden;Woningen in voorraad: totaal;Zundert;2018;9165.0
7540;Totaal particulier huishouden;Woningen in voorraad: totaal;Zundert;2019;9205.0
7541;Totaal particulier huishouden;Woningen in voorraad: totaal;Zundert;2020;9375.0
7542;Totaal particulier huishouden;Woningen in voorraad: totaal;Zundert;2021;9610.0
7543;Totaal particulier huishouden;Woningen in voorraad: totaal;Zundert;2022;9755.0
7544;Totaal particulier huishouden;Woningen in voorraad: totaal;Zutphen;2015;21115.0
7545;Totaal particulier huishouden;Woningen in voorraad: totaal;Zutphen;2016;21280.0
7546;Totaal particulier huishouden;Woningen in voorraad: totaal;Zutphen;2017;21460.0
7547;Totaal particulier huishouden;Woningen in voorraad: totaal;Zutphen;2018;21585.0
7548;Totaal particulier huishouden;Woningen in voorraad: totaal;Zutphen;2019;21745.0
7549;Totaal particulier huishouden;Woningen in voorraad: totaal;Zutphen;2020;21995.0
7550;Totaal particulier huishouden;Woningen in voorraad: totaal;Zutphen;2021;22280.0
7551;Totaal particulier huishouden;Woningen in voorraad: totaal;Zutphen;2022;22560.0
7552;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwartewaterland;2015;8265.0
7553;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwartewaterland;2016;8305.0
7554;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwartewaterland;2017;8405.0
7555;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwartewaterland;2018;8440.0
7556;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwartewaterland;2019;8515.0
7557;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwartewaterland;2020;8560.0
7558;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwartewaterland;2021;8670.0
7559;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwartewaterland;2022;8790.0
7560;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwijndrecht;2015;19835.0
7561;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwijndrecht;2016;19790.0
7562;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwijndrecht;2017;19930.0
7563;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwijndrecht;2018;19970.0
7564;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwijndrecht;2019;20115.0
7565;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwijndrecht;2020;20180.0
7566;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwijndrecht;2021;20310.0
7567;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwijndrecht;2022;20360.0
7568;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwolle;2015;56800.0
7569;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwolle;2016;57185.0
7570;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwolle;2017;57700.0
7571;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwolle;2018;58625.0
7572;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwolle;2019;59355.0
7573;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwolle;2020;60120.0
7574;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwolle;2021;60715.0
7575;Totaal particulier huishouden;Woningen in voorraad: totaal;Zwolle;2022;61710.0
7576;Totaal particulier huishouden;Woningen in voorraad: totaal;"Gemeenten; niet in te delen";2015;
7577;Totaal particulier huishouden;Woningen in voorraad: totaal;"Gemeenten; niet in te delen";2016;
7578;Totaal particulier huishouden;Woningen in voorraad: totaal;"Gemeenten; niet in te delen";2017;
7579;Totaal particulier huishouden;Woningen in voorraad: totaal;"Gemeenten; niet in te delen";2018;
7580;Totaal particulier huishouden;Woningen in voorraad: totaal;"Gemeenten; niet in te delen";2019;
7581;Totaal particulier huishouden;Woningen in voorraad: totaal;"Gemeenten; niet in te delen";2020;
7582;Totaal particulier huishouden;Woningen in voorraad: totaal;"Gemeenten; niet in te delen";2021;
7583;Totaal particulier huishouden;Woningen in voorraad: totaal;"Gemeenten; niet in te delen";2022;
7584;Totaal particulier huishouden;Eigendom: koopwoning totaal;Nederland;2015;4281300.0
7585;Totaal particulier huishouden;Eigendom: koopwoning totaal;Nederland;2016;4309200.0
7586;Totaal particulier huishouden;Eigendom: koopwoning totaal;Nederland;2017;4380570.0
7587;Totaal particulier huishouden;Eigendom: koopwoning totaal;Nederland;2018;4473020.0
7588;Totaal particulier huishouden;Eigendom: koopwoning totaal;Nederland;2019;4504675.0
7589;Totaal particulier huishouden;Eigendom: koopwoning totaal;Nederland;2020;4535635.0
7590;Totaal particulier huishouden;Eigendom: koopwoning totaal;Nederland;2021;4586790.0
7591;Totaal particulier huishouden;Eigendom: koopwoning totaal;Nederland;2022;4628955.0
7592;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Nederland (LD);2015;464975.0
7593;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Nederland (LD);2016;466895.0
7594;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Nederland (LD);2017;473555.0
7595;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Nederland (LD);2018;481940.0
7596;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Nederland (LD);2019;483850.0
7597;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Nederland (LD);2020;486215.0
7598;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Nederland (LD);2021;490700.0
7599;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Nederland (LD);2022;494145.0
7600;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Nederland (LD);2015;923905.0
7601;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Nederland (LD);2016;928075.0
7602;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Nederland (LD);2017;948025.0
7603;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Nederland (LD);2018;968540.0
7604;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Nederland (LD);2019;977895.0
7605;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Nederland (LD);2020;987510.0
7606;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Nederland (LD);2021;999720.0
7607;Totaal particulier huishouden;Eigendom: koopwoning totaal;Oost-Nederland (LD);2022;1009215.0
7608;Totaal particulier huishouden;Eigendom: koopwoning totaal;West-Nederland (LD);2015;1922890.0
7609;Totaal particulier huishouden;Eigendom: koopwoning totaal;West-Nederland (LD);2016;1939985.0
7610;Totaal particulier huishouden;Eigendom: koopwoning totaal;West-Nederland (LD);2017;1967655.0
7611;Totaal particulier huishouden;Eigendom: koopwoning totaal;West-Nederland (LD);2018;2014840.0
7612;Totaal particulier huishouden;Eigendom: koopwoning totaal;West-Nederland (LD);2019;2028365.0
7613;Totaal particulier huishouden;Eigendom: koopwoning totaal;West-Nederland (LD);2020;2039530.0
7614;Totaal particulier huishouden;Eigendom: koopwoning totaal;West-Nederland (LD);2021;2062570.0
7615;Totaal particulier huishouden;Eigendom: koopwoning totaal;West-Nederland (LD);2022;2083470.0
7616;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Nederland (LD);2015;969535.0
7617;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Nederland (LD);2016;974240.0
7618;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Nederland (LD);2017;991340.0
7619;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Nederland (LD);2018;1007700.0
7620;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Nederland (LD);2019;1014565.0
7621;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Nederland (LD);2020;1022380.0
7622;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Nederland (LD);2021;1033800.0
7623;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Nederland (LD);2022;1042125.0
7624;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (LD);2015;
7625;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (LD);2016;
7626;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (LD);2017;
7627;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (LD);2018;
7628;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (LD);2019;
7629;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (LD);2020;
7630;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (LD);2021;
7631;Totaal particulier huishouden;Eigendom: koopwoning totaal;Niet in te delen (LD);2022;
7632;Totaal particulier huishouden;Eigendom: koopwoning totaal;Groningen (PV);2015;148220.0
7633;Totaal particulier huishouden;Eigendom: koopwoning totaal;Groningen (PV);2016;148875.0
7634;Totaal particulier huishouden;Eigendom: koopwoning totaal;Groningen (PV);2017;151040.0
7635;Totaal particulier huishouden;Eigendom: koopwoning totaal;Groningen (PV);2018;153125.0
7636;Totaal particulier huishouden;Eigendom: koopwoning totaal;Groningen (PV);2019;153385.0
7637;Totaal particulier huishouden;Eigendom: koopwoning totaal;Groningen (PV);2020;153790.0
7638;Totaal particulier huishouden;Eigendom: koopwoning totaal;Groningen (PV);2021;155005.0
7639;Totaal particulier huishouden;Eigendom: koopwoning totaal;Groningen (PV);2022;156100.0
7640;Totaal particulier huishouden;Eigendom: koopwoning totaal;Fryslân (PV);2015;176690.0
7641;Totaal particulier huishouden;Eigendom: koopwoning totaal;Fryslân (PV);2016;177470.0
7642;Totaal particulier huishouden;Eigendom: koopwoning totaal;Fryslân (PV);2017;180175.0
7643;Totaal particulier huishouden;Eigendom: koopwoning totaal;Fryslân (PV);2018;183550.0
7644;Totaal particulier huishouden;Eigendom: koopwoning totaal;Fryslân (PV);2019;184305.0
7645;Totaal particulier huishouden;Eigendom: koopwoning totaal;Fryslân (PV);2020;185535.0
7646;Totaal particulier huishouden;Eigendom: koopwoning totaal;Fryslân (PV);2021;187065.0
7647;Totaal particulier huishouden;Eigendom: koopwoning totaal;Fryslân (PV);2022;188310.0
7648;Totaal particulier huishouden;Eigendom: koopwoning totaal;Drenthe (PV);2015;140065.0
7649;Totaal particulier huishouden;Eigendom: koopwoning totaal;Drenthe (PV);2016;140550.0
7650;Totaal particulier huishouden;Eigendom: koopwoning totaal;Drenthe (PV);2017;142340.0
7651;Totaal particulier huishouden;Eigendom: koopwoning totaal;Drenthe (PV);2018;145260.0
7652;Totaal particulier huishouden;Eigendom: koopwoning totaal;Drenthe (PV);2019;146160.0
7653;Totaal particulier huishouden;Eigendom: koopwoning totaal;Drenthe (PV);2020;146890.0
7654;Totaal particulier huishouden;Eigendom: koopwoning totaal;Drenthe (PV);2021;148630.0
7655;Totaal particulier huishouden;Eigendom: koopwoning totaal;Drenthe (PV);2022;149730.0
7656;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overijssel (PV);2015;292480.0
7657;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overijssel (PV);2016;293340.0
7658;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overijssel (PV);2017;300170.0
7659;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overijssel (PV);2018;305440.0
7660;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overijssel (PV);2019;307755.0
7661;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overijssel (PV);2020;310250.0
7662;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overijssel (PV);2021;313625.0
7663;Totaal particulier huishouden;Eigendom: koopwoning totaal;Overijssel (PV);2022;316500.0
7664;Totaal particulier huishouden;Eigendom: koopwoning totaal;Flevoland (PV);2015;107210.0
7665;Totaal particulier huishouden;Eigendom: koopwoning totaal;Flevoland (PV);2016;107925.0
7666;Totaal particulier huishouden;Eigendom: koopwoning totaal;Flevoland (PV);2017;109185.0
7667;Totaal particulier huishouden;Eigendom: koopwoning totaal;Flevoland (PV);2018;113460.0
7668;Totaal particulier huishouden;Eigendom: koopwoning totaal;Flevoland (PV);2019;115040.0
7669;Totaal particulier huishouden;Eigendom: koopwoning totaal;Flevoland (PV);2020;116230.0
7670;Totaal particulier huishouden;Eigendom: koopwoning totaal;Flevoland (PV);2021;118375.0
7671;Totaal particulier huishouden;Eigendom: koopwoning totaal;Flevoland (PV);2022;119905.0
7672;Totaal particulier huishouden;Eigendom: koopwoning totaal;Gelderland (PV);2015;524215.0
7673;Totaal particulier huishouden;Eigendom: koopwoning totaal;Gelderland (PV);2016;526815.0
7674;Totaal particulier huishouden;Eigendom: koopwoning totaal;Gelderland (PV);2017;538665.0
7675;Totaal particulier huishouden;Eigendom: koopwoning totaal;Gelderland (PV);2018;549640.0
7676;Totaal particulier huishouden;Eigendom: koopwoning totaal;Gelderland (PV);2019;555105.0
7677;Totaal particulier huishouden;Eigendom: koopwoning totaal;Gelderland (PV);2020;561030.0
7678;Totaal particulier huishouden;Eigendom: koopwoning totaal;Gelderland (PV);2021;567720.0
7679;Totaal particulier huishouden;Eigendom: koopwoning totaal;Gelderland (PV);2022;572805.0
7680;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (PV);2015;316465.0
7681;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (PV);2016;319960.0
7682;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (PV);2017;322560.0
7683;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (PV);2018;332580.0
7684;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (PV);2019;344275.0
7685;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (PV);2020;345960.0
7686;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (PV);2021;350065.0
7687;Totaal particulier huishouden;Eigendom: koopwoning totaal;Utrecht (PV);2022;353760.0
7688;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Holland (PV);2015;649265.0
7689;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Holland (PV);2016;654750.0
7690;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Holland (PV);2017;667350.0
7691;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Holland (PV);2018;680295.0
7692;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Holland (PV);2019;683075.0
7693;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Holland (PV);2020;685215.0
7694;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Holland (PV);2021;693835.0
7695;Totaal particulier huishouden;Eigendom: koopwoning totaal;Noord-Holland (PV);2022;700765.0
7696;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Holland (PV);2015;844490.0
7697;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Holland (PV);2016;852410.0
7698;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Holland (PV);2017;862735.0
7699;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Holland (PV);2018;884750.0
7700;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Holland (PV);2019;883205.0
7701;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Holland (PV);2020;889250.0
7702;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Holland (PV);2021;898355.0
7703;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zuid-Holland (PV);2022;907655.0
7704;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zeeland (PV);2015;112670.0
7705;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zeeland (PV);2016;112870.0
7706;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zeeland (PV);2017;115010.0
7707;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zeeland (PV);2018;117215.0
7708;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zeeland (PV);2019;117810.0
7709;Totaal particulier huishouden;Eigendom: koopwoning totaal;Zeeland (PV);2020;119105.0
