ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1852;Nieuwkoop;Herkomst: Niet-Nederland;0.5;19.1
1853;Nieuwkoop;Herkomst: Westers land;0.3;21.2
1854;Nieuwkoop;Herkomst: Niet-westers land;;
1855;Nieuw-Lekkerland;Herkomst (land);5.5;17.5
1856;Nieuw-Lekkerland;Herkomst: Nederland;5.2;17.5
1857;Nieuw-Lekkerland;Herkomst: Niet-Nederland;0.3;17.6
1858;Nieuw-Lekkerland;Herkomst: Westers land;0.3;18.1
1859;Nieuw-Lekkerland;Herkomst: Niet-westers land;;
1860;Nijefurd;Herkomst (land);7.2;15.8
1861;Nijefurd;Herkomst: Nederland;6.9;15.8
1862;Nijefurd;Herkomst: Niet-Nederland;0.3;15.4
1863;Nijefurd;Herkomst: Westers land;0.3;16.5
1864;Nijefurd;Herkomst: Niet-westers land;;
1865;Nijkerk;Herkomst (land);24.7;18.2
1866;Nijkerk;Herkomst: Nederland;22.9;18.4
1867;Nijkerk;Herkomst: Niet-Nederland;1.9;16.2
1868;Nijkerk;Herkomst: Westers land;1.0;17.5
1869;Nijkerk;Herkomst: Niet-westers land;0.9;14.5
1870;Nijmegen;Herkomst (land);107.2;16.8
1871;Nijmegen;Herkomst: Nederland;86.5;17.1
1872;Nijmegen;Herkomst: Niet-Nederland;20.7;15.8
1873;Nijmegen;Herkomst: Westers land;12.3;17.0
1874;Nijmegen;Herkomst: Niet-westers land;8.4;14.0
1875;Noord-Beveland;Herkomst (land);5.1;15.3
1876;Noord-Beveland;Herkomst: Nederland;4.7;15.4
1877;Noord-Beveland;Herkomst: Niet-Nederland;0.4;14.6
1878;Noord-Beveland;Herkomst: Westers land;0.3;14.0
1879;Noord-Beveland;Herkomst: Niet-westers land;;
1880;Noordenveld;Herkomst (land);21.2;17.8
1881;Noordenveld;Herkomst: Nederland;20.1;17.8
1882;Noordenveld;Herkomst: Niet-Nederland;1.1;19.0
1883;Noordenveld;Herkomst: Westers land;1.0;19.9
1884;Noordenveld;Herkomst: Niet-westers land;;
1885;Noorder-Koggenland;Herkomst (land);6.9;17.9
1886;Noorder-Koggenland;Herkomst: Nederland;6.5;17.8
1887;Noorder-Koggenland;Herkomst: Niet-Nederland;0.5;19.3
1888;Noorder-Koggenland;Herkomst: Westers land;0.4;18.9
1889;Noorder-Koggenland;Herkomst: Niet-westers land;;
1890;Noordoostpolder;Herkomst (land);28.7;15.8
1891;Noordoostpolder;Herkomst: Nederland;26.6;15.9
1892;Noordoostpolder;Herkomst: Niet-Nederland;2.1;15.0
1893;Noordoostpolder;Herkomst: Westers land;1.3;16.3
1894;Noordoostpolder;Herkomst: Niet-westers land;0.8;13.1
1895;Noordwijk;Herkomst (land);16.6;19.1
1896;Noordwijk;Herkomst: Nederland;14.9;19.1
1897;Noordwijk;Herkomst: Niet-Nederland;1.7;19.1
1898;Noordwijk;Herkomst: Westers land;1.3;20.9
1899;Noordwijk;Herkomst: Niet-westers land;0.4;13.4
1900;Noordwijkerhout;Herkomst (land);9.8;18.1
1901;Noordwijkerhout;Herkomst: Nederland;8.9;18.1
1902;Noordwijkerhout;Herkomst: Niet-Nederland;0.9;18.0
1903;Noordwijkerhout;Herkomst: Westers land;0.7;19.0
1904;Noordwijkerhout;Herkomst: Niet-westers land;;
1905;Nuenen, Gerwen en Nederwetten;Herkomst (land);15.1;20.7
1906;Nuenen, Gerwen en Nederwetten;Herkomst: Nederland;13.8;20.7
1907;Nuenen, Gerwen en Nederwetten;Herkomst: Niet-Nederland;1.4;20.9
1908;Nuenen, Gerwen en Nederwetten;Herkomst: Westers land;1.1;21.4
1909;Nuenen, Gerwen en Nederwetten;Herkomst: Niet-westers land;0.2;18.0
1910;Nunspeet;Herkomst (land);16.7;17.4
1911;Nunspeet;Herkomst: Nederland;15.8;17.4
1912;Nunspeet;Herkomst: Niet-Nederland;0.9;17.5
1913;Nunspeet;Herkomst: Westers land;0.6;18.6
1914;Nunspeet;Herkomst: Niet-westers land;0.3;15.1
1915;Nuth;Herkomst (land);11.0;17.4
1916;Nuth;Herkomst: Nederland;9.5;17.4
1917;Nuth;Herkomst: Niet-Nederland;1.5;17.4
1918;Nuth;Herkomst: Westers land;1.3;17.6
1919;Nuth;Herkomst: Niet-westers land;;
1920;Obdam;Herkomst (land);4.7;18.0
1921;Obdam;Herkomst: Nederland;4.4;18.0
1922;Obdam;Herkomst: Niet-Nederland;0.2;18.6
1923;Obdam;Herkomst: Westers land;;
1924;Obdam;Herkomst: Niet-westers land;;
1925;Oegstgeest;Herkomst (land);13.7;23.6
1926;Oegstgeest;Herkomst: Nederland;11.6;23.3
1927;Oegstgeest;Herkomst: Niet-Nederland;2.1;25.4
1928;Oegstgeest;Herkomst: Westers land;1.6;27.4
1929;Oegstgeest;Herkomst: Niet-westers land;0.5;19.0
1930;Oirschot;Herkomst (land);12.0;17.5
1931;Oirschot;Herkomst: Nederland;11.5;17.5
1932;Oirschot;Herkomst: Niet-Nederland;0.5;18.6
1933;Oirschot;Herkomst: Westers land;0.4;18.9
1934;Oirschot;Herkomst: Niet-westers land;;
1935;Oisterwijk;Herkomst (land);17.4;18.9
1936;Oisterwijk;Herkomst: Nederland;16.1;19.1
1937;Oisterwijk;Herkomst: Niet-Nederland;1.3;17.2
1938;Oisterwijk;Herkomst: Westers land;1.0;18.5
1939;Oisterwijk;Herkomst: Niet-westers land;0.3;12.8
1940;Oldebroek;Herkomst (land);14.3;17.1
1941;Oldebroek;Herkomst: Nederland;13.8;17.0
1942;Oldebroek;Herkomst: Niet-Nederland;0.5;20.8
1943;Oldebroek;Herkomst: Westers land;0.4;19.4
1944;Oldebroek;Herkomst: Niet-westers land;;
1945;Oldenzaal;Herkomst (land);21.1;17.0
1946;Oldenzaal;Herkomst: Nederland;18.5;17.2
1947;Oldenzaal;Herkomst: Niet-Nederland;2.6;15.5
1948;Oldenzaal;Herkomst: Westers land;1.7;16.2
1949;Oldenzaal;Herkomst: Niet-westers land;0.9;14.2
1950;Olst-Wijhe;Herkomst (land);11.5;16.4
1951;Olst-Wijhe;Herkomst: Nederland;10.9;16.5
1952;Olst-Wijhe;Herkomst: Niet-Nederland;0.6;15.4
1953;Olst-Wijhe;Herkomst: Westers land;0.4;16.6
1954;Olst-Wijhe;Herkomst: Niet-westers land;;
1955;Ommen;Herkomst (land);11.3;16.8
1956;Ommen;Herkomst: Nederland;10.8;16.7
1957;Ommen;Herkomst: Niet-Nederland;0.4;17.9
1958;Ommen;Herkomst: Westers land;0.3;19.8
1959;Ommen;Herkomst: Niet-westers land;;
1960;Onderbanken;Herkomst (land);5.5;16.2
1961;Onderbanken;Herkomst: Nederland;4.2;16.4
1962;Onderbanken;Herkomst: Niet-Nederland;1.2;15.5
1963;Onderbanken;Herkomst: Westers land;1.2;15.7
1964;Onderbanken;Herkomst: Niet-westers land;;
1965;Oosterhout;Herkomst (land);35.7;17.9
1966;Oosterhout;Herkomst: Nederland;30.9;18.0
1967;Oosterhout;Herkomst: Niet-Nederland;4.8;16.6
1968;Oosterhout;Herkomst: Westers land;3.0;18.2
1969;Oosterhout;Herkomst: Niet-westers land;1.8;14.0
1970;Oostflakkee;Herkomst (land);6.8;16.5
1971;Oostflakkee;Herkomst: Nederland;6.5;16.4
1972;Oostflakkee;Herkomst: Niet-Nederland;0.3;18.2
1973;Oostflakkee;Herkomst: Westers land;0.2;16.6
1974;Oostflakkee;Herkomst: Niet-westers land;;
1975;Ooststellingwerf;Herkomst (land);17.5;15.8
1976;Ooststellingwerf;Herkomst: Nederland;16.4;15.8
1977;Ooststellingwerf;Herkomst: Niet-Nederland;1.0;15.2
1978;Ooststellingwerf;Herkomst: Westers land;0.9;15.7
1979;Ooststellingwerf;Herkomst: Niet-westers land;;
1980;Oostzaan;Herkomst (land);6.3;19.3
1981;Oostzaan;Herkomst: Nederland;5.8;19.3
1982;Oostzaan;Herkomst: Niet-Nederland;0.5;19.3
1983;Oostzaan;Herkomst: Westers land;0.4;20.8
1984;Oostzaan;Herkomst: Niet-westers land;;
1985;Opmeer;Herkomst (land);7.4;18.6
1986;Opmeer;Herkomst: Nederland;7.0;18.6
1987;Opmeer;Herkomst: Niet-Nederland;0.4;18.7
1988;Opmeer;Herkomst: Westers land;0.3;19.7
1989;Opmeer;Herkomst: Niet-westers land;;
1990;Opsterland;Herkomst (land);19.3;16.4
1991;Opsterland;Herkomst: Nederland;18.5;16.4
1992;Opsterland;Herkomst: Niet-Nederland;0.7;16.6
1993;Opsterland;Herkomst: Westers land;0.6;17.2
1994;Opsterland;Herkomst: Niet-westers land;;
1995;Oss;Herkomst (land);50.8;17.3
1996;Oss;Herkomst: Nederland;43.8;17.6
1997;Oss;Herkomst: Niet-Nederland;7.1;15.5
1998;Oss;Herkomst: Westers land;4.0;16.8
1999;Oss;Herkomst: Niet-westers land;3.1;13.9
2000;Oud-Beijerland;Herkomst (land);15.6;18.9
2001;Oud-Beijerland;Herkomst: Nederland;14.4;18.9
2002;Oud-Beijerland;Herkomst: Niet-Nederland;1.2;18.2
2003;Oud-Beijerland;Herkomst: Westers land;0.8;19.3
2004;Oud-Beijerland;Herkomst: Niet-westers land;0.3;15.6
2005;Oude IJsselstreek;Herkomst (land);26.7;16.2
2006;Oude IJsselstreek;Herkomst: Nederland;23.8;16.3
2007;Oude IJsselstreek;Herkomst: Niet-Nederland;2.9;15.3
2008;Oude IJsselstreek;Herkomst: Westers land;1.9;16.0
2009;Oude IJsselstreek;Herkomst: Niet-westers land;1.0;13.8
2010;Ouder-Amstel;Herkomst (land);9.0;21.8
2011;Ouder-Amstel;Herkomst: Nederland;7.6;21.7
2012;Ouder-Amstel;Herkomst: Niet-Nederland;1.4;22.1
2013;Ouder-Amstel;Herkomst: Westers land;0.9;23.8
2014;Ouder-Amstel;Herkomst: Niet-westers land;0.5;19.2
2015;Ouderkerk;Herkomst (land);5.1;18.5
2016;Ouderkerk;Herkomst: Nederland;4.8;18.4
2017;Ouderkerk;Herkomst: Niet-Nederland;0.3;19.0
2018;Ouderkerk;Herkomst: Westers land;0.2;19.1
2019;Ouderkerk;Herkomst: Niet-westers land;;
2020;Oudewater;Herkomst (land);6.6;18.5
2021;Oudewater;Herkomst: Nederland;6.2;18.6
2022;Oudewater;Herkomst: Niet-Nederland;0.4;16.0
2023;Oudewater;Herkomst: Westers land;0.2;18.0
2024;Oudewater;Herkomst: Niet-westers land;;
2025;Overbetuwe;Herkomst (land);27.5;17.7
2026;Overbetuwe;Herkomst: Nederland;24.9;17.8
2027;Overbetuwe;Herkomst: Niet-Nederland;2.6;17.1
2028;Overbetuwe;Herkomst: Westers land;2.2;17.5
2029;Overbetuwe;Herkomst: Niet-westers land;0.4;14.9
2030;Papendrecht;Herkomst (land);20.8;18.7
2031;Papendrecht;Herkomst: Nederland;18.3;18.9
2032;Papendrecht;Herkomst: Niet-Nederland;2.5;17.2
2033;Papendrecht;Herkomst: Westers land;1.7;18.2
2034;Papendrecht;Herkomst: Niet-westers land;0.9;15.4
2035;Pekela;Herkomst (land);8.8;14.7
2036;Pekela;Herkomst: Nederland;8.3;14.8
2037;Pekela;Herkomst: Niet-Nederland;0.6;13.4
2038;Pekela;Herkomst: Westers land;0.5;13.8
2039;Pekela;Herkomst: Niet-westers land;;
2040;Pijnacker-Nootdorp;Herkomst (land);25.5;19.3
2041;Pijnacker-Nootdorp;Herkomst: Nederland;22.7;19.3
2042;Pijnacker-Nootdorp;Herkomst: Niet-Nederland;2.8;19.0
2043;Pijnacker-Nootdorp;Herkomst: Westers land;1.6;20.9
2044;Pijnacker-Nootdorp;Herkomst: Niet-westers land;1.1;16.3
2045;Purmerend;Herkomst (land);53.0;17.2
2046;Purmerend;Herkomst: Nederland;42.9;17.4
2047;Purmerend;Herkomst: Niet-Nederland;10.1;16.3
2048;Purmerend;Herkomst: Westers land;4.8;17.0
2049;Purmerend;Herkomst: Niet-westers land;5.3;15.6
2050;Putten;Herkomst (land);14.6;18.1
2051;Putten;Herkomst: Nederland;13.7;18.1
2052;Putten;Herkomst: Niet-Nederland;0.9;18.1
2053;Putten;Herkomst: Westers land;0.6;19.5
2054;Putten;Herkomst: Niet-westers land;0.2;14.4
2055;Raalte;Herkomst (land);24.8;16.8
2056;Raalte;Herkomst: Nederland;23.8;16.9
2057;Raalte;Herkomst: Niet-Nederland;1.0;15.1
2058;Raalte;Herkomst: Westers land;0.7;15.6
2059;Raalte;Herkomst: Niet-westers land;0.3;13.8
2060;Reeuwijk;Herkomst (land);8.3;20.8
2061;Reeuwijk;Herkomst: Nederland;7.7;21.0
2062;Reeuwijk;Herkomst: Niet-Nederland;0.5;18.0
2063;Reeuwijk;Herkomst: Westers land;0.4;19.9
2064;Reeuwijk;Herkomst: Niet-westers land;;
2065;Reiderland;Herkomst (land);4.7;14.1
2066;Reiderland;Herkomst: Nederland;4.2;14.0
2067;Reiderland;Herkomst: Niet-Nederland;0.5;15.0
2068;Reiderland;Herkomst: Westers land;0.5;15.1
2069;Reiderland;Herkomst: Niet-westers land;;
2070;Reimerswaal;Herkomst (land);12.9;17.3
2071;Reimerswaal;Herkomst: Nederland;12.0;17.5
2072;Reimerswaal;Herkomst: Niet-Nederland;0.9;14.4
2073;Reimerswaal;Herkomst: Westers land;0.6;15.3
2074;Reimerswaal;Herkomst: Niet-westers land;0.3;12.7
2075;Renkum;Herkomst (land);21.9;20.2
2076;Renkum;Herkomst: Nederland;19.4;20.2
2077;Renkum;Herkomst: Niet-Nederland;2.6;20.0
2078;Renkum;Herkomst: Westers land;2.0;20.9
2079;Renkum;Herkomst: Niet-westers land;0.6;16.7
2080;Renswoude;Herkomst (land);2.6;17.7
2081;Renswoude;Herkomst: Nederland;2.6;17.8
2082;Renswoude;Herkomst: Niet-Nederland;;
2083;Renswoude;Herkomst: Westers land;;
2084;Renswoude;Herkomst: Niet-westers land;;
2085;Reusel-De Mierden;Herkomst (land);8.5;16.4
2086;Reusel-De Mierden;Herkomst: Nederland;7.9;16.5
2087;Reusel-De Mierden;Herkomst: Niet-Nederland;0.6;14.7
2088;Reusel-De Mierden;Herkomst: Westers land;0.5;14.7
2089;Reusel-De Mierden;Herkomst: Niet-westers land;;
2090;Rheden;Herkomst (land);31.5;18.2
2091;Rheden;Herkomst: Nederland;27.8;18.3
2092;Rheden;Herkomst: Niet-Nederland;3.7;17.5
2093;Rheden;Herkomst: Westers land;2.9;18.2
2094;Rheden;Herkomst: Niet-westers land;0.8;14.8
2095;Rhenen;Herkomst (land);11.7;18.3
2096;Rhenen;Herkomst: Nederland;10.8;18.3
2097;Rhenen;Herkomst: Niet-Nederland;0.9;18.2
2098;Rhenen;Herkomst: Westers land;0.6;20.3
2099;Rhenen;Herkomst: Niet-westers land;0.3;14.4
2100;Ridderkerk;Herkomst (land);31.1;18.0
2101;Ridderkerk;Herkomst: Nederland;27.5;18.1
2102;Ridderkerk;Herkomst: Niet-Nederland;3.6;17.0
2103;Ridderkerk;Herkomst: Westers land;2.3;17.9
2104;Ridderkerk;Herkomst: Niet-westers land;1.3;15.4
2105;Rijnsburg;Herkomst (land);9.2;18.3
2106;Rijnsburg;Herkomst: Nederland;8.7;18.4
2107;Rijnsburg;Herkomst: Niet-Nederland;0.5;16.7
2108;Rijnsburg;Herkomst: Westers land;0.4;17.9
2109;Rijnsburg;Herkomst: Niet-westers land;;
2110;Rijnwaarden;Herkomst (land);7.3;15.8
2111;Rijnwaarden;Herkomst: Nederland;6.5;16.0
2112;Rijnwaarden;Herkomst: Niet-Nederland;0.8;14.9
2113;Rijnwaarden;Herkomst: Westers land;0.7;15.1
2114;Rijnwaarden;Herkomst: Niet-westers land;;
2115;Rijnwoude;Herkomst (land);12.4;18.9
2116;Rijnwoude;Herkomst: Nederland;11.6;18.6
2117;Rijnwoude;Herkomst: Niet-Nederland;0.8;22.2
2118;Rijnwoude;Herkomst: Westers land;0.6;24.4
2119;Rijnwoude;Herkomst: Niet-westers land;0.2;16.3
2120;Rijssen-Holten;Herkomst (land);22.5;16.8
2121;Rijssen-Holten;Herkomst: Nederland;21.1;16.9
2122;Rijssen-Holten;Herkomst: Niet-Nederland;1.3;15.2
2123;Rijssen-Holten;Herkomst: Westers land;0.7;17.6
2124;Rijssen-Holten;Herkomst: Niet-westers land;0.6;12.3
2125;Rijswijk (ZH.);Herkomst (land);34.2;19.3
2126;Rijswijk (ZH.);Herkomst: Nederland;27.2;19.4
2127;Rijswijk (ZH.);Herkomst: Niet-Nederland;7.1;18.9
2128;Rijswijk (ZH.);Herkomst: Westers land;4.7;20.6
2129;Rijswijk (ZH.);Herkomst: Niet-westers land;2.4;15.6
2130;Roerdalen;Herkomst (land);6.7;17.9
2131;Roerdalen;Herkomst: Nederland;5.7;18.4
2132;Roerdalen;Herkomst: Niet-Nederland;1.1;15.4
2133;Roerdalen;Herkomst: Westers land;1.0;15.5
2134;Roerdalen;Herkomst: Niet-westers land;;
2135;Roermond;Herkomst (land);30.1;16.8
2136;Roermond;Herkomst: Nederland;22.8;17.4
2137;Roermond;Herkomst: Niet-Nederland;7.2;15.0
2138;Roermond;Herkomst: Westers land;4.5;15.8
2139;Roermond;Herkomst: Niet-westers land;2.8;13.7
2140;Roggel en Neer;Herkomst (land);5.8;16.8
2141;Roggel en Neer;Herkomst: Nederland;5.4;16.9
2142;Roggel en Neer;Herkomst: Niet-Nederland;0.4;15.4
2143;Roggel en Neer;Herkomst: Westers land;0.3;16.0
2144;Roggel en Neer;Herkomst: Niet-westers land;;
2145;Roosendaal;Herkomst (land);51.3;17.4
2146;Roosendaal;Herkomst: Nederland;43.0;17.8
2147;Roosendaal;Herkomst: Niet-Nederland;8.3;15.5
2148;Roosendaal;Herkomst: Westers land;4.5;17.0
2149;Roosendaal;Herkomst: Niet-westers land;3.8;13.8
2150;Rotterdam;Herkomst (land);381.7;17.0
2151;Rotterdam;Herkomst: Nederland;246.3;17.8
2152;Rotterdam;Herkomst: Niet-Nederland;135.4;15.6
2153;Rotterdam;Herkomst: Westers land;37.6;18.0
2154;Rotterdam;Herkomst: Niet-westers land;97.8;14.7
2155;Rozenburg;Herkomst (land);8.7;18.4
2156;Rozenburg;Herkomst: Nederland;7.3;18.6
2157;Rozenburg;Herkomst: Niet-Nederland;1.4;17.4
2158;Rozenburg;Herkomst: Westers land;0.9;18.4
2159;Rozenburg;Herkomst: Niet-westers land;0.4;15.1
2160;Rozendaal;Herkomst (land);1.0;27.8
2161;Rozendaal;Herkomst: Nederland;0.9;27.6
2162;Rozendaal;Herkomst: Niet-Nederland;;
2163;Rozendaal;Herkomst: Westers land;;
2164;Rozendaal;Herkomst: Niet-westers land;;
2165;Rucphen;Herkomst (land);15.6;16.6
2166;Rucphen;Herkomst: Nederland;14.7;16.6
2167;Rucphen;Herkomst: Niet-Nederland;0.9;16.3
2168;Rucphen;Herkomst: Westers land;0.7;16.6
2169;Rucphen;Herkomst: Niet-westers land;;
2170;Sassenheim;Herkomst (land);10.0;18.9
2171;Sassenheim;Herkomst: Nederland;9.1;18.8
2172;Sassenheim;Herkomst: Niet-Nederland;0.9;19.5
2173;Sassenheim;Herkomst: Westers land;0.6;20.2
2174;Sassenheim;Herkomst: Niet-westers land;0.3;18.4
2175;Schagen;Herkomst (land);12.9;17.6
2176;Schagen;Herkomst: Nederland;11.4;17.8
2177;Schagen;Herkomst: Niet-Nederland;1.5;16.0
2178;Schagen;Herkomst: Westers land;1.0;17.1
2179;Schagen;Herkomst: Niet-westers land;0.5;13.7
2180;Scheemda;Herkomst (land);9.3;15.8
2181;Scheemda;Herkomst: Nederland;8.8;15.8
2182;Scheemda;Herkomst: Niet-Nederland;0.6;15.4
2183;Scheemda;Herkomst: Westers land;0.5;15.5
2184;Scheemda;Herkomst: Niet-westers land;;
2185;Schermer;Herkomst (land);3.2;17.9
2186;Schermer;Herkomst: Nederland;3.1;17.8
2187;Schermer;Herkomst: Niet-Nederland;;
2188;Schermer;Herkomst: Westers land;;
2189;Schermer;Herkomst: Niet-westers land;;
2190;Scherpenzeel;Herkomst (land);5.7;18.5
2191;Scherpenzeel;Herkomst: Nederland;5.4;18.6
2192;Scherpenzeel;Herkomst: Niet-Nederland;0.3;17.6
2193;Scherpenzeel;Herkomst: Westers land;0.2;18.5
2194;Scherpenzeel;Herkomst: Niet-westers land;;
2195;Schiedam;Herkomst (land);49.7;17.2
2196;Schiedam;Herkomst: Nederland;38.1;17.7
2197;Schiedam;Herkomst: Niet-Nederland;11.6;15.5
2198;Schiedam;Herkomst: Westers land;4.0;17.4
2199;Schiedam;Herkomst: Niet-westers land;7.6;14.5
2200;Schiermonnikoog;Herkomst (land);0.7;16.9
2201;Schiermonnikoog;Herkomst: Nederland;0.7;16.8
2202;Schiermonnikoog;Herkomst: Niet-Nederland;;
2203;Schiermonnikoog;Herkomst: Westers land;;
2204;Schiermonnikoog;Herkomst: Niet-westers land;;
2205;Schijndel;Herkomst (land);15.5;17.0
2206;Schijndel;Herkomst: Nederland;14.5;17.2
2207;Schijndel;Herkomst: Niet-Nederland;1.0;15.0
2208;Schijndel;Herkomst: Westers land;0.7;15.7
2209;Schijndel;Herkomst: Niet-westers land;0.3;13.4
2210;Schinnen;Herkomst (land);9.0;17.9
2211;Schinnen;Herkomst: Nederland;7.5;18.1
2212;Schinnen;Herkomst: Niet-Nederland;1.5;17.1
2213;Schinnen;Herkomst: Westers land;1.4;17.5
2214;Schinnen;Herkomst: Niet-westers land;;
2215;Schoonhoven;Herkomst (land);8.0;18.2
2216;Schoonhoven;Herkomst: Nederland;7.1;18.5
2217;Schoonhoven;Herkomst: Niet-Nederland;0.9;16.1
2218;Schoonhoven;Herkomst: Westers land;0.5;18.1
2219;Schoonhoven;Herkomst: Niet-westers land;0.4;13.8
2220;Schouwen-Duiveland;Herkomst (land);23.7;17.7
2221;Schouwen-Duiveland;Herkomst: Nederland;22.0;17.7
2222;Schouwen-Duiveland;Herkomst: Niet-Nederland;1.6;18.0
2223;Schouwen-Duiveland;Herkomst: Westers land;1.3;18.8
2224;Schouwen-Duiveland;Herkomst: Niet-westers land;0.3;14.5
2225;Sevenum;Herkomst (land);5.2;16.3
2226;Sevenum;Herkomst: Nederland;4.9;16.4
2227;Sevenum;Herkomst: Niet-Nederland;0.3;14.5
2228;Sevenum;Herkomst: Westers land;0.2;14.1
2229;Sevenum;Herkomst: Niet-westers land;;
2230;'s-Gravendeel;Herkomst (land);6.0;17.8
2231;'s-Gravendeel;Herkomst: Nederland;5.7;17.9
2232;'s-Gravendeel;Herkomst: Niet-Nederland;0.3;17.4
2233;'s-Gravendeel;Herkomst: Westers land;0.2;17.0
2234;'s-Gravendeel;Herkomst: Niet-westers land;;
2235;'s-Gravenhage (gemeente);Herkomst (land);300.6;18.5
2236;'s-Gravenhage (gemeente);Herkomst: Nederland;194.9;19.1
2237;'s-Gravenhage (gemeente);Herkomst: Niet-Nederland;105.7;17.4
2238;'s-Gravenhage (gemeente);Herkomst: Westers land;37.1;21.7
2239;'s-Gravenhage (gemeente);Herkomst: Niet-westers land;68.6;15.0
2240;'s-Hertogenbosch;Herkomst (land);91.5;17.8
2241;'s-Hertogenbosch;Herkomst: Nederland;77.5;18.1
2242;'s-Hertogenbosch;Herkomst: Niet-Nederland;14.1;16.2
2243;'s-Hertogenbosch;Herkomst: Westers land;7.9;17.7
2244;'s-Hertogenbosch;Herkomst: Niet-westers land;6.2;14.1
2245;Simpelveld;Herkomst (land);7.4;16.6
2246;Simpelveld;Herkomst: Nederland;6.2;16.5
2247;Simpelveld;Herkomst: Niet-Nederland;1.2;17.1
2248;Simpelveld;Herkomst: Westers land;1.1;17.1
2249;Simpelveld;Herkomst: Niet-westers land;;
2250;Sint Anthonis;Herkomst (land);7.9;16.9
2251;Sint Anthonis;Herkomst: Nederland;7.6;16.9
2252;Sint Anthonis;Herkomst: Niet-Nederland;0.3;14.6
2253;Sint Anthonis;Herkomst: Westers land;;
2254;Sint Anthonis;Herkomst: Niet-westers land;;
2255;Sint-Michielsgestel;Herkomst (land);18.6;18.6
2256;Sint-Michielsgestel;Herkomst: Nederland;17.5;18.3
2257;Sint-Michielsgestel;Herkomst: Niet-Nederland;1.1;23.4
2258;Sint-Michielsgestel;Herkomst: Westers land;0.9;25.6
2259;Sint-Michielsgestel;Herkomst: Niet-westers land;0.2;15.5
2260;Sint-Oedenrode;Herkomst (land);11.4;17.4
2261;Sint-Oedenrode;Herkomst: Nederland;10.9;17.4
2262;Sint-Oedenrode;Herkomst: Niet-Nederland;0.5;17.4
2263;Sint-Oedenrode;Herkomst: Westers land;0.4;17.8
2264;Sint-Oedenrode;Herkomst: Niet-westers land;;
2265;Sittard-Geleen;Herkomst (land);65.4;17.1
2266;Sittard-Geleen;Herkomst: Nederland;51.9;17.5
2267;Sittard-Geleen;Herkomst: Niet-Nederland;13.5;15.7
2268;Sittard-Geleen;Herkomst: Westers land;11.2;16.1
2269;Sittard-Geleen;Herkomst: Niet-westers land;2.3;13.6
2270;SkarsterlÔn;Herkomst (land);17.4;16.8
2271;SkarsterlÔn;Herkomst: Nederland;16.7;16.8
2272;SkarsterlÔn;Herkomst: Niet-Nederland;0.8;16.3
2273;SkarsterlÔn;Herkomst: Westers land;0.6;16.5
2274;SkarsterlÔn;Herkomst: Niet-westers land;;
2275;Sliedrecht;Herkomst (land);15.9;17.4
2276;Sliedrecht;Herkomst: Nederland;14.5;17.6
2277;Sliedrecht;Herkomst: Niet-Nederland;1.4;15.3
2278;Sliedrecht;Herkomst: Westers land;0.7;16.8
2279;Sliedrecht;Herkomst: Niet-westers land;0.7;13.9
2280;Slochteren;Herkomst (land);9.6;17.2
2281;Slochteren;Herkomst: Nederland;9.2;17.1
2282;Slochteren;Herkomst: Niet-Nederland;0.4;20.0
2283;Slochteren;Herkomst: Westers land;0.3;20.5
2284;Slochteren;Herkomst: Niet-westers land;;
2285;Sluis;Herkomst (land);16.7;16.7
2286;Sluis;Herkomst: Nederland;13.9;16.8
2287;Sluis;Herkomst: Niet-Nederland;2.9;16.2
2288;Sluis;Herkomst: Westers land;2.7;16.4
2289;Sluis;Herkomst: Niet-westers land;;
2290;Smallingerland;Herkomst (land);35.8;16.5
2291;Smallingerland;Herkomst: Nederland;33.0;16.7
2292;Smallingerland;Herkomst: Niet-Nederland;2.9;14.5
2293;Smallingerland;Herkomst: Westers land;1.9;15.0
2294;Smallingerland;Herkomst: Niet-westers land;1.0;13.7
2295;Sneek;Herkomst (land);22.0;16.5
2296;Sneek;Herkomst: Nederland;20.2;16.7
2297;Sneek;Herkomst: Niet-Nederland;1.8;15.0
2298;Sneek;Herkomst: Westers land;1.4;16.1
2299;Sneek;Herkomst: Niet-westers land;0.4;11.7
2300;Soest;Herkomst (land);30.2;20.2
2301;Soest;Herkomst: Nederland;25.5;20.7
2302;Soest;Herkomst: Niet-Nederland;4.8;17.4
2303;Soest;Herkomst: Westers land;2.9;19.2
2304;Soest;Herkomst: Niet-westers land;1.9;14.7
2305;Someren;Herkomst (land);11.8;16.5
2306;Someren;Herkomst: Nederland;11.2;16.6
2307;Someren;Herkomst: Niet-Nederland;0.5;16.2
2308;Someren;Herkomst: Westers land;0.4;16.9
2309;Someren;Herkomst: Niet-westers land;;
2310;Son en Breugel;Herkomst (land);10.0;20.2
2311;Son en Breugel;Herkomst: Nederland;9.1;19.9
2312;Son en Breugel;Herkomst: Niet-Nederland;1.0;22.6
2313;Son en Breugel;Herkomst: Westers land;0.8;24.4
2314;Son en Breugel;Herkomst: Niet-westers land;0.2;16.1
2315;Spijkenisse;Herkomst (land);49.4;17.6
2316;Spijkenisse;Herkomst: Nederland;40.2;17.8
2317;Spijkenisse;Herkomst: Niet-Nederland;9.2;16.7
