ID;RegioS;Perioden;TotaalBrandmeldingen_1;Buitenbrand_2;TotaalBinnenbranden_3;GroteEnMiddelgroteBrand_4;KleineBinnenbrand_5;Schoorsteenbrand_6;TotaalLozeAlarmmeldingen_7;ViaBrandmeldinstallatie_8;OverigeLozeAlarmmeldingen_9;TotaalHulpverleningsmeldingen_10;HulpverleningInGebouwen_11;HulpverleningAndersDanInGebouwen_12;LozeAlarmmeldingen_13
550;Gemeenten: 150.000 tot 250.000 inwoners;2013;9737.0;2024.0;1269.0;87.0;1182.0;91.0;6353.0;4064.0;2289.0;4660.0;2384.0;1900.0;376.0
551;Gemeenten: 100.000 tot 150.000 inwoners;1985;8328.0;3124.0;1448.0;172.0;1276.0;378.0;3378.0;2430.0;948.0;4560.0;2537.0;1695.0;328.0
552;Gemeenten: 100.000 tot 150.000 inwoners;1986;9550.0;4060.0;1477.0;146.0;1331.0;345.0;3668.0;2569.0;1099.0;5423.0;2876.0;2237.0;310.0
553;Gemeenten: 100.000 tot 150.000 inwoners;1987;10262.0;3860.0;1588.0;154.0;1434.0;332.0;4482.0;3362.0;1120.0;5547.0;3153.0;2109.0;285.0
554;Gemeenten: 100.000 tot 150.000 inwoners;1988;9328.0;3241.0;1337.0;130.0;1207.0;236.0;4514.0;3510.0;1004.0;4633.0;2459.0;1907.0;267.0
555;Gemeenten: 100.000 tot 150.000 inwoners;1989;10706.0;4153.0;1435.0;107.0;1328.0;244.0;4874.0;3697.0;1177.0;5640.0;3125.0;2081.0;434.0
556;Gemeenten: 100.000 tot 150.000 inwoners;1990;10459.0;3973.0;1510.0;115.0;1395.0;195.0;4781.0;3687.0;1094.0;5825.0;3158.0;2200.0;467.0
557;Gemeenten: 100.000 tot 150.000 inwoners;1991;11795.0;4490.0;1646.0;151.0;1495.0;225.0;5434.0;4194.0;1240.0;5760.0;2796.0;2477.0;487.0
558;Gemeenten: 100.000 tot 150.000 inwoners;1992;11674.0;4434.0;1698.0;129.0;1569.0;169.0;5373.0;4186.0;1187.0;6374.0;3037.0;2700.0;637.0
559;Gemeenten: 100.000 tot 150.000 inwoners;1993;11158.0;4230.0;1535.0;124.0;1411.0;156.0;5237.0;3936.0;1299.0;6620.0;3325.0;2588.0;707.0
560;Gemeenten: 100.000 tot 150.000 inwoners;1994;11306.0;3980.0;1463.0;108.0;1355.0;188.0;5675.0;4415.0;1260.0;5102.0;2121.0;2381.0;600.0
561;Gemeenten: 100.000 tot 150.000 inwoners;1995;11590.0;4158.0;1527.0;100.0;1427.0;165.0;5740.0;4385.0;1355.0;5299.0;2233.0;2462.0;604.0
562;Gemeenten: 100.000 tot 150.000 inwoners;1996;13978.0;5499.0;1858.0;176.0;1682.0;185.0;6436.0;4875.0;1561.0;5314.0;2266.0;2437.0;611.0
563;Gemeenten: 100.000 tot 150.000 inwoners;1997;14245.0;5171.0;1952.0;130.0;1822.0;146.0;6976.0;5374.0;1602.0;6265.0;2891.0;2690.0;684.0
564;Gemeenten: 100.000 tot 150.000 inwoners;1998;13211.0;4452.0;1742.0;125.0;1617.0;174.0;6843.0;5492.0;1351.0;6104.0;2431.0;2977.0;696.0
565;Gemeenten: 100.000 tot 150.000 inwoners;1999;14528.0;5214.0;1850.0;131.0;1719.0;144.0;7320.0;5665.0;1655.0;5925.0;2476.0;2675.0;774.0
566;Gemeenten: 100.000 tot 150.000 inwoners;2000;14540.0;4645.0;1660.0;122.0;1538.0;149.0;8086.0;6193.0;1893.0;6441.0;2091.0;3272.0;1078.0
567;Gemeenten: 100.000 tot 150.000 inwoners;2001;12629.0;4253.0;1390.0;141.0;1249.0;114.0;6872.0;5597.0;1275.0;5319.0;1855.0;2641.0;823.0
568;Gemeenten: 100.000 tot 150.000 inwoners;2002;13153.0;4364.0;1439.0;148.0;1291.0;96.0;7254.0;5885.0;1369.0;6228.0;2439.0;2949.0;840.0
569;Gemeenten: 100.000 tot 150.000 inwoners;2003;14087.0;5295.0;1498.0;196.0;1302.0;113.0;7181.0;5710.0;1471.0;4989.0;1777.0;2440.0;772.0
570;Gemeenten: 100.000 tot 150.000 inwoners;2004;12903.0;4133.0;1407.0;144.0;1263.0;122.0;7241.0;6019.0;1222.0;6074.0;2171.0;3064.0;839.0
571;Gemeenten: 100.000 tot 150.000 inwoners;2005;13174.0;3786.0;1409.0;128.0;1281.0;108.0;7871.0;6413.0;1458.0;4951.0;1665.0;2465.0;821.0
572;Gemeenten: 100.000 tot 150.000 inwoners;2006;14470.0;4330.0;1540.0;158.0;1382.0;112.0;8488.0;7123.0;1365.0;5224.0;1848.0;2454.0;922.0
573;Gemeenten: 100.000 tot 150.000 inwoners;2007;14142.0;4339.0;1674.0;216.0;1458.0;108.0;8021.0;6846.0;1175.0;5540.0;2244.0;2587.0;709.0
574;Gemeenten: 100.000 tot 150.000 inwoners;2008;14024.0;3957.0;1287.0;163.0;1124.0;124.0;8656.0;7609.0;1047.0;5691.0;2183.0;2870.0;638.0
575;Gemeenten: 100.000 tot 150.000 inwoners;2009;;;;;;;;;;;;;
576;Gemeenten: 100.000 tot 150.000 inwoners;2010;15440.0;3439.0;1726.0;268.0;1458.0;97.0;10178.0;7018.0;3160.0;6985.0;3544.0;3062.0;379.0
577;Gemeenten: 100.000 tot 150.000 inwoners;2011;11701.0;2808.0;1469.0;169.0;1300.0;118.0;7306.0;6143.0;1163.0;4844.0;1968.0;2524.0;352.0
578;Gemeenten: 100.000 tot 150.000 inwoners;2012;12713.0;2526.0;1226.0;168.0;1058.0;113.0;8848.0;7452.0;1396.0;4885.0;2048.0;2422.0;415.0
579;Gemeenten: 100.000 tot 150.000 inwoners;2013;11814.0;2376.0;1758.0;129.0;1629.0;106.0;7574.0;4024.0;3550.0;5995.0;2988.0;2667.0;340.0
580;Gemeenten:  50.000 tot 100.000 inwoners;1985;9750.0;3836.0;2000.0;223.0;1777.0;510.0;3404.0;2343.0;1061.0;5485.0;2714.0;2415.0;356.0
581;Gemeenten:  50.000 tot 100.000 inwoners;1986;11142.0;4724.0;2004.0;237.0;1767.0;465.0;3949.0;2653.0;1296.0;6139.0;2796.0;2957.0;386.0
582;Gemeenten:  50.000 tot 100.000 inwoners;1987;11034.0;4371.0;2064.0;246.0;1818.0;438.0;4161.0;2819.0;1342.0;6386.0;3167.0;2911.0;308.0
583;Gemeenten:  50.000 tot 100.000 inwoners;1988;10500.0;4017.0;1915.0;218.0;1697.0;309.0;4259.0;3074.0;1185.0;5317.0;2415.0;2647.0;255.0
584;Gemeenten:  50.000 tot 100.000 inwoners;1989;12259.0;5304.0;1950.0;166.0;1784.0;280.0;4725.0;3464.0;1261.0;6121.0;2722.0;2964.0;435.0
585;Gemeenten:  50.000 tot 100.000 inwoners;1990;12154.0;4825.0;2073.0;202.0;1871.0;268.0;4988.0;3719.0;1269.0;7525.0;3534.0;3356.0;635.0
586;Gemeenten:  50.000 tot 100.000 inwoners;1991;13142.0;5392.0;2121.0;201.0;1920.0;286.0;5343.0;3971.0;1372.0;6763.0;3126.0;2999.0;638.0
587;Gemeenten:  50.000 tot 100.000 inwoners;1992;13183.0;5321.0;2035.0;216.0;1819.0;271.0;5556.0;4231.0;1325.0;7340.0;3417.0;3218.0;705.0
588;Gemeenten:  50.000 tot 100.000 inwoners;1993;13236.0;5126.0;2205.0;222.0;1983.0;242.0;5663.0;4276.0;1387.0;7732.0;3577.0;3303.0;852.0
589;Gemeenten:  50.000 tot 100.000 inwoners;1994;13852.0;5324.0;2222.0;186.0;2036.0;237.0;6069.0;4717.0;1352.0;6841.0;2984.0;3133.0;724.0
590;Gemeenten:  50.000 tot 100.000 inwoners;1995;14216.0;5334.0;2232.0;216.0;2016.0;226.0;6424.0;5028.0;1396.0;6955.0;2969.0;3162.0;824.0
591;Gemeenten:  50.000 tot 100.000 inwoners;1996;16019.0;6699.0;2449.0;206.0;2243.0;238.0;6633.0;4454.0;2179.0;7042.0;3008.0;3175.0;859.0
592;Gemeenten:  50.000 tot 100.000 inwoners;1997;16379.0;6306.0;2411.0;162.0;2249.0;182.0;7480.0;5231.0;2249.0;7769.0;3459.0;3347.0;963.0
593;Gemeenten:  50.000 tot 100.000 inwoners;1998;15993.0;5409.0;2312.0;167.0;2145.0;167.0;8105.0;6457.0;1648.0;8137.0;3447.0;3524.0;1166.0
594;Gemeenten:  50.000 tot 100.000 inwoners;1999;15757.0;5968.0;2190.0;178.0;2012.0;153.0;7446.0;5849.0;1597.0;6156.0;2489.0;2735.0;932.0
595;Gemeenten:  50.000 tot 100.000 inwoners;2000;16167.0;5674.0;2245.0;205.0;2040.0;197.0;8051.0;6035.0;2016.0;7584.0;2692.0;3600.0;1292.0
596;Gemeenten:  50.000 tot 100.000 inwoners;2001;17148.0;5832.0;2444.0;270.0;2174.0;237.0;8635.0;7113.0;1522.0;7105.0;2862.0;3249.0;994.0
597;Gemeenten:  50.000 tot 100.000 inwoners;2002;19174.0;6280.0;2412.0;259.0;2153.0;185.0;10297.0;8713.0;1584.0;9564.0;3874.0;4613.0;1077.0
598;Gemeenten:  50.000 tot 100.000 inwoners;2003;19515.0;7589.0;2410.0;325.0;2085.0;228.0;9288.0;7687.0;1601.0;6620.0;2720.0;3186.0;714.0
599;Gemeenten:  50.000 tot 100.000 inwoners;2004;18494.0;5914.0;2391.0;312.0;2079.0;233.0;9956.0;7990.0;1966.0;8022.0;3059.0;4052.0;911.0
600;Gemeenten:  50.000 tot 100.000 inwoners;2005;20059.0;6386.0;2444.0;297.0;2147.0;246.0;10983.0;9159.0;1824.0;7428.0;2721.0;3879.0;828.0
601;Gemeenten:  50.000 tot 100.000 inwoners;2006;22335.0;7396.0;2869.0;363.0;2506.0;252.0;11818.0;9961.0;1857.0;8689.0;3218.0;4405.0;1066.0
602;Gemeenten:  50.000 tot 100.000 inwoners;2007;22545.0;6848.0;2956.0;391.0;2565.0;262.0;12479.0;10842.0;1637.0;10894.0;4128.0;5819.0;947.0
603;Gemeenten:  50.000 tot 100.000 inwoners;2008;22851.0;6890.0;3233.0;491.0;2742.0;336.0;12392.0;10879.0;1513.0;8803.0;4187.0;3980.0;636.0
604;Gemeenten:  50.000 tot 100.000 inwoners;2009;;;;;;;;;;;;;
605;Gemeenten:  50.000 tot 100.000 inwoners;2010;20290.0;5316.0;3041.0;397.0;2644.0;310.0;11623.0;9813.0;1810.0;8493.0;4299.0;3596.0;598.0
606;Gemeenten:  50.000 tot 100.000 inwoners;2011;24056.0;6153.0;2926.0;335.0;2591.0;306.0;14671.0;12199.0;2472.0;8844.0;3758.0;4510.0;576.0
607;Gemeenten:  50.000 tot 100.000 inwoners;2012;18986.0;4042.0;2696.0;253.0;2443.0;239.0;12009.0;10028.0;1981.0;8272.0;3140.0;4630.0;502.0
608;Gemeenten:  50.000 tot 100.000 inwoners;2013;17096.0;3997.0;2803.0;245.0;2558.0;235.0;10061.0;6092.0;3969.0;9648.0;5415.0;3761.0;472.0
609;Gemeenten: 20.000 tot 50.000 inwoners;1985;12061.0;4248.0;2723.0;473.0;2250.0;1749.0;3341.0;2259.0;1082.0;5603.0;2048.0;3402.0;153.0
610;Gemeenten: 20.000 tot 50.000 inwoners;1986;13915.0;6022.0;2666.0;486.0;2180.0;1695.0;3532.0;2327.0;1205.0;6823.0;2529.0;4143.0;151.0
611;Gemeenten: 20.000 tot 50.000 inwoners;1987;13654.0;5110.0;2830.0;486.0;2344.0;1503.0;4211.0;2956.0;1255.0;6615.0;2619.0;3833.0;163.0
612;Gemeenten: 20.000 tot 50.000 inwoners;1988;13455.0;4958.0;2762.0;456.0;2306.0;1146.0;4589.0;3375.0;1214.0;5653.0;1906.0;3600.0;147.0
613;Gemeenten: 20.000 tot 50.000 inwoners;1989;15715.0;6682.0;2889.0;419.0;2470.0;1076.0;5068.0;3688.0;1380.0;6593.0;2115.0;4190.0;288.0
614;Gemeenten: 20.000 tot 50.000 inwoners;1990;16283.0;6689.0;3108.0;499.0;2609.0;945.0;5541.0;4052.0;1489.0;8717.0;2976.0;5318.0;423.0
615;Gemeenten: 20.000 tot 50.000 inwoners;1991;17283.0;6769.0;3352.0;569.0;2783.0;1170.0;5992.0;4459.0;1533.0;6652.0;2085.0;4152.0;415.0
616;Gemeenten: 20.000 tot 50.000 inwoners;1992;16812.0;6660.0;3170.0;545.0;2625.0;884.0;6098.0;4755.0;1343.0;7363.0;2142.0;4777.0;444.0
617;Gemeenten: 20.000 tot 50.000 inwoners;1993;17466.0;6444.0;3287.0;501.0;2786.0;961.0;6774.0;5104.0;1670.0;8471.0;2694.0;5153.0;624.0
618;Gemeenten: 20.000 tot 50.000 inwoners;1994;18159.0;6733.0;3275.0;488.0;2787.0;845.0;7306.0;5759.0;1547.0;7766.0;2266.0;4939.0;561.0
619;Gemeenten: 20.000 tot 50.000 inwoners;1995;19541.0;7912.0;3409.0;519.0;2890.0;850.0;7370.0;5606.0;1764.0;8319.0;2193.0;5502.0;624.0
620;Gemeenten: 20.000 tot 50.000 inwoners;1996;23228.0;10033.0;3719.0;660.0;3059.0;1041.0;8435.0;5975.0;2460.0;8370.0;2188.0;5484.0;698.0
621;Gemeenten: 20.000 tot 50.000 inwoners;1997;21807.0;8277.0;3716.0;540.0;3176.0;753.0;9061.0;6747.0;2314.0;9462.0;2714.0;5946.0;802.0
622;Gemeenten: 20.000 tot 50.000 inwoners;1998;21564.0;7209.0;3641.0;457.0;3184.0;768.0;9946.0;8161.0;1785.0;11222.0;3007.0;7271.0;944.0
623;Gemeenten: 20.000 tot 50.000 inwoners;1999;22990.0;8573.0;3611.0;528.0;3083.0;683.0;10123.0;8054.0;2069.0;9264.0;2460.0;6060.0;744.0
624;Gemeenten: 20.000 tot 50.000 inwoners;2000;23234.0;8041.0;3486.0;485.0;3001.0;644.0;11063.0;8168.0;2895.0;10761.0;2291.0;7273.0;1197.0
625;Gemeenten: 20.000 tot 50.000 inwoners;2001;23743.0;7877.0;3866.0;559.0;3307.0;643.0;11357.0;9266.0;2091.0;11078.0;2774.0;7043.0;1261.0
626;Gemeenten: 20.000 tot 50.000 inwoners;2002;24253.0;7740.0;4079.0;734.0;3345.0;822.0;11612.0;9731.0;1881.0;13392.0;3475.0;8954.0;963.0
627;Gemeenten: 20.000 tot 50.000 inwoners;2003;27372.0;10324.0;4036.0;745.0;3291.0;783.0;12229.0;10063.0;2166.0;9502.0;2347.0;6416.0;739.0
628;Gemeenten: 20.000 tot 50.000 inwoners;2004;24959.0;7812.0;3630.0;684.0;2946.0;742.0;12775.0;9841.0;2934.0;9886.0;2355.0;6764.0;767.0
629;Gemeenten: 20.000 tot 50.000 inwoners;2005;27462.0;7973.0;3835.0;763.0;3072.0;687.0;14967.0;12255.0;2712.0;10159.0;2510.0;6835.0;814.0
630;Gemeenten: 20.000 tot 50.000 inwoners;2006;30818.0;9672.0;4179.0;813.0;3366.0;770.0;16197.0;13574.0;2623.0;10337.0;2721.0;6773.0;843.0
631;Gemeenten: 20.000 tot 50.000 inwoners;2007;30744.0;9126.0;4960.0;845.0;4115.0;726.0;15932.0;13668.0;2264.0;14775.0;3875.0;9996.0;904.0
632;Gemeenten: 20.000 tot 50.000 inwoners;2008;31636.0;8517.0;4572.0;1014.0;3558.0;849.0;17698.0;15408.0;2290.0;12456.0;4130.0;7444.0;882.0
633;Gemeenten: 20.000 tot 50.000 inwoners;2009;;;;;;;;;;;;;
634;Gemeenten: 20.000 tot 50.000 inwoners;2010;28931.0;6990.0;4469.0;1101.0;3368.0;1039.0;16433.0;13235.0;3198.0;11729.0;4489.0;6308.0;932.0
635;Gemeenten: 20.000 tot 50.000 inwoners;2011;30930.0;7530.0;4150.0;887.0;3263.0;855.0;18395.0;15259.0;3136.0;12234.0;4295.0;7110.0;829.0
636;Gemeenten: 20.000 tot 50.000 inwoners;2012;28901.0;5984.0;3600.0;777.0;2823.0;852.0;18465.0;15462.0;3003.0;12414.0;3886.0;7537.0;991.0
637;Gemeenten: 20.000 tot 50.000 inwoners;2013;25171.0;6045.0;4135.0;669.0;3466.0;932.0;14059.0;9228.0;4831.0;14180.0;5872.0;7469.0;839.0
638;Gemeenten: minder dan 20.000 inwoners;1985;7809.0;2606.0;1926.0;377.0;1549.0;1540.0;1737.0;1158.0;579.0;2982.0;831.0;2036.0;115.0
639;Gemeenten: minder dan 20.000 inwoners;1986;9003.0;3880.0;1716.0;419.0;1297.0;1424.0;1983.0;1329.0;654.0;3737.0;1107.0;2544.0;86.0
640;Gemeenten: minder dan 20.000 inwoners;1987;7958.0;3028.0;1760.0;396.0;1364.0;1178.0;1992.0;1396.0;596.0;3616.0;1211.0;2330.0;75.0
641;Gemeenten: minder dan 20.000 inwoners;1988;7714.0;2789.0;1746.0;376.0;1370.0;938.0;2241.0;1621.0;620.0;3065.0;792.0;2234.0;39.0
642;Gemeenten: minder dan 20.000 inwoners;1989;8795.0;3814.0;1765.0;341.0;1424.0;820.0;2396.0;1662.0;734.0;3440.0;735.0;2548.0;157.0
643;Gemeenten: minder dan 20.000 inwoners;1990;9498.0;4010.0;2021.0;409.0;1612.0;852.0;2615.0;1835.0;780.0;5181.0;1405.0;3551.0;225.0
644;Gemeenten: minder dan 20.000 inwoners;1991;10181.0;4164.0;2069.0;486.0;1583.0;962.0;2986.0;2209.0;777.0;3857.0;850.0;2767.0;240.0
645;Gemeenten: minder dan 20.000 inwoners;1992;9799.0;3889.0;2062.0;491.0;1571.0;763.0;3085.0;2311.0;774.0;4804.0;1061.0;3441.0;302.0
646;Gemeenten: minder dan 20.000 inwoners;1993;10562.0;3960.0;2162.0;310.0;1852.0;779.0;3661.0;2718.0;943.0;5498.0;1284.0;3868.0;346.0
647;Gemeenten: minder dan 20.000 inwoners;1994;10921.0;4042.0;2152.0;268.0;1884.0;724.0;4003.0;3109.0;894.0;5198.0;1027.0;3780.0;391.0
648;Gemeenten: minder dan 20.000 inwoners;1995;12150.0;4871.0;2254.0;307.0;1947.0;766.0;4259.0;3234.0;1025.0;5994.0;984.0;4649.0;361.0
649;Gemeenten: minder dan 20.000 inwoners;1996;14196.0;6373.0;2431.0;301.0;2130.0;859.0;4533.0;3149.0;1384.0;5595.0;928.0;4231.0;436.0
650;Gemeenten: minder dan 20.000 inwoners;1997;12013.0;4393.0;2332.0;370.0;1962.0;562.0;4726.0;3551.0;1175.0;5885.0;1080.0;4363.0;442.0
651;Gemeenten: minder dan 20.000 inwoners;1998;11637.0;3826.0;2242.0;345.0;1897.0;556.0;5013.0;4160.0;853.0;7699.0;1586.0;5638.0;475.0
652;Gemeenten: minder dan 20.000 inwoners;1999;12081.0;4660.0;2101.0;337.0;1764.0;549.0;4771.0;3760.0;1011.0;6660.0;1037.0;5168.0;455.0
653;Gemeenten: minder dan 20.000 inwoners;2000;13305.0;4403.0;2301.0;328.0;1973.0;542.0;6059.0;4591.0;1468.0;7906.0;959.0;6131.0;816.0
654;Gemeenten: minder dan 20.000 inwoners;2001;12036.0;4001.0;2053.0;385.0;1668.0;530.0;5452.0;4517.0;935.0;6207.0;888.0;4802.0;517.0
655;Gemeenten: minder dan 20.000 inwoners;2002;11911.0;3839.0;1945.0;344.0;1601.0;560.0;5567.0;4686.0;881.0;8552.0;1854.0;6091.0;607.0
656;Gemeenten: minder dan 20.000 inwoners;2003;14746.0;5716.0;1989.0;405.0;1584.0;414.0;6627.0;5543.0;1084.0;6033.0;963.0;4576.0;494.0
657;Gemeenten: minder dan 20.000 inwoners;2004;12577.0;3468.0;1820.0;314.0;1506.0;446.0;6843.0;5196.0;1647.0;6745.0;1186.0;5013.0;546.0
658;Gemeenten: minder dan 20.000 inwoners;2005;11699.0;3552.0;1868.0;345.0;1523.0;300.0;5979.0;4527.0;1452.0;5501.0;1027.0;3936.0;538.0
659;Gemeenten: minder dan 20.000 inwoners;2006;13447.0;4529.0;1817.0;340.0;1477.0;397.0;6704.0;5172.0;1532.0;5416.0;1014.0;3926.0;476.0
660;Gemeenten: minder dan 20.000 inwoners;2007;11049.0;3337.0;1556.0;320.0;1236.0;294.0;5862.0;5109.0;753.0;6543.0;1444.0;4717.0;382.0
661;Gemeenten: minder dan 20.000 inwoners;2008;11866.0;3379.0;1698.0;452.0;1246.0;396.0;6393.0;5672.0;721.0;5823.0;1538.0;3900.0;385.0
662;Gemeenten: minder dan 20.000 inwoners;2009;;;;;;;;;;;;;
663;Gemeenten: minder dan 20.000 inwoners;2010;10765.0;2738.0;1560.0;427.0;1133.0;469.0;5998.0;5007.0;991.0;5614.0;2225.0;3041.0;348.0
664;Gemeenten: minder dan 20.000 inwoners;2011;10709.0;2648.0;1309.0;296.0;1013.0;358.0;6394.0;5295.0;1099.0;4973.0;1482.0;3230.0;261.0
665;Gemeenten: minder dan 20.000 inwoners;2012;9606.0;2173.0;1296.0;272.0;1024.0;389.0;5749.0;4616.0;1133.0;5169.0;1313.0;3469.0;387.0
666;Gemeenten: minder dan 20.000 inwoners;2013;7191.0;1914.0;1173.0;255.0;918.0;333.0;3771.0;2328.0;1443.0;4801.0;1550.0;2986.0;265.0
