ID;Brandstofsoort;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseBestelautoSInGebruik_10
985;Diesel;8 jaar;2014;811.8;779.3;32.5;811.8;779.3;32.5;17383.0;16688.0;695.0;46700.0
986;Diesel;8 jaar;2015;1129.1;1084.0;45.2;1129.1;1084.0;45.2;18343.0;17609.0;734.0;61556.0
987;Diesel;8 jaar;2016;1236.9;1183.7;53.2;1236.9;1183.7;53.2;18290.0;17503.0;786.0;67628.0
988;Diesel;8 jaar;2017;772.9;739.6;33.2;772.9;739.6;33.2;18095.0;17317.0;778.0;42712.0
989;Diesel;8 jaar;2018;794.6;762.0;32.6;794.6;762.0;32.6;17945.0;17209.0;736.0;44280.0
990;Diesel;8 jaar;2019;946.9;907.1;39.8;946.9;907.1;39.8;17647.0;16906.0;741.0;53659.0
991;Diesel;8 jaar;2020;854.7;819.7;35.0;854.7;819.7;35.0;16967.0;16271.0;696.0;50375.0
992;Diesel;9 jaar of ouder;1990;354.0;344.0;10.0;359.0;344.0;15.0;;;;
993;Diesel;9 jaar of ouder;1991;359.0;349.0;11.0;364.0;349.0;15.0;;;;
994;Diesel;9 jaar of ouder;1992;401.0;389.0;12.0;405.0;389.0;17.0;;;;
995;Diesel;9 jaar of ouder;1993;452.0;438.0;14.0;457.0;438.0;19.0;;;;
996;Diesel;9 jaar of ouder;1994;548.0;530.0;18.0;553.0;530.0;23.0;;;;
997;Diesel;9 jaar of ouder;1995;641.0;620.0;21.0;646.0;620.0;25.0;;;;
998;Diesel;9 jaar of ouder;1996;760.0;734.0;25.0;764.0;734.0;30.0;;;;
999;Diesel;9 jaar of ouder;1997;918.0;886.0;32.0;923.0;886.0;37.0;;;;
1000;Diesel;9 jaar of ouder;1998;1112.0;1071.0;40.0;1116.0;1071.0;45.0;;;;
1001;Diesel;9 jaar of ouder;1999;1344.0;1294.0;51.0;1348.0;1294.0;54.0;;;;
1002;Diesel;9 jaar of ouder;2000;1607.0;1544.0;63.0;1609.0;1544.0;65.0;;;;
1003;Diesel;9 jaar of ouder;2001;1860.9;1786.5;74.4;1860.9;1786.5;74.4;13848.0;13294.0;554.0;134379.0
1004;Diesel;9 jaar of ouder;2002;2046.2;1964.4;81.8;2046.2;1964.4;81.8;12804.0;12292.0;512.0;159809.0
1005;Diesel;9 jaar of ouder;2003;1942.9;1865.2;77.7;1942.9;1865.2;77.7;12421.0;11924.0;497.0;156423.0
1006;Diesel;9 jaar of ouder;2004;2040.0;1958.4;81.6;2040.0;1958.4;81.6;12491.0;11991.0;500.0;163320.0
1007;Diesel;9 jaar of ouder;2005;2238.8;2149.3;89.6;2238.8;2149.3;89.6;12100.0;11616.0;484.0;185031.0
1008;Diesel;9 jaar of ouder;2006;2452.1;2354.0;98.1;2452.1;2354.0;98.1;12172.0;11685.0;487.0;201459.0
1009;Diesel;9 jaar of ouder;2007;3075.7;2952.7;123.0;3075.7;2952.7;123.0;12958.0;12439.0;518.0;237368.0
1010;Diesel;9 jaar of ouder;2008;3507.4;3367.1;140.3;3507.4;3367.1;140.3;12888.0;12372.0;516.0;272147.0
1011;Diesel;9 jaar of ouder;2009;3850.2;3696.1;154.0;3850.2;3696.1;154.0;12763.0;12253.0;511.0;301665.0
1012;Diesel;9 jaar of ouder;2010;4111.9;3947.4;164.5;4111.9;3947.4;164.5;12765.0;12254.0;511.0;322119.0
1013;Diesel;9 jaar of ouder;2011;4387.5;4212.0;175.5;4387.5;4212.0;175.5;12996.0;12476.0;520.0;337610.0
1014;Diesel;9 jaar of ouder;2012;4540.4;4358.7;181.6;4540.4;4358.7;181.6;13094.0;12570.0;524.0;346761.0
1015;Diesel;9 jaar of ouder;2013;4877.4;4682.3;195.1;4877.4;4682.3;195.1;13380.0;12845.0;535.0;364517.0
1016;Diesel;9 jaar of ouder;2014;5024.4;4823.5;201.0;5024.4;4823.5;201.0;13687.0;13140.0;547.0;367093.0
1017;Diesel;9 jaar of ouder;2015;5137.8;4932.3;205.5;5137.8;4932.3;205.5;13872.0;13317.0;555.0;370370.0
1018;Diesel;9 jaar of ouder;2016;5559.0;5320.0;239.0;5559.0;5320.0;239.0;14072.0;13467.0;605.0;395041.0
1019;Diesel;9 jaar of ouder;2017;5935.9;5680.7;255.2;5935.9;5680.7;255.2;14055.0;13450.0;604.0;422350.0
1020;Diesel;9 jaar of ouder;2018;5770.5;5534.0;236.6;5770.5;5534.0;236.6;13671.0;13110.0;561.0;422107.0
1021;Diesel;9 jaar of ouder;2019;5531.3;5298.9;232.3;5531.3;5298.9;232.3;13161.0;12608.0;553.0;420276.0
1022;Diesel;9 jaar of ouder;2020;5319.4;5101.3;218.1;5319.4;5101.3;218.1;12500.0;11987.0;512.0;425565.0
1023;LPG/overige;Totaal;1990;463.0;450.0;13.0;468.0;450.0;19.0;;;;
1024;LPG/overige;Totaal;1991;450.0;437.0;13.0;456.0;437.0;18.0;;;;
1025;LPG/overige;Totaal;1992;461.0;447.0;14.0;466.0;447.0;19.0;;;;
1026;LPG/overige;Totaal;1993;472.0;457.0;14.0;477.0;457.0;19.0;;;;
1027;LPG/overige;Totaal;1994;452.0;437.0;14.0;456.0;437.0;18.0;;;;
1028;LPG/overige;Totaal;1995;429.0;415.0;14.0;432.0;415.0;17.0;;;;
1029;LPG/overige;Totaal;1996;420.0;405.0;14.0;422.0;405.0;17.0;;;;
1030;LPG/overige;Totaal;1997;424.0;409.0;15.0;426.0;409.0;17.0;;;;
1031;LPG/overige;Totaal;1998;433.0;418.0;16.0;435.0;418.0;17.0;;;;
1032;LPG/overige;Totaal;1999;445.0;428.0;17.0;446.0;428.0;18.0;;;;
1033;LPG/overige;Totaal;2000;453.0;435.0;18.0;453.0;435.0;18.0;;;;
1034;LPG/overige;Totaal;2001;447.0;429.1;17.9;447.0;429.1;17.9;16462.0;15803.0;658.0;27155.0
1035;LPG/overige;Totaal;2002;411.9;395.4;16.5;411.9;395.4;16.5;15274.0;14663.0;611.0;26966.0
1036;LPG/overige;Totaal;2003;377.8;362.7;15.1;377.8;362.7;15.1;14460.0;13882.0;578.0;26128.0
1037;LPG/overige;Totaal;2004;355.7;341.5;14.2;355.7;341.5;14.2;13948.0;13390.0;558.0;25500.0
1038;LPG/overige;Totaal;2005;309.0;296.6;12.4;309.0;296.6;12.4;13129.0;12603.0;525.0;23536.0
1039;LPG/overige;Totaal;2006;272.3;261.4;10.9;272.3;261.4;10.9;13122.0;12597.0;525.0;20748.0
1040;LPG/overige;Totaal;2007;252.9;242.8;10.1;252.9;242.8;10.1;12957.0;12439.0;518.0;19522.0
1041;LPG/overige;Totaal;2008;248.3;238.4;9.9;248.3;238.4;9.9;12799.0;12287.0;512.0;19403.0
1042;LPG/overige;Totaal;2009;240.2;230.6;9.6;240.2;230.6;9.6;12171.0;11684.0;487.0;19737.0
1043;LPG/overige;Totaal;2010;245.2;235.4;9.8;245.2;235.4;9.8;12267.0;11776.0;491.0;19986.0
1044;LPG/overige;Totaal;2011;253.1;242.9;10.1;253.1;242.9;10.1;12419.0;11922.0;497.0;20376.0
1045;LPG/overige;Totaal;2012;253.9;243.7;10.2;253.9;243.7;10.2;12064.0;11581.0;483.0;21043.0
1046;LPG/overige;Totaal;2013;265.3;254.7;10.6;265.3;254.7;10.6;12609.0;12104.0;504.0;21044.0
1047;LPG/overige;Totaal;2014;268.6;257.8;10.7;268.6;257.8;10.7;12381.0;11886.0;495.0;21693.0
1048;LPG/overige;Totaal;2015;274.9;263.9;11.0;274.9;263.9;11.0;12470.0;11971.0;499.0;22044.0
1049;LPG/overige;Totaal;2016;284.8;272.6;12.2;284.8;272.6;12.2;12509.0;11971.0;538.0;22771.0
1050;LPG/overige;Totaal;2017;320.7;306.9;13.8;320.7;306.9;13.8;13191.0;12624.0;567.0;24308.0
1051;LPG/overige;Totaal;2018;354.4;339.8;14.5;354.4;339.8;14.5;13444.0;12893.0;551.0;26358.0
1052;LPG/overige;Totaal;2019;395.2;378.6;16.6;395.2;378.6;16.6;13437.0;12873.0;564.0;29409.0
1053;LPG/overige;Totaal;2020;409.2;392.4;16.8;409.2;392.4;16.8;12370.0;11863.0;507.0;33078.0
1054;LPG/overige;0 jaar;1990;31.0;30.0;1.0;31.0;30.0;1.0;;;;
1055;LPG/overige;0 jaar;1991;26.0;26.0;1.0;27.0;26.0;1.0;;;;
1056;LPG/overige;0 jaar;1992;33.0;32.0;1.0;34.0;32.0;1.0;;;;
1057;LPG/overige;0 jaar;1993;34.0;33.0;1.0;34.0;33.0;1.0;;;;
1058;LPG/overige;0 jaar;1994;31.0;30.0;1.0;31.0;30.0;1.0;;;;
1059;LPG/overige;0 jaar;1995;28.0;27.0;1.0;28.0;27.0;1.0;;;;
1060;LPG/overige;0 jaar;1996;26.0;25.0;1.0;26.0;25.0;1.0;;;;
1061;LPG/overige;0 jaar;1997;24.0;23.0;1.0;24.0;23.0;1.0;;;;
1062;LPG/overige;0 jaar;1998;22.0;21.0;1.0;22.0;21.0;1.0;;;;
1063;LPG/overige;0 jaar;1999;20.0;19.0;1.0;20.0;19.0;1.0;;;;
1064;LPG/overige;0 jaar;2000;17.0;17.0;1.0;17.0;17.0;1.0;;;;
1065;LPG/overige;0 jaar;2001;13.7;13.1;0.5;13.7;13.1;0.5;17525.0;16824.0;701.0;779.0
1066;LPG/overige;0 jaar;2002;7.9;7.6;0.3;7.9;7.6;0.3;14873.0;14278.0;595.0;530.0
1067;LPG/overige;0 jaar;2003;7.1;6.8;0.3;7.1;6.8;0.3;17968.0;17249.0;719.0;397.0
1068;LPG/overige;0 jaar;2004;5.8;5.5;0.2;5.8;5.5;0.2;16484.0;15825.0;659.0;350.0
1069;LPG/overige;0 jaar;2005;1.4;1.3;0.1;1.4;1.3;0.1;11249.0;10799.0;450.0;123.0
1070;LPG/overige;0 jaar;2006;3.0;2.9;0.1;3.0;2.9;0.1;16541.0;15879.0;662.0;180.0
1071;LPG/overige;0 jaar;2007;2.0;1.9;0.1;2.0;1.9;0.1;11515.0;11055.0;461.0;172.0
1072;LPG/overige;0 jaar;2008;3.6;3.4;0.1;3.6;3.4;0.1;14685.0;14098.0;587.0;244.0
1073;LPG/overige;0 jaar;2009;5.2;5.0;0.2;5.2;5.0;0.2;14053.0;13491.0;562.0;368.0
1074;LPG/overige;0 jaar;2010;5.0;4.8;0.2;5.0;4.8;0.2;13598.0;13054.0;544.0;370.0
1075;LPG/overige;0 jaar;2011;7.1;6.8;0.3;7.1;6.8;0.3;14146.0;13580.0;566.0;502.0
1076;LPG/overige;0 jaar;2012;11.7;11.3;0.5;11.7;11.3;0.5;12062.0;11579.0;482.0;973.0
1077;LPG/overige;0 jaar;2013;7.2;6.9;0.3;7.2;6.9;0.3;11974.0;11495.0;479.0;602.0
1078;LPG/overige;0 jaar;2014;12.5;12.0;0.5;12.5;12.0;0.5;9243.0;8873.0;370.0;1357.0
1079;LPG/overige;0 jaar;2015;17.5;16.8;0.7;17.5;16.8;0.7;14362.0;13787.0;574.0;1217.0
1080;LPG/overige;0 jaar;2016;17.4;16.6;0.7;17.4;16.6;0.7;12053.0;11535.0;518.0;1443.0
1081;LPG/overige;0 jaar;2017;36.7;35.1;1.6;36.7;35.1;1.6;17243.0;16501.0;741.0;2127.0
1082;LPG/overige;0 jaar;2018;32.2;30.9;1.3;32.2;30.9;1.3;14291.0;13705.0;586.0;2253.0
1083;LPG/overige;0 jaar;2019;33.3;31.9;1.4;33.3;31.9;1.4;12011.0;11507.0;504.0;2768.0
1084;LPG/overige;0 jaar;2020;29.6;28.4;1.2;29.6;28.4;1.2;9078.0;8705.0;372.0;3262.0
1085;LPG/overige;1 jaar;1990;26.0;25.0;1.0;27.0;25.0;1.0;;;;
1086;LPG/overige;1 jaar;1991;46.0;45.0;1.0;47.0;45.0;2.0;;;;
1087;LPG/overige;1 jaar;1992;50.0;49.0;1.0;51.0;49.0;2.0;;;;
1088;LPG/overige;1 jaar;1993;51.0;50.0;2.0;52.0;50.0;2.0;;;;
1089;LPG/overige;1 jaar;1994;49.0;47.0;2.0;49.0;47.0;2.0;;;;
1090;LPG/overige;1 jaar;1995;46.0;45.0;2.0;47.0;45.0;2.0;;;;
1091;LPG/overige;1 jaar;1996;45.0;44.0;2.0;46.0;44.0;2.0;;;;
1092;LPG/overige;1 jaar;1997;46.0;44.0;2.0;46.0;44.0;2.0;;;;
1093;LPG/overige;1 jaar;1998;47.0;45.0;2.0;47.0;45.0;2.0;;;;
1094;LPG/overige;1 jaar;1999;48.0;46.0;2.0;48.0;46.0;2.0;;;;
1095;LPG/overige;1 jaar;2000;48.0;46.0;2.0;48.0;46.0;2.0;;;;
1096;LPG/overige;1 jaar;2001;47.3;45.4;1.9;47.3;45.4;1.9;26514.0;25453.0;1061.0;1784.0
1097;LPG/overige;1 jaar;2002;21.8;21.0;0.9;21.8;21.0;0.9;25485.0;24466.0;1019.0;857.0
1098;LPG/overige;1 jaar;2003;14.2;13.6;0.6;14.2;13.6;0.6;25181.0;24174.0;1007.0;564.0
1099;LPG/overige;1 jaar;2004;14.0;13.5;0.6;14.0;13.5;0.6;24975.0;23976.0;999.0;563.0
1100;LPG/overige;1 jaar;2005;11.1;10.7;0.4;11.1;10.7;0.4;25684.0;24657.0;1027.0;433.0
1101;LPG/overige;1 jaar;2006;5.5;5.3;0.2;5.5;5.3;0.2;20680.0;19853.0;827.0;266.0
1102;LPG/overige;1 jaar;2007;4.5;4.3;0.2;4.5;4.3;0.2;25911.0;24874.0;1036.0;173.0
1103;LPG/overige;1 jaar;2008;9.0;8.6;0.4;9.0;8.6;0.4;19385.0;18610.0;775.0;464.0
1104;LPG/overige;1 jaar;2009;12.4;11.9;0.5;12.4;11.9;0.5;20001.0;19201.0;800.0;622.0
1105;LPG/overige;1 jaar;2010;9.1;8.7;0.4;9.1;8.7;0.4;22879.0;21964.0;915.0;396.0
1106;LPG/overige;1 jaar;2011;16.9;16.2;0.7;16.9;16.2;0.7;23205.0;22277.0;928.0;727.0
1107;LPG/overige;1 jaar;2012;21.1;20.3;0.8;21.1;20.3;0.8;21563.0;20700.0;863.0;980.0
1108;LPG/overige;1 jaar;2013;31.3;30.0;1.3;31.3;30.0;1.3;20446.0;19628.0;818.0;1531.0
1109;LPG/overige;1 jaar;2014;21.9;21.0;0.9;21.9;21.0;0.9;21156.0;20310.0;846.0;1036.0
1110;LPG/overige;1 jaar;2015;39.6;38.0;1.6;39.6;38.0;1.6;20909.0;20072.0;836.0;1894.0
1111;LPG/overige;1 jaar;2016;28.4;27.1;1.2;28.4;27.1;1.2;22879.0;21895.0;984.0;1239.0
1112;LPG/overige;1 jaar;2017;36.5;34.9;1.6;36.5;34.9;1.6;24040.0;23006.0;1034.0;1517.0
1113;LPG/overige;1 jaar;2018;56.6;54.3;2.3;56.6;54.3;2.3;25425.0;24383.0;1042.0;2226.0
1114;LPG/overige;1 jaar;2019;57.4;55.0;2.4;57.4;55.0;2.4;24873.0;23829.0;1045.0;2309.0
1115;LPG/overige;1 jaar;2020;59.7;57.2;2.4;59.7;57.2;2.4;20450.0;19611.0;838.0;2919.0
1116;LPG/overige;2 jaar;1990;34.0;33.0;1.0;34.0;33.0;1.0;;;;
1117;LPG/overige;2 jaar;1991;31.0;30.0;1.0;31.0;30.0;1.0;;;;
1118;LPG/overige;2 jaar;1992;48.0;47.0;1.0;49.0;47.0;2.0;;;;
1119;LPG/overige;2 jaar;1993;49.0;48.0;1.0;50.0;48.0;2.0;;;;
1120;LPG/overige;2 jaar;1994;47.0;45.0;1.0;47.0;45.0;2.0;;;;
1121;LPG/overige;2 jaar;1995;44.0;43.0;1.0;44.0;43.0;2.0;;;;
1122;LPG/overige;2 jaar;1996;43.0;41.0;1.0;43.0;41.0;2.0;;;;
1123;LPG/overige;2 jaar;1997;43.0;41.0;1.0;43.0;41.0;2.0;;;;
1124;LPG/overige;2 jaar;1998;43.0;41.0;2.0;43.0;41.0;2.0;;;;
1125;LPG/overige;2 jaar;1999;43.0;42.0;2.0;44.0;42.0;2.0;;;;
1126;LPG/overige;2 jaar;2000;43.0;42.0;2.0;44.0;42.0;2.0;;;;
1127;LPG/overige;2 jaar;2001;42.1;40.4;1.7;42.1;40.4;1.7;23848.0;22894.0;954.0;1763.0
1128;LPG/overige;2 jaar;2002;41.7;40.0;1.7;41.7;40.0;1.7;24193.0;23226.0;968.0;1724.0
1129;LPG/overige;2 jaar;2003;19.1;18.3;0.8;19.1;18.3;0.8;23536.0;22594.0;941.0;811.0
1130;LPG/overige;2 jaar;2004;19.5;18.8;0.8;19.5;18.8;0.8;23981.0;23022.0;959.0;815.0
1131;LPG/overige;2 jaar;2005;13.3;12.8;0.5;13.3;12.8;0.5;23253.0;22323.0;930.0;571.0
1132;LPG/overige;2 jaar;2006;11.4;10.9;0.5;11.4;10.9;0.5;22691.0;21783.0;908.0;501.0
1133;LPG/overige;2 jaar;2007;6.4;6.1;0.3;6.4;6.1;0.3;21163.0;20317.0;847.0;302.0
1134;LPG/overige;2 jaar;2008;6.8;6.5;0.3;6.8;6.5;0.3;20282.0;19471.0;811.0;336.0
1135;LPG/overige;2 jaar;2009;13.7;13.1;0.5;13.7;13.1;0.5;19222.0;18453.0;769.0;711.0
1136;LPG/overige;2 jaar;2010;14.6;14.1;0.6;14.6;14.1;0.6;20548.0;19726.0;822.0;713.0
1137;LPG/overige;2 jaar;2011;20.3;19.5;0.8;20.3;19.5;0.8;19923.0;19126.0;797.0;1018.0
1138;LPG/overige;2 jaar;2012;21.8;21.0;0.9;21.8;21.0;0.9;20211.0;19403.0;808.0;1081.0
1139;LPG/overige;2 jaar;2013;26.9;25.8;1.1;26.9;25.8;1.1;20072.0;19269.0;803.0;1340.0
1140;LPG/overige;2 jaar;2014;34.9;33.5;1.4;34.9;33.5;1.4;20078.0;19275.0;803.0;1737.0
1141;LPG/overige;2 jaar;2015;21.6;20.7;0.9;21.6;20.7;0.9;20340.0;19526.0;814.0;1061.0
1142;LPG/overige;2 jaar;2016;37.6;36.0;1.6;37.6;36.0;1.6;20068.0;19205.0;863.0;1873.0
1143;LPG/overige;2 jaar;2017;26.4;25.2;1.1;26.4;25.2;1.1;21896.0;20954.0;942.0;1204.0
1144;LPG/overige;2 jaar;2018;35.9;34.4;1.5;35.9;34.4;1.5;23455.0;22493.0;962.0;1532.0
1145;LPG/overige;2 jaar;2019;53.9;51.7;2.3;53.9;51.7;2.3;23336.0;22356.0;980.0;2312.0
1146;LPG/overige;2 jaar;2020;54.2;51.9;2.2;54.2;51.9;2.2;20464.0;19625.0;839.0;2646.0
1147;LPG/overige;3 jaar;1990;58.0;56.0;2.0;58.0;56.0;2.0;;;;
1148;LPG/overige;3 jaar;1991;30.0;29.0;1.0;30.0;29.0;1.0;;;;
1149;LPG/overige;3 jaar;1992;30.0;29.0;1.0;30.0;29.0;1.0;;;;
1150;LPG/overige;3 jaar;1993;30.0;29.0;1.0;31.0;29.0;1.0;;;;
1151;LPG/overige;3 jaar;1994;30.0;29.0;1.0;30.0;29.0;1.0;;;;
1152;LPG/overige;3 jaar;1995;30.0;29.0;1.0;30.0;29.0;1.0;;;;
1153;LPG/overige;3 jaar;1996;31.0;30.0;1.0;31.0;30.0;1.0;;;;
1154;LPG/overige;3 jaar;1997;33.0;32.0;1.0;33.0;32.0;1.0;;;;
1155;LPG/overige;3 jaar;1998;35.0;34.0;1.0;36.0;34.0;1.0;;;;
1156;LPG/overige;3 jaar;1999;39.0;37.0;1.0;39.0;37.0;2.0;;;;
1157;LPG/overige;3 jaar;2000;42.0;40.0;2.0;42.0;40.0;2.0;;;;
1158;LPG/overige;3 jaar;2001;44.3;42.5;1.8;44.3;42.5;1.8;23347.0;22413.0;934.0;1896.0
1159;LPG/overige;3 jaar;2002;36.8;35.3;1.5;36.8;35.3;1.5;22266.0;21375.0;891.0;1652.0
1160;LPG/overige;3 jaar;2003;34.6;33.2;1.4;34.6;33.2;1.4;21993.0;21114.0;880.0;1572.0
1161;LPG/overige;3 jaar;2004;20.7;19.9;0.8;20.7;19.9;0.8;21707.0;20838.0;868.0;955.0
1162;LPG/overige;3 jaar;2005;19.0;18.2;0.8;19.0;18.2;0.8;21218.0;20369.0;849.0;895.0
1163;LPG/overige;3 jaar;2006;17.6;16.9;0.7;17.6;16.9;0.7;23613.0;22668.0;945.0;746.0
1164;LPG/overige;3 jaar;2007;12.0;11.5;0.5;12.0;11.5;0.5;21456.0;20598.0;858.0;559.0
1165;LPG/overige;3 jaar;2008;9.4;9.0;0.4;9.4;9.0;0.4;19385.0;18609.0;775.0;482.0
1166;LPG/overige;3 jaar;2009;8.7;8.3;0.3;8.7;8.3;0.3;18756.0;18006.0;750.0;464.0
1167;LPG/overige;3 jaar;2010;16.6;15.9;0.7;16.6;15.9;0.7;19585.0;18801.0;783.0;848.0
1168;LPG/overige;3 jaar;2011;22.6;21.7;0.9;22.6;21.7;0.9;19006.0;18245.0;760.0;1188.0
1169;LPG/overige;3 jaar;2012;20.2;19.4;0.8;20.2;19.4;0.8;18687.0;17940.0;747.0;1080.0
1170;LPG/overige;3 jaar;2013;21.5;20.6;0.9;21.5;20.6;0.9;19033.0;18271.0;761.0;1128.0
1171;LPG/overige;3 jaar;2014;23.7;22.8;0.9;23.7;22.8;0.9;19271.0;18500.0;771.0;1232.0
1172;LPG/overige;3 jaar;2015;27.6;26.5;1.1;27.6;26.5;1.1;19372.0;18597.0;775.0;1426.0
1173;LPG/overige;3 jaar;2016;20.6;19.8;0.9;20.6;19.8;0.9;19593.0;18751.0;843.0;1053.0
1174;LPG/overige;3 jaar;2017;35.2;33.7;1.5;35.2;33.7;1.5;19874.0;19019.0;855.0;1772.0
1175;LPG/overige;3 jaar;2018;24.5;23.5;1.0;24.5;23.5;1.0;19971.0;19152.0;819.0;1229.0
1176;LPG/overige;3 jaar;2019;33.5;32.1;1.4;33.5;32.1;1.4;21334.0;20438.0;896.0;1570.0
1177;LPG/overige;3 jaar;2020;44.4;42.5;1.8;44.4;42.5;1.8;18741.0;17973.0;768.0;2367.0
1178;LPG/overige;4 jaar;1990;62.0;60.0;2.0;63.0;60.0;3.0;;;;
1179;LPG/overige;4 jaar;1991;70.0;68.0;2.0;70.0;68.0;3.0;;;;
1180;LPG/overige;4 jaar;1992;31.0;30.0;1.0;31.0;30.0;1.0;;;;
1181;LPG/overige;4 jaar;1993;31.0;30.0;1.0;32.0;30.0;1.0;;;;
1182;LPG/overige;4 jaar;1994;32.0;31.0;1.0;32.0;31.0;1.0;;;;
1183;LPG/overige;4 jaar;1995;33.0;31.0;1.0;33.0;31.0;1.0;;;;
1184;LPG/overige;4 jaar;1996;34.0;33.0;1.0;34.0;33.0;1.0;;;;
1185;LPG/overige;4 jaar;1997;37.0;36.0;1.0;37.0;36.0;1.0;;;;
1186;LPG/overige;4 jaar;1998;41.0;40.0;1.0;41.0;40.0;2.0;;;;
1187;LPG/overige;4 jaar;1999;46.0;44.0;2.0;46.0;44.0;2.0;;;;
1188;LPG/overige;4 jaar;2000;51.0;49.0;2.0;51.0;49.0;2.0;;;;
1189;LPG/overige;4 jaar;2001;54.9;52.7;2.2;54.9;52.7;2.2;22419.0;21523.0;897.0;2449.0
1190;LPG/overige;4 jaar;2002;37.9;36.4;1.5;37.9;36.4;1.5;20277.0;19466.0;811.0;1868.0
1191;LPG/overige;4 jaar;2003;31.3;30.0;1.3;31.3;30.0;1.3;20339.0;19526.0;814.0;1539.0
1192;LPG/overige;4 jaar;2004;27.1;26.0;1.1;27.1;26.0;1.1;19704.0;18916.0;788.0;1373.0
1193;LPG/overige;4 jaar;2005;17.8;17.0;0.7;17.8;17.0;0.7;19516.0;18736.0;781.0;910.0
1194;LPG/overige;4 jaar;2006;15.3;14.7;0.6;15.3;14.7;0.6;19220.0;18451.0;769.0;797.0
1195;LPG/overige;4 jaar;2007;17.9;17.2;0.7;17.9;17.2;0.7;22039.0;21158.0;882.0;812.0
1196;LPG/overige;4 jaar;2008;15.0;14.4;0.6;15.0;14.4;0.6;19682.0;18895.0;787.0;763.0
1197;LPG/overige;4 jaar;2009;8.1;7.7;0.3;8.1;7.7;0.3;15430.0;14813.0;617.0;523.0
1198;LPG/overige;4 jaar;2010;10.2;9.8;0.4;10.2;9.8;0.4;18257.0;17526.0;730.0;559.0
1199;LPG/overige;4 jaar;2011;17.3;16.7;0.7;17.3;16.7;0.7;16603.0;15939.0;664.0;1045.0
1200;LPG/overige;4 jaar;2012;20.4;19.6;0.8;20.4;19.6;0.8;17436.0;16739.0;697.0;1172.0
1201;LPG/overige;4 jaar;2013;18.6;17.9;0.7;18.6;17.9;0.7;17437.0;16739.0;697.0;1069.0
1202;LPG/overige;4 jaar;2014;18.8;18.1;0.8;18.8;18.1;0.8;18273.0;17542.0;731.0;1031.0
1203;LPG/overige;4 jaar;2015;18.9;18.1;0.8;18.9;18.1;0.8;18682.0;17935.0;747.0;1009.0
1204;LPG/overige;4 jaar;2016;25.3;24.2;1.1;25.3;24.2;1.1;18016.0;17241.0;775.0;1402.0
1205;LPG/overige;4 jaar;2017;19.2;18.3;0.8;19.2;18.3;0.8;18031.0;17256.0;775.0;1063.0
1206;LPG/overige;4 jaar;2018;31.2;29.9;1.3;31.2;29.9;1.3;17817.0;17086.0;730.0;1752.0
1207;LPG/overige;4 jaar;2019;23.6;22.6;1.0;23.6;22.6;1.0;18910.0;18116.0;794.0;1247.0
1208;LPG/overige;4 jaar;2020;28.6;27.4;1.2;28.6;27.4;1.2;18119.0;17376.0;743.0;1579.0
1209;LPG/overige;5 jaar;1990;52.0;50.0;1.0;52.0;50.0;2.0;;;;
1210;LPG/overige;5 jaar;1991;66.0;64.0;2.0;67.0;64.0;3.0;;;;
1211;LPG/overige;5 jaar;1992;67.0;65.0;2.0;68.0;65.0;3.0;;;;
1212;LPG/overige;5 jaar;1993;69.0;67.0;2.0;69.0;67.0;3.0;;;;
1213;LPG/overige;5 jaar;1994;64.0;62.0;2.0;65.0;62.0;3.0;;;;
1214;LPG/overige;5 jaar;1995;59.0;57.0;2.0;59.0;57.0;2.0;;;;
1215;LPG/overige;5 jaar;1996;56.0;54.0;2.0;56.0;54.0;2.0;;;;
1216;LPG/overige;5 jaar;1997;54.0;52.0;2.0;54.0;52.0;2.0;;;;
1217;LPG/overige;5 jaar;1998;52.0;50.0;2.0;53.0;50.0;2.0;;;;
1218;LPG/overige;5 jaar;1999;51.0;49.0;2.0;51.0;49.0;2.0;;;;
1219;LPG/overige;5 jaar;2000;48.0;46.0;2.0;48.0;46.0;2.0;;;;
1220;LPG/overige;5 jaar;2001;42.9;41.2;1.7;42.9;41.2;1.7;19606.0;18822.0;784.0;2189.0
1221;LPG/overige;5 jaar;2002;46.6;44.7;1.9;46.6;44.7;1.9;19601.0;18817.0;784.0;2375.0
1222;LPG/overige;5 jaar;2003;35.3;33.9;1.4;35.3;33.9;1.4;19086.0;18323.0;763.0;1851.0
1223;LPG/overige;5 jaar;2004;27.6;26.5;1.1;27.6;26.5;1.1;18950.0;18192.0;758.0;1456.0
1224;LPG/overige;5 jaar;2005;22.7;21.8;0.9;22.7;21.8;0.9;18349.0;17615.0;734.0;1236.0
1225;LPG/overige;5 jaar;2006;13.3;12.7;0.5;13.3;12.7;0.5;18615.0;17870.0;745.0;713.0
1226;LPG/overige;5 jaar;2007;14.6;14.1;0.6;14.6;14.1;0.6;18605.0;17861.0;744.0;787.0
