ID;RegioSSituatie2013;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5
1863;Emmen;2014;48.3;16.1;28.8;3.2;0.2
1864;Emmen;2015;48.5;16.5;28.7;3.1;0.2
1865;Emmen;2016;48.7;16.7;28.8;3.1;0.2
1866;Emmen;2017;48.9;17.0;28.7;3.0;0.2
1867;Emmen;2018;49.0;17.2;28.7;3.0;0.2
1868;Emmen;2019;49.2;17.5;28.6;3.0;0.2
1869;Emmen;2020;49.3;17.7;28.4;2.9;0.2
1870;Emmen;2021;49.4;18.0;28.3;2.9;0.2
1871;Emmen;2022;49.6;18.1;28.4;2.9;0.2
1872;Emmen;2023;49.7;18.4;28.3;2.8;0.2
1873;Emmen;2024;49.8;18.7;28.2;2.8;0.2
1874;Emmen;2025;50.0;18.9;28.2;2.7;0.2
1875;Emmen;2026;50.2;19.1;28.1;2.7;0.2
1876;Emmen;2027;50.3;19.5;28.0;2.7;0.2
1877;Emmen;2028;50.4;19.7;27.9;2.7;0.1
1878;Emmen;2029;50.5;19.9;27.8;2.6;0.2
1879;Emmen;2030;50.5;20.1;27.7;2.6;0.2
1880;Emmen;2031;50.5;20.3;27.5;2.5;0.1
1881;Emmen;2032;50.3;20.4;27.3;2.5;0.2
1882;Emmen;2033;50.3;20.5;27.2;2.5;0.2
1883;Emmen;2034;50.2;20.6;27.0;2.4;0.2
1884;Emmen;2035;50.2;20.7;26.9;2.4;0.2
1885;Emmen;2036;50.1;20.7;26.8;2.4;0.2
1886;Emmen;2037;49.9;20.9;26.5;2.3;0.2
1887;Emmen;2038;49.8;20.9;26.3;2.4;0.2
1888;Emmen;2039;49.6;20.9;26.2;2.3;0.2
1889;Emmen;2040;49.4;21.0;25.9;2.3;0.2
1890;Enschede;2014;78.2;34.9;37.8;5.1;0.4
1891;Enschede;2015;78.4;35.2;37.8;5.1;0.4
1892;Enschede;2016;78.8;35.5;37.8;5.1;0.4
1893;Enschede;2017;79.2;36.0;37.8;5.1;0.3
1894;Enschede;2018;79.5;36.3;37.7;5.1;0.3
1895;Enschede;2019;79.8;36.7;37.7;5.1;0.3
1896;Enschede;2020;80.2;37.0;37.7;5.1;0.4
1897;Enschede;2021;80.5;37.4;37.6;5.1;0.4
1898;Enschede;2022;80.8;37.7;37.6;5.1;0.4
1899;Enschede;2023;81.1;38.1;37.5;5.1;0.4
1900;Enschede;2024;81.3;38.5;37.4;5.1;0.4
1901;Enschede;2025;81.6;38.9;37.2;5.1;0.3
1902;Enschede;2026;81.7;39.3;37.0;5.0;0.3
1903;Enschede;2027;81.9;39.7;36.8;5.0;0.3
1904;Enschede;2028;82.1;40.1;36.7;5.0;0.3
1905;Enschede;2029;82.4;40.4;36.6;5.0;0.3
1906;Enschede;2030;82.6;40.9;36.5;4.9;0.3
1907;Enschede;2031;82.8;41.3;36.2;4.9;0.3
1908;Enschede;2032;83.0;41.6;36.1;4.9;0.3
1909;Enschede;2033;83.3;42.1;35.9;4.9;0.3
1910;Enschede;2034;83.5;42.5;35.8;4.9;0.3
1911;Enschede;2035;83.7;42.6;35.8;4.9;0.3
1912;Enschede;2036;83.9;43.1;35.6;4.9;0.3
1913;Enschede;2037;84.0;43.4;35.4;4.9;0.3
1914;Enschede;2038;84.1;43.6;35.2;4.9;0.3
1915;Enschede;2039;84.2;43.9;35.1;4.9;0.3
1916;Enschede;2040;84.3;44.1;35.0;4.9;0.3
1917;'s-Gravenhage (gemeente);2014;251.1;119.9;106.4;23.1;1.7
1918;'s-Gravenhage (gemeente);2015;251.4;119.9;106.7;23.2;1.5
1919;'s-Gravenhage (gemeente);2016;252.8;120.9;107.2;23.3;1.5
1920;'s-Gravenhage (gemeente);2017;254.6;122.3;107.5;23.3;1.4
1921;'s-Gravenhage (gemeente);2018;256.5;123.9;107.8;23.4;1.4
1922;'s-Gravenhage (gemeente);2019;258.5;125.4;108.3;23.4;1.4
1923;'s-Gravenhage (gemeente);2020;260.2;126.7;108.6;23.5;1.4
1924;'s-Gravenhage (gemeente);2021;262.0;128.3;108.8;23.6;1.4
1925;'s-Gravenhage (gemeente);2022;263.9;129.9;109.0;23.7;1.4
1926;'s-Gravenhage (gemeente);2023;265.6;131.3;109.2;23.7;1.4
1927;'s-Gravenhage (gemeente);2024;267.3;132.9;109.3;23.7;1.4
1928;'s-Gravenhage (gemeente);2025;269.2;134.6;109.5;23.7;1.4
1929;'s-Gravenhage (gemeente);2026;271.2;136.2;109.8;23.7;1.4
1930;'s-Gravenhage (gemeente);2027;272.9;137.6;110.2;23.7;1.4
1931;'s-Gravenhage (gemeente);2028;274.5;138.9;110.5;23.7;1.4
1932;'s-Gravenhage (gemeente);2029;276.5;140.5;110.8;23.8;1.4
1933;'s-Gravenhage (gemeente);2030;278.2;141.8;111.1;23.8;1.4
1934;'s-Gravenhage (gemeente);2031;280.3;143.5;111.4;23.9;1.5
1935;'s-Gravenhage (gemeente);2032;282.3;145.1;111.7;24.0;1.5
1936;'s-Gravenhage (gemeente);2033;284.3;146.7;112.1;24.0;1.5
1937;'s-Gravenhage (gemeente);2034;286.4;148.3;112.5;24.1;1.5
1938;'s-Gravenhage (gemeente);2035;288.5;150.0;112.8;24.2;1.5
1939;'s-Gravenhage (gemeente);2036;290.6;151.5;113.2;24.3;1.6
1940;'s-Gravenhage (gemeente);2037;292.5;152.9;113.7;24.3;1.5
1941;'s-Gravenhage (gemeente);2038;294.5;154.4;114.2;24.4;1.5
1942;'s-Gravenhage (gemeente);2039;296.7;156.0;114.6;24.5;1.5
1943;'s-Gravenhage (gemeente);2040;298.8;157.4;115.2;24.7;1.5
1944;Groningen (gemeente);2014;118.2;72.2;37.8;7.2;1.0
1945;Groningen (gemeente);2015;120.5;73.9;38.3;7.4;0.9
1946;Groningen (gemeente);2016;122.6;75.2;39.0;7.5;0.8
1947;Groningen (gemeente);2017;124.8;76.6;39.6;7.7;0.8
1948;Groningen (gemeente);2018;126.9;77.9;40.2;7.9;0.8
1949;Groningen (gemeente);2019;128.9;79.4;40.7;8.0;0.8
1950;Groningen (gemeente);2020;130.8;80.7;41.1;8.2;0.8
1951;Groningen (gemeente);2021;132.8;82.2;41.5;8.3;0.9
1952;Groningen (gemeente);2022;134.5;83.5;41.8;8.4;0.9
1953;Groningen (gemeente);2023;136.2;84.9;41.9;8.5;0.9
1954;Groningen (gemeente);2024;137.6;86.1;42.0;8.6;0.9
1955;Groningen (gemeente);2025;138.7;87.1;42.0;8.7;0.9
1956;Groningen (gemeente);2026;139.5;87.8;42.0;8.8;0.9
1957;Groningen (gemeente);2027;140.0;88.2;41.8;9.0;0.9
1958;Groningen (gemeente);2028;140.3;88.7;41.6;9.1;0.9
1959;Groningen (gemeente);2029;140.6;89.1;41.4;9.2;0.9
1960;Groningen (gemeente);2030;140.9;89.5;41.2;9.3;0.9
1961;Groningen (gemeente);2031;141.0;89.8;40.9;9.4;0.9
1962;Groningen (gemeente);2032;140.9;90.0;40.6;9.5;0.9
1963;Groningen (gemeente);2033;140.7;90.2;40.2;9.5;0.9
1964;Groningen (gemeente);2034;140.3;89.9;40.0;9.6;0.8
1965;Groningen (gemeente);2035;140.0;90.0;39.5;9.6;0.8
1966;Groningen (gemeente);2036;139.8;90.2;39.1;9.7;0.8
1967;Groningen (gemeente);2037;139.4;90.1;38.7;9.8;0.8
1968;Groningen (gemeente);2038;139.2;90.3;38.3;9.7;0.8
1969;Groningen (gemeente);2039;139.0;90.4;38.0;9.8;0.9
1970;Groningen (gemeente);2040;139.0;90.6;37.7;9.8;0.9
1971;Haarlem;2014;74.9;33.0;36.0;5.7;0.3
1972;Haarlem;2015;75.7;33.3;36.4;5.7;0.3
1973;Haarlem;2016;76.2;33.4;36.8;5.8;0.2
1974;Haarlem;2017;76.8;33.6;37.1;5.8;0.2
1975;Haarlem;2018;77.5;33.9;37.6;5.8;0.2
1976;Haarlem;2019;78.1;34.2;37.9;5.9;0.2
1977;Haarlem;2020;78.7;34.4;38.2;5.9;0.2
1978;Haarlem;2021;79.3;34.7;38.4;5.9;0.3
1979;Haarlem;2022;79.9;35.1;38.6;5.9;0.3
1980;Haarlem;2023;80.4;35.4;38.8;5.9;0.3
1981;Haarlem;2024;81.0;35.8;39.0;6.0;0.3
1982;Haarlem;2025;81.6;36.1;39.2;6.0;0.2
1983;Haarlem;2026;82.0;36.5;39.2;6.0;0.3
1984;Haarlem;2027;82.5;36.9;39.4;6.0;0.3
1985;Haarlem;2028;83.0;37.2;39.5;6.0;0.3
1986;Haarlem;2029;83.4;37.5;39.6;6.1;0.3
1987;Haarlem;2030;83.8;37.9;39.6;6.1;0.3
1988;Haarlem;2031;84.2;38.1;39.7;6.1;0.3
1989;Haarlem;2032;84.4;38.3;39.8;6.1;0.3
1990;Haarlem;2033;84.7;38.7;39.7;6.1;0.3
1991;Haarlem;2034;85.0;39.0;39.7;6.0;0.3
1992;Haarlem;2035;85.3;39.2;39.7;6.0;0.3
1993;Haarlem;2036;85.4;39.5;39.6;6.0;0.3
1994;Haarlem;2037;85.7;39.8;39.6;6.0;0.3
1995;Haarlem;2038;85.7;39.8;39.6;6.0;0.3
1996;Haarlem;2039;85.8;40.0;39.5;6.0;0.3
1997;Haarlem;2040;85.9;40.2;39.5;6.0;0.3
1998;Haarlemmermeer;2014;59.8;17.6;37.5;4.4;0.2
1999;Haarlemmermeer;2015;60.3;18.0;37.6;4.5;0.2
2000;Haarlemmermeer;2016;61.0;18.5;37.9;4.4;0.2
2001;Haarlemmermeer;2017;61.9;18.9;38.4;4.4;0.2
2002;Haarlemmermeer;2018;62.9;19.5;38.9;4.4;0.2
2003;Haarlemmermeer;2019;63.9;20.1;39.2;4.4;0.2
2004;Haarlemmermeer;2020;64.9;20.7;39.6;4.4;0.2
2005;Haarlemmermeer;2021;65.8;21.4;39.9;4.4;0.2
2006;Haarlemmermeer;2022;66.8;22.1;40.1;4.4;0.2
2007;Haarlemmermeer;2023;67.7;22.7;40.4;4.3;0.2
2008;Haarlemmermeer;2024;68.6;23.3;40.7;4.3;0.2
2009;Haarlemmermeer;2025;69.5;23.9;41.1;4.3;0.3
2010;Haarlemmermeer;2026;70.5;24.5;41.4;4.3;0.2
2011;Haarlemmermeer;2027;71.3;25.1;41.7;4.3;0.2
2012;Haarlemmermeer;2028;72.2;25.7;41.9;4.3;0.2
2013;Haarlemmermeer;2029;73.1;26.4;42.2;4.3;0.2
2014;Haarlemmermeer;2030;74.0;27.0;42.5;4.3;0.2
2015;Haarlemmermeer;2031;74.8;27.6;42.8;4.3;0.2
2016;Haarlemmermeer;2032;75.6;28.1;43.0;4.3;0.2
2017;Haarlemmermeer;2033;76.2;28.4;43.3;4.3;0.2
2018;Haarlemmermeer;2034;76.8;28.8;43.5;4.3;0.2
2019;Haarlemmermeer;2035;77.3;29.2;43.6;4.3;0.2
2020;Haarlemmermeer;2036;77.8;29.6;43.7;4.3;0.2
2021;Haarlemmermeer;2037;78.1;29.8;43.7;4.3;0.2
2022;Haarlemmermeer;2038;78.3;30.1;43.7;4.3;0.2
2023;Haarlemmermeer;2039;78.5;30.3;43.6;4.3;0.2
2024;Haarlemmermeer;2040;78.5;30.5;43.5;4.3;0.2
2025;'s-Hertogenbosch;2014;66.9;25.7;36.0;4.9;0.3
2026;'s-Hertogenbosch;2015;67.4;25.8;36.4;5.0;0.3
2027;'s-Hertogenbosch;2016;68.1;25.9;36.8;5.1;0.3
2028;'s-Hertogenbosch;2017;68.7;26.2;37.1;5.1;0.2
2029;'s-Hertogenbosch;2018;69.2;26.5;37.3;5.2;0.2
2030;'s-Hertogenbosch;2019;69.7;26.7;37.5;5.3;0.3
2031;'s-Hertogenbosch;2020;70.2;26.9;37.8;5.3;0.2
2032;'s-Hertogenbosch;2021;70.7;27.3;37.9;5.3;0.2
2033;'s-Hertogenbosch;2022;71.2;27.6;38.0;5.3;0.3
2034;'s-Hertogenbosch;2023;71.7;28.0;38.1;5.3;0.2
2035;'s-Hertogenbosch;2024;72.2;28.4;38.2;5.4;0.2
2036;'s-Hertogenbosch;2025;72.6;29.0;38.1;5.3;0.2
2037;'s-Hertogenbosch;2026;73.1;29.3;38.1;5.4;0.2
2038;'s-Hertogenbosch;2027;73.4;29.6;38.2;5.4;0.2
2039;'s-Hertogenbosch;2028;74.0;30.1;38.3;5.4;0.2
2040;'s-Hertogenbosch;2029;74.4;30.5;38.3;5.4;0.2
2041;'s-Hertogenbosch;2030;74.9;30.9;38.3;5.4;0.3
2042;'s-Hertogenbosch;2031;75.3;31.2;38.5;5.4;0.3
2043;'s-Hertogenbosch;2032;75.6;31.6;38.4;5.4;0.3
2044;'s-Hertogenbosch;2033;75.9;31.9;38.4;5.4;0.3
2045;'s-Hertogenbosch;2034;76.3;32.3;38.4;5.4;0.3
2046;'s-Hertogenbosch;2035;76.5;32.6;38.3;5.4;0.3
2047;'s-Hertogenbosch;2036;76.7;32.8;38.3;5.4;0.3
2048;'s-Hertogenbosch;2037;76.9;33.1;38.3;5.3;0.2
2049;'s-Hertogenbosch;2038;77.0;33.2;38.2;5.3;0.2
2050;'s-Hertogenbosch;2039;77.0;33.4;38.1;5.3;0.2
2051;'s-Hertogenbosch;2040;77.1;33.5;38.0;5.3;0.3
2052;Leeuwarden;2014;49.9;24.7;21.4;3.5;0.3
2053;Leeuwarden;2015;50.3;25.1;21.4;3.5;0.2
2054;Leeuwarden;2016;50.5;25.2;21.5;3.5;0.2
2055;Leeuwarden;2017;50.8;25.6;21.5;3.5;0.2
2056;Leeuwarden;2018;51.1;25.7;21.6;3.6;0.2
2057;Leeuwarden;2019;51.4;26.0;21.5;3.5;0.2
2058;Leeuwarden;2020;51.8;26.5;21.5;3.5;0.2
2059;Leeuwarden;2021;52.1;26.8;21.6;3.5;0.2
2060;Leeuwarden;2022;52.4;26.9;21.8;3.5;0.2
2061;Leeuwarden;2023;52.7;27.3;21.7;3.5;0.2
2062;Leeuwarden;2024;53.0;27.6;21.7;3.5;0.2
2063;Leeuwarden;2025;53.4;28.0;21.7;3.5;0.2
2064;Leeuwarden;2026;53.6;28.3;21.7;3.5;0.2
2065;Leeuwarden;2027;53.8;28.5;21.6;3.4;0.2
2066;Leeuwarden;2028;54.1;28.9;21.5;3.4;0.2
2067;Leeuwarden;2029;54.4;29.2;21.5;3.4;0.2
2068;Leeuwarden;2030;54.6;29.5;21.5;3.4;0.2
2069;Leeuwarden;2031;54.9;29.7;21.6;3.4;0.2
2070;Leeuwarden;2032;55.1;30.0;21.4;3.4;0.2
2071;Leeuwarden;2033;55.3;30.3;21.4;3.4;0.2
2072;Leeuwarden;2034;55.5;30.5;21.4;3.4;0.2
2073;Leeuwarden;2035;55.7;30.7;21.4;3.4;0.2
2074;Leeuwarden;2036;55.8;30.8;21.4;3.4;0.2
2075;Leeuwarden;2037;55.9;30.9;21.3;3.4;0.2
2076;Leeuwarden;2038;56.0;31.1;21.2;3.5;0.2
2077;Leeuwarden;2039;56.0;31.1;21.2;3.4;0.3
2078;Leeuwarden;2040;56.0;31.2;21.2;3.5;0.3
2079;Leiden;2014;63.4;32.9;26.4;3.8;0.3
2080;Leiden;2015;64.1;33.3;26.6;3.9;0.3
2081;Leiden;2016;64.7;33.5;26.8;4.0;0.3
2082;Leiden;2017;65.3;33.9;27.1;4.0;0.3
2083;Leiden;2018;65.9;34.3;27.2;4.1;0.3
2084;Leiden;2019;66.4;34.5;27.3;4.2;0.3
2085;Leiden;2020;66.8;34.8;27.5;4.2;0.3
2086;Leiden;2021;67.3;35.1;27.6;4.2;0.3
2087;Leiden;2022;67.6;35.4;27.7;4.3;0.3
2088;Leiden;2023;68.0;35.6;27.8;4.3;0.3
2089;Leiden;2024;68.4;35.9;27.9;4.3;0.3
2090;Leiden;2025;68.7;36.2;27.9;4.3;0.3
2091;Leiden;2026;69.1;36.5;28.0;4.3;0.3
2092;Leiden;2027;69.5;36.8;28.0;4.4;0.3
2093;Leiden;2028;69.8;37.0;28.1;4.4;0.3
2094;Leiden;2029;70.2;37.4;28.1;4.4;0.3
2095;Leiden;2030;70.5;37.6;28.2;4.4;0.3
2096;Leiden;2031;70.8;37.8;28.2;4.5;0.3
2097;Leiden;2032;71.1;37.9;28.3;4.5;0.3
2098;Leiden;2033;71.3;38.0;28.4;4.5;0.3
2099;Leiden;2034;71.6;38.3;28.5;4.5;0.3
2100;Leiden;2035;71.9;38.6;28.5;4.6;0.3
2101;Leiden;2036;72.2;38.8;28.5;4.6;0.3
2102;Leiden;2037;72.4;39.0;28.6;4.6;0.3
2103;Leiden;2038;72.8;39.2;28.6;4.6;0.3
2104;Leiden;2039;73.1;39.4;28.7;4.6;0.3
2105;Leiden;2040;73.5;39.7;28.8;4.7;0.4
2106;Maastricht;2014;65.8;32.8;28.3;4.4;0.4
2107;Maastricht;2015;66.1;32.6;28.5;4.5;0.4
2108;Maastricht;2016;66.2;32.3;28.9;4.6;0.5
2109;Maastricht;2017;66.4;32.3;29.0;4.7;0.5
2110;Maastricht;2018;66.5;32.3;29.1;4.7;0.4
2111;Maastricht;2019;66.7;32.4;29.1;4.8;0.4
2112;Maastricht;2020;66.7;32.4;29.1;4.9;0.4
2113;Maastricht;2021;66.7;32.5;29.0;4.9;0.4
2114;Maastricht;2022;66.7;32.6;28.8;4.9;0.4
2115;Maastricht;2023;66.8;32.8;28.7;4.9;0.4
2116;Maastricht;2024;66.9;33.0;28.5;4.9;0.4
2117;Maastricht;2025;67.0;33.1;28.4;5.0;0.4
2118;Maastricht;2026;67.1;33.4;28.3;5.0;0.4
2119;Maastricht;2027;67.2;33.5;28.2;5.1;0.4
2120;Maastricht;2028;67.3;33.7;28.1;5.1;0.4
2121;Maastricht;2029;67.4;33.9;28.0;5.1;0.4
2122;Maastricht;2030;67.4;34.1;27.8;5.1;0.4
2123;Maastricht;2031;67.5;34.3;27.6;5.1;0.4
2124;Maastricht;2032;67.6;34.6;27.4;5.1;0.4
2125;Maastricht;2033;67.6;34.7;27.3;5.2;0.4
2126;Maastricht;2034;67.7;34.9;27.2;5.2;0.4
2127;Maastricht;2035;67.7;35.2;26.9;5.2;0.4
2128;Maastricht;2036;67.8;35.4;26.7;5.2;0.4
2129;Maastricht;2037;67.8;35.6;26.6;5.2;0.4
2130;Maastricht;2038;67.8;35.6;26.5;5.2;0.4
2131;Maastricht;2039;67.9;35.9;26.3;5.3;0.4
2132;Maastricht;2040;67.9;36.0;26.2;5.3;0.4
2133;Nijmegen;2014;92.4;51.4;34.5;6.0;0.6
2134;Nijmegen;2015;93.6;52.7;34.4;6.0;0.5
2135;Nijmegen;2016;94.5;53.7;34.3;6.0;0.4
2136;Nijmegen;2017;95.5;54.7;34.3;6.0;0.5
2137;Nijmegen;2018;96.5;55.7;34.3;6.0;0.5
2138;Nijmegen;2019;97.3;56.5;34.3;6.0;0.5
2139;Nijmegen;2020;98.2;57.5;34.3;6.0;0.4
2140;Nijmegen;2021;98.9;58.2;34.2;6.0;0.5
2141;Nijmegen;2022;99.6;59.0;34.1;6.0;0.5
2142;Nijmegen;2023;100.1;59.6;34.0;6.1;0.5
2143;Nijmegen;2024;100.6;60.2;33.9;6.0;0.5
2144;Nijmegen;2025;100.9;60.8;33.7;6.0;0.5
2145;Nijmegen;2026;101.3;61.3;33.7;6.0;0.4
2146;Nijmegen;2027;101.5;61.6;33.5;6.0;0.4
2147;Nijmegen;2028;101.8;62.0;33.4;6.0;0.4
2148;Nijmegen;2029;102.2;62.5;33.4;6.0;0.4
2149;Nijmegen;2030;102.6;62.9;33.3;6.0;0.4
2150;Nijmegen;2031;103.0;63.4;33.1;6.0;0.4
2151;Nijmegen;2032;103.3;63.8;33.0;6.0;0.4
2152;Nijmegen;2033;103.6;64.1;33.1;6.0;0.4
2153;Nijmegen;2034;103.8;64.4;33.0;6.0;0.5
2154;Nijmegen;2035;104.1;64.7;32.9;6.0;0.4
2155;Nijmegen;2036;104.3;65.1;32.8;6.0;0.5
2156;Nijmegen;2037;104.4;65.3;32.7;6.0;0.5
2157;Nijmegen;2038;104.6;65.5;32.7;6.0;0.4
2158;Nijmegen;2039;104.5;65.5;32.6;6.0;0.5
2159;Nijmegen;2040;104.6;65.8;32.4;6.0;0.5
2160;Rotterdam;2014;310.1;146.2;130.8;30.8;2.2
2161;Rotterdam;2015;310.5;145.6;132.6;30.3;1.9
2162;Rotterdam;2016;311.0;145.1;134.4;29.7;1.8
2163;Rotterdam;2017;311.7;145.0;135.8;29.2;1.7
2164;Rotterdam;2018;312.8;145.4;136.9;28.8;1.7
2165;Rotterdam;2019;314.0;146.2;137.7;28.4;1.6
2166;Rotterdam;2020;315.3;147.1;138.5;28.1;1.6
2167;Rotterdam;2021;316.8;148.1;139.2;27.8;1.6
2168;Rotterdam;2022;318.1;148.9;139.9;27.6;1.6
2169;Rotterdam;2023;319.2;149.5;140.7;27.4;1.7
2170;Rotterdam;2024;320.4;150.3;141.3;27.2;1.6
2171;Rotterdam;2025;321.6;151.0;141.8;27.1;1.6
2172;Rotterdam;2026;322.4;151.6;142.3;26.9;1.7
2173;Rotterdam;2027;323.6;152.6;142.5;26.8;1.7
2174;Rotterdam;2028;324.6;153.5;142.8;26.7;1.6
2175;Rotterdam;2029;325.4;154.2;143.0;26.5;1.7
2176;Rotterdam;2030;326.3;154.9;143.2;26.4;1.7
2177;Rotterdam;2031;327.4;156.0;143.3;26.4;1.7
2178;Rotterdam;2032;328.1;156.9;143.3;26.3;1.7
2179;Rotterdam;2033;328.9;157.7;143.4;26.2;1.7
2180;Rotterdam;2034;329.9;158.9;143.2;26.1;1.7
2181;Rotterdam;2035;330.7;159.9;143.1;26.0;1.7
2182;Rotterdam;2036;331.4;160.6;143.1;26.0;1.7
2183;Rotterdam;2037;332.3;161.7;142.9;26.0;1.7
2184;Rotterdam;2038;333.2;162.7;142.9;25.9;1.7
2185;Rotterdam;2039;334.3;163.5;143.2;25.9;1.7
2186;Rotterdam;2040;335.3;164.6;143.0;25.9;1.7
2187;Tilburg;2014;101.4;44.1;49.3;7.4;0.6
2188;Tilburg;2015;102.2;44.6;49.4;7.6;0.6
2189;Tilburg;2016;103.2;45.0;49.7;7.9;0.6
2190;Tilburg;2017;104.0;45.5;49.9;8.0;0.6
2191;Tilburg;2018;105.0;46.2;50.1;8.1;0.6
2192;Tilburg;2019;105.9;46.9;50.3;8.2;0.6
2193;Tilburg;2020;106.9;47.6;50.5;8.2;0.6
2194;Tilburg;2021;107.8;48.3;50.6;8.3;0.6
2195;Tilburg;2022;108.6;48.9;50.7;8.4;0.6
2196;Tilburg;2023;109.5;49.6;50.9;8.4;0.6
2197;Tilburg;2024;110.3;50.2;51.1;8.4;0.6
2198;Tilburg;2025;111.1;50.8;51.2;8.5;0.6
2199;Tilburg;2026;111.8;51.5;51.2;8.5;0.6
2200;Tilburg;2027;112.6;52.2;51.3;8.6;0.6
2201;Tilburg;2028;113.4;52.9;51.3;8.7;0.6
2202;Tilburg;2029;114.2;53.6;51.3;8.7;0.6
2203;Tilburg;2030;115.1;54.4;51.3;8.7;0.6
2204;Tilburg;2031;115.9;55.2;51.4;8.8;0.6
2205;Tilburg;2032;116.8;55.8;51.5;8.8;0.6
2206;Tilburg;2033;117.6;56.6;51.5;8.8;0.6
2207;Tilburg;2034;118.4;57.3;51.6;8.9;0.6
2208;Tilburg;2035;119.1;57.9;51.7;8.9;0.5
2209;Tilburg;2036;120.0;58.7;51.7;9.0;0.6
2210;Tilburg;2037;120.7;59.2;51.8;9.0;0.6
2211;Tilburg;2038;121.4;59.8;51.9;9.1;0.6
2212;Tilburg;2039;122.1;60.3;52.1;9.2;0.6
2213;Tilburg;2040;122.8;60.8;52.1;9.2;0.6
2214;Utrecht (gemeente);2014;170.2;92.0;67.8;9.5;0.8
2215;Utrecht (gemeente);2015;172.3;93.4;68.5;9.7;0.7
2216;Utrecht (gemeente);2016;173.6;94.1;69.1;9.8;0.7
2217;Utrecht (gemeente);2017;175.9;95.4;69.9;9.9;0.7
2218;Utrecht (gemeente);2018;178.0;96.6;70.8;10.0;0.6
2219;Utrecht (gemeente);2019;180.3;97.9;71.6;10.2;0.7
2220;Utrecht (gemeente);2020;182.6;99.2;72.5;10.3;0.6
2221;Utrecht (gemeente);2021;185.2;100.5;73.6;10.4;0.6
2222;Utrecht (gemeente);2022;188.1;102.3;74.6;10.6;0.7
2223;Utrecht (gemeente);2023;190.7;103.7;75.7;10.7;0.7
2224;Utrecht (gemeente);2024;193.5;105.3;76.7;10.9;0.7
2225;Utrecht (gemeente);2025;196.2;106.9;77.6;11.0;0.7
2226;Utrecht (gemeente);2026;198.8;108.4;78.6;11.2;0.7
2227;Utrecht (gemeente);2027;201.2;109.7;79.5;11.3;0.7
2228;Utrecht (gemeente);2028;203.6;111.1;80.4;11.4;0.7
2229;Utrecht (gemeente);2029;205.8;112.4;81.1;11.5;0.7
2230;Utrecht (gemeente);2030;207.9;113.7;81.8;11.7;0.7
2231;Utrecht (gemeente);2031;209.8;114.8;82.5;11.8;0.7
2232;Utrecht (gemeente);2032;211.5;115.9;83.0;11.9;0.7
2233;Utrecht (gemeente);2033;213.0;116.8;83.6;11.9;0.7
2234;Utrecht (gemeente);2034;214.5;117.7;84.0;12.0;0.8
2235;Utrecht (gemeente);2035;215.5;118.3;84.4;12.1;0.7
2236;Utrecht (gemeente);2036;216.7;119.0;84.8;12.1;0.8
2237;Utrecht (gemeente);2037;218.0;119.8;85.2;12.2;0.7
2238;Utrecht (gemeente);2038;219.4;120.9;85.5;12.3;0.8
2239;Utrecht (gemeente);2039;220.6;121.7;85.9;12.3;0.7
2240;Utrecht (gemeente);2040;222.0;122.6;86.3;12.4;0.7
2241;Venlo;2014;45.7;16.0;26.3;3.2;0.2
2242;Venlo;2015;45.9;16.0;26.4;3.3;0.2
2243;Venlo;2016;46.0;16.0;26.5;3.3;0.2
2244;Venlo;2017;46.1;16.1;26.6;3.3;0.1
2245;Venlo;2018;46.2;16.1;26.7;3.3;0.2
2246;Venlo;2019;46.3;16.2;26.7;3.3;0.1
2247;Venlo;2020;46.4;16.3;26.7;3.3;0.2
2248;Venlo;2021;46.5;16.4;26.6;3.3;0.2
2249;Venlo;2022;46.6;16.5;26.7;3.3;0.2
2250;Venlo;2023;46.6;16.6;26.6;3.2;0.2
2251;Venlo;2024;46.6;16.7;26.6;3.2;0.1
2252;Venlo;2025;46.6;16.7;26.5;3.2;0.1
2253;Venlo;2026;46.6;16.7;26.6;3.2;0.1
2254;Venlo;2027;46.6;16.8;26.5;3.1;0.2
2255;Venlo;2028;46.6;16.9;26.4;3.1;0.1
2256;Venlo;2029;46.5;17.0;26.3;3.1;0.1
2257;Venlo;2030;46.4;17.0;26.1;3.1;0.2
2258;Venlo;2031;46.3;17.1;26.0;3.1;0.1
2259;Venlo;2032;46.1;17.1;25.8;3.1;0.1
2260;Venlo;2033;46.0;17.1;25.7;3.1;0.1
2261;Venlo;2034;45.9;17.2;25.5;3.1;0.1
2262;Venlo;2035;45.7;17.2;25.3;3.0;0.1
2263;Venlo;2036;45.5;17.2;25.2;3.0;0.1
2264;Venlo;2037;45.4;17.2;25.0;3.0;0.2
2265;Venlo;2038;45.2;17.2;24.9;2.9;0.1
2266;Venlo;2039;44.9;17.2;24.7;2.9;0.1
2267;Venlo;2040;44.8;17.2;24.5;2.9;0.1
2268;Westland;2014;42.5;12.5;27.1;2.6;0.2
2269;Westland;2015;42.8;12.6;27.3;2.7;0.2
2270;Westland;2016;43.3;12.7;27.6;2.8;0.2
2271;Westland;2017;43.7;12.9;27.8;2.8;0.2
2272;Westland;2018;44.2;13.0;28.1;2.9;0.2
2273;Westland;2019;44.7;13.2;28.3;2.9;0.2
