ID;TypeInrichting;Verblijfstitel;Geslacht;Periode;TotaalGedetineerdenOp1Januari_1;TotaalInstroom_2;UitVrijeMaatschappijOfPolitiecel_3;DoorOverplaatsing_4;VeranderingVerblijfstitelInstroom_5;TotaalUitstroom_6;DoorOntslagUitDeInrichting_7;DoorOverplaatsing_8;VeranderingVerblijfstitelUitstroom_9;TotaalGedetineerdenOp31December_10;GemiddeldAantalGedetineerdenPerDag_11;TotaalAanwezigGedurendeHetJaar_12;TotaalAanwezigPer100000Inwoners_13
664;Gecombineerde inrichtingen;Voorlopige hechtenis;Mannen;2000;;;;;;;;;;;;;
665;Gecombineerde inrichtingen;Voorlopige hechtenis;Vrouwen;1994;;;;;;;;;;;;;
666;Gecombineerde inrichtingen;Voorlopige hechtenis;Vrouwen;1995;;;;;;;;;;;;;
667;Gecombineerde inrichtingen;Voorlopige hechtenis;Vrouwen;1996;;;;;;;;;;;;;
668;Gecombineerde inrichtingen;Voorlopige hechtenis;Vrouwen;1997;;;;;;;;;;;;;
669;Gecombineerde inrichtingen;Voorlopige hechtenis;Vrouwen;1998;;;;;;;;;;;;;
670;Gecombineerde inrichtingen;Voorlopige hechtenis;Vrouwen;1999;;;;;;;;;;;;;
671;Gecombineerde inrichtingen;Voorlopige hechtenis;Vrouwen;2000;;;;;;;;;;;;;
672;Gecombineerde inrichtingen;Gevangenisstraf;Totaal geslacht;1994;;;;;;;;;;;1094.0;;
673;Gecombineerde inrichtingen;Gevangenisstraf;Totaal geslacht;1995;;;;;;;;;;;1340.0;;
674;Gecombineerde inrichtingen;Gevangenisstraf;Totaal geslacht;1996;;;;;;;;;;;1356.0;;
675;Gecombineerde inrichtingen;Gevangenisstraf;Totaal geslacht;1997;;;;;;;;;;;875.0;;
676;Gecombineerde inrichtingen;Gevangenisstraf;Totaal geslacht;1998;;;;;;;;;;;1208.0;;
677;Gecombineerde inrichtingen;Gevangenisstraf;Totaal geslacht;1999;;;;;;;;;;;1173.0;;
678;Gecombineerde inrichtingen;Gevangenisstraf;Totaal geslacht;2000;;;;;;;;;;;1294.0;;
679;Gecombineerde inrichtingen;Gevangenisstraf;Mannen;1994;;;;;;;;;;;;;
680;Gecombineerde inrichtingen;Gevangenisstraf;Mannen;1995;;;;;;;;;;;;;
681;Gecombineerde inrichtingen;Gevangenisstraf;Mannen;1996;;;;;;;;;;;;;
682;Gecombineerde inrichtingen;Gevangenisstraf;Mannen;1997;;;;;;;;;;;;;
683;Gecombineerde inrichtingen;Gevangenisstraf;Mannen;1998;;;;;;;;;;;;;
684;Gecombineerde inrichtingen;Gevangenisstraf;Mannen;1999;;;;;;;;;;;;;
685;Gecombineerde inrichtingen;Gevangenisstraf;Mannen;2000;;;;;;;;;;;;;
686;Gecombineerde inrichtingen;Gevangenisstraf;Vrouwen;1994;;;;;;;;;;;;;
687;Gecombineerde inrichtingen;Gevangenisstraf;Vrouwen;1995;;;;;;;;;;;;;
688;Gecombineerde inrichtingen;Gevangenisstraf;Vrouwen;1996;;;;;;;;;;;;;
689;Gecombineerde inrichtingen;Gevangenisstraf;Vrouwen;1997;;;;;;;;;;;;;
690;Gecombineerde inrichtingen;Gevangenisstraf;Vrouwen;1998;;;;;;;;;;;;;
691;Gecombineerde inrichtingen;Gevangenisstraf;Vrouwen;1999;;;;;;;;;;;;;
692;Gecombineerde inrichtingen;Gevangenisstraf;Vrouwen;2000;;;;;;;;;;;;;
693;Gecombineerde inrichtingen;Hechtenis;Totaal geslacht;1994;;;;;;;;;;;65.0;;
694;Gecombineerde inrichtingen;Hechtenis;Totaal geslacht;1995;;;;;;;;;;;32.0;;
695;Gecombineerde inrichtingen;Hechtenis;Totaal geslacht;1996;;;;;;;;;;;28.0;;
696;Gecombineerde inrichtingen;Hechtenis;Totaal geslacht;1997;;;;;;;;;;;25.0;;
697;Gecombineerde inrichtingen;Hechtenis;Totaal geslacht;1998;;;;;;;;;;;50.0;;
698;Gecombineerde inrichtingen;Hechtenis;Totaal geslacht;1999;;;;;;;;;;;50.0;;
699;Gecombineerde inrichtingen;Hechtenis;Totaal geslacht;2000;;;;;;;;;;;40.0;;
700;Gecombineerde inrichtingen;Hechtenis;Mannen;1994;;;;;;;;;;;;;
701;Gecombineerde inrichtingen;Hechtenis;Mannen;1995;;;;;;;;;;;;;
702;Gecombineerde inrichtingen;Hechtenis;Mannen;1996;;;;;;;;;;;;;
703;Gecombineerde inrichtingen;Hechtenis;Mannen;1997;;;;;;;;;;;;;
704;Gecombineerde inrichtingen;Hechtenis;Mannen;1998;;;;;;;;;;;;;
705;Gecombineerde inrichtingen;Hechtenis;Mannen;1999;;;;;;;;;;;;;
706;Gecombineerde inrichtingen;Hechtenis;Mannen;2000;;;;;;;;;;;;;
707;Gecombineerde inrichtingen;Hechtenis;Vrouwen;1994;;;;;;;;;;;;;
708;Gecombineerde inrichtingen;Hechtenis;Vrouwen;1995;;;;;;;;;;;;;
709;Gecombineerde inrichtingen;Hechtenis;Vrouwen;1996;;;;;;;;;;;;;
710;Gecombineerde inrichtingen;Hechtenis;Vrouwen;1997;;;;;;;;;;;;;
711;Gecombineerde inrichtingen;Hechtenis;Vrouwen;1998;;;;;;;;;;;;;
712;Gecombineerde inrichtingen;Hechtenis;Vrouwen;1999;;;;;;;;;;;;;
713;Gecombineerde inrichtingen;Hechtenis;Vrouwen;2000;;;;;;;;;;;;;
714;Gecombineerde inrichtingen;Vreemdelingen;Totaal geslacht;1994;;;;;;;;;;;92.0;;
715;Gecombineerde inrichtingen;Vreemdelingen;Totaal geslacht;1995;;;;;;;;;;;113.0;;
716;Gecombineerde inrichtingen;Vreemdelingen;Totaal geslacht;1996;;;;;;;;;;;45.0;;
717;Gecombineerde inrichtingen;Vreemdelingen;Totaal geslacht;1997;;;;;;;;;;;18.0;;
718;Gecombineerde inrichtingen;Vreemdelingen;Totaal geslacht;1998;;;;;;;;;;;46.0;;
719;Gecombineerde inrichtingen;Vreemdelingen;Totaal geslacht;1999;;;;;;;;;;;383.0;;
720;Gecombineerde inrichtingen;Vreemdelingen;Totaal geslacht;2000;;;;;;;;;;;94.0;;
721;Gecombineerde inrichtingen;Vreemdelingen;Mannen;1994;;;;;;;;;;;;;
722;Gecombineerde inrichtingen;Vreemdelingen;Mannen;1995;;;;;;;;;;;;;
723;Gecombineerde inrichtingen;Vreemdelingen;Mannen;1996;;;;;;;;;;;;;
724;Gecombineerde inrichtingen;Vreemdelingen;Mannen;1997;;;;;;;;;;;;;
725;Gecombineerde inrichtingen;Vreemdelingen;Mannen;1998;;;;;;;;;;;;;
726;Gecombineerde inrichtingen;Vreemdelingen;Mannen;1999;;;;;;;;;;;;;
727;Gecombineerde inrichtingen;Vreemdelingen;Mannen;2000;;;;;;;;;;;;;
728;Gecombineerde inrichtingen;Vreemdelingen;Vrouwen;1994;;;;;;;;;;;;;
729;Gecombineerde inrichtingen;Vreemdelingen;Vrouwen;1995;;;;;;;;;;;;;
730;Gecombineerde inrichtingen;Vreemdelingen;Vrouwen;1996;;;;;;;;;;;;;
731;Gecombineerde inrichtingen;Vreemdelingen;Vrouwen;1997;;;;;;;;;;;;;
732;Gecombineerde inrichtingen;Vreemdelingen;Vrouwen;1998;;;;;;;;;;;;;
733;Gecombineerde inrichtingen;Vreemdelingen;Vrouwen;1999;;;;;;;;;;;;;
734;Gecombineerde inrichtingen;Vreemdelingen;Vrouwen;2000;;;;;;;;;;;;;
735;Gecombineerde inrichtingen;Overige verblijfstitels;Totaal geslacht;1994;;;;;;;;;;;18.0;;
736;Gecombineerde inrichtingen;Overige verblijfstitels;Totaal geslacht;1995;;;;;;;;;;;24.0;;
737;Gecombineerde inrichtingen;Overige verblijfstitels;Totaal geslacht;1996;;;;;;;;;;;25.0;;
738;Gecombineerde inrichtingen;Overige verblijfstitels;Totaal geslacht;1997;;;;;;;;;;;19.0;;
739;Gecombineerde inrichtingen;Overige verblijfstitels;Totaal geslacht;1998;;;;;;;;;;;19.0;;
740;Gecombineerde inrichtingen;Overige verblijfstitels;Totaal geslacht;1999;;;;;;;;;;;30.0;;
741;Gecombineerde inrichtingen;Overige verblijfstitels;Totaal geslacht;2000;;;;;;;;;;;48.0;;
742;Gecombineerde inrichtingen;Overige verblijfstitels;Mannen;1994;;;;;;;;;;;;;
743;Gecombineerde inrichtingen;Overige verblijfstitels;Mannen;1995;;;;;;;;;;;;;
744;Gecombineerde inrichtingen;Overige verblijfstitels;Mannen;1996;;;;;;;;;;;;;
745;Gecombineerde inrichtingen;Overige verblijfstitels;Mannen;1997;;;;;;;;;;;;;
746;Gecombineerde inrichtingen;Overige verblijfstitels;Mannen;1998;;;;;;;;;;;;;
747;Gecombineerde inrichtingen;Overige verblijfstitels;Mannen;1999;;;;;;;;;;;;;
748;Gecombineerde inrichtingen;Overige verblijfstitels;Mannen;2000;;;;;;;;;;;;;
749;Gecombineerde inrichtingen;Overige verblijfstitels;Vrouwen;1994;;;;;;;;;;;;;
750;Gecombineerde inrichtingen;Overige verblijfstitels;Vrouwen;1995;;;;;;;;;;;;;
751;Gecombineerde inrichtingen;Overige verblijfstitels;Vrouwen;1996;;;;;;;;;;;;;
752;Gecombineerde inrichtingen;Overige verblijfstitels;Vrouwen;1997;;;;;;;;;;;;;
753;Gecombineerde inrichtingen;Overige verblijfstitels;Vrouwen;1998;;;;;;;;;;;;;
754;Gecombineerde inrichtingen;Overige verblijfstitels;Vrouwen;1999;;;;;;;;;;;;;
755;Gecombineerde inrichtingen;Overige verblijfstitels;Vrouwen;2000;;;;;;;;;;;;;
756;Bijzondere inrichtingen;Totaal verblijfstitels;Totaal geslacht;1994;96.0;406.0;32.0;374.0;;392.0;;;;110.0;;;
757;Bijzondere inrichtingen;Totaal verblijfstitels;Totaal geslacht;1995;110.0;864.0;99.0;765.0;;844.0;;;;133.0;;;
758;Bijzondere inrichtingen;Totaal verblijfstitels;Totaal geslacht;1996;133.0;1200.0;43.0;1157.0;;1181.0;;;;155.0;;;
759;Bijzondere inrichtingen;Totaal verblijfstitels;Totaal geslacht;1997;166.0;1532.0;206.0;1326.0;;1534.0;;;;164.0;;;
760;Bijzondere inrichtingen;Totaal verblijfstitels;Totaal geslacht;1998;156.0;1663.0;360.0;1303.0;;1665.0;;;;154.0;;;
761;Bijzondere inrichtingen;Totaal verblijfstitels;Totaal geslacht;1999;244.0;1186.0;182.0;1004.0;;1211.0;;;;219.0;;;
762;Bijzondere inrichtingen;Totaal verblijfstitels;Totaal geslacht;2000;210.0;1374.0;237.0;1137.0;;1449.0;;;;240.0;;;
763;Bijzondere inrichtingen;Totaal verblijfstitels;Mannen;1994;95.0;387.0;31.0;356.0;;375.0;;;;107.0;;;
764;Bijzondere inrichtingen;Totaal verblijfstitels;Mannen;1995;107.0;822.0;98.0;724.0;;801.0;;;;131.0;;;
765;Bijzondere inrichtingen;Totaal verblijfstitels;Mannen;1996;131.0;1151.0;38.0;1113.0;;1138.0;;;;144.0;;;
766;Bijzondere inrichtingen;Totaal verblijfstitels;Mannen;1997;157.0;1460.0;178.0;1282.0;;1459.0;;;;158.0;;;
767;Bijzondere inrichtingen;Totaal verblijfstitels;Mannen;1998;152.0;1567.0;313.0;1254.0;;1564.0;;;;155.0;;;
768;Bijzondere inrichtingen;Totaal verblijfstitels;Mannen;1999;244.0;1116.0;154.0;962.0;;1152.0;;;;208.0;;;
769;Bijzondere inrichtingen;Totaal verblijfstitels;Mannen;2000;207.0;1306.0;210.0;1096.0;;1375.0;;;;230.0;;;
770;Bijzondere inrichtingen;Totaal verblijfstitels;Vrouwen;1994;1.0;19.0;1.0;18.0;;17.0;;;;3.0;;;
771;Bijzondere inrichtingen;Totaal verblijfstitels;Vrouwen;1995;3.0;42.0;1.0;41.0;;43.0;;;;2.0;;;
772;Bijzondere inrichtingen;Totaal verblijfstitels;Vrouwen;1996;2.0;49.0;5.0;44.0;;43.0;;;;11.0;;;
773;Bijzondere inrichtingen;Totaal verblijfstitels;Vrouwen;1997;9.0;72.0;28.0;44.0;;75.0;;;;6.0;;;
774;Bijzondere inrichtingen;Totaal verblijfstitels;Vrouwen;1998;4.0;96.0;47.0;49.0;;101.0;;;;0.0;;;
775;Bijzondere inrichtingen;Totaal verblijfstitels;Vrouwen;1999;0.0;70.0;28.0;42.0;;59.0;;;;11.0;;;
776;Bijzondere inrichtingen;Totaal verblijfstitels;Vrouwen;2000;3.0;68.0;27.0;41.0;;74.0;;;;10.0;;;
777;Bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;1994;;;;;;;;;;;;;
778;Bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;1995;;;;;;;;;;;;;
779;Bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;1996;;;;;;;;;;;;;
780;Bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;1997;;;;;;;;;;;;;
781;Bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;1998;;;;;;;;;;;;;
782;Bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;1999;;;;;;;;;;;;;
783;Bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;2000;;;;;;;;;;;;;
784;Bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1994;;;;;;;;;;;;;
785;Bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1995;;;;;;;;;;;;;
786;Bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1996;;;;;;;;;;;;;
787;Bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1997;;;;;;;;;;;;;
788;Bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1998;;;;;;;;;;;;;
789;Bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1999;;;;;;;;;;;;;
790;Bijzondere inrichtingen;Voorlopige hechtenis;Mannen;2000;;;;;;;;;;;;;
791;Bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1994;;;;;;;;;;;;;
792;Bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1995;;;;;;;;;;;;;
793;Bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1996;;;;;;;;;;;;;
794;Bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1997;;;;;;;;;;;;;
795;Bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1998;;;;;;;;;;;;;
796;Bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1999;;;;;;;;;;;;;
797;Bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;2000;;;;;;;;;;;;;
798;Bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1994;;;;;;;;;;;;;
799;Bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1995;;;;;;;;;;;;;
800;Bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1996;;;;;;;;;;;;;
801;Bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1997;;;;;;;;;;;;;
802;Bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1998;;;;;;;;;;;;;
803;Bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1999;;;;;;;;;;;;;
804;Bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;2000;;;;;;;;;;;;;
805;Bijzondere inrichtingen;Gevangenisstraf;Mannen;1994;;;;;;;;;;;;;
806;Bijzondere inrichtingen;Gevangenisstraf;Mannen;1995;;;;;;;;;;;;;
807;Bijzondere inrichtingen;Gevangenisstraf;Mannen;1996;;;;;;;;;;;;;
808;Bijzondere inrichtingen;Gevangenisstraf;Mannen;1997;;;;;;;;;;;;;
809;Bijzondere inrichtingen;Gevangenisstraf;Mannen;1998;;;;;;;;;;;;;
810;Bijzondere inrichtingen;Gevangenisstraf;Mannen;1999;;;;;;;;;;;;;
811;Bijzondere inrichtingen;Gevangenisstraf;Mannen;2000;;;;;;;;;;;;;
812;Bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1994;;;;;;;;;;;;;
813;Bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1995;;;;;;;;;;;;;
814;Bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1996;;;;;;;;;;;;;
815;Bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1997;;;;;;;;;;;;;
816;Bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1998;;;;;;;;;;;;;
817;Bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1999;;;;;;;;;;;;;
818;Bijzondere inrichtingen;Gevangenisstraf;Vrouwen;2000;;;;;;;;;;;;;
819;Bijzondere inrichtingen;Hechtenis;Totaal geslacht;1994;;;;;;;;;;;;;
820;Bijzondere inrichtingen;Hechtenis;Totaal geslacht;1995;;;;;;;;;;;;;
821;Bijzondere inrichtingen;Hechtenis;Totaal geslacht;1996;;;;;;;;;;;;;
822;Bijzondere inrichtingen;Hechtenis;Totaal geslacht;1997;;;;;;;;;;;;;
823;Bijzondere inrichtingen;Hechtenis;Totaal geslacht;1998;;;;;;;;;;;;;
824;Bijzondere inrichtingen;Hechtenis;Totaal geslacht;1999;;;;;;;;;;;;;
825;Bijzondere inrichtingen;Hechtenis;Totaal geslacht;2000;;;;;;;;;;;;;
826;Bijzondere inrichtingen;Hechtenis;Mannen;1994;;;;;;;;;;;;;
827;Bijzondere inrichtingen;Hechtenis;Mannen;1995;;;;;;;;;;;;;
828;Bijzondere inrichtingen;Hechtenis;Mannen;1996;;;;;;;;;;;;;
829;Bijzondere inrichtingen;Hechtenis;Mannen;1997;;;;;;;;;;;;;
830;Bijzondere inrichtingen;Hechtenis;Mannen;1998;;;;;;;;;;;;;
831;Bijzondere inrichtingen;Hechtenis;Mannen;1999;;;;;;;;;;;;;
832;Bijzondere inrichtingen;Hechtenis;Mannen;2000;;;;;;;;;;;;;
833;Bijzondere inrichtingen;Hechtenis;Vrouwen;1994;;;;;;;;;;;;;
834;Bijzondere inrichtingen;Hechtenis;Vrouwen;1995;;;;;;;;;;;;;
835;Bijzondere inrichtingen;Hechtenis;Vrouwen;1996;;;;;;;;;;;;;
836;Bijzondere inrichtingen;Hechtenis;Vrouwen;1997;;;;;;;;;;;;;
837;Bijzondere inrichtingen;Hechtenis;Vrouwen;1998;;;;;;;;;;;;;
838;Bijzondere inrichtingen;Hechtenis;Vrouwen;1999;;;;;;;;;;;;;
839;Bijzondere inrichtingen;Hechtenis;Vrouwen;2000;;;;;;;;;;;;;
840;Bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1994;;;;;;;;;;;;;
841;Bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1995;;;;;;;;;;;;;
842;Bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1996;;;;;;;;;;;;;
843;Bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1997;;;;;;;;;;;;;
844;Bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1998;;;;;;;;;;;;;
845;Bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1999;;;;;;;;;;;;;
846;Bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;2000;;;;;;;;;;;;;
847;Bijzondere inrichtingen;Vreemdelingen;Mannen;1994;;;;;;;;;;;;;
848;Bijzondere inrichtingen;Vreemdelingen;Mannen;1995;;;;;;;;;;;;;
849;Bijzondere inrichtingen;Vreemdelingen;Mannen;1996;;;;;;;;;;;;;
850;Bijzondere inrichtingen;Vreemdelingen;Mannen;1997;;;;;;;;;;;;;
851;Bijzondere inrichtingen;Vreemdelingen;Mannen;1998;;;;;;;;;;;;;
852;Bijzondere inrichtingen;Vreemdelingen;Mannen;1999;;;;;;;;;;;;;
853;Bijzondere inrichtingen;Vreemdelingen;Mannen;2000;;;;;;;;;;;;;
854;Bijzondere inrichtingen;Vreemdelingen;Vrouwen;1994;;;;;;;;;;;;;
855;Bijzondere inrichtingen;Vreemdelingen;Vrouwen;1995;;;;;;;;;;;;;
856;Bijzondere inrichtingen;Vreemdelingen;Vrouwen;1996;;;;;;;;;;;;;
857;Bijzondere inrichtingen;Vreemdelingen;Vrouwen;1997;;;;;;;;;;;;;
858;Bijzondere inrichtingen;Vreemdelingen;Vrouwen;1998;;;;;;;;;;;;;
859;Bijzondere inrichtingen;Vreemdelingen;Vrouwen;1999;;;;;;;;;;;;;
860;Bijzondere inrichtingen;Vreemdelingen;Vrouwen;2000;;;;;;;;;;;;;
861;Bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1994;;;;;;;;;;;;;
862;Bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1995;;;;;;;;;;;;;
863;Bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1996;;;;;;;;;;;;;
864;Bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1997;;;;;;;;;;;;;
865;Bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1998;;;;;;;;;;;;;
866;Bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1999;;;;;;;;;;;;;
867;Bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;2000;;;;;;;;;;;;;
868;Bijzondere inrichtingen;Overige verblijfstitels;Mannen;1994;;;;;;;;;;;;;
869;Bijzondere inrichtingen;Overige verblijfstitels;Mannen;1995;;;;;;;;;;;;;
870;Bijzondere inrichtingen;Overige verblijfstitels;Mannen;1996;;;;;;;;;;;;;
871;Bijzondere inrichtingen;Overige verblijfstitels;Mannen;1997;;;;;;;;;;;;;
872;Bijzondere inrichtingen;Overige verblijfstitels;Mannen;1998;;;;;;;;;;;;;
873;Bijzondere inrichtingen;Overige verblijfstitels;Mannen;1999;;;;;;;;;;;;;
874;Bijzondere inrichtingen;Overige verblijfstitels;Mannen;2000;;;;;;;;;;;;;
875;Bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1994;;;;;;;;;;;;;
876;Bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1995;;;;;;;;;;;;;
877;Bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1996;;;;;;;;;;;;;
878;Bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1997;;;;;;;;;;;;;
879;Bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1998;;;;;;;;;;;;;
880;Bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1999;;;;;;;;;;;;;
881;Bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;2000;;;;;;;;;;;;;
