ID;Geslacht;Arbeidsmarktpositie;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoTotaal_1;UitstromersHoZonderDiploma_2;UitstromersHoMetDiploma_3
7257;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Nederlands;2007/'08;34460.0;12080.0;22390.0
7258;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Nederlands;2008/'09;31920.0;10330.0;21590.0
7259;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Nederlands;2009/'10;32900.0;11340.0;21570.0
7260;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Nederlands;2010/'11;34500.0;11790.0;22710.0
7261;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Nederlands;2011/'12;40140.0;13310.0;26830.0
7262;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Nederlands;2012/'13;33710.0;10160.0;23550.0
7263;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Nederlands;2013/'14;36110.0;11260.0;24860.0
7264;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: EER;2006/'07;110.0;40.0;70.0
7265;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: EER;2007/'08;90.0;40.0;60.0
7266;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: EER;2008/'09;70.0;30.0;40.0
7267;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: EER;2009/'10;90.0;40.0;50.0
7268;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: EER;2010/'11;70.0;30.0;40.0
7269;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: EER;2011/'12;100.0;40.0;60.0
7270;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: EER;2012/'13;60.0;20.0;40.0
7271;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: EER;2013/'14;80.0;40.0;40.0
7272;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Overig;2006/'07;100.0;60.0;40.0
7273;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Overig;2007/'08;90.0;50.0;40.0
7274;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Overig;2008/'09;70.0;40.0;30.0
7275;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Overig;2009/'10;90.0;50.0;40.0
7276;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Overig;2010/'11;90.0;40.0;50.0
7277;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Overig;2011/'12;90.0;50.0;40.0
7278;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Overig;2012/'13;80.0;50.0;40.0
7279;Mannen en vrouwen;3;1;Vooropleiding: Havo;Nationaliteit: Overig;2013/'14;100.0;50.0;50.0
7280;Mannen en vrouwen;3;1;Vooropleiding: Vwo;0;2006/'07;29670.0;7450.0;22210.0
7281;Mannen en vrouwen;3;1;Vooropleiding: Vwo;0;2007/'08;27750.0;7120.0;20640.0
7282;Mannen en vrouwen;3;1;Vooropleiding: Vwo;0;2008/'09;26970.0;6670.0;20300.0
7283;Mannen en vrouwen;3;1;Vooropleiding: Vwo;0;2009/'10;26610.0;6550.0;20060.0
7284;Mannen en vrouwen;3;1;Vooropleiding: Vwo;0;2010/'11;28990.0;6870.0;22120.0
7285;Mannen en vrouwen;3;1;Vooropleiding: Vwo;0;2011/'12;32700.0;7100.0;25600.0
7286;Mannen en vrouwen;3;1;Vooropleiding: Vwo;0;2012/'13;27820.0;5030.0;22790.0
7287;Mannen en vrouwen;3;1;Vooropleiding: Vwo;0;2013/'14;29810.0;5510.0;24300.0
7288;Mannen en vrouwen;3;1;Vooropleiding: Vwo;1;2006/'07;490.0;490.0;
7289;Mannen en vrouwen;3;1;Vooropleiding: Vwo;1;2007/'08;490.0;490.0;0.0
7290;Mannen en vrouwen;3;1;Vooropleiding: Vwo;1;2008/'09;460.0;460.0;
7291;Mannen en vrouwen;3;1;Vooropleiding: Vwo;1;2009/'10;430.0;430.0;
7292;Mannen en vrouwen;3;1;Vooropleiding: Vwo;1;2010/'11;440.0;440.0;
7293;Mannen en vrouwen;3;1;Vooropleiding: Vwo;1;2011/'12;410.0;410.0;
7294;Mannen en vrouwen;3;1;Vooropleiding: Vwo;1;2012/'13;280.0;280.0;
7295;Mannen en vrouwen;3;1;Vooropleiding: Vwo;1;2013/'14;280.0;280.0;
7296;Mannen en vrouwen;3;1;Vooropleiding: Vwo;2;2006/'07;7260.0;2050.0;5210.0
7297;Mannen en vrouwen;3;1;Vooropleiding: Vwo;2;2007/'08;7400.0;2170.0;5230.0
7298;Mannen en vrouwen;3;1;Vooropleiding: Vwo;2;2008/'09;7040.0;1890.0;5140.0
7299;Mannen en vrouwen;3;1;Vooropleiding: Vwo;2;2009/'10;7230.0;1920.0;5300.0
7300;Mannen en vrouwen;3;1;Vooropleiding: Vwo;2;2010/'11;8210.0;2340.0;5870.0
7301;Mannen en vrouwen;3;1;Vooropleiding: Vwo;2;2011/'12;9200.0;2260.0;6950.0
7302;Mannen en vrouwen;3;1;Vooropleiding: Vwo;2;2012/'13;8770.0;1700.0;7070.0
7303;Mannen en vrouwen;3;1;Vooropleiding: Vwo;2;2013/'14;9010.0;1760.0;7250.0
7304;Mannen en vrouwen;3;1;Vooropleiding: Vwo;3;2006/'07;14240.0;2130.0;12100.0
7305;Mannen en vrouwen;3;1;Vooropleiding: Vwo;3;2007/'08;13040.0;2010.0;11030.0
7306;Mannen en vrouwen;3;1;Vooropleiding: Vwo;3;2008/'09;12940.0;1900.0;11040.0
7307;Mannen en vrouwen;3;1;Vooropleiding: Vwo;3;2009/'10;13050.0;1980.0;11070.0
7308;Mannen en vrouwen;3;1;Vooropleiding: Vwo;3;2010/'11;14970.0;2110.0;12850.0
7309;Mannen en vrouwen;3;1;Vooropleiding: Vwo;3;2011/'12;16490.0;2180.0;14310.0
7310;Mannen en vrouwen;3;1;Vooropleiding: Vwo;3;2012/'13;14080.0;1720.0;12350.0
7311;Mannen en vrouwen;3;1;Vooropleiding: Vwo;3;2013/'14;15610.0;1960.0;13650.0
7312;Mannen en vrouwen;3;1;Vooropleiding: Vwo;4;2006/'07;3790.0;1110.0;2680.0
7313;Mannen en vrouwen;3;1;Vooropleiding: Vwo;4;2007/'08;3280.0;970.0;2310.0
7314;Mannen en vrouwen;3;1;Vooropleiding: Vwo;4;2008/'09;3110.0;980.0;2120.0
7315;Mannen en vrouwen;3;1;Vooropleiding: Vwo;4;2009/'10;2700.0;840.0;1860.0
7316;Mannen en vrouwen;3;1;Vooropleiding: Vwo;4;2010/'11;2310.0;700.0;1600.0
7317;Mannen en vrouwen;3;1;Vooropleiding: Vwo;4;2011/'12;3150.0;890.0;2250.0
7318;Mannen en vrouwen;3;1;Vooropleiding: Vwo;4;2012/'13;2400.0;540.0;1860.0
7319;Mannen en vrouwen;3;1;Vooropleiding: Vwo;4;2013/'14;2560.0;640.0;1920.0
7320;Mannen en vrouwen;3;1;Vooropleiding: Vwo;5;2006/'07;2820.0;1220.0;1590.0
7321;Mannen en vrouwen;3;1;Vooropleiding: Vwo;5;2007/'08;2450.0;1020.0;1430.0
7322;Mannen en vrouwen;3;1;Vooropleiding: Vwo;5;2008/'09;2380.0;1000.0;1370.0
7323;Mannen en vrouwen;3;1;Vooropleiding: Vwo;5;2009/'10;2100.0;930.0;1180.0
7324;Mannen en vrouwen;3;1;Vooropleiding: Vwo;5;2010/'11;1880.0;770.0;1110.0
7325;Mannen en vrouwen;3;1;Vooropleiding: Vwo;5;2011/'12;2190.0;870.0;1320.0
7326;Mannen en vrouwen;3;1;Vooropleiding: Vwo;5;2012/'13;1390.0;480.0;910.0
7327;Mannen en vrouwen;3;1;Vooropleiding: Vwo;5;2013/'14;1410.0;540.0;870.0
7328;Mannen en vrouwen;3;1;Vooropleiding: Vwo;6;2006/'07;1070.0;450.0;630.0
7329;Mannen en vrouwen;3;1;Vooropleiding: Vwo;6;2007/'08;1090.0;460.0;630.0
7330;Mannen en vrouwen;3;1;Vooropleiding: Vwo;6;2008/'09;1050.0;440.0;620.0
7331;Mannen en vrouwen;3;1;Vooropleiding: Vwo;6;2009/'10;1090.0;450.0;650.0
7332;Mannen en vrouwen;3;1;Vooropleiding: Vwo;6;2010/'11;1180.0;500.0;680.0
7333;Mannen en vrouwen;3;1;Vooropleiding: Vwo;6;2011/'12;1260.0;490.0;780.0
7334;Mannen en vrouwen;3;1;Vooropleiding: Vwo;6;2012/'13;900.0;310.0;590.0
7335;Mannen en vrouwen;3;1;Vooropleiding: Vwo;6;2013/'14;940.0;330.0;610.0
7336;Mannen en vrouwen;3;1;Vooropleiding: Vwo;7;2006/'07;25170.0;5990.0;19180.0
7337;Mannen en vrouwen;3;1;Vooropleiding: Vwo;7;2007/'08;23620.0;5810.0;17810.0
7338;Mannen en vrouwen;3;1;Vooropleiding: Vwo;7;2008/'09;22850.0;5410.0;17440.0
7339;Mannen en vrouwen;3;1;Vooropleiding: Vwo;7;2009/'10;22610.0;5360.0;17250.0
7340;Mannen en vrouwen;3;1;Vooropleiding: Vwo;7;2010/'11;24670.0;5520.0;19150.0
7341;Mannen en vrouwen;3;1;Vooropleiding: Vwo;7;2011/'12;27720.0;5680.0;22040.0
7342;Mannen en vrouwen;3;1;Vooropleiding: Vwo;7;2012/'13;23840.0;4120.0;19730.0
7343;Mannen en vrouwen;3;1;Vooropleiding: Vwo;7;2013/'14;25400.0;4440.0;20960.0
7344;Mannen en vrouwen;3;1;Vooropleiding: Vwo;8;2006/'07;2090.0;730.0;1360.0
7345;Mannen en vrouwen;3;1;Vooropleiding: Vwo;8;2007/'08;1920.0;650.0;1270.0
7346;Mannen en vrouwen;3;1;Vooropleiding: Vwo;8;2008/'09;1940.0;650.0;1290.0
7347;Mannen en vrouwen;3;1;Vooropleiding: Vwo;8;2009/'10;1930.0;610.0;1320.0
7348;Mannen en vrouwen;3;1;Vooropleiding: Vwo;8;2010/'11;2090.0;730.0;1360.0
7349;Mannen en vrouwen;3;1;Vooropleiding: Vwo;8;2011/'12;2330.0;720.0;1610.0
7350;Mannen en vrouwen;3;1;Vooropleiding: Vwo;8;2012/'13;1910.0;480.0;1430.0
7351;Mannen en vrouwen;3;1;Vooropleiding: Vwo;8;2013/'14;2260.0;600.0;1660.0
7352;Mannen en vrouwen;3;1;Vooropleiding: Vwo;9;2006/'07;2410.0;740.0;1670.0
7353;Mannen en vrouwen;3;1;Vooropleiding: Vwo;9;2007/'08;2210.0;650.0;1560.0
7354;Mannen en vrouwen;3;1;Vooropleiding: Vwo;9;2008/'09;2180.0;620.0;1560.0
7355;Mannen en vrouwen;3;1;Vooropleiding: Vwo;9;2009/'10;2060.0;580.0;1490.0
7356;Mannen en vrouwen;3;1;Vooropleiding: Vwo;9;2010/'11;2220.0;620.0;1600.0
7357;Mannen en vrouwen;3;1;Vooropleiding: Vwo;9;2011/'12;2650.0;690.0;1960.0
7358;Mannen en vrouwen;3;1;Vooropleiding: Vwo;9;2012/'13;2070.0;430.0;1630.0
7359;Mannen en vrouwen;3;1;Vooropleiding: Vwo;9;2013/'14;2150.0;470.0;1680.0
7360;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2006/'07;29480.0;7390.0;22090.0
7361;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2007/'08;27590.0;7060.0;20530.0
7362;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2008/'09;26840.0;6630.0;20210.0
7363;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2009/'10;26490.0;6510.0;19980.0
7364;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2010/'11;28850.0;6830.0;22020.0
7365;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2011/'12;32540.0;7040.0;25500.0
7366;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2012/'13;27700.0;4990.0;22710.0
7367;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Nederlands;2013/'14;29700.0;5480.0;24220.0
7368;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: EER;2006/'07;110.0;30.0;80.0
7369;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: EER;2007/'08;100.0;30.0;60.0
7370;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: EER;2008/'09;80.0;30.0;50.0
7371;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: EER;2009/'10;80.0;20.0;60.0
7372;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: EER;2010/'11;100.0;30.0;70.0
7373;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: EER;2011/'12;110.0;40.0;80.0
7374;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: EER;2012/'13;80.0;20.0;60.0
7375;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: EER;2013/'14;80.0;20.0;60.0
7376;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Overig;2006/'07;80.0;40.0;40.0
7377;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Overig;2007/'08;70.0;20.0;50.0
7378;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Overig;2008/'09;60.0;20.0;40.0
7379;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Overig;2009/'10;40.0;10.0;30.0
7380;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Overig;2010/'11;40.0;20.0;20.0
7381;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Overig;2011/'12;50.0;20.0;30.0
7382;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Overig;2012/'13;30.0;10.0;20.0
7383;Mannen en vrouwen;3;1;Vooropleiding: Vwo;Nationaliteit: Overig;2013/'14;40.0;10.0;20.0
7384;Mannen en vrouwen;3;1;Vooropleiding: Overig;0;2006/'07;13050.0;5520.0;7530.0
7385;Mannen en vrouwen;3;1;Vooropleiding: Overig;0;2007/'08;13110.0;5570.0;7540.0
7386;Mannen en vrouwen;3;1;Vooropleiding: Overig;0;2008/'09;11580.0;4760.0;6830.0
7387;Mannen en vrouwen;3;1;Vooropleiding: Overig;0;2009/'10;13030.0;5230.0;7810.0
7388;Mannen en vrouwen;3;1;Vooropleiding: Overig;0;2010/'11;15270.0;5990.0;9280.0
7389;Mannen en vrouwen;3;1;Vooropleiding: Overig;0;2011/'12;12400.0;4720.0;7690.0
7390;Mannen en vrouwen;3;1;Vooropleiding: Overig;0;2012/'13;8640.0;3150.0;5490.0
7391;Mannen en vrouwen;3;1;Vooropleiding: Overig;0;2013/'14;8130.0;2990.0;5140.0
7392;Mannen en vrouwen;3;1;Vooropleiding: Overig;1;2006/'07;30.0;30.0;
7393;Mannen en vrouwen;3;1;Vooropleiding: Overig;1;2007/'08;30.0;30.0;0.0
7394;Mannen en vrouwen;3;1;Vooropleiding: Overig;1;2008/'09;30.0;30.0;0.0
7395;Mannen en vrouwen;3;1;Vooropleiding: Overig;1;2009/'10;50.0;50.0;
7396;Mannen en vrouwen;3;1;Vooropleiding: Overig;1;2010/'11;40.0;40.0;0.0
7397;Mannen en vrouwen;3;1;Vooropleiding: Overig;1;2011/'12;40.0;40.0;0.0
7398;Mannen en vrouwen;3;1;Vooropleiding: Overig;1;2012/'13;30.0;30.0;
7399;Mannen en vrouwen;3;1;Vooropleiding: Overig;1;2013/'14;20.0;20.0;
7400;Mannen en vrouwen;3;1;Vooropleiding: Overig;2;2006/'07;1050.0;630.0;420.0
7401;Mannen en vrouwen;3;1;Vooropleiding: Overig;2;2007/'08;950.0;560.0;380.0
7402;Mannen en vrouwen;3;1;Vooropleiding: Overig;2;2008/'09;770.0;460.0;310.0
7403;Mannen en vrouwen;3;1;Vooropleiding: Overig;2;2009/'10;920.0;510.0;410.0
7404;Mannen en vrouwen;3;1;Vooropleiding: Overig;2;2010/'11;1020.0;490.0;530.0
7405;Mannen en vrouwen;3;1;Vooropleiding: Overig;2;2011/'12;800.0;400.0;400.0
7406;Mannen en vrouwen;3;1;Vooropleiding: Overig;2;2012/'13;690.0;330.0;360.0
7407;Mannen en vrouwen;3;1;Vooropleiding: Overig;2;2013/'14;730.0;390.0;340.0
7408;Mannen en vrouwen;3;1;Vooropleiding: Overig;3;2006/'07;2960.0;1150.0;1810.0
7409;Mannen en vrouwen;3;1;Vooropleiding: Overig;3;2007/'08;3130.0;1240.0;1890.0
7410;Mannen en vrouwen;3;1;Vooropleiding: Overig;3;2008/'09;2540.0;890.0;1650.0
7411;Mannen en vrouwen;3;1;Vooropleiding: Overig;3;2009/'10;3020.0;1020.0;2000.0
7412;Mannen en vrouwen;3;1;Vooropleiding: Overig;3;2010/'11;3150.0;1000.0;2150.0
7413;Mannen en vrouwen;3;1;Vooropleiding: Overig;3;2011/'12;2340.0;690.0;1650.0
7414;Mannen en vrouwen;3;1;Vooropleiding: Overig;3;2012/'13;1990.0;570.0;1420.0
7415;Mannen en vrouwen;3;1;Vooropleiding: Overig;3;2013/'14;2150.0;600.0;1560.0
7416;Mannen en vrouwen;3;1;Vooropleiding: Overig;4;2006/'07;1450.0;630.0;820.0
7417;Mannen en vrouwen;3;1;Vooropleiding: Overig;4;2007/'08;1560.0;660.0;900.0
7418;Mannen en vrouwen;3;1;Vooropleiding: Overig;4;2008/'09;1480.0;620.0;870.0
7419;Mannen en vrouwen;3;1;Vooropleiding: Overig;4;2009/'10;2170.0;810.0;1350.0
7420;Mannen en vrouwen;3;1;Vooropleiding: Overig;4;2010/'11;3030.0;1120.0;1910.0
7421;Mannen en vrouwen;3;1;Vooropleiding: Overig;4;2011/'12;2490.0;970.0;1530.0
7422;Mannen en vrouwen;3;1;Vooropleiding: Overig;4;2012/'13;1060.0;430.0;630.0
7423;Mannen en vrouwen;3;1;Vooropleiding: Overig;4;2013/'14;1070.0;390.0;680.0
7424;Mannen en vrouwen;3;1;Vooropleiding: Overig;5;2006/'07;2550.0;1090.0;1460.0
7425;Mannen en vrouwen;3;1;Vooropleiding: Overig;5;2007/'08;2680.0;1220.0;1460.0
7426;Mannen en vrouwen;3;1;Vooropleiding: Overig;5;2008/'09;2320.0;1040.0;1280.0
7427;Mannen en vrouwen;3;1;Vooropleiding: Overig;5;2009/'10;2530.0;1050.0;1480.0
7428;Mannen en vrouwen;3;1;Vooropleiding: Overig;5;2010/'11;3250.0;1460.0;1790.0
7429;Mannen en vrouwen;3;1;Vooropleiding: Overig;5;2011/'12;2610.0;1110.0;1500.0
7430;Mannen en vrouwen;3;1;Vooropleiding: Overig;5;2012/'13;1780.0;680.0;1090.0
7431;Mannen en vrouwen;3;1;Vooropleiding: Overig;5;2013/'14;1640.0;650.0;990.0
7432;Mannen en vrouwen;3;1;Vooropleiding: Overig;6;2006/'07;5010.0;1980.0;3020.0
7433;Mannen en vrouwen;3;1;Vooropleiding: Overig;6;2007/'08;4770.0;1860.0;2910.0
7434;Mannen en vrouwen;3;1;Vooropleiding: Overig;6;2008/'09;4440.0;1720.0;2720.0
7435;Mannen en vrouwen;3;1;Vooropleiding: Overig;6;2009/'10;4350.0;1790.0;2560.0
7436;Mannen en vrouwen;3;1;Vooropleiding: Overig;6;2010/'11;4780.0;1870.0;2910.0
7437;Mannen en vrouwen;3;1;Vooropleiding: Overig;6;2011/'12;4130.0;1520.0;2610.0
7438;Mannen en vrouwen;3;1;Vooropleiding: Overig;6;2012/'13;3100.0;1110.0;1980.0
7439;Mannen en vrouwen;3;1;Vooropleiding: Overig;6;2013/'14;2510.0;950.0;1560.0
7440;Mannen en vrouwen;3;1;Vooropleiding: Overig;7;2006/'07;8380.0;3460.0;4920.0
7441;Mannen en vrouwen;3;1;Vooropleiding: Overig;7;2007/'08;8130.0;3510.0;4620.0
7442;Mannen en vrouwen;3;1;Vooropleiding: Overig;7;2008/'09;7220.0;3000.0;4220.0
7443;Mannen en vrouwen;3;1;Vooropleiding: Overig;7;2009/'10;8290.0;3320.0;4970.0
7444;Mannen en vrouwen;3;1;Vooropleiding: Overig;7;2010/'11;9780.0;3740.0;6040.0
7445;Mannen en vrouwen;3;1;Vooropleiding: Overig;7;2011/'12;7110.0;2710.0;4400.0
7446;Mannen en vrouwen;3;1;Vooropleiding: Overig;7;2012/'13;4560.0;1800.0;2770.0
7447;Mannen en vrouwen;3;1;Vooropleiding: Overig;7;2013/'14;3940.0;1550.0;2390.0
7448;Mannen en vrouwen;3;1;Vooropleiding: Overig;8;2006/'07;2570.0;1280.0;1300.0
7449;Mannen en vrouwen;3;1;Vooropleiding: Overig;8;2007/'08;2760.0;1240.0;1520.0
7450;Mannen en vrouwen;3;1;Vooropleiding: Overig;8;2008/'09;2360.0;1090.0;1260.0
7451;Mannen en vrouwen;3;1;Vooropleiding: Overig;8;2009/'10;2460.0;1170.0;1300.0
7452;Mannen en vrouwen;3;1;Vooropleiding: Overig;8;2010/'11;2780.0;1360.0;1420.0
7453;Mannen en vrouwen;3;1;Vooropleiding: Overig;8;2011/'12;2610.0;1180.0;1430.0
7454;Mannen en vrouwen;3;1;Vooropleiding: Overig;8;2012/'13;1880.0;750.0;1130.0
7455;Mannen en vrouwen;3;1;Vooropleiding: Overig;8;2013/'14;1870.0;800.0;1070.0
7456;Mannen en vrouwen;3;1;Vooropleiding: Overig;9;2006/'07;2100.0;780.0;1310.0
7457;Mannen en vrouwen;3;1;Vooropleiding: Overig;9;2007/'08;2230.0;830.0;1400.0
7458;Mannen en vrouwen;3;1;Vooropleiding: Overig;9;2008/'09;2010.0;660.0;1350.0
7459;Mannen en vrouwen;3;1;Vooropleiding: Overig;9;2009/'10;2280.0;750.0;1540.0
7460;Mannen en vrouwen;3;1;Vooropleiding: Overig;9;2010/'11;2720.0;890.0;1830.0
7461;Mannen en vrouwen;3;1;Vooropleiding: Overig;9;2011/'12;2680.0;830.0;1850.0
7462;Mannen en vrouwen;3;1;Vooropleiding: Overig;9;2012/'13;2200.0;600.0;1590.0
7463;Mannen en vrouwen;3;1;Vooropleiding: Overig;9;2013/'14;2320.0;640.0;1680.0
7464;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2006/'07;11280.0;4970.0;6310.0
7465;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2007/'08;11060.0;4990.0;6070.0
7466;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2008/'09;9770.0;4270.0;5500.0
7467;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2009/'10;11040.0;4740.0;6290.0
7468;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2010/'11;13030.0;5450.0;7580.0
7469;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2011/'12;9800.0;4120.0;5670.0
7470;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2012/'13;6340.0;2670.0;3670.0
7471;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Nederlands;2013/'14;5680.0;2460.0;3230.0
7472;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: EER;2006/'07;810.0;220.0;580.0
7473;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: EER;2007/'08;850.0;250.0;600.0
7474;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: EER;2008/'09;850.0;230.0;620.0
7475;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: EER;2009/'10;1020.0;250.0;780.0
7476;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: EER;2010/'11;1260.0;320.0;930.0
7477;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: EER;2011/'12;1510.0;370.0;1140.0
7478;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: EER;2012/'13;1380.0;290.0;1090.0
7479;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: EER;2013/'14;1550.0;350.0;1190.0
7480;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Overig;2006/'07;960.0;320.0;640.0
7481;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Overig;2007/'08;1200.0;330.0;870.0
7482;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Overig;2008/'09;960.0;260.0;700.0
7483;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Overig;2009/'10;970.0;240.0;740.0
7484;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Overig;2010/'11;990.0;220.0;770.0
7485;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Overig;2011/'12;1100.0;220.0;870.0
7486;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Overig;2012/'13;920.0;190.0;730.0
7487;Mannen en vrouwen;3;1;Vooropleiding: Overig;Nationaliteit: Overig;2013/'14;900.0;180.0;720.0
7488;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;0;2006/'07;30030.0;0.0;30030.0
7489;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;0;2007/'08;29750.0;0.0;29750.0
7490;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;0;2008/'09;28080.0;0.0;28080.0
7491;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;0;2009/'10;28220.0;0.0;28220.0
7492;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;0;2010/'11;29340.0;0.0;29340.0
7493;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;0;2011/'12;31020.0;0.0;31020.0
7494;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;0;2012/'13;28170.0;0.0;28170.0
7495;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;0;2013/'14;27130.0;0.0;27130.0
7496;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;1;2006/'07;;0.0;
7497;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;1;2007/'08;;0.0;
7498;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;1;2008/'09;;0.0;
7499;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;1;2009/'10;;0.0;
7500;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;1;2010/'11;;0.0;
7501;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;1;2011/'12;;0.0;
7502;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;1;2012/'13;;0.0;
7503;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;1;2013/'14;10.0;0.0;10.0
7504;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;2;2006/'07;13700.0;0.0;13700.0
7505;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;2;2007/'08;13790.0;0.0;13790.0
7506;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;2;2008/'09;12680.0;0.0;12680.0
7507;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;2;2009/'10;12920.0;0.0;12920.0
7508;Mannen en vrouwen;3;1;Studieduur: 4 jaar of korter;2;2010/'11;13500.0;0.0;13500.0
