ID;BalansstandenEnTransacties;VorderingenEnSchulden;Sectoren;Perioden;Totaal_1;MonetairGoudEnBijzTrekkingsrechten_2;TotaalChartaalGeldEnDepositoS_3;ChartaalGeld_4;GiraleDepositoS_5;TotaalSpaartegoedenEnOvgDepositoS_6;Spaartegoeden_7;OverigeDepositoS_8;TotaalEffectenMUVAandelen_9;KortlopendeWaardepapieren_10;Obligaties_11;FinancieleDerivaten_12;TotaalLeningen_13;KortlopendeLeningen_14;LanglopendeLeningen_15;AandelenEnOverigeDeelnemingen_16;TotaalVerzekeringstechVoorzieningen_17;VoorzieningPensioenEnLevensverz_18;OverigeVerzekeringstechVoorzieningen_19;HandelskredEnTransitPosten_20
6537;Eindbalans;Schulden;Overige financiële instellingen;2009 2e kwartaal;2652134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;784193.0;1517.0;782676.0;;557966.0;285743.0;272223.0;1258903.0;0.0;0.0;0.0;51072.0
6538;Eindbalans;Schulden;Overige financiële instellingen;2009 3e kwartaal;2777586.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;762996.0;1631.0;761365.0;;585173.0;299223.0;285950.0;1375410.0;0.0;0.0;0.0;54007.0
6539;Eindbalans;Schulden;Overige financiële instellingen;2009 4e kwartaal;2854964.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;771042.0;1207.0;769835.0;;576971.0;291121.0;285850.0;1447339.0;0.0;0.0;0.0;59612.0
6540;Eindbalans;Schulden;Overige financiële instellingen;2009;2854964.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;771042.0;1207.0;769835.0;;576971.0;291121.0;285850.0;1447339.0;0.0;0.0;0.0;59612.0
6541;Eindbalans;Schulden;Overige financiële instellingen;2010 1e kwartaal;2909757.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;761041.0;1223.0;759818.0;;559950.0;270336.0;289614.0;1514681.0;0.0;0.0;0.0;74085.0
6542;Eindbalans;Schulden;Overige financiële instellingen;2010 2e kwartaal;2972177.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;752437.0;1097.0;751340.0;;593467.0;275594.0;317873.0;1550204.0;0.0;0.0;0.0;76069.0
6543;Eindbalans;Schulden;Overige financiële instellingen;2010 3e kwartaal;3052815.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;751317.0;1057.0;750260.0;;622376.0;286678.0;335698.0;1580402.0;0.0;0.0;0.0;98720.0
6544;Eindbalans;Schulden;Overige financiële instellingen;2010 4e kwartaal;3086791.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;771342.0;1099.0;770243.0;;641024.0;273782.0;367242.0;1589677.0;0.0;0.0;0.0;84748.0
6545;Eindbalans;Schulden;Overige financiële instellingen;2010;3086791.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;771342.0;1099.0;770243.0;;641024.0;273782.0;367242.0;1589677.0;0.0;0.0;0.0;84748.0
6546;Eindbalans;Schulden;Overige financiële instellingen;2011 1e kwartaal;3103267.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;742702.0;1146.0;741556.0;;658935.0;277816.0;381119.0;1616925.0;0.0;0.0;0.0;84705.0
6547;Eindbalans;Schulden;Overige financiële instellingen;2011 2e kwartaal;3116710.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;744636.0;1574.0;743062.0;;656977.0;283568.0;373409.0;1621052.0;0.0;0.0;0.0;94045.0
6548;Eindbalans;Schulden;Overige financiële instellingen;2011 3e kwartaal;3123520.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;738014.0;1766.0;736248.0;;656714.0;301309.0;355405.0;1624503.0;0.0;0.0;0.0;104289.0
6549;Eindbalans;Schulden;Overige financiële instellingen;2011 4e kwartaal;3138885.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;755849.0;947.0;754902.0;;648689.0;312701.0;335988.0;1633530.0;0.0;0.0;0.0;100817.0
6550;Eindbalans;Schulden;Overige financiële instellingen;2011;3138885.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;755849.0;947.0;754902.0;;648689.0;312701.0;335988.0;1633530.0;0.0;0.0;0.0;100817.0
6551;Eindbalans;Schulden;Overige financiële instellingen;2012 1e kwartaal;3188584.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;753479.0;941.0;752538.0;;635072.0;306766.0;328306.0;1695896.0;0.0;0.0;0.0;104137.0
6552;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6553;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6554;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6555;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6556;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2001;;;;;;;;;;;;;;;;;;;;
6557;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6558;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6559;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6560;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6561;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2002;;;;;;;;;;;;;;;;;;;;
6562;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6563;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6564;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6565;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6566;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2003;;;;;;;;;;;;;;;;;;;;
6567;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6568;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6569;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6570;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6571;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2004;;;;;;;;;;;;;;;;;;;;
6572;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2005 1e kwartaal;894581.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;20625.0;12279.0;8346.0;36613.0;811257.0;778672.0;32585.0;25586.0
6573;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2005 2e kwartaal;922880.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;22409.0;13613.0;8796.0;38383.0;832606.0;798641.0;33965.0;28982.0
6574;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2005 3e kwartaal;964061.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;22728.0;13473.0;9255.0;40084.0;868648.0;833634.0;35014.0;32101.0
6575;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2005 4e kwartaal;995010.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;26102.0;16698.0;9404.0;41926.0;896749.0;860832.0;35917.0;29733.0
6576;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2005;995010.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;26102.0;16698.0;9404.0;41926.0;896749.0;860832.0;35917.0;29733.0
6577;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2006 1e kwartaal;1038118.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;32436.0;22669.0;9767.0;45919.0;927404.0;892566.0;34838.0;31859.0
6578;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2006 2e kwartaal;1025374.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;37819.0;27937.0;9882.0;48291.0;904009.0;871473.0;32536.0;34755.0
6579;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2006 3e kwartaal;1068019.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;45448.0;35224.0;10224.0;50204.0;937079.0;904496.0;32583.0;34788.0
6580;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2006 4e kwartaal;1081736.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;48641.0;39344.0;9297.0;47474.0;948883.0;915700.0;33183.0;36238.0
6581;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2006;1081736.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;48641.0;39344.0;9297.0;47474.0;948883.0;915700.0;33183.0;36238.0
6582;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2007 1e kwartaal;1102622.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;46249.0;34746.0;11503.0;43991.0;972699.0;938769.0;33930.0;39183.0
6583;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2007 2e kwartaal;1113074.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;45437.0;33295.0;12142.0;44139.0;983242.0;950479.0;32763.0;39756.0
6584;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2007 3e kwartaal;1127790.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;37610.0;24604.0;13006.0;44567.0;1003679.0;972046.0;31633.0;41434.0
6585;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2007 4e kwartaal;1113101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;37043.0;24282.0;12761.0;39401.0;993420.0;962485.0;30935.0;42737.0
6586;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2007;1113101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;500.0;;37043.0;24282.0;12761.0;39401.0;993420.0;962485.0;30935.0;42737.0
6587;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2008 1e kwartaal;1096733.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;522.0;0.0;522.0;;57539.0;44515.0;13024.0;37621.0;961037.0;928562.0;32475.0;40014.0
6588;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2008 2e kwartaal;1075395.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;550.0;0.0;550.0;;46058.0;35892.0;10166.0;38505.0;946689.0;912433.0;34256.0;43593.0
6589;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2008 3e kwartaal;1050052.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578.0;0.0;578.0;;46064.0;37774.0;8290.0;39783.0;923129.0;888891.0;34238.0;40498.0
6590;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2008 4e kwartaal;1022120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;0.0;600.0;;70592.0;60651.0;9941.0;35727.0;875833.0;840093.0;35740.0;39368.0
6591;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2008;1022120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;0.0;600.0;;70592.0;60651.0;9941.0;35727.0;875833.0;840093.0;35740.0;39368.0
6592;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2009 1e kwartaal;1013719.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;594.0;0.0;594.0;;63858.0;55140.0;8718.0;36809.0;868959.0;830622.0;38337.0;43499.0
6593;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2009 2e kwartaal;1053283.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;629.0;0.0;629.0;;63047.0;54016.0;9031.0;39755.0;912629.0;874668.0;37961.0;37223.0
6594;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2009 3e kwartaal;1104171.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;649.0;0.0;649.0;;65518.0;57404.0;8114.0;40109.0;964621.0;927173.0;37448.0;33274.0
6595;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2009 4e kwartaal;1121404.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;741.0;0.0;741.0;;62217.0;54403.0;7814.0;40345.0;985743.0;949755.0;35988.0;32358.0
6596;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2009;1121404.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;741.0;0.0;741.0;;62217.0;54403.0;7814.0;40345.0;985743.0;949755.0;35988.0;32358.0
6597;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2010 1e kwartaal;1170702.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;786.0;0.0;786.0;;56441.0;47913.0;8528.0;42884.0;1036463.0;999125.0;37338.0;34128.0
6598;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2010 2e kwartaal;1174129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;819.0;0.0;819.0;;49023.0;40720.0;8303.0;45109.0;1038598.0;1001224.0;37374.0;40580.0
6599;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2010 3e kwartaal;1232420.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;854.0;0.0;854.0;;50817.0;41593.0;9224.0;47361.0;1088711.0;1051136.0;37575.0;44677.0
6600;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2010 4e kwartaal;1225750.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;889.0;0.0;889.0;;47604.0;38481.0;9123.0;48051.0;1093318.0;1055804.0;37514.0;35888.0
6601;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2010;1225750.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;889.0;0.0;889.0;;47604.0;38481.0;9123.0;48051.0;1093318.0;1055804.0;37514.0;35888.0
6602;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2011 1e kwartaal;1224402.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;889.0;0.0;889.0;;46986.0;38073.0;8913.0;47896.0;1086125.0;1045527.0;40598.0;42506.0
6603;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2011 2e kwartaal;1231517.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1271.0;0.0;1271.0;;44701.0;34567.0;10134.0;47809.0;1092472.0;1051898.0;40574.0;45264.0
6604;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2011 3e kwartaal;1261192.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1273.0;0.0;1273.0;;44635.0;35291.0;9344.0;48581.0;1119799.0;1079203.0;40596.0;46904.0
6605;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2011 4e kwartaal;1311404.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1276.0;0.0;1276.0;;47340.0;38318.0;9022.0;49088.0;1165741.0;1124986.0;40755.0;47959.0
6606;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2011;1311404.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1276.0;0.0;1276.0;;47340.0;38318.0;9022.0;49088.0;1165741.0;1124986.0;40755.0;47959.0
6607;Eindbalans;Schulden;Verzekeringsinst. en pensioenfondsen;2012 1e kwartaal;1364954.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1354.0;0.0;1354.0;;51515.0;42445.0;9070.0;49795.0;1210068.0;1166290.0;43778.0;52222.0
6608;Eindbalans;Schulden;Overheid (geconsolideerd);2001 1e kwartaal;284938.0;0.0;1239.0;1239.0;0.0;0.0;0.0;0.0;186828.0;14208.0;172620.0;;61874.0;6523.0;39373.0;0.0;0.0;0.0;0.0;34997.0
6609;Eindbalans;Schulden;Overheid (geconsolideerd);2001 2e kwartaal;285787.0;0.0;1248.0;1248.0;0.0;0.0;0.0;0.0;191846.0;14684.0;177162.0;;62189.0;6498.0;39476.0;0.0;0.0;0.0;0.0;30504.0
6610;Eindbalans;Schulden;Overheid (geconsolideerd);2001 3e kwartaal;283706.0;0.0;1187.0;1187.0;0.0;0.0;0.0;0.0;191320.0;13297.0;178023.0;;63483.0;7597.0;39014.0;0.0;0.0;0.0;0.0;27716.0
6611;Eindbalans;Schulden;Overheid (geconsolideerd);2001 4e kwartaal;282719.0;0.0;1238.0;1238.0;0.0;0.0;0.0;0.0;186630.0;5708.0;180922.0;;62638.0;8468.0;37557.0;0.0;0.0;0.0;0.0;32213.0
6612;Eindbalans;Schulden;Overheid (geconsolideerd);2001;266106.0;0.0;1238.0;1238.0;0.0;0.0;0.0;0.0;186630.0;5708.0;180922.0;;46025.0;8468.0;37557.0;0.0;0.0;0.0;0.0;32213.0
6613;Eindbalans;Schulden;Overheid (geconsolideerd);2002 1e kwartaal;289077.0;0.0;697.0;697.0;0.0;0.0;0.0;0.0;186388.0;16802.0;169586.0;;68752.0;11664.0;38098.0;0.0;0.0;0.0;0.0;33240.0
6614;Eindbalans;Schulden;Overheid (geconsolideerd);2002 2e kwartaal;292395.0;0.0;686.0;686.0;0.0;0.0;0.0;0.0;192298.0;16853.0;175445.0;;66155.0;10842.0;37817.0;0.0;0.0;0.0;0.0;33256.0
6615;Eindbalans;Schulden;Overheid (geconsolideerd);2002 3e kwartaal;300298.0;0.0;665.0;665.0;0.0;0.0;0.0;0.0;199600.0;20783.0;178817.0;;66280.0;8664.0;37342.0;0.0;0.0;0.0;0.0;33753.0
6616;Eindbalans;Schulden;Overheid (geconsolideerd);2002 4e kwartaal;302082.0;0.0;671.0;671.0;0.0;0.0;0.0;0.0;200458.0;15923.0;184535.0;;67974.0;9344.0;36949.0;0.0;0.0;0.0;0.0;32979.0
6617;Eindbalans;Schulden;Overheid (geconsolideerd);2002;280401.0;0.0;671.0;671.0;0.0;0.0;0.0;0.0;200458.0;15923.0;184535.0;;46293.0;9344.0;36949.0;0.0;0.0;0.0;0.0;32979.0
6618;Eindbalans;Schulden;Overheid (geconsolideerd);2003 1e kwartaal;285145.0;0.0;658.0;658.0;0.0;0.0;0.0;0.0;208675.0;25459.0;183216.0;;46683.0;9262.0;37421.0;0.0;0.0;0.0;0.0;29129.0
6619;Eindbalans;Schulden;Overheid (geconsolideerd);2003 2e kwartaal;291205.0;0.0;694.0;694.0;0.0;0.0;0.0;0.0;209958.0;26440.0;183518.0;;45855.0;8944.0;36911.0;0.0;0.0;0.0;0.0;34698.0
6620;Eindbalans;Schulden;Overheid (geconsolideerd);2003 3e kwartaal;293742.0;0.0;700.0;700.0;0.0;0.0;0.0;0.0;216610.0;24862.0;191748.0;;44149.0;8487.0;35662.0;0.0;0.0;0.0;0.0;32283.0
6621;Eindbalans;Schulden;Overheid (geconsolideerd);2003 4e kwartaal;292671.0;0.0;701.0;701.0;0.0;0.0;0.0;0.0;212424.0;20144.0;192280.0;;44763.0;7727.0;37036.0;0.0;0.0;0.0;0.0;34783.0
6622;Eindbalans;Schulden;Overheid (geconsolideerd);2003;292671.0;0.0;701.0;701.0;0.0;0.0;0.0;0.0;212424.0;20144.0;192280.0;;44763.0;7727.0;37036.0;0.0;0.0;0.0;0.0;34783.0
6623;Eindbalans;Schulden;Overheid (geconsolideerd);2004 1e kwartaal;299310.0;0.0;681.0;681.0;0.0;0.0;0.0;0.0;221374.0;25649.0;195725.0;;44300.0;7119.0;37181.0;0.0;0.0;0.0;0.0;32955.0
6624;Eindbalans;Schulden;Overheid (geconsolideerd);2004 2e kwartaal;304919.0;0.0;698.0;698.0;0.0;0.0;0.0;0.0;222146.0;25572.0;196574.0;;43960.0;6332.0;37628.0;0.0;0.0;0.0;0.0;38115.0
6625;Eindbalans;Schulden;Overheid (geconsolideerd);2004 3e kwartaal;306165.0;0.0;687.0;687.0;0.0;0.0;0.0;0.0;229333.0;25403.0;203930.0;;43828.0;5701.0;38127.0;0.0;0.0;0.0;0.0;32317.0
6626;Eindbalans;Schulden;Overheid (geconsolideerd);2004 4e kwartaal;303865.0;0.0;690.0;690.0;0.0;0.0;0.0;0.0;227336.0;17590.0;209746.0;;42473.0;5301.0;37172.0;0.0;0.0;0.0;0.0;33366.0
6627;Eindbalans;Schulden;Overheid (geconsolideerd);2004;303865.0;0.0;690.0;690.0;0.0;0.0;0.0;0.0;227336.0;17590.0;209746.0;;42473.0;5301.0;37172.0;0.0;0.0;0.0;0.0;33366.0
6628;Eindbalans;Schulden;Overheid (geconsolideerd);2005 1e kwartaal;302567.0;0.0;652.0;652.0;0.0;0.0;0.0;0.0;225763.0;19741.0;206022.0;;43076.0;5478.0;37598.0;0.0;0.0;0.0;0.0;33076.0
6629;Eindbalans;Schulden;Overheid (geconsolideerd);2005 2e kwartaal;322510.0;0.0;661.0;661.0;0.0;0.0;0.0;0.0;244655.0;17170.0;227485.0;;43592.0;5244.0;38348.0;0.0;0.0;0.0;0.0;33602.0
6630;Eindbalans;Schulden;Overheid (geconsolideerd);2005 3e kwartaal;316376.0;0.0;643.0;643.0;0.0;0.0;0.0;0.0;238421.0;21035.0;217386.0;;44214.0;6195.0;38019.0;0.0;0.0;0.0;0.0;33098.0
6631;Eindbalans;Schulden;Overheid (geconsolideerd);2005 4e kwartaal;311797.0;0.0;626.0;626.0;0.0;0.0;0.0;0.0;233217.0;17834.0;215383.0;;45897.0;6985.0;38912.0;0.0;0.0;0.0;0.0;32057.0
6632;Eindbalans;Schulden;Overheid (geconsolideerd);2005;311797.0;0.0;626.0;626.0;0.0;0.0;0.0;0.0;233217.0;17834.0;215383.0;;45897.0;6985.0;38912.0;0.0;0.0;0.0;0.0;32057.0
6633;Eindbalans;Schulden;Overheid (geconsolideerd);2006 1e kwartaal;302990.0;0.0;597.0;597.0;0.0;0.0;0.0;0.0;227264.0;22199.0;205065.0;;46059.0;6950.0;39109.0;0.0;0.0;0.0;0.0;29070.0
6634;Eindbalans;Schulden;Overheid (geconsolideerd);2006 2e kwartaal;303856.0;0.0;609.0;609.0;0.0;0.0;0.0;0.0;225275.0;20540.0;204735.0;;45196.0;6294.0;38902.0;0.0;0.0;0.0;0.0;32776.0
6635;Eindbalans;Schulden;Overheid (geconsolideerd);2006 3e kwartaal;300011.0;0.0;599.0;599.0;0.0;0.0;0.0;0.0;226801.0;25098.0;201703.0;;44164.0;5787.0;38377.0;0.0;0.0;0.0;0.0;28447.0
6636;Eindbalans;Schulden;Overheid (geconsolideerd);2006 4e kwartaal;294497.0;0.0;614.0;614.0;0.0;0.0;0.0;0.0;215064.0;13723.0;201341.0;;44545.0;5745.0;38800.0;0.0;0.0;0.0;0.0;34274.0
6637;Eindbalans;Schulden;Overheid (geconsolideerd);2006;294497.0;0.0;614.0;614.0;0.0;0.0;0.0;0.0;215064.0;13723.0;201341.0;;44545.0;5745.0;38800.0;0.0;0.0;0.0;0.0;34274.0
6638;Eindbalans;Schulden;Overheid (geconsolideerd);2007 1e kwartaal;292737.0;0.0;576.0;576.0;0.0;0.0;0.0;0.0;217315.0;27216.0;190099.0;;45512.0;6696.0;38816.0;0.0;0.0;0.0;0.0;29334.0
6639;Eindbalans;Schulden;Overheid (geconsolideerd);2007 2e kwartaal;297140.0;0.0;602.0;602.0;0.0;0.0;0.0;0.0;219668.0;29671.0;189997.0;;44121.0;5448.0;38673.0;0.0;0.0;0.0;0.0;32749.0
6640;Eindbalans;Schulden;Overheid (geconsolideerd);2007 3e kwartaal;297816.0;0.0;596.0;596.0;0.0;0.0;0.0;0.0;219705.0;30279.0;189426.0;;43807.0;5449.0;38358.0;0.0;0.0;0.0;0.0;33708.0
6641;Eindbalans;Schulden;Overheid (geconsolideerd);2007 4e kwartaal;294578.0;0.0;607.0;607.0;0.0;0.0;0.0;0.0;208158.0;16492.0;191666.0;;50338.0;11759.0;38579.0;0.0;0.0;0.0;0.0;35475.0
6642;Eindbalans;Schulden;Overheid (geconsolideerd);2007;294578.0;0.0;607.0;607.0;0.0;0.0;0.0;0.0;208158.0;16492.0;191666.0;;50338.0;11759.0;38579.0;0.0;0.0;0.0;0.0;35475.0
6643;Eindbalans;Schulden;Overheid (geconsolideerd);2008 1e kwartaal;291998.0;0.0;577.0;577.0;0.0;0.0;0.0;0.0;216503.0;23105.0;193398.0;;53181.0;13099.0;40082.0;0.0;0.0;0.0;0.0;21737.0
6644;Eindbalans;Schulden;Overheid (geconsolideerd);2008 2e kwartaal;300642.0;0.0;580.0;580.0;0.0;0.0;0.0;0.0;222355.0;23413.0;198942.0;;50949.0;11318.0;39631.0;0.0;0.0;0.0;0.0;26758.0
6645;Eindbalans;Schulden;Overheid (geconsolideerd);2008 3e kwartaal;313521.0;0.0;580.0;580.0;0.0;0.0;0.0;0.0;228937.0;31687.0;197250.0;;55338.0;15566.0;39772.0;0.0;0.0;0.0;0.0;28666.0
6646;Eindbalans;Schulden;Overheid (geconsolideerd);2008 4e kwartaal;385243.0;0.0;599.0;599.0;0.0;0.0;0.0;0.0;293216.0;83640.0;209576.0;;64119.0;13639.0;50480.0;0.0;0.0;0.0;0.0;27309.0
6647;Eindbalans;Schulden;Overheid (geconsolideerd);2008;385243.0;0.0;599.0;599.0;0.0;0.0;0.0;0.0;293216.0;83640.0;209576.0;;64119.0;13639.0;50480.0;0.0;0.0;0.0;0.0;27309.0
6648;Eindbalans;Schulden;Overheid (geconsolideerd);2009 1e kwartaal;401590.0;0.0;581.0;581.0;0.0;0.0;0.0;0.0;284277.0;68333.0;215944.0;;88682.0;17572.0;71110.0;0.0;0.0;0.0;0.0;28050.0
6649;Eindbalans;Schulden;Overheid (geconsolideerd);2009 2e kwartaal;391877.0;0.0;553.0;553.0;0.0;0.0;0.0;0.0;269470.0;53912.0;215558.0;;93808.0;24806.0;69002.0;0.0;0.0;0.0;0.0;28046.0
6650;Eindbalans;Schulden;Overheid (geconsolideerd);2009 3e kwartaal;392876.0;0.0;526.0;526.0;0.0;0.0;0.0;0.0;283630.0;67436.0;216194.0;;81860.0;14095.0;67765.0;0.0;0.0;0.0;0.0;26860.0
6651;Eindbalans;Schulden;Overheid (geconsolideerd);2009 4e kwartaal;387678.0;0.0;505.0;505.0;0.0;0.0;0.0;0.0;280616.0;57470.0;223146.0;;78629.0;12086.0;66543.0;0.0;0.0;0.0;0.0;27928.0
6652;Eindbalans;Schulden;Overheid (geconsolideerd);2009;387678.0;0.0;505.0;505.0;0.0;0.0;0.0;0.0;280616.0;57470.0;223146.0;;78629.0;12086.0;66543.0;0.0;0.0;0.0;0.0;27928.0
6653;Eindbalans;Schulden;Overheid (geconsolideerd);2010 1e kwartaal;395856.0;0.0;505.0;505.0;0.0;0.0;0.0;0.0;289819.0;55649.0;234170.0;;76513.0;10618.0;65895.0;0.0;0.0;0.0;0.0;29019.0
