ID;LandVanNationaliteit;Asielverzoeken;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;AlleLeeftijden_4;JongerDan15Jaar_5;k_15Tot18Jaar_6;k_18JaarOfOuder_7
3555;Sudan;Eerste asielverzoeken;2008 1e kwartaal;10;0;0;10;0;0;10
3556;Sudan;Eerste asielverzoeken;2008 2e kwartaal;10;10;10;10;0;0;10
3557;Sudan;Eerste asielverzoeken;2008 3e kwartaal;20;10;0;20;0;0;10
3558;Sudan;Eerste asielverzoeken;2008 4e kwartaal;20;10;0;20;0;0;10
3559;Sudan;Eerste asielverzoeken;2008;50;40;10;50;0;10;40
3560;Sudan;Eerste asielverzoeken;2009 1e kwartaal;20;20;0;20;0;0;20
3561;Sudan;Eerste asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;10
3562;Sudan;Eerste asielverzoeken;2009 3e kwartaal;30;30;0;30;0;0;30
3563;Sudan;Eerste asielverzoeken;2009 4e kwartaal;50;30;20;50;10;0;40
3564;Sudan;Eerste asielverzoeken;2009;120;100;20;120;10;10;100
3565;Sudan;Eerste asielverzoeken;2010 1e kwartaal;40;30;10;40;0;0;30
3566;Sudan;Eerste asielverzoeken;2010 2e kwartaal;30;20;10;30;10;0;20
3567;Sudan;Eerste asielverzoeken;2010 3e kwartaal;30;20;10;30;0;0;20
3568;Sudan;Eerste asielverzoeken;2010 4e kwartaal;70;60;10;70;10;10;50
3569;Sudan;Eerste asielverzoeken;2010;170;130;40;170;20;10;130
3570;Sudan;Eerste asielverzoeken;2011 1e kwartaal;30;20;10;30;0;0;30
3571;Sudan;Eerste asielverzoeken;2011 2e kwartaal;20;20;0;20;0;0;20
3572;Sudan;Eerste asielverzoeken;2011 3e kwartaal;60;40;20;60;10;0;50
3573;Sudan;Eerste asielverzoeken;2011 4e kwartaal;50;30;20;50;20;0;30
3574;Sudan;Eerste asielverzoeken;2011;160;110;50;160;30;0;130
3575;Sudan;Volgende asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
3576;Sudan;Volgende asielverzoeken;2007 2e kwartaal;20;10;10;20;0;0;10
3577;Sudan;Volgende asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;0
3578;Sudan;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3579;Sudan;Volgende asielverzoeken;2007;30;20;10;30;10;0;20
3580;Sudan;Volgende asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
3581;Sudan;Volgende asielverzoeken;2008 2e kwartaal;10;10;10;10;0;0;10
3582;Sudan;Volgende asielverzoeken;2008 3e kwartaal;20;10;10;20;0;0;10
3583;Sudan;Volgende asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
3584;Sudan;Volgende asielverzoeken;2008;50;30;10;50;0;0;40
3585;Sudan;Volgende asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
3586;Sudan;Volgende asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;0
3587;Sudan;Volgende asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
3588;Sudan;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
3589;Sudan;Volgende asielverzoeken;2009;20;20;0;20;0;0;20
3590;Sudan;Volgende asielverzoeken;2010 1e kwartaal;10;10;0;10;0;0;10
3591;Sudan;Volgende asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
3592;Sudan;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
3593;Sudan;Volgende asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
3594;Sudan;Volgende asielverzoeken;2010;20;20;0;20;0;0;20
3595;Sudan;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
3596;Sudan;Volgende asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
3597;Sudan;Volgende asielverzoeken;2011 3e kwartaal;10;0;10;10;0;0;10
3598;Sudan;Volgende asielverzoeken;2011 4e kwartaal;10;10;0;10;0;0;10
3599;Sudan;Volgende asielverzoeken;2011;30;20;10;30;0;0;30
3600;Syrië;Totaal asielverzoeken;2007 1e kwartaal;50;30;20;50;20;0;30
3601;Syrië;Totaal asielverzoeken;2007 2e kwartaal;10;0;10;10;0;0;10
3602;Syrië;Totaal asielverzoeken;2007 3e kwartaal;20;10;10;20;0;0;10
3603;Syrië;Totaal asielverzoeken;2007 4e kwartaal;20;10;10;20;0;0;10
3604;Syrië;Totaal asielverzoeken;2007;90;50;40;90;20;10;70
3605;Syrië;Totaal asielverzoeken;2008 1e kwartaal;20;20;0;20;0;0;20
3606;Syrië;Totaal asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;20
3607;Syrië;Totaal asielverzoeken;2008 3e kwartaal;20;10;10;20;0;0;20
3608;Syrië;Totaal asielverzoeken;2008 4e kwartaal;20;20;10;20;0;0;20
3609;Syrië;Totaal asielverzoeken;2008;80;60;30;80;10;0;70
3610;Syrië;Totaal asielverzoeken;2009 1e kwartaal;40;30;10;40;10;0;30
3611;Syrië;Totaal asielverzoeken;2009 2e kwartaal;20;20;10;20;10;0;10
3612;Syrië;Totaal asielverzoeken;2009 3e kwartaal;20;20;10;20;0;0;20
3613;Syrië;Totaal asielverzoeken;2009 4e kwartaal;50;40;10;50;10;0;40
3614;Syrië;Totaal asielverzoeken;2009;130;100;30;130;20;0;100
3615;Syrië;Totaal asielverzoeken;2010 1e kwartaal;40;30;10;40;10;0;30
3616;Syrië;Totaal asielverzoeken;2010 2e kwartaal;30;20;10;30;0;0;20
3617;Syrië;Totaal asielverzoeken;2010 3e kwartaal;30;20;10;30;10;0;20
3618;Syrië;Totaal asielverzoeken;2010 4e kwartaal;60;30;30;60;10;0;50
3619;Syrië;Totaal asielverzoeken;2010;150;100;50;150;20;0;120
3620;Syrië;Totaal asielverzoeken;2011 1e kwartaal;20;20;10;20;0;0;20
3621;Syrië;Totaal asielverzoeken;2011 2e kwartaal;40;30;10;40;10;0;30
3622;Syrië;Totaal asielverzoeken;2011 3e kwartaal;70;40;20;70;10;0;50
3623;Syrië;Totaal asielverzoeken;2011 4e kwartaal;80;60;20;80;10;0;60
3624;Syrië;Totaal asielverzoeken;2011;200;140;60;200;20;10;170
3625;Syrië;Eerste asielverzoeken;2007 1e kwartaal;30;10;10;30;10;0;20
3626;Syrië;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
3627;Syrië;Eerste asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;10
3628;Syrië;Eerste asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
3629;Syrië;Eerste asielverzoeken;2007;50;30;20;50;10;10;40
3630;Syrië;Eerste asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
3631;Syrië;Eerste asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;10
3632;Syrië;Eerste asielverzoeken;2008 3e kwartaal;10;0;0;10;0;0;10
3633;Syrië;Eerste asielverzoeken;2008 4e kwartaal;10;10;10;10;0;0;10
3634;Syrië;Eerste asielverzoeken;2008;50;30;20;50;10;0;40
3635;Syrië;Eerste asielverzoeken;2009 1e kwartaal;30;20;10;30;10;0;20
3636;Syrië;Eerste asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;10
3637;Syrië;Eerste asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
3638;Syrië;Eerste asielverzoeken;2009 4e kwartaal;50;40;10;50;10;0;40
3639;Syrië;Eerste asielverzoeken;2009;100;80;20;100;20;0;80
3640;Syrië;Eerste asielverzoeken;2010 1e kwartaal;30;20;0;30;0;0;20
3641;Syrië;Eerste asielverzoeken;2010 2e kwartaal;20;10;10;20;0;0;20
3642;Syrië;Eerste asielverzoeken;2010 3e kwartaal;30;20;10;30;10;0;20
3643;Syrië;Eerste asielverzoeken;2010 4e kwartaal;50;30;20;50;10;0;40
3644;Syrië;Eerste asielverzoeken;2010;120;90;40;120;20;0;100
3645;Syrië;Eerste asielverzoeken;2011 1e kwartaal;20;10;10;20;0;0;20
3646;Syrië;Eerste asielverzoeken;2011 2e kwartaal;30;20;10;30;10;0;20
3647;Syrië;Eerste asielverzoeken;2011 3e kwartaal;50;40;20;50;10;0;40
3648;Syrië;Eerste asielverzoeken;2011 4e kwartaal;70;50;20;70;10;0;60
3649;Syrië;Eerste asielverzoeken;2011;170;120;50;170;20;10;140
3650;Syrië;Volgende asielverzoeken;2007 1e kwartaal;30;20;10;30;10;0;20
3651;Syrië;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
3652;Syrië;Volgende asielverzoeken;2007 3e kwartaal;10;0;10;10;0;0;10
3653;Syrië;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3654;Syrië;Volgende asielverzoeken;2007;40;30;20;40;10;0;30
3655;Syrië;Volgende asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
3656;Syrië;Volgende asielverzoeken;2008 2e kwartaal;10;0;0;10;0;0;10
3657;Syrië;Volgende asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
3658;Syrië;Volgende asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
3659;Syrië;Volgende asielverzoeken;2008;30;20;10;30;0;0;30
3660;Syrië;Volgende asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
3661;Syrië;Volgende asielverzoeken;2009 2e kwartaal;10;0;0;10;0;0;0
3662;Syrië;Volgende asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
3663;Syrië;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
3664;Syrië;Volgende asielverzoeken;2009;30;20;10;30;10;0;20
3665;Syrië;Volgende asielverzoeken;2010 1e kwartaal;10;10;0;10;0;0;10
3666;Syrië;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
3667;Syrië;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
3668;Syrië;Volgende asielverzoeken;2010 4e kwartaal;10;0;10;10;0;0;10
3669;Syrië;Volgende asielverzoeken;2010;20;20;10;20;0;0;20
3670;Syrië;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
3671;Syrië;Volgende asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
3672;Syrië;Volgende asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
3673;Syrië;Volgende asielverzoeken;2011 4e kwartaal;10;10;0;10;0;0;10
3674;Syrië;Volgende asielverzoeken;2011;30;30;0;30;0;0;30
3675;Togo;Totaal asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
3676;Togo;Totaal asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
3677;Togo;Totaal asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;10
3678;Togo;Totaal asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3679;Togo;Totaal asielverzoeken;2007;20;10;10;20;0;0;20
3680;Togo;Totaal asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
3681;Togo;Totaal asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
3682;Togo;Totaal asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
3683;Togo;Totaal asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
3684;Togo;Totaal asielverzoeken;2008;30;20;10;30;0;10;20
3685;Togo;Totaal asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
3686;Togo;Totaal asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
3687;Togo;Totaal asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
3688;Togo;Totaal asielverzoeken;2009 4e kwartaal;10;0;0;10;0;0;10
3689;Togo;Totaal asielverzoeken;2009;30;20;10;30;0;0;30
3690;Togo;Totaal asielverzoeken;2010 1e kwartaal;10;10;0;10;0;0;10
3691;Togo;Totaal asielverzoeken;2010 2e kwartaal;10;10;10;10;0;0;10
3692;Togo;Totaal asielverzoeken;2010 3e kwartaal;10;0;0;10;0;0;10
3693;Togo;Totaal asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
3694;Togo;Totaal asielverzoeken;2010;30;20;10;30;0;0;20
3695;Togo;Totaal asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
3696;Togo;Totaal asielverzoeken;2011 2e kwartaal;10;0;0;10;0;0;10
3697;Togo;Totaal asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
3698;Togo;Totaal asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
3699;Togo;Totaal asielverzoeken;2011;20;10;10;20;0;0;10
3700;Togo;Eerste asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
3701;Togo;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
3702;Togo;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
3703;Togo;Eerste asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3704;Togo;Eerste asielverzoeken;2007;10;0;10;10;0;0;10
3705;Togo;Eerste asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
3706;Togo;Eerste asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
3707;Togo;Eerste asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
3708;Togo;Eerste asielverzoeken;2008 4e kwartaal;10;0;0;10;0;0;0
3709;Togo;Eerste asielverzoeken;2008;20;20;10;20;0;10;20
3710;Togo;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
3711;Togo;Eerste asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
3712;Togo;Eerste asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
3713;Togo;Eerste asielverzoeken;2009 4e kwartaal;10;0;0;10;0;0;10
3714;Togo;Eerste asielverzoeken;2009;30;20;10;30;0;0;30
3715;Togo;Eerste asielverzoeken;2010 1e kwartaal;10;0;0;10;0;0;0
3716;Togo;Eerste asielverzoeken;2010 2e kwartaal;10;0;10;10;0;0;10
3717;Togo;Eerste asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
3718;Togo;Eerste asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
3719;Togo;Eerste asielverzoeken;2010;30;20;10;30;0;0;20
3720;Togo;Eerste asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
3721;Togo;Eerste asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
3722;Togo;Eerste asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
3723;Togo;Eerste asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
3724;Togo;Eerste asielverzoeken;2011;20;10;10;20;0;0;10
3725;Togo;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
3726;Togo;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
3727;Togo;Volgende asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;0
3728;Togo;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3729;Togo;Volgende asielverzoeken;2007;10;10;0;10;0;0;10
3730;Togo;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
3731;Togo;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
3732;Togo;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
3733;Togo;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
3734;Togo;Volgende asielverzoeken;2008;10;10;0;10;0;0;10
3735;Togo;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
3736;Togo;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
3737;Togo;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
3738;Togo;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
3739;Togo;Volgende asielverzoeken;2009;0;0;0;0;0;0;0
3740;Togo;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
3741;Togo;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
3742;Togo;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
3743;Togo;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
3744;Togo;Volgende asielverzoeken;2010;10;10;0;10;0;0;10
3745;Togo;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
3746;Togo;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
3747;Togo;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
3748;Togo;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
3749;Togo;Volgende asielverzoeken;2011;0;0;0;0;0;0;0
3750;34;Totaal asielverzoeken;2007 1e kwartaal;50;40;20;50;20;0;40
3751;34;Totaal asielverzoeken;2007 2e kwartaal;20;20;0;20;0;0;20
3752;34;Totaal asielverzoeken;2007 3e kwartaal;30;30;10;30;0;0;30
3753;34;Totaal asielverzoeken;2007 4e kwartaal;40;30;10;40;0;0;40
3754;34;Totaal asielverzoeken;2007;150;110;40;150;20;0;130
3755;34;Totaal asielverzoeken;2008 1e kwartaal;30;20;10;30;0;0;30
3756;34;Totaal asielverzoeken;2008 2e kwartaal;30;20;0;30;10;0;20
3757;34;Totaal asielverzoeken;2008 3e kwartaal;30;30;0;30;0;0;30
3758;34;Totaal asielverzoeken;2008 4e kwartaal;30;30;0;30;0;0;30
3759;34;Totaal asielverzoeken;2008;110;100;10;110;10;0;100
3760;34;Totaal asielverzoeken;2009 1e kwartaal;30;20;0;30;0;0;30
3761;34;Totaal asielverzoeken;2009 2e kwartaal;30;20;0;30;0;0;20
3762;34;Totaal asielverzoeken;2009 3e kwartaal;20;10;0;20;0;0;20
3763;34;Totaal asielverzoeken;2009 4e kwartaal;20;10;10;20;0;0;10
3764;34;Totaal asielverzoeken;2009;90;70;20;90;10;0;80
3765;34;Totaal asielverzoeken;2010 1e kwartaal;30;20;10;30;0;0;20
3766;34;Totaal asielverzoeken;2010 2e kwartaal;30;20;10;30;10;0;30
3767;34;Totaal asielverzoeken;2010 3e kwartaal;30;20;10;30;10;0;20
3768;34;Totaal asielverzoeken;2010 4e kwartaal;20;10;0;20;0;0;10
3769;34;Totaal asielverzoeken;2010;100;80;30;100;20;0;90
3770;34;Totaal asielverzoeken;2011 1e kwartaal;40;30;20;40;10;0;30
3771;34;Totaal asielverzoeken;2011 2e kwartaal;20;20;0;20;0;0;20
3772;34;Totaal asielverzoeken;2011 3e kwartaal;30;20;10;30;10;0;20
3773;34;Totaal asielverzoeken;2011 4e kwartaal;20;20;0;20;0;0;20
3774;34;Totaal asielverzoeken;2011;110;90;30;110;20;0;90
3775;34;Eerste asielverzoeken;2007 1e kwartaal;30;20;10;30;10;0;20
3776;34;Eerste asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
3777;34;Eerste asielverzoeken;2007 3e kwartaal;20;20;10;20;0;0;20
3778;34;Eerste asielverzoeken;2007 4e kwartaal;40;30;10;40;0;0;30
3779;34;Eerste asielverzoeken;2007;100;80;30;100;10;0;90
3780;34;Eerste asielverzoeken;2008 1e kwartaal;20;10;0;20;0;0;10
3781;34;Eerste asielverzoeken;2008 2e kwartaal;20;20;0;20;0;0;20
3782;34;Eerste asielverzoeken;2008 3e kwartaal;20;20;0;20;0;0;20
3783;34;Eerste asielverzoeken;2008 4e kwartaal;20;20;0;20;0;0;20
3784;34;Eerste asielverzoeken;2008;70;60;10;70;10;0;70
3785;34;Eerste asielverzoeken;2009 1e kwartaal;20;20;0;20;0;0;20
3786;34;Eerste asielverzoeken;2009 2e kwartaal;20;20;0;20;0;0;20
3787;34;Eerste asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
3788;34;Eerste asielverzoeken;2009 4e kwartaal;10;10;0;10;0;0;10
3789;34;Eerste asielverzoeken;2009;70;60;10;70;10;0;60
3790;34;Eerste asielverzoeken;2010 1e kwartaal;30;20;10;30;0;0;20
3791;34;Eerste asielverzoeken;2010 2e kwartaal;30;20;10;30;10;0;20
3792;34;Eerste asielverzoeken;2010 3e kwartaal;20;20;0;20;0;0;20
3793;34;Eerste asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
3794;34;Eerste asielverzoeken;2010;90;70;20;90;20;0;70
3795;34;Eerste asielverzoeken;2011 1e kwartaal;40;20;10;40;10;0;30
3796;34;Eerste asielverzoeken;2011 2e kwartaal;20;20;0;20;0;0;20
3797;34;Eerste asielverzoeken;2011 3e kwartaal;20;20;10;20;10;0;20
3798;34;Eerste asielverzoeken;2011 4e kwartaal;20;10;0;20;0;0;10
3799;34;Eerste asielverzoeken;2011;100;70;30;100;20;0;80
3800;34;Volgende asielverzoeken;2007 1e kwartaal;20;20;10;20;10;0;10
3801;34;Volgende asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
3802;34;Volgende asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
3803;34;Volgende asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
3804;34;Volgende asielverzoeken;2007;40;30;10;40;10;0;40
3805;34;Volgende asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
3806;34;Volgende asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
3807;34;Volgende asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
3808;34;Volgende asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
3809;34;Volgende asielverzoeken;2008;40;40;10;40;10;0;40
3810;34;Volgende asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
3811;34;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
3812;34;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
3813;34;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
3814;34;Volgende asielverzoeken;2009;20;10;0;20;0;0;20
3815;34;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
3816;34;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
3817;34;Volgende asielverzoeken;2010 3e kwartaal;10;0;0;10;0;0;0
3818;34;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
3819;34;Volgende asielverzoeken;2010;10;10;0;10;0;0;10
3820;34;Volgende asielverzoeken;2011 1e kwartaal;10;0;0;10;0;0;10
3821;34;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
3822;34;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
3823;34;Volgende asielverzoeken;2011 4e kwartaal;10;10;0;10;0;0;10
3824;34;Volgende asielverzoeken;2011;20;10;0;20;0;0;20
3825;19;Totaal asielverzoeken;2007 1e kwartaal;10;0;0;10;0;0;0
3826;19;Totaal asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
3827;19;Totaal asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;10
3828;19;Totaal asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3829;19;Totaal asielverzoeken;2007;20;10;10;20;0;0;10
3830;19;Totaal asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
3831;19;Totaal asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
3832;19;Totaal asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
3833;19;Totaal asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
3834;19;Totaal asielverzoeken;2008;10;10;0;10;0;0;10
3835;19;Totaal asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
3836;19;Totaal asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
3837;19;Totaal asielverzoeken;2009 3e kwartaal;10;0;0;10;0;0;0
3838;19;Totaal asielverzoeken;2009 4e kwartaal;20;10;0;20;0;10;10
3839;19;Totaal asielverzoeken;2009;40;30;10;40;0;10;30
3840;19;Totaal asielverzoeken;2010 1e kwartaal;30;20;0;30;0;10;20
3841;19;Totaal asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
3842;19;Totaal asielverzoeken;2010 3e kwartaal;20;20;0;20;0;0;20
3843;19;Totaal asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
3844;19;Totaal asielverzoeken;2010;70;60;10;70;0;20;50
3845;19;Totaal asielverzoeken;2011 1e kwartaal;40;30;10;40;0;0;40
3846;19;Totaal asielverzoeken;2011 2e kwartaal;20;20;0;20;0;0;20
3847;19;Totaal asielverzoeken;2011 3e kwartaal;90;80;10;90;0;20;80
3848;19;Totaal asielverzoeken;2011 4e kwartaal;120;100;20;120;0;10;110
3849;19;Totaal asielverzoeken;2011;270;230;40;270;0;30;240
3850;19;Eerste asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
3851;19;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
3852;19;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
3853;19;Eerste asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3854;19;Eerste asielverzoeken;2007;10;10;0;10;0;0;10
3855;19;Eerste asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
3856;19;Eerste asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
3857;19;Eerste asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
3858;19;Eerste asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
3859;19;Eerste asielverzoeken;2008;10;10;0;10;0;0;10
3860;19;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
3861;19;Eerste asielverzoeken;2009 2e kwartaal;10;0;0;10;0;0;0
3862;19;Eerste asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
3863;19;Eerste asielverzoeken;2009 4e kwartaal;10;10;0;10;0;10;10
3864;19;Eerste asielverzoeken;2009;30;20;10;30;0;10;20
3865;19;Eerste asielverzoeken;2010 1e kwartaal;30;20;0;30;0;10;20
3866;19;Eerste asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
3867;19;Eerste asielverzoeken;2010 3e kwartaal;20;20;0;20;0;0;10
3868;19;Eerste asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
3869;19;Eerste asielverzoeken;2010;60;50;10;60;0;20;50
3870;19;Eerste asielverzoeken;2011 1e kwartaal;40;30;10;40;0;0;30
3871;19;Eerste asielverzoeken;2011 2e kwartaal;20;20;0;20;0;0;20
3872;19;Eerste asielverzoeken;2011 3e kwartaal;90;80;10;90;0;10;70
3873;19;Eerste asielverzoeken;2011 4e kwartaal;120;100;20;120;0;10;100
3874;19;Eerste asielverzoeken;2011;260;220;40;260;0;30;230
3875;19;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
3876;19;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
3877;19;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
3878;19;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
3879;19;Volgende asielverzoeken;2007;10;0;10;10;0;0;10
3880;19;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
3881;19;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
3882;19;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
3883;19;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
3884;19;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
3885;19;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
