ID;Geslacht;Leeftijd;Herkomstgroepering;Cijfersoort;Perioden;TotaalOpnamen_1;TotaalOpnamenPer1000Inwoners_2;Dagopnamen_3;DagopnamenPer1000Inwoners_4;KlinischeOpnamen_5;KlinOpnamenPer1000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer1000Inwoners_8;GemiddeldeVerpleegduurPerKlinOpname_9
6214;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2001;430.0;96.9;245.0;55.2;185.0;41.6;864.0;194.6;4.7
6215;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2002;411.0;88.5;263.0;56.7;148.0;31.8;533.0;114.9;3.6
6216;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2003;396.0;84.4;233.0;49.7;163.0;34.7;624.0;133.1;3.8
6217;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2004;410.0;89.0;254.0;55.1;156.0;33.9;555.0;120.6;3.6
6218;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2005;487.0;109.8;292.0;65.8;195.0;44.0;654.0;147.6;3.4
6219;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2006;484.0;113.2;328.0;76.7;156.0;36.5;614.0;143.7;3.9
6220;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2007;502.0;120.1;295.0;70.7;206.0;49.4;685.0;164.0;3.3
6221;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2008;470.0;112.8;282.0;67.7;188.0;45.1;800.0;191.6;4.2
6222;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2009;496.0;115.0;274.0;63.5;222.0;51.6;986.0;228.6;4.4
6223;Vrouwen;1 tot 5 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2010;534.0;119.7;331.0;74.1;204.0;45.6;654.0;146.5;3.2
6224;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;1995;1402.0;98.3;801.0;56.2;601.0;42.2;3636.0;255.0;6.0
6225;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;1996;1606.0;104.0;935.0;60.6;671.0;43.5;4019.0;260.4;6.0
6226;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;1997;1762.0;106.1;1038.0;62.5;724.0;43.6;4215.0;253.9;5.8
6227;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;1998;1911.0;106.6;1131.0;63.1;780.0;43.5;4105.0;229.0;5.3
6228;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;1999;2101.0;108.2;1231.0;63.4;870.0;44.8;4387.0;225.9;5.0
6229;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2000;1869.0;89.8;1078.0;51.8;791.0;38.0;4244.0;204.0;5.4
6230;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2001;2071.0;92.9;1313.0;58.9;758.0;34.0;3932.0;176.4;5.2
6231;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2002;2363.0;100.0;1486.0;62.9;877.0;37.1;4396.0;186.0;5.0
6232;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2003;2477.0;101.6;1560.0;63.9;918.0;37.6;4178.0;171.3;4.6
6233;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2004;2466.0;99.6;1503.0;60.7;963.0;38.9;4742.0;191.6;4.9
6234;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2005;2722.0;110.7;1640.0;66.7;1083.0;44.0;4926.0;200.2;4.5
6235;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2006;2895.0;120.5;1726.0;71.8;1169.0;48.7;5431.0;226.0;4.6
6236;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2007;2950.0;124.5;1794.0;75.8;1155.0;48.8;4857.0;205.1;4.2
6237;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2008;2815.0;118.3;1651.0;69.4;1164.0;48.9;5131.0;215.6;4.4
6238;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2009;2911.0;120.9;1743.0;72.4;1168.0;48.5;4747.0;197.2;4.1
6239;Vrouwen;1 tot 5 jaar;Overig niet-westers;Aantallen;2010;2759.0;113.1;1681.0;68.9;1079.0;44.2;3891.0;159.5;3.6
6240;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;1995;37362.0;80.0;27190.0;58.2;10173.0;21.8;58894.0;126.1;5.8
6241;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;1996;35027.0;73.9;25131.0;53.0;9897.0;20.9;57228.0;120.7;5.8
6242;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;1997;35580.0;74.2;25744.0;53.7;9835.0;20.5;56092.0;117.0;5.7
6243;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;1998;36572.0;75.6;27232.0;56.3;9340.0;19.3;52872.0;109.3;5.7
6244;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;1999;33050.0;67.8;24018.0;49.3;9032.0;18.5;46284.0;94.9;5.1
6245;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2000;31804.0;65.2;23210.0;47.6;8595.0;17.6;42987.0;88.1;5.0
6246;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2001;32260.0;66.6;23732.0;49.0;8528.0;17.6;42457.0;87.6;5.0
6247;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2002;32710.0;67.9;24327.0;50.5;8382.0;17.4;38743.0;80.4;4.6
6248;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2003;34513.0;71.7;25907.0;53.8;8606.0;17.9;38077.0;79.1;4.4
6249;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2004;35253.0;73.1;26515.0;55.0;8738.0;18.1;38038.0;78.9;4.4
6250;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2005;36608.0;75.5;27382.0;56.5;9226.0;19.0;37116.0;76.5;4.0
6251;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2006;39794.0;81.2;30058.0;61.4;9736.0;19.9;39160.0;80.0;4.0
6252;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2007;39216.0;79.6;29416.0;59.7;9801.0;19.9;38846.0;78.8;4.0
6253;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2008;37954.0;76.9;28075.0;56.9;9879.0;20.0;36141.0;73.2;3.7
6254;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2009;41815.0;85.0;31766.0;64.6;10048.0;20.4;35575.0;72.3;3.5
6255;Vrouwen;5 tot 10 jaar;Bevolking totaal;Aantallen;2010;40989.0;84.4;31069.0;63.9;9919.0;20.4;35670.0;73.4;3.6
6256;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;1995;30955.0;82.3;22869.0;60.8;8086.0;21.5;45961.0;122.3;5.7
6257;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;1996;28930.0;76.1;21120.0;55.6;7810.0;20.5;43091.0;113.4;5.5
6258;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;1997;29142.0;76.2;21358.0;55.8;7784.0;20.4;43491.0;113.7;5.6
6259;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;1998;29902.0;77.8;22508.0;58.6;7394.0;19.2;41505.0;108.0;5.6
6260;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;1999;26789.0;69.4;19698.0;51.0;7091.0;18.4;36252.0;93.9;5.1
6261;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2000;25610.0;66.6;18892.0;49.1;6718.0;17.5;32769.0;85.2;4.9
6262;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2001;25765.0;67.8;19133.0;50.3;6632.0;17.4;32078.0;84.4;4.8
6263;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2002;26001.0;69.1;19554.0;52.0;6447.0;17.1;29436.0;78.2;4.6
6264;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2003;27502.0;73.3;20837.0;55.5;6665.0;17.8;29536.0;78.7;4.4
6265;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2004;27800.0;74.1;21091.0;56.2;6709.0;17.9;28956.0;77.1;4.3
6266;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2005;29124.0;77.1;21928.0;58.1;7196.0;19.1;28289.0;74.9;3.9
6267;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2006;31880.0;83.5;24336.0;63.8;7543.0;19.8;29891.0;78.3;4.0
6268;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2007;31274.0;81.5;23631.0;61.6;7642.0;19.9;29721.0;77.4;3.9
6269;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2008;30125.0;78.5;22443.0;58.5;7683.0;20.0;27777.0;72.4;3.6
6270;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2009;33339.0;87.5;25541.0;67.1;7798.0;20.5;27012.0;70.9;3.5
6271;Vrouwen;5 tot 10 jaar;Autochtoon;Aantallen;2010;32447.0;86.7;24829.0;66.4;7617.0;20.4;26750.0;71.5;3.5
6272;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;1995;6407.0;70.5;4320.0;47.5;2087.0;22.9;12933.0;142.2;6.2
6273;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;1996;6097.0;64.8;4011.0;42.6;2087.0;22.2;14137.0;150.2;6.8
6274;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;1997;6437.0;66.3;4386.0;45.2;2051.0;21.1;12601.0;129.8;6.1
6275;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;1998;6670.0;67.0;4725.0;47.5;1945.0;19.5;11367.0;114.2;5.8
6276;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;1999;6260.0;61.5;4320.0;42.5;1940.0;19.1;10031.0;98.6;5.2
6277;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2000;6194.0;59.9;4317.0;41.8;1877.0;18.2;10218.0;98.8;5.4
6278;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2001;6494.0;62.1;4598.0;44.0;1896.0;18.1;10379.0;99.2;5.5
6279;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2002;6709.0;63.5;4773.0;45.2;1936.0;18.3;9307.0;88.1;4.8
6280;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2003;7011.0;65.9;5070.0;47.7;1941.0;18.3;8541.0;80.3;4.4
6281;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2004;7452.0;69.9;5423.0;50.9;2029.0;19.0;9083.0;85.2;4.5
6282;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2005;7483.0;69.8;5454.0;50.9;2029.0;18.9;8827.0;82.3;4.3
6283;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2006;7914.0;73.1;5722.0;52.9;2193.0;20.3;9269.0;85.7;4.2
6284;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2007;7942.0;72.9;5784.0;53.1;2158.0;19.8;9126.0;83.7;4.2
6285;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2008;7829.0;71.2;5632.0;51.2;2197.0;20.0;8364.0;76.1;3.8
6286;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2009;8475.0;76.2;6225.0;56.0;2250.0;20.2;8563.0;77.0;3.8
6287;Vrouwen;5 tot 10 jaar;Allochtoon totaal;Aantallen;2010;8542.0;76.4;6240.0;55.8;2302.0;20.6;8920.0;79.8;3.9
6288;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;1995;2137.0;69.3;1549.0;50.3;588.0;19.1;3433.0;111.4;5.8
6289;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;1996;2056.0;65.8;1442.0;46.2;614.0;19.7;4123.0;132.1;6.7
6290;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;1997;1963.0;62.5;1444.0;46.0;519.0;16.5;2940.0;93.7;5.7
6291;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;1998;2039.0;65.2;1510.0;48.2;530.0;16.9;2945.0;94.1;5.6
6292;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;1999;1817.0;58.4;1296.0;41.7;521.0;16.8;2548.0;81.9;4.9
6293;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2000;1748.0;56.2;1255.0;40.4;492.0;15.8;2640.0;84.9;5.4
6294;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2001;1763.0;56.7;1288.0;41.4;475.0;15.3;2303.0;74.1;4.8
6295;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2002;1687.0;54.7;1208.0;39.2;479.0;15.5;2164.0;70.2;4.5
6296;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2003;1805.0;59.2;1298.0;42.6;507.0;16.6;2155.0;70.7;4.3
6297;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2004;1883.0;62.4;1403.0;46.5;480.0;15.9;2219.0;73.5;4.6
6298;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2005;1840.0;61.3;1325.0;44.2;515.0;17.2;2357.0;78.6;4.6
6299;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2006;2106.0;70.1;1583.0;52.7;522.0;17.4;2005.0;66.7;3.8
6300;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2007;2079.0;68.6;1589.0;52.5;490.0;16.2;1791.0;59.1;3.7
6301;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2008;1975.0;64.1;1428.0;46.4;547.0;17.8;1885.0;61.2;3.4
6302;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2009;2280.0;72.6;1651.0;52.5;629.0;20.0;2400.0;76.4;3.8
6303;Vrouwen;5 tot 10 jaar;Westers totaal (exclusief autochtonen);Aantallen;2010;2333.0;73.1;1700.0;53.3;633.0;19.8;2437.0;76.4;3.8
6304;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;1995;4270.0;71.0;2771.0;46.1;1499.0;24.9;9500.0;158.0;6.3
6305;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;1996;4042.0;64.2;2569.0;40.8;1473.0;23.4;10014.0;159.2;6.8
6306;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;1997;4474.0;68.1;2942.0;44.8;1532.0;23.3;9661.0;147.0;6.3
6307;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;1998;4631.0;67.8;3215.0;47.1;1416.0;20.7;8422.0;123.4;5.9
6308;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;1999;4443.0;62.9;3024.0;42.8;1419.0;20.1;7483.0;105.9;5.3
6309;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2000;4447.0;61.5;3062.0;42.3;1385.0;19.1;7578.0;104.8;5.5
6310;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2001;4731.0;64.4;3311.0;45.1;1421.0;19.3;8075.0;109.9;5.7
6311;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2002;5022.0;67.2;3565.0;47.7;1457.0;19.5;7143.0;95.5;4.9
6312;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2003;5206.0;68.6;3772.0;49.7;1434.0;18.9;6386.0;84.2;4.5
6313;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2004;5570.0;72.8;4021.0;52.6;1549.0;20.3;6864.0;89.8;4.4
6314;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2005;5643.0;73.1;4129.0;53.5;1514.0;19.6;6470.0;83.8;4.3
6315;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2006;5809.0;74.3;4138.0;52.9;1670.0;21.4;7264.0;92.9;4.3
6316;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2007;5863.0;74.5;4195.0;53.3;1668.0;21.2;7335.0;93.2;4.4
6317;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2008;5854.0;73.9;4204.0;53.1;1649.0;20.8;6479.0;81.8;3.9
6318;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2009;6196.0;77.7;4574.0;57.4;1621.0;20.3;6163.0;77.3;3.8
6319;Vrouwen;5 tot 10 jaar;Niet-westers totaal;Aantallen;2010;6209.0;77.7;4540.0;56.8;1669.0;20.9;6483.0;81.1;3.9
6320;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;1995;923.0;69.4;532.0;40.0;391.0;29.4;2555.0;192.0;6.5
6321;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;1996;881.0;64.3;522.0;38.1;359.0;26.2;2696.0;196.7;7.5
6322;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;1997;905.0;63.9;578.0;40.8;327.0;23.1;2397.0;169.1;7.3
6323;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;1998;985.0;67.7;656.0;45.1;329.0;22.6;2123.0;145.9;6.5
6324;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;1999;952.0;64.2;650.0;43.9;301.0;20.3;1782.0;120.2;5.9
6325;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2000;834.0;55.8;549.0;36.7;286.0;19.1;1572.0;105.0;5.5
6326;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2001;939.0;62.4;625.0;41.6;313.0;20.8;1934.0;128.7;6.2
6327;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2002;1102.0;72.6;780.0;51.4;321.0;21.2;1895.0;124.9;5.9
6328;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2003;1085.0;70.0;755.0;48.7;329.0;21.3;1557.0;100.5;4.7
6329;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2004;1203.0;75.6;872.0;54.8;332.0;20.9;1490.0;93.6;4.5
6330;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2005;1249.0;75.9;859.0;52.2;390.0;23.7;1710.0;103.9;4.4
6331;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2006;1273.0;74.5;853.0;49.9;420.0;24.6;2004.0;117.3;4.8
6332;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2007;1361.0;77.3;897.0;50.9;465.0;26.4;2269.0;128.8;4.9
6333;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2008;1290.0;71.3;880.0;48.6;411.0;22.7;1698.0;93.8;4.1
6334;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2009;1366.0;73.5;994.0;53.5;372.0;20.0;1324.0;71.2;3.6
6335;Vrouwen;5 tot 10 jaar;Marokko;Aantallen;2010;1470.0;77.6;1005.0;53.0;465.0;24.5;1667.0;87.9;3.6
6336;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;1995;1139.0;80.0;754.0;52.9;385.0;27.1;2633.0;185.0;6.8
6337;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;1996;1184.0;77.7;756.0;49.6;429.0;28.1;2795.0;183.4;6.5
6338;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;1997;1392.0;86.4;934.0;58.0;457.0;28.4;2816.0;174.9;6.2
6339;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;1998;1317.0;78.8;918.0;54.9;399.0;23.9;2350.0;140.6;5.9
6340;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;1999;1229.0;71.9;853.0;49.9;376.0;22.0;1987.0;116.1;5.3
6341;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2000;1274.0;74.2;849.0;49.4;425.0;24.7;2166.0;126.1;5.1
6342;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2001;1334.0;77.6;955.0;55.5;379.0;22.1;2057.0;119.7;5.4
6343;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2002;1325.0;76.5;938.0;54.2;387.0;22.4;1904.0;110.0;4.9
6344;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2003;1474.0;84.8;1074.0;61.7;400.0;23.0;1690.0;97.2;4.2
6345;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2004;1553.0;89.4;1148.0;66.1;405.0;23.3;1703.0;98.0;4.2
6346;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2005;1655.0;94.9;1271.0;72.9;384.0;22.0;1552.0;89.0;4.0
6347;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2006;1589.0;91.2;1151.0;66.1;438.0;25.2;1992.0;114.4;4.5
6348;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2007;1438.0;84.0;1105.0;64.6;333.0;19.5;1234.0;72.2;3.7
6349;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2008;1435.0;86.1;1035.0;62.1;400.0;24.0;1633.0;98.0;4.1
6350;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2009;1477.0;90.7;1110.0;68.2;367.0;22.6;1335.0;82.0;3.6
6351;Vrouwen;5 tot 10 jaar;Turkije;Aantallen;2010;1506.0;95.1;1154.0;72.9;351.0;22.2;1341.0;84.6;3.8
6352;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;1995;953.0;71.5;651.0;48.8;303.0;22.7;1644.0;123.2;5.4
6353;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;1996;826.0;62.1;532.0;40.0;294.0;22.1;2222.0;167.0;7.6
6354;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;1997;806.0;61.4;531.0;40.5;275.0;21.0;1506.0;114.8;5.5
6355;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;1998;870.0;67.4;621.0;48.1;249.0;19.3;1479.0;114.6;5.9
6356;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;1999;750.0;58.9;495.0;38.8;255.0;20.0;1225.0;96.2;4.8
6357;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2000;713.0;57.2;499.0;40.0;214.0;17.2;1008.0;80.8;4.7
6358;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2001;752.0;61.7;530.0;43.4;222.0;18.2;1117.0;91.6;5.0
6359;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2002;751.0;62.3;571.0;47.3;181.0;15.0;717.0;59.4;4.0
6360;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2003;732.0;61.2;526.0;43.9;206.0;17.2;789.0;65.9;3.8
6361;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2004;742.0;62.0;548.0;45.8;194.0;16.2;716.0;59.8;3.7
6362;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2005;709.0;59.0;528.0;43.9;181.0;15.1;714.0;59.4;3.9
6363;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2006;734.0;61.2;546.0;45.5;188.0;15.7;731.0;60.9;3.9
6364;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2007;766.0;64.4;563.0;47.3;203.0;17.1;775.0;65.2;3.8
6365;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2008;854.0;72.8;629.0;53.7;224.0;19.1;675.0;57.6;3.0
6366;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2009;895.0;78.4;666.0;58.4;228.0;20.0;776.0;68.0;3.4
6367;Vrouwen;5 tot 10 jaar;Suriname;Aantallen;2010;877.0;80.2;674.0;61.7;202.0;18.5;731.0;66.9;3.6
6368;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1995;279.0;63.1;186.0;42.1;93.0;21.0;521.0;117.6;5.6
6369;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1996;231.0;51.6;169.0;37.7;62.0;13.9;352.0;78.5;5.6
6370;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1997;278.0;60.8;181.0;39.6;97.0;21.2;759.0;166.1;7.8
6371;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1998;277.0;57.9;198.0;41.5;79.0;16.5;420.0;87.9;5.3
6372;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1999;278.0;53.9;169.0;32.9;108.0;21.0;514.0;99.8;4.8
6373;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2000;268.0;48.5;191.0;34.5;77.0;14.0;610.0;110.3;7.9
6374;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2001;338.0;58.4;228.0;39.4;110.0;19.0;755.0;130.6;6.9
6375;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2002;324.0;55.3;203.0;34.6;121.0;20.6;506.0;86.3;4.2
6376;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2003;315.0;54.0;230.0;39.4;85.0;14.5;424.0;72.7;5.0
6377;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2004;325.0;56.8;212.0;37.0;113.0;19.7;571.0;99.7;5.1
6378;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2005;350.0;63.0;252.0;45.5;97.0;17.6;515.0;92.8;5.3
6379;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2006;386.0;70.8;261.0;48.0;125.0;22.9;549.0;100.7;4.4
6380;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2007;384.0;70.6;252.0;46.3;132.0;24.3;763.0;140.1;5.8
6381;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2008;475.0;87.4;321.0;59.1;154.0;28.3;772.0;142.1;5.0
6382;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2009;416.0;77.5;283.0;52.6;134.0;24.9;706.0;131.4;5.3
6383;Vrouwen;5 tot 10 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2010;334.0;62.7;231.0;43.2;104.0;19.4;388.0;72.7;3.7
6384;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;1995;976.0;65.9;649.0;43.8;327.0;22.1;2146.0;144.9;6.6
6385;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;1996;920.0;56.8;591.0;36.5;329.0;20.3;1949.0;120.4;5.9
6386;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;1997;1094.0;61.6;719.0;40.4;376.0;21.2;2184.0;122.9;5.8
6387;Vrouwen;5 tot 10 jaar;Overig niet-westers;Aantallen;1998;1181.0;61.2;822.0;42.6;360.0;18.6;2050.0;106.2;5.7
