ID;Geslacht;Leeftijd;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbescherming_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclassering_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCRIEM_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorberGedragsbeinvMaatregel_29
434;Vrouwen;11 jaar;30 juni 2021;9250.0;8945.0;8525.0;1200.0;7650.0;6235.0;445.0;1585.0;820.0;500.0;125.0;;225.0;1075.0;705.0;700.0;10.0;370.0;360.0;;;;;;;;;;
435;Vrouwen;11 jaar;31 december 2021;9885.0;9565.0;9125.0;1155.0;8315.0;6725.0;490.0;1755.0;780.0;465.0;125.0;;230.0;1060.0;720.0;710.0;10.0;340.0;330.0;;;;;;;;;;
436;Vrouwen;11 jaar;30 juni 2022;9745.0;9500.0;9050.0;1115.0;8295.0;6820.0;475.0;1645.0;820.0;505.0;150.0;;200.0;995.0;665.0;660.0;;335.0;330.0;;;;;;;;;;
437;Vrouwen;11 jaar;31 december 2022;9985.0;9755.0;9305.0;1100.0;8585.0;7095.0;485.0;1680.0;825.0;490.0;135.0;;230.0;945.0;610.0;605.0;;335.0;335.0;;;;;;;;;;
438;Vrouwen;11 jaar;30 juni 2023;9730.0;9490.0;9080.0;1215.0;8290.0;6810.0;515.0;1695.0;765.0;455.0;95.0;;245.0;920.0;605.0;600.0;;315.0;310.0;;;;;;;;;;
439;Vrouwen;11 jaar;31 december 2023;10110.0;9915.0;9525.0;1175.0;8735.0;7195.0;480.0;1870.0;745.0;455.0;110.0;;225.0;895.0;590.0;585.0;;300.0;290.0;;10.0;;;;;;;;
440;Vrouwen;11 jaar;30 juni 2024;10395.0;10210.0;9805.0;1025.0;9090.0;7530.0;460.0;1865.0;740.0;440.0;120.0;;220.0;845.0;565.0;560.0;;280.0;270.0;;;;;;;;;;
441;Vrouwen;12 jaar;30 juni 2021;8770.0;8430.0;7900.0;1120.0;7115.0;5785.0;435.0;1550.0;895.0;565.0;130.0;15.0;225.0;1135.0;760.0;745.0;10.0;380.0;370.0;;;;;;;;;;
442;Vrouwen;12 jaar;31 december 2021;8590.0;8265.0;7770.0;1075.0;7020.0;5710.0;405.0;1515.0;890.0;535.0;135.0;10.0;250.0;1095.0;705.0;700.0;;390.0;380.0;;;;;;;;;;
443;Vrouwen;12 jaar;30 juni 2022;8960.0;8690.0;8210.0;1125.0;7450.0;6215.0;405.0;1470.0;865.0;510.0;135.0;;255.0;1035.0;655.0;650.0;;380.0;375.0;;;;;;;;;;
444;Vrouwen;12 jaar;31 december 2022;9165.0;8920.0;8440.0;1125.0;7690.0;6360.0;455.0;1535.0;835.0;490.0;150.0;10.0;225.0;970.0;620.0;610.0;10.0;345.0;340.0;;;;;;;;;;
445;Vrouwen;12 jaar;30 juni 2023;9435.0;9225.0;8720.0;1130.0;7960.0;6625.0;475.0;1600.0;890.0;505.0;170.0;10.0;255.0;935.0;590.0;585.0;;350.0;340.0;;;;;;;;;;
446;Vrouwen;12 jaar;31 december 2023;8970.0;8750.0;8275.0;1085.0;7570.0;6245.0;465.0;1600.0;850.0;480.0;135.0;;275.0;895.0;545.0;535.0;10.0;350.0;345.0;;;;;;;;;;
447;Vrouwen;12 jaar;30 juni 2024;9630.0;9425.0;8985.0;1055.0;8315.0;6890.0;490.0;1740.0;815.0;450.0;115.0;;285.0;870.0;555.0;550.0;10.0;315.0;310.0;;;;;;;;;;
448;Vrouwen;13 jaar;30 juni 2021;8715.0;8430.0;7855.0;1155.0;7050.0;5825.0;380.0;1450.0;980.0;555.0;160.0;25.0;285.0;1090.0;680.0;665.0;10.0;410.0;405.0;;;;;;;;;;
449;Vrouwen;13 jaar;31 december 2021;9115.0;8805.0;8200.0;1090.0;7435.0;6120.0;405.0;1610.0;985.0;560.0;155.0;30.0;280.0;1135.0;710.0;700.0;10.0;425.0;415.0;;;;;;;;;;
450;Vrouwen;13 jaar;30 juni 2022;9605.0;9350.0;8760.0;1155.0;8010.0;6700.0;435.0;1645.0;1030.0;575.0;140.0;35.0;330.0;1065.0;670.0;665.0;;395.0;385.0;;10.0;10.0;10.0;;;;;;
451;Vrouwen;13 jaar;31 december 2022;9725.0;9495.0;8925.0;1215.0;8140.0;6885.0;405.0;1530.0;1035.0;560.0;140.0;40.0;355.0;1065.0;660.0;645.0;15.0;400.0;390.0;;;10.0;10.0;;;;;;
452;Vrouwen;13 jaar;30 juni 2023;9935.0;9725.0;9205.0;1270.0;8370.0;7045.0;435.0;1625.0;965.0;500.0;160.0;25.0;330.0;990.0;600.0;585.0;10.0;390.0;380.0;;;10.0;10.0;;;;;;
453;Vrouwen;13 jaar;31 december 2023;10000.0;9765.0;9220.0;1190.0;8440.0;7100.0;430.0;1735.0;960.0;485.0;195.0;20.0;305.0;965.0;605.0;590.0;15.0;365.0;350.0;;;15.0;15.0;;;;;;
454;Vrouwen;13 jaar;30 juni 2024;10425.0;10205.0;9650.0;1080.0;8950.0;7590.0;480.0;1740.0;995.0;500.0;200.0;25.0;325.0;940.0;580.0;575.0;;360.0;350.0;;;10.0;10.0;;;;;;
455;Vrouwen;14 jaar;30 juni 2021;10130.0;9845.0;9180.0;1175.0;8370.0;7135.0;360.0;1560.0;1095.0;540.0;160.0;55.0;400.0;1070.0;645.0;630.0;15.0;425.0;420.0;;;20.0;15.0;;;;;;
456;Vrouwen;14 jaar;31 december 2021;10410.0;10115.0;9510.0;1130.0;8745.0;7375.0;380.0;1680.0;1055.0;505.0;155.0;45.0;400.0;1055.0;665.0;645.0;20.0;390.0;380.0;;;25.0;20.0;;;;;;
457;Vrouwen;14 jaar;30 juni 2022;11160.0;10890.0;10250.0;1305.0;9440.0;8095.0;420.0;1740.0;1105.0;550.0;165.0;50.0;390.0;1090.0;675.0;670.0;;415.0;410.0;;;25.0;20.0;;;;;;
458;Vrouwen;14 jaar;31 december 2022;11495.0;11250.0;10605.0;1355.0;9765.0;8340.0;445.0;1815.0;1145.0;560.0;185.0;60.0;400.0;1100.0;670.0;655.0;15.0;430.0;425.0;;;25.0;25.0;;;;;;
459;Vrouwen;14 jaar;30 juni 2023;11805.0;11580.0;10890.0;1430.0;10015.0;8580.0;510.0;1905.0;1215.0;575.0;180.0;70.0;455.0;1060.0;650.0;630.0;20.0;410.0;400.0;;10.0;40.0;35.0;;;;;;
460;Vrouwen;14 jaar;31 december 2023;11810.0;11585.0;10955.0;1370.0;10125.0;8655.0;500.0;1945.0;1180.0;555.0;165.0;70.0;460.0;1105.0;690.0;670.0;20.0;415.0;405.0;;;45.0;35.0;10.0;;;;;
461;Vrouwen;14 jaar;30 juni 2024;12175.0;11945.0;11360.0;1305.0;10555.0;9015.0;520.0;2045.0;1085.0;490.0;185.0;50.0;425.0;1010.0;610.0;595.0;15.0;400.0;390.0;;;45.0;45.0;;;;;;
462;Vrouwen;15 jaar;30 juni 2021;11225.0;10910.0;10180.0;1255.0;9330.0;7945.0;395.0;1695.0;1185.0;500.0;160.0;70.0;500.0;1110.0;690.0;680.0;10.0;415.0;415.0;;;30.0;30.0;;;;;;
463;Vrouwen;15 jaar;31 december 2021;11820.0;11520.0;10780.0;1215.0;9975.0;8550.0;385.0;1765.0;1205.0;510.0;170.0;80.0;490.0;1130.0;695.0;685.0;10.0;430.0;420.0;;;50.0;40.0;10.0;;;;;
464;Vrouwen;15 jaar;30 juni 2022;12425.0;12175.0;11465.0;1250.0;10675.0;9255.0;445.0;1795.0;1250.0;550.0;180.0;70.0;510.0;1085.0;655.0;645.0;;435.0;425.0;;;55.0;50.0;;;;;;
465;Vrouwen;15 jaar;31 december 2022;12670.0;12440.0;11730.0;1300.0;10940.0;9480.0;460.0;1905.0;1205.0;525.0;170.0;70.0;495.0;1025.0;630.0;620.0;10.0;395.0;390.0;;;65.0;55.0;10.0;;;;;
466;Vrouwen;15 jaar;30 juni 2023;13250.0;13025.0;12300.0;1560.0;11375.0;9840.0;505.0;2070.0;1315.0;555.0;205.0;85.0;545.0;1100.0;670.0;655.0;15.0;430.0;420.0;;;65.0;55.0;10.0;;;;;
467;Vrouwen;15 jaar;31 december 2023;13220.0;12980.0;12205.0;1540.0;11300.0;9715.0;545.0;2115.0;1400.0;565.0;230.0;80.0;600.0;1110.0;665.0;650.0;15.0;445.0;435.0;;10.0;90.0;80.0;10.0;;;;;
468;Vrouwen;15 jaar;30 juni 2024;13815.0;13565.0;12860.0;1365.0;12070.0;10425.0;590.0;2300.0;1310.0;565.0;195.0;80.0;560.0;1125.0;695.0;680.0;15.0;430.0;415.0;;10.0;100.0;90.0;10.0;;;;;
469;Vrouwen;16 jaar;30 juni 2021;12005.0;11675.0;10820.0;1230.0;10000.0;8655.0;355.0;1700.0;1430.0;540.0;190.0;85.0;675.0;1205.0;755.0;740.0;15.0;450.0;430.0;10.0;10.0;90.0;75.0;10.0;;;;;
470;Vrouwen;16 jaar;31 december 2021;12505.0;12180.0;11385.0;1185.0;10595.0;9160.0;390.0;1830.0;1335.0;495.0;180.0;80.0;635.0;1190.0;740.0;725.0;10.0;450.0;440.0;;;80.0;75.0;;;;;;
471;Vrouwen;16 jaar;30 juni 2022;12945.0;12690.0;11885.0;1295.0;11095.0;9640.0;430.0;1830.0;1390.0;535.0;160.0;85.0;665.0;1105.0;675.0;665.0;10.0;430.0;425.0;;;90.0;80.0;15.0;;;;;
472;Vrouwen;16 jaar;31 december 2022;13360.0;13100.0;12340.0;1325.0;11530.0;10045.0;470.0;1890.0;1365.0;550.0;185.0;85.0;590.0;1140.0;690.0;670.0;20.0;450.0;435.0;10.0;;100.0;85.0;10.0;;;;;
473;Vrouwen;16 jaar;30 juni 2023;13640.0;13405.0;12615.0;1350.0;11775.0;10295.0;520.0;1965.0;1425.0;535.0;220.0;85.0;660.0;1060.0;625.0;610.0;15.0;440.0;430.0;;;105.0;90.0;15.0;;;;;
474;Vrouwen;16 jaar;31 december 2023;13455.0;13210.0;12405.0;1410.0;11580.0;10050.0;530.0;2060.0;1435.0;515.0;225.0;85.0;680.0;1030.0;625.0;605.0;20.0;400.0;395.0;;;135.0;125.0;10.0;;;;;
475;Vrouwen;16 jaar;30 juni 2024;14215.0;13975.0;13175.0;1370.0;12390.0;10730.0;520.0;2295.0;1455.0;535.0;230.0;85.0;680.0;1100.0;665.0;655.0;10.0;430.0;425.0;;;150.0;135.0;15.0;;;;;
476;Vrouwen;17 jaar;30 juni 2021;11510.0;11145.0;10175.0;1010.0;9480.0;8275.0;325.0;1500.0;1490.0;515.0;165.0;85.0;765.0;1200.0;710.0;700.0;10.0;495.0;475.0;;15.0;155.0;140.0;15.0;;;;;
477;Vrouwen;17 jaar;31 december 2021;12315.0;11965.0;10925.0;1015.0;10260.0;8955.0;340.0;1675.0;1595.0;520.0;200.0;85.0;840.0;1215.0;715.0;700.0;15.0;500.0;480.0;;15.0;135.0;125.0;10.0;;;;;
478;Vrouwen;17 jaar;30 juni 2022;12500.0;12185.0;11210.0;1130.0;10500.0;9190.0;375.0;1640.0;1560.0;555.0;175.0;60.0;820.0;1155.0;670.0;665.0;;485.0;470.0;;10.0;125.0;115.0;15.0;;;;;
479;Vrouwen;17 jaar;31 december 2022;13460.0;13165.0;12275.0;1235.0;11510.0;10115.0;420.0;1790.0;1545.0;525.0;195.0;75.0;805.0;1100.0;625.0;610.0;15.0;475.0;465.0;;;145.0;135.0;15.0;;;;;
480;Vrouwen;17 jaar;30 juni 2023;12910.0;12635.0;11715.0;1220.0;10950.0;9555.0;435.0;1755.0;1490.0;520.0;180.0;70.0;780.0;1065.0;615.0;610.0;;455.0;445.0;;;150.0;135.0;15.0;;;;;
481;Vrouwen;17 jaar;31 december 2023;13165.0;12895.0;11970.0;1150.0;11300.0;9930.0;470.0;1800.0;1580.0;530.0;220.0;65.0;835.0;1070.0;605.0;595.0;10.0;465.0;455.0;;;160.0;145.0;20.0;;;;;
482;Vrouwen;17 jaar;30 juni 2024;13770.0;13510.0;12645.0;1095.0;12020.0;10565.0;525.0;1970.0;1540.0;520.0;210.0;65.0;810.0;1020.0;570.0;565.0;;445.0;435.0;;10.0;175.0;155.0;20.0;;;;;
483;Vrouwen;18 jaar;30 juni 2021;3040.0;2915.0;2130.0;570.0;1610.0;1200.0;75.0;395.0;890.0;425.0;105.0;;370.0;;;;;;;;;185.0;170.0;15.0;;;;;
484;Vrouwen;18 jaar;31 december 2021;3210.0;3095.0;2350.0;530.0;1860.0;1420.0;100.0;410.0;890.0;425.0;95.0;10.0;370.0;;;;;;;;;160.0;145.0;15.0;;;;;
485;Vrouwen;18 jaar;30 juni 2022;3325.0;3195.0;2395.0;530.0;1915.0;1500.0;85.0;430.0;940.0;460.0;105.0;;385.0;;;;;;;;;170.0;155.0;15.0;;;;;
486;Vrouwen;18 jaar;31 december 2022;3805.0;3690.0;2805.0;620.0;2250.0;1820.0;85.0;425.0;1060.0;475.0;125.0;10.0;460.0;10.0;;;;;;;;160.0;150.0;10.0;;;;;
487;Vrouwen;18 jaar;30 juni 2023;3585.0;3475.0;2655.0;595.0;2135.0;1755.0;85.0;380.0;1000.0;450.0;145.0;;410.0;10.0;;;;;;;;160.0;140.0;15.0;;;;;
488;Vrouwen;18 jaar;31 december 2023;3850.0;3725.0;2885.0;585.0;2385.0;1885.0;115.0;490.0;1020.0;445.0;140.0;;445.0;20.0;;;;15.0;10.0;;;180.0;165.0;15.0;;;;;
489;Vrouwen;18 jaar;30 juni 2024;4795.0;4705.0;3810.0;505.0;3375.0;2750.0;175.0;615.0;1090.0;455.0;145.0;20.0;510.0;;;;;;;;;175.0;155.0;15.0;;;;;
490;Vrouwen;19 jaar of ouder;30 juni 2021;3490.0;3335.0;2410.0;790.0;1630.0;1300.0;60.0;295.0;995.0;675.0;65.0;;260.0;;;;;;;;;200.0;185.0;15.0;;;;;
491;Vrouwen;19 jaar of ouder;31 december 2021;3780.0;3655.0;2645.0;840.0;1830.0;1430.0;70.0;360.0;1075.0;685.0;95.0;;305.0;;;;;;;;;170.0;160.0;;;;;;
492;Vrouwen;19 jaar of ouder;30 juni 2022;3655.0;3535.0;2515.0;765.0;1775.0;1445.0;75.0;295.0;1095.0;755.0;105.0;;245.0;;;;;;;;;155.0;150.0;;;;;;
493;Vrouwen;19 jaar of ouder;31 december 2022;4245.0;4140.0;3040.0;940.0;2125.0;1705.0;90.0;380.0;1185.0;795.0;115.0;;285.0;;;;;;;;;140.0;130.0;10.0;;;;;
494;Vrouwen;19 jaar of ouder;30 juni 2023;3890.0;3785.0;2680.0;745.0;1955.0;1620.0;60.0;315.0;1175.0;785.0;130.0;;280.0;;;;;;;;;145.0;135.0;;;;;;
495;Vrouwen;19 jaar of ouder;31 december 2023;4245.0;4150.0;2965.0;720.0;2265.0;1850.0;70.0;405.0;1270.0;805.0;155.0;;325.0;;;;;;;;;135.0;120.0;10.0;;;;;
496;Vrouwen;19 jaar of ouder;30 juni 2024;4595.0;4495.0;3255.0;705.0;2570.0;2050.0;105.0;475.0;1355.0;840.0;180.0;;350.0;;;;;;;;;145.0;135.0;10.0;;;;;
497;Vrouwen;0 tot 4 jaar;30 juni 2021;6050.0;5465.0;4745.0;1395.0;3565.0;1870.0;585.0;1485.0;920.0;665.0;120.0;;150.0;1600.0;1300.0;1260.0;40.0;300.0;270.0;20.0;10.0;;;;;;;;
498;Vrouwen;0 tot 4 jaar;31 december 2021;5970.0;5440.0;4775.0;1315.0;3700.0;1990.0;620.0;1460.0;880.0;625.0;120.0;;155.0;1470.0;1170.0;1135.0;40.0;295.0;275.0;15.0;10.0;;;;;;;;
499;Vrouwen;0 tot 4 jaar;30 juni 2022;5910.0;5455.0;4780.0;1350.0;3745.0;1945.0;635.0;1535.0;875.0;645.0;120.0;;130.0;1380.0;1090.0;1040.0;50.0;290.0;255.0;25.0;10.0;;;;;;;;
500;Vrouwen;0 tot 4 jaar;31 december 2022;5825.0;5395.0;4760.0;1290.0;3760.0;1980.0;645.0;1535.0;850.0;610.0;115.0;;145.0;1310.0;1040.0;1000.0;40.0;270.0;235.0;25.0;10.0;;;;;;;;
501;Vrouwen;0 tot 4 jaar;30 juni 2023;5485.0;5180.0;4670.0;1285.0;3695.0;1960.0;705.0;1520.0;760.0;570.0;95.0;;115.0;1130.0;905.0;885.0;20.0;225.0;200.0;20.0;10.0;;;;;;;;
502;Vrouwen;0 tot 4 jaar;31 december 2023;4940.0;4640.0;4205.0;1075.0;3375.0;1860.0;645.0;1275.0;640.0;465.0;90.0;;105.0;975.0;800.0;785.0;10.0;175.0;160.0;10.0;;;;;;;;;
503;Vrouwen;0 tot 4 jaar;30 juni 2024;5605.0;5230.0;4705.0;1065.0;3875.0;2185.0;620.0;1470.0;740.0;510.0;120.0;;125.0;1135.0;925.0;900.0;25.0;210.0;180.0;25.0;;;;;;;;;
504;Vrouwen;4 tot 12 jaar;30 juni 2021;54065.0;51945.0;49240.0;7755.0;43605.0;33745.0;3340.0;10185.0;4645.0;3205.0;620.0;15.0;950.0;7085.0;5130.0;5060.0;70.0;1955.0;1910.0;15.0;30.0;;;;;;;;
505;Vrouwen;4 tot 12 jaar;31 december 2021;53825.0;51730.0;49100.0;7175.0;43945.0;33605.0;3435.0;10660.0;4545.0;3090.0;620.0;10.0;975.0;6925.0;5045.0;5000.0;40.0;1880.0;1840.0;10.0;30.0;;;;;;;;
506;Vrouwen;4 tot 12 jaar;30 juni 2022;54175.0;52375.0;49740.0;7275.0;44715.0;34785.0;3415.0;10390.0;4580.0;3190.0;650.0;10.0;895.0;6610.0;4760.0;4720.0;40.0;1850.0;1810.0;15.0;30.0;;;;;;;;
507;Vrouwen;4 tot 12 jaar;31 december 2022;55210.0;53560.0;51010.0;7305.0;46000.0;35990.0;3475.0;10545.0;4465.0;3055.0;630.0;15.0;905.0;6255.0;4470.0;4415.0;55.0;1785.0;1740.0;15.0;30.0;;;;;;;;
508;Vrouwen;4 tot 12 jaar;30 juni 2023;55980.0;54360.0;51880.0;7635.0;46710.0;36610.0;3785.0;10770.0;4380.0;2955.0;600.0;;990.0;6005.0;4270.0;4230.0;40.0;1735.0;1695.0;15.0;25.0;;;;;;;;
509;Vrouwen;4 tot 12 jaar;31 december 2023;57035.0;55540.0;53105.0;7520.0;48015.0;37635.0;3745.0;11280.0;4330.0;2865.0;630.0;;1015.0;5850.0;4165.0;4115.0;55.0;1685.0;1630.0;25.0;30.0;;;;;;;;
510;Vrouwen;4 tot 12 jaar;30 juni 2024;59580.0;58195.0;55890.0;6935.0;51210.0;40300.0;3945.0;11790.0;4170.0;2780.0;610.0;;930.0;5555.0;3995.0;3950.0;45.0;1560.0;1525.0;10.0;25.0;;;;;;;;
511;Vrouwen;12 tot 18 jaar;30 juni 2021;62350.0;60435.0;56105.0;6950.0;51345.0;43620.0;2250.0;9455.0;7080.0;3215.0;965.0;335.0;2845.0;6810.0;4235.0;4160.0;75.0;2580.0;2515.0;20.0;40.0;295.0;260.0;30.0;;;;;
512;Vrouwen;12 tot 18 jaar;31 december 2021;64750.0;62855.0;58570.0;6710.0;54030.0;45875.0;2305.0;10080.0;7070.0;3120.0;990.0;330.0;2895.0;6820.0;4235.0;4165.0;70.0;2585.0;2520.0;25.0;40.0;300.0;265.0;30.0;;;;;
513;Vrouwen;12 tot 18 jaar;30 juni 2022;67595.0;65980.0;61775.0;7255.0;57170.0;49095.0;2510.0;10120.0;7200.0;3280.0;960.0;305.0;2970.0;6535.0;4000.0;3960.0;40.0;2540.0;2485.0;20.0;35.0;310.0;275.0;40.0;;;;;
514;Vrouwen;12 tot 18 jaar;31 december 2022;69875.0;68370.0;64315.0;7550.0;59580.0;51225.0;2655.0;10470.0;7125.0;3210.0;1025.0;335.0;2870.0;6395.0;3895.0;3810.0;90.0;2495.0;2445.0;20.0;35.0;345.0;310.0;35.0;;;;;
515;Vrouwen;12 tot 18 jaar;30 juni 2023;70975.0;69590.0;65440.0;7965.0;60445.0;51945.0;2885.0;10920.0;7305.0;3190.0;1115.0;345.0;3030.0;6215.0;3740.0;3675.0;70.0;2470.0;2415.0;25.0;30.0;365.0;320.0;40.0;;;;;
516;Vrouwen;12 tot 18 jaar;31 december 2023;70620.0;69185.0;65030.0;7750.0;60315.0;51695.0;2940.0;11255.0;7400.0;3130.0;1165.0;325.0;3160.0;6175.0;3735.0;3650.0;85.0;2440.0;2385.0;25.0;35.0;445.0;395.0;50.0;;;;;
517;Vrouwen;12 tot 18 jaar;30 juni 2024;74035.0;72630.0;68675.0;7265.0;64305.0;55210.0;3125.0;12090.0;7200.0;3060.0;1135.0;305.0;3090.0;6065.0;3685.0;3625.0;60.0;2380.0;2325.0;20.0;35.0;485.0;435.0;45.0;;;;;
518;Vrouwen;18 tot 23 jaar;30 juni 2021;6530.0;6250.0;4545.0;1365.0;3245.0;2500.0;130.0;690.0;1885.0;1100.0;175.0;;630.0;;;;;;;;;385.0;355.0;25.0;;;;;
519;Vrouwen;18 tot 23 jaar;31 december 2021;6990.0;6750.0;4995.0;1370.0;3690.0;2850.0;170.0;770.0;1965.0;1110.0;190.0;10.0;680.0;;;;;;;;;325.0;310.0;20.0;;;;;
520;Vrouwen;18 tot 23 jaar;30 juni 2022;6980.0;6730.0;4910.0;1295.0;3685.0;2945.0;155.0;720.0;2040.0;1210.0;210.0;10.0;630.0;;;;;;;;;325.0;305.0;20.0;;;;;
521;Vrouwen;18 tot 23 jaar;31 december 2022;8050.0;7830.0;5845.0;1560.0;4375.0;3530.0;175.0;805.0;2245.0;1270.0;240.0;10.0;745.0;10.0;;;;;;;;300.0;280.0;20.0;;;;;
522;Vrouwen;18 tot 23 jaar;30 juni 2023;7470.0;7255.0;5340.0;1340.0;4090.0;3375.0;145.0;695.0;2175.0;1235.0;275.0;;690.0;10.0;;;;;;;;305.0;280.0;20.0;;;;;
523;Vrouwen;18 tot 23 jaar;31 december 2023;8095.0;7875.0;5850.0;1305.0;4650.0;3735.0;185.0;890.0;2290.0;1255.0;295.0;10.0;775.0;20.0;;;;15.0;10.0;;;315.0;290.0;25.0;;;;;
524;Vrouwen;18 tot 23 jaar;30 juni 2024;9390.0;9200.0;7065.0;1210.0;5945.0;4805.0;280.0;1090.0;2440.0;1290.0;325.0;25.0;860.0;;;;;;;;;320.0;290.0;25.0;;;;;
