ID;Slachtdieren;Perioden;AantalSlachtingen_1;GeslachtGewicht_2
6651;Overige kippen;2010 augustus;1213.3;2654.0
6652;Overige kippen;2010 september;1156.2;2430.0
6653;Overige kippen;2010 oktober;1210.8;2615.0
6654;Overige kippen;2010 november;1375.1;2883.0
6655;Overige kippen;2010 december;1276.2;3133.0
6656;Overige kippen;2010;14283.6;30416.0
6657;Overige kippen;2011 januari;1203.4;2446.0
6658;Overige kippen;2011 februari;1098.7;2181.0
6659;Overige kippen;2011 maart;1295.7;2743.0
6660;Overige kippen;2011 april;1277.7;2503.0
6661;Overige kippen;2011 mei;1526.2;3253.0
6662;Overige kippen;2011 juni;1344.1;3036.0
6663;Overige kippen;2011 juli;1382.9;2947.0
6664;Overige kippen;2011 augustus;1041.2;2083.0
6665;Overige kippen;2011 september;1049.8;1957.0
6666;Overige kippen;2011 oktober;1280.9;2669.0
6667;Overige kippen;2011 november;1357.3;2907.0
6668;Overige kippen;2011 december;1361.0;2867.0
6669;Overige kippen;2011;15218.9;31592.0
6670;Overige kippen;2012 januari;1176.7;2292.0
6671;Overige kippen;2012 februari;1043.7;2110.0
6672;Overige kippen;2012 maart;1122.1;2149.0
6673;Overige kippen;2012 april;1204.9;2600.0
6674;Overige kippen;2012 mei;1366.5;2886.0
6675;Overige kippen;2012 juni;1093.6;2187.0
6676;Overige kippen;2012 juli;1380.3;2750.0
6677;Overige kippen;2012 augustus;1272.7;2946.0
6678;Overige kippen;2012 september;1207.4;2476.0
6679;Overige kippen;2012 oktober;1418.4;3056.0
6680;Overige kippen;2012 november;1282.3;2539.0
6681;Overige kippen;2012 december;1415.0;3079.0
6682;Overige kippen;2012;14983.6;31070.0
6683;Overige kippen;2013 januari;1374.5;3134.0
6684;Overige kippen;2013 februari;1064.1;2346.0
6685;Overige kippen;2013 maart;1577.2;3227.0
6686;Overige kippen;2013 april;1303.9;2436.0
6687;Overige kippen;2013 mei;1180.4;2336.0
6688;Overige kippen;2013 juni;1339.1;2884.0
6689;Overige kippen;2013 juli;1134.8;2388.0
6690;Overige kippen;2013 augustus;1148.7;2636.0
6691;Overige kippen;2013 september;1115.0;2170.0
6692;Overige kippen;2013 oktober;1534.7;3239.0
6693;Overige kippen;2013 november;1385.8;3099.0
6694;Overige kippen;2013 december;1455.2;3238.0
6695;Overige kippen;2013;15613.4;33133.0
6696;Overige kippen;2014 januari;1417.9;3048.0
6697;Overige kippen;2014 februari;1226.6;2637.0
6698;Overige kippen;2014 maart;1277.0;2746.0
6699;Overige kippen;2014 april;1664.2;3578.0
6700;Overige kippen;2014 mei;1646.9;3541.0
6701;Overige kippen;2014 juni;1488.2;3200.0
6702;Overige kippen;2014 juli;1530.0;3289.0
6703;Overige kippen;2014 augustus;1226.3;2636.0
6704;Overige kippen;2014 september;1489.4;3202.0
6705;Overige kippen;2014 oktober;1475.9;3173.0
6706;Overige kippen;2014 november;929.0;1997.0
6707;Overige kippen;2014 december;1624.5;3493.0
6708;Overige kippen;2014;16995.8;36541.0
6709;Overige kippen;2015 januari;1314.4;2826.0
6710;Overige kippen;2015 februari;1385.7;2826.0
6711;Overige kippen;2015 maart;1529.5;3288.0
6712;Overige kippen;2015 april;1577.7;3392.0
6713;Overige kippen;2015 mei;1438.7;3093.0
6714;Overige kippen;2015 juni;1440.8;3098.0
6715;Overige kippen;2015 juli;1298.6;2792.0
6716;Overige kippen;2015 augustus;1298.1;2791.0
6717;Overige kippen;2015 september;1463.8;3147.0
6718;Overige kippen;2015 oktober;1582.6;3403.0
6719;Overige kippen;2015 november;1432.5;3080.0
6720;Overige kippen;2015 december;1586.5;3411.0
6721;Overige kippen;2015;17348.9;37147.0
6722;Overige kippen;2016 januari;1395.4;3000.0
6723;Overige kippen;2016 februari;1249.9;2687.0
6724;Overige kippen;2016 maart;1557.3;3348.0
6725;Overige kippen;2016 april;1466.0;3152.0
6726;Overige kippen;2016 mei;1529.8;3289.0
6727;Overige kippen;2016 juni;1696.7;3648.0
6728;Overige kippen;2016 juli;1440.4;3097.0
6729;Overige kippen;2016 augustus;1269.7;2730.0
6730;Overige kippen;2016 september;1311.0;2819.0
6731;Overige kippen;2016 oktober;1418.3;3049.0
6732;Overige kippen;2016 november;1238.9;2664.0
6733;Overige kippen;2016 december;1625.1;3494.0
6734;Overige kippen;2016;17198.5;36977.0
6735;Overige kippen;2017 januari;1479.9;3182.0
6736;Overige kippen;2017 februari;1386.4;2981.0
6737;Overige kippen;2017 maart;1478.2;3178.0
6738;Overige kippen;2017 april;1346.2;2894.0
6739;Overige kippen;2017 mei;1600.4;3441.0
6740;Overige kippen;2017 juni;1582.9;3403.0
6741;Overige kippen;2017 juli;1465.9;3152.0
6742;Overige kippen;2017 augustus;1369.8;2945.0
6743;Overige kippen;2017 september;1247.0;2681.0
6744;Overige kippen;2017 oktober;1583.6;3405.0
6745;Overige kippen;2017 november;1277.8;2747.0
6746;Overige kippen;2017 december;1363.2;2931.0
6747;Overige kippen;2017;17181.1;36940.0
6748;Overige kippen;2018 januari;1502.3;3230.0
6749;Overige kippen;2018 februari;1305.1;2806.0
6750;Overige kippen;2018 maart;1338.8;2878.0
6751;Overige kippen;2018 april;1458.4;3136.0
6752;Overige kippen;2018 mei;1724.0;3707.0
6753;Overige kippen;2018 juni;1724.7;3708.0
6754;Overige kippen;2018 juli;1610.6;3463.0
6755;Overige kippen;2018 augustus;1509.1;3245.0
6756;Overige kippen;2018 september;1295.2;2785.0
6757;Overige kippen;2018 oktober;1498.3;3221.0
6758;Overige kippen;2018 november;1512.5;3252.0
6759;Overige kippen;2018 december;1472.7;3166.0
6760;Overige kippen;2018;17951.7;38597.0
6761;Overige kippen;2019 januari;1620.5;3484.0
6762;Overige kippen;2019 februari;1280.4;2753.0
6763;Overige kippen;2019 maart;1307.8;2812.0
6764;Overige kippen;2019 april;1636.4;3518.0
6765;Overige kippen;2019 mei;1585.1;3408.0
6766;Overige kippen;2019 juni;1715.7;3689.0
6767;Overige kippen;2019 juli;1689.5;3632.0
6768;Overige kippen;2019 augustus;1352.9;2909.0
6769;Overige kippen;2019 september;1403.4;3017.0
6770;Overige kippen;2019 oktober;1558.2;3350.0
6771;Overige kippen;2019 november;1404.2;3019.0
6772;Overige kippen;2019 december;1502.0;3229.0
6773;Overige kippen;2019;18056.1;38821.0
6774;Overige kippen;2020 januari;1523.1;3275.0
6775;Overige kippen;2020 februari;1273.9;2739.0
6776;Overige kippen;2020 maart;1643.7;3534.0
6777;Overige kippen;2020 april;1812.7;3897.0
6778;Overige kippen;2020 mei;1688.1;3629.0
6779;Overige kippen;2020 juni;1637.9;3522.0
6780;Overige kippen;2020 juli;1712.1;3681.0
6781;Overige kippen;2020 augustus;1364.7;2934.0
6782;Overige kippen;2020 september;1618.3;3479.0
6783;Overige kippen;2020 oktober;1779.4;3826.0
6784;Overige kippen;2020 november;1866.4;4013.0
6785;Overige kippen;2020 december;1731.1;3722.0
6786;Overige kippen;2020;19651.5;42251.0
6787;Overige kippen;2021 januari;1505.8;3237.0
6788;Overige kippen;2021 februari;1250.1;2688.0
6789;Overige kippen;2021 maart;1451.3;3120.0
6790;Overige kippen;2021 april;1814.8;3902.0
6791;Overige kippen;2021 mei;1786.0;3840.0
6792;Overige kippen;2021 juni;1816.3;3905.0
6793;Overige kippen;2021 juli;1840.9;3958.0
6794;Overige kippen;2021 augustus;1510.9;3248.0
6795;Overige kippen;2021 september;1893.2;4070.0
6796;Overige kippen;2021 oktober;1693.0;3640.0
6797;Overige kippen;2021 november;1775.8;3818.0
6798;Overige kippen;2021 december;1741.0;3743.0
6799;Overige kippen;2021;20079.2;43170.0
6800;Overige kippen;2022 januari;1631.5;3508.0
6801;Overige kippen;2022 februari;1356.7;2917.0
6802;Overige kippen;2022 maart;1693.8;3642.0
6803;Overige kippen;2022 april;1509.3;3245.0
6804;Overige kippen;2022 mei;1683.7;3620.0
6805;Overige kippen;2022 juni;1825.3;3924.0
6806;Overige kippen;2022 juli;1852.4;3983.0
6807;Overige kippen;2022 augustus;1457.5;3134.0
6808;Overige kippen;2022 september;1452.8;3123.0
6809;Overige kippen;2022 oktober;1681.2;3615.0
6810;Overige kippen;2022 november;1680.6;3613.0
6811;Overige kippen;2022 december;1676.1;3604.0
6812;Overige kippen;2022;19500.9;41927.0
6813;Overige kippen;2023 januari;1500.2;3225.0
6814;Overige kippen;2023 februari;1327.9;2855.0
6815;Overige kippen;2023 maart;1683.8;3620.0
6816;Overige kippen;2023 april;1510.3;3247.0
6817;Overige kippen;2023 mei;1837.4;3950.0
6818;Overige kippen;2023 juni;1611.7;3465.0
6819;Overige kippen;2023 juli;1630.9;3507.0
6820;Overige kippen;2023 augustus;1592.0;3423.0
6821;Overige kippen;2023 september;1395.3;3000.0
6822;Overige kippen;2023 oktober;1610.3;3462.0
6823;Overige kippen;2023 november;1356.0;2915.0
6824;Overige kippen;2023 december;1449.6;3117.0
6825;Overige kippen;2023;18624.4;40042.0
6826;Overige kippen;2024 januari;1602.4;3445.0
6827;Overige kippen;2024 februari;1279.7;2751.0
6828;Overige kippen;2024 maart;1785.9;3840.0
6829;Overige kippen;2024 april;1904.5;4095.0
6830;Overige kippen;2024 mei;1863.0;4006.0
6831;Overige kippen;2024 juni;1637.9;3522.0
6832;Overige kippen;2024 juli;1859.6;3998.0
6833;Overige kippen;2024 augustus;1628.7;3502.0
6834;Overige kippen;2024 september;1674.0;3599.0
6835;Overige kippen;2024 oktober;1838.4;3952.0
6836;Overige kippen;2024 november;1391.6;2992.0
6837;Overige kippen;2024 december;1919.0;4126.0
6838;Overige kippen;2024;20384.7;43827.0
6839;Overige kippen;2025 januari;1956.4;4206.0
6840;Kalkoenen;1990 januari;;
6841;Kalkoenen;1990 februari;;
6842;Kalkoenen;1990 maart;;
6843;Kalkoenen;1990 april;;
6844;Kalkoenen;1990 mei;;
6845;Kalkoenen;1990 juni;;
6846;Kalkoenen;1990 juli;;
6847;Kalkoenen;1990 augustus;;
6848;Kalkoenen;1990 september;;
6849;Kalkoenen;1990 oktober;;
6850;Kalkoenen;1990 november;;
6851;Kalkoenen;1990 december;;
6852;Kalkoenen;1990;;
6853;Kalkoenen;1991 januari;;
6854;Kalkoenen;1991 februari;;
6855;Kalkoenen;1991 maart;;
6856;Kalkoenen;1991 april;;
6857;Kalkoenen;1991 mei;;
6858;Kalkoenen;1991 juni;;
6859;Kalkoenen;1991 juli;;
6860;Kalkoenen;1991 augustus;;
6861;Kalkoenen;1991 september;;
6862;Kalkoenen;1991 oktober;;
6863;Kalkoenen;1991 november;;
6864;Kalkoenen;1991 december;;
6865;Kalkoenen;1991;;
6866;Kalkoenen;1992 januari;;
6867;Kalkoenen;1992 februari;;
6868;Kalkoenen;1992 maart;;
6869;Kalkoenen;1992 april;;
6870;Kalkoenen;1992 mei;;
6871;Kalkoenen;1992 juni;;
6872;Kalkoenen;1992 juli;;
6873;Kalkoenen;1992 augustus;;
6874;Kalkoenen;1992 september;;
6875;Kalkoenen;1992 oktober;;
6876;Kalkoenen;1992 november;;
6877;Kalkoenen;1992 december;;
6878;Kalkoenen;1992;;
6879;Kalkoenen;1993 januari;;
6880;Kalkoenen;1993 februari;;
6881;Kalkoenen;1993 maart;;
6882;Kalkoenen;1993 april;;
6883;Kalkoenen;1993 mei;;
6884;Kalkoenen;1993 juni;;
6885;Kalkoenen;1993 juli;;
6886;Kalkoenen;1993 augustus;;
6887;Kalkoenen;1993 september;;
6888;Kalkoenen;1993 oktober;;
6889;Kalkoenen;1993 november;;
6890;Kalkoenen;1993 december;;
6891;Kalkoenen;1993;;
6892;Kalkoenen;1994 januari;;
6893;Kalkoenen;1994 februari;;
6894;Kalkoenen;1994 maart;;
6895;Kalkoenen;1994 april;;
6896;Kalkoenen;1994 mei;;
6897;Kalkoenen;1994 juni;;
6898;Kalkoenen;1994 juli;;
6899;Kalkoenen;1994 augustus;;
6900;Kalkoenen;1994 september;;
6901;Kalkoenen;1994 oktober;;
6902;Kalkoenen;1994 november;;
6903;Kalkoenen;1994 december;;
6904;Kalkoenen;1994;;
6905;Kalkoenen;1995 januari;;
6906;Kalkoenen;1995 februari;;
6907;Kalkoenen;1995 maart;;
6908;Kalkoenen;1995 april;;
6909;Kalkoenen;1995 mei;;
6910;Kalkoenen;1995 juni;;
6911;Kalkoenen;1995 juli;;
6912;Kalkoenen;1995 augustus;;
6913;Kalkoenen;1995 september;;
6914;Kalkoenen;1995 oktober;;
6915;Kalkoenen;1995 november;;
6916;Kalkoenen;1995 december;;
6917;Kalkoenen;1995;;
6918;Kalkoenen;1996 januari;;
6919;Kalkoenen;1996 februari;;
6920;Kalkoenen;1996 maart;;
6921;Kalkoenen;1996 april;;
6922;Kalkoenen;1996 mei;;
6923;Kalkoenen;1996 juni;;
6924;Kalkoenen;1996 juli;;
6925;Kalkoenen;1996 augustus;;
6926;Kalkoenen;1996 september;;
6927;Kalkoenen;1996 oktober;;
6928;Kalkoenen;1996 november;;
6929;Kalkoenen;1996 december;;
6930;Kalkoenen;1996;;
6931;Kalkoenen;1997 januari;;
6932;Kalkoenen;1997 februari;;
6933;Kalkoenen;1997 maart;;
6934;Kalkoenen;1997 april;;
6935;Kalkoenen;1997 mei;;
6936;Kalkoenen;1997 juni;;
6937;Kalkoenen;1997 juli;;
6938;Kalkoenen;1997 augustus;;
6939;Kalkoenen;1997 september;;
6940;Kalkoenen;1997 oktober;;
6941;Kalkoenen;1997 november;;
6942;Kalkoenen;1997 december;;
6943;Kalkoenen;1997;;
6944;Kalkoenen;1998 januari;;
6945;Kalkoenen;1998 februari;;
6946;Kalkoenen;1998 maart;;
6947;Kalkoenen;1998 april;;
6948;Kalkoenen;1998 mei;;
6949;Kalkoenen;1998 juni;;
6950;Kalkoenen;1998 juli;;
6951;Kalkoenen;1998 augustus;;
6952;Kalkoenen;1998 september;;
6953;Kalkoenen;1998 oktober;;
6954;Kalkoenen;1998 november;;
6955;Kalkoenen;1998 december;;
6956;Kalkoenen;1998;;
6957;Kalkoenen;1999 januari;;
6958;Kalkoenen;1999 februari;;
6959;Kalkoenen;1999 maart;;
6960;Kalkoenen;1999 april;;
6961;Kalkoenen;1999 mei;;
6962;Kalkoenen;1999 juni;;
6963;Kalkoenen;1999 juli;;
6964;Kalkoenen;1999 augustus;;
6965;Kalkoenen;1999 september;;
6966;Kalkoenen;1999 oktober;;
6967;Kalkoenen;1999 november;;
6968;Kalkoenen;1999 december;;
6969;Kalkoenen;1999;;
6970;Kalkoenen;2000 januari;;
6971;Kalkoenen;2000 februari;;
6972;Kalkoenen;2000 maart;;
6973;Kalkoenen;2000 april;;
6974;Kalkoenen;2000 mei;;
6975;Kalkoenen;2000 juni;;
6976;Kalkoenen;2000 juli;;
6977;Kalkoenen;2000 augustus;;
6978;Kalkoenen;2000 september;;
6979;Kalkoenen;2000 oktober;;
6980;Kalkoenen;2000 november;;
6981;Kalkoenen;2000 december;;
6982;Kalkoenen;2000;;
6983;Kalkoenen;2001 januari;228.4;
6984;Kalkoenen;2001 februari;191.5;
6985;Kalkoenen;2001 maart;224.2;
6986;Kalkoenen;2001 april;202.8;
6987;Kalkoenen;2001 mei;242.5;
6988;Kalkoenen;2001 juni;195.3;
6989;Kalkoenen;2001 juli;207.7;
6990;Kalkoenen;2001 augustus;224.3;
6991;Kalkoenen;2001 september;190.2;
6992;Kalkoenen;2001 oktober;235.9;
6993;Kalkoenen;2001 november;223.5;
6994;Kalkoenen;2001 december;223.7;
6995;Kalkoenen;2001;2590.0;
6996;Kalkoenen;2002 januari;215.0;
6997;Kalkoenen;2002 februari;193.8;
6998;Kalkoenen;2002 maart;227.5;
6999;Kalkoenen;2002 april;200.4;
7000;Kalkoenen;2002 mei;232.9;
7001;Kalkoenen;2002 juni;187.4;
7002;Kalkoenen;2002 juli;211.0;
7003;Kalkoenen;2002 augustus;191.9;
7004;Kalkoenen;2002 september;173.7;
7005;Kalkoenen;2002 oktober;201.2;
7006;Kalkoenen;2002 november;194.6;
7007;Kalkoenen;2002 december;221.2;
7008;Kalkoenen;2002;2450.6;
7009;Kalkoenen;2003 januari;197.2;
7010;Kalkoenen;2003 februari;177.2;
7011;Kalkoenen;2003 maart;133.5;
7012;Kalkoenen;2003 april;78.6;
7013;Kalkoenen;2003 mei;111.5;
7014;Kalkoenen;2003 juni;76.4;
7015;Kalkoenen;2003 juli;74.7;
7016;Kalkoenen;2003 augustus;52.9;
7017;Kalkoenen;2003 september;33.0;
7018;Kalkoenen;2003 oktober;36.8;
7019;Kalkoenen;2003 november;69.6;
7020;Kalkoenen;2003 december;152.0;
7021;Kalkoenen;2003;1193.4;
7022;Kalkoenen;2004 januari;181.6;
7023;Kalkoenen;2004 februari;172.7;
7024;Kalkoenen;2004 maart;205.5;
7025;Kalkoenen;2004 april;185.9;
7026;Kalkoenen;2004 mei;175.8;
7027;Kalkoenen;2004 juni;186.6;
7028;Kalkoenen;2004 juli;183.1;
7029;Kalkoenen;2004 augustus;173.1;
7030;Kalkoenen;2004 september;198.1;
7031;Kalkoenen;2004 oktober;177.0;
7032;Kalkoenen;2004 november;175.9;
7033;Kalkoenen;2004 december;194.9;
7034;Kalkoenen;2004;2210.2;
7035;Kalkoenen;2005 januari;180.9;
7036;Kalkoenen;2005 februari;137.2;
7037;Kalkoenen;2005 maart;172.0;
7038;Kalkoenen;2005 april;146.6;
7039;Kalkoenen;2005 mei;146.2;
7040;Kalkoenen;2005 juni;147.3;
7041;Kalkoenen;2005 juli;6.6;
7042;Kalkoenen;2005 augustus;0.0;
7043;Kalkoenen;2005 september;0.0;
7044;Kalkoenen;2005 oktober;0.0;
7045;Kalkoenen;2005 november;0.0;
7046;Kalkoenen;2005 december;0.3;
7047;Kalkoenen;2005;937.1;
7048;Kalkoenen;2006 januari;0.0;
7049;Kalkoenen;2006 februari;0.0;
7050;Kalkoenen;2006 maart;0.0;
7051;Kalkoenen;2006 april;0.0;
7052;Kalkoenen;2006 mei;0.0;
7053;Kalkoenen;2006 juni;0.0;
7054;Kalkoenen;2006 juli;0.0;
7055;Kalkoenen;2006 augustus;0.0;
7056;Kalkoenen;2006 september;0.0;
7057;Kalkoenen;2006 oktober;0.0;
7058;Kalkoenen;2006 november;0.0;
7059;Kalkoenen;2006 december;0.0;
7060;Kalkoenen;2006;0.0;
7061;Kalkoenen;2007 januari;0.0;
7062;Kalkoenen;2007 februari;0.0;
7063;Kalkoenen;2007 maart;0.0;
7064;Kalkoenen;2007 april;0.0;
7065;Kalkoenen;2007 mei;0.0;
7066;Kalkoenen;2007 juni;0.0;
7067;Kalkoenen;2007 juli;0.0;
7068;Kalkoenen;2007 augustus;0.0;
7069;Kalkoenen;2007 september;0.0;
7070;Kalkoenen;2007 oktober;0.0;
7071;Kalkoenen;2007 november;0.1;
7072;Kalkoenen;2007 december;0.3;
7073;Kalkoenen;2007;0.4;
7074;Kalkoenen;2008 januari;0.0;
7075;Kalkoenen;2008 februari;0.0;
7076;Kalkoenen;2008 maart;0.0;
7077;Kalkoenen;2008 april;0.0;
7078;Kalkoenen;2008 mei;0.0;
7079;Kalkoenen;2008 juni;0.0;
7080;Kalkoenen;2008 juli;0.0;
7081;Kalkoenen;2008 augustus;0.0;
7082;Kalkoenen;2008 september;0.0;
7083;Kalkoenen;2008 oktober;0.0;
7084;Kalkoenen;2008 november;0.0;
7085;Kalkoenen;2008 december;0.8;
7086;Kalkoenen;2008;0.8;
7087;Kalkoenen;2009 januari;0.0;
7088;Kalkoenen;2009 februari;0.0;
7089;Kalkoenen;2009 maart;0.0;
7090;Kalkoenen;2009 april;0.0;
7091;Kalkoenen;2009 mei;0.0;
7092;Kalkoenen;2009 juni;0.0;
7093;Kalkoenen;2009 juli;0.0;
7094;Kalkoenen;2009 augustus;0.0;
7095;Kalkoenen;2009 september;0.0;
7096;Kalkoenen;2009 oktober;0.0;
7097;Kalkoenen;2009 november;0.0;
7098;Kalkoenen;2009 december;1.2;
7099;Kalkoenen;2009;1.2;
7100;Kalkoenen;2010 januari;0.0;
7101;Kalkoenen;2010 februari;0.0;
7102;Kalkoenen;2010 maart;0.0;
7103;Kalkoenen;2010 april;0.0;
7104;Kalkoenen;2010 mei;0.0;
7105;Kalkoenen;2010 juni;0.0;
7106;Kalkoenen;2010 juli;0.0;
7107;Kalkoenen;2010 augustus;0.1;
7108;Kalkoenen;2010 september;0.0;
7109;Kalkoenen;2010 oktober;0.0;
7110;Kalkoenen;2010 november;0.0;
7111;Kalkoenen;2010 december;1.1;
7112;Kalkoenen;2010;1.2;
7113;Kalkoenen;2011 januari;0.0;
7114;Kalkoenen;2011 februari;0.0;
7115;Kalkoenen;2011 maart;0.0;
7116;Kalkoenen;2011 april;0.0;
7117;Kalkoenen;2011 mei;0.0;
7118;Kalkoenen;2011 juni;0.0;
7119;Kalkoenen;2011 juli;0.0;
7120;Kalkoenen;2011 augustus;0.0;
7121;Kalkoenen;2011 september;0.0;
7122;Kalkoenen;2011 oktober;0.0;
7123;Kalkoenen;2011 november;0.1;
7124;Kalkoenen;2011 december;1.3;
7125;Kalkoenen;2011;1.4;
7126;Kalkoenen;2012 januari;0.1;
7127;Kalkoenen;2012 februari;0.0;
7128;Kalkoenen;2012 maart;0.0;
7129;Kalkoenen;2012 april;0.0;
7130;Kalkoenen;2012 mei;0.0;
7131;Kalkoenen;2012 juni;0.0;
7132;Kalkoenen;2012 juli;0.0;
7133;Kalkoenen;2012 augustus;0.0;
7134;Kalkoenen;2012 september;0.0;
7135;Kalkoenen;2012 oktober;0.0;
7136;Kalkoenen;2012 november;0.1;
7137;Kalkoenen;2012 december;1.3;
7138;Kalkoenen;2012;1.6;
7139;Kalkoenen;2013 januari;0.4;
7140;Kalkoenen;2013 februari;0.4;
7141;Kalkoenen;2013 maart;0.0;
7142;Kalkoenen;2013 april;0.0;
7143;Kalkoenen;2013 mei;0.0;
7144;Kalkoenen;2013 juni;0.0;
7145;Kalkoenen;2013 juli;0.0;
7146;Kalkoenen;2013 augustus;0.0;
7147;Kalkoenen;2013 september;0.0;
7148;Kalkoenen;2013 oktober;0.0;
7149;Kalkoenen;2013 november;0.1;
7150;Kalkoenen;2013 december;0.6;
7151;Kalkoenen;2013;1.6;
7152;Kalkoenen;2014 januari;0.0;
7153;Kalkoenen;2014 februari;0.2;
7154;Kalkoenen;2014 maart;0.0;
7155;Kalkoenen;2014 april;0.0;
7156;Kalkoenen;2014 mei;0.0;
7157;Kalkoenen;2014 juni;0.0;
7158;Kalkoenen;2014 juli;0.0;
7159;Kalkoenen;2014 augustus;0.0;
7160;Kalkoenen;2014 september;0.1;
7161;Kalkoenen;2014 oktober;0.0;
7162;Kalkoenen;2014 november;0.0;
7163;Kalkoenen;2014 december;1.0;
7164;Kalkoenen;2014;1.3;
7165;Kalkoenen;2015 januari;0.0;
7166;Kalkoenen;2015 februari;0.0;
7167;Kalkoenen;2015 maart;0.0;
7168;Kalkoenen;2015 april;0.0;
7169;Kalkoenen;2015 mei;0.0;
7170;Kalkoenen;2015 juni;0.0;
7171;Kalkoenen;2015 juli;0.0;
7172;Kalkoenen;2015 augustus;0.0;
7173;Kalkoenen;2015 september;0.0;
7174;Kalkoenen;2015 oktober;0.0;
7175;Kalkoenen;2015 november;0.1;
7176;Kalkoenen;2015 december;0.8;
7177;Kalkoenen;2015;0.9;
7178;Kalkoenen;2016 januari;0.0;
7179;Kalkoenen;2016 februari;0.0;
7180;Kalkoenen;2016 maart;0.0;
7181;Kalkoenen;2016 april;0.0;
7182;Kalkoenen;2016 mei;0.0;
7183;Kalkoenen;2016 juni;0.0;
7184;Kalkoenen;2016 juli;0.0;
7185;Kalkoenen;2016 augustus;0.0;
7186;Kalkoenen;2016 september;0.0;
7187;Kalkoenen;2016 oktober;0.0;
7188;Kalkoenen;2016 november;0.0;
7189;Kalkoenen;2016 december;1.6;
7190;Kalkoenen;2016;1.6;
7191;Kalkoenen;2017 januari;0.0;
7192;Kalkoenen;2017 februari;0.0;
7193;Kalkoenen;2017 maart;0.0;
7194;Kalkoenen;2017 april;0.0;
7195;Kalkoenen;2017 mei;0.0;
7196;Kalkoenen;2017 juni;0.0;
7197;Kalkoenen;2017 juli;0.0;
7198;Kalkoenen;2017 augustus;0.0;
7199;Kalkoenen;2017 september;0.0;
7200;Kalkoenen;2017 oktober;0.0;
7201;Kalkoenen;2017 november;0.0;
7202;Kalkoenen;2017 december;0.9;
7203;Kalkoenen;2017;0.9;
7204;Kalkoenen;2018 januari;0.0;
7205;Kalkoenen;2018 februari;0.0;
7206;Kalkoenen;2018 maart;0.0;
7207;Kalkoenen;2018 april;0.0;
7208;Kalkoenen;2018 mei;0.0;
7209;Kalkoenen;2018 juni;0.0;
7210;Kalkoenen;2018 juli;0.0;
7211;Kalkoenen;2018 augustus;0.0;
7212;Kalkoenen;2018 september;0.0;
7213;Kalkoenen;2018 oktober;0.0;
7214;Kalkoenen;2018 november;0.0;
7215;Kalkoenen;2018 december;0.0;
7216;Kalkoenen;2018;0.0;
7217;Kalkoenen;2019 januari;0.0;
7218;Kalkoenen;2019 februari;0.0;
7219;Kalkoenen;2019 maart;0.0;
7220;Kalkoenen;2019 april;0.0;
7221;Kalkoenen;2019 mei;0.0;
7222;Kalkoenen;2019 juni;0.0;
7223;Kalkoenen;2019 juli;0.0;
7224;Kalkoenen;2019 augustus;0.0;
7225;Kalkoenen;2019 september;0.0;
7226;Kalkoenen;2019 oktober;0.0;
7227;Kalkoenen;2019 november;0.0;
7228;Kalkoenen;2019 december;0.0;
