ID;Geslacht;BurgerlijkeStaat;Regio;Bewoners_1
9013;Mannen;Ongehuwd;Doetinchem;4510
9014;Mannen;Ongehuwd;Dokkum;1212
9015;Mannen;Ongehuwd;Domburg;339
9016;Mannen;Ongehuwd;Dommelen;236
9017;Mannen;Ongehuwd;Dongen;3039
9018;Mannen;Ongehuwd;Doniawerstal;1712
9019;Mannen;Ongehuwd;Doorn;995
9020;Mannen;Ongehuwd;Doornspijk;1372
9021;Mannen;Ongehuwd;Dordrecht;15100
9022;Mannen;Ongehuwd;Dreischor;286
9023;Mannen;Ongehuwd;Dreumel;902
9024;Mannen;Ongehuwd;Driebergen;1702
9025;Mannen;Ongehuwd;Driel;1401
9026;Mannen;Ongehuwd;Driewegen;167
9027;Mannen;Ongehuwd;Drunen;1182
9028;Mannen;Ongehuwd;Druten;1859
9029;Mannen;Ongehuwd;Dubbeldam;1412
9030;Mannen;Ongehuwd;Duiven;1392
9031;Mannen;Ongehuwd;Duivendijke;168
9032;Mannen;Ongehuwd;Dungen (den);674
9033;Mannen;Ongehuwd;Dussen;1265
9034;Mannen;Ongehuwd;Dwingeloo;938
9035;Mannen;Ongehuwd;Echt;3271
9036;Mannen;Ongehuwd;Echteld;1267
9037;Mannen;Ongehuwd;Edam;2607
9038;Mannen;Ongehuwd;Ede;9560
9039;Mannen;Ongehuwd;Eede;336
9040;Mannen;Ongehuwd;Eelde;922
9041;Mannen;Ongehuwd;Eemnes;598
9042;Mannen;Ongehuwd;Eenrum;685
9043;Mannen;Ongehuwd;Eersel;956
9044;Mannen;Ongehuwd;Eethen;785
9045;Mannen;Ongehuwd;Egmond aan Zee;843
9046;Mannen;Ongehuwd;Egmond-Binnen;799
9047;Mannen;Ongehuwd;Eibergen;3102
9048;Mannen;Ongehuwd;Eijgelshoven;1410
9049;Mannen;Ongehuwd;Eijsden;1135
9050;Mannen;Ongehuwd;Eindhoven;30866
9051;Mannen;Ongehuwd;Elburg;808
9052;Mannen;Ongehuwd;Elkerzee;148
9053;Mannen;Ongehuwd;Ellemeet;154
9054;Mannen;Ongehuwd;Ellewoutsdijk;156
9055;Mannen;Ongehuwd;Elsloo;927
9056;Mannen;Ongehuwd;Elst;2887
9057;Mannen;Ongehuwd;Emmen;13481
9058;Mannen;Ongehuwd;Empel en Meerwijk;242
9059;Mannen;Ongehuwd;Engelen;476
9060;Mannen;Ongehuwd;Enkhuizen;2527
9061;Mannen;Ongehuwd;Enschede;14347
9062;Mannen;Ongehuwd;Epe;4183
9063;Mannen;Ongehuwd;Ermelo;4862
9064;Mannen;Ongehuwd;Erp;979
9065;Mannen;Ongehuwd;Esch;216
9066;Mannen;Ongehuwd;Escharen;534
9067;Mannen;Ongehuwd;Est en Opijnen;339
9068;Mannen;Ongehuwd;Etten en Leur;2997
9069;Mannen;Ongehuwd;Everdingen;334
9070;Mannen;Ongehuwd;Ewijk;962
9071;Mannen;Ongehuwd;Ezinge;516
9072;Mannen;Ongehuwd;Ferwerderadeel;2143
9073;Mannen;Ongehuwd;Fijnaart en Heijningen;1528
9074;Mannen;Ongehuwd;Finsterwolde;933
9075;Mannen;Ongehuwd;Franeker;2125
9076;Mannen;Ongehuwd;Franekeradeel;1324
9077;Mannen;Ongehuwd;Gaasterland;1626
9078;Mannen;Ongehuwd;Gameren;656
9079;Mannen;Ongehuwd;Gassel;227
9080;Mannen;Ongehuwd;Gasselte;1130
9081;Mannen;Ongehuwd;Geertruid (St.);283
9082;Mannen;Ongehuwd;Geertruidenberg;823
9083;Mannen;Ongehuwd;Geervliet;288
9084;Mannen;Ongehuwd;Geffen;664
9085;Mannen;Ongehuwd;Geldermalsen;1480
9086;Mannen;Ongehuwd;Geldrop;2740
9087;Mannen;Ongehuwd;Geleen;3960
9088;Mannen;Ongehuwd;Gemert;2208
9089;Mannen;Ongehuwd;Gendringen;3586
9090;Mannen;Ongehuwd;Genemuiden;1028
9091;Mannen;Ongehuwd;Gennep;985
9092;Mannen;Ongehuwd;Gent;1147
9093;Mannen;Ongehuwd;Geulle;522
9094;Mannen;Ongehuwd;Giessen;171
9095;Mannen;Ongehuwd;Giessendam;1278
9096;Mannen;Ongehuwd;Giessen-Nieuwkerk;308
9097;Mannen;Ongehuwd;Gieten;1026
9098;Mannen;Ongehuwd;Giethoorn;637
9099;Mannen;Ongehuwd;Gilze en Rijen;2639
9100;Mannen;Ongehuwd;Ginneken en Bavel;3879
9101;Mannen;Ongehuwd;Goedereede;384
9102;Mannen;Ongehuwd;Goes;2399
9103;Mannen;Ongehuwd;Goirle;1794
9104;Mannen;Ongehuwd;Goor;1039
9105;Mannen;Ongehuwd;Gorinchem;3838
9106;Mannen;Ongehuwd;Gorssel;2407
9107;Mannen;Ongehuwd;Gouda;7839
9108;Mannen;Ongehuwd;Gouderak;667
9109;Mannen;Ongehuwd;Goudriaan;192
9110;Mannen;Ongehuwd;Goudswaard;474
9111;Mannen;Ongehuwd;Graauw en Langendam;618
9112;Mannen;Ongehuwd;Grafhorst;244
9113;Mannen;Ongehuwd;Graft;330
9114;Mannen;Ongehuwd;Gramsbergen;1377
9115;Mannen;Ongehuwd;Grathem;506
9116;Mannen;Ongehuwd;Grave;658
9117;Mannen;Ongehuwd;'s-Graveland;433
9118;Mannen;Ongehuwd;'s-Gravendeel;1487
9119;Mannen;Ongehuwd;'s-Gravenhage;106604
9120;Mannen;Ongehuwd;'s-Gravenpolder;315
9121;Mannen;Ongehuwd;'s-Gravenzande;2165
9122;Mannen;Ongehuwd;Grevenbicht;467
9123;Mannen;Ongehuwd;Grijpskerk;909
9124;Mannen;Ongehuwd;Grijpskerke;261
9125;Mannen;Ongehuwd;Groede;600
9126;Mannen;Ongehuwd;Groenlo;1312
9127;Mannen;Ongehuwd;Groesbeek;2603
9128;Mannen;Ongehuwd;Groningen;27220
9129;Mannen;Ongehuwd;Gronsveld;562
9130;Mannen;Ongehuwd;Groot-Ammers;406
9131;Mannen;Ongehuwd;Grootebroek;1326
9132;Mannen;Ongehuwd;Grootegast;2291
9133;Mannen;Ongehuwd;Grubbenvorst;898
9134;Mannen;Ongehuwd;Gulpen;945
9135;Mannen;Ongehuwd;Haaften;869
9136;Mannen;Ongehuwd;Haaksbergen;2907
9137;Mannen;Ongehuwd;Haamstede;348
9138;Mannen;Ongehuwd;Haaren;816
9139;Mannen;Ongehuwd;Haarlem;29872
9140;Mannen;Ongehuwd;Haarlemmerliede en Spaarnwoude;928
9141;Mannen;Ongehuwd;Haarlemmermeer;8469
9142;Mannen;Ongehuwd;Haarzuilens;152
9143;Mannen;Ongehuwd;Haastrecht;746
9144;Mannen;Ongehuwd;Haelen;440
9145;Mannen;Ongehuwd;Hagestein;274
9146;Mannen;Ongehuwd;Halsteren;1735
9147;Mannen;Ongehuwd;Ham (den);2098
9148;Mannen;Ongehuwd;Haps;544
9149;Mannen;Ongehuwd;Hardenberg (Ambt-);4381
9150;Mannen;Ongehuwd;Hardenberg (Stad-);790
9151;Mannen;Ongehuwd;Harderwijk;2605
9152;Mannen;Ongehuwd;Hardinxveld;2105
9153;Mannen;Ongehuwd;Haren;1845
9154;Mannen;Ongehuwd;Harenkarspel;1044
9155;Mannen;Ongehuwd;Harlingen;2894
9156;Mannen;Ongehuwd;Harmelen;685
9157;Mannen;Ongehuwd;Haskerland;2302
9158;Mannen;Ongehuwd;Hasselt;674
9159;Mannen;Ongehuwd;Hattem;1426
9160;Mannen;Ongehuwd;Havelte;1226
9161;Mannen;Ongehuwd;Hazerswoude;1503
9162;Mannen;Ongehuwd;Hedel;542
9163;Mannen;Ongehuwd;Hedikhuizen;490
9164;Mannen;Ongehuwd;Heel en Panheel;832
9165;Mannen;Ongehuwd;Heemskerk;1484
9166;Mannen;Ongehuwd;Heemstede;4011
9167;Mannen;Ongehuwd;Heenvliet;352
9168;Mannen;Ongehuwd;Heer;1510
9169;Mannen;Ongehuwd;'s-Heer-Abtskerke;137
9170;Mannen;Ongehuwd;'s-Heer-Arendskerke;1148
9171;Mannen;Ongehuwd;Heerde;2769
9172;Mannen;Ongehuwd;'s-Heerenhoek;415
9173;Mannen;Ongehuwd;Heerewaarden;244
9174;Mannen;Ongehuwd;Heerhugowaard;1581
9175;Mannen;Ongehuwd;Heerjansdam;403
9176;Mannen;Ongehuwd;Heerlen;14870
9177;Mannen;Ongehuwd;Heesch;1102
9178;Mannen;Ongehuwd;Heeswijk;554
9179;Mannen;Ongehuwd;Heeze;1055
9180;Mannen;Ongehuwd;Hei- en Boeicop;179
9181;Mannen;Ongehuwd;Heijthuizen;1082
9182;Mannen;Ongehuwd;Heilo;1394
9183;Mannen;Ongehuwd;Heinenoord;591
9184;Mannen;Ongehuwd;Heinkenszand;572
9185;Mannen;Ongehuwd;Heino;925
9186;Mannen;Ongehuwd;Hekelingen;262
9187;Mannen;Ongehuwd;Hekendorp;204
9188;Mannen;Ongehuwd;Helden;2262
9189;Mannen;Ongehuwd;Helder (Den);8219
9190;Mannen;Ongehuwd;Hellendoorn;4357
9191;Mannen;Ongehuwd;Hellevoetsluis;498
9192;Mannen;Ongehuwd;Helmond;8071
9193;Mannen;Ongehuwd;Helvoet (Nieuw-);619
9194;Mannen;Ongehuwd;Helvoirt;758
9195;Mannen;Ongehuwd;Hemelumer Oldephaerd en Noordwolde;1401
9196;Mannen;Ongehuwd;Hemmen;45
9197;Mannen;Ongehuwd;Hendrik-Ido-Ambacht;1564
9198;Mannen;Ongehuwd;Hengelo (Gld.);1509
9199;Mannen;Ongehuwd;Hengelo (O.);9648
9200;Mannen;Ongehuwd;Hengstdijk;211
9201;Mannen;Ongehuwd;Hennaarderadeel;1260
9202;Mannen;Ongehuwd;Hensbroek;269
9203;Mannen;Ongehuwd;Herkingen;294
9204;Mannen;Ongehuwd;Herpen;605
9205;Mannen;Ongehuwd;Herpt;204
9206;Mannen;Ongehuwd;Herten;468
9207;Mannen;Ongehuwd;'s-Hertogenbosch;12200
9208;Mannen;Ongehuwd;Herwen en Aerdt;2020
9209;Mannen;Ongehuwd;Herwijnen;595
9210;Mannen;Ongehuwd;Heteren;1290
9211;Mannen;Ongehuwd;Heukelum;477
9212;Mannen;Ongehuwd;Heumen;1026
9213;Mannen;Ongehuwd;Heusden;535
9214;Mannen;Ongehuwd;Hillegersberg;4182
9215;Mannen;Ongehuwd;Hillegom;3362
9216;Mannen;Ongehuwd;Hilvarenbeek;1201
9217;Mannen;Ongehuwd;Hilversum;14837
9218;Mannen;Ongehuwd;Hindeloopen;287
9219;Mannen;Ongehuwd;Hoedekenskerke;419
9220;Mannen;Ongehuwd;Hoek;731
9221;Mannen;Ongehuwd;Hoenkoop;191
9222;Mannen;Ongehuwd;Hoensbroek;4487
9223;Mannen;Ongehuwd;Hoevelaken;399
9224;Mannen;Ongehuwd;Hoeven;1429
9225;Mannen;Ongehuwd;Holten;1206
9226;Mannen;Ongehuwd;Hontenisse;1653
9227;Mannen;Ongehuwd;Hoofdplaat;439
9228;Mannen;Ongehuwd;Hoogblokland;237
9229;Mannen;Ongehuwd;Hooge en Lage Mierde;687
9230;Mannen;Ongehuwd;Hooge en Lage Zwaluwe;1494
9231;Mannen;Ongehuwd;Hoogeloon, Hapert en Casteren;862
9232;Mannen;Ongehuwd;Hoogeveen;4768
9233;Mannen;Ongehuwd;Hoogezand;3301
9234;Mannen;Ongehuwd;Hoogkarspel;662
9235;Mannen;Ongehuwd;Hoogkerk;1251
9236;Mannen;Ongehuwd;Hoogland;1189
9237;Mannen;Ongehuwd;Hoogvliet;400
9238;Mannen;Ongehuwd;Hoogwoud;666
9239;Mannen;Ongehuwd;Hoorn;3103
9240;Mannen;Ongehuwd;Hoornaar;208
9241;Mannen;Ongehuwd;Horn;661
9242;Mannen;Ongehuwd;Horssen;319
9243;Mannen;Ongehuwd;Horst;2558
9244;Mannen;Ongehuwd;Houten;824
9245;Mannen;Ongehuwd;Houthem;750
9246;Mannen;Ongehuwd;Huijbergen;652
9247;Mannen;Ongehuwd;Huissen;2012
9248;Mannen;Ongehuwd;Huizen;2297
9249;Mannen;Ongehuwd;Hulsberg;1015
9250;Mannen;Ongehuwd;Hulst;1054
9251;Mannen;Ongehuwd;Hummelo en Keppel;932
9252;Mannen;Ongehuwd;Hunsel;594
9253;Mannen;Ongehuwd;Hurwenen;168
9254;Mannen;Ongehuwd;Idaarderadeel;1570
9255;Mannen;Ongehuwd;Ilpendam;654
9256;Mannen;Ongehuwd;Itteren;204
9257;Mannen;Ongehuwd;Ittervoort;104
9258;Mannen;Ongehuwd;Jaarsveld;557
9259;Mannen;Ongehuwd;Jabeek;228
9260;Mannen;Ongehuwd;Janssteen (St.);1082
9261;Mannen;Ongehuwd;Jisp;211
9262;Mannen;Ongehuwd;Jutphaas;1512
9263;Mannen;Ongehuwd;Kamerik;670
9264;Mannen;Ongehuwd;Kampen;5878
9265;Mannen;Ongehuwd;Kamperveen;177
9266;Mannen;Ongehuwd;Kantens;586
9267;Mannen;Ongehuwd;Kapelle;823
9268;Mannen;Ongehuwd;Kats;194
9269;Mannen;Ongehuwd;Kattendijke;378
9270;Mannen;Ongehuwd;Katwijk;5028
9271;Mannen;Ongehuwd;Katwoude;78
9272;Mannen;Ongehuwd;Kedichem;377
9273;Mannen;Ongehuwd;Kerkrade;11976
9274;Mannen;Ongehuwd;Kerkwerve;255
9275;Mannen;Ongehuwd;Kerkwijk;369
9276;Mannen;Ongehuwd;Kessel;601
9277;Mannen;Ongehuwd;Kesteren;1374
9278;Mannen;Ongehuwd;Kethel en Spaland;759
9279;Mannen;Ongehuwd;Klaaswaal;642
9280;Mannen;Ongehuwd;Klimmen;688
9281;Mannen;Ongehuwd;Kloetinge;520
9282;Mannen;Ongehuwd;Kloosterburen;607
9283;Mannen;Ongehuwd;Klundert;1462
9284;Mannen;Ongehuwd;Kockengen;274
9285;Mannen;Ongehuwd;Koedijk;546
9286;Mannen;Ongehuwd;Koewacht;792
9287;Mannen;Ongehuwd;Kollumerland en Nieuwkruisland;2600
9288;Mannen;Ongehuwd;Koog aan de Zaan;1178
9289;Mannen;Ongehuwd;Kortenhoef;448
9290;Mannen;Ongehuwd;Kortgene;354
9291;Mannen;Ongehuwd;Koudekerk;610
9292;Mannen;Ongehuwd;Koudekerke;931
9293;Mannen;Ongehuwd;Krabbendijke;676
9294;Mannen;Ongehuwd;Krimpen aan de Lek;885
9295;Mannen;Ongehuwd;Krimpen aan den IJssel;1589
9296;Mannen;Ongehuwd;Krommenie;1520
9297;Mannen;Ongehuwd;Kruiningen;1136
9298;Mannen;Ongehuwd;Kruis (St.);222
9299;Mannen;Ongehuwd;Kuinre;202
9300;Mannen;Ongehuwd;Kwadijk;114
9301;Mannen;Ongehuwd;Laag-Nieuwkoop;164
9302;Mannen;Ongehuwd;Landsmeer;1017
9303;Mannen;Ongehuwd;Langbroek;424
9304;Mannen;Ongehuwd;Lange Ruige Weide;214
9305;Mannen;Ongehuwd;Langerak;288
9306;Mannen;Ongehuwd;Laren (Gld.);1590
9307;Mannen;Ongehuwd;Laren (NH.);1745
9308;Mannen;Ongehuwd;Laurens (St.);293
9309;Mannen;Ongehuwd;Leek;2479
9310;Mannen;Ongehuwd;Leende;690
9311;Mannen;Ongehuwd;Leens;1067
9312;Mannen;Ongehuwd;Leerbroek;280
9313;Mannen;Ongehuwd;Leerdam;2762
9314;Mannen;Ongehuwd;Leersum;610
9315;Mannen;Ongehuwd;Leeuwarden;12216
9316;Mannen;Ongehuwd;Leeuwarderadeel;4102
9317;Mannen;Ongehuwd;Leiden;19461
9318;Mannen;Ongehuwd;Leiderdorp;712
9319;Mannen;Ongehuwd;Leimuiden;652
9320;Mannen;Ongehuwd;Lekkerkerk;1263
9321;Mannen;Ongehuwd;Lekkerland (Nieuw-);1112
9322;Mannen;Ongehuwd;Lemsterland;2137
9323;Mannen;Ongehuwd;Leusden;767
9324;Mannen;Ongehuwd;Lexmond;524
9325;Mannen;Ongehuwd;Lichtenvoorde;2756
9326;Mannen;Ongehuwd;Liempde;579
9327;Mannen;Ongehuwd;Lienden;1508
9328;Mannen;Ongehuwd;Lier (de);905
9329;Mannen;Ongehuwd;Lierop;379
9330;Mannen;Ongehuwd;Lieshout;690
9331;Mannen;Ongehuwd;Limbricht;728
9332;Mannen;Ongehuwd;Limmen;720
9333;Mannen;Ongehuwd;Linden;185
9334;Mannen;Ongehuwd;Linne;574
9335;Mannen;Ongehuwd;Linschoten;619
9336;Mannen;Ongehuwd;Lisse;2770
9337;Mannen;Ongehuwd;Lith;503
9338;Mannen;Ongehuwd;Lithoijen;200
9339;Mannen;Ongehuwd;Lochem;1363
9340;Mannen;Ongehuwd;Loenen;365
9341;Mannen;Ongehuwd;Loenersloot;196
9342;Mannen;Ongehuwd;Lonneker;9323
9343;Mannen;Ongehuwd;Loon op Zand;3578
9344;Mannen;Ongehuwd;Loosdrecht;1037
9345;Mannen;Ongehuwd;Lopik;556
9346;Mannen;Ongehuwd;Loppersum;893
9347;Mannen;Ongehuwd;Losser;4987
9348;Mannen;Ongehuwd;Luijksgestel;370
9349;Mannen;Ongehuwd;Maarheeze;1248
9350;Mannen;Ongehuwd;Maarn;803
9351;Mannen;Ongehuwd;Maarssen;930
9352;Mannen;Ongehuwd;Maarsseveen;523
9353;Mannen;Ongehuwd;Maarten (St.);396
9354;Mannen;Ongehuwd;Maartensdijk (St.);708
9355;Mannen;Ongehuwd;Maartensdijk;1136
9356;Mannen;Ongehuwd;Maasbracht;624
9357;Mannen;Ongehuwd;Maasbree;4375
9358;Mannen;Ongehuwd;Maasdam;460
9359;Mannen;Ongehuwd;Maashees en Overloon;784
9360;Mannen;Ongehuwd;Maasland;1162
9361;Mannen;Ongehuwd;Maasniel;1249
9362;Mannen;Ongehuwd;Maassluis;2781
9363;Mannen;Ongehuwd;Maastricht;16750
9364;Mannen;Ongehuwd;Made en Drimmelen;1683
9365;Mannen;Ongehuwd;Margraten;469
9366;Mannen;Ongehuwd;Markelo;1489
9367;Mannen;Ongehuwd;Marken;362
9368;Mannen;Ongehuwd;Marum;1959
9369;Mannen;Ongehuwd;Maurik;1257
9370;Mannen;Ongehuwd;Medemblik;1460
9371;Mannen;Ongehuwd;Meeden;466
9372;Mannen;Ongehuwd;Meerkerk;491
9373;Mannen;Ongehuwd;Meerlo;787
9374;Mannen;Ongehuwd;Meerssen;1704
9375;Mannen;Ongehuwd;Megen, Haren en Macharen;665
9376;Mannen;Ongehuwd;Meijel;755
9377;Mannen;Ongehuwd;Melick en Herkenbosch;1036
9378;Mannen;Ongehuwd;Meliskerke;208
9379;Mannen;Ongehuwd;Melissant;522
9380;Mannen;Ongehuwd;Menaldumadeel;2660
9381;Mannen;Ongehuwd;Meppel;3285
9382;Mannen;Ongehuwd;Merkelbeek;462
9383;Mannen;Ongehuwd;Mesch;102
9384;Mannen;Ongehuwd;Mheer;334
9385;Mannen;Ongehuwd;Michielsgestel (St.);2393
9386;Mannen;Ongehuwd;Middelburg;4426
9387;Mannen;Ongehuwd;Middelharnis;1244
9388;Mannen;Ongehuwd;Middelie;133
9389;Mannen;Ongehuwd;Middelstum;737
9390;Mannen;Ongehuwd;Midwolda;1261
9391;Mannen;Ongehuwd;Midwoud;236
9392;Mannen;Ongehuwd;Mierlo;1760
9393;Mannen;Ongehuwd;Mijdrecht;1476
9394;Mannen;Ongehuwd;Mijnsheerenland;491
9395;Mannen;Ongehuwd;Mill en Sint Hubert;1298
9396;Mannen;Ongehuwd;Millingen;1111
9397;Mannen;Ongehuwd;Moercapelle;256
9398;Mannen;Ongehuwd;Moergestel;658
9399;Mannen;Ongehuwd;Molenaarsgraaf;154
9400;Mannen;Ongehuwd;Monnikendam;664
9401;Mannen;Ongehuwd;Monster;3447
9402;Mannen;Ongehuwd;Montfoort;618
9403;Mannen;Ongehuwd;Montfort;449
9404;Mannen;Ongehuwd;Mook en Middelaar;578
9405;Mannen;Ongehuwd;Moordrecht;836
9406;Mannen;Ongehuwd;Muiden;797
9407;Mannen;Ongehuwd;Munstergeleen;443
9408;Mannen;Ongehuwd;Muntendam;1146
9409;Mannen;Ongehuwd;Naaldwijk;3858
9410;Mannen;Ongehuwd;Naarden;1496
9411;Mannen;Ongehuwd;Nederhemert;366
9412;Mannen;Ongehuwd;Nederhorst den Berg;655
9413;Mannen;Ongehuwd;Nederweert;2304
9414;Mannen;Ongehuwd;Neede;1705
9415;Mannen;Ongehuwd;Neer;653
9416;Mannen;Ongehuwd;Neeritter;213
9417;Mannen;Ongehuwd;Neuzen;2862
9418;Mannen;Ongehuwd;Nibbixwoud;436
9419;Mannen;Ongehuwd;Nieuw- en Sint Joosland;327
9420;Mannen;Ongehuwd;Nieuwe Pekela;1630
9421;Mannen;Ongehuwd;Nieuwenhagen;1685
9422;Mannen;Ongehuwd;Nieuwenhoorn;464
9423;Mannen;Ongehuwd;Nieuwe-Niedorp;428
9424;Mannen;Ongehuwd;Nieuwer-Amstel;3687
9425;Mannen;Ongehuwd;Nieuwerkerk aan den IJssel;1193
9426;Mannen;Ongehuwd;Nieuwerkerk;524
9427;Mannen;Ongehuwd;Nieuweschans;555
9428;Mannen;Ongehuwd;Nieuwkoop;1175
9429;Mannen;Ongehuwd;Nieuwkuijk;579
9430;Mannen;Ongehuwd;Nieuwland;231
9431;Mannen;Ongehuwd;Nieuwleusen;1115
9432;Mannen;Ongehuwd;Nieuwolda;523
9433;Mannen;Ongehuwd;Nieuwpoort;245
9434;Mannen;Ongehuwd;Nieuwstadt;436
9435;Mannen;Ongehuwd;Nieuwveen;571
9436;Mannen;Ongehuwd;Nieuwvliet;106
9437;Mannen;Ongehuwd;Nieuw-Vossemeer;467
9438;Mannen;Ongehuwd;Nigtevecht;206
9439;Mannen;Ongehuwd;Nijeveen;416
9440;Mannen;Ongehuwd;Nijkerk;3136
9441;Mannen;Ongehuwd;Nijmegen;23222
9442;Mannen;Ongehuwd;Nisse;209
9443;Mannen;Ongehuwd;Nistelrode;933
9444;Mannen;Ongehuwd;Noorbeek;260
9445;Mannen;Ongehuwd;Noordbroek;498
9446;Mannen;Ongehuwd;Noorddijk;651
9447;Mannen;Ongehuwd;Noordeloos;386
9448;Mannen;Ongehuwd;Noordgouwe;226
9449;Mannen;Ongehuwd;Noord-Scharwoude;547
9450;Mannen;Ongehuwd;Noordwelle;138
9451;Mannen;Ongehuwd;Noordwijk;3024
9452;Mannen;Ongehuwd;Noordwijkerhout;2478
9453;Mannen;Ongehuwd;Nootdorp;490
9454;Mannen;Ongehuwd;Norg;2125
9455;Mannen;Ongehuwd;Nuland;491
9456;Mannen;Ongehuwd;Numansdorp;1231
9457;Mannen;Ongehuwd;Nunen, Gerwen en Nederwetten;1337
9458;Mannen;Ongehuwd;Nunhem;117
9459;Mannen;Ongehuwd;Nuth;1458
9460;Mannen;Ongehuwd;Obbicht en Papenhoven;408
9461;Mannen;Ongehuwd;Obdam;622
9462;Mannen;Ongehuwd;Odijk;164
9463;Mannen;Ongehuwd;Odiliënberg (St.);447
9464;Mannen;Ongehuwd;Odoorn;4060
9465;Mannen;Ongehuwd;Oedenrode (St.);2331
9466;Mannen;Ongehuwd;Oeffelt;459
9467;Mannen;Ongehuwd;Oegstgeest;1953
9468;Mannen;Ongehuwd;Ohé en Laak;199
9469;Mannen;Ongehuwd;Oijen en Teeffelen;313
9470;Mannen;Ongehuwd;Oirsbeek;602
9471;Mannen;Ongehuwd;Oirschot;1635
9472;Mannen;Ongehuwd;Oisterwijk;1999
9473;Mannen;Ongehuwd;Oldebroek;2633
9474;Mannen;Ongehuwd;Oldehove;719
9475;Mannen;Ongehuwd;Oldekerk;512
9476;Mannen;Ongehuwd;Oldemarkt;838
9477;Mannen;Ongehuwd;Oldenzaal;3107
9478;Mannen;Ongehuwd;Olst;1750
9479;Mannen;Ongehuwd;Ommen;2635
9480;Mannen;Ongehuwd;Onstwedde;5579
9481;Mannen;Ongehuwd;Ooltgensplaat;987
9482;Mannen;Ongehuwd;Oost- en West-Souburg;1181
9483;Mannen;Ongehuwd;Oost-, West- en Middelbeers;498
9484;Mannen;Ongehuwd;Oostburg;637
9485;Mannen;Ongehuwd;Oostdongeradeel;2162
9486;Mannen;Ongehuwd;Oosterhesselen;900
9487;Mannen;Ongehuwd;Oosterhout;4929
9488;Mannen;Ongehuwd;Oosterland;596
9489;Mannen;Ongehuwd;Oosthuizen;218
9490;Mannen;Ongehuwd;Oostkapelle;369
9491;Mannen;Ongehuwd;Ooststellingwerf;4472
9492;Mannen;Ongehuwd;Oostvoorne;854
9493;Mannen;Ongehuwd;Oostzaan;1074
9494;Mannen;Ongehuwd;Ootmarsum;529
9495;Mannen;Ongehuwd;Ophemert;408
9496;Mannen;Ongehuwd;Oploo, Sint Anthonis en Ledeacker;926
9497;Mannen;Ongehuwd;Opmeer;178
9498;Mannen;Ongehuwd;Opperdoes;310
9499;Mannen;Ongehuwd;Opsterland;5652
9500;Mannen;Ongehuwd;Oss;4926
9501;Mannen;Ongehuwd;Ossendrecht;908
9502;Mannen;Ongehuwd;Ossenisse;271
9503;Mannen;Ongehuwd;Oterleek;226
9504;Mannen;Ongehuwd;Ottersum;860
9505;Mannen;Ongehuwd;Ottoland;191
9506;Mannen;Ongehuwd;Oud en Nieuw Gastel;2010
9507;Mannen;Ongehuwd;Ouddorp;1173
9508;Mannen;Ongehuwd;Oude Pekela;2279
9509;Mannen;Ongehuwd;Oudelande;211
9510;Mannen;Ongehuwd;Oudenbosch;2152
9511;Mannen;Ongehuwd;Oudendijk;131
9512;Mannen;Ongehuwd;Oudenhoorn;264
9513;Mannen;Ongehuwd;Oude-Niedorp;445
9514;Mannen;Ongehuwd;Oudenrijn;282
9515;Mannen;Ongehuwd;Ouder-Amstel;1294
9516;Mannen;Ongehuwd;Ouderkerk aan den IJssel;1176
9517;Mannen;Ongehuwd;Oudewater;909
9518;Mannen;Ongehuwd;Oudheusden;376
9519;Mannen;Ongehuwd;Oudkarspel;485
9520;Mannen;Ongehuwd;Oudorp;421
9521;Mannen;Ongehuwd;Oud-Valkenburg;417
9522;Mannen;Ongehuwd;Oud-Vossemeer;674
9523;Mannen;Ongehuwd;Ouwerkerk;185
9524;Mannen;Ongehuwd;Overasselt;783
9525;Mannen;Ongehuwd;Overschie;2226
9526;Mannen;Ongehuwd;Overslag;96
9527;Mannen;Ongehuwd;Ovezande;409
9528;Mannen;Ongehuwd;Pancras (St.);411
9529;Mannen;Ongehuwd;Pannerden;555
9530;Mannen;Ongehuwd;Papekop;147
9531;Mannen;Ongehuwd;Papendrecht;1667
9532;Mannen;Ongehuwd;Peize;718
9533;Mannen;Ongehuwd;Pernis;1423
9534;Mannen;Ongehuwd;Peursum;114
9535;Mannen;Ongehuwd;Philippine;315
9536;Mannen;Ongehuwd;Philipsland (St.);636
9537;Mannen;Ongehuwd;Piershil;267
9538;Mannen;Ongehuwd;Pijnacker;1892
9539;Mannen;Ongehuwd;Poederoijen;449
9540;Mannen;Ongehuwd;Polsbroek;294
9541;Mannen;Ongehuwd;Poortugaal;936
9542;Mannen;Ongehuwd;Poortvliet;491
9543;Mannen;Ongehuwd;Posterholt;610
9544;Mannen;Ongehuwd;Prinsenhage;3544
9545;Mannen;Ongehuwd;Purmerend;1636
9546;Mannen;Ongehuwd;Putte;402
9547;Mannen;Ongehuwd;Putten;2578
9548;Mannen;Ongehuwd;Puttershoek;676
9549;Mannen;Ongehuwd;Raalte;3321
9550;Mannen;Ongehuwd;Raamsdonk;2303
9551;Mannen;Ongehuwd;Rauwerderhem;740
9552;Mannen;Ongehuwd;Ravenstein;752
9553;Mannen;Ongehuwd;Reek;334
9554;Mannen;Ongehuwd;Reeuwijk;1372
9555;Mannen;Ongehuwd;Renesse;153
9556;Mannen;Ongehuwd;Renkum;5076
