ID;LeeftijdReferentiepersoon;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;MeerpersoonshuishoudensZonderKinderen_4;MeerpersoonshuishoudensMetKinderen_5;TotaalNietGehuwdeParen_6;k_0Kinderen_7;k_1Kind_8;k_2Kinderen_9;k_3OfMeerKinderen_10;TotaalGehuwdeParen_11;k_0Kinderen_12;k_1Kind_13;k_2Kinderen_14;k_3OfMeerKinderen_15;TotaalEenouderhuishoudens_16;k_1Kind_17;k_2Kinderen_18;k_3OfMeerKinderen_19;OverigHuishouden_20;TotaalParticuliereHuishoudens_21;Eenpersoonshuishouden_22;TotaalMeerpersoonshuishoudens_23;k_2Personen_24;k_3Personen_25;k_4Personen_26;k_5OfMeerPersonen_27
2132;85 jaar;1997;24958;17853;7105;5702;1403;486;471;11;3;1;5319;5015;266;33;5;1084;958;114;12;216;24958;17853;7105;6611;428;54;12
2133;85 jaar;1998;26897;19168;7729;6173;1556;488;469;14;4;1;5791;5463;297;25;6;1209;1082;117;10;241;26897;19168;7729;7191;479;48;11
2134;85 jaar;1999;28015;20014;8001;6487;1514;518;501;13;4;0;6095;5775;277;38;5;1177;1039;118;20;211;28015;20014;8001;7481;445;63;12
2135;85 jaar;2000;29040;20752;8288;6740;1548;540;508;21;7;4;6350;6013;305;26;6;1179;1033;127;19;219;29040;20752;8288;7726;487;62;13
2136;85 jaar;2001;27821;19861;7960;6477;1483;469;444;18;6;1;6153;5849;274;26;4;1154;1015;121;18;184;27821;19861;7960;7439;452;57;12
2137;85 jaar;2002;28430;20347;8083;6665;1418;443;423;11;6;3;6300;6043;229;25;3;1141;1025;103;13;199;28430;20347;8083;7650;371;51;11
2138;85 jaar;2003;28725;20491;8234;6790;1444;429;412;15;2;0;6549;6227;286;30;6;1105;992;93;20;151;28725;20491;8234;7733;432;55;14
2139;85 jaar;2004;28279;20252;8027;6654;1373;421;409;10;2;0;6400;6112;258;24;6;1073;951;106;16;133;28279;20252;8027;7564;408;45;10
2140;85 jaar;2005;30147;21312;8835;7397;1438;454;440;11;3;0;7122;6813;272;31;6;1115;991;106;18;144;30147;21312;8835;8338;421;59;17
2141;85 jaar;2006;36447;25784;10663;8998;1665;510;491;12;6;1;8717;8363;323;25;6;1292;1140;136;16;144;36447;25784;10663;10064;528;57;14
2142;85 jaar;2007;36976;26131;10845;9178;1667;525;512;11;2;0;8889;8523;333;30;3;1288;1171;106;11;143;36976;26131;10845;10287;495;47;16
2143;85 jaar;2008;37373;26233;11140;9436;1704;508;483;15;10;0;9190;8772;379;31;8;1261;1127;120;14;181;37373;26233;11140;10506;549;67;18
2144;85 jaar;2009;39113;27394;11719;10014;1705;499;485;13;1;0;9766;9353;382;26;5;1278;1146;111;21;176;39113;27394;11719;11101;553;54;11
2145;85 jaar;2010;39024;27391;11633;10042;1591;515;497;12;3;3;9770;9434;310;22;4;1237;1125;94;18;111;39024;27391;11633;11118;457;45;13
2146;85 jaar;2011;39275;26876;12399;10635;1764;545;523;15;4;3;10311;9939;340;30;2;1370;1252;105;13;173;39275;26876;12399;11838;484;62;15
2147;85 jaar;2012;40483;27282;13201;11263;1938;553;527;16;7;3;10977;10557;384;31;5;1492;1358;122;12;179;40483;27282;13201;12564;552;70;15
2148;85 jaar;2013;40527;27191;13336;11526;1810;588;561;25;1;1;11239;10817;380;36;6;1361;1235;109;17;148;40527;27191;13336;12701;543;77;15
2149;85 jaar;2014;41905;27739;14166;12250;1916;604;571;25;6;2;11942;11513;387;37;5;1454;1323;118;13;166;41905;27739;14166;13538;546;64;18
2150;85 jaar;2015;43036;28508;14528;12705;1823;619;604;13;2;0;12402;11966;403;30;3;1372;1265;97;10;135;43036;28508;14528;13924;534;57;13
2151;85 jaar;2016;45492;30028;15464;13459;2005;646;620;18;7;1;13160;12692;423;40;5;1511;1395;109;7;147;45492;30028;15464;14797;571;71;25
2152;85 jaar;2017;45971;29956;16015;14174;1841;666;635;25;5;1;13861;13427;409;19;6;1376;1269;100;7;112;45971;29956;16015;15385;554;57;19
2153;85 jaar;2018;47135;30496;16639;14755;1884;666;632;28;4;2;14477;14004;430;36;7;1377;1262;113;2;119;47135;30496;16639;15953;593;73;20
2154;85 jaar;2019;46904;30319;16585;14729;1856;675;646;26;3;0;14467;13989;443;31;4;1349;1253;92;4;94;46904;30319;16585;15920;579;69;17
2155;85 jaar;2020;48422;30829;17593;15693;1900;728;697;25;6;0;15417;14905;482;25;5;1357;1250;99;8;91;48422;30829;17593;16883;623;72;15
2156;85 jaar;2021;49248;31119;18129;16222;1907;815;771;34;9;1;15871;15336;482;43;10;1328;1243;79;6;115;49248;31119;18129;17393;616;89;31
2157;85 jaar;2022;50081;31399;18682;16813;1869;845;812;22;7;4;16437;15900;477;49;11;1299;1226;67;6;101;50081;31399;18682;17954;583;107;38
2158;85 jaar;2023;50509;31387;19122;17296;1826;925;883;32;7;3;16889;16322;501;56;10;1217;1146;70;1;91;50509;31387;19122;18343;621;124;34
2159;85 jaar;2024;54323;33658;20665;18712;1953;1069;1022;35;8;4;18194;17615;530;36;13;1327;1232;90;5;75;54323;33658;20665;19853;680;89;43
2160;86 jaar;1995;20462;14743;5719;4431;1288;474;462;10;2;0;3978;3755;189;30;4;1053;903;124;26;214;20462;14743;5719;5274;370;63;12
2161;86 jaar;1996;21028;15297;5731;4412;1319;442;428;12;2;0;4043;3792;220;25;6;1054;915;115;24;192;21028;15297;5731;5290;374;54;13
2162;86 jaar;1997;21462;15634;5828;4484;1344;407;395;6;6;0;4132;3903;200;29;0;1103;1002;84;17;186;21462;15634;5828;5455;313;53;7
2163;86 jaar;1998;21663;15899;5764;4551;1213;396;388;4;4;0;4212;3971;207;29;5;964;847;108;9;192;21663;15899;5764;5350;357;46;11
2164;86 jaar;1999;23358;17084;6274;4936;1338;434;419;10;5;0;4585;4333;228;20;4;1071;947;116;8;184;23358;17084;6274;5842;386;37;9
2165;86 jaar;2000;24268;17765;6503;5221;1282;441;423;12;5;1;4866;4617;219;27;3;1015;890;106;19;181;24268;17765;6503;6081;358;55;9
2166;86 jaar;2001;25142;18495;6647;5319;1328;417;387;23;4;3;5018;4762;233;18;5;1042;913;114;15;170;25142;18495;6647;6190;401;46;10
2167;86 jaar;2002;24184;17674;6510;5249;1261;369;351;11;5;2;4976;4745;208;19;4;1012;896;103;13;153;24184;17674;6510;6097;358;42;13
2168;86 jaar;2003;24743;18122;6621;5364;1257;382;360;10;10;2;5059;4852;182;23;2;1028;925;88;15;152;24743;18122;6621;6256;308;50;7
2169;86 jaar;2004;25031;18347;6684;5445;1239;369;358;9;2;0;5221;4965;227;23;6;972;868;86;18;122;25031;18347;6684;6272;352;45;15
2170;86 jaar;2005;24738;18115;6623;5448;1175;361;350;10;1;0;5211;4986;202;18;5;939;830;94;15;112;24738;18115;6623;6236;345;35;7
2171;86 jaar;2006;26690;19431;7259;6053;1206;397;382;9;4;2;5782;5552;206;20;4;961;844;101;16;119;26690;19431;7259;6862;341;42;14
2172;86 jaar;2007;32353;23511;8842;7389;1453;418;406;9;3;0;7145;6860;263;17;5;1156;1017;123;16;123;32353;23511;8842;8345;445;40;12
2173;86 jaar;2008;32982;23822;9160;7710;1450;475;459;13;3;0;7408;7123;258;25;2;1149;1041;97;11;128;32982;23822;9160;8704;400;46;10
2174;86 jaar;2009;33309;24018;9291;7817;1474;416;396;14;6;0;7581;7265;290;22;4;1138;1018;107;13;156;33309;24018;9291;8791;446;49;5
2175;86 jaar;2010;35069;25168;9901;8405;1496;426;408;15;2;1;8184;7845;315;21;3;1139;1024;97;18;152;35069;25168;9901;9382;465;44;10
2176;86 jaar;2011;34980;24952;10028;8415;1613;460;450;8;0;2;8135;7842;269;20;4;1310;1212;88;10;123;34980;24952;10028;9600;375;42;11
2177;86 jaar;2012;35462;24937;10525;9004;1521;486;471;13;2;0;8682;8376;280;24;2;1200;1101;87;12;157;35462;24937;10525;10074;391;48;12
2178;86 jaar;2013;36569;25297;11272;9513;1759;491;467;11;11;2;9236;8884;322;26;4;1383;1259;113;11;162;36569;25297;11272;10732;462;67;11
2179;86 jaar;2014;35868;24480;11388;9776;1612;492;469;21;2;0;9512;9174;305;29;4;1251;1135;100;16;133;35868;24480;11388;10864;447;62;15
2180;86 jaar;2015;38302;26108;12194;10490;1704;511;484;18;8;1;10218;9854;331;30;3;1313;1196;106;11;152;38302;26108;12194;11658;460;62;14
2181;86 jaar;2016;38930;26534;12396;10753;1643;526;506;16;3;1;10477;10132;322;22;1;1278;1181;89;8;115;38930;26534;12396;11900;440;49;7
2182;86 jaar;2017;41534;28279;13255;11434;1821;543;518;19;5;1;11208;10795;377;31;5;1383;1276;100;7;121;41534;28279;13255;12664;511;63;17
2183;86 jaar;2018;41601;27922;13679;12051;1628;574;546;22;5;1;11766;11410;332;18;6;1244;1147;91;6;95;41601;27922;13679;13139;473;49;18
2184;86 jaar;2019;42905;28715;14190;12498;1692;586;549;30;5;2;12260;11867;360;28;5;1262;1159;101;2;82;42905;28715;14190;13602;513;53;22
2185;86 jaar;2020;42691;28353;14338;12638;1700;580;555;20;5;0;12395;11996;370;26;3;1276;1189;84;3;87;42691;28353;14338;13781;482;60;15
2186;86 jaar;2021;43836;28864;14972;13265;1707;632;597;26;8;1;13013;12590;394;24;5;1249;1150;96;3;78;43836;28864;14972;14361;532;64;15
2187;86 jaar;2022;44627;29202;15425;13724;1701;698;666;24;8;0;13384;12952;391;29;12;1237;1164;72;1;106;44627;29202;15425;14829;503;62;31
2188;86 jaar;2023;45463;29447;16016;14339;1677;737;708;19;6;4;13993;13541;405;40;7;1196;1126;63;7;90;45463;29447;16016;15393;500;89;34
2189;86 jaar;2024;45950;29513;16437;14811;1626;824;794;22;7;1;14410;13943;413;44;10;1129;1061;67;1;74;45950;29513;16437;15777;539;93;28
2190;87 jaar;1995;16539;12307;4232;3169;1063;390;375;8;4;3;2801;2624;159;15;3;871;761;92;18;170;16539;12307;4232;3903;280;36;13
2191;87 jaar;1996;17183;12642;4541;3439;1102;403;392;6;5;0;3050;2882;145;21;2;923;796;105;22;165;17183;12642;4541;4203;283;48;7
2192;87 jaar;1997;17931;13386;4545;3470;1075;365;352;10;3;0;3129;2950;156;19;4;883;770;91;22;168;17931;13386;4545;4213;277;45;10
2193;87 jaar;1998;18268;13615;4653;3523;1130;340;329;7;3;1;3204;3028;154;22;0;943;846;80;17;166;18268;13615;4653;4340;261;43;9
2194;87 jaar;1999;18428;13824;4604;3572;1032;319;310;5;4;0;3290;3109;154;25;2;842;742;94;6;153;18428;13824;4604;4274;287;35;8
2195;87 jaar;2000;19822;14864;4958;3831;1127;376;356;13;7;0;3515;3320;177;14;4;912;815;90;7;155;19822;14864;4958;4616;305;29;8
2196;87 jaar;2001;20614;15528;5086;4005;1081;358;341;11;5;1;3708;3523;162;22;1;879;768;93;18;141;20614;15528;5086;4746;290;44;6
2197;87 jaar;2002;21347;16053;5294;4187;1107;322;300;17;2;3;3924;3733;170;17;4;894;790;91;13;154;21347;16053;5294;4939;303;40;12
2198;87 jaar;2003;20633;15424;5209;4154;1055;312;296;8;7;1;3908;3738;152;15;3;869;764;91;14;120;20633;15424;5209;4875;284;41;9
2199;87 jaar;2004;20980;15746;5234;4181;1053;318;307;6;4;1;3899;3749;131;19;0;892;796;85;11;125;20980;15746;5234;4947;246;40;1
2200;87 jaar;2005;21572;16176;5396;4358;1038;303;295;6;0;2;4156;3955;179;17;5;829;738;76;15;108;21572;16176;5396;5058;288;36;14
2201;87 jaar;2006;21534;16138;5396;4386;1010;292;285;7;0;0;4184;4012;154;14;4;831;730;90;11;89;21534;16138;5396;5088;274;27;7
2202;87 jaar;2007;23293;17368;5925;4872;1053;337;328;7;1;1;4617;4434;163;17;3;861;756;89;16;110;23293;17368;5925;5601;278;34;12
2203;87 jaar;2008;28342;21040;7302;6084;1218;394;382;10;2;0;5817;5604;196;13;4;993;874;109;10;98;28342;21040;7302;6921;344;27;10
2204;87 jaar;2009;28915;21372;7543;6319;1224;420;409;9;1;1;6018;5793;209;15;1;988;903;76;9;117;28915;21372;7543;7191;321;28;3
2205;87 jaar;2010;29336;21606;7730;6466;1264;388;374;12;1;1;6204;5968;216;17;3;1014;916;89;9;124;29336;21606;7730;7350;338;36;6
2206;87 jaar;2011;30967;22551;8416;6923;1493;358;346;11;1;0;6718;6433;267;16;2;1196;1095;87;14;144;30967;22551;8416;7995;374;40;7
2207;87 jaar;2012;31202;22787;8415;6990;1425;391;379;10;2;0;6714;6493;201;16;4;1192;1098;85;9;118;31202;22787;8415;8058;304;41;12
2208;87 jaar;2013;31474;22710;8764;7442;1322;399;387;9;3;0;7144;6921;205;16;2;1087;1000;79;8;134;31474;22710;8764;8407;305;42;10
2209;87 jaar;2014;31649;22334;9315;7803;1512;407;379;22;5;1;7562;7287;252;20;3;1209;1107;95;7;137;31649;22334;9315;8877;383;48;7
2210;87 jaar;2015;32500;22877;9623;8200;1423;428;401;22;5;0;7962;7687;250;21;4;1121;1024;85;12;112;32500;22877;9623;9182;377;54;10
2211;87 jaar;2016;34129;23994;10135;8636;1499;410;393;15;2;0;8403;8110;263;27;3;1189;1079;100;10;133;34129;23994;10135;9682;386;55;12
2212;87 jaar;2017;35102;24646;10456;8998;1458;433;405;21;5;2;8779;8499;263;17;0;1150;1065;80;5;94;35102;24646;10456;10029;377;42;8
2213;87 jaar;2018;37007;25772;11235;9602;1633;481;453;23;5;0;9381;9044;306;26;5;1268;1165;99;4;105;37007;25772;11235;10727;437;52;19
2214;87 jaar;2019;37144;25702;11442;10007;1435;478;453;19;4;2;9750;9462;266;18;4;1122;1030;86;6;92;37144;25702;11442;10986;396;44;16
2215;87 jaar;2020;38350;26464;11886;10424;1462;493;471;16;6;0;10186;9874;287;20;5;1128;1036;90;2;79;38350;26464;11886;11412;420;44;10
2216;87 jaar;2021;37924;26044;11880;10402;1478;488;466;16;4;2;10172;9865;284;20;3;1149;1067;79;3;71;37924;26044;11880;11426;390;46;18
2217;87 jaar;2022;39007;26493;12514;11031;1483;535;512;15;6;2;10772;10449;300;18;5;1137;1052;82;3;70;39007;26493;12514;12038;409;50;17
2218;87 jaar;2023;39765;26797;12968;11463;1505;593;558;29;5;1;11170;10825;313;23;9;1125;1054;69;2;80;39765;26797;12968;12475;415;54;24
2219;87 jaar;2024;40643;27092;13551;12058;1493;657;631;19;3;4;11724;11346;331;40;7;1089;1030;54;5;81;40643;27092;13551;13002;440;77;32
2220;88 jaar;1995;12925;9624;3301;2391;910;335;323;7;5;0;2055;1922;122;11;0;765;662;86;17;146;12925;9624;3301;3032;229;34;6
2221;88 jaar;1996;13557;10263;3294;2406;888;283;273;8;1;1;2120;1997;110;10;3;755;657;82;16;136;13557;10263;3294;3042;218;22;12
2222;88 jaar;1997;14413;10834;3579;2645;934;343;331;10;2;0;2306;2178;115;12;1;794;683;96;15;136;14413;10834;3579;3301;242;29;7
2223;88 jaar;1998;14888;11366;3522;2636;886;294;283;4;7;0;2347;2217;111;18;1;745;655;73;17;136;14888;11366;3522;3265;206;44;7
2224;88 jaar;1999;15285;11655;3630;2681;949;285;272;8;5;0;2403;2283;105;15;0;816;737;66;13;126;15285;11655;3630;3398;196;32;4
2225;88 jaar;2000;15456;11818;3638;2787;851;294;278;8;5;3;2499;2380;103;15;1;716;631;79;6;129;15456;11818;3638;3387;216;25;10
2226;88 jaar;2001;16537;12680;3857;2920;937;291;276;8;6;1;2657;2515;129;10;3;780;697;78;5;129;16537;12680;3857;3589;235;25;8
2227;88 jaar;2002;17366;13405;3961;3065;896;288;271;11;5;1;2804;2671;116;16;1;746;650;81;15;123;17366;13405;3961;3688;231;36;6
2228;88 jaar;2003;17904;13755;4149;3213;936;271;259;6;5;1;2980;2843;120;13;4;787;704;72;11;111;17904;13755;4149;3891;218;34;6
2229;88 jaar;2004;17242;13136;4106;3228;878;269;254;7;7;1;3006;2873;122;8;3;730;647;72;11;101;17242;13136;4106;3844;221;31;10
2230;88 jaar;2005;17695;13560;4135;3232;903;271;260;7;3;1;2989;2872;102;15;0;775;694;73;8;100;17695;13560;4135;3898;205;29;3
2231;88 jaar;2006;18368;14074;4294;3403;891;226;214;5;4;3;3255;3110;133;9;3;734;649;71;14;79;18368;14074;4294;4024;228;30;12
2232;88 jaar;2007;18375;14094;4281;3471;810;244;238;5;0;1;3272;3158;102;9;3;690;606;75;9;75;18375;14094;4281;4055;198;21;7
2233;88 jaar;2008;20087;15363;4724;3820;904;289;280;6;3;0;3576;3452;115;7;2;771;676;83;12;88;20087;15363;4724;4470;223;23;8
2234;88 jaar;2009;24300;18450;5850;4813;1037;327;319;7;0;1;4571;4410;145;13;3;868;770;89;9;84;24300;18450;5850;5550;266;23;11
2235;88 jaar;2010;24921;18859;6062;5009;1053;321;314;5;1;1;4783;4600;170;13;0;863;776;79;8;95;24921;18859;6062;5763;272;24;3
2236;88 jaar;2011;25386;18985;6401;5164;1237;306;295;9;2;0;4916;4742;156;16;2;1052;972;73;7;127;25386;18985;6401;6105;251;40;5
2237;88 jaar;2012;27033;20127;6906;5655;1251;294;288;5;1;0;5443;5232;200;10;1;1034;950;72;12;135;27033;20127;6906;6578;289;31;8
2238;88 jaar;2013;27269;20392;6877;5658;1219;318;308;9;1;0;5422;5253;153;13;3;1040;964;67;9;97;27269;20392;6877;6590;238;39;10
2239;88 jaar;2014;26554;19492;7062;5908;1154;329;312;10;4;3;5681;5496;174;11;0;952;880;66;6;100;26554;19492;7062;6760;264;30;8
2240;88 jaar;2015;28153;20473;7680;6405;1275;348;331;13;3;1;6174;5965;189;17;3;1049;964;80;5;109;28153;20473;7680;7347;291;35;7
2241;88 jaar;2016;28493;20664;7829;6587;1242;353;334;13;6;0;6383;6161;204;15;3;1001;912;78;11;92;28493;20664;7829;7468;306;47;8
2242;88 jaar;2017;30221;21898;8323;7010;1313;346;322;21;3;0;6819;6579;216;22;2;1049;952;89;8;109;30221;21898;8323;7936;328;49;10
2243;88 jaar;2018;30564;21989;8575;7304;1271;375;349;17;7;2;7091;6869;212;10;0;1023;947;72;4;86;30564;21989;8575;8214;320;32;9
2244;88 jaar;2019;32318;23266;9052;7615;1437;385;368;14;3;0;7430;7164;237;25;4;1154;1058;94;2;83;32318;23266;9052;8638;357;47;10
2245;88 jaar;2020;32435;23086;9349;8049;1300;382;367;14;0;1;7830;7606;204;15;5;1061;978;77;6;76;32435;23086;9349;8989;316;31;13
2246;88 jaar;2021;33534;23844;9690;8403;1287;429;407;14;8;0;8171;7931;224;13;3;1025;947;76;2;65;33534;23844;9690;9314;334;32;10
2247;88 jaar;2022;33010;23406;9604;8316;1288;392;373;13;4;2;8116;7885;210;20;1;1038;965;71;2;58;33010;23406;9604;9249;300;39;16
2248;88 jaar;2023;33918;23698;10220;8932;1288;467;438;21;5;3;8707;8445;245;13;4;997;923;71;3;49;33918;23698;10220;9824;349;35;12
2249;88 jaar;2024;34897;24206;10691;9387;1304;528;495;28;4;1;9097;8822;251;15;9;996;932;62;2;70;34897;24206;10691;10274;359;42;16
2250;89 jaar;1995;10162;7723;2439;1741;698;271;256;11;4;0;1478;1380;92;5;1;585;518;56;11;105;10162;7723;2439;2240;175;19;5
2251;89 jaar;1996;10442;7900;2542;1764;778;254;246;5;1;2;1517;1411;96;10;0;664;577;72;15;107;10442;7900;2542;2326;183;26;7
2252;89 jaar;1997;11053;8495;2558;1821;737;257;244;6;7;0;1553;1465;79;7;2;636;550;76;10;112;11053;8495;2558;2363;166;21;8
2253;89 jaar;1998;11715;9043;2672;1922;750;250;244;6;0;0;1673;1582;83;8;0;653;558;84;11;96;11715;9043;2672;2457;189;21;5
2254;89 jaar;1999;12146;9459;2687;1974;713;256;251;4;1;0;1696;1611;74;11;0;623;546;65;12;112;12146;9459;2687;2491;167;27;2
2255;89 jaar;2000;12485;9708;2777;1999;778;247;237;8;2;0;1748;1666;73;9;0;686;627;48;11;96;12485;9708;2777;2606;146;20;5
2256;89 jaar;2001;12619;9910;2709;2011;698;214;200;9;3;2;1789;1706;74;8;1;601;535;61;5;105;12619;9910;2709;2519;165;17;8
2257;89 jaar;2002;13523;10593;2930;2170;760;238;225;9;4;0;1952;1844;97;9;2;639;573;62;4;101;13523;10593;2930;2722;180;18;10
2258;89 jaar;2003;14139;11139;3000;2299;701;223;212;7;3;1;2082;1989;79;13;1;597;519;67;11;98;14139;11139;3000;2797;172;26;5
2259;89 jaar;2004;14683;11491;3192;2420;772;218;208;6;4;0;2221;2119;89;10;3;660;590;63;7;93;14683;11491;3192;2987;175;26;4
2260;89 jaar;2005;14384;11224;3160;2436;724;231;219;4;6;2;2238;2140;90;7;1;614;546;61;7;77;14384;11224;3160;2958;174;21;7
2261;89 jaar;2006;14838;11623;3215;2494;721;215;206;5;3;1;2284;2200;75;9;0;628;557;65;6;88;14838;11623;3215;3036;158;18;3
2262;89 jaar;2007;15455;12078;3377;2644;733;193;184;4;4;1;2504;2394;100;7;3;614;550;56;8;66;15455;12078;3377;3169;177;21;10
2263;89 jaar;2008;15560;12197;3363;2674;689;209;199;6;2;2;2489;2407;72;8;2;597;527;66;4;68;15560;12197;3363;3182;158;16;7
2264;89 jaar;2009;16964;13224;3740;2963;777;234;230;4;0;0;2750;2653;92;3;2;676;594;73;9;80;16964;13224;3740;3538;179;17;6
2265;89 jaar;2010;20580;15975;4605;3716;889;279;269;8;2;0;3512;3387;112;10;3;754;674;74;6;60;20580;15975;4605;4362;219;18;6
2266;89 jaar;2011;21181;16244;4937;3885;1052;255;246;5;4;0;3696;3553;130;13;0;900;827;68;5;86;21181;16244;4937;4702;208;24;3
2267;89 jaar;2012;21764;16682;5082;4031;1051;249;234;9;5;1;3832;3697;121;13;1;901;831;63;7;100;21764;16682;5082;4843;200;34;5
2268;89 jaar;2013;23322;17769;5553;4464;1089;234;224;8;1;1;4276;4123;145;8;0;926;853;60;13;117;23322;17769;5553;5292;228;29;4
2269;89 jaar;2014;22595;17149;5446;4398;1048;258;249;9;0;0;4207;4074;120;11;2;906;846;51;9;75;22595;17149;5446;5227;179;30;10
2270;89 jaar;2015;23289;17572;5717;4741;976;268;255;8;3;2;4545;4411;123;11;0;829;768;57;4;75;23289;17572;5717;5488;195;28;6
2271;89 jaar;2016;24216;18064;6152;5057;1095;284;267;13;3;1;4864;4701;149;12;2;915;846;65;4;89;24216;18064;6152;5887;232;27;6
2272;89 jaar;2017;24723;18444;6279;5213;1066;296;281;12;2;1;5034;4861;156;14;3;878;804;66;8;71;24723;18444;6279;5988;244;37;10
2273;89 jaar;2018;25743;19110;6633;5504;1129;283;266;13;3;1;5328;5144;165;17;2;928;847;74;7;94;25743;19110;6633;6323;257;45;8
2274;89 jaar;2019;26085;19275;6810;5746;1064;302;286;13;2;1;5546;5382;156;8;0;884;820;61;3;78;26085;19275;6810;6539;243;18;10
2275;89 jaar;2020;27651;20366;7285;6032;1253;311;293;13;4;1;5886;5675;188;19;4;1024;946;75;3;64;27651;20366;7285;6944;283;48;10
2276;89 jaar;2021;27609;20242;7367;6244;1123;312;298;10;2;2;6055;5888;153;11;3;942;873;63;6;58;27609;20242;7367;7083;239;35;10
2277;89 jaar;2022;28598;20943;7655;6566;1089;339;326;7;6;0;6372;6185;174;10;3;889;826;62;1;55;28598;20943;7655;7354;264;27;10
2278;89 jaar;2023;28009;20422;7587;6488;1099;318;303;10;3;2;6297;6136;147;13;1;923;854;68;1;49;28009;20422;7587;7306;235;31;15
2279;89 jaar;2024;28887;20804;8083;7017;1066;393;364;21;6;2;6811;6610;186;12;3;836;772;62;2;43;28887;20804;8083;7750;292;32;9
2280;90 jaar;1995;7775;6000;1775;1210;565;208;200;7;1;0;969;909;51;8;1;497;435;54;8;101;7775;6000;1775;1628;125;18;4
2281;90 jaar;1996;7917;6100;1817;1262;555;185;179;5;1;0;1071;1005;61;4;1;483;424;47;12;78;7917;6100;1817;1679;118;17;3
2282;90 jaar;1997;8359;6453;1906;1291;615;205;199;2;2;2;1074;1005;60;9;0;540;477;52;11;87;8359;6453;1906;1760;119;24;3
2283;90 jaar;1998;8775;6906;1869;1298;571;191;183;3;4;1;1089;1027;56;5;1;501;438;56;7;88;8775;6906;1869;1730;119;14;6
2284;90 jaar;1999;9349;7345;2004;1404;600;209;205;4;0;0;1190;1124;59;6;1;530;453;67;10;75;9349;7345;2004;1844;137;18;5
2285;90 jaar;2000;9714;7681;2033;1462;571;206;199;6;1;0;1236;1179;47;10;0;507;445;55;7;84;9714;7681;2033;1887;124;21;1
2286;90 jaar;2001;10042;7952;2090;1457;633;185;177;6;2;0;1261;1208;49;4;0;572;520;43;9;72;10042;7952;2090;1961;112;14;3
2287;90 jaar;2002;10121;8087;2034;1491;543;173;165;4;4;0;1295;1242;43;9;1;482;430;47;5;84;10121;8087;2034;1902;106;18;8
2288;90 jaar;2003;10775;8568;2207;1581;626;184;172;9;3;0;1408;1327;76;4;1;533;475;54;4;82;10775;8568;2207;2041;148;14;4
2289;90 jaar;2004;11342;9062;2280;1711;569;193;185;6;2;0;1519;1447;63;9;0;489;422;58;9;79;11342;9062;2280;2120;139;19;2
2290;90 jaar;2005;12001;9479;2522;1876;646;211;201;9;1;0;1664;1593;61;7;3;565;501;59;5;82;12001;9479;2522;2359;143;17;3
2291;90 jaar;2006;11782;9419;2363;1794;569;184;174;6;3;1;1627;1556;70;1;0;488;436;45;7;64;11782;9419;2363;2210;131;18;4
2292;90 jaar;2007;12245;9753;2492;1898;594;167;161;3;2;1;1729;1667;56;6;0;526;469;53;4;70;12245;9753;2492;2352;123;14;3
2293;90 jaar;2008;12747;10145;2602;1988;614;168;159;7;1;1;1859;1778;72;7;2;524;470;48;6;51;12747;10145;2602;2441;140;14;7
2294;90 jaar;2009;12828;10246;2582;1999;583;153;146;4;1;2;1859;1803;50;6;0;520;462;54;4;50;12828;10246;2582;2446;119;11;6
2295;90 jaar;2010;14035;11137;2898;2260;638;192;189;1;1;1;2091;2017;69;3;2;561;489;65;7;54;14035;11137;2898;2736;142;14;6
2296;90 jaar;2011;17084;13434;3650;2793;857;185;180;5;0;0;2646;2556;80;9;1;762;691;65;6;57;17084;13434;3650;3463;163;17;7
2297;90 jaar;2012;17867;14006;3861;2988;873;190;185;3;2;0;2842;2734;98;10;0;760;704;51;5;69;17867;14006;3861;3681;157;21;2
