ID;InkomstenUitBaan;Baankenmerken;Onderwijssoorten;Leeftijd;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
201;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;26010.0;17230.0;8780.0;66.3
202;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;24720.0;16090.0;8630.0;65.1
203;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;25990.0;16080.0;9920.0;61.8
204;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;2430.0;2310.0;130.0;94.9
205;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;2360.0;2240.0;120.0;95.1
206;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;2180.0;2060.0;120.0;94.5
207;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;1740.0;1610.0;130.0;92.7
208;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;16420.0;11320.0;5100.0;69.0
209;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;16340.0;10340.0;6000.0;63.3
210;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;16190.0;10080.0;6110.0;62.3
211;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;17230.0;10390.0;6850.0;60.3
212;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;18850.0;13630.0;5220.0;72.3
213;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;18690.0;12580.0;6110.0;67.3
214;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;18370.0;12140.0;6230.0;66.1
215;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;18970.0;12000.0;6970.0;63.2
216;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;7090.0;4830.0;2260.0;68.1
217;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;7310.0;4650.0;2660.0;63.6
218;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;6350.0;3950.0;2400.0;62.3
219;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (inclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;7020.0;4080.0;2940.0;58.1
220;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;25490.0;18180.0;7320.0;71.3
221;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;25480.0;16940.0;8540.0;66.5
222;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;24170.0;15830.0;8330.0;65.5
223;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;25300.0;15720.0;9580.0;62.1
224;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;2410.0;2290.0;120.0;94.9
225;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;2340.0;2230.0;120.0;95.1
226;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;2160.0;2050.0;120.0;94.5
227;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;1720.0;1590.0;130.0;92.7
228;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;16190.0;11180.0;5010.0;69.1
229;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;16080.0;10210.0;5870.0;63.5
230;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;15920.0;9980.0;5950.0;62.7
231;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;16880.0;10210.0;6670.0;60.5
232;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;18600.0;13470.0;5130.0;72.4
233;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;18420.0;12440.0;5980.0;67.5
234;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;18090.0;12020.0;6070.0;66.5
235;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;18600.0;11800.0;6800.0;63.5
236;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;6890.0;4710.0;2180.0;68.3
237;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;7060.0;4500.0;2560.0;63.8
238;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;6080.0;3810.0;2270.0;62.7
239;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo (exclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;6700.0;3920.0;2780.0;58.5
240;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;Totaal leeftijd;2005, vrijdag 30 september;19580.0;14090.0;5480.0;72.0
241;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;Totaal leeftijd;2006, vrijdag 29 september;20400.0;13620.0;6770.0;66.8
242;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;Totaal leeftijd;2007, vrijdag 28 september;19710.0;12850.0;6860.0;65.2
243;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;Totaal leeftijd;2008, vrijdag 26 september;19750.0;11970.0;7790.0;60.6
244;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;<= 17 jaar;2005, vrijdag 30 september;2060.0;1950.0;110.0;94.5
245;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;<= 17 jaar;2006, vrijdag 29 september;2060.0;1960.0;110.0;94.9
246;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;<= 17 jaar;2007, vrijdag 28 september;1880.0;1770.0;120.0;93.9
247;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;<= 17 jaar;2008, vrijdag 26 september;1410.0;1290.0;120.0;91.8
248;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;18 tot 23 jaar;2005, vrijdag 30 september;13370.0;9210.0;4160.0;68.9
249;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;18 tot 23 jaar;2006, vrijdag 29 september;13770.0;8690.0;5080.0;63.1
250;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;18 tot 23 jaar;2007, vrijdag 28 september;13710.0;8530.0;5180.0;62.2
251;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;18 tot 23 jaar;2008, vrijdag 26 september;14250.0;8420.0;5830.0;59.1
252;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;<= 22 jaar;2005, vrijdag 30 september;15420.0;11160.0;4270.0;72.3
253;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;<= 22 jaar;2006, vrijdag 29 september;15830.0;10640.0;5190.0;67.2
254;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;<= 22 jaar;2007, vrijdag 28 september;15590.0;10290.0;5300.0;66.0
255;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;<= 22 jaar;2008, vrijdag 26 september;15650.0;9710.0;5940.0;62.0
256;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;>= 23 jaar;2005, vrijdag 30 september;4150.0;2940.0;1210.0;70.8
257;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;>= 23 jaar;2006, vrijdag 29 september;4570.0;2980.0;1590.0;65.3
258;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;>= 23 jaar;2007, vrijdag 28 september;4130.0;2560.0;1570.0;62.0
259;Totaal schoolverlaters;Schoolverlaters zonder baan;Bol;>= 23 jaar;2008, vrijdag 26 september;4100.0;2260.0;1840.0;55.0
260;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;Totaal leeftijd;2005, vrijdag 30 september;5920.0;4080.0;1840.0;69.0
261;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;Totaal leeftijd;2006, vrijdag 29 september;5090.0;3320.0;1770.0;65.3
262;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;Totaal leeftijd;2007, vrijdag 28 september;4450.0;2980.0;1470.0;67.0
263;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;Totaal leeftijd;2008, vrijdag 26 september;5550.0;3750.0;1790.0;67.7
264;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;<= 17 jaar;2005, vrijdag 30 september;350.0;340.0;10.0;97.2
265;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;<= 17 jaar;2006, vrijdag 29 september;280.0;270.0;10.0;96.5
266;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;<= 17 jaar;2007, vrijdag 28 september;280.0;280.0;;98.6
267;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;<= 17 jaar;2008, vrijdag 26 september;310.0;300.0;10.0;96.8
268;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;18 tot 23 jaar;2005, vrijdag 30 september;2830.0;1970.0;850.0;69.8
269;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;18 tot 23 jaar;2006, vrijdag 29 september;2310.0;1530.0;790.0;66.0
270;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;18 tot 23 jaar;2007, vrijdag 28 september;2210.0;1450.0;770.0;65.4
271;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;18 tot 23 jaar;2008, vrijdag 26 september;2640.0;1790.0;850.0;68.0
272;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;<= 22 jaar;2005, vrijdag 30 september;3180.0;2310.0;860.0;72.8
273;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;<= 22 jaar;2006, vrijdag 29 september;2600.0;1800.0;800.0;69.3
274;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;<= 22 jaar;2007, vrijdag 28 september;2500.0;1730.0;770.0;69.2
275;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;<= 22 jaar;2008, vrijdag 26 september;2950.0;2090.0;860.0;71.0
276;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;>= 23 jaar;2005, vrijdag 30 september;2740.0;1770.0;970.0;64.5
277;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;>= 23 jaar;2006, vrijdag 29 september;2490.0;1520.0;970.0;61.1
278;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;>= 23 jaar;2007, vrijdag 28 september;1960.0;1260.0;700.0;64.1
279;Totaal schoolverlaters;Schoolverlaters zonder baan;Bbl;>= 23 jaar;2008, vrijdag 26 september;2600.0;1660.0;940.0;63.9
280;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;Totaal leeftijd;2005, vrijdag 30 september;450.0;280.0;170.0;62.6
281;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;Totaal leeftijd;2006, vrijdag 29 september;520.0;290.0;240.0;54.7
282;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;Totaal leeftijd;2007, vrijdag 28 september;550.0;260.0;290.0;46.9
283;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;Totaal leeftijd;2008, vrijdag 26 september;700.0;360.0;340.0;51.2
284;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;<= 17 jaar;2005, vrijdag 30 september;20.0;20.0;;95.0
285;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;<= 17 jaar;2006, vrijdag 29 september;10.0;10.0;0.0;100.0
286;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;<= 17 jaar;2007, vrijdag 28 september;20.0;20.0;;94.4
287;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;<= 17 jaar;2008, vrijdag 26 september;20.0;20.0;;90.0
288;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;18 tot 23 jaar;2005, vrijdag 30 september;230.0;140.0;90.0;61.1
289;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;18 tot 23 jaar;2006, vrijdag 29 september;260.0;130.0;130.0;49.2
290;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;18 tot 23 jaar;2007, vrijdag 28 september;270.0;100.0;160.0;38.1
291;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;18 tot 23 jaar;2008, vrijdag 26 september;350.0;180.0;180.0;50.1
292;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;<= 22 jaar;2005, vrijdag 30 september;250.0;160.0;90.0;63.9
293;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;<= 22 jaar;2006, vrijdag 29 september;270.0;140.0;130.0;51.7
294;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;<= 22 jaar;2007, vrijdag 28 september;280.0;120.0;170.0;41.7
295;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;<= 22 jaar;2008, vrijdag 26 september;370.0;190.0;180.0;52.3
296;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;>= 23 jaar;2005, vrijdag 30 september;200.0;120.0;80.0;61.0
297;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;>= 23 jaar;2006, vrijdag 29 september;250.0;150.0;110.0;57.9
298;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;>= 23 jaar;2007, vrijdag 28 september;270.0;140.0;130.0;52.4
299;Totaal schoolverlaters;Schoolverlaters zonder baan;Mbo extraneï;>= 23 jaar;2008, vrijdag 26 september;320.0;160.0;160.0;50.0
300;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;Totaal leeftijd;2005, vrijdag 30 september;;;;
301;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;Totaal leeftijd;2006, vrijdag 29 september;1090.0;890.0;210.0;81.0
302;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;Totaal leeftijd;2007, vrijdag 28 september;1140.0;900.0;240.0;78.7
303;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;Totaal leeftijd;2008, vrijdag 26 september;1290.0;1010.0;280.0;78.3
304;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;<= 17 jaar;2005, vrijdag 30 september;;;;
305;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;<= 17 jaar;2006, vrijdag 29 september;50.0;50.0;;94.1
306;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;<= 17 jaar;2007, vrijdag 28 september;60.0;60.0;;92.2
307;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;<= 17 jaar;2008, vrijdag 26 september;70.0;60.0;;96.9
308;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;18 tot 23 jaar;2005, vrijdag 30 september;;;;
309;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;18 tot 23 jaar;2006, vrijdag 29 september;820.0;630.0;190.0;76.8
310;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;18 tot 23 jaar;2007, vrijdag 28 september;820.0;610.0;210.0;74.8
311;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;18 tot 23 jaar;2008, vrijdag 26 september;1000.0;760.0;240.0;76.2
312;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;<= 22 jaar;2005, vrijdag 30 september;;;;
313;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;<= 22 jaar;2006, vrijdag 29 september;870.0;680.0;190.0;77.8
314;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;<= 22 jaar;2007, vrijdag 28 september;880.0;670.0;210.0;76.0
315;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;<= 22 jaar;2008, vrijdag 26 september;1070.0;830.0;240.0;77.4
316;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;>= 23 jaar;2005, vrijdag 30 september;;;;
317;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;>= 23 jaar;2006, vrijdag 29 september;220.0;210.0;10.0;93.7
318;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;>= 23 jaar;2007, vrijdag 28 september;260.0;230.0;30.0;87.9
319;Totaal schoolverlaters;Schoolverlaters zonder baan;Vavo;>= 23 jaar;2008, vrijdag 26 september;220.0;180.0;40.0;82.5
320;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;Totaal leeftijd;2005, vrijdag 30 september;105610.0;46340.0;59270.0;43.9
321;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;Totaal leeftijd;2006, vrijdag 29 september;118250.0;45910.0;72340.0;38.8
322;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;Totaal leeftijd;2007, vrijdag 28 september;124330.0;46210.0;78120.0;37.2
323;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;Totaal leeftijd;2008, vrijdag 26 september;133630.0;46200.0;87430.0;34.6
324;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;<= 17 jaar;2005, vrijdag 30 september;9180.0;7520.0;1650.0;82.0
325;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;<= 17 jaar;2006, vrijdag 29 september;9120.0;7260.0;1870.0;79.6
326;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;<= 17 jaar;2007, vrijdag 28 september;8890.0;6780.0;2110.0;76.3
327;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;<= 17 jaar;2008, vrijdag 26 september;6910.0;4560.0;2350.0;66.0
328;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;18 tot 23 jaar;2005, vrijdag 30 september;58630.0;22590.0;36050.0;38.5
329;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;18 tot 23 jaar;2006, vrijdag 29 september;67010.0;22630.0;44390.0;33.8
330;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;18 tot 23 jaar;2007, vrijdag 28 september;71250.0;22990.0;48260.0;32.3
331;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;18 tot 23 jaar;2008, vrijdag 26 september;74920.0;22880.0;52040.0;30.5
332;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;<= 22 jaar;2005, vrijdag 30 september;67810.0;30110.0;37700.0;44.4
333;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;<= 22 jaar;2006, vrijdag 29 september;76130.0;29880.0;46250.0;39.2
334;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;<= 22 jaar;2007, vrijdag 28 september;80140.0;29780.0;50360.0;37.2
335;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;<= 22 jaar;2008, vrijdag 26 september;81830.0;27440.0;54390.0;33.5
336;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;>= 23 jaar;2005, vrijdag 30 september;37800.0;16230.0;21570.0;42.9
337;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;>= 23 jaar;2006, vrijdag 29 september;42110.0;16030.0;26080.0;38.1
338;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;>= 23 jaar;2007, vrijdag 28 september;44190.0;16430.0;27750.0;37.2
339;Totaal schoolverlaters;Schoolverlaters met baan;Totaal populatie;>= 23 jaar;2008, vrijdag 26 september;51800.0;18760.0;33040.0;36.2
340;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;Totaal leeftijd;2005, vrijdag 30 september;10930.0;6020.0;4910.0;55.1
341;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;Totaal leeftijd;2006, vrijdag 29 september;10890.0;5470.0;5420.0;50.2
342;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;Totaal leeftijd;2007, vrijdag 28 september;11340.0;5250.0;6090.0;46.3
343;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;Totaal leeftijd;2008, vrijdag 26 september;11340.0;4190.0;7150.0;37.0
344;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;<= 17 jaar;2005, vrijdag 30 september;5760.0;4530.0;1230.0;78.6
345;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;<= 17 jaar;2006, vrijdag 29 september;5460.0;4170.0;1290.0;76.4
346;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;<= 17 jaar;2007, vrijdag 28 september;5490.0;3960.0;1530.0;72.1
347;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;<= 17 jaar;2008, vrijdag 26 september;4530.0;2800.0;1740.0;61.7
348;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;18 tot 23 jaar;2005, vrijdag 30 september;5170.0;1490.0;3680.0;28.8
349;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;18 tot 23 jaar;2006, vrijdag 29 september;5420.0;1290.0;4140.0;23.8
350;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;18 tot 23 jaar;2007, vrijdag 28 september;5830.0;1280.0;4550.0;22.0
351;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;18 tot 23 jaar;2008, vrijdag 26 september;6800.0;1390.0;5410.0;20.4
352;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;<= 22 jaar;2005, vrijdag 30 september;10930.0;6020.0;4910.0;55.1
353;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;<= 22 jaar;2006, vrijdag 29 september;10880.0;5460.0;5420.0;50.2
354;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;<= 22 jaar;2007, vrijdag 28 september;11320.0;5240.0;6080.0;46.3
355;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;<= 22 jaar;2008, vrijdag 26 september;11330.0;4180.0;7150.0;36.9
356;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;>= 23 jaar;2005, vrijdag 30 september;;;0.0;
357;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;>= 23 jaar;2006, vrijdag 29 september;;;;
358;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;>= 23 jaar;2007, vrijdag 28 september;10.0;10.0;;78.6
359;Totaal schoolverlaters;Schoolverlaters met baan;Voortgezet onderwijs;>= 23 jaar;2008, vrijdag 26 september;10.0;;;
360;Totaal schoolverlaters;Schoolverlaters met baan;Mbo (inclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;94680.0;40320.0;54360.0;42.6
361;Totaal schoolverlaters;Schoolverlaters met baan;Mbo (inclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;105390.0;39000.0;66390.0;37.0
362;Totaal schoolverlaters;Schoolverlaters met baan;Mbo (inclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;110670.0;39330.0;71340.0;35.5
363;Totaal schoolverlaters;Schoolverlaters met baan;Mbo (inclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;119700.0;40270.0;79430.0;33.6
