ID;Sectoren;Perioden;TotaalOverheidssaldo_1;Inkomsten_2;Uitgaven_3;OverheidsschuldEMU_4;TotaalMutatieOverheidsschuld_5;OverheidstekortEMU_6;TransactiesInFinancieleActiva_7;TransactiesInTransitorischeSchulden_8;Waarderingsverschillen_9;StatistischVerschil_10;AandeelOverheidsschuld_11;Overheidssaldo_12;OverheidsschuldEMU_13;AandeelOverheidsschuld_14
527;Socialezekerheidsfondsen;2004 4e kwartaal;1139.0;21267.0;-20128.0;4209.0;233.0;-1139.0;-358.0;1769.0;0.0;-39.0;-8489.0;0.2;0.8;-1.6
528;Socialezekerheidsfondsen;2004;853.0;81907.0;-81054.0;4209.0;-1056.0;-853.0;-880.0;650.0;0.0;27.0;-8489.0;0.2;0.8;-1.6
529;Socialezekerheidsfondsen;2005 1e kwartaal;759.0;20502.0;-19743.0;5583.0;1374.0;-759.0;4402.0;-2214.0;0.0;-55.0;-10108.0;0.1;1.1;-1.9
530;Socialezekerheidsfondsen;2005 2e kwartaal;-1037.0;21229.0;-22266.0;7185.0;1602.0;1037.0;762.0;-37.0;0.0;-160.0;-9347.0;0.1;1.3;-1.8
531;Socialezekerheidsfondsen;2005 3e kwartaal;-1107.0;18786.0;-19893.0;5600.0;-1585.0;1107.0;-4194.0;1151.0;0.0;351.0;-7432.0;0.0;1.0;-1.4
532;Socialezekerheidsfondsen;2005 4e kwartaal;792.0;20891.0;-20099.0;4073.0;-1527.0;-792.0;-1547.0;902.0;0.0;-90.0;-7730.0;-0.1;0.7;-1.4
533;Socialezekerheidsfondsen;2005;-593.0;81408.0;-82001.0;4073.0;-136.0;593.0;-577.0;-198.0;0.0;46.0;-7730.0;-0.1;0.7;-1.4
534;Socialezekerheidsfondsen;2006 1e kwartaal;-84.0;22242.0;-22326.0;8266.0;4193.0;84.0;3134.0;743.0;-153.0;385.0;-4195.0;-0.3;1.5;-0.8
535;Socialezekerheidsfondsen;2006 2e kwartaal;415.0;25316.0;-24901.0;6206.0;-2060.0;-415.0;-498.0;-1375.0;-62.0;290.0;-5635.0;0.0;1.1;-1.0
536;Socialezekerheidsfondsen;2006 3e kwartaal;-1211.0;20911.0;-22122.0;4994.0;-1212.0;1211.0;-2594.0;585.0;-62.0;-352.0;-6864.0;0.0;0.9;-1.2
537;Socialezekerheidsfondsen;2006 4e kwartaal;-983.0;21657.0;-22640.0;2525.0;-2469.0;983.0;604.0;-3691.0;-61.0;-304.0;-7733.0;-0.3;0.4;-1.3
538;Socialezekerheidsfondsen;2006;-1863.0;90126.0;-91989.0;2525.0;-1548.0;1863.0;646.0;-3738.0;-338.0;19.0;-7733.0;-0.3;0.4;-1.3
539;Socialezekerheidsfondsen;2007 1e kwartaal;2123.0;24499.0;-22376.0;6204.0;3679.0;-2123.0;1211.0;4933.0;0.0;-342.0;-5442.0;0.1;1.1;-0.9
540;Socialezekerheidsfondsen;2007 2e kwartaal;-2123.0;23126.0;-25249.0;5755.0;-449.0;2123.0;917.0;-4116.0;0.0;627.0;-6848.0;-0.4;1.0;-1.1
541;Socialezekerheidsfondsen;2007 3e kwartaal;1.0;22191.0;-22190.0;5580.0;-175.0;-1.0;1171.0;-1219.0;0.0;-126.0;-7167.0;-0.2;0.9;-1.2
542;Socialezekerheidsfondsen;2007 4e kwartaal;247.0;23305.0;-23058.0;4220.0;-1360.0;-247.0;-439.0;-560.0;0.0;-114.0;-7762.0;0.0;0.7;-1.3
543;Socialezekerheidsfondsen;2007;248.0;93121.0;-92873.0;4220.0;1695.0;-248.0;2860.0;-962.0;0.0;45.0;-7762.0;0.0;0.7;-1.3
544;Socialezekerheidsfondsen;2008 1e kwartaal;3761.0;27325.0;-23564.0;9042.0;4822.0;-3761.0;1937.0;5695.0;0.0;951.0;-5699.0;0.3;1.5;-0.9
545;Socialezekerheidsfondsen;2008 2e kwartaal;-2082.0;24223.0;-26305.0;8093.0;-949.0;2082.0;875.0;-2405.0;0.0;-1501.0;-8559.0;0.3;1.3;-1.4
546;Socialezekerheidsfondsen;2008 3e kwartaal;-563.0;22879.0;-23442.0;8401.0;308.0;563.0;-1076.0;434.0;0.0;387.0;-7502.0;0.2;1.3;-1.2
547;Socialezekerheidsfondsen;2008 4e kwartaal;1853.0;26238.0;-24385.0;8684.0;283.0;-1853.0;197.0;1778.0;0.0;161.0;-4612.0;0.5;1.4;-0.7
548;Socialezekerheidsfondsen;2008;2969.0;100665.0;-97696.0;8684.0;4464.0;-2969.0;1933.0;5502.0;0.0;-2.0;-4612.0;0.5;1.4;-0.7
549;Socialezekerheidsfondsen;2009 1e kwartaal;1165.0;26779.0;-25614.0;11961.0;3277.0;-1165.0;2281.0;2088.0;0.0;73.0;-3991.0;0.1;1.9;-0.6
550;Socialezekerheidsfondsen;2009 2e kwartaal;-6286.0;22045.0;-28331.0;18349.0;6388.0;6286.0;-1086.0;2182.0;0.0;-994.0;3129.0;-0.6;2.9;0.5
551;Socialezekerheidsfondsen;2009 3e kwartaal;-1957.0;23501.0;-25458.0;13873.0;-4476.0;1957.0;1607.0;-8178.0;0.0;138.0;-3093.0;-0.8;2.2;-0.5
552;Socialezekerheidsfondsen;2009 4e kwartaal;-1671.0;24595.0;-26266.0;15371.0;1498.0;1671.0;-3859.0;2907.0;0.0;779.0;3516.0;-1.4;2.5;0.6
553;Socialezekerheidsfondsen;2009;-8749.0;96920.0;-105669.0;15371.0;6687.0;8749.0;-1057.0;-1001.0;0.0;-4.0;3516.0;-1.4;2.5;0.6
554;Socialezekerheidsfondsen;2010 1e kwartaal;-234.0;26281.0;-26515.0;19121.0;3750.0;234.0;2534.0;1271.0;0.0;-289.0;5437.0;-1.6;3.1;0.9
555;Socialezekerheidsfondsen;2010 2e kwartaal;-4002.0;25488.0;-29490.0;24521.0;5400.0;4002.0;1038.0;-491.0;0.0;851.0;12609.0;-1.3;3.9;2.0
556;Socialezekerheidsfondsen;2010 3e kwartaal;-2357.0;24092.0;-26449.0;17141.0;-7380.0;2357.0;-6978.0;-2227.0;0.0;-532.0;4865.0;-1.3;2.7;0.8
557;Socialezekerheidsfondsen;2010 4e kwartaal;4820.0;32002.0;-27182.0;12718.0;-4423.0;-4820.0;1547.0;-1123.0;0.0;-27.0;3283.0;-0.3;2.0;0.5
558;Socialezekerheidsfondsen;2010;-1773.0;107863.0;-109636.0;12718.0;-2653.0;1773.0;-1859.0;-2570.0;0.0;3.0;3283.0;-0.3;2.0;0.5
559;Socialezekerheidsfondsen;2011 1e kwartaal;9.0;27238.0;-27229.0;15227.0;2509.0;-9.0;2966.0;-471.0;0.0;23.0;5033.0;-0.2;2.4;0.8
560;Socialezekerheidsfondsen;2011 2e kwartaal;-7064.0;23357.0;-30421.0;21707.0;6480.0;7064.0;903.0;-670.0;0.0;-817.0;12906.0;-0.7;3.4;2.0
561;Socialezekerheidsfondsen;2011 3e kwartaal;-1802.0;25112.0;-26914.0;16397.0;-5310.0;1802.0;-5806.0;-1324.0;0.0;18.0;8137.0;-0.6;2.6;1.3
562;Socialezekerheidsfondsen;2011 4e kwartaal;2246.0;29696.0;-27450.0;15829.0;-568.0;-2246.0;-1894.0;2796.0;0.0;776.0;10559.0;-1.0;2.5;1.6
563;Socialezekerheidsfondsen;2011;-6611.0;105403.0;-112014.0;15829.0;3111.0;6611.0;-3831.0;331.0;0.0;0.0;10559.0;-1.0;2.5;1.6
564;Socialezekerheidsfondsen;2012 1e kwartaal;163.0;28443.0;-28280.0;21656.0;5827.0;-163.0;6414.0;-585.0;0.0;161.0;12910.0;-1.0;3.4;2.0
565;Socialezekerheidsfondsen;2012 2e kwartaal;-6065.0;25763.0;-31828.0;31944.0;10288.0;6065.0;2275.0;2055.0;0.0;-107.0;23725.0;-0.8;5.0;3.7
566;Socialezekerheidsfondsen;2012 3e kwartaal;-2705.0;25776.0;-28481.0;24830.0;-7114.0;2705.0;-6002.0;-3879.0;0.0;62.0;15392.0;-1.0;3.9;2.4
567;Socialezekerheidsfondsen;2012 4e kwartaal;5003.0;34389.0;-29386.0;23453.0;-1377.0;-5003.0;334.0;3419.0;0.0;-127.0;15322.0;-0.6;3.6;2.4
568;Socialezekerheidsfondsen;2012;-3604.0;114371.0;-117975.0;23453.0;7624.0;3604.0;3021.0;1010.0;0.0;-11.0;15322.0;-0.6;3.6;2.4
569;Socialezekerheidsfondsen;2013 1e kwartaal;-729.0;28372.0;-29101.0;29297.0;5844.0;729.0;4230.0;797.0;0.0;88.0;18793.0;-0.7;4.5;2.9
570;Socialezekerheidsfondsen;2013 2e kwartaal;-6640.0;26023.0;-32663.0;35495.0;6198.0;6640.0;511.0;-584.0;0.0;-369.0;25899.0;-0.8;5.5;4.0
571;Socialezekerheidsfondsen;2013 3e kwartaal;-3271.0;26001.0;-29272.0;33299.0;-2196.0;3271.0;-3725.0;-1944.0;0.0;202.0;22275.0;-0.9;5.1;3.4
572;Socialezekerheidsfondsen;2013 4e kwartaal;2219.0;31855.0;-29636.0;29917.0;-3382.0;-2219.0;-2226.0;985.0;0.0;78.0;21774.0;-1.3;4.6;3.3
573;Socialezekerheidsfondsen;2013;-8421.0;112251.0;-120672.0;29917.0;6464.0;8421.0;-1210.0;-746.0;0.0;-1.0;21774.0;-1.3;4.6;3.3
574;Socialezekerheidsfondsen;2014 1e kwartaal;-1962.0;29071.0;-31033.0;33629.0;3712.0;1962.0;1039.0;705.0;0.0;6.0;25870.0;-1.5;5.1;4.0
575;Socialezekerheidsfondsen;2014 2e kwartaal;-7140.0;26170.0;-33310.0;35701.0;2072.0;7140.0;-2935.0;-2134.0;0.0;1.0;28200.0;-1.5;5.4;4.3
576;Socialezekerheidsfondsen;2014 3e kwartaal;-2833.0;26482.0;-29315.0;33510.0;-2191.0;2833.0;-4125.0;-874.0;0.0;-25.0;29307.0;-1.5;5.1;4.4
577;Socialezekerheidsfondsen;2014 4e kwartaal;5557.0;35594.0;-30037.0;34712.0;1202.0;-5557.0;5997.0;744.0;0.0;18.0;26997.0;-1.0;5.2;4.1
578;Socialezekerheidsfondsen;2014;-6378.0;117317.0;-123695.0;34712.0;4795.0;6378.0;-24.0;-1559.0;0.0;0.0;26997.0;-1.0;5.2;4.1
579;Socialezekerheidsfondsen;2015 1e kwartaal;782.0;29571.0;-28789.0;30808.0;-3904.0;-782.0;-983.0;-1363.0;0.0;-776.0;26960.0;-0.5;4.6;4.0
580;Socialezekerheidsfondsen;2015 2e kwartaal;-8196.0;23917.0;-32113.0;35221.0;4413.0;8196.0;2234.0;-6310.0;0.0;293.0;25904.0;-0.7;5.2;3.9
581;Socialezekerheidsfondsen;2015 3e kwartaal;-721.0;27768.0;-28489.0;34987.0;-234.0;721.0;-1125.0;140.0;0.0;30.0;26621.0;-0.4;5.2;3.9
582;Socialezekerheidsfondsen;2015 4e kwartaal;8029.0;36653.0;-28624.0;36282.0;1295.0;-8029.0;4335.0;4536.0;0.0;453.0;23408.0;0.0;5.3;3.4
583;Socialezekerheidsfondsen;2015;-106.0;117909.0;-118015.0;36282.0;1570.0;106.0;4461.0;-2997.0;0.0;0.0;23408.0;0.0;5.3;3.4
584;Socialezekerheidsfondsen;2016 1e kwartaal;2713.0;31018.0;-28305.0;36667.0;385.0;-2713.0;2206.0;754.0;0.0;138.0;23101.0;0.3;5.3;3.4
585;Socialezekerheidsfondsen;2016 2e kwartaal;-3327.0;29064.0;-32391.0;44600.0;7933.0;3327.0;5669.0;-568.0;0.0;-495.0;28867.0;1.0;6.4;4.2
586;Socialezekerheidsfondsen;2016 3e kwartaal;1445.0;29605.0;-28160.0;36702.0;-7898.0;-1445.0;-4699.0;-2041.0;1.0;286.0;18698.0;1.3;5.3;2.7
587;Socialezekerheidsfondsen;2016 4e kwartaal;6560.0;35376.0;-28816.0;32772.0;-3930.0;-6560.0;-205.0;2765.0;-1.0;71.0;17602.0;1.1;4.7;2.5
588;Socialezekerheidsfondsen;2016;7391.0;125063.0;-117672.0;32772.0;-3510.0;-7391.0;2971.0;910.0;0.0;0.0;17602.0;1.1;4.7;2.5
589;Socialezekerheidsfondsen;2017 1e kwartaal;169.0;29351.0;-29182.0;33304.0;532.0;-169.0;1009.0;-308.0;0.0;0.0;17782.0;0.7;4.7;2.5
590;Socialezekerheidsfondsen;2017 2e kwartaal;-2716.0;29708.0;-32424.0;34989.0;1685.0;2716.0;4066.0;-5097.0;0.0;0.0;12905.0;0.8;4.9;1.8
591;Socialezekerheidsfondsen;2017 3e kwartaal;1359.0;30560.0;-29201.0;34196.0;-793.0;-1359.0;-2106.0;2672.0;0.0;0.0;13558.0;0.7;4.7;1.9
592;Socialezekerheidsfondsen;2017 4e kwartaal;3660.0;32839.0;-29179.0;30861.0;-3335.0;-3660.0;-1786.0;2111.0;0.0;0.0;14768.0;0.3;4.2;2.0
593;Socialezekerheidsfondsen;2017;2472.0;122458.0;-119986.0;30861.0;-1911.0;-2472.0;1183.0;-622.0;0.0;0.0;14768.0;0.3;4.2;2.0
