ID;SBI1993;Perioden;BanenVanWerknemersTotaal_1;MannelijkeWerknemers_2;VrouwelijkeWerknemers_3
8943;725x  Onderhoud, reparatie computers;1995 31 december nader voorlopig;1.6;1.3;0.2
8944;725x  Onderhoud, reparatie computers;1996 31 december nader voorlopig;3.1;2.6;0.5
8945;725x  Onderhoud, reparatie computers;1997 31 december nader voorlopig;3.1;2.6;0.5
8946;725x  Onderhoud, reparatie computers;1998 31 december nader voorlopig;3.8;3.1;0.6
8947;725x  Onderhoud, reparatie computers;1999 31 december voorlopig;4.2;3.4;0.7
8948;725x  Onderhoud, reparatie computers;1999 31 december nader voorlopig;4.8;3.9;0.9
8949;725x  Onderhoud, reparatie computers;2000 31 december voorlopig;5.1;4.1;0.9
8950;725x  Onderhoud, reparatie computers;2000 31 december nader voorlopig;4.8;3.9;0.8
8951;725x  Onderhoud, reparatie computers;2001 31 december voorlopig;5.6;4.7;0.9
8952;725x  Onderhoud, reparatie computers;2001 31 december nader voorlopig;5.6;4.6;0.9
8953;725x  Onderhoud, reparatie computers;2002 31 december voorlopig;5.5;4.6;0.9
8954;725x  Onderhoud, reparatie computers;2002 31 december nader voorlopig;5.6;4.7;0.9
8955;725x  Onderhoud, reparatie computers;2003 31 december voorlopig;5.4;4.5;0.9
8956;725x  Onderhoud, reparatie computers;2003 31 december nader voorlopig;5.5;4.6;0.9
8957;725x  Onderhoud, reparatie computers;2004 31 december voorlopig;4.9;4.0;0.9
8958;725x  Onderhoud, reparatie computers;2004 31 december nader voorlopig;4.9;4.0;0.9
8959;725x  Onderhoud, reparatie computers;2005 31 december voorlopig;4.3;3.6;0.7
8960;73    Research;1993 30 september;20.1;14.7;5.4
8961;73    Research;1994 30 september;19.8;14.5;5.4
8962;73    Research;1995 31 december;20.5;14.9;5.6
8963;73    Research;1995 31 december nader voorlopig;20.4;14.9;5.5
8964;73    Research;1996 31 december nader voorlopig;23.0;16.9;6.2
8965;73    Research;1997 31 december nader voorlopig;27.6;20.3;7.4
8966;73    Research;1998 31 december nader voorlopig;29.7;21.4;8.3
8967;73    Research;1999 31 december voorlopig;36.0;25.9;10.1
8968;73    Research;1999 31 december nader voorlopig;34.0;24.5;9.6
8969;73    Research;2000 31 december voorlopig;33.6;23.8;9.8
8970;73    Research;2000 31 december nader voorlopig;33.3;23.5;9.7
8971;73    Research;2001 31 december voorlopig;33.0;23.2;9.8
8972;73    Research;2001 31 december nader voorlopig;32.5;22.9;9.6
8973;73    Research;2002 31 december voorlopig;33.5;23.4;10.0
8974;73    Research;2002 31 december nader voorlopig;33.0;23.2;9.8
8975;73    Research;2003 31 december voorlopig;33.1;22.9;10.3
8976;73    Research;2003 31 december nader voorlopig;33.1;22.9;10.2
8977;73    Research;2004 31 december voorlopig;33.0;22.0;11.0
8978;73    Research;2004 31 december nader voorlopig;33.2;22.0;11.2
8979;73    Research;2005 31 december voorlopig;29.4;18.9;10.5
8980;731   Natuurwetenschappelijk research;1993 30 september;18.5;13.9;4.6
8981;731   Natuurwetenschappelijk research;1994 30 september;17.9;13.5;4.4
8982;731   Natuurwetenschappelijk research;1995 31 december;18.4;13.8;4.6
8983;731   Natuurwetenschappelijk research;1995 31 december nader voorlopig;18.4;13.9;4.6
8984;731   Natuurwetenschappelijk research;1996 31 december nader voorlopig;21.0;15.8;5.2
8985;731   Natuurwetenschappelijk research;1997 31 december nader voorlopig;25.1;18.9;6.2
8986;731   Natuurwetenschappelijk research;1998 31 december nader voorlopig;26.9;20.0;6.9
8987;731   Natuurwetenschappelijk research;1999 31 december voorlopig;33.0;24.4;8.6
8988;731   Natuurwetenschappelijk research;1999 31 december nader voorlopig;31.2;23.0;8.2
8989;731   Natuurwetenschappelijk research;2000 31 december voorlopig;30.8;22.4;8.5
8990;731   Natuurwetenschappelijk research;2000 31 december nader voorlopig;30.6;22.2;8.4
8991;731   Natuurwetenschappelijk research;2001 31 december voorlopig;30.3;21.8;8.5
8992;731   Natuurwetenschappelijk research;2001 31 december nader voorlopig;30.0;21.6;8.4
8993;731   Natuurwetenschappelijk research;2002 31 december voorlopig;31.0;22.1;8.9
8994;731   Natuurwetenschappelijk research;2002 31 december nader voorlopig;30.6;21.9;8.7
8995;731   Natuurwetenschappelijk research;2003 31 december voorlopig;30.7;21.6;9.2
8996;731   Natuurwetenschappelijk research;2003 31 december nader voorlopig;30.7;21.6;9.1
8997;731   Natuurwetenschappelijk research;2004 31 december voorlopig;30.5;20.7;9.8
8998;731   Natuurwetenschappelijk research;2004 31 december nader voorlopig;30.7;20.7;10.0
8999;731   Natuurwetenschappelijk research;2005 31 december voorlopig;26.8;17.5;9.3
9000;73102 Technisch research;1993 30 september;3.5;2.8;0.7
9001;73102 Technisch research;1994 30 september;3.9;3.0;0.8
9002;73102 Technisch research;1995 31 december;4.7;3.7;0.9
9003;73102 Technisch research;1995 31 december nader voorlopig;5.9;4.7;1.2
9004;73102 Technisch research;1996 31 december nader voorlopig;8.7;6.9;1.8
9005;73102 Technisch research;1997 31 december nader voorlopig;12.2;9.8;2.4
9006;73102 Technisch research;1998 31 december nader voorlopig;13.1;10.4;2.7
9007;73102 Technisch research;1999 31 december voorlopig;15.2;12.2;3.0
9008;73102 Technisch research;1999 31 december nader voorlopig;14.4;11.5;2.9
9009;73102 Technisch research;2000 31 december voorlopig;13.9;11.0;2.9
9010;73102 Technisch research;2000 31 december nader voorlopig;14.0;11.0;3.0
9011;73102 Technisch research;2001 31 december voorlopig;13.5;10.7;2.8
9012;73102 Technisch research;2001 31 december nader voorlopig;13.3;10.5;2.7
9013;73102 Technisch research;2002 31 december voorlopig;13.7;10.8;2.9
9014;73102 Technisch research;2002 31 december nader voorlopig;13.6;10.7;2.9
9015;73102 Technisch research;2003 31 december voorlopig;12.9;10.0;3.0
9016;73102 Technisch research;2003 31 december nader voorlopig;13.0;10.0;3.0
9017;73102 Technisch research;2004 31 december voorlopig;11.4;8.7;2.7
9018;73102 Technisch research;2004 31 december nader voorlopig;11.4;8.7;2.7
9019;73102 Technisch research;2005 31 december voorlopig;7.2;5.5;1.6
9020;73103 Medisch en farmacologisch research;1993 30 september;1.7;1.3;0.4
9021;73103 Medisch en farmacologisch research;1994 30 september;2.1;1.6;0.6
9022;73103 Medisch en farmacologisch research;1995 31 december;2.1;1.4;0.6
9023;73103 Medisch en farmacologisch research;1995 31 december nader voorlopig;1.9;1.3;0.6
9024;73103 Medisch en farmacologisch research;1996 31 december nader voorlopig;2.3;1.5;0.8
9025;73103 Medisch en farmacologisch research;1997 31 december nader voorlopig;1.8;0.9;1.0
9026;73103 Medisch en farmacologisch research;1998 31 december nader voorlopig;2.2;1.1;1.1
9027;73103 Medisch en farmacologisch research;1999 31 december voorlopig;2.2;1.1;1.1
9028;73103 Medisch en farmacologisch research;1999 31 december nader voorlopig;2.2;1.1;1.1
9029;73103 Medisch en farmacologisch research;2000 31 december voorlopig;2.5;1.2;1.3
9030;73103 Medisch en farmacologisch research;2000 31 december nader voorlopig;2.4;1.1;1.3
9031;73103 Medisch en farmacologisch research;2001 31 december voorlopig;3.7;1.8;1.9
9032;73103 Medisch en farmacologisch research;2001 31 december nader voorlopig;3.6;1.7;1.9
9033;73103 Medisch en farmacologisch research;2002 31 december voorlopig;4.2;2.0;2.2
9034;73103 Medisch en farmacologisch research;2002 31 december nader voorlopig;4.0;1.9;2.1
9035;73103 Medisch en farmacologisch research;2003 31 december voorlopig;4.7;2.3;2.4
9036;73103 Medisch en farmacologisch research;2003 31 december nader voorlopig;4.6;2.3;2.3
9037;73103 Medisch en farmacologisch research;2004 31 december voorlopig;6.4;3.1;3.3
9038;73103 Medisch en farmacologisch research;2004 31 december nader voorlopig;6.5;3.1;3.3
9039;73103 Medisch en farmacologisch research;2005 31 december voorlopig;7.4;3.5;3.9
9040;73101x Ov. natuurwetensch. research;1993 30 september;13.2;9.7;3.5
9041;73101x Ov. natuurwetensch. research;1994 30 september;11.9;8.9;3.0
9042;73101x Ov. natuurwetensch. research;1995 31 december;11.7;8.6;3.0
9043;73101x Ov. natuurwetensch. research;1995 31 december nader voorlopig;10.7;7.8;2.8
9044;73101x Ov. natuurwetensch. research;1996 31 december nader voorlopig;10.0;7.3;2.6
9045;73101x Ov. natuurwetensch. research;1997 31 december nader voorlopig;11.1;8.3;2.8
9046;73101x Ov. natuurwetensch. research;1998 31 december nader voorlopig;11.6;8.5;3.0
9047;73101x Ov. natuurwetensch. research;1999 31 december voorlopig;15.5;11.1;4.4
9048;73101x Ov. natuurwetensch. research;1999 31 december nader voorlopig;14.6;10.4;4.2
9049;73101x Ov. natuurwetensch. research;2000 31 december voorlopig;14.4;10.2;4.2
9050;73101x Ov. natuurwetensch. research;2000 31 december nader voorlopig;14.2;10.0;4.2
9051;73101x Ov. natuurwetensch. research;2001 31 december voorlopig;13.2;9.4;3.8
9052;73101x Ov. natuurwetensch. research;2001 31 december nader voorlopig;13.1;9.3;3.8
9053;73101x Ov. natuurwetensch. research;2002 31 december voorlopig;13.1;9.4;3.7
9054;73101x Ov. natuurwetensch. research;2002 31 december nader voorlopig;13.0;9.3;3.7
9055;73101x Ov. natuurwetensch. research;2003 31 december voorlopig;13.1;9.3;3.8
9056;73101x Ov. natuurwetensch. research;2003 31 december nader voorlopig;13.1;9.3;3.8
9057;73101x Ov. natuurwetensch. research;2004 31 december voorlopig;12.7;8.9;3.7
9058;73101x Ov. natuurwetensch. research;2004 31 december nader voorlopig;12.8;8.9;3.9
9059;73101x Ov. natuurwetensch. research;2005 31 december voorlopig;12.2;8.4;3.8
9060;732   Maatschappij-, geest. research;1993 30 september;1.6;0.8;0.7
9061;732   Maatschappij-, geest. research;1994 30 september;1.9;1.0;0.9
9062;732   Maatschappij-, geest. research;1995 31 december;2.1;1.1;1.0
9063;732   Maatschappij-, geest. research;1995 31 december nader voorlopig;1.9;1.0;0.9
9064;732   Maatschappij-, geest. research;1996 31 december nader voorlopig;2.1;1.1;0.9
9065;732   Maatschappij-, geest. research;1997 31 december nader voorlopig;2.5;1.3;1.2
9066;732   Maatschappij-, geest. research;1998 31 december nader voorlopig;2.8;1.4;1.4
9067;732   Maatschappij-, geest. research;1999 31 december voorlopig;3.0;1.5;1.5
9068;732   Maatschappij-, geest. research;1999 31 december nader voorlopig;2.9;1.4;1.4
9069;732   Maatschappij-, geest. research;2000 31 december voorlopig;2.8;1.4;1.4
9070;732   Maatschappij-, geest. research;2000 31 december nader voorlopig;2.7;1.3;1.3
9071;732   Maatschappij-, geest. research;2001 31 december voorlopig;2.7;1.4;1.3
9072;732   Maatschappij-, geest. research;2001 31 december nader voorlopig;2.6;1.3;1.3
9073;732   Maatschappij-, geest. research;2002 31 december voorlopig;2.5;1.3;1.2
9074;732   Maatschappij-, geest. research;2002 31 december nader voorlopig;2.4;1.3;1.1
9075;732   Maatschappij-, geest. research;2003 31 december voorlopig;2.4;1.3;1.1
9076;732   Maatschappij-, geest. research;2003 31 december nader voorlopig;2.4;1.3;1.1
9077;732   Maatschappij-, geest. research;2004 31 december voorlopig;2.5;1.3;1.2
9078;732   Maatschappij-, geest. research;2004 31 december nader voorlopig;2.5;1.3;1.2
9079;732   Maatschappij-, geest. research;2005 31 december voorlopig;2.6;1.4;1.3
9080;74    Overige zakelijke dienstverlening;1993 30 september;553.6;292.3;261.4
9081;74    Overige zakelijke dienstverlening;1994 30 september;608.0;322.1;285.9
9082;74    Overige zakelijke dienstverlening;1995 31 december;664.1;344.0;320.1
9083;74    Overige zakelijke dienstverlening;1995 31 december nader voorlopig;665.7;345.6;320.1
9084;74    Overige zakelijke dienstverlening;1996 31 december nader voorlopig;728.9;381.2;347.8
9085;74    Overige zakelijke dienstverlening;1997 31 december nader voorlopig;783.6;404.2;379.4
9086;74    Overige zakelijke dienstverlening;1998 31 december nader voorlopig;799.8;410.1;389.7
9087;74    Overige zakelijke dienstverlening;1999 31 december voorlopig;826.1;426.8;399.3
9088;74    Overige zakelijke dienstverlening;1999 31 december nader voorlopig;870.9;459.5;411.4
9089;74    Overige zakelijke dienstverlening;2000 31 december voorlopig;890.9;475.4;415.5
9090;74    Overige zakelijke dienstverlening;2000 31 december nader voorlopig;883.9;473.0;410.9
9091;74    Overige zakelijke dienstverlening;2001 31 december voorlopig;890.5;483.5;406.9
9092;74    Overige zakelijke dienstverlening;2001 31 december nader voorlopig;887.3;483.0;404.4
9093;74    Overige zakelijke dienstverlening;2002 31 december voorlopig;903.3;493.3;410.0
9094;74    Overige zakelijke dienstverlening;2002 31 december nader voorlopig;899.8;491.1;408.7
9095;74    Overige zakelijke dienstverlening;2003 31 december voorlopig;859.7;473.1;386.5
9096;74    Overige zakelijke dienstverlening;2003 31 december nader voorlopig;867.9;476.8;391.1
9097;74    Overige zakelijke dienstverlening;2004 31 december voorlopig;881.1;489.6;391.5
9098;74    Overige zakelijke dienstverlening;2004 31 december nader voorlopig;889.3;493.7;395.5
9099;74    Overige zakelijke dienstverlening;2005 31 december voorlopig;945.8;523.8;422.0
9100;741   Advocaten, accoun., econ. adviesb.;1993 30 september;130.4;76.7;53.8
9101;741   Advocaten, accoun., econ. adviesb.;1994 30 september;141.0;82.6;58.3
9102;741   Advocaten, accoun., econ. adviesb.;1995 31 december;142.4;80.1;62.3
9103;741   Advocaten, accoun., econ. adviesb.;1995 31 december nader voorlopig;152.6;86.0;66.6
9104;741   Advocaten, accoun., econ. adviesb.;1996 31 december nader voorlopig;164.4;92.1;72.3
9105;741   Advocaten, accoun., econ. adviesb.;1997 31 december nader voorlopig;172.8;94.1;78.7
9106;741   Advocaten, accoun., econ. adviesb.;1998 31 december nader voorlopig;177.2;96.6;80.6
9107;741   Advocaten, accoun., econ. adviesb.;1999 31 december voorlopig;187.8;100.9;86.9
9108;741   Advocaten, accoun., econ. adviesb.;1999 31 december nader voorlopig;201.5;107.4;94.1
9109;741   Advocaten, accoun., econ. adviesb.;2000 31 december voorlopig;218.2;114.9;103.3
9110;741   Advocaten, accoun., econ. adviesb.;2000 31 december nader voorlopig;217.6;113.8;103.8
9111;741   Advocaten, accoun., econ. adviesb.;2001 31 december voorlopig;230.3;120.8;109.5
9112;741   Advocaten, accoun., econ. adviesb.;2001 31 december nader voorlopig;228.5;120.2;108.3
9113;741   Advocaten, accoun., econ. adviesb.;2002 31 december voorlopig;231.9;120.5;111.3
9114;741   Advocaten, accoun., econ. adviesb.;2002 31 december nader voorlopig;232.0;120.7;111.3
9115;741   Advocaten, accoun., econ. adviesb.;2003 31 december voorlopig;230.2;120.5;109.7
9116;741   Advocaten, accoun., econ. adviesb.;2003 31 december nader voorlopig;239.3;124.2;115.1
9117;741   Advocaten, accoun., econ. adviesb.;2004 31 december voorlopig;230.2;121.0;109.2
9118;741   Advocaten, accoun., econ. adviesb.;2004 31 december nader voorlopig;230.3;120.6;109.7
9119;741   Advocaten, accoun., econ. adviesb.;2005 31 december voorlopig;231.7;119.8;111.9
9120;7411  Rechtskundige dienstverlening;1993 30 september;17.7;6.9;10.8
9121;7411  Rechtskundige dienstverlening;1994 30 september;18.7;7.4;11.4
9122;7411  Rechtskundige dienstverlening;1995 31 december;21.1;8.0;13.1
9123;7411  Rechtskundige dienstverlening;1995 31 december nader voorlopig;22.7;8.7;14.0
9124;7411  Rechtskundige dienstverlening;1996 31 december nader voorlopig;24.6;9.7;14.9
9125;7411  Rechtskundige dienstverlening;1997 31 december nader voorlopig;27.0;10.7;16.3
9126;7411  Rechtskundige dienstverlening;1998 31 december nader voorlopig;27.6;10.5;17.1
9127;7411  Rechtskundige dienstverlening;1999 31 december voorlopig;28.7;10.7;18.0
9128;7411  Rechtskundige dienstverlening;1999 31 december nader voorlopig;29.1;10.6;18.5
9129;7411  Rechtskundige dienstverlening;2000 31 december voorlopig;30.3;10.8;19.5
9130;7411  Rechtskundige dienstverlening;2000 31 december nader voorlopig;30.0;10.6;19.5
9131;7411  Rechtskundige dienstverlening;2001 31 december voorlopig;31.7;11.1;20.6
9132;7411  Rechtskundige dienstverlening;2001 31 december nader voorlopig;31.6;11.0;20.6
9133;7411  Rechtskundige dienstverlening;2002 31 december voorlopig;33.0;11.2;21.8
9134;7411  Rechtskundige dienstverlening;2002 31 december nader voorlopig;33.2;11.2;21.9
9135;7411  Rechtskundige dienstverlening;2003 31 december voorlopig;33.7;11.5;22.2
9136;7411  Rechtskundige dienstverlening;2003 31 december nader voorlopig;35.0;12.0;22.9
9137;7411  Rechtskundige dienstverlening;2004 31 december voorlopig;34.8;12.5;22.3
9138;7411  Rechtskundige dienstverlening;2004 31 december nader voorlopig;34.7;12.3;22.3
9139;7411  Rechtskundige dienstverlening;2005 31 december voorlopig;35.1;12.2;22.9
9140;74111 Advocatenkantoren;1993 30 september;9.5;3.4;6.0
9141;74111 Advocatenkantoren;1994 30 september;9.7;3.7;6.1
9142;74111 Advocatenkantoren;1995 31 december;11.0;3.9;7.0
9143;74111 Advocatenkantoren;1995 31 december nader voorlopig;11.8;4.3;7.5
9144;74111 Advocatenkantoren;1996 31 december nader voorlopig;12.8;4.9;8.0
9145;74111 Advocatenkantoren;1997 31 december nader voorlopig;14.0;5.3;8.7
9146;74111 Advocatenkantoren;1998 31 december nader voorlopig;14.5;5.2;9.2
9147;74111 Advocatenkantoren;1999 31 december voorlopig;14.9;5.3;9.5
9148;74111 Advocatenkantoren;1999 31 december nader voorlopig;15.1;5.3;9.8
9149;74111 Advocatenkantoren;2000 31 december voorlopig;16.1;5.5;10.5
9150;74111 Advocatenkantoren;2000 31 december nader voorlopig;16.0;5.4;10.5
9151;74111 Advocatenkantoren;2001 31 december voorlopig;16.9;5.8;11.1
9152;74111 Advocatenkantoren;2001 31 december nader voorlopig;16.7;5.7;11.0
9153;74111 Advocatenkantoren;2002 31 december voorlopig;17.5;5.7;11.8
9154;74111 Advocatenkantoren;2002 31 december nader voorlopig;17.6;5.8;11.8
9155;74111 Advocatenkantoren;2003 31 december voorlopig;17.9;6.0;11.9
9156;74111 Advocatenkantoren;2003 31 december nader voorlopig;18.7;6.3;12.4
9157;74111 Advocatenkantoren;2004 31 december voorlopig;19.2;6.7;12.5
9158;74111 Advocatenkantoren;2004 31 december nader voorlopig;18.9;6.5;12.4
9159;74111 Advocatenkantoren;2005 31 december voorlopig;19.0;6.4;12.6
9160;74112 Rechtskundige adviesbureaus;1993 30 september;1.1;0.4;0.6
9161;74112 Rechtskundige adviesbureaus;1994 30 september;1.3;0.6;0.7
9162;74112 Rechtskundige adviesbureaus;1995 31 december;1.5;0.7;0.8
9163;74112 Rechtskundige adviesbureaus;1995 31 december nader voorlopig;1.6;0.7;0.9
9164;74112 Rechtskundige adviesbureaus;1996 31 december nader voorlopig;1.7;0.8;0.9
9165;74112 Rechtskundige adviesbureaus;1997 31 december nader voorlopig;1.7;0.8;0.9
9166;74112 Rechtskundige adviesbureaus;1998 31 december nader voorlopig;1.6;0.7;0.9
9167;74112 Rechtskundige adviesbureaus;1999 31 december voorlopig;1.8;0.8;1.0
9168;74112 Rechtskundige adviesbureaus;1999 31 december nader voorlopig;2.0;0.8;1.1
9169;74112 Rechtskundige adviesbureaus;2000 31 december voorlopig;2.2;0.9;1.3
9170;74112 Rechtskundige adviesbureaus;2000 31 december nader voorlopig;2.1;0.9;1.2
9171;74112 Rechtskundige adviesbureaus;2001 31 december voorlopig;2.7;1.0;1.6
9172;74112 Rechtskundige adviesbureaus;2001 31 december nader voorlopig;2.7;1.0;1.6
9173;74112 Rechtskundige adviesbureaus;2002 31 december voorlopig;2.9;1.1;1.8
9174;74112 Rechtskundige adviesbureaus;2002 31 december nader voorlopig;2.9;1.1;1.8
9175;74112 Rechtskundige adviesbureaus;2003 31 december voorlopig;2.9;1.2;1.8
9176;74112 Rechtskundige adviesbureaus;2003 31 december nader voorlopig;3.0;1.2;1.8
9177;74112 Rechtskundige adviesbureaus;2004 31 december voorlopig;3.1;1.4;1.7
9178;74112 Rechtskundige adviesbureaus;2004 31 december nader voorlopig;3.1;1.3;1.7
9179;74112 Rechtskundige adviesbureaus;2005 31 december voorlopig;3.1;1.4;1.7
9180;74113 Notariskantoren;1993 30 september;5.6;2.4;3.2
9181;74113 Notariskantoren;1994 30 september;5.9;2.3;3.6
9182;74113 Notariskantoren;1995 31 december;6.4;2.4;4.0
9183;74113 Notariskantoren;1995 31 december nader voorlopig;6.9;2.6;4.3
9184;74113 Notariskantoren;1996 31 december nader voorlopig;7.4;2.9;4.5
