ID;Geslacht;Leeftijd;Nationaliteit;Perioden;DerdelandersIllegaalAanwezig_1
943;Mannen;Totaal;Georgisch ;2022;320.0
944;Mannen;Totaal;Georgisch ;2023;260.0
945;Mannen;Totaal;Ghanees ;2015;50.0
946;Mannen;Totaal;Ghanees ;2016;40.0
947;Mannen;Totaal;Ghanees ;2017;30.0
948;Mannen;Totaal;Ghanees ;2018;30.0
949;Mannen;Totaal;Ghanees ;2019;35.0
950;Mannen;Totaal;Ghanees ;2020;40.0
951;Mannen;Totaal;Ghanees ;2021;55.0
952;Mannen;Totaal;Ghanees ;2022;40.0
953;Mannen;Totaal;Ghanees ;2023;45.0
954;Mannen;Totaal;Hondurees ;2015;20.0
955;Mannen;Totaal;Hondurees ;2016;15.0
956;Mannen;Totaal;Hondurees ;2017;
957;Mannen;Totaal;Hondurees ;2018;10.0
958;Mannen;Totaal;Hondurees ;2019;10.0
959;Mannen;Totaal;Hondurees ;2020;15.0
960;Mannen;Totaal;Hondurees ;2021;35.0
961;Mannen;Totaal;Hondurees ;2022;20.0
962;Mannen;Totaal;Hondurees ;2023;5.0
963;Mannen;Totaal;Indiaas ;2015;40.0
964;Mannen;Totaal;Indiaas ;2016;45.0
965;Mannen;Totaal;Indiaas ;2017;15.0
966;Mannen;Totaal;Indiaas ;2018;20.0
967;Mannen;Totaal;Indiaas ;2019;25.0
968;Mannen;Totaal;Indiaas ;2020;30.0
969;Mannen;Totaal;Indiaas ;2021;55.0
970;Mannen;Totaal;Indiaas ;2022;100.0
971;Mannen;Totaal;Indiaas ;2023;1810.0
972;Mannen;Totaal;Indonesisch ;2015;60.0
973;Mannen;Totaal;Indonesisch ;2016;45.0
974;Mannen;Totaal;Indonesisch ;2017;20.0
975;Mannen;Totaal;Indonesisch ;2018;5.0
976;Mannen;Totaal;Indonesisch ;2019;85.0
977;Mannen;Totaal;Indonesisch ;2020;90.0
978;Mannen;Totaal;Indonesisch ;2021;35.0
979;Mannen;Totaal;Indonesisch ;2022;65.0
980;Mannen;Totaal;Indonesisch ;2023;60.0
981;Mannen;Totaal;Iraaks ;2015;40.0
982;Mannen;Totaal;Iraaks ;2016;40.0
983;Mannen;Totaal;Iraaks ;2017;55.0
984;Mannen;Totaal;Iraaks ;2018;60.0
985;Mannen;Totaal;Iraaks ;2019;65.0
986;Mannen;Totaal;Iraaks ;2020;50.0
987;Mannen;Totaal;Iraaks ;2021;70.0
988;Mannen;Totaal;Iraaks ;2022;85.0
989;Mannen;Totaal;Iraaks ;2023;30.0
990;Mannen;Totaal;Iraans ;2015;15.0
991;Mannen;Totaal;Iraans ;2016;20.0
992;Mannen;Totaal;Iraans ;2017;15.0
993;Mannen;Totaal;Iraans ;2018;25.0
994;Mannen;Totaal;Iraans ;2019;35.0
995;Mannen;Totaal;Iraans ;2020;25.0
996;Mannen;Totaal;Iraans ;2021;25.0
997;Mannen;Totaal;Iraans ;2022;25.0
998;Mannen;Totaal;Iraans ;2023;15.0
999;Mannen;Totaal;Marokkaans ;2015;145.0
1000;Mannen;Totaal;Marokkaans ;2016;220.0
1001;Mannen;Totaal;Marokkaans ;2017;185.0
1002;Mannen;Totaal;Marokkaans ;2018;200.0
1003;Mannen;Totaal;Marokkaans ;2019;195.0
1004;Mannen;Totaal;Marokkaans ;2020;180.0
1005;Mannen;Totaal;Marokkaans ;2021;300.0
1006;Mannen;Totaal;Marokkaans ;2022;375.0
1007;Mannen;Totaal;Marokkaans ;2023;325.0
1008;Mannen;Totaal;Moldavisch ;2015;15.0
1009;Mannen;Totaal;Moldavisch ;2016;15.0
1010;Mannen;Totaal;Moldavisch ;2017;15.0
1011;Mannen;Totaal;Moldavisch ;2018;20.0
1012;Mannen;Totaal;Moldavisch ;2019;35.0
1013;Mannen;Totaal;Moldavisch ;2020;40.0
1014;Mannen;Totaal;Moldavisch ;2021;60.0
1015;Mannen;Totaal;Moldavisch ;2022;55.0
1016;Mannen;Totaal;Moldavisch ;2023;55.0
1017;Mannen;Totaal;Nicaraguaans ;2015;15.0
1018;Mannen;Totaal;Nicaraguaans ;2016;15.0
1019;Mannen;Totaal;Nicaraguaans ;2017;
1020;Mannen;Totaal;Nicaraguaans ;2018;5.0
1021;Mannen;Totaal;Nicaraguaans ;2019;20.0
1022;Mannen;Totaal;Nicaraguaans ;2020;10.0
1023;Mannen;Totaal;Nicaraguaans ;2021;55.0
1024;Mannen;Totaal;Nicaraguaans ;2022;20.0
1025;Mannen;Totaal;Nicaraguaans ;2023;15.0
1026;Mannen;Totaal;Nigeriaans ;2015;45.0
1027;Mannen;Totaal;Nigeriaans ;2016;45.0
1028;Mannen;Totaal;Nigeriaans ;2017;25.0
1029;Mannen;Totaal;Nigeriaans ;2018;15.0
1030;Mannen;Totaal;Nigeriaans ;2019;55.0
1031;Mannen;Totaal;Nigeriaans ;2020;30.0
1032;Mannen;Totaal;Nigeriaans ;2021;65.0
1033;Mannen;Totaal;Nigeriaans ;2022;65.0
1034;Mannen;Totaal;Nigeriaans ;2023;40.0
1035;Mannen;Totaal;Oekraïens ;2015;75.0
1036;Mannen;Totaal;Oekraïens ;2016;50.0
1037;Mannen;Totaal;Oekraïens ;2017;50.0
1038;Mannen;Totaal;Oekraïens ;2018;95.0
1039;Mannen;Totaal;Oekraïens ;2019;80.0
1040;Mannen;Totaal;Oekraïens ;2020;85.0
1041;Mannen;Totaal;Oekraïens ;2021;155.0
1042;Mannen;Totaal;Oekraïens ;2022;25.0
1043;Mannen;Totaal;Oekraïens ;2023;5.0
1044;Mannen;Totaal;Oezbeeks ;2015;5.0
1045;Mannen;Totaal;Oezbeeks ;2016;5.0
1046;Mannen;Totaal;Oezbeeks ;2017;10.0
1047;Mannen;Totaal;Oezbeeks ;2018;5.0
1048;Mannen;Totaal;Oezbeeks ;2019;25.0
1049;Mannen;Totaal;Oezbeeks ;2020;40.0
1050;Mannen;Totaal;Oezbeeks ;2021;45.0
1051;Mannen;Totaal;Oezbeeks ;2022;120.0
1052;Mannen;Totaal;Oezbeeks ;2023;155.0
1053;Mannen;Totaal;Peruaans ;2015;15.0
1054;Mannen;Totaal;Peruaans ;2016;10.0
1055;Mannen;Totaal;Peruaans ;2017;5.0
1056;Mannen;Totaal;Peruaans ;2018;20.0
1057;Mannen;Totaal;Peruaans ;2019;25.0
1058;Mannen;Totaal;Peruaans ;2020;80.0
1059;Mannen;Totaal;Peruaans ;2021;105.0
1060;Mannen;Totaal;Peruaans ;2022;150.0
1061;Mannen;Totaal;Peruaans ;2023;70.0
1062;Mannen;Totaal;Salvadoraans ;2015;15.0
1063;Mannen;Totaal;Salvadoraans ;2016;20.0
1064;Mannen;Totaal;Salvadoraans ;2017;
1065;Mannen;Totaal;Salvadoraans ;2018;5.0
1066;Mannen;Totaal;Salvadoraans ;2019;10.0
1067;Mannen;Totaal;Salvadoraans ;2020;10.0
1068;Mannen;Totaal;Salvadoraans ;2021;15.0
1069;Mannen;Totaal;Salvadoraans ;2022;15.0
1070;Mannen;Totaal;Salvadoraans ;2023;5.0
1071;Mannen;Totaal;Surinaams ;2015;65.0
1072;Mannen;Totaal;Surinaams ;2016;75.0
1073;Mannen;Totaal;Surinaams ;2017;50.0
1074;Mannen;Totaal;Surinaams ;2018;45.0
1075;Mannen;Totaal;Surinaams ;2019;60.0
1076;Mannen;Totaal;Surinaams ;2020;45.0
1077;Mannen;Totaal;Surinaams ;2021;60.0
1078;Mannen;Totaal;Surinaams ;2022;60.0
1079;Mannen;Totaal;Surinaams ;2023;40.0
1080;Mannen;Totaal;Syrisch ;2015;25.0
1081;Mannen;Totaal;Syrisch ;2016;15.0
1082;Mannen;Totaal;Syrisch ;2017;10.0
1083;Mannen;Totaal;Syrisch ;2018;10.0
1084;Mannen;Totaal;Syrisch ;2019;25.0
1085;Mannen;Totaal;Syrisch ;2020;10.0
1086;Mannen;Totaal;Syrisch ;2021;40.0
1087;Mannen;Totaal;Syrisch ;2022;80.0
1088;Mannen;Totaal;Syrisch ;2023;70.0
1089;Mannen;Totaal;Turks ;2015;110.0
1090;Mannen;Totaal;Turks ;2016;100.0
1091;Mannen;Totaal;Turks ;2017;45.0
1092;Mannen;Totaal;Turks ;2018;60.0
1093;Mannen;Totaal;Turks ;2019;110.0
1094;Mannen;Totaal;Turks ;2020;140.0
1095;Mannen;Totaal;Turks ;2021;160.0
1096;Mannen;Totaal;Turks ;2022;235.0
1097;Mannen;Totaal;Turks ;2023;295.0
1098;Mannen;Totaal;Vietnamees ;2015;20.0
1099;Mannen;Totaal;Vietnamees ;2016;25.0
1100;Mannen;Totaal;Vietnamees ;2017;15.0
1101;Mannen;Totaal;Vietnamees ;2018;5.0
1102;Mannen;Totaal;Vietnamees ;2019;45.0
1103;Mannen;Totaal;Vietnamees ;2020;10.0
1104;Mannen;Totaal;Vietnamees ;2021;20.0
1105;Mannen;Totaal;Vietnamees ;2022;15.0
1106;Mannen;Totaal;Vietnamees ;2023;20.0
1107;Mannen;Totaal;Onbekend;2015;100.0
1108;Mannen;Totaal;Onbekend;2016;100.0
1109;Mannen;Totaal;Onbekend;2017;55.0
1110;Mannen;Totaal;Onbekend;2018;35.0
1111;Mannen;Totaal;Onbekend;2019;50.0
1112;Mannen;Totaal;Onbekend;2020;30.0
1113;Mannen;Totaal;Onbekend;2021;90.0
1114;Mannen;Totaal;Onbekend;2022;130.0
1115;Mannen;Totaal;Onbekend;2023;110.0
1116;Mannen;Jonger dan 18 jaar;Totaal;2015;25.0
1117;Mannen;Jonger dan 18 jaar;Totaal;2016;35.0
1118;Mannen;Jonger dan 18 jaar;Totaal;2017;35.0
1119;Mannen;Jonger dan 18 jaar;Totaal;2018;65.0
1120;Mannen;Jonger dan 18 jaar;Totaal;2019;55.0
1121;Mannen;Jonger dan 18 jaar;Totaal;2020;25.0
1122;Mannen;Jonger dan 18 jaar;Totaal;2021;40.0
1123;Mannen;Jonger dan 18 jaar;Totaal;2022;40.0
1124;Mannen;Jonger dan 18 jaar;Totaal;2023;40.0
1125;Mannen;Jonger dan 18 jaar;Albanees ;2015;0.0
1126;Mannen;Jonger dan 18 jaar;Albanees ;2016;5.0
1127;Mannen;Jonger dan 18 jaar;Albanees ;2017;20.0
1128;Mannen;Jonger dan 18 jaar;Albanees ;2018;20.0
1129;Mannen;Jonger dan 18 jaar;Albanees ;2019;10.0
1130;Mannen;Jonger dan 18 jaar;Albanees ;2020;0.0
1131;Mannen;Jonger dan 18 jaar;Albanees ;2021;5.0
1132;Mannen;Jonger dan 18 jaar;Albanees ;2022;0.0
1133;Mannen;Jonger dan 18 jaar;Albanees ;2023;5.0
1134;Mannen;Jonger dan 18 jaar;Algerijns ;2015;
1135;Mannen;Jonger dan 18 jaar;Algerijns ;2016;
1136;Mannen;Jonger dan 18 jaar;Algerijns ;2017;0.0
1137;Mannen;Jonger dan 18 jaar;Algerijns ;2018;0.0
1138;Mannen;Jonger dan 18 jaar;Algerijns ;2019;0.0
1139;Mannen;Jonger dan 18 jaar;Algerijns ;2020;0.0
1140;Mannen;Jonger dan 18 jaar;Algerijns ;2021;5.0
1141;Mannen;Jonger dan 18 jaar;Algerijns ;2022;0.0
1142;Mannen;Jonger dan 18 jaar;Algerijns ;2023;
1143;Mannen;Jonger dan 18 jaar;Amerikaans ;2015;
1144;Mannen;Jonger dan 18 jaar;Amerikaans ;2016;
1145;Mannen;Jonger dan 18 jaar;Amerikaans ;2017;
1146;Mannen;Jonger dan 18 jaar;Amerikaans ;2018;
1147;Mannen;Jonger dan 18 jaar;Amerikaans ;2019;
1148;Mannen;Jonger dan 18 jaar;Amerikaans ;2020;
1149;Mannen;Jonger dan 18 jaar;Amerikaans ;2021;
1150;Mannen;Jonger dan 18 jaar;Amerikaans ;2022;
1151;Mannen;Jonger dan 18 jaar;Amerikaans ;2023;0.0
1152;Mannen;Jonger dan 18 jaar;Braziliaans ;2015;0.0
1153;Mannen;Jonger dan 18 jaar;Braziliaans ;2016;5.0
1154;Mannen;Jonger dan 18 jaar;Braziliaans ;2017;
1155;Mannen;Jonger dan 18 jaar;Braziliaans ;2018;0.0
1156;Mannen;Jonger dan 18 jaar;Braziliaans ;2019;0.0
1157;Mannen;Jonger dan 18 jaar;Braziliaans ;2020;0.0
1158;Mannen;Jonger dan 18 jaar;Braziliaans ;2021;
1159;Mannen;Jonger dan 18 jaar;Braziliaans ;2022;0.0
1160;Mannen;Jonger dan 18 jaar;Braziliaans ;2023;
1161;Mannen;Jonger dan 18 jaar;Brits ;2015;
1162;Mannen;Jonger dan 18 jaar;Brits ;2016;
1163;Mannen;Jonger dan 18 jaar;Brits ;2017;
1164;Mannen;Jonger dan 18 jaar;Brits ;2018;
1165;Mannen;Jonger dan 18 jaar;Brits ;2019;
1166;Mannen;Jonger dan 18 jaar;Brits ;2020;
1167;Mannen;Jonger dan 18 jaar;Brits ;2021;
1168;Mannen;Jonger dan 18 jaar;Brits ;2022;
1169;Mannen;Jonger dan 18 jaar;Brits ;2023;
1170;Mannen;Jonger dan 18 jaar;Chinees ;2015;0.0
1171;Mannen;Jonger dan 18 jaar;Chinees ;2016;
1172;Mannen;Jonger dan 18 jaar;Chinees ;2017;
1173;Mannen;Jonger dan 18 jaar;Chinees ;2018;
1174;Mannen;Jonger dan 18 jaar;Chinees ;2019;
1175;Mannen;Jonger dan 18 jaar;Chinees ;2020;
1176;Mannen;Jonger dan 18 jaar;Chinees ;2021;
1177;Mannen;Jonger dan 18 jaar;Chinees ;2022;
1178;Mannen;Jonger dan 18 jaar;Chinees ;2023;
1179;Mannen;Jonger dan 18 jaar;Colombiaans ;2015;
1180;Mannen;Jonger dan 18 jaar;Colombiaans ;2016;
1181;Mannen;Jonger dan 18 jaar;Colombiaans ;2017;
1182;Mannen;Jonger dan 18 jaar;Colombiaans ;2018;
1183;Mannen;Jonger dan 18 jaar;Colombiaans ;2019;
1184;Mannen;Jonger dan 18 jaar;Colombiaans ;2020;0.0
1185;Mannen;Jonger dan 18 jaar;Colombiaans ;2021;
1186;Mannen;Jonger dan 18 jaar;Colombiaans ;2022;0.0
1187;Mannen;Jonger dan 18 jaar;Colombiaans ;2023;0.0
1188;Mannen;Jonger dan 18 jaar;Egyptisch ;2015;0.0
1189;Mannen;Jonger dan 18 jaar;Egyptisch ;2016;
1190;Mannen;Jonger dan 18 jaar;Egyptisch ;2017;
1191;Mannen;Jonger dan 18 jaar;Egyptisch ;2018;
1192;Mannen;Jonger dan 18 jaar;Egyptisch ;2019;
1193;Mannen;Jonger dan 18 jaar;Egyptisch ;2020;
1194;Mannen;Jonger dan 18 jaar;Egyptisch ;2021;
1195;Mannen;Jonger dan 18 jaar;Egyptisch ;2022;0.0
1196;Mannen;Jonger dan 18 jaar;Egyptisch ;2023;
1197;Mannen;Jonger dan 18 jaar;Eritrees ;2015;
1198;Mannen;Jonger dan 18 jaar;Eritrees ;2016;0.0
1199;Mannen;Jonger dan 18 jaar;Eritrees ;2017;0.0
1200;Mannen;Jonger dan 18 jaar;Eritrees ;2018;5.0
1201;Mannen;Jonger dan 18 jaar;Eritrees ;2019;0.0
1202;Mannen;Jonger dan 18 jaar;Eritrees ;2020;5.0
1203;Mannen;Jonger dan 18 jaar;Eritrees ;2021;0.0
1204;Mannen;Jonger dan 18 jaar;Eritrees ;2022;
1205;Mannen;Jonger dan 18 jaar;Eritrees ;2023;
1206;Mannen;Jonger dan 18 jaar;Filippijns ;2015;
1207;Mannen;Jonger dan 18 jaar;Filippijns ;2016;
1208;Mannen;Jonger dan 18 jaar;Filippijns ;2017;
1209;Mannen;Jonger dan 18 jaar;Filippijns ;2018;
1210;Mannen;Jonger dan 18 jaar;Filippijns ;2019;
1211;Mannen;Jonger dan 18 jaar;Filippijns ;2020;
1212;Mannen;Jonger dan 18 jaar;Filippijns ;2021;
1213;Mannen;Jonger dan 18 jaar;Filippijns ;2022;
1214;Mannen;Jonger dan 18 jaar;Filippijns ;2023;
1215;Mannen;Jonger dan 18 jaar;Georgisch ;2015;
1216;Mannen;Jonger dan 18 jaar;Georgisch ;2016;
1217;Mannen;Jonger dan 18 jaar;Georgisch ;2017;0.0
1218;Mannen;Jonger dan 18 jaar;Georgisch ;2018;
1219;Mannen;Jonger dan 18 jaar;Georgisch ;2019;0.0
1220;Mannen;Jonger dan 18 jaar;Georgisch ;2020;0.0
1221;Mannen;Jonger dan 18 jaar;Georgisch ;2021;
1222;Mannen;Jonger dan 18 jaar;Georgisch ;2022;0.0
1223;Mannen;Jonger dan 18 jaar;Georgisch ;2023;5.0
1224;Mannen;Jonger dan 18 jaar;Ghanees ;2015;
1225;Mannen;Jonger dan 18 jaar;Ghanees ;2016;
1226;Mannen;Jonger dan 18 jaar;Ghanees ;2017;
1227;Mannen;Jonger dan 18 jaar;Ghanees ;2018;
1228;Mannen;Jonger dan 18 jaar;Ghanees ;2019;
1229;Mannen;Jonger dan 18 jaar;Ghanees ;2020;
1230;Mannen;Jonger dan 18 jaar;Ghanees ;2021;
1231;Mannen;Jonger dan 18 jaar;Ghanees ;2022;
1232;Mannen;Jonger dan 18 jaar;Ghanees ;2023;
1233;Mannen;Jonger dan 18 jaar;Hondurees ;2015;0.0
1234;Mannen;Jonger dan 18 jaar;Hondurees ;2016;
1235;Mannen;Jonger dan 18 jaar;Hondurees ;2017;
1236;Mannen;Jonger dan 18 jaar;Hondurees ;2018;
1237;Mannen;Jonger dan 18 jaar;Hondurees ;2019;
1238;Mannen;Jonger dan 18 jaar;Hondurees ;2020;
1239;Mannen;Jonger dan 18 jaar;Hondurees ;2021;
1240;Mannen;Jonger dan 18 jaar;Hondurees ;2022;0.0
1241;Mannen;Jonger dan 18 jaar;Hondurees ;2023;
1242;Mannen;Jonger dan 18 jaar;Indiaas ;2015;
1243;Mannen;Jonger dan 18 jaar;Indiaas ;2016;
1244;Mannen;Jonger dan 18 jaar;Indiaas ;2017;
1245;Mannen;Jonger dan 18 jaar;Indiaas ;2018;
1246;Mannen;Jonger dan 18 jaar;Indiaas ;2019;
1247;Mannen;Jonger dan 18 jaar;Indiaas ;2020;
1248;Mannen;Jonger dan 18 jaar;Indiaas ;2021;
1249;Mannen;Jonger dan 18 jaar;Indiaas ;2022;
1250;Mannen;Jonger dan 18 jaar;Indiaas ;2023;10.0
1251;Mannen;Jonger dan 18 jaar;Indonesisch ;2015;
1252;Mannen;Jonger dan 18 jaar;Indonesisch ;2016;
1253;Mannen;Jonger dan 18 jaar;Indonesisch ;2017;
1254;Mannen;Jonger dan 18 jaar;Indonesisch ;2018;
1255;Mannen;Jonger dan 18 jaar;Indonesisch ;2019;0.0
1256;Mannen;Jonger dan 18 jaar;Indonesisch ;2020;
1257;Mannen;Jonger dan 18 jaar;Indonesisch ;2021;
1258;Mannen;Jonger dan 18 jaar;Indonesisch ;2022;
1259;Mannen;Jonger dan 18 jaar;Indonesisch ;2023;
1260;Mannen;Jonger dan 18 jaar;Iraaks ;2015;0.0
1261;Mannen;Jonger dan 18 jaar;Iraaks ;2016;0.0
1262;Mannen;Jonger dan 18 jaar;Iraaks ;2017;0.0
1263;Mannen;Jonger dan 18 jaar;Iraaks ;2018;5.0
1264;Mannen;Jonger dan 18 jaar;Iraaks ;2019;5.0
1265;Mannen;Jonger dan 18 jaar;Iraaks ;2020;5.0
1266;Mannen;Jonger dan 18 jaar;Iraaks ;2021;
1267;Mannen;Jonger dan 18 jaar;Iraaks ;2022;
1268;Mannen;Jonger dan 18 jaar;Iraaks ;2023;0.0
1269;Mannen;Jonger dan 18 jaar;Iraans ;2015;0.0
1270;Mannen;Jonger dan 18 jaar;Iraans ;2016;0.0
1271;Mannen;Jonger dan 18 jaar;Iraans ;2017;
1272;Mannen;Jonger dan 18 jaar;Iraans ;2018;0.0
1273;Mannen;Jonger dan 18 jaar;Iraans ;2019;0.0
1274;Mannen;Jonger dan 18 jaar;Iraans ;2020;
1275;Mannen;Jonger dan 18 jaar;Iraans ;2021;
1276;Mannen;Jonger dan 18 jaar;Iraans ;2022;
1277;Mannen;Jonger dan 18 jaar;Iraans ;2023;
1278;Mannen;Jonger dan 18 jaar;Marokkaans ;2015;0.0
1279;Mannen;Jonger dan 18 jaar;Marokkaans ;2016;5.0
1280;Mannen;Jonger dan 18 jaar;Marokkaans ;2017;0.0
1281;Mannen;Jonger dan 18 jaar;Marokkaans ;2018;10.0
1282;Mannen;Jonger dan 18 jaar;Marokkaans ;2019;0.0
1283;Mannen;Jonger dan 18 jaar;Marokkaans ;2020;5.0
1284;Mannen;Jonger dan 18 jaar;Marokkaans ;2021;5.0
1285;Mannen;Jonger dan 18 jaar;Marokkaans ;2022;5.0
1286;Mannen;Jonger dan 18 jaar;Marokkaans ;2023;0.0
1287;Mannen;Jonger dan 18 jaar;Moldavisch ;2015;0.0
1288;Mannen;Jonger dan 18 jaar;Moldavisch ;2016;
1289;Mannen;Jonger dan 18 jaar;Moldavisch ;2017;
1290;Mannen;Jonger dan 18 jaar;Moldavisch ;2018;
1291;Mannen;Jonger dan 18 jaar;Moldavisch ;2019;0.0
1292;Mannen;Jonger dan 18 jaar;Moldavisch ;2020;
1293;Mannen;Jonger dan 18 jaar;Moldavisch ;2021;
1294;Mannen;Jonger dan 18 jaar;Moldavisch ;2022;
1295;Mannen;Jonger dan 18 jaar;Moldavisch ;2023;
1296;Mannen;Jonger dan 18 jaar;Nicaraguaans ;2015;
1297;Mannen;Jonger dan 18 jaar;Nicaraguaans ;2016;
1298;Mannen;Jonger dan 18 jaar;Nicaraguaans ;2017;
1299;Mannen;Jonger dan 18 jaar;Nicaraguaans ;2018;
1300;Mannen;Jonger dan 18 jaar;Nicaraguaans ;2019;
1301;Mannen;Jonger dan 18 jaar;Nicaraguaans ;2020;
1302;Mannen;Jonger dan 18 jaar;Nicaraguaans ;2021;
1303;Mannen;Jonger dan 18 jaar;Nicaraguaans ;2022;
1304;Mannen;Jonger dan 18 jaar;Nicaraguaans ;2023;
1305;Mannen;Jonger dan 18 jaar;Nigeriaans ;2015;
1306;Mannen;Jonger dan 18 jaar;Nigeriaans ;2016;
1307;Mannen;Jonger dan 18 jaar;Nigeriaans ;2017;
1308;Mannen;Jonger dan 18 jaar;Nigeriaans ;2018;
1309;Mannen;Jonger dan 18 jaar;Nigeriaans ;2019;0.0
1310;Mannen;Jonger dan 18 jaar;Nigeriaans ;2020;
1311;Mannen;Jonger dan 18 jaar;Nigeriaans ;2021;
1312;Mannen;Jonger dan 18 jaar;Nigeriaans ;2022;
1313;Mannen;Jonger dan 18 jaar;Nigeriaans ;2023;0.0
1314;Mannen;Jonger dan 18 jaar;Oekraïens ;2015;
1315;Mannen;Jonger dan 18 jaar;Oekraïens ;2016;
1316;Mannen;Jonger dan 18 jaar;Oekraïens ;2017;
1317;Mannen;Jonger dan 18 jaar;Oekraïens ;2018;0.0
1318;Mannen;Jonger dan 18 jaar;Oekraïens ;2019;
1319;Mannen;Jonger dan 18 jaar;Oekraïens ;2020;0.0
1320;Mannen;Jonger dan 18 jaar;Oekraïens ;2021;0.0
1321;Mannen;Jonger dan 18 jaar;Oekraïens ;2022;
1322;Mannen;Jonger dan 18 jaar;Oekraïens ;2023;
1323;Mannen;Jonger dan 18 jaar;Oezbeeks ;2015;
1324;Mannen;Jonger dan 18 jaar;Oezbeeks ;2016;
1325;Mannen;Jonger dan 18 jaar;Oezbeeks ;2017;
1326;Mannen;Jonger dan 18 jaar;Oezbeeks ;2018;
1327;Mannen;Jonger dan 18 jaar;Oezbeeks ;2019;
1328;Mannen;Jonger dan 18 jaar;Oezbeeks ;2020;
1329;Mannen;Jonger dan 18 jaar;Oezbeeks ;2021;
1330;Mannen;Jonger dan 18 jaar;Oezbeeks ;2022;
1331;Mannen;Jonger dan 18 jaar;Oezbeeks ;2023;
1332;Mannen;Jonger dan 18 jaar;Peruaans ;2015;
1333;Mannen;Jonger dan 18 jaar;Peruaans ;2016;
1334;Mannen;Jonger dan 18 jaar;Peruaans ;2017;
1335;Mannen;Jonger dan 18 jaar;Peruaans ;2018;
1336;Mannen;Jonger dan 18 jaar;Peruaans ;2019;
1337;Mannen;Jonger dan 18 jaar;Peruaans ;2020;
1338;Mannen;Jonger dan 18 jaar;Peruaans ;2021;0.0
1339;Mannen;Jonger dan 18 jaar;Peruaans ;2022;0.0
1340;Mannen;Jonger dan 18 jaar;Peruaans ;2023;
1341;Mannen;Jonger dan 18 jaar;Salvadoraans ;2015;
1342;Mannen;Jonger dan 18 jaar;Salvadoraans ;2016;
1343;Mannen;Jonger dan 18 jaar;Salvadoraans ;2017;
1344;Mannen;Jonger dan 18 jaar;Salvadoraans ;2018;
1345;Mannen;Jonger dan 18 jaar;Salvadoraans ;2019;
1346;Mannen;Jonger dan 18 jaar;Salvadoraans ;2020;
1347;Mannen;Jonger dan 18 jaar;Salvadoraans ;2021;
1348;Mannen;Jonger dan 18 jaar;Salvadoraans ;2022;
1349;Mannen;Jonger dan 18 jaar;Salvadoraans ;2023;
1350;Mannen;Jonger dan 18 jaar;Surinaams ;2015;0.0
1351;Mannen;Jonger dan 18 jaar;Surinaams ;2016;
1352;Mannen;Jonger dan 18 jaar;Surinaams ;2017;
1353;Mannen;Jonger dan 18 jaar;Surinaams ;2018;
1354;Mannen;Jonger dan 18 jaar;Surinaams ;2019;
1355;Mannen;Jonger dan 18 jaar;Surinaams ;2020;
1356;Mannen;Jonger dan 18 jaar;Surinaams ;2021;
1357;Mannen;Jonger dan 18 jaar;Surinaams ;2022;
1358;Mannen;Jonger dan 18 jaar;Surinaams ;2023;
1359;Mannen;Jonger dan 18 jaar;Syrisch ;2015;0.0
1360;Mannen;Jonger dan 18 jaar;Syrisch ;2016;
1361;Mannen;Jonger dan 18 jaar;Syrisch ;2017;
1362;Mannen;Jonger dan 18 jaar;Syrisch ;2018;
1363;Mannen;Jonger dan 18 jaar;Syrisch ;2019;
1364;Mannen;Jonger dan 18 jaar;Syrisch ;2020;
1365;Mannen;Jonger dan 18 jaar;Syrisch ;2021;5.0
1366;Mannen;Jonger dan 18 jaar;Syrisch ;2022;5.0
1367;Mannen;Jonger dan 18 jaar;Syrisch ;2023;5.0
1368;Mannen;Jonger dan 18 jaar;Turks ;2015;
1369;Mannen;Jonger dan 18 jaar;Turks ;2016;
1370;Mannen;Jonger dan 18 jaar;Turks ;2017;
1371;Mannen;Jonger dan 18 jaar;Turks ;2018;
1372;Mannen;Jonger dan 18 jaar;Turks ;2019;
1373;Mannen;Jonger dan 18 jaar;Turks ;2020;
1374;Mannen;Jonger dan 18 jaar;Turks ;2021;
1375;Mannen;Jonger dan 18 jaar;Turks ;2022;0.0
1376;Mannen;Jonger dan 18 jaar;Turks ;2023;0.0
1377;Mannen;Jonger dan 18 jaar;Vietnamees ;2015;
1378;Mannen;Jonger dan 18 jaar;Vietnamees ;2016;5.0
1379;Mannen;Jonger dan 18 jaar;Vietnamees ;2017;
1380;Mannen;Jonger dan 18 jaar;Vietnamees ;2018;
1381;Mannen;Jonger dan 18 jaar;Vietnamees ;2019;5.0
1382;Mannen;Jonger dan 18 jaar;Vietnamees ;2020;
1383;Mannen;Jonger dan 18 jaar;Vietnamees ;2021;
1384;Mannen;Jonger dan 18 jaar;Vietnamees ;2022;0.0
1385;Mannen;Jonger dan 18 jaar;Vietnamees ;2023;
1386;Mannen;Jonger dan 18 jaar;Onbekend;2015;5.0
1387;Mannen;Jonger dan 18 jaar;Onbekend;2016;0.0
1388;Mannen;Jonger dan 18 jaar;Onbekend;2017;0.0
1389;Mannen;Jonger dan 18 jaar;Onbekend;2018;5.0
1390;Mannen;Jonger dan 18 jaar;Onbekend;2019;5.0
1391;Mannen;Jonger dan 18 jaar;Onbekend;2020;
1392;Mannen;Jonger dan 18 jaar;Onbekend;2021;5.0
