ID;Huishoudenssamenstelling;Postcode;Perioden;ParticuliereHuishoudens_1;GemiddeldeHuishoudensgrootte_2
2705;Totaal particuliere huishoudens;1153;2003;110.0;2.41
2706;Totaal particuliere huishoudens;1153;2004;105.0;2.51
2707;Totaal particuliere huishoudens;1153;2005;105.0;2.54
2708;Totaal particuliere huishoudens;1153;2006;110.0;2.54
2709;Totaal particuliere huishoudens;1153;2007;115.0;2.56
2710;Totaal particuliere huishoudens;1153;2008;120.0;2.62
2711;Totaal particuliere huishoudens;1153;2009;120.0;2.65
2712;Totaal particuliere huishoudens;1153;2010;120.0;2.67
2713;Totaal particuliere huishoudens;1153;2011;115.0;2.67
2714;Totaal particuliere huishoudens;1153;2012;120.0;2.64
2715;Totaal particuliere huishoudens;1153;2013;115.0;2.58
2716;Totaal particuliere huishoudens;1153;2014;115.0;2.61
2717;Totaal particuliere huishoudens;1153;2015;120.0;2.68
2718;Totaal particuliere huishoudens;1153;2016;120.0;2.61
2719;Totaal particuliere huishoudens;1153;2017;115.0;2.65
2720;Totaal particuliere huishoudens;1153;2018;115.0;2.69
2721;Totaal particuliere huishoudens;1153;2019;115.0;2.69
2722;Totaal particuliere huishoudens;1153;2020;115.0;2.71
2723;Totaal particuliere huishoudens;1153;2021;120.0;2.64
2724;Totaal particuliere huishoudens;1153;2022;115.0;2.65
2725;Totaal particuliere huishoudens;1153;2023;125.0;2.58
2726;Totaal particuliere huishoudens;1153;2024;125.0;2.43
2727;Totaal particuliere huishoudens;1154;1998;65.0;2.71
2728;Totaal particuliere huishoudens;1154;1999;60.0;2.7
2729;Totaal particuliere huishoudens;1154;2000;65.0;2.71
2730;Totaal particuliere huishoudens;1154;2001;60.0;2.62
2731;Totaal particuliere huishoudens;1154;2002;55.0;2.68
2732;Totaal particuliere huishoudens;1154;2003;60.0;2.62
2733;Totaal particuliere huishoudens;1154;2004;65.0;2.59
2734;Totaal particuliere huishoudens;1154;2005;55.0;2.62
2735;Totaal particuliere huishoudens;1154;2006;55.0;2.45
2736;Totaal particuliere huishoudens;1154;2007;60.0;2.26
2737;Totaal particuliere huishoudens;1154;2008;55.0;2.28
2738;Totaal particuliere huishoudens;1154;2009;60.0;2.19
2739;Totaal particuliere huishoudens;1154;2010;60.0;2.29
2740;Totaal particuliere huishoudens;1154;2011;60.0;2.3
2741;Totaal particuliere huishoudens;1154;2012;60.0;2.21
2742;Totaal particuliere huishoudens;1154;2013;60.0;2.12
2743;Totaal particuliere huishoudens;1154;2014;60.0;2.1
2744;Totaal particuliere huishoudens;1154;2015;55.0;2.07
2745;Totaal particuliere huishoudens;1154;2016;60.0;2.08
2746;Totaal particuliere huishoudens;1154;2017;60.0;2.05
2747;Totaal particuliere huishoudens;1154;2018;60.0;2.1
2748;Totaal particuliere huishoudens;1154;2019;60.0;2.2
2749;Totaal particuliere huishoudens;1154;2020;60.0;2.23
2750;Totaal particuliere huishoudens;1154;2021;60.0;2.28
2751;Totaal particuliere huishoudens;1154;2022;60.0;2.19
2752;Totaal particuliere huishoudens;1154;2023;65.0;2.06
2753;Totaal particuliere huishoudens;1154;2024;60.0;2.08
2754;Totaal particuliere huishoudens;1156;1998;790.0;2.42
2755;Totaal particuliere huishoudens;1156;1999;785.0;2.41
2756;Totaal particuliere huishoudens;1156;2000;790.0;2.4
2757;Totaal particuliere huishoudens;1156;2001;785.0;2.37
2758;Totaal particuliere huishoudens;1156;2002;785.0;2.35
2759;Totaal particuliere huishoudens;1156;2003;790.0;2.32
2760;Totaal particuliere huishoudens;1156;2004;800.0;2.31
2761;Totaal particuliere huishoudens;1156;2005;805.0;2.3
2762;Totaal particuliere huishoudens;1156;2006;800.0;2.31
2763;Totaal particuliere huishoudens;1156;2007;800.0;2.3
2764;Totaal particuliere huishoudens;1156;2008;795.0;2.28
2765;Totaal particuliere huishoudens;1156;2009;780.0;2.3
2766;Totaal particuliere huishoudens;1156;2010;785.0;2.29
2767;Totaal particuliere huishoudens;1156;2011;780.0;2.3
2768;Totaal particuliere huishoudens;1156;2012;795.0;2.28
2769;Totaal particuliere huishoudens;1156;2013;815.0;2.24
2770;Totaal particuliere huishoudens;1156;2014;825.0;2.23
2771;Totaal particuliere huishoudens;1156;2015;840.0;2.18
2772;Totaal particuliere huishoudens;1156;2016;845.0;2.18
2773;Totaal particuliere huishoudens;1156;2017;830.0;2.19
2774;Totaal particuliere huishoudens;1156;2018;835.0;2.16
2775;Totaal particuliere huishoudens;1156;2019;835.0;2.12
2776;Totaal particuliere huishoudens;1156;2020;835.0;2.12
2777;Totaal particuliere huishoudens;1156;2021;830.0;2.1
2778;Totaal particuliere huishoudens;1156;2022;835.0;2.08
2779;Totaal particuliere huishoudens;1156;2023;845.0;2.06
2780;Totaal particuliere huishoudens;1156;2024;845.0;2.04
2781;Totaal particuliere huishoudens;1161;1998;3310.0;2.35
2782;Totaal particuliere huishoudens;1161;1999;3305.0;2.35
2783;Totaal particuliere huishoudens;1161;2000;3305.0;2.35
2784;Totaal particuliere huishoudens;1161;2001;3310.0;2.36
2785;Totaal particuliere huishoudens;1161;2002;3335.0;2.36
2786;Totaal particuliere huishoudens;1161;2003;3335.0;2.36
2787;Totaal particuliere huishoudens;1161;2004;3315.0;2.34
2788;Totaal particuliere huishoudens;1161;2005;3315.0;2.33
2789;Totaal particuliere huishoudens;1161;2006;3330.0;2.31
2790;Totaal particuliere huishoudens;1161;2007;3340.0;2.29
2791;Totaal particuliere huishoudens;1161;2008;3345.0;2.27
2792;Totaal particuliere huishoudens;1161;2009;3365.0;2.26
2793;Totaal particuliere huishoudens;1161;2010;3400.0;2.23
2794;Totaal particuliere huishoudens;1161;2011;3375.0;2.23
2795;Totaal particuliere huishoudens;1161;2012;3355.0;2.23
2796;Totaal particuliere huishoudens;1161;2013;3385.0;2.21
2797;Totaal particuliere huishoudens;1161;2014;3395.0;2.21
2798;Totaal particuliere huishoudens;1161;2015;3435.0;2.2
2799;Totaal particuliere huishoudens;1161;2016;3445.0;2.19
2800;Totaal particuliere huishoudens;1161;2017;3445.0;2.22
2801;Totaal particuliere huishoudens;1161;2018;3470.0;2.22
2802;Totaal particuliere huishoudens;1161;2019;3475.0;2.23
2803;Totaal particuliere huishoudens;1161;2020;3495.0;2.24
2804;Totaal particuliere huishoudens;1161;2021;3510.0;2.25
2805;Totaal particuliere huishoudens;1161;2022;3505.0;2.25
2806;Totaal particuliere huishoudens;1161;2023;3535.0;2.26
2807;Totaal particuliere huishoudens;1161;2024;3575.0;2.26
2808;Totaal particuliere huishoudens;1165;1998;1050.0;2.31
2809;Totaal particuliere huishoudens;1165;1999;1035.0;2.32
2810;Totaal particuliere huishoudens;1165;2000;1075.0;2.3
2811;Totaal particuliere huishoudens;1165;2001;1080.0;2.29
2812;Totaal particuliere huishoudens;1165;2002;1080.0;2.26
2813;Totaal particuliere huishoudens;1165;2003;1070.0;2.29
2814;Totaal particuliere huishoudens;1165;2004;1080.0;2.27
2815;Totaal particuliere huishoudens;1165;2005;1070.0;2.27
2816;Totaal particuliere huishoudens;1165;2006;1060.0;2.29
2817;Totaal particuliere huishoudens;1165;2007;1050.0;2.29
2818;Totaal particuliere huishoudens;1165;2008;1055.0;2.27
2819;Totaal particuliere huishoudens;1165;2009;1060.0;2.28
2820;Totaal particuliere huishoudens;1165;2010;1045.0;2.26
2821;Totaal particuliere huishoudens;1165;2011;1045.0;2.28
2822;Totaal particuliere huishoudens;1165;2012;1075.0;2.28
2823;Totaal particuliere huishoudens;1165;2013;1065.0;2.27
2824;Totaal particuliere huishoudens;1165;2014;1060.0;2.27
2825;Totaal particuliere huishoudens;1165;2015;1075.0;2.25
2826;Totaal particuliere huishoudens;1165;2016;1070.0;2.24
2827;Totaal particuliere huishoudens;1165;2017;1080.0;2.22
2828;Totaal particuliere huishoudens;1165;2018;1070.0;2.25
2829;Totaal particuliere huishoudens;1165;2019;1195.0;2.14
2830;Totaal particuliere huishoudens;1165;2020;1200.0;2.17
2831;Totaal particuliere huishoudens;1165;2021;1225.0;2.14
2832;Totaal particuliere huishoudens;1165;2022;1195.0;2.19
2833;Totaal particuliere huishoudens;1165;2023;1215.0;2.15
2834;Totaal particuliere huishoudens;1165;2024;1230.0;2.13
2835;Totaal particuliere huishoudens;1171;1998;5035.0;2.2
2836;Totaal particuliere huishoudens;1171;1999;5045.0;2.2
2837;Totaal particuliere huishoudens;1171;2000;5140.0;2.21
2838;Totaal particuliere huishoudens;1171;2001;5235.0;2.21
2839;Totaal particuliere huishoudens;1171;2002;5195.0;2.23
2840;Totaal particuliere huishoudens;1171;2003;5190.0;2.23
2841;Totaal particuliere huishoudens;1171;2004;5180.0;2.25
2842;Totaal particuliere huishoudens;1171;2005;5210.0;2.23
2843;Totaal particuliere huishoudens;1171;2006;5225.0;2.22
2844;Totaal particuliere huishoudens;1171;2007;5215.0;2.22
2845;Totaal particuliere huishoudens;1171;2008;5240.0;2.23
2846;Totaal particuliere huishoudens;1171;2009;5245.0;2.22
2847;Totaal particuliere huishoudens;1171;2010;5295.0;2.22
2848;Totaal particuliere huishoudens;1171;2011;5375.0;2.22
2849;Totaal particuliere huishoudens;1171;2012;5410.0;2.21
2850;Totaal particuliere huishoudens;1171;2013;5435.0;2.2
2851;Totaal particuliere huishoudens;1171;2014;5375.0;2.2
2852;Totaal particuliere huishoudens;1171;2015;5445.0;2.2
2853;Totaal particuliere huishoudens;1171;2016;5445.0;2.22
2854;Totaal particuliere huishoudens;1171;2017;5545.0;2.23
2855;Totaal particuliere huishoudens;1171;2018;5590.0;2.23
2856;Totaal particuliere huishoudens;1171;2019;5605.0;2.23
2857;Totaal particuliere huishoudens;1171;2020;5785.0;2.21
2858;Totaal particuliere huishoudens;1171;2021;5875.0;2.24
2859;Totaal particuliere huishoudens;1171;2022;5900.0;2.25
2860;Totaal particuliere huishoudens;1171;2023;6425.0;2.23
2861;Totaal particuliere huishoudens;1171;2024;6485.0;2.23
2862;Totaal particuliere huishoudens;1175;1998;355.0;2.42
2863;Totaal particuliere huishoudens;1175;1999;355.0;2.42
2864;Totaal particuliere huishoudens;1175;2000;350.0;2.43
2865;Totaal particuliere huishoudens;1175;2001;350.0;2.39
2866;Totaal particuliere huishoudens;1175;2002;350.0;2.39
2867;Totaal particuliere huishoudens;1175;2003;340.0;2.41
2868;Totaal particuliere huishoudens;1175;2004;345.0;2.36
2869;Totaal particuliere huishoudens;1175;2005;340.0;2.33
2870;Totaal particuliere huishoudens;1175;2006;335.0;2.37
2871;Totaal particuliere huishoudens;1175;2007;335.0;2.38
2872;Totaal particuliere huishoudens;1175;2008;330.0;2.39
2873;Totaal particuliere huishoudens;1175;2009;340.0;2.36
2874;Totaal particuliere huishoudens;1175;2010;360.0;2.32
2875;Totaal particuliere huishoudens;1175;2011;365.0;2.3
2876;Totaal particuliere huishoudens;1175;2012;360.0;2.29
2877;Totaal particuliere huishoudens;1175;2013;365.0;2.25
2878;Totaal particuliere huishoudens;1175;2014;375.0;2.23
2879;Totaal particuliere huishoudens;1175;2015;370.0;2.24
2880;Totaal particuliere huishoudens;1175;2016;375.0;2.23
2881;Totaal particuliere huishoudens;1175;2017;380.0;2.25
2882;Totaal particuliere huishoudens;1175;2018;370.0;2.23
2883;Totaal particuliere huishoudens;1175;2019;380.0;2.2
2884;Totaal particuliere huishoudens;1175;2020;370.0;2.28
2885;Totaal particuliere huishoudens;1175;2021;400.0;2.19
2886;Totaal particuliere huishoudens;1175;2022;395.0;2.21
2887;Totaal particuliere huishoudens;1175;2023;465.0;2.04
2888;Totaal particuliere huishoudens;1175;2024;435.0;2.1
2889;Totaal particuliere huishoudens;1181;1998;8335.0;2.02
2890;Totaal particuliere huishoudens;1181;1999;8325.0;2.02
2891;Totaal particuliere huishoudens;1181;2000;8375.0;2.02
2892;Totaal particuliere huishoudens;1181;2001;8430.0;2.01
2893;Totaal particuliere huishoudens;1181;2002;8440.0;2.02
2894;Totaal particuliere huishoudens;1181;2003;8445.0;2.03
2895;Totaal particuliere huishoudens;1181;2004;8555.0;2.04
2896;Totaal particuliere huishoudens;1181;2005;8565.0;2.05
2897;Totaal particuliere huishoudens;1181;2006;8620.0;2.06
2898;Totaal particuliere huishoudens;1181;2007;8700.0;2.06
2899;Totaal particuliere huishoudens;1181;2008;8725.0;2.07
2900;Totaal particuliere huishoudens;1181;2009;8700.0;2.1
2901;Totaal particuliere huishoudens;1181;2010;8700.0;2.1
2902;Totaal particuliere huishoudens;1181;2011;8760.0;2.11
2903;Totaal particuliere huishoudens;1181;2012;8815.0;2.13
2904;Totaal particuliere huishoudens;1181;2013;8845.0;2.13
2905;Totaal particuliere huishoudens;1181;2014;8880.0;2.14
2906;Totaal particuliere huishoudens;1181;2015;8920.0;2.17
2907;Totaal particuliere huishoudens;1181;2016;9015.0;2.19
2908;Totaal particuliere huishoudens;1181;2017;8985.0;2.22
2909;Totaal particuliere huishoudens;1181;2018;8990.0;2.23
2910;Totaal particuliere huishoudens;1181;2019;9080.0;2.25
2911;Totaal particuliere huishoudens;1181;2020;9105.0;2.27
2912;Totaal particuliere huishoudens;1181;2021;9045.0;2.28
2913;Totaal particuliere huishoudens;1181;2022;9215.0;2.27
2914;Totaal particuliere huishoudens;1181;2023;9605.0;2.24
2915;Totaal particuliere huishoudens;1181;2024;9625.0;2.24
2916;Totaal particuliere huishoudens;1182;1998;1760.0;2.2
2917;Totaal particuliere huishoudens;1182;1999;1745.0;2.19
2918;Totaal particuliere huishoudens;1182;2000;1720.0;2.21
2919;Totaal particuliere huishoudens;1182;2001;1700.0;2.2
2920;Totaal particuliere huishoudens;1182;2002;1690.0;2.2
2921;Totaal particuliere huishoudens;1182;2003;1690.0;2.21
2922;Totaal particuliere huishoudens;1182;2004;1695.0;2.2
2923;Totaal particuliere huishoudens;1182;2005;1690.0;2.19
2924;Totaal particuliere huishoudens;1182;2006;1690.0;2.19
2925;Totaal particuliere huishoudens;1182;2007;1725.0;2.18
2926;Totaal particuliere huishoudens;1182;2008;1690.0;2.18
2927;Totaal particuliere huishoudens;1182;2009;1700.0;2.19
2928;Totaal particuliere huishoudens;1182;2010;1710.0;2.18
2929;Totaal particuliere huishoudens;1182;2011;1720.0;2.17
2930;Totaal particuliere huishoudens;1182;2012;1765.0;2.18
2931;Totaal particuliere huishoudens;1182;2013;1760.0;2.2
2932;Totaal particuliere huishoudens;1182;2014;1735.0;2.18
2933;Totaal particuliere huishoudens;1182;2015;1755.0;2.18
2934;Totaal particuliere huishoudens;1182;2016;1765.0;2.19
2935;Totaal particuliere huishoudens;1182;2017;1765.0;2.18
2936;Totaal particuliere huishoudens;1182;2018;1770.0;2.18
2937;Totaal particuliere huishoudens;1182;2019;1755.0;2.19
2938;Totaal particuliere huishoudens;1182;2020;1760.0;2.21
2939;Totaal particuliere huishoudens;1182;2021;1730.0;2.19
2940;Totaal particuliere huishoudens;1182;2022;1765.0;2.17
2941;Totaal particuliere huishoudens;1182;2023;1785.0;2.17
2942;Totaal particuliere huishoudens;1182;2024;1785.0;2.17
2943;Totaal particuliere huishoudens;1183;1998;7415.0;1.64
2944;Totaal particuliere huishoudens;1183;1999;7390.0;1.63
2945;Totaal particuliere huishoudens;1183;2000;7300.0;1.64
2946;Totaal particuliere huishoudens;1183;2001;7340.0;1.63
2947;Totaal particuliere huishoudens;1183;2002;7475.0;1.64
2948;Totaal particuliere huishoudens;1183;2003;7580.0;1.65
2949;Totaal particuliere huishoudens;1183;2004;7655.0;1.65
2950;Totaal particuliere huishoudens;1183;2005;7690.0;1.65
2951;Totaal particuliere huishoudens;1183;2006;7775.0;1.64
2952;Totaal particuliere huishoudens;1183;2007;7720.0;1.64
2953;Totaal particuliere huishoudens;1183;2008;7800.0;1.64
2954;Totaal particuliere huishoudens;1183;2009;7850.0;1.64
2955;Totaal particuliere huishoudens;1183;2010;7825.0;1.64
2956;Totaal particuliere huishoudens;1183;2011;7895.0;1.63
2957;Totaal particuliere huishoudens;1183;2012;7835.0;1.63
2958;Totaal particuliere huishoudens;1183;2013;8010.0;1.63
2959;Totaal particuliere huishoudens;1183;2014;7850.0;1.65
2960;Totaal particuliere huishoudens;1183;2015;8150.0;1.63
2961;Totaal particuliere huishoudens;1183;2016;8200.0;1.65
2962;Totaal particuliere huishoudens;1183;2017;8200.0;1.65
2963;Totaal particuliere huishoudens;1183;2018;8170.0;1.66
2964;Totaal particuliere huishoudens;1183;2019;8170.0;1.67
2965;Totaal particuliere huishoudens;1183;2020;8160.0;1.68
2966;Totaal particuliere huishoudens;1183;2021;8145.0;1.68
2967;Totaal particuliere huishoudens;1183;2022;8490.0;1.66
2968;Totaal particuliere huishoudens;1183;2023;8990.0;1.66
2969;Totaal particuliere huishoudens;1183;2024;9150.0;1.66
2970;Totaal particuliere huishoudens;1184;1998;230.0;2.46
2971;Totaal particuliere huishoudens;1184;1999;225.0;2.45
2972;Totaal particuliere huishoudens;1184;2000;225.0;2.43
2973;Totaal particuliere huishoudens;1184;2001;220.0;2.46
2974;Totaal particuliere huishoudens;1184;2002;220.0;2.42
2975;Totaal particuliere huishoudens;1184;2003;210.0;2.43
2976;Totaal particuliere huishoudens;1184;2004;215.0;2.42
2977;Totaal particuliere huishoudens;1184;2005;210.0;2.45
2978;Totaal particuliere huishoudens;1184;2006;215.0;2.46
2979;Totaal particuliere huishoudens;1184;2007;220.0;2.52
2980;Totaal particuliere huishoudens;1184;2008;220.0;2.54
2981;Totaal particuliere huishoudens;1184;2009;220.0;2.58
2982;Totaal particuliere huishoudens;1184;2010;215.0;2.63
2983;Totaal particuliere huishoudens;1184;2011;215.0;2.6
2984;Totaal particuliere huishoudens;1184;2012;220.0;2.6
2985;Totaal particuliere huishoudens;1184;2013;235.0;2.64
2986;Totaal particuliere huishoudens;1184;2014;230.0;2.62
2987;Totaal particuliere huishoudens;1184;2015;245.0;2.55
2988;Totaal particuliere huishoudens;1184;2016;240.0;2.57
2989;Totaal particuliere huishoudens;1184;2017;245.0;2.63
2990;Totaal particuliere huishoudens;1184;2018;240.0;2.62
2991;Totaal particuliere huishoudens;1184;2019;245.0;2.58
2992;Totaal particuliere huishoudens;1184;2020;245.0;2.51
2993;Totaal particuliere huishoudens;1184;2021;250.0;2.47
2994;Totaal particuliere huishoudens;1184;2022;255.0;2.45
2995;Totaal particuliere huishoudens;1184;2023;250.0;2.45
2996;Totaal particuliere huishoudens;1184;2024;260.0;2.37
2997;Totaal particuliere huishoudens;1185;1998;4980.0;1.94
2998;Totaal particuliere huishoudens;1185;1999;4965.0;1.95
2999;Totaal particuliere huishoudens;1185;2000;4915.0;1.95
3000;Totaal particuliere huishoudens;1185;2001;4865.0;1.95
3001;Totaal particuliere huishoudens;1185;2002;4845.0;1.95
3002;Totaal particuliere huishoudens;1185;2003;4975.0;1.95
3003;Totaal particuliere huishoudens;1185;2004;5065.0;1.95
3004;Totaal particuliere huishoudens;1185;2005;5045.0;1.96
3005;Totaal particuliere huishoudens;1185;2006;5070.0;1.96
3006;Totaal particuliere huishoudens;1185;2007;5125.0;1.96
3007;Totaal particuliere huishoudens;1185;2008;5170.0;1.96
3008;Totaal particuliere huishoudens;1185;2009;5125.0;1.97
3009;Totaal particuliere huishoudens;1185;2010;5200.0;1.95
3010;Totaal particuliere huishoudens;1185;2011;5260.0;1.94
3011;Totaal particuliere huishoudens;1185;2012;5290.0;1.95
3012;Totaal particuliere huishoudens;1185;2013;5350.0;1.96
3013;Totaal particuliere huishoudens;1185;2014;5330.0;1.98
3014;Totaal particuliere huishoudens;1185;2015;5495.0;1.97
3015;Totaal particuliere huishoudens;1185;2016;5550.0;1.99
3016;Totaal particuliere huishoudens;1185;2017;5520.0;1.99
3017;Totaal particuliere huishoudens;1185;2018;5510.0;1.99
3018;Totaal particuliere huishoudens;1185;2019;5760.0;1.98
3019;Totaal particuliere huishoudens;1185;2020;5845.0;2.0
3020;Totaal particuliere huishoudens;1185;2021;5740.0;2.01
3021;Totaal particuliere huishoudens;1185;2022;5885.0;2.01
3022;Totaal particuliere huishoudens;1185;2023;6115.0;2.01
3023;Totaal particuliere huishoudens;1185;2024;6260.0;2.01
3024;Totaal particuliere huishoudens;1186;1998;6485.0;2.03
3025;Totaal particuliere huishoudens;1186;1999;6395.0;2.03
3026;Totaal particuliere huishoudens;1186;2000;6345.0;2.04
3027;Totaal particuliere huishoudens;1186;2001;6255.0;2.04
3028;Totaal particuliere huishoudens;1186;2002;6230.0;2.03
3029;Totaal particuliere huishoudens;1186;2003;6260.0;2.03
3030;Totaal particuliere huishoudens;1186;2004;6265.0;2.03
3031;Totaal particuliere huishoudens;1186;2005;6295.0;2.02
3032;Totaal particuliere huishoudens;1186;2006;6320.0;2.0
3033;Totaal particuliere huishoudens;1186;2007;6330.0;1.99
3034;Totaal particuliere huishoudens;1186;2008;6355.0;1.98
