ID;BedrijfstakkenBranchesSBI2008;LandVanZeggenschap;Perioden;AantalBedrijven_1;Omzet_2;Productiewaarde_3;ToegevoegdeWaardeTegenFactorkosten_4;TotaleAankoopVanGoederenEnDiensten_5;AankoopVanGoederenEnDiensten_6;Personeelskosten_7;BrutoInvesteringenInMateriele_8;AantalWerkzamePersonen_9;TotaleOOUitgavenBinnenshuis_10;TotaalAantalOOWerknemers_11
7655;16 Houtindustrie;Malawi;2022;;;;;;;;;;;
7656;16 Houtindustrie;Maldiven;2021;;;;;;;;;;;
7657;16 Houtindustrie;Maldiven;2022;;;;;;;;;;;
7658;16 Houtindustrie;Maleisië;2021;;;;;;;;;;;
7659;16 Houtindustrie;Maleisië;2022;;;;;;;;;;;
7660;16 Houtindustrie;Mali;2021;;;;;;;;;;;
7661;16 Houtindustrie;Mali;2022;;;;;;;;;;;
7662;16 Houtindustrie;Malta;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7663;16 Houtindustrie;Malta;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7664;16 Houtindustrie;Man;2021;;;;;;;;;;;
7665;16 Houtindustrie;Man;2022;;;;;;;;;;;
7666;16 Houtindustrie;Marokko;2021;;;;;;;;;;;
7667;16 Houtindustrie;Marokko;2022;;;;;;;;;;;
7668;16 Houtindustrie;Marshalleilanden;2021;;;;;;;;;;;
7669;16 Houtindustrie;Marshalleilanden;2022;;;;;;;;;;;
7670;16 Houtindustrie;Mauritanië;2021;;;;;;;;;;;
7671;16 Houtindustrie;Mauritanië;2022;;;;;;;;;;;
7672;16 Houtindustrie;Mauritius;2021;;;;;;;;;;;
7673;16 Houtindustrie;Mauritius;2022;;;;;;;;;;;
7674;16 Houtindustrie;Mexico;2021;;;;;;;;;;;
7675;16 Houtindustrie;Mexico;2022;;;;;;;;;;;
7676;16 Houtindustrie;Micronesië;2021;;;;;;;;;;;
7677;16 Houtindustrie;Micronesië;2022;;;;;;;;;;;
7678;16 Houtindustrie;Moldavië;2021;;;;;;;;;;;
7679;16 Houtindustrie;Moldavië;2022;;;;;;;;;;;
7680;16 Houtindustrie;Mongolië;2021;;;;;;;;;;;
7681;16 Houtindustrie;Mongolië;2022;;;;;;;;;;;
7682;16 Houtindustrie;Montenegro;2021;;;;;;;;;;;
7683;16 Houtindustrie;Montenegro;2022;;;;;;;;;;;
7684;16 Houtindustrie;Montserrat;2021;;;;;;;;;;;
7685;16 Houtindustrie;Montserrat;2022;;;;;;;;;;;
7686;16 Houtindustrie;Mozambique;2021;;;;;;;;;;;
7687;16 Houtindustrie;Mozambique;2022;;;;;;;;;;;
7688;16 Houtindustrie;Myanmar;2021;;;;;;;;;;;
7689;16 Houtindustrie;Myanmar;2022;;;;;;;;;;;
7690;16 Houtindustrie;Namibië;2021;;;;;;;;;;;
7691;16 Houtindustrie;Namibië;2022;;;;;;;;;;;
7692;16 Houtindustrie;Nauru;2021;;;;;;;;;;;
7693;16 Houtindustrie;Nauru;2022;;;;;;;;;;;
7694;16 Houtindustrie;Nederlandse Antillen;2021;;;;;;;;;;;
7695;16 Houtindustrie;Nederlandse Antillen;2022;;;;;;;;;;;
7696;16 Houtindustrie;Nepal;2021;;;;;;;;;;;
7697;16 Houtindustrie;Nepal;2022;;;;;;;;;;;
7698;16 Houtindustrie;Nicaragua;2021;;;;;;;;;;;
7699;16 Houtindustrie;Nicaragua;2022;;;;;;;;;;;
7700;16 Houtindustrie;Nieuw-Caledonië;2021;;;;;;;;;;;
7701;16 Houtindustrie;Nieuw-Caledonië;2022;;;;;;;;;;;
7702;16 Houtindustrie;Nieuw-Zeeland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7703;16 Houtindustrie;Nieuw-Zeeland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7704;16 Houtindustrie;Niger;2021;;;;;;;;;;;
7705;16 Houtindustrie;Niger;2022;;;;;;;;;;;
7706;16 Houtindustrie;Nigeria;2021;;;;;;;;;;;
7707;16 Houtindustrie;Nigeria;2022;;;;;;;;;;;
7708;16 Houtindustrie;Niue;2021;;;;;;;;;;;
7709;16 Houtindustrie;Niue;2022;;;;;;;;;;;
7710;16 Houtindustrie;Noordelijke Marianen;2021;;;;;;;;;;;
7711;16 Houtindustrie;Noordelijke Marianen;2022;;;;;;;;;;;
7712;16 Houtindustrie;Noord-Korea;2021;;;;;;;;;;;
7713;16 Houtindustrie;Noord-Korea;2022;;;;;;;;;;;
7714;16 Houtindustrie;Noorwegen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7715;16 Houtindustrie;Noorwegen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7716;16 Houtindustrie;Norfolkeiland;2021;;;;;;;;;;;
7717;16 Houtindustrie;Norfolkeiland;2022;;;;;;;;;;;
7718;16 Houtindustrie;Oekraïne;2021;;;;;;;;;;;
7719;16 Houtindustrie;Oekraïne;2022;;;;;;;;;;;
7720;16 Houtindustrie;Oezbekistan;2021;;;;;;;;;;;
7721;16 Houtindustrie;Oezbekistan;2022;;;;;;;;;;;
7722;16 Houtindustrie;Oman;2021;;;;;;;;;;;
7723;16 Houtindustrie;Oman;2022;;;;;;;;;;;
7724;16 Houtindustrie;Oostenrijk;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7725;16 Houtindustrie;Oostenrijk;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7726;16 Houtindustrie;Pakistan;2021;;;;;;;;;;;
7727;16 Houtindustrie;Pakistan;2022;;;;;;;;;;;
7728;16 Houtindustrie;Palau;2021;;;;;;;;;;;
7729;16 Houtindustrie;Palau;2022;;;;;;;;;;;
7730;16 Houtindustrie;Bezet Palestijns gebied;2021;;;;;;;;;;;
7731;16 Houtindustrie;Bezet Palestijns gebied;2022;;;;;;;;;;;
7732;16 Houtindustrie;Panama;2021;;;;;;;;;;;
7733;16 Houtindustrie;Panama;2022;;;;;;;;;;;
7734;16 Houtindustrie;Papoea-Nieuw-Guinea;2021;;;;;;;;;;;
7735;16 Houtindustrie;Papoea-Nieuw-Guinea;2022;;;;;;;;;;;
7736;16 Houtindustrie;Paraguay;2021;;;;;;;;;;;
7737;16 Houtindustrie;Paraguay;2022;;;;;;;;;;;
7738;16 Houtindustrie;Peru;2021;;;;;;;;;;;
7739;16 Houtindustrie;Peru;2022;;;;;;;;;;;
7740;16 Houtindustrie;Pitcairneilanden;2021;;;;;;;;;;;
7741;16 Houtindustrie;Pitcairneilanden;2022;;;;;;;;;;;
7742;16 Houtindustrie;Polen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7743;16 Houtindustrie;Polen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7744;16 Houtindustrie;Portugal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7745;16 Houtindustrie;Portugal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7746;16 Houtindustrie;Roemenië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7747;16 Houtindustrie;Roemenië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7748;16 Houtindustrie;Rusland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7749;16 Houtindustrie;Rusland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7750;16 Houtindustrie;Rwanda;2021;;;;;;;;;;;
7751;16 Houtindustrie;Rwanda;2022;;;;;;;;;;;
7752;16 Houtindustrie;Saint Kitts en Nevis;2021;;;;;;;;;;;
7753;16 Houtindustrie;Saint Kitts en Nevis;2022;;;;;;;;;;;
7754;16 Houtindustrie;Saint Vincent en de Grenadines;2021;;;;;;;;;;;
7755;16 Houtindustrie;Saint Vincent en de Grenadines;2022;;;;;;;;;;;
7756;16 Houtindustrie;Salomonseilanden;2021;;;;;;;;;;;
7757;16 Houtindustrie;Salomonseilanden;2022;;;;;;;;;;;
7758;16 Houtindustrie;Samoa;2021;;;;;;;;;;;
7759;16 Houtindustrie;Samoa;2022;;;;;;;;;;;
7760;16 Houtindustrie;San Marino;2021;;;;;;;;;;;
7761;16 Houtindustrie;San Marino;2022;;;;;;;;;;;
7762;16 Houtindustrie;Sao Tomé en Principe;2021;;;;;;;;;;;
7763;16 Houtindustrie;Sao Tomé en Principe;2022;;;;;;;;;;;
7764;16 Houtindustrie;Saoedi-Arabië;2021;;;;;;;;;;;
7765;16 Houtindustrie;Saoedi-Arabië;2022;;;;;;;;;;;
7766;16 Houtindustrie;Senegal;2021;;;;;;;;;;;
7767;16 Houtindustrie;Senegal;2022;;;;;;;;;;;
7768;16 Houtindustrie;Servië;2021;;;;;;;;;;;
7769;16 Houtindustrie;Servië;2022;;;;;;;;;;;
7770;16 Houtindustrie;Seychellen;2021;;;;;;;;;;;
7771;16 Houtindustrie;Seychellen;2022;;;;;;;;;;;
7772;16 Houtindustrie;Sierra Leone;2021;;;;;;;;;;;
7773;16 Houtindustrie;Sierra Leone;2022;;;;;;;;;;;
7774;16 Houtindustrie;Singapore;2021;;;;;;;;;;;
7775;16 Houtindustrie;Singapore;2022;;;;;;;;;;;
7776;16 Houtindustrie;Sint-Helena, Ascension, Tristan da Cunha;2021;;;;;;;;;;;
7777;16 Houtindustrie;Sint-Helena, Ascension, Tristan da Cunha;2022;;;;;;;;;;;
7778;16 Houtindustrie;Saint Lucia;2021;;;;;;;;;;;
7779;16 Houtindustrie;Saint Lucia;2022;;;;;;;;;;;
7780;16 Houtindustrie;Sint Maarten (Nederlands deel);2021;;;;;;;;;;;
7781;16 Houtindustrie;Sint Maarten (Nederlands deel);2022;;;;;;;;;;;
7782;16 Houtindustrie;Slovenië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7783;16 Houtindustrie;Slovenië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7784;16 Houtindustrie;Slowakije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7785;16 Houtindustrie;Slowakije;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7786;16 Houtindustrie;Soedan;2021;;;;;;;;;;;
7787;16 Houtindustrie;Soedan;2022;;;;;;;;;;;
7788;16 Houtindustrie;Somalië;2021;;;;;;;;;;;
7789;16 Houtindustrie;Somalië;2022;;;;;;;;;;;
7790;16 Houtindustrie;Spanje;2021;0.0;34.0;33.0;4.0;31.0;1.0;2.0;0.0;0.0;0.0;0.0
7791;16 Houtindustrie;Spanje;2022;0.0;;;;;;;;;0.0;0.0
7792;16 Houtindustrie;Sri Lanka;2021;;;;;;;;;;;
7793;16 Houtindustrie;Sri Lanka;2022;;;;;;;;;;;
7794;16 Houtindustrie;Suriname;2021;;;;;;;;;;;
7795;16 Houtindustrie;Suriname;2022;;;;;;;;;;;
7796;16 Houtindustrie;Swaziland;2021;;;;;;;;;;;
7797;16 Houtindustrie;Swaziland;2022;;;;;;;;;;;
7798;16 Houtindustrie;Syrië;2021;;;;;;;;;;;
7799;16 Houtindustrie;Syrië;2022;;;;;;;;;;;
7800;16 Houtindustrie;Tadzjikistan;2021;;;;;;;;;;;
7801;16 Houtindustrie;Tadzjikistan;2022;;;;;;;;;;;
7802;16 Houtindustrie;Taiwan;2021;;;;;;;;;;;
7803;16 Houtindustrie;Taiwan;2022;;;;;;;;;;;
7804;16 Houtindustrie;Tanzania;2021;;;;;;;;;;;
7805;16 Houtindustrie;Tanzania;2022;;;;;;;;;;;
7806;16 Houtindustrie;Thailand;2021;;;;;;;;;;;
7807;16 Houtindustrie;Thailand;2022;;;;;;;;;;;
7808;16 Houtindustrie;Timor-Leste;2021;;;;;;;;;;;
7809;16 Houtindustrie;Timor-Leste;2022;;;;;;;;;;;
7810;16 Houtindustrie;Togo;2021;;;;;;;;;;;
7811;16 Houtindustrie;Togo;2022;;;;;;;;;;;
7812;16 Houtindustrie;Tokelau;2021;;;;;;;;;;;
7813;16 Houtindustrie;Tokelau;2022;;;;;;;;;;;
7814;16 Houtindustrie;Tonga;2021;;;;;;;;;;;
7815;16 Houtindustrie;Tonga;2022;;;;;;;;;;;
7816;16 Houtindustrie;Trinidad en Tobago;2021;;;;;;;;;;;
7817;16 Houtindustrie;Trinidad en Tobago;2022;;;;;;;;;;;
7818;16 Houtindustrie;Tsjaad;2021;;;;;;;;;;;
7819;16 Houtindustrie;Tsjaad;2022;;;;;;;;;;;
7820;16 Houtindustrie;Tsjechië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7821;16 Houtindustrie;Tsjechië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7822;16 Houtindustrie;Tunesië;2021;;;;;;;;;;;
7823;16 Houtindustrie;Tunesië;2022;;;;;;;;;;;
7824;16 Houtindustrie;Turkije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7825;16 Houtindustrie;Turkije;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7826;16 Houtindustrie;Turkmenistan;2021;;;;;;;;;;;
7827;16 Houtindustrie;Turkmenistan;2022;;;;;;;;;;;
7828;16 Houtindustrie;Turks- en Caicoseilanden;2021;;;;;;;;;;;
7829;16 Houtindustrie;Turks- en Caicoseilanden;2022;;;;;;;;;;;
7830;16 Houtindustrie;Tuvalu;2021;;;;;;;;;;;
7831;16 Houtindustrie;Tuvalu;2022;;;;;;;;;;;
7832;16 Houtindustrie;Oeganda;2021;;;;;;;;;;;
7833;16 Houtindustrie;Oeganda;2022;;;;;;;;;;;
7834;16 Houtindustrie;Uruguay;2021;;;;;;;;;;;
7835;16 Houtindustrie;Uruguay;2022;;;;;;;;;;;
7836;16 Houtindustrie;Vanuatu;2021;;;;;;;;;;;
7837;16 Houtindustrie;Vanuatu;2022;;;;;;;;;;;
7838;16 Houtindustrie;Vaticaanstad;2021;;;;;;;;;;;
7839;16 Houtindustrie;Vaticaanstad;2022;;;;;;;;;;;
7840;16 Houtindustrie;Venezuela;2021;;;;;;;;;;;
7841;16 Houtindustrie;Venezuela;2022;;;;;;;;;;;
7842;16 Houtindustrie;Verafgelegen eilandjes van de VS;2021;;;;;;;;;;;
7843;16 Houtindustrie;Verafgelegen eilandjes van de VS;2022;;;;;;;;;;;
7844;16 Houtindustrie;Verenigd Koninkrijk;2021;0.0;108.0;105.0;16.0;107.0;8.0;5.0;21.0;0.0;;
7845;16 Houtindustrie;Verenigd Koninkrijk;2022;0.0;;;;;;;;;;
7846;16 Houtindustrie;Verenigde Arabische Emiraten;2021;;;;;;;;;;;
7847;16 Houtindustrie;Verenigde Arabische Emiraten;2022;;;;;;;;;;;
7848;16 Houtindustrie;Verenigde Staten;2021;5.0;242.0;181.0;38.0;210.0;64.0;28.0;1.0;0.0;;
7849;16 Houtindustrie;Verenigde Staten;2022;5.0;;;;;;;;;;
7850;16 Houtindustrie;Vietnam;2021;;;;;;;;;;;
7851;16 Houtindustrie;Vietnam;2022;;;;;;;;;;;
7852;16 Houtindustrie;Wallis en Futuna;2021;;;;;;;;;;;
7853;16 Houtindustrie;Wallis en Futuna;2022;;;;;;;;;;;
7854;16 Houtindustrie;Wit-Rusland;2021;;;;;;;;;;;
7855;16 Houtindustrie;Wit-Rusland;2022;;;;;;;;;;;
7856;16 Houtindustrie;Zambia;2021;;;;;;;;;;;
7857;16 Houtindustrie;Zambia;2022;;;;;;;;;;;
7858;16 Houtindustrie;Zimbabwe;2021;;;;;;;;;;;
7859;16 Houtindustrie;Zimbabwe;2022;;;;;;;;;;;
7860;16 Houtindustrie;Zuid-Soedan;2021;;;;;;;;;;;
7861;16 Houtindustrie;Zuid-Soedan;2022;;;;;;;;;;;
7862;16 Houtindustrie;Zuid-Afrika;2021;;;;;;;;;;;
7863;16 Houtindustrie;Zuid-Afrika;2022;;;;;;;;;;;
7864;16 Houtindustrie;Zuid-Georgia en -Sandwicheilanden;2021;;;;;;;;;;;
7865;16 Houtindustrie;Zuid-Georgia en -Sandwicheilanden;2022;;;;;;;;;;;
7866;16 Houtindustrie;Zuid-Korea;2021;;;;;;;;;;;
7867;16 Houtindustrie;Zuid-Korea;2022;;;;;;;;;;;
7868;16 Houtindustrie;Zweden;2021;0.0;30.0;17.0;9.0;23.0;15.0;4.0;0.0;0.0;;
7869;16 Houtindustrie;Zweden;2022;5.0;;;;;;;;;;
7870;16 Houtindustrie;Zwitserland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7871;16 Houtindustrie;Zwitserland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7872;17 Papierindustrie;Totaal landen;2021;375.0;8835.0;7806.0;2006.0;6989.0;1101.0;1213.0;260.0;18.0;29.0;1.0
7873;17 Papierindustrie;Totaal landen;2022;380.0;10458.0;9163.0;2221.0;8428.0;1379.0;1250.0;275.0;18.0;26.0;0.0
7874;17 Papierindustrie;Binnenland;2021;290.0;2021.0;1867.0;576.0;1482.0;176.0;389.0;65.0;6.0;7.0;0.0
7875;17 Papierindustrie;Binnenland;2022;295.0;2369.0;2206.0;615.0;1772.0;169.0;380.0;72.0;6.0;5.0;0.0
7876;17 Papierindustrie;Buitenland;2021;85.0;6815.0;5939.0;1430.0;5507.0;925.0;823.0;195.0;12.0;22.0;0.0
7877;17 Papierindustrie;Buitenland;2022;85.0;8089.0;6957.0;1606.0;6656.0;1210.0;870.0;203.0;12.0;21.0;0.0
7878;17 Papierindustrie;In gelijke mate gedeeld zeggenschap;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7879;17 Papierindustrie;In gelijke mate gedeeld zeggenschap;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7880;17 Papierindustrie;Europese Unie;2021;50.0;3521.0;3004.0;827.0;2738.0;537.0;498.0;111.0;7.0;;
7881;17 Papierindustrie;Europese Unie;2022;50.0;4452.0;3747.0;1041.0;3473.0;740.0;537.0;115.0;7.0;5.0;0.0
7882;17 Papierindustrie;Niet-EU;2021;40.0;3293.0;2935.0;603.0;2769.0;388.0;326.0;84.0;5.0;;
7883;17 Papierindustrie;Niet-EU;2022;35.0;3637.0;3210.0;565.0;3183.0;470.0;333.0;88.0;4.0;16.0;0.0
7884;17 Papierindustrie;Niet-EU niet toegewezen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7885;17 Papierindustrie;Niet-EU niet toegewezen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7886;17 Papierindustrie;Offshore financiële centra;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7887;17 Papierindustrie;Offshore financiële centra;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7888;17 Papierindustrie;Afghanistan;2021;;;;;;;;;;;
7889;17 Papierindustrie;Afghanistan;2022;;;;;;;;;;;
7890;17 Papierindustrie;Albanië;2021;;;;;;;;;;;
7891;17 Papierindustrie;Albanië;2022;;;;;;;;;;;
7892;17 Papierindustrie;Algerije;2021;;;;;;;;;;;
7893;17 Papierindustrie;Algerije;2022;;;;;;;;;;;
7894;17 Papierindustrie;Amerikaans-Samoa;2021;;;;;;;;;;;
7895;17 Papierindustrie;Amerikaans-Samoa;2022;;;;;;;;;;;
7896;17 Papierindustrie;Amerikaanse Maagdeneilanden;2021;;;;;;;;;;;
7897;17 Papierindustrie;Amerikaanse Maagdeneilanden;2022;;;;;;;;;;;
7898;17 Papierindustrie;Andorra;2021;;;;;;;;;;;
7899;17 Papierindustrie;Andorra;2022;;;;;;;;;;;
7900;17 Papierindustrie;Angola;2021;;;;;;;;;;;
7901;17 Papierindustrie;Angola;2022;;;;;;;;;;;
7902;17 Papierindustrie;Anguilla;2021;;;;;;;;;;;
7903;17 Papierindustrie;Anguilla;2022;;;;;;;;;;;
7904;17 Papierindustrie;Antarctica;2021;;;;;;;;;;;
7905;17 Papierindustrie;Antarctica;2022;;;;;;;;;;;
7906;17 Papierindustrie;Antigua en Barbuda;2021;;;;;;;;;;;
7907;17 Papierindustrie;Antigua en Barbuda;2022;;;;;;;;;;;
7908;17 Papierindustrie;Argentinië;2021;;;;;;;;;;;
7909;17 Papierindustrie;Argentinië;2022;;;;;;;;;;;
7910;17 Papierindustrie;Armenië;2021;;;;;;;;;;;
7911;17 Papierindustrie;Armenië;2022;;;;;;;;;;;
7912;17 Papierindustrie;Aruba;2021;;;;;;;;;;;
7913;17 Papierindustrie;Aruba;2022;;;;;;;;;;;
7914;17 Papierindustrie;Australië;2021;0.0;42.0;37.0;13.0;28.0;4.0;7.0;2.0;0.0;0.0;0.0
7915;17 Papierindustrie;Australië;2022;0.0;;;;;;;;;0.0;0.0
7916;17 Papierindustrie;Azerbeidzjan;2021;;;;;;;;;;;
7917;17 Papierindustrie;Azerbeidzjan;2022;;;;;;;;;;;
7918;17 Papierindustrie;Bahama's;2021;;;;;;;;;;;
7919;17 Papierindustrie;Bahama's;2022;;;;;;;;;;;
7920;17 Papierindustrie;Bhutan;2021;;;;;;;;;;;
7921;17 Papierindustrie;Bhutan;2022;;;;;;;;;;;
7922;17 Papierindustrie;Bahrein;2021;;;;;;;;;;;
7923;17 Papierindustrie;Bahrein;2022;;;;;;;;;;;
7924;17 Papierindustrie;Bangladesh;2021;;;;;;;;;;;
7925;17 Papierindustrie;Bangladesh;2022;;;;;;;;;;;
7926;17 Papierindustrie;Barbados;2021;;;;;;;;;;;
7927;17 Papierindustrie;Barbados;2022;;;;;;;;;;;
7928;17 Papierindustrie;België;2021;10.0;281.0;274.0;77.0;212.0;7.0;61.0;13.0;1.0;3.0;0.0
7929;17 Papierindustrie;België;2022;10.0;402.0;395.0;118.0;294.0;10.0;77.0;15.0;1.0;1.0;0.0
7930;17 Papierindustrie;Belize;2021;;;;;;;;;;;
7931;17 Papierindustrie;Belize;2022;;;;;;;;;;;
7932;17 Papierindustrie;Benin;2021;;;;;;;;;;;
7933;17 Papierindustrie;Benin;2022;;;;;;;;;;;
7934;17 Papierindustrie;Bermuda;2021;;;;;;;;;;;
7935;17 Papierindustrie;Bermuda;2022;;;;;;;;;;;
7936;17 Papierindustrie;Bolivia;2021;;;;;;;;;;;
7937;17 Papierindustrie;Bolivia;2022;;;;;;;;;;;
7938;17 Papierindustrie;Bosnië-Herzegovina;2021;;;;;;;;;;;
7939;17 Papierindustrie;Bosnië-Herzegovina;2022;;;;;;;;;;;
7940;17 Papierindustrie;Botswana;2021;;;;;;;;;;;
7941;17 Papierindustrie;Botswana;2022;;;;;;;;;;;
7942;17 Papierindustrie;Bouveteiland;2021;;;;;;;;;;;
7943;17 Papierindustrie;Bouveteiland;2022;;;;;;;;;;;
7944;17 Papierindustrie;Brazilië;2021;;;;;;;;;;;
7945;17 Papierindustrie;Brazilië;2022;;;;;;;;;;;
7946;17 Papierindustrie;Brits gebied in de Indische Oceaan;2021;;;;;;;;;;;
7947;17 Papierindustrie;Brits gebied in de Indische Oceaan;2022;;;;;;;;;;;
7948;17 Papierindustrie;Britse Maagdeneilanden;2021;;;;;;;;;;;
7949;17 Papierindustrie;Britse Maagdeneilanden;2022;;;;;;;;;;;
7950;17 Papierindustrie;Brunei;2021;;;;;;;;;;;
7951;17 Papierindustrie;Brunei;2022;;;;;;;;;;;
7952;17 Papierindustrie;Bulgarije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7953;17 Papierindustrie;Bulgarije;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7954;17 Papierindustrie;Burkina Faso;2021;;;;;;;;;;;
7955;17 Papierindustrie;Burkina Faso;2022;;;;;;;;;;;
7956;17 Papierindustrie;Burundi;2021;;;;;;;;;;;
7957;17 Papierindustrie;Burundi;2022;;;;;;;;;;;
7958;17 Papierindustrie;Cambodja;2021;;;;;;;;;;;
7959;17 Papierindustrie;Cambodja;2022;;;;;;;;;;;
7960;17 Papierindustrie;Canada;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7961;17 Papierindustrie;Canada;2022;0.0;;;;;;;;;0.0;0.0
7962;17 Papierindustrie;Caribisch Nederland;2021;;;;;;;;;;;
7963;17 Papierindustrie;Caribisch Nederland;2022;;;;;;;;;;;
7964;17 Papierindustrie;Caymaneilanden;2021;;;;;;;;;;;
7965;17 Papierindustrie;Caymaneilanden;2022;;;;;;;;;;;
7966;17 Papierindustrie;Centraal-Afrikaanse Republiek;2021;;;;;;;;;;;
7967;17 Papierindustrie;Centraal-Afrikaanse Republiek;2022;;;;;;;;;;;
7968;17 Papierindustrie;Chili;2021;;;;;;;;;;;
7969;17 Papierindustrie;Chili;2022;;;;;;;;;;;
7970;17 Papierindustrie;China;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7971;17 Papierindustrie;China;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7972;17 Papierindustrie;Christmaseiland;2021;;;;;;;;;;;
7973;17 Papierindustrie;Christmaseiland;2022;;;;;;;;;;;
7974;17 Papierindustrie;Cocoseilanden;2021;;;;;;;;;;;
7975;17 Papierindustrie;Cocoseilanden;2022;;;;;;;;;;;
7976;17 Papierindustrie;Colombia;2021;;;;;;;;;;;
7977;17 Papierindustrie;Colombia;2022;;;;;;;;;;;
7978;17 Papierindustrie;Comoren;2021;;;;;;;;;;;
7979;17 Papierindustrie;Comoren;2022;;;;;;;;;;;
7980;17 Papierindustrie;Congo;2021;;;;;;;;;;;
7981;17 Papierindustrie;Congo;2022;;;;;;;;;;;
7982;17 Papierindustrie;Congo (Democratische Republiek);2021;;;;;;;;;;;
7983;17 Papierindustrie;Congo (Democratische Republiek);2022;;;;;;;;;;;
7984;17 Papierindustrie;Cookeilanden;2021;;;;;;;;;;;
7985;17 Papierindustrie;Cookeilanden;2022;;;;;;;;;;;
7986;17 Papierindustrie;Costa Rica;2021;;;;;;;;;;;
7987;17 Papierindustrie;Costa Rica;2022;;;;;;;;;;;
7988;17 Papierindustrie;Cuba;2021;;;;;;;;;;;
7989;17 Papierindustrie;Cuba;2022;;;;;;;;;;;
7990;17 Papierindustrie;Curaçao;2021;;;;;;;;;;;
7991;17 Papierindustrie;Curaçao;2022;;;;;;;;;;;
7992;17 Papierindustrie;Cyprus;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7993;17 Papierindustrie;Cyprus;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7994;17 Papierindustrie;Denemarken;2021;0.0;4.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0
7995;17 Papierindustrie;Denemarken;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7996;17 Papierindustrie;Djibouti;2021;;;;;;;;;;;
7997;17 Papierindustrie;Djibouti;2022;;;;;;;;;;;
