ID;Vorderingen;RegioS;Perioden;AantalOpenstaandeVorderingen_1;OpenstaandSaldo_2
4671;Totaal;Utrecht (CR);2014 juli;20870.0;86.4
4672;Totaal;Utrecht (CR);2014 augustus;20860.0;86.7
4673;Totaal;Utrecht (CR);2014 september;21050.0;86.5
4674;Totaal;Utrecht (CR);2014 oktober;21210.0;86.3
4675;Totaal;Utrecht (CR);2014 november;21300.0;86.5
4676;Totaal;Utrecht (CR);2014 december;21520.0;86.1
4677;Totaal;Utrecht (CR);2015 januari;20920.0;86.5
4678;Totaal;Utrecht (CR);2015 februari;21120.0;87.0
4679;Totaal;Utrecht (CR);2015 maart;21300.0;87.0
4680;Totaal;Utrecht (CR);2015 april;21800.0;87.2
4681;Totaal;Utrecht (CR);2015 mei;21730.0;87.1
4682;Totaal;Utrecht (CR);2015 juni;21390.0;87.4
4683;Totaal;Utrecht (CR);2015 juli;21420.0;86.8
4684;Totaal;Utrecht (CR);2015 augustus;21370.0;87.0
4685;Totaal;Utrecht (CR);2015 september;21860.0;87.4
4686;Totaal;Utrecht (CR);2015 oktober;22220.0;87.6
4687;Totaal;Utrecht (CR);2015 november;22460.0;87.7
4688;Totaal;Utrecht (CR);2015 december;22460.0;86.7
4689;Totaal;Utrecht (CR);2016 januari;21990.0;87.6
4690;Totaal;Utrecht (CR);2016 februari;22470.0;87.7
4691;Totaal;Utrecht (CR);2016 maart;22680.0;87.7
4692;Totaal;Utrecht (CR);2016 april;22580.0;88.0
4693;Totaal;Utrecht (CR);2016 mei;22730.0;88.0
4694;Totaal;Utrecht (CR);2016 juni;22830.0;88.3
4695;Totaal;Utrecht (CR);2016 juli;22880.0;88.3
4696;Totaal;Utrecht (CR);2016 augustus;23160.0;88.4
4697;Totaal;Utrecht (CR);2016 september;23350.0;88.5
4698;Totaal;Utrecht (CR);2016 oktober;23590.0;88.5
4699;Totaal;Utrecht (CR);2016 november;23750.0;88.6
4700;Totaal;Utrecht (CR);2016 december;23730.0;87.8
4701;Totaal;Utrecht (CR);2017 januari;23440.0;87.4
4702;Totaal;Utrecht (CR);2017 februari;23640.0;88.1
4703;Totaal;Utrecht (CR);2017 maart;23710.0;88.0
4704;Totaal;Utrecht (CR);2017 april;23550.0;87.9
4705;Totaal;Utrecht (CR);2017 mei;23810.0;88.0
4706;Totaal;Utrecht (CR);2017 juni;23760.0;88.0
4707;Totaal;Utrecht (CR);2017 juli;23920.0;88.5
4708;Totaal;Utrecht (CR);2017 augustus;23980.0;88.3
4709;Totaal;Utrecht (CR);2017 september;24240.0;88.4
4710;Totaal;Utrecht (CR);2017 oktober;24490.0;88.1
4711;Totaal;Utrecht (CR);2017 november;24520.0;87.9
4712;Totaal;Utrecht (CR);2017 december;24300.0;86.7
4713;Totaal;Utrecht (CR);2018 januari;24060.0;87.1
4714;Totaal;Utrecht (CR);2018 februari;24160.0;86.9
4715;Totaal;Utrecht (CR);2018 maart;24300.0;87.0
4716;Totaal;Utrecht (CR);2018 april;24510.0;86.9
4717;Totaal;Utrecht (CR);2018 mei;24760.0;86.7
4718;Totaal;Utrecht (CR);2018 juni;24830.0;86.3
4719;Totaal;Utrecht (CR);2018 juli;24710.0;85.9
4720;Totaal;Utrecht (CR);2018 augustus;24650.0;85.4
4721;Totaal;Utrecht (CR);2018 september;24850.0;85.2
4722;Totaal;Utrecht (CR);2018 oktober;25120.0;84.5
4723;Totaal;Utrecht (CR);2018 november;24970.0;83.9
4724;Totaal;Utrecht (CR);2018 december;24830.0;83.5
4725;Totaal;Utrecht (CR);2019 januari;24910.0;84.7
4726;Totaal;Utrecht (CR);2019 februari;24890.0;84.4
4727;Totaal;Utrecht (CR);2019 maart;24840.0;84.4
4728;Totaal;Utrecht (CR);2019 april;24930.0;84.0
4729;Totaal;Utrecht (CR);2019 mei;24840.0;83.4
4730;Totaal;Utrecht (CR);2019 juni;24510.0;83.2
4731;Totaal;Utrecht (CR);2019 juli;24490.0;83.1
4732;Totaal;Utrecht (CR);2019 augustus;24410.0;82.5
4733;Totaal;Utrecht (CR);2019 september;24390.0;81.4
4734;Totaal;Utrecht (CR);2019 oktober;24490.0;80.6
4735;Totaal;Utrecht (CR);2019 november;24200.0;79.9
4736;Totaal;Utrecht (CR);2019 december;24140.0;79.5
4737;Totaal;Utrecht (CR);2020 januari;23610.0;79.2
4738;Totaal;Utrecht (CR);2020 februari;23710.0;79.3
4739;Totaal;Utrecht (CR);2020 maart;23640.0;79.1
4740;Totaal;Utrecht (CR);2020 april;23440.0;78.2
4741;Totaal;Utrecht (CR);2020 mei;24060.0;81.6
4742;Totaal;Utrecht (CR);2020 juni;24670.0;84.4
4743;Totaal;Utrecht (CR);2020 juli;24930.0;86.2
4744;Totaal;Utrecht (CR);2020 augustus;24970.0;86.4
4745;Totaal;Utrecht (CR);2020 september;25610.0;86.9
4746;Totaal;Utrecht (CR);2020 oktober;26220.0;87.4
4747;Totaal;Utrecht (CR);2020 november;26230.0;87.3
4748;Totaal;Utrecht (CR);2020 december;26290.0;87.2
4749;Totaal;Utrecht (CR);2021 januari;25690.0;87.4
4750;Totaal;Utrecht (CR);2021 februari;25980.0;87.1
4751;Totaal;Utrecht (CR);2021 maart;25840.0;86.8
4752;Totaal;Utrecht (CR);2021 april;25250.0;86.6
4753;Totaal;Utrecht (CR);2021 mei;27090.0;87.4
4754;Totaal;Utrecht (CR);2021 juni;26640.0;87.1
4755;Totaal;Utrecht (CR);2021 juli;26470.0;87.2
4756;Totaal;Utrecht (CR);2021 augustus;27260.0;87.7
4757;Totaal;Utrecht (CR);2021 september;27290.0;87.4
4758;Totaal;Utrecht (CR);2021 oktober;27310.0;87.4
4759;Totaal;Utrecht (CR);2021 november;27440.0;87.6
4760;Totaal;Utrecht (CR);2021 december;28310.0;87.4
4761;Totaal;Utrecht (CR);2022 januari;26970.0;87.5
4762;Totaal;Utrecht (CR);2022 februari;27230.0;87.2
4763;Totaal;Utrecht (CR);2022 maart;27270.0;87.3
4764;Totaal;Utrecht (CR);2022 april;27340.0;86.9
4765;Totaal;Utrecht (CR);2022 mei;27350.0;86.6
4766;Totaal;Utrecht (CR);2022 juni;26920.0;86.4
4767;Totaal;Utrecht (CR);2022 juli;26730.0;85.8
4768;Totaal;Utrecht (CR);2022 augustus;26620.0;85.2
4769;Totaal;Utrecht (CR);2022 september;26430.0;84.2
4770;Totaal;Utrecht (CR);2022 oktober;26330.0;83.4
4771;Totaal;Utrecht (CR);2022 november;26240.0;82.7
4772;Totaal;Utrecht (CR);2022 december;26130.0;81.9
4773;Totaal;Utrecht (CR);2023 januari;25860.0;81.6
4774;Totaal;Utrecht (CR);2023 februari;25760.0;80.8
4775;Totaal;Utrecht (CR);2023 maart;25390.0;79.9
4776;Totaal;Utrecht (CR);2023 april;25310.0;78.9
4777;Totaal;Utrecht (CR);2023 mei;25450.0;78.6
4778;Totaal;Utrecht (CR);2023 juni;25060.0;78.2
4779;Totaal;Utrecht (CR);2023 juli;24640.0;77.5
4780;Totaal;Utrecht (CR);2023 augustus;24530.0;76.8
4781;Totaal;Utrecht (CR);2023 september;24380.0;75.9
4782;Totaal;Utrecht (CR);2023 oktober;24560.0;75.6
4783;Totaal;Utrecht (CR);2023 november;24380.0;75.0
4784;Totaal;Utrecht (CR);2023 december;24150.0;74.2
4785;Totaal;Utrecht (CR);2024 januari;23840.0;73.7
4786;Totaal;Utrecht (CR);2024 februari;23810.0;73.3
4787;Totaal;Utrecht (CR);2024 maart;23780.0;72.8
4788;Totaal;Utrecht (CR);2024 april;24300.0;72.0
4789;Totaal;Utrecht (CR);2024 mei;24140.0;71.6
4790;Totaal;Utrecht (CR);2024 juni;23280.0;71.1
4791;Totaal;Utrecht (CR);2024 juli;23130.0;69.9
4792;Totaal;Utrecht (CR);2024 augustus;22960.0;69.2
4793;Totaal;Utrecht (CR);2024 september;22880.0;68.4
4794;Totaal;Kop van Noord-Holland (CR);2013 januari;4450.0;20.3
4795;Totaal;Kop van Noord-Holland (CR);2013 februari;4420.0;20.2
4796;Totaal;Kop van Noord-Holland (CR);2013 maart;4480.0;20.2
4797;Totaal;Kop van Noord-Holland (CR);2013 april;4440.0;20.0
4798;Totaal;Kop van Noord-Holland (CR);2013 mei;4440.0;20.0
4799;Totaal;Kop van Noord-Holland (CR);2013 juni;4460.0;19.7
4800;Totaal;Kop van Noord-Holland (CR);2013 juli;4460.0;19.6
4801;Totaal;Kop van Noord-Holland (CR);2013 augustus;4450.0;19.3
4802;Totaal;Kop van Noord-Holland (CR);2013 september;4610.0;19.7
4803;Totaal;Kop van Noord-Holland (CR);2013 oktober;4670.0;19.7
4804;Totaal;Kop van Noord-Holland (CR);2013 november;4720.0;19.7
4805;Totaal;Kop van Noord-Holland (CR);2013 december;4840.0;20.1
4806;Totaal;Kop van Noord-Holland (CR);2014 januari;4750.0;20.2
4807;Totaal;Kop van Noord-Holland (CR);2014 februari;4850.0;20.2
4808;Totaal;Kop van Noord-Holland (CR);2014 maart;4880.0;20.4
4809;Totaal;Kop van Noord-Holland (CR);2014 april;4880.0;20.6
4810;Totaal;Kop van Noord-Holland (CR);2014 mei;4840.0;20.4
4811;Totaal;Kop van Noord-Holland (CR);2014 juni;4930.0;20.4
4812;Totaal;Kop van Noord-Holland (CR);2014 juli;4850.0;20.4
4813;Totaal;Kop van Noord-Holland (CR);2014 augustus;4870.0;20.2
4814;Totaal;Kop van Noord-Holland (CR);2014 september;4970.0;20.1
4815;Totaal;Kop van Noord-Holland (CR);2014 oktober;5050.0;20.0
4816;Totaal;Kop van Noord-Holland (CR);2014 november;5110.0;19.8
4817;Totaal;Kop van Noord-Holland (CR);2014 december;5160.0;19.6
4818;Totaal;Kop van Noord-Holland (CR);2015 januari;4530.0;15.9
4819;Totaal;Kop van Noord-Holland (CR);2015 februari;4580.0;19.0
4820;Totaal;Kop van Noord-Holland (CR);2015 maart;4700.0;19.1
4821;Totaal;Kop van Noord-Holland (CR);2015 april;5270.0;19.3
4822;Totaal;Kop van Noord-Holland (CR);2015 mei;4880.0;19.6
4823;Totaal;Kop van Noord-Holland (CR);2015 juni;4870.0;19.6
4824;Totaal;Kop van Noord-Holland (CR);2015 juli;4890.0;19.8
4825;Totaal;Kop van Noord-Holland (CR);2015 augustus;5050.0;20.0
4826;Totaal;Kop van Noord-Holland (CR);2015 september;5200.0;19.9
4827;Totaal;Kop van Noord-Holland (CR);2015 oktober;5300.0;20.0
4828;Totaal;Kop van Noord-Holland (CR);2015 november;5410.0;20.0
4829;Totaal;Kop van Noord-Holland (CR);2015 december;5500.0;19.9
4830;Totaal;Kop van Noord-Holland (CR);2016 januari;5550.0;20.0
4831;Totaal;Kop van Noord-Holland (CR);2016 februari;5720.0;19.9
4832;Totaal;Kop van Noord-Holland (CR);2016 maart;5800.0;19.9
4833;Totaal;Kop van Noord-Holland (CR);2016 april;5860.0;20.0
4834;Totaal;Kop van Noord-Holland (CR);2016 mei;6000.0;19.9
4835;Totaal;Kop van Noord-Holland (CR);2016 juni;5180.0;19.5
4836;Totaal;Kop van Noord-Holland (CR);2016 juli;5110.0;19.3
4837;Totaal;Kop van Noord-Holland (CR);2016 augustus;5100.0;19.2
4838;Totaal;Kop van Noord-Holland (CR);2016 september;5240.0;19.1
4839;Totaal;Kop van Noord-Holland (CR);2016 oktober;5370.0;19.2
4840;Totaal;Kop van Noord-Holland (CR);2016 november;5430.0;18.9
4841;Totaal;Kop van Noord-Holland (CR);2016 december;5530.0;19.0
4842;Totaal;Kop van Noord-Holland (CR);2017 januari;5490.0;18.8
4843;Totaal;Kop van Noord-Holland (CR);2017 februari;5590.0;18.6
4844;Totaal;Kop van Noord-Holland (CR);2017 maart;5720.0;18.7
4845;Totaal;Kop van Noord-Holland (CR);2017 april;5640.0;18.8
4846;Totaal;Kop van Noord-Holland (CR);2017 mei;5720.0;18.8
4847;Totaal;Kop van Noord-Holland (CR);2017 juni;5680.0;18.6
4848;Totaal;Kop van Noord-Holland (CR);2017 juli;5630.0;18.5
4849;Totaal;Kop van Noord-Holland (CR);2017 augustus;5650.0;18.4
4850;Totaal;Kop van Noord-Holland (CR);2017 september;5680.0;18.3
4851;Totaal;Kop van Noord-Holland (CR);2017 oktober;5730.0;18.1
4852;Totaal;Kop van Noord-Holland (CR);2017 november;5810.0;18.2
4853;Totaal;Kop van Noord-Holland (CR);2017 december;5780.0;18.1
4854;Totaal;Kop van Noord-Holland (CR);2018 januari;5800.0;18.1
4855;Totaal;Kop van Noord-Holland (CR);2018 februari;5800.0;18.2
4856;Totaal;Kop van Noord-Holland (CR);2018 maart;5790.0;18.2
4857;Totaal;Kop van Noord-Holland (CR);2018 april;5860.0;18.1
4858;Totaal;Kop van Noord-Holland (CR);2018 mei;5920.0;17.9
4859;Totaal;Kop van Noord-Holland (CR);2018 juni;5890.0;17.7
4860;Totaal;Kop van Noord-Holland (CR);2018 juli;5920.0;18.1
4861;Totaal;Kop van Noord-Holland (CR);2018 augustus;5980.0;18.0
4862;Totaal;Kop van Noord-Holland (CR);2018 september;5860.0;17.8
4863;Totaal;Kop van Noord-Holland (CR);2018 oktober;6010.0;17.8
4864;Totaal;Kop van Noord-Holland (CR);2018 november;6040.0;17.9
4865;Totaal;Kop van Noord-Holland (CR);2018 december;5920.0;17.9
4866;Totaal;Kop van Noord-Holland (CR);2019 januari;5880.0;17.5
4867;Totaal;Kop van Noord-Holland (CR);2019 februari;5920.0;17.6
4868;Totaal;Kop van Noord-Holland (CR);2019 maart;5900.0;17.6
4869;Totaal;Kop van Noord-Holland (CR);2019 april;5970.0;17.5
4870;Totaal;Kop van Noord-Holland (CR);2019 mei;5950.0;17.5
4871;Totaal;Kop van Noord-Holland (CR);2019 juni;5860.0;17.4
4872;Totaal;Kop van Noord-Holland (CR);2019 juli;5840.0;17.4
4873;Totaal;Kop van Noord-Holland (CR);2019 augustus;5770.0;17.4
4874;Totaal;Kop van Noord-Holland (CR);2019 september;5770.0;17.3
4875;Totaal;Kop van Noord-Holland (CR);2019 oktober;5840.0;17.0
4876;Totaal;Kop van Noord-Holland (CR);2019 november;5870.0;16.8
4877;Totaal;Kop van Noord-Holland (CR);2019 december;5780.0;16.5
4878;Totaal;Kop van Noord-Holland (CR);2020 januari;5680.0;16.4
4879;Totaal;Kop van Noord-Holland (CR);2020 februari;5700.0;16.2
4880;Totaal;Kop van Noord-Holland (CR);2020 maart;5770.0;16.2
4881;Totaal;Kop van Noord-Holland (CR);2020 april;5740.0;16.4
4882;Totaal;Kop van Noord-Holland (CR);2020 mei;5830.0;17.1
4883;Totaal;Kop van Noord-Holland (CR);2020 juni;6070.0;17.8
4884;Totaal;Kop van Noord-Holland (CR);2020 juli;6190.0;18.2
4885;Totaal;Kop van Noord-Holland (CR);2020 augustus;6150.0;18.5
4886;Totaal;Kop van Noord-Holland (CR);2020 september;6270.0;18.6
4887;Totaal;Kop van Noord-Holland (CR);2020 oktober;6340.0;18.7
4888;Totaal;Kop van Noord-Holland (CR);2020 november;6490.0;18.8
4889;Totaal;Kop van Noord-Holland (CR);2020 december;6490.0;18.9
4890;Totaal;Kop van Noord-Holland (CR);2021 januari;6430.0;19.0
4891;Totaal;Kop van Noord-Holland (CR);2021 februari;6580.0;19.5
4892;Totaal;Kop van Noord-Holland (CR);2021 maart;6680.0;19.6
4893;Totaal;Kop van Noord-Holland (CR);2021 april;6610.0;19.7
4894;Totaal;Kop van Noord-Holland (CR);2021 mei;6570.0;19.6
4895;Totaal;Kop van Noord-Holland (CR);2021 juni;6590.0;19.6
4896;Totaal;Kop van Noord-Holland (CR);2021 juli;6540.0;19.5
4897;Totaal;Kop van Noord-Holland (CR);2021 augustus;6490.0;19.4
4898;Totaal;Kop van Noord-Holland (CR);2021 september;6520.0;19.3
4899;Totaal;Kop van Noord-Holland (CR);2021 oktober;6610.0;19.2
4900;Totaal;Kop van Noord-Holland (CR);2021 november;6690.0;19.1
4901;Totaal;Kop van Noord-Holland (CR);2021 december;6820.0;19.0
4902;Totaal;Kop van Noord-Holland (CR);2022 januari;6690.0;19.0
4903;Totaal;Kop van Noord-Holland (CR);2022 februari;6690.0;19.0
4904;Totaal;Kop van Noord-Holland (CR);2022 maart;6730.0;19.0
4905;Totaal;Kop van Noord-Holland (CR);2022 april;6710.0;18.8
4906;Totaal;Kop van Noord-Holland (CR);2022 mei;6730.0;18.6
4907;Totaal;Kop van Noord-Holland (CR);2022 juni;6430.0;18.4
4908;Totaal;Kop van Noord-Holland (CR);2022 juli;6380.0;18.1
4909;Totaal;Kop van Noord-Holland (CR);2022 augustus;6330.0;18.0
4910;Totaal;Kop van Noord-Holland (CR);2022 september;6370.0;17.7
4911;Totaal;Kop van Noord-Holland (CR);2022 oktober;6420.0;17.6
4912;Totaal;Kop van Noord-Holland (CR);2022 november;6430.0;17.4
4913;Totaal;Kop van Noord-Holland (CR);2022 december;6540.0;17.3
4914;Totaal;Kop van Noord-Holland (CR);2023 januari;6720.0;17.5
4915;Totaal;Kop van Noord-Holland (CR);2023 februari;6720.0;17.4
4916;Totaal;Kop van Noord-Holland (CR);2023 maart;6630.0;17.4
4917;Totaal;Kop van Noord-Holland (CR);2023 april;6610.0;17.4
4918;Totaal;Kop van Noord-Holland (CR);2023 mei;6630.0;17.0
4919;Totaal;Kop van Noord-Holland (CR);2023 juni;6470.0;16.5
4920;Totaal;Kop van Noord-Holland (CR);2023 juli;6260.0;16.1
4921;Totaal;Kop van Noord-Holland (CR);2023 augustus;6150.0;15.8
4922;Totaal;Kop van Noord-Holland (CR);2023 september;6090.0;15.8
4923;Totaal;Kop van Noord-Holland (CR);2023 oktober;6180.0;15.7
4924;Totaal;Kop van Noord-Holland (CR);2023 november;6200.0;15.6
4925;Totaal;Kop van Noord-Holland (CR);2023 december;6110.0;15.4
4926;Totaal;Kop van Noord-Holland (CR);2024 januari;6080.0;15.4
4927;Totaal;Kop van Noord-Holland (CR);2024 februari;6090.0;15.2
4928;Totaal;Kop van Noord-Holland (CR);2024 maart;6110.0;15.1
4929;Totaal;Kop van Noord-Holland (CR);2024 april;6240.0;15.1
4930;Totaal;Kop van Noord-Holland (CR);2024 mei;6240.0;15.2
4931;Totaal;Kop van Noord-Holland (CR);2024 juni;6010.0;15.3
4932;Totaal;Kop van Noord-Holland (CR);2024 juli;6040.0;15.2
4933;Totaal;Kop van Noord-Holland (CR);2024 augustus;5940.0;15.1
4934;Totaal;Kop van Noord-Holland (CR);2024 september;6020.0;15.2
4935;Totaal;Alkmaar en omgeving (CR);2013 januari;4150.0;14.6
4936;Totaal;Alkmaar en omgeving (CR);2013 februari;4040.0;14.2
4937;Totaal;Alkmaar en omgeving (CR);2013 maart;4110.0;14.2
4938;Totaal;Alkmaar en omgeving (CR);2013 april;4140.0;14.2
4939;Totaal;Alkmaar en omgeving (CR);2013 mei;4160.0;14.2
4940;Totaal;Alkmaar en omgeving (CR);2013 juni;4240.0;14.4
4941;Totaal;Alkmaar en omgeving (CR);2013 juli;4270.0;14.3
4942;Totaal;Alkmaar en omgeving (CR);2013 augustus;4140.0;14.1
4943;Totaal;Alkmaar en omgeving (CR);2013 september;4210.0;14.3
4944;Totaal;Alkmaar en omgeving (CR);2013 oktober;4360.0;15.0
4945;Totaal;Alkmaar en omgeving (CR);2013 november;4380.0;15.0
4946;Totaal;Alkmaar en omgeving (CR);2013 december;4380.0;14.8
4947;Totaal;Alkmaar en omgeving (CR);2014 januari;4400.0;14.9
4948;Totaal;Alkmaar en omgeving (CR);2014 februari;4400.0;15.0
4949;Totaal;Alkmaar en omgeving (CR);2014 maart;4360.0;14.9
4950;Totaal;Alkmaar en omgeving (CR);2014 april;4360.0;15.0
4951;Totaal;Alkmaar en omgeving (CR);2014 mei;4400.0;15.1
4952;Totaal;Alkmaar en omgeving (CR);2014 juni;4380.0;15.1
4953;Totaal;Alkmaar en omgeving (CR);2014 juli;4380.0;14.8
4954;Totaal;Alkmaar en omgeving (CR);2014 augustus;4360.0;14.9
4955;Totaal;Alkmaar en omgeving (CR);2014 september;4360.0;14.8
4956;Totaal;Alkmaar en omgeving (CR);2014 oktober;4470.0;14.9
4957;Totaal;Alkmaar en omgeving (CR);2014 november;4590.0;15.0
4958;Totaal;Alkmaar en omgeving (CR);2014 december;4770.0;15.0
4959;Totaal;Alkmaar en omgeving (CR);2015 januari;3670.0;15.1
4960;Totaal;Alkmaar en omgeving (CR);2015 februari;3680.0;15.1
4961;Totaal;Alkmaar en omgeving (CR);2015 maart;3680.0;15.1
4962;Totaal;Alkmaar en omgeving (CR);2015 april;3740.0;15.0
4963;Totaal;Alkmaar en omgeving (CR);2015 mei;3690.0;15.0
4964;Totaal;Alkmaar en omgeving (CR);2015 juni;3750.0;15.0
4965;Totaal;Alkmaar en omgeving (CR);2015 juli;3740.0;15.0
4966;Totaal;Alkmaar en omgeving (CR);2015 augustus;3710.0;14.9
4967;Totaal;Alkmaar en omgeving (CR);2015 september;3700.0;14.9
4968;Totaal;Alkmaar en omgeving (CR);2015 oktober;3750.0;15.0
4969;Totaal;Alkmaar en omgeving (CR);2015 november;3760.0;15.0
4970;Totaal;Alkmaar en omgeving (CR);2015 december;3770.0;15.1
4971;Totaal;Alkmaar en omgeving (CR);2016 januari;3720.0;15.1
4972;Totaal;Alkmaar en omgeving (CR);2016 februari;3770.0;15.3
4973;Totaal;Alkmaar en omgeving (CR);2016 maart;3790.0;15.3
4974;Totaal;Alkmaar en omgeving (CR);2016 april;3760.0;15.2
4975;Totaal;Alkmaar en omgeving (CR);2016 mei;3750.0;15.1
4976;Totaal;Alkmaar en omgeving (CR);2016 juni;3780.0;14.7
4977;Totaal;Alkmaar en omgeving (CR);2016 juli;3750.0;14.3
4978;Totaal;Alkmaar en omgeving (CR);2016 augustus;3770.0;14.2
4979;Totaal;Alkmaar en omgeving (CR);2016 september;3770.0;14.1
4980;Totaal;Alkmaar en omgeving (CR);2016 oktober;3800.0;14.1
4981;Totaal;Alkmaar en omgeving (CR);2016 november;3810.0;14.2
4982;Totaal;Alkmaar en omgeving (CR);2016 december;3810.0;14.1
4983;Totaal;Alkmaar en omgeving (CR);2017 januari;3780.0;14.0
4984;Totaal;Alkmaar en omgeving (CR);2017 februari;3800.0;14.0
4985;Totaal;Alkmaar en omgeving (CR);2017 maart;3810.0;13.8
4986;Totaal;Alkmaar en omgeving (CR);2017 april;3830.0;13.8
4987;Totaal;Alkmaar en omgeving (CR);2017 mei;3810.0;13.8
4988;Totaal;Alkmaar en omgeving (CR);2017 juni;3790.0;13.9
4989;Totaal;Alkmaar en omgeving (CR);2017 juli;3820.0;13.6
4990;Totaal;Alkmaar en omgeving (CR);2017 augustus;3750.0;13.2
4991;Totaal;Alkmaar en omgeving (CR);2017 september;3760.0;13.0
4992;Totaal;Alkmaar en omgeving (CR);2017 oktober;3760.0;13.2
4993;Totaal;Alkmaar en omgeving (CR);2017 november;3780.0;13.0
4994;Totaal;Alkmaar en omgeving (CR);2017 december;3790.0;12.9
4995;Totaal;Alkmaar en omgeving (CR);2018 januari;3770.0;12.9
4996;Totaal;Alkmaar en omgeving (CR);2018 februari;3770.0;12.7
4997;Totaal;Alkmaar en omgeving (CR);2018 maart;3790.0;12.6
4998;Totaal;Alkmaar en omgeving (CR);2018 april;3820.0;12.6
4999;Totaal;Alkmaar en omgeving (CR);2018 mei;3830.0;12.5
5000;Totaal;Alkmaar en omgeving (CR);2018 juni;3830.0;12.4
5001;Totaal;Alkmaar en omgeving (CR);2018 juli;3810.0;12.3
5002;Totaal;Alkmaar en omgeving (CR);2018 augustus;3760.0;12.2
5003;Totaal;Alkmaar en omgeving (CR);2018 september;3750.0;12.2
5004;Totaal;Alkmaar en omgeving (CR);2018 oktober;3770.0;12.2
5005;Totaal;Alkmaar en omgeving (CR);2018 november;3780.0;12.1
5006;Totaal;Alkmaar en omgeving (CR);2018 december;3760.0;12.0
5007;Totaal;Alkmaar en omgeving (CR);2019 januari;3780.0;12.0
5008;Totaal;Alkmaar en omgeving (CR);2019 februari;3790.0;12.0
5009;Totaal;Alkmaar en omgeving (CR);2019 maart;3810.0;12.0
5010;Totaal;Alkmaar en omgeving (CR);2019 april;3830.0;12.0
5011;Totaal;Alkmaar en omgeving (CR);2019 mei;3780.0;11.9
5012;Totaal;Alkmaar en omgeving (CR);2019 juni;3690.0;11.8
5013;Totaal;Alkmaar en omgeving (CR);2019 juli;3690.0;11.7
5014;Totaal;Alkmaar en omgeving (CR);2019 augustus;3640.0;11.6
5015;Totaal;Alkmaar en omgeving (CR);2019 september;3600.0;11.5
5016;Totaal;Alkmaar en omgeving (CR);2019 oktober;3650.0;11.4
5017;Totaal;Alkmaar en omgeving (CR);2019 november;3620.0;11.4
5018;Totaal;Alkmaar en omgeving (CR);2019 december;3620.0;11.3
5019;Totaal;Alkmaar en omgeving (CR);2020 januari;3550.0;11.3
5020;Totaal;Alkmaar en omgeving (CR);2020 februari;3540.0;11.2
5021;Totaal;Alkmaar en omgeving (CR);2020 maart;3570.0;10.9
5022;Totaal;Alkmaar en omgeving (CR);2020 april;3520.0;11.0
5023;Totaal;Alkmaar en omgeving (CR);2020 mei;3640.0;11.2
5024;Totaal;Alkmaar en omgeving (CR);2020 juni;3690.0;11.6
5025;Totaal;Alkmaar en omgeving (CR);2020 juli;3760.0;11.7
5026;Totaal;Alkmaar en omgeving (CR);2020 augustus;3700.0;11.9
5027;Totaal;Alkmaar en omgeving (CR);2020 september;3760.0;12.0
5028;Totaal;Alkmaar en omgeving (CR);2020 oktober;3760.0;12.1
5029;Totaal;Alkmaar en omgeving (CR);2020 november;3720.0;12.3
5030;Totaal;Alkmaar en omgeving (CR);2020 december;3810.0;12.3
5031;Totaal;Alkmaar en omgeving (CR);2021 januari;3690.0;12.3
5032;Totaal;Alkmaar en omgeving (CR);2021 februari;3700.0;12.4
5033;Totaal;Alkmaar en omgeving (CR);2021 maart;3780.0;12.5
5034;Totaal;Alkmaar en omgeving (CR);2021 april;3810.0;12.6
5035;Totaal;Alkmaar en omgeving (CR);2021 mei;3790.0;12.7
5036;Totaal;Alkmaar en omgeving (CR);2021 juni;3840.0;12.6
5037;Totaal;Alkmaar en omgeving (CR);2021 juli;3830.0;12.5
5038;Totaal;Alkmaar en omgeving (CR);2021 augustus;3830.0;12.5
5039;Totaal;Alkmaar en omgeving (CR);2021 september;3800.0;12.4
5040;Totaal;Alkmaar en omgeving (CR);2021 oktober;3800.0;12.4
5041;Totaal;Alkmaar en omgeving (CR);2021 november;3780.0;12.3
5042;Totaal;Alkmaar en omgeving (CR);2021 december;3830.0;12.2
5043;Totaal;Alkmaar en omgeving (CR);2022 januari;3740.0;12.2
5044;Totaal;Alkmaar en omgeving (CR);2022 februari;3720.0;12.0
5045;Totaal;Alkmaar en omgeving (CR);2022 maart;3740.0;12.0
5046;Totaal;Alkmaar en omgeving (CR);2022 april;3800.0;12.0
5047;Totaal;Alkmaar en omgeving (CR);2022 mei;3820.0;11.9
5048;Totaal;Alkmaar en omgeving (CR);2022 juni;3700.0;11.9
5049;Totaal;Alkmaar en omgeving (CR);2022 juli;3700.0;11.8
5050;Totaal;Alkmaar en omgeving (CR);2022 augustus;3740.0;11.8
5051;Totaal;Alkmaar en omgeving (CR);2022 september;3720.0;11.8
5052;Totaal;Alkmaar en omgeving (CR);2022 oktober;3730.0;11.6
5053;Totaal;Alkmaar en omgeving (CR);2022 november;3730.0;11.5
5054;Totaal;Alkmaar en omgeving (CR);2022 december;3650.0;11.1
5055;Totaal;Alkmaar en omgeving (CR);2023 januari;3570.0;11.1
5056;Totaal;Alkmaar en omgeving (CR);2023 februari;3600.0;11.0
5057;Totaal;Alkmaar en omgeving (CR);2023 maart;3710.0;11.1
5058;Totaal;Alkmaar en omgeving (CR);2023 april;3740.0;11.1
