ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
5452;Tijlvoort-Zuid;Goirle                                  ;Buurt     ;BU07851325;1;3.0;11.0
5453;Wijk 14 Verspreide huizen Goirle;Goirle                                  ;Wijk      ;WK078514  ;1;8.0;73.0
5454;Verspreide huizen Goirle;Goirle                                  ;Buurt     ;BU07851426;1;8.0;73.0
5455;Wijk 20 Riel;Goirle                                  ;Wijk      ;WK078520  ;1;173.0;686.0
5456;Riel-Dorp;Goirle                                  ;Buurt     ;BU07852027;1;154.0;586.0
5457;Spaansehoek;Goirle                                  ;Buurt     ;BU07852028;1;19.0;100.0
5458;Wijk 21 Bedrijventerrein Riel;Goirle                                  ;Wijk      ;WK078521  ;1;17.0;40.0
5459;Bedrijventerrein Riel;Goirle                                  ;Buurt     ;BU07852129;1;17.0;40.0
5460;Wijk 22 Sportpark De Krim;Goirle                                  ;Wijk      ;WK078522  ;1;;
5461;Sportpark De Krim;Goirle                                  ;Buurt     ;BU07852230;1;;
5462;Wijk 23 Verspriede huizen Riel;Goirle                                  ;Wijk      ;WK078523  ;1;9.0;53.0
5463;Verspreide huizen Riel;Goirle                                  ;Buurt     ;BU07852331;1;9.0;53.0
5464;Gooise Meren;Gooise Meren                            ;Gemeente  ;GM1942    ;.;1666.0;5049.0
5465;Bussum Centrum;Gooise Meren                            ;Wijk      ;WK194200  ;1;220.0;599.0
5466;Brinklaan;Gooise Meren                            ;Buurt     ;BU19420000;1;14.0;45.0
5467;Raadhuisplein;Gooise Meren                            ;Buurt     ;BU19420001;1;24.0;59.0
5468;Verbindingslaan;Gooise Meren                            ;Buurt     ;BU19420002;1;26.0;81.0
5469;Batterijlaan;Gooise Meren                            ;Buurt     ;BU19420003;1;31.0;84.0
5470;Cereslaan;Gooise Meren                            ;Buurt     ;BU19420004;1;21.0;51.0
5471;Bijlstraat;Gooise Meren                            ;Buurt     ;BU19420005;1;16.0;48.0
5472;Nijverheidswerf;Gooise Meren                            ;Buurt     ;BU19420006;1;26.0;92.0
5473;Laarderwegkwartier;Gooise Meren                            ;Buurt     ;BU19420007;1;45.0;88.0
5474;Spiegelzicht;Gooise Meren                            ;Buurt     ;BU19420008;1;17.0;50.0
5475;Brediuskwartier;Gooise Meren                            ;Wijk      ;WK194201  ;1;81.0;215.0
5476;Prins Hendrikkwartier;Gooise Meren                            ;Buurt     ;BU19420100;1;18.0;63.0
5477;Hooftlaan;Gooise Meren                            ;Buurt     ;BU19420101;1;28.0;63.0
5478;Vondellaan;Gooise Meren                            ;Buurt     ;BU19420102;1;24.0;55.0
5479;Bredius-West;Gooise Meren                            ;Buurt     ;BU19420103;1;7.0;19.0
5480;Bredius-Oost;Gooise Meren                            ;Buurt     ;BU19420104;1;4.0;14.0
5481;Eng;Gooise Meren                            ;Wijk      ;WK194202  ;1;414.0;1144.0
5482;Sportpark-Zuid;Gooise Meren                            ;Buurt     ;BU19420200;1;;
5483;Donderstraat;Gooise Meren                            ;Buurt     ;BU19420201;1;36.0;115.0
5484;Godelindebuurt;Gooise Meren                            ;Buurt     ;BU19420202;1;8.0;28.0
5485;Waltherlaan;Gooise Meren                            ;Buurt     ;BU19420203;1;21.0;67.0
5486;Bloemenbuurt;Gooise Meren                            ;Buurt     ;BU19420204;1;33.0;94.0
5487;Ooster Eng-Noord;Gooise Meren                            ;Buurt     ;BU19420205;1;48.0;162.0
5488;Ooster Eng-Zuid;Gooise Meren                            ;Buurt     ;BU19420206;1;68.0;201.0
5489;Midden Eng-Oost;Gooise Meren                            ;Buurt     ;BU19420207;1;61.0;145.0
5490;Midden Eng-West;Gooise Meren                            ;Buurt     ;BU19420208;1;60.0;149.0
5491;Wester Eng;Gooise Meren                            ;Buurt     ;BU19420209;1;79.0;181.0
5492;Spiegel;Gooise Meren                            ;Wijk      ;WK194203  ;1;98.0;324.0
5493;Lomanplein;Gooise Meren                            ;Buurt     ;BU19420300;1;7.0;23.0
5494;Schimmellaan;Gooise Meren                            ;Buurt     ;BU19420301;1;3.0;14.0
5495;Boslaan;Gooise Meren                            ;Buurt     ;BU19420302;1;9.0;29.0
5496;Koedijk;Gooise Meren                            ;Buurt     ;BU19420303;1;12.0;43.0
5497;Kom van Bieghel;Gooise Meren                            ;Buurt     ;BU19420304;1;19.0;89.0
5498;Meijerkamp;Gooise Meren                            ;Buurt     ;BU19420305;1;17.0;45.0
5499;Fransekamp;Gooise Meren                            ;Buurt     ;BU19420306;1;31.0;81.0
5500;Muiden;Gooise Meren                            ;Wijk      ;WK194204  ;1;418.0;1289.0
5501;Vesting Muiden;Gooise Meren                            ;Buurt     ;BU19420400;1;17.0;43.0
5502;Krijgsman;Gooise Meren                            ;Buurt     ;BU19420401;1;133.0;351.0
5503;Muiderberg;Gooise Meren                            ;Buurt     ;BU19420402;1;128.0;431.0
5504;Mariahoeve Muiden;Gooise Meren                            ;Buurt     ;BU19420403;1;47.0;135.0
5505;Buitendijken Muiderberg;Gooise Meren                            ;Buurt     ;BU19420404;1;74.0;217.0
5506;Pampusweg;Gooise Meren                            ;Buurt     ;BU19420408;1;8.0;39.0
5507;IJmeer;Gooise Meren                            ;Buurt     ;BU19420409;1;;
5508;Noordpolder;Gooise Meren                            ;Buurt     ;BU19420410;1;11.0;73.0
5509;Naarden;Gooise Meren                            ;Wijk      ;WK194205  ;1;435.0;1479.0
5510;Naarden Vesting;Gooise Meren                            ;Buurt     ;BU19420501;1;12.0;28.0
5511;Tuindorp Keverdijk;Gooise Meren                            ;Buurt     ;BU19420502;1;72.0;215.0
5512;Naarderwoonbos;Gooise Meren                            ;Buurt     ;BU19420503;1;24.0;125.0
5513;Bedrijvenpark Gooimeer-Zuid;Gooise Meren                            ;Buurt     ;BU19420504;1;;
5514;Oranje Nassaupark-Noord;Gooise Meren                            ;Buurt     ;BU19420506;1;27.0;99.0
5515;Oranje Nassaupark-Zuid;Gooise Meren                            ;Buurt     ;BU19420507;1;30.0;82.0
5516;Ministerpark;Gooise Meren                            ;Buurt     ;BU19420508;1;75.0;230.0
5517;Componistenkwartier;Gooise Meren                            ;Buurt     ;BU19420509;1;51.0;217.0
5518;Rembrandtpark;Gooise Meren                            ;Buurt     ;BU19420510;1;52.0;216.0
5519;Bos van Bredius-Noord;Gooise Meren                            ;Buurt     ;BU19420511;1;4.0;20.0
5520;Valkeveen;Gooise Meren                            ;Buurt     ;BU19420512;1;9.0;26.0
5521;Naardermeer;Gooise Meren                            ;Buurt     ;BU19420513;1;;
5522;Bos van Bredius-Zuid;Gooise Meren                            ;Buurt     ;BU19420515;1;;
5523;Bedrijvenpark Gooimeer-Noord;Gooise Meren                            ;Buurt     ;BU19420555;1;;
5524;Vierhoven;Gooise Meren                            ;Buurt     ;BU19420565;1;24.0;58.0
5525;Naardermeerkwartier;Gooise Meren                            ;Buurt     ;BU19420575;1;13.0;35.0
5526;De Fortlanden;Gooise Meren                            ;Buurt     ;BU19420585;1;37.0;101.0
5527;Gorinchem;Gorinchem                               ;Gemeente  ;GM0512    ;.;1290.0;3926.0
5528;Wijk 01 Gorinchem binnenstad;Gorinchem                               ;Wijk      ;WK051201  ;1;60.0;164.0
5529;Bovenstad;Gorinchem                               ;Buurt     ;BU05120101;1;23.0;67.0
5530;Benedenstad;Gorinchem                               ;Buurt     ;BU05120102;1;37.0;97.0
5531;Wijk 02 Wijdschild;Gorinchem                               ;Wijk      ;WK051202  ;1;124.0;422.0
5532;Wijdschild;Gorinchem                               ;Buurt     ;BU05120200;1;124.0;422.0
5533;Wijk 03 Lingewijk;Gorinchem                               ;Wijk      ;WK051203  ;1;47.0;144.0
5534;Lingewijk;Gorinchem                               ;Buurt     ;BU05120300;1;47.0;144.0
5535;Wijk 04 haarwijk;Gorinchem                               ;Wijk      ;WK051204  ;1;137.0;352.0
5536;Haarwijk West;Gorinchem                               ;Buurt     ;BU05120403;1;49.0;160.0
5537;Haarwijk Oost;Gorinchem                               ;Buurt     ;BU05120404;1;88.0;192.0
5538;Wijk 05 Stalkaarsen;Gorinchem                               ;Wijk      ;WK051205  ;1;136.0;324.0
5539;Stalkaarsen;Gorinchem                               ;Buurt     ;BU05120500;1;136.0;324.0
5540;Wijk 06 Gildenwijk;Gorinchem                               ;Wijk      ;WK051206  ;1;25.0;73.0
5541;Gildenwijk;Gorinchem                               ;Buurt     ;BU05120600;1;25.0;73.0
5542;Wijk 07 Schelluinsestraat;Gorinchem                               ;Wijk      ;WK051207  ;1;26.0;60.0
5543;Schelluinsestraat;Gorinchem                               ;Buurt     ;BU05120700;1;26.0;60.0
5544;Wijk 08 Avelingen Oost;Gorinchem                               ;Wijk      ;WK051208  ;1;;
5545;Avelingen Oost;Gorinchem                               ;Buurt     ;BU05120800;1;;
5546;Wijk 09 Avelingen West;Gorinchem                               ;Wijk      ;WK051209  ;1;;
5547;Avelingen West;Gorinchem                               ;Buurt     ;BU05120900;1;;
5548;Wijk 10 Molenvliet;Gorinchem                               ;Wijk      ;WK051210  ;1;;
5549;Molenvliet;Gorinchem                               ;Buurt     ;BU05121000;1;;
5550;Wijk 11 laag Dalem;Gorinchem                               ;Wijk      ;WK051211  ;1;406.0;1284.0
5551;Laag Dalem I;Gorinchem                               ;Buurt     ;BU05121105;1;93.0;320.0
5552;Laag Dalem II;Gorinchem                               ;Buurt     ;BU05121106;1;123.0;363.0
5553;Laag Dalem Oost;Gorinchem                               ;Buurt     ;BU05121107;1;128.0;395.0
5554;Laag Dalem Zuid;Gorinchem                               ;Buurt     ;BU05121108;1;62.0;205.0
5555;Wijk 12 Dalem;Gorinchem                               ;Wijk      ;WK051212  ;1;47.0;164.0
5556;Dalem;Gorinchem                               ;Buurt     ;BU05121200;1;47.0;164.0
5557;Wijk 13 Hoog Dalem;Gorinchem                               ;Wijk      ;WK051213  ;1;243.0;774.0
5558;Hoog Dalem;Gorinchem                               ;Buurt     ;BU05121300;1;243.0;774.0
5559;Wijk 14 Bedrijventerrein Oost;Gorinchem                               ;Wijk      ;WK051214  ;1;4.0;40.0
5560;Linge;Gorinchem                               ;Buurt     ;BU05121409;1;;
5561;Oost I;Gorinchem                               ;Buurt     ;BU05121410;1;;
5562;Oost II;Gorinchem                               ;Buurt     ;BU05121411;1;;
5563;Wijk 15 Papland;Gorinchem                               ;Wijk      ;WK051215  ;1;7.0;26.0
5564;Papland;Gorinchem                               ;Buurt     ;BU05121500;1;7.0;26.0
5565;Wijk 16 schotdeuren;Gorinchem                               ;Wijk      ;WK051216  ;1;15.0;47.0
5566;Schotdeuren;Gorinchem                               ;Buurt     ;BU05121600;1;15.0;47.0
5567;Wijk 17 Bedrijventerrein Noord;Gorinchem                               ;Wijk      ;WK051217  ;1;4.0;13.0
5568;Bedrijventerrein Noord;Gorinchem                               ;Buurt     ;BU05121700;1;4.0;13.0
5569;Wijk 18 Landelijk gebied West;Gorinchem                               ;Wijk      ;WK051218  ;1;5.0;19.0
5570;Landelijk gebied West;Gorinchem                               ;Buurt     ;BU05121800;1;5.0;19.0
5571;Wijk 19 Landelijk gebied Noord;Gorinchem                               ;Wijk      ;WK051219  ;1;;
5572;Landelijk gebied Noord;Gorinchem                               ;Buurt     ;BU05121900;1;;
5573;Wijk 20 Landelijk gebied Oost;Gorinchem                               ;Wijk      ;WK051220  ;1;;
5574;Landelijk gebied Oost;Gorinchem                               ;Buurt     ;BU05122000;1;;
5575;Wijk 21 Landelijk gebied Zuid;Gorinchem                               ;Wijk      ;WK051221  ;1;;
5576;Landelijk gebied Zuid;Gorinchem                               ;Buurt     ;BU05122100;1;;
5577;Gouda;Gouda                                   ;Gemeente  ;GM0513    ;.;3234.0;8630.0
5578;Binnenstad;Gouda                                   ;Wijk      ;WK051301  ;1;148.0;383.0
5579;Nieuwe Markt e.o.;Gouda                                   ;Buurt     ;BU05130100;1;13.0;39.0
5580;De Baan e.o.;Gouda                                   ;Buurt     ;BU05130101;1;19.0;70.0
5581;Turfmarkt e.o.;Gouda                                   ;Buurt     ;BU05130102;1;24.0;59.0
5582;Raam e.o.;Gouda                                   ;Buurt     ;BU05130103;1;33.0;73.0
5583;Nieuwe Park Oost;Gouda                                   ;Buurt     ;BU05130104;1;59.0;142.0
5584;Nieuwe Park West;Gouda                                   ;Buurt     ;BU05130105;1;;
5585;De Korte Akkeren;Gouda                                   ;Wijk      ;WK051302  ;1;234.0;573.0
5586;De Korte Akkeren Oud;Gouda                                   ;Buurt     ;BU05130200;1;121.0;298.0
5587;De Korte Akkeren Nieuw;Gouda                                   ;Buurt     ;BU05130201;1;102.0;246.0
5588;Industrieterrein Kromme Gouwe;Gouda                                   ;Buurt     ;BU05130202;1;;
5589;Industrieterrein Hollandsche IJssel;Gouda                                   ;Buurt     ;BU05130203;1;;
5590;Weidebloemkwartier;Gouda                                   ;Buurt     ;BU05130204;1;;
5591;Bloemendaal;Gouda                                   ;Wijk      ;WK051303  ;1;522.0;1405.0
5592;Boerhaavekwartier;Gouda                                   ;Buurt     ;BU05130300;1;26.0;61.0
5593;Windrooskwartier en Heesterbuurt;Gouda                                   ;Buurt     ;BU05130301;1;279.0;686.0
5594;Groenhovenkwartier;Gouda                                   ;Buurt     ;BU05130302;1;131.0;333.0
5595;Bloemendaalseweg;Gouda                                   ;Buurt     ;BU05130303;1;6.0;23.0
5596;De Goudse Poort;Gouda                                   ;Buurt     ;BU05130304;1;4.0;13.0
5597;Gaardenbuurt;Gouda                                   ;Buurt     ;BU05130305;1;76.0;289.0
5598;Plaswijck;Gouda                                   ;Wijk      ;WK051304  ;1;762.0;2143.0
5599;Hoef- en Veldbuurt;Gouda                                   ;Buurt     ;BU05130400;1;10.0;32.0
5600;Zomenbuurt;Gouda                                   ;Buurt     ;BU05130401;1;159.0;401.0
5601;Hoevenbuurt;Gouda                                   ;Buurt     ;BU05130402;1;81.0;229.0
5602;Lusten-, Burgen- en Steinenbuurt;Gouda                                   ;Buurt     ;BU05130403;1;124.0;347.0
5603;Grassen- Waterbuurt;Gouda                                   ;Buurt     ;BU05130404;1;159.0;490.0
5604;Bodegraafsestraatweg;Gouda                                   ;Buurt     ;BU05130405;1;8.0;35.0
5605;De Mammoet;Gouda                                   ;Buurt     ;BU05130406;1;134.0;367.0
5606;Wervenbuurt;Gouda                                   ;Buurt     ;BU05130407;1;87.0;243.0
5607;Noord;Gouda                                   ;Wijk      ;WK051305  ;1;483.0;1206.0
5608;Ouwe Gouwe;Gouda                                   ;Buurt     ;BU05130500;1;81.0;236.0
5609;Statensingel;Gouda                                   ;Buurt     ;BU05130501;1;6.0;13.0
5610;Wethouder Venteweg;Gouda                                   ;Buurt     ;BU05130502;1;40.0;116.0
5611;Achterwillenseweg;Gouda                                   ;Buurt     ;BU05130503;1;12.0;25.0
5612;Slagenbuurt;Gouda                                   ;Buurt     ;BU05130504;1;171.0;454.0
5613;Middenwillens;Gouda                                   ;Buurt     ;BU05130505;1;173.0;363.0
5614;De Goudse Hout;Gouda                                   ;Buurt     ;BU05130509;1;;
5615;Kort Haarlem;Gouda                                   ;Wijk      ;WK051306  ;1;299.0;753.0
5616;Oosterwei;Gouda                                   ;Buurt     ;BU05130600;1;29.0;76.0
5617;Vreewijk;Gouda                                   ;Buurt     ;BU05130601;1;41.0;124.0
5618;Voorwillenseweg;Gouda                                   ;Buurt     ;BU05130602;1;35.0;122.0
5619;Kadenbuurt;Gouda                                   ;Buurt     ;BU05130603;1;56.0;133.0
5620;Kort Haarlem;Gouda                                   ;Buurt     ;BU05130604;1;138.0;298.0
5621;Goverwelle;Gouda                                   ;Wijk      ;WK051307  ;1;490.0;1388.0
5622;Sportbuurt;Gouda                                   ;Buurt     ;BU05130700;1;31.0;124.0
5623;Molenbuurt;Gouda                                   ;Buurt     ;BU05130701;1;149.0;386.0
5624;Polderbuurt;Gouda                                   ;Buurt     ;BU05130702;1;117.0;317.0
5625;Vrijheidsbuurt;Gouda                                   ;Buurt     ;BU05130703;1;73.0;205.0
5626;Componistenbuurt;Gouda                                   ;Buurt     ;BU05130704;1;78.0;232.0
5627;Muziekbuurt;Gouda                                   ;Buurt     ;BU05130705;1;42.0;124.0
5628;Stolwijkersluis;Gouda                                   ;Wijk      ;WK051308  ;1;32.0;145.0
5629;Stolwijkersluis Oost;Gouda                                   ;Buurt     ;BU05130800;1;26.0;121.0
5630;Stolwijkersluis West;Gouda                                   ;Buurt     ;BU05130809;1;6.0;24.0
5631;Westergouwe;Gouda                                   ;Wijk      ;WK051309  ;1;264.0;633.0
5632;Gouwestroom;Gouda                                   ;Buurt     ;BU05130900;1;;
5633;Ringvaartbocht;Gouda                                   ;Buurt     ;BU05130901;1;;
