ID;DiplomaOpPeilmoment;Geslacht;Herkomstkenmerken;DefinitiefSchooladvies;OnderwijspositieOpPeilmoment;Startjaar;Peilmoment;LeerlingenAantal_1
156;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
157;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
158;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
159;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
160;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2016;4 jaar na startjaar;15520.0
161;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2016;5 jaar na startjaar;15520.0
162;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2016;6 jaar na startjaar;15520.0
163;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
164;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2018;4 jaar na startjaar;12560.0
165;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
166;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
167;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
168;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2008;4 jaar na startjaar;
169;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2008;5 jaar na startjaar;
170;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2008;6 jaar na startjaar;
171;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2008;7 jaar na startjaar;
172;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2010;4 jaar na startjaar;
173;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2010;5 jaar na startjaar;
174;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2010;6 jaar na startjaar;
175;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2010;7 jaar na startjaar;
176;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2012;4 jaar na startjaar;
177;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2012;5 jaar na startjaar;
178;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2012;6 jaar na startjaar;
179;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2012;7 jaar na startjaar;
180;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2014;4 jaar na startjaar;
181;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2014;5 jaar na startjaar;
182;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2014;6 jaar na startjaar;
183;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2014;7 jaar na startjaar;
184;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2016;4 jaar na startjaar;1780.0
185;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2016;5 jaar na startjaar;230.0
186;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2016;6 jaar na startjaar;30.0
187;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2016;7 jaar na startjaar;
188;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2018;4 jaar na startjaar;1260.0
189;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2018;5 jaar na startjaar;
190;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2018;6 jaar na startjaar;
191;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen in vo;2018;7 jaar na startjaar;
192;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2008;4 jaar na startjaar;
193;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2008;5 jaar na startjaar;
194;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2008;6 jaar na startjaar;
195;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2008;7 jaar na startjaar;
196;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2010;4 jaar na startjaar;
197;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2010;5 jaar na startjaar;
198;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2010;6 jaar na startjaar;
199;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2010;7 jaar na startjaar;
200;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2012;4 jaar na startjaar;
201;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2012;5 jaar na startjaar;
202;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2012;6 jaar na startjaar;
203;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2012;7 jaar na startjaar;
204;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2014;4 jaar na startjaar;
205;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2014;5 jaar na startjaar;
206;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2014;6 jaar na startjaar;
207;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2014;7 jaar na startjaar;
208;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2016;4 jaar na startjaar;13740.0
209;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2016;5 jaar na startjaar;15290.0
210;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2016;6 jaar na startjaar;15490.0
211;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2016;7 jaar na startjaar;
212;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2018;4 jaar na startjaar;11300.0
213;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2018;5 jaar na startjaar;
214;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2018;6 jaar na startjaar;
215;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2018;7 jaar na startjaar;
216;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
217;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
218;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
219;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
220;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
221;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2010;5 jaar na startjaar;
222;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2010;6 jaar na startjaar;
223;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2010;7 jaar na startjaar;
224;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2012;4 jaar na startjaar;
225;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2012;5 jaar na startjaar;
226;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2012;6 jaar na startjaar;
227;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2012;7 jaar na startjaar;
228;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
229;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
230;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
231;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
232;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2016;4 jaar na startjaar;5470.0
233;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2016;5 jaar na startjaar;5470.0
234;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2016;6 jaar na startjaar;5470.0
235;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
236;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2018;4 jaar na startjaar;6520.0
237;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
238;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
239;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
240;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2008;4 jaar na startjaar;
241;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2008;5 jaar na startjaar;
242;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2008;6 jaar na startjaar;
243;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2008;7 jaar na startjaar;
244;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2010;4 jaar na startjaar;
245;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2010;5 jaar na startjaar;
246;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2010;6 jaar na startjaar;
247;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2010;7 jaar na startjaar;
248;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2012;4 jaar na startjaar;
249;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2012;5 jaar na startjaar;
250;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2012;6 jaar na startjaar;
251;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2012;7 jaar na startjaar;
252;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2014;4 jaar na startjaar;
253;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2014;5 jaar na startjaar;
254;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2014;6 jaar na startjaar;
255;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2014;7 jaar na startjaar;
256;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2016;4 jaar na startjaar;510.0
257;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2016;5 jaar na startjaar;90.0
258;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2016;6 jaar na startjaar;20.0
259;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2016;7 jaar na startjaar;
260;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2018;4 jaar na startjaar;550.0
261;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2018;5 jaar na startjaar;
262;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2018;6 jaar na startjaar;
263;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen in vo;2018;7 jaar na startjaar;
264;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen uit vo;2008;4 jaar na startjaar;
265;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen uit vo;2008;5 jaar na startjaar;
266;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen uit vo;2008;6 jaar na startjaar;
267;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen uit vo;2008;7 jaar na startjaar;
268;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen uit vo;2010;4 jaar na startjaar;
269;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen uit vo;2010;5 jaar na startjaar;
270;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen uit vo;2010;6 jaar na startjaar;
271;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen uit vo;2010;7 jaar na startjaar;
272;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Advies: vmbo-b/k;Leerlingen uit vo;2012;4 jaar na startjaar;
