ID;BronTechniek;Perioden;Elektriciteitsproductie_1;AandeelInTotaalElektriciteitsverbruik_2;Elektriciteitsproductie_3;AandeelInTotaalElektriciteitsverbruik_4;Elektriciteitsproductie_5;AandeelInTotaalElektriciteitsverbruik_6;Elektriciteit_7;AandeelInTotaalElektriciteitsverbruik_8;Elektriciteit_9;AandeelInTotaalElektriciteitsverbruik_10
1198;Biogas, co-vergisting van mest;2008;370.0;0.3;370.0;0.3;339.0;0.28;;;;
1199;Biogas, co-vergisting van mest;2009 1e kwartaal;;;121.0;0.38;111.0;0.37;;;;
1200;Biogas, co-vergisting van mest;2009 2e kwartaal;;;123.0;0.44;113.0;0.42;;;;
1201;Biogas, co-vergisting van mest;2009 3e kwartaal;;;134.0;0.49;123.0;0.47;;;;
1202;Biogas, co-vergisting van mest;2009 4e kwartaal;;;149.0;0.47;137.0;0.45;;;;
1203;Biogas, co-vergisting van mest;2009;528.0;0.45;528.0;0.45;484.0;0.43;;;;
1204;Biogas, co-vergisting van mest;2010 1e kwartaal;;;145.0;0.46;133.0;0.44;;;;
1205;Biogas, co-vergisting van mest;2010 2e kwartaal;;;144.0;0.51;132.0;0.49;;;;
1206;Biogas, co-vergisting van mest;2010 3e kwartaal;;;143.0;0.5;131.0;0.48;;;;
1207;Biogas, co-vergisting van mest;2010 4e kwartaal;;;143.0;0.43;131.0;0.41;;;;
1208;Biogas, co-vergisting van mest;2010;575.0;0.48;575.0;0.48;527.0;0.45;;;;
1209;Biogas, co-vergisting van mest;2011 1e kwartaal;;;132.0;0.41;121.0;0.39;;;;
1210;Biogas, co-vergisting van mest;2011 2e kwartaal;;;138.0;0.49;127.0;0.46;;;;
1211;Biogas, co-vergisting van mest;2011 3e kwartaal;;;145.0;0.51;133.0;0.48;;;;
1212;Biogas, co-vergisting van mest;2011 4e kwartaal;;;146.0;0.44;134.0;0.42;;;;
1213;Biogas, co-vergisting van mest;2011;562.0;0.46;562.0;0.46;515.0;0.44;;;;
1214;Biogas, co-vergisting van mest;2012 1e kwartaal;;;148.0;0.47;135.0;0.44;;;;
1215;Biogas, co-vergisting van mest;2012 2e kwartaal;;;141.0;0.51;130.0;0.48;;;;
1216;Biogas, co-vergisting van mest;2012 3e kwartaal;;;133.0;0.47;122.0;0.45;;;;
1217;Biogas, co-vergisting van mest;2012 4e kwartaal;;;128.0;0.4;117.0;0.38;;;;
1218;Biogas, co-vergisting van mest;2012;550.0;0.46;550.0;0.46;504.0;0.44;;;;
1219;Biogas, co-vergisting van mest;2013 1e kwartaal;;;134.0;0.44;123.0;0.41;;;;
1220;Biogas, co-vergisting van mest;2013 2e kwartaal;;;131.0;0.48;120.0;0.45;;;;
1221;Biogas, co-vergisting van mest;2013 3e kwartaal;;;127.0;0.46;117.0;0.43;;;;
1222;Biogas, co-vergisting van mest;2013 4e kwartaal;;;119.0;0.37;109.0;0.35;;;;
1223;Biogas, co-vergisting van mest;2013;512.0;0.43;512.0;0.43;469.0;0.41;;;;
1224;Overige biogas;1990;4.0;0.01;4.0;0.01;2.0;0.0;;;;
1225;Overige biogas;1991;4.0;0.0;4.0;0.0;2.0;0.0;;;;
1226;Overige biogas;1992;5.0;0.01;5.0;0.01;2.0;0.0;;;;
1227;Overige biogas;1993;7.0;0.01;7.0;0.01;4.0;0.01;;;;
1228;Overige biogas;1994;3.0;0.0;3.0;0.0;0.0;0.0;;;;
1229;Overige biogas;1995;7.0;0.01;7.0;0.01;3.0;0.0;;;;
1230;Overige biogas;1996;10.0;0.01;10.0;0.01;6.0;0.01;;;;
1231;Overige biogas;1997;8.0;0.01;8.0;0.01;4.0;0.0;;;;
1232;Overige biogas;1998;10.0;0.01;10.0;0.01;6.0;0.01;;;;
1233;Overige biogas;1999;14.0;0.01;14.0;0.01;9.0;0.01;;;;
1234;Overige biogas;2000;17.0;0.02;17.0;0.02;12.0;0.01;;;;
1235;Overige biogas;2001;17.0;0.01;17.0;0.01;12.0;0.01;;;;
1236;Overige biogas;2002 1e kwartaal;;;;;;;;;;
1237;Overige biogas;2002 2e kwartaal;;;;;;;;;;
1238;Overige biogas;2002 3e kwartaal;;;;;;;;;;
1239;Overige biogas;2002 4e kwartaal;;;;;;;;;;
1240;Overige biogas;2002;22.0;0.02;22.0;0.02;17.0;0.02;;;;
1241;Overige biogas;2003 1e kwartaal;;;;;;;;;;
1242;Overige biogas;2003 2e kwartaal;;;;;;;;;;
1243;Overige biogas;2003 3e kwartaal;;;;;;;;;;
1244;Overige biogas;2003 4e kwartaal;;;;;;;;;;
1245;Overige biogas;2003;28.0;0.02;28.0;0.02;22.0;0.02;;;;
1246;Overige biogas;2004 1e kwartaal;;;;;;;;;;
1247;Overige biogas;2004 2e kwartaal;;;;;;;;;;
1248;Overige biogas;2004 3e kwartaal;;;;;;;;;;
1249;Overige biogas;2004 4e kwartaal;;;;;;;;;;
1250;Overige biogas;2004;22.0;0.02;22.0;0.02;16.0;0.01;;;;
1251;Overige biogas;2005 1e kwartaal;;;;;;;;;;
1252;Overige biogas;2005 2e kwartaal;;;;;;;;;;
1253;Overige biogas;2005 3e kwartaal;;;;;;;;;;
1254;Overige biogas;2005 4e kwartaal;;;;;;;;;;
1255;Overige biogas;2005;32.0;0.03;32.0;0.03;26.0;0.02;;;;
1256;Overige biogas;2006 1e kwartaal;;;;;;;;;;
1257;Overige biogas;2006 2e kwartaal;;;;;;;;;;
1258;Overige biogas;2006 3e kwartaal;;;;;;;;;;
1259;Overige biogas;2006 4e kwartaal;;;;;;;;;;
1260;Overige biogas;2006;44.0;0.04;44.0;0.04;37.0;0.03;;;;
1261;Overige biogas;2007 1e kwartaal;;;;;;;;;;
1262;Overige biogas;2007 2e kwartaal;;;;;;;;;;
1263;Overige biogas;2007 3e kwartaal;;;;;;;;;;
1264;Overige biogas;2007 4e kwartaal;;;;;;;;;;
1265;Overige biogas;2007;67.0;0.05;67.0;0.05;59.0;0.05;;;;
1266;Overige biogas;2008 1e kwartaal;;;;;;;;;;
1267;Overige biogas;2008 2e kwartaal;;;;;;;;;;
1268;Overige biogas;2008 3e kwartaal;;;;;;;;;;
1269;Overige biogas;2008 4e kwartaal;;;;;;;;;;
1270;Overige biogas;2008;104.0;0.08;104.0;0.08;93.0;0.08;;;;
1271;Overige biogas;2009 1e kwartaal;;;;;;;;;;
1272;Overige biogas;2009 2e kwartaal;;;;;;;;;;
1273;Overige biogas;2009 3e kwartaal;;;;;;;;;;
1274;Overige biogas;2009 4e kwartaal;;;;;;;;;;
1275;Overige biogas;2009;137.0;0.12;137.0;0.12;124.0;0.11;;;;
1276;Overige biogas;2010 1e kwartaal;;;;;;;;;;
1277;Overige biogas;2010 2e kwartaal;;;;;;;;;;
1278;Overige biogas;2010 3e kwartaal;;;;;;;;;;
1279;Overige biogas;2010 4e kwartaal;;;;;;;;;;
1280;Overige biogas;2010;196.0;0.16;196.0;0.16;178.0;0.15;;;;
1281;Overige biogas;2011 1e kwartaal;;;;;;;;;;
1282;Overige biogas;2011 2e kwartaal;;;;;;;;;;
1283;Overige biogas;2011 3e kwartaal;;;;;;;;;;
1284;Overige biogas;2011 4e kwartaal;;;;;;;;;;
1285;Overige biogas;2011;229.0;0.19;229.0;0.19;199.0;0.17;;;;
1286;Overige biogas;2012 1e kwartaal;;;;;;;;;;
1287;Overige biogas;2012 2e kwartaal;;;;;;;;;;
1288;Overige biogas;2012 3e kwartaal;;;;;;;;;;
1289;Overige biogas;2012 4e kwartaal;;;;;;;;;;
1290;Overige biogas;2012;231.0;0.19;231.0;0.19;185.0;0.16;;;;
1291;Overige biogas;2013 1e kwartaal;;;;;;;;;;
1292;Overige biogas;2013 2e kwartaal;;;;;;;;;;
1293;Overige biogas;2013 3e kwartaal;;;;;;;;;;
1294;Overige biogas;2013 4e kwartaal;;;;;;;;;;
1295;Overige biogas;2013;;;;;;;;;;
