ID;Populatie;Vervoerwijzen;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfgelegdeAfstandPerVerplaatsing_2;AfgelegdeAfstandPerPersoonPerDag_3;ReisduurPerVerplaatsing_4;ReisduurPerPersoonPerDag_5
4933;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1996;0.64;7.92;5.09;21.23;13.65
4934;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1997;0.66;8.26;5.45;21.89;14.51
4935;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1998;0.63;7.98;5.04;21.48;13.6
4936;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;1999;0.62;9.25;5.76;22.44;13.97
4937;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;2000;0.62;8.62;5.39;21.7;13.56
4938;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;2001;0.6;8.39;5.07;21.58;13.05
4939;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;2002;0.61;8.59;5.2;21.61;13.08
4940;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;2003;0.6;9.16;5.53;22.72;13.73
4941;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;2004;;;;;
4942;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;2005;;;;;
4943;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;2006;;;;;
4944;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Landsdeel Zuid-Nederland;2007;;;;;
4945;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1985;;;;;
4946;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1986;;;;;
4947;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1987;;;;;
4948;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1988;;;;;
4949;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1989;;;;;
4950;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1990;;;;;
4951;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1991;;;;;
4952;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1992;;;;;
4953;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1993;;;;;
4954;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1994;0.67;8.54;5.7;23.23;15.49
4955;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1995;0.66;8.14;5.37;23.24;15.3
4956;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1996;0.64;8.25;5.32;22.84;14.69
4957;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1997;0.65;8.51;5.54;24.07;15.66
4958;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1998;0.68;8.68;5.86;23.39;15.79
4959;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;1999;0.56;9.23;5.21;24.36;13.74
4960;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;2000;0.56;8.46;4.74;23.84;13.37
4961;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;2001;0.55;8.77;4.8;24.16;13.23
4962;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;2002;0.52;8.34;4.35;23.37;12.19
4963;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;2003;0.55;8.63;4.79;24.25;13.45
4964;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;2004;;;;;
4965;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;2005;;;;;
4966;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;2006;;;;;
4967;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Zeer sterk stedelijk;2007;;;;;
4968;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1985;;;;;
4969;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1986;;;;;
4970;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1987;;;;;
4971;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1988;;;;;
4972;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1989;;;;;
4973;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1990;;;;;
4974;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1991;;;;;
4975;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1992;;;;;
4976;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1993;;;;;
4977;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1994;0.67;9.26;6.22;23.1;15.48
4978;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1995;0.65;8.4;5.46;22.04;14.36
4979;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1996;0.64;8.65;5.53;21.67;13.9
4980;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1997;0.66;8.91;5.9;22.89;15.18
4981;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1998;0.64;8.65;5.54;22.2;14.24
4982;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;1999;0.6;9.12;5.44;22.32;13.31
4983;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;2000;0.59;9.0;5.33;22.42;13.27
4984;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;2001;0.58;8.63;5.04;22.13;12.93
4985;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;2002;0.59;8.49;4.98;21.7;12.74
4986;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;2003;0.59;9.49;5.62;22.64;13.41
4987;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;2004;;;;;
4988;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;2005;;;;;
4989;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;2006;;;;;
4990;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Sterk stedelijk;2007;;;;;
4991;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1985;;;;;
4992;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1986;;;;;
4993;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1987;;;;;
4994;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1988;;;;;
4995;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1989;;;;;
4996;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1990;;;;;
4997;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1991;;;;;
4998;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1992;;;;;
4999;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1993;;;;;
5000;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1994;0.67;8.41;5.67;21.95;14.8
5001;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1995;0.66;8.37;5.54;21.9;14.51
5002;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1996;0.66;8.11;5.34;21.38;14.09
5003;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1997;0.66;8.75;5.79;22.65;14.93
5004;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1998;0.64;8.23;5.24;21.64;13.79
5005;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;1999;0.64;8.92;5.69;21.69;13.84
5006;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;2000;0.61;8.53;5.21;21.3;13.01
5007;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;2001;0.6;8.5;5.09;21.24;12.7
5008;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;2002;0.59;9.19;5.38;21.65;12.68
5009;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;2003;0.63;8.83;5.57;21.73;13.7
5010;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;2004;;;;;
5011;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;2005;;;;;
5012;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;2006;;;;;
5013;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Matig stedelijk;2007;;;;;
5014;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1985;;;;;
5015;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1986;;;;;
5016;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1987;;;;;
5017;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1988;;;;;
5018;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1989;;;;;
5019;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1990;;;;;
5020;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1991;;;;;
5021;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1992;;;;;
5022;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1993;;;;;
5023;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1994;0.64;8.11;5.18;21.52;13.69
5024;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1995;0.67;8.55;5.74;21.42;14.4
5025;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1996;0.65;8.36;5.43;21.1;13.72
5026;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1997;0.66;8.59;5.69;21.7;14.39
5027;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1998;0.65;8.24;5.32;21.7;14.0
5028;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;1999;0.65;8.97;5.8;21.5;13.91
5029;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;2000;0.63;8.88;5.59;21.45;13.49
5030;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;2001;0.61;8.58;5.26;21.12;12.96
5031;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;2002;0.63;8.6;5.39;20.93;13.11
5032;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;2003;0.62;8.9;5.5;21.65;13.38
5033;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;2004;;;;;
5034;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;2005;;;;;
5035;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;2006;;;;;
5036;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Weinig stedelijk;2007;;;;;
5037;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1985;;;;;
5038;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1986;;;;;
5039;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1987;;;;;
5040;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1988;;;;;
5041;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1989;;;;;
5042;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1990;;;;;
5043;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1991;;;;;
5044;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1992;;;;;
5045;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1993;;;;;
5046;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1994;0.65;9.19;5.94;22.15;14.32
5047;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1995;0.65;8.39;5.48;21.25;13.85
5048;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1996;0.62;8.48;5.29;20.98;13.07
5049;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1997;0.65;9.17;5.94;22.41;14.51
5050;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1998;0.62;9.83;6.05;22.09;13.59
5051;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;1999;0.62;8.87;5.52;21.29;13.25
5052;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;2000;0.65;8.92;5.77;21.34;13.8
5053;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;2001;0.63;8.51;5.4;20.41;12.94
5054;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;2002;0.64;8.62;5.54;21.25;13.65
5055;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;2003;0.61;8.74;5.33;20.98;12.79
5056;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;2004;;;;;
5057;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;2005;;;;;
5058;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;2006;;;;;
5059;Hele bevolking;Alle hoofdvervoerwijzen;Recreatief;Niet stedelijk;2007;;;;;
5060;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1985;;;;;
5061;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1986;;;;;
5062;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1987;;;;;
5063;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1988;;;;;
5064;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1989;;;;;
5065;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1990;;;;;
5066;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1991;;;;;
5067;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1992;;;;;
5068;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1993;;;;;
5069;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1994;0.45;7.69;3.5;15.69;7.12
5070;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1995;0.44;8.14;3.63;15.89;7.06
5071;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1996;0.46;8.1;3.73;15.78;7.26
5072;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1997;0.45;8.34;3.77;16.04;7.23
5073;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1998;0.45;8.14;3.67;15.76;7.1
5074;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;1999;0.35;7.99;2.83;15.41;5.46
5075;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;2000;0.36;7.91;2.88;15.14;5.51
5076;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;2001;0.34;7.81;2.67;15.0;5.12
5077;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;2002;0.32;7.48;2.43;14.51;4.71
5078;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;2003;0.34;7.46;2.57;14.36;4.94
5079;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;2004;0.22;5.16;1.13;11.46;2.51
5080;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;2005;0.23;5.26;1.18;11.43;2.57
5081;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;2006;0.26;5.84;1.54;12.3;3.24
5082;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Nederland;2007;0.27;5.91;1.58;12.32;3.29
5083;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1985;;;;;
5084;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1986;;;;;
5085;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1987;;;;;
5086;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1988;;;;;
5087;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1989;;;;;
5088;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1990;;;;;
5089;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1991;;;;;
5090;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1992;;;;;
5091;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1993;;;;;
5092;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1994;0.48;7.08;3.38;14.66;7.09
5093;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1995;0.45;10.95;4.9;17.25;7.72
5094;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1996;0.45;9.49;4.34;16.54;7.52
5095;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1997;0.45;11.2;5.04;17.08;7.71
5096;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1998;0.48;9.24;4.43;16.38;7.87
5097;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;1999;0.33;9.81;3.2;16.12;5.26
5098;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;2000;0.32;7.23;2.34;13.76;4.45
5099;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;2001;0.33;8.04;2.66;15.07;4.99
5100;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;2002;0.28;9.47;2.65;14.68;4.11
5101;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;2003;0.36;9.66;3.5;14.96;5.42
5102;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;2004;;;;;
5103;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;2005;;;;;
5104;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;2006;;;;;
5105;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Groningen;2007;;;;;
5106;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1985;;;;;
5107;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1986;;;;;
5108;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1987;;;;;
5109;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1988;;;;;
5110;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1989;;;;;
5111;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1990;;;;;
5112;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1991;;;;;
5113;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1992;;;;;
5114;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1993;;;;;
5115;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1994;0.43;6.81;2.97;14.6;6.31
5116;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1995;0.46;8.35;3.85;15.94;7.33
5117;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1996;0.41;8.41;3.47;15.76;6.49
5118;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1997;0.46;9.17;4.28;15.66;7.24
5119;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1998;0.4;8.13;3.28;14.75;5.97
5120;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;1999;0.35;8.32;2.9;15.47;5.39
5121;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;2000;0.35;7.95;2.75;13.61;4.71
5122;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;2001;0.35;10.35;3.65;16.32;5.76
5123;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;2002;0.32;6.66;2.13;13.02;4.17
5124;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;2003;0.33;7.44;2.46;12.9;4.27
5125;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;2004;;;;;
5126;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;2005;;;;;
5127;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;2006;;;;;
5128;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Friesland;2007;;;;;
5129;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1985;;;;;
5130;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1986;;;;;
5131;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1987;;;;;
5132;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1988;;;;;
5133;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1989;;;;;
5134;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1990;;;;;
5135;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1991;;;;;
5136;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1992;;;;;
5137;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1993;;;;;
5138;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1994;0.43;8.26;3.52;13.99;5.97
5139;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1995;0.43;9.66;4.19;16.17;7.0
5140;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1996;0.44;10.14;4.47;15.7;6.87
5141;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1997;0.45;8.97;4.02;15.95;7.17
5142;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1998;0.44;9.75;4.31;15.96;7.04
5143;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;1999;0.34;7.38;2.48;14.44;4.86
5144;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;2000;0.4;8.18;3.29;14.03;5.63
5145;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;2001;0.29;10.16;2.99;15.45;4.55
5146;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;2002;0.32;11.21;3.57;17.97;5.72
5147;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;2003;0.33;9.09;3.04;13.88;4.65
5148;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;2004;;;;;
5149;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;2005;;;;;
5150;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;2006;;;;;
5151;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Drenthe;2007;;;;;
5152;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1985;;;;;
5153;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1986;;;;;
5154;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1987;;;;;
5155;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1988;;;;;
5156;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1989;;;;;
5157;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1990;;;;;
5158;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1991;;;;;
5159;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1992;;;;;
5160;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1993;;;;;
5161;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1994;0.49;7.27;3.58;13.76;6.81
5162;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1995;0.45;7.83;3.55;14.75;6.7
5163;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1996;0.48;7.54;3.63;14.22;6.86
5164;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1997;0.47;8.61;4.02;15.44;7.22
5165;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1998;0.48;8.09;3.86;15.42;7.35
5166;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;1999;0.35;8.06;2.83;14.94;5.25
5167;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;2000;0.36;8.16;2.94;14.8;5.34
5168;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;2001;0.34;7.47;2.56;14.67;5.04
5169;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;2002;0.33;6.78;2.23;13.92;4.57
5170;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;2003;0.35;6.56;2.27;13.1;4.54
5171;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;2004;;;;;
5172;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;2005;;;;;
5173;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;2006;;;;;
5174;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Overijssel;2007;;;;;
5175;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Flevoland;1985;;;;;
5176;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Flevoland;1986;;;;;
5177;Hele bevolking;Alle hoofdvervoerwijzen;Overige motieven;Flevoland;1987;;;;;
