ID;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;Regiokenmerken;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
5245;Totaal;7 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2016;270.0;103.0;167.0
5246;Totaal;7 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2017;;;
5247;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2007;27.0;10.0;17.0
5248;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2008;26.0;10.0;16.0
5249;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2009;23.0;9.0;15.0
5250;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2010;25.0;9.0;15.0
5251;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2011;24.0;9.0;15.0
5252;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2012;24.0;9.0;15.0
5253;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2013;24.0;8.0;16.0
5254;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2014;24.0;8.0;15.0
5255;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2015;24.0;9.0;15.0
5256;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2016;24.0;9.0;15.0
5257;Totaal;7 maanden na instroom;Zeeland (PV);Jaar van instroom: 2017;;;
5258;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2007;182.0;70.0;113.0
5259;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2008;175.0;68.0;106.0
5260;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2009;156.0;63.0;93.0
5261;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2010;168.0;66.0;102.0
5262;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2011;167.0;66.0;101.0
5263;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2012;160.0;63.0;97.0
5264;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2013;164.0;61.0;103.0
5265;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2014;171.0;64.0;106.0
5266;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2015;179.0;70.0;110.0
5267;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2016;178.0;67.0;111.0
5268;Totaal;7 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2017;;;
5269;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2007;84.0;31.0;53.0
5270;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2008;78.0;31.0;47.0
5271;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2009;70.0;28.0;41.0
5272;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2010;76.0;30.0;46.0
5273;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2011;75.0;29.0;45.0
5274;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2012;73.0;28.0;45.0
5275;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2013;74.0;27.0;47.0
5276;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2014;75.0;27.0;48.0
5277;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2015;75.0;28.0;48.0
5278;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2016;76.0;27.0;49.0
5279;Totaal;7 maanden na instroom;Limburg (PV);Jaar van instroom: 2017;;;
5280;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2007;0.0;0.0;0.0
5281;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2008;0.0;0.0;0.0
5282;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2009;0.0;0.0;0.0
5283;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2010;0.0;0.0;0.0
5284;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2011;0.0;0.0;0.0
5285;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2012;3.0;1.0;2.0
5286;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2013;0.0;0.0;0.0
5287;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2014;7.0;3.0;4.0
5288;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2015;0.0;0.0;0.0
5289;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2016;0.0;0.0;0.0
5290;Totaal;7 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2017;;;
5291;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2007;10.0;4.0;6.0
5292;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2008;10.0;4.0;7.0
5293;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2009;9.0;3.0;6.0
5294;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2010;9.0;3.0;6.0
5295;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2011;9.0;3.0;6.0
5296;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2012;9.0;3.0;6.0
5297;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2013;9.0;3.0;6.0
5298;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2014;10.0;3.0;7.0
5299;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2015;9.0;4.0;6.0
5300;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2016;9.0;3.0;6.0
5301;Totaal;7 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2017;;;
5302;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2007;4.0;2.0;2.0
5303;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2008;3.0;1.0;2.0
5304;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2009;3.0;1.0;2.0
5305;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2010;3.0;1.0;2.0
5306;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2011;3.0;1.0;2.0
5307;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2012;3.0;1.0;2.0
5308;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2013;3.0;1.0;2.0
5309;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2014;3.0;1.0;2.0
5310;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2015;3.0;1.0;2.0
5311;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2016;3.0;1.0;2.0
5312;Totaal;7 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2017;;;
5313;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2007;35.0;18.0;17.0
5314;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2008;35.0;18.0;17.0
5315;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2009;32.0;17.0;15.0
5316;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2010;33.0;18.0;16.0
5317;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2011;33.0;17.0;16.0
5318;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2012;32.0;16.0;16.0
5319;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2013;33.0;16.0;16.0
5320;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2014;35.0;18.0;17.0
5321;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2015;35.0;18.0;17.0
5322;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2016;36.0;18.0;18.0
5323;Totaal;7 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2017;;;
5324;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2007;26.0;11.0;15.0
5325;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2008;25.0;11.0;14.0
5326;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2009;22.0;10.0;12.0
5327;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2010;25.0;11.0;14.0
5328;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2011;24.0;11.0;13.0
5329;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2012;24.0;10.0;13.0
5330;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2013;24.0;10.0;13.0
5331;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2014;23.0;10.0;13.0
5332;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2015;24.0;10.0;14.0
5333;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2016;24.0;11.0;13.0
5334;Totaal;7 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2017;;;
5335;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2007;8.0;3.0;5.0
5336;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2008;7.0;3.0;4.0
5337;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2009;7.0;3.0;4.0
5338;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2010;8.0;3.0;4.0
5339;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2011;7.0;3.0;4.0
5340;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2012;7.0;3.0;4.0
5341;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2013;7.0;3.0;4.0
5342;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2014;6.0;2.0;3.0
5343;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2015;9.0;4.0;6.0
5344;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2016;9.0;4.0;6.0
5345;Totaal;7 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2017;;;
5346;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2007;15.0;6.0;9.0
5347;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2008;15.0;6.0;9.0
5348;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2009;13.0;5.0;8.0
5349;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2010;14.0;6.0;9.0
5350;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2011;13.0;5.0;8.0
5351;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2012;13.0;5.0;8.0
5352;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2013;13.0;5.0;8.0
5353;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2014;12.0;5.0;8.0
5354;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2015;13.0;5.0;8.0
5355;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2016;12.0;5.0;8.0
5356;Totaal;7 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2017;;;
5357;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2007;13.0;5.0;8.0
5358;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2008;13.0;5.0;7.0
5359;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2009;11.0;4.0;7.0
5360;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2010;12.0;5.0;7.0
5361;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2011;11.0;5.0;7.0
5362;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2012;11.0;4.0;7.0
5363;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2013;12.0;4.0;7.0
5364;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2014;12.0;5.0;7.0
5365;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2015;12.0;5.0;7.0
5366;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2016;12.0;5.0;7.0
5367;Totaal;7 maanden na instroom;Noord-Drenthe (CR);Jaar van instroom: 2017;;;
5368;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2007;12.0;4.0;8.0
5369;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2008;12.0;5.0;8.0
5370;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2009;11.0;4.0;7.0
5371;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2010;11.0;4.0;7.0
5372;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2011;11.0;4.0;7.0
5373;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2012;11.0;4.0;7.0
5374;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2013;11.0;4.0;8.0
5375;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2014;11.0;4.0;7.0
5376;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2015;12.0;5.0;7.0
5377;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2016;11.0;4.0;7.0
5378;Totaal;7 maanden na instroom;Zuidoost-Drenthe (CR);Jaar van instroom: 2017;;;
5379;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2007;9.0;4.0;6.0
5380;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2008;9.0;4.0;6.0
5381;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2009;8.0;3.0;5.0
5382;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2010;9.0;3.0;5.0
5383;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2011;8.0;3.0;5.0
5384;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2012;8.0;3.0;5.0
5385;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2013;8.0;3.0;5.0
5386;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2014;8.0;3.0;5.0
5387;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2015;9.0;3.0;5.0
5388;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2016;9.0;3.0;5.0
5389;Totaal;7 maanden na instroom;Zuidwest-Drenthe (CR);Jaar van instroom: 2017;;;
5390;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2007;27.0;12.0;16.0
5391;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2008;27.0;12.0;15.0
5392;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2009;24.0;10.0;14.0
5393;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2010;26.0;11.0;15.0
5394;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2011;26.0;11.0;15.0
5395;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2012;26.0;10.0;16.0
5396;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2013;25.0;10.0;15.0
5397;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2014;26.0;10.0;16.0
5398;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2015;27.0;11.0;16.0
5399;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2016;27.0;11.0;16.0
5400;Totaal;7 maanden na instroom;Noord-Overijssel (CR);Jaar van instroom: 2017;;;
5401;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2007;12.0;5.0;7.0
5402;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2008;11.0;4.0;7.0
5403;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2009;10.0;4.0;6.0
5404;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2010;11.0;4.0;7.0
5405;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2011;10.0;4.0;6.0
5406;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2012;10.0;4.0;6.0
5407;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2013;10.0;4.0;6.0
5408;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2014;10.0;4.0;6.0
5409;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2015;11.0;4.0;7.0
5410;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2016;11.0;4.0;6.0
5411;Totaal;7 maanden na instroom;Zuidwest-Overijssel (CR);Jaar van instroom: 2017;;;
5412;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2007;46.0;20.0;26.0
5413;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2008;44.0;20.0;25.0
5414;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2009;39.0;17.0;22.0
5415;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2010;44.0;19.0;25.0
5416;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2011;42.0;19.0;23.0
5417;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2012;41.0;18.0;23.0
5418;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2013;41.0;17.0;23.0
5419;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2014;46.0;18.0;28.0
5420;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2015;44.0;19.0;25.0
5421;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2016;44.0;19.0;25.0
5422;Totaal;7 maanden na instroom;Twente (CR);Jaar van instroom: 2017;;;
5423;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2007;49.0;20.0;29.0
5424;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2008;46.0;19.0;27.0
5425;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2009;41.0;18.0;24.0
5426;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2010;43.0;18.0;25.0
5427;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2011;44.0;19.0;25.0
5428;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2012;42.0;17.0;25.0
5429;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2013;42.0;17.0;26.0
5430;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2014;45.0;18.0;27.0
5431;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2015;46.0;19.0;27.0
5432;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2016;47.0;19.0;28.0
5433;Totaal;7 maanden na instroom;Veluwe (CR);Jaar van instroom: 2017;;;
5434;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2007;27.0;10.0;16.0
5435;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2008;26.0;10.0;16.0
5436;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2009;23.0;9.0;14.0
5437;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2010;25.0;10.0;15.0
5438;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2011;25.0;10.0;15.0
5439;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2012;23.0;9.0;14.0
5440;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2013;24.0;9.0;14.0
5441;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2014;25.0;10.0;16.0
5442;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2015;26.0;10.0;15.0
5443;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2016;25.0;10.0;16.0
5444;Totaal;7 maanden na instroom;Achterhoek (CR);Jaar van instroom: 2017;;;
5445;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2007;60.0;24.0;37.0
5446;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2008;56.0;23.0;33.0
5447;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2009;51.0;21.0;30.0
5448;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2010;53.0;22.0;31.0
5449;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2011;54.0;23.0;31.0
5450;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2012;50.0;20.0;30.0
5451;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2013;51.0;21.0;31.0
5452;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2014;54.0;22.0;32.0
5453;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2015;57.0;23.0;34.0
5454;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2016;56.0;23.0;33.0
5455;Totaal;7 maanden na instroom;Arnhem/Nijmegen (CR);Jaar van instroom: 2017;;;
5456;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2007;18.0;6.0;11.0
5457;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2008;17.0;6.0;11.0
5458;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2009;15.0;6.0;10.0
5459;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2010;15.0;6.0;10.0
5460;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2011;16.0;6.0;10.0
5461;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2012;15.0;6.0;9.0
5462;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2013;15.0;6.0;10.0
5463;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2014;16.0;6.0;10.0
5464;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2015;16.0;6.0;10.0
5465;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2016;17.0;6.0;10.0
5466;Totaal;7 maanden na instroom;Zuidwest-Gelderland (CR);Jaar van instroom: 2017;;;
5467;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2007;102.0;40.0;62.0
5468;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2008;99.0;39.0;60.0
5469;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2009;88.0;36.0;52.0
5470;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2010;90.0;38.0;53.0
5471;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2011;92.0;38.0;54.0
5472;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2012;89.0;36.0;53.0
5473;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2013;88.0;35.0;53.0
5474;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2014;94.0;37.0;57.0
5475;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2015;96.0;39.0;58.0
5476;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2016;100.0;39.0;61.0
5477;Totaal;7 maanden na instroom;Utrecht (CR);Jaar van instroom: 2017;;;
5478;Totaal;7 maanden na instroom;Kop van Noord-Holland (CR);Jaar van instroom: 2007;30.0;10.0;19.0
