ID;Rijbewijscategorie;LeeftijdRijbewijshouder;RegioS;Perioden;PersonenMetRijbewijs_1
4411;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Groningen (PV);2021;49148.0
4412;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Groningen (PV);2022;47745.0
4413;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Groningen (PV);2023;46587.0
4414;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Groningen (PV);2024;45885.0
4415;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Groningen (PV);2025;45394.0
4416;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2014;66520.0
4417;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2015;68422.0
4418;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2016;67932.0
4419;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2017;65717.0
4420;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2018;63337.0
4421;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2019;61032.0
4422;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2020;58689.0
4423;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2021;56922.0
4424;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2022;55218.0
4425;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2023;53757.0
4426;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2024;52841.0
4427;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Fryslân (PV);2025;52337.0
4428;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2014;50751.0
4429;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2015;52579.0
4430;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2016;52364.0
4431;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2017;50688.0
4432;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2018;48917.0
4433;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2019;47361.0
4434;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2020;45610.0
4435;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2021;44117.0
4436;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2022;42871.0
4437;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2023;41762.0
4438;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2024;41161.0
4439;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Drenthe (PV);2025;40721.0
4440;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2014;117996.0
4441;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2015;122469.0
4442;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2016;122550.0
4443;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2017;119455.0
4444;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2018;116009.0
4445;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2019;112923.0
4446;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2020;109805.0
4447;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2021;107304.0
4448;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2022;104491.0
4449;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2023;102428.0
4450;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2024;101202.0
4451;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Overijssel (PV);2025;100413.0
4452;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2014;46124.0
4453;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2015;47030.0
4454;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2016;46677.0
4455;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2017;45447.0
4456;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2018;44415.0
4457;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2019;43496.0
4458;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2020;42649.0
4459;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2021;42302.0
4460;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2022;41904.0
4461;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2023;41772.0
4462;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2024;42331.0
4463;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Flevoland (PV);2025;43210.0
4464;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2014;216630.0
4465;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2015;223212.0
4466;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2016;222499.0
4467;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2017;216013.0
4468;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2018;209469.0
4469;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2019;203687.0
4470;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2020;197452.0
4471;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2021;192609.0
4472;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2022;187429.0
4473;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2023;183750.0
4474;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2024;181766.0
4475;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Gelderland (PV);2025;181376.0
4476;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2014;144279.0
4477;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2015;148725.0
4478;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2016;150324.0
4479;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2017;147937.0
4480;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2018;145003.0
4481;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2019;142547.0
4482;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2020;142783.0
4483;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2021;140755.0
4484;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2022;137802.0
4485;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2023;135834.0
4486;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2024;135323.0
4487;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Utrecht (PV);2025;135825.0
4488;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2014;308415.0
4489;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2015;314908.0
4490;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2016;316007.0
4491;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2017;309585.0
4492;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2018;302429.0
4493;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2019;295882.0
4494;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2020;288666.0
4495;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2021;284039.0
4496;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2022;278184.0
4497;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2023;274304.0
4498;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2024;274022.0
4499;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Holland (PV);2025;275677.0
4500;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2014;380908.0
4501;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2015;391849.0
4502;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2016;394729.0
4503;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2017;387836.0
4504;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2018;380619.0
4505;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2019;374770.0
4506;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2020;364459.0
4507;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2021;360431.0
4508;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2022;354507.0
4509;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2023;350262.0
4510;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2024;350847.0
4511;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zuid-Holland (PV);2025;353151.0
4512;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2014;38265.0
4513;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2015;39834.0
4514;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2016;40000.0
4515;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2017;38857.0
4516;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2018;37258.0
4517;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2019;36070.0
4518;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2020;34700.0
4519;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2021;33823.0
4520;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2022;32713.0
4521;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2023;32181.0
4522;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2024;31659.0
4523;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Zeeland (PV);2025;31522.0
4524;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2014;273507.0
4525;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2015;283780.0
4526;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2016;283628.0
4527;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2017;275705.0
4528;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2018;267338.0
4529;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2019;260425.0
4530;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2020;253180.0
4531;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2021;247649.0
4532;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2022;242384.0
4533;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2023;238178.0
4534;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2024;236060.0
4535;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Noord-Brabant (PV);2025;236323.0
4536;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2014;117437.0
4537;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2015;119208.0
4538;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2016;116957.0
4539;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2017;111932.0
4540;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2018;106945.0
4541;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2019;103059.0
4542;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2020;99364.0
4543;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2021;96272.0
4544;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2022;93993.0
4545;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2023;91933.0
4546;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2024;91423.0
4547;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Limburg (PV);2025;91404.0
4548;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2014;9593.0
4549;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2015;9954.0
4550;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2016;10233.0
4551;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2017;10496.0
4552;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2018;10710.0
4553;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2019;10901.0
4554;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2020;10902.0
4555;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2021;10971.0
4556;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2022;10555.0
4557;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2023;10512.0
4558;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2024;11607.0
4559;Autorijbewijs excl. aanhangerrijbewijs;40 tot 50 jaar;Niet in te delen (PV);2025;12375.0
4560;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2014;376219.0
4561;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2015;455663.0
4562;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2016;597252.0
4563;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2017;765134.0
4564;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2018;927015.0
4565;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2019;1091200.0
4566;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2020;1261245.0
4567;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2021;1422920.0
4568;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2022;1559785.0
4569;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2023;1680022.0
4570;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2024;1769700.0
4571;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Nederland;2025;1826013.0
4572;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2014;30206.0
4573;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2015;38001.0
4574;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2016;51209.0
4575;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2017;67880.0
4576;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2018;84104.0
4577;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2019;100515.0
4578;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2020;117704.0
4579;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2021;134073.0
4580;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2022;148293.0
4581;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2023;161102.0
4582;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2024;169872.0
4583;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Nederland (LD);2025;174861.0
4584;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2014;69308.0
4585;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2015;86139.0
4586;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2016;115653.0
4587;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2017;152088.0
4588;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2018;187586.0
4589;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2019;223581.0
4590;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2020;260834.0
4591;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2021;296437.0
4592;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2022;327127.0
4593;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2023;353788.0
4594;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2024;373896.0
4595;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Oost-Nederland (LD);2025;386202.0
4596;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2014;206379.0
4597;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2015;244361.0
4598;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2016;311120.0
4599;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2017;385905.0
4600;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2018;457981.0
4601;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2019;531442.0
4602;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2020;607610.0
4603;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2021;679873.0
4604;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2022;740553.0
4605;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2023;793413.0
4606;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2024;832895.0
4607;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;West-Nederland (LD);2025;858004.0
4608;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2014;68032.0
4609;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2015;84507.0
4610;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2016;115882.0
4611;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2017;154840.0
4612;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2018;191930.0
4613;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2019;229137.0
4614;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2020;267364.0
4615;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2021;303479.0
4616;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2022;334208.0
4617;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2023;361445.0
4618;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2024;381628.0
4619;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Nederland (LD);2025;394601.0
4620;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2014;2294.0
4621;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2015;2655.0
4622;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2016;3388.0
4623;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2017;4421.0
4624;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2018;5414.0
4625;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2019;6525.0
4626;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2020;7733.0
4627;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2021;9058.0
4628;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2022;9604.0
4629;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2023;10274.0
4630;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2024;11409.0
4631;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (LD);2025;12345.0
4632;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2014;11278.0
4633;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2015;14174.0
4634;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2016;18421.0
4635;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2017;23641.0
4636;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2018;28721.0
4637;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2019;33625.0
4638;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2020;38918.0
4639;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2021;43829.0
4640;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2022;48073.0
4641;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2023;51850.0
4642;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2024;54273.0
4643;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Groningen (PV);2025;55593.0
4644;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2014;11307.0
4645;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2015;14190.0
4646;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2016;19327.0
4647;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2017;25710.0
4648;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2018;31868.0
4649;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2019;38332.0
4650;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2020;44943.0
4651;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2021;51204.0
4652;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2022;56703.0
4653;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2023;61704.0
4654;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2024;65195.0
4655;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Fryslân (PV);2025;66976.0
4656;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2014;7621.0
4657;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2015;9637.0
4658;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2016;13461.0
4659;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2017;18529.0
4660;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2018;23515.0
4661;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2019;28558.0
4662;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2020;33843.0
4663;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2021;39040.0
4664;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2022;43517.0
