ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
6712;Mannen;24 jaar;2021;40
6713;Mannen;24 jaar;2022;41
6714;Mannen;24 jaar;2023;40
6715;Mannen;24 jaar;2024;40
6716;Mannen;24 jaar;2025;39
6717;Mannen;24 jaar;2026;38
6718;Mannen;24 jaar;2027;37
6719;Mannen;24 jaar;2028;35
6720;Mannen;24 jaar;2029;33
6721;Mannen;24 jaar;2030;32
6722;Mannen;24 jaar;2031;31
6723;Mannen;24 jaar;2032;31
6724;Mannen;24 jaar;2033;30
6725;Mannen;24 jaar;2034;30
6726;Mannen;24 jaar;2035;29
6727;Mannen;24 jaar;2036;28
6728;Mannen;24 jaar;2037;26
6729;Mannen;24 jaar;2038;26
6730;Mannen;24 jaar;2039;25
6731;Mannen;24 jaar;2040;25
6732;Mannen;24 jaar;2041;24
6733;Mannen;24 jaar;2042;24
6734;Mannen;24 jaar;2043;23
6735;Mannen;24 jaar;2044;23
6736;Mannen;24 jaar;2045;23
6737;Mannen;24 jaar;2046;23
6738;Mannen;24 jaar;2047;23
6739;Mannen;24 jaar;2048;23
6740;Mannen;24 jaar;2049;22
6741;Mannen;24 jaar;2050;22
6742;Mannen;24 jaar;2051;22
6743;Mannen;24 jaar;2052;21
6744;Mannen;24 jaar;2053;21
6745;Mannen;24 jaar;2054;21
6746;Mannen;24 jaar;2055;20
6747;Mannen;24 jaar;2056;20
6748;Mannen;24 jaar;2057;19
6749;Mannen;24 jaar;2058;19
6750;Mannen;24 jaar;2059;18
6751;Mannen;25 jaar;2017;46
6752;Mannen;25 jaar;2018;45
6753;Mannen;25 jaar;2019;44
6754;Mannen;25 jaar;2020;42
6755;Mannen;25 jaar;2021;42
6756;Mannen;25 jaar;2022;41
6757;Mannen;25 jaar;2023;42
6758;Mannen;25 jaar;2024;41
6759;Mannen;25 jaar;2025;41
6760;Mannen;25 jaar;2026;40
6761;Mannen;25 jaar;2027;39
6762;Mannen;25 jaar;2028;38
6763;Mannen;25 jaar;2029;36
6764;Mannen;25 jaar;2030;34
6765;Mannen;25 jaar;2031;33
6766;Mannen;25 jaar;2032;32
6767;Mannen;25 jaar;2033;32
6768;Mannen;25 jaar;2034;32
6769;Mannen;25 jaar;2035;31
6770;Mannen;25 jaar;2036;30
6771;Mannen;25 jaar;2037;29
6772;Mannen;25 jaar;2038;27
6773;Mannen;25 jaar;2039;27
6774;Mannen;25 jaar;2040;26
6775;Mannen;25 jaar;2041;26
6776;Mannen;25 jaar;2042;25
6777;Mannen;25 jaar;2043;25
6778;Mannen;25 jaar;2044;24
6779;Mannen;25 jaar;2045;24
6780;Mannen;25 jaar;2046;24
6781;Mannen;25 jaar;2047;24
6782;Mannen;25 jaar;2048;24
6783;Mannen;25 jaar;2049;24
6784;Mannen;25 jaar;2050;23
6785;Mannen;25 jaar;2051;23
6786;Mannen;25 jaar;2052;23
6787;Mannen;25 jaar;2053;23
6788;Mannen;25 jaar;2054;22
6789;Mannen;25 jaar;2055;22
6790;Mannen;25 jaar;2056;22
6791;Mannen;25 jaar;2057;21
6792;Mannen;25 jaar;2058;21
6793;Mannen;25 jaar;2059;20
6794;Mannen;26 jaar;2017;47
6795;Mannen;26 jaar;2018;46
6796;Mannen;26 jaar;2019;45
6797;Mannen;26 jaar;2020;45
6798;Mannen;26 jaar;2021;43
6799;Mannen;26 jaar;2022;42
6800;Mannen;26 jaar;2023;42
6801;Mannen;26 jaar;2024;42
6802;Mannen;26 jaar;2025;42
6803;Mannen;26 jaar;2026;42
6804;Mannen;26 jaar;2027;40
6805;Mannen;26 jaar;2028;39
6806;Mannen;26 jaar;2029;38
6807;Mannen;26 jaar;2030;37
6808;Mannen;26 jaar;2031;35
6809;Mannen;26 jaar;2032;34
6810;Mannen;26 jaar;2033;33
6811;Mannen;26 jaar;2034;33
6812;Mannen;26 jaar;2035;32
6813;Mannen;26 jaar;2036;32
6814;Mannen;26 jaar;2037;31
6815;Mannen;26 jaar;2038;29
6816;Mannen;26 jaar;2039;28
6817;Mannen;26 jaar;2040;28
6818;Mannen;26 jaar;2041;27
6819;Mannen;26 jaar;2042;27
6820;Mannen;26 jaar;2043;26
6821;Mannen;26 jaar;2044;26
6822;Mannen;26 jaar;2045;25
6823;Mannen;26 jaar;2046;25
6824;Mannen;26 jaar;2047;25
6825;Mannen;26 jaar;2048;25
6826;Mannen;26 jaar;2049;25
6827;Mannen;26 jaar;2050;25
6828;Mannen;26 jaar;2051;24
6829;Mannen;26 jaar;2052;24
6830;Mannen;26 jaar;2053;24
6831;Mannen;26 jaar;2054;24
6832;Mannen;26 jaar;2055;23
6833;Mannen;26 jaar;2056;23
6834;Mannen;26 jaar;2057;23
6835;Mannen;26 jaar;2058;22
6836;Mannen;26 jaar;2059;22
6837;Mannen;27 jaar;2017;49
6838;Mannen;27 jaar;2018;48
6839;Mannen;27 jaar;2019;47
6840;Mannen;27 jaar;2020;46
6841;Mannen;27 jaar;2021;45
6842;Mannen;27 jaar;2022;43
6843;Mannen;27 jaar;2023;43
6844;Mannen;27 jaar;2024;42
6845;Mannen;27 jaar;2025;43
6846;Mannen;27 jaar;2026;42
6847;Mannen;27 jaar;2027;42
6848;Mannen;27 jaar;2028;41
6849;Mannen;27 jaar;2029;40
6850;Mannen;27 jaar;2030;39
6851;Mannen;27 jaar;2031;37
6852;Mannen;27 jaar;2032;36
6853;Mannen;27 jaar;2033;35
6854;Mannen;27 jaar;2034;34
6855;Mannen;27 jaar;2035;34
6856;Mannen;27 jaar;2036;33
6857;Mannen;27 jaar;2037;32
6858;Mannen;27 jaar;2038;31
6859;Mannen;27 jaar;2039;30
6860;Mannen;27 jaar;2040;29
6861;Mannen;27 jaar;2041;29
6862;Mannen;27 jaar;2042;28
6863;Mannen;27 jaar;2043;28
6864;Mannen;27 jaar;2044;27
6865;Mannen;27 jaar;2045;27
6866;Mannen;27 jaar;2046;26
6867;Mannen;27 jaar;2047;26
6868;Mannen;27 jaar;2048;26
6869;Mannen;27 jaar;2049;26
6870;Mannen;27 jaar;2050;26
6871;Mannen;27 jaar;2051;26
6872;Mannen;27 jaar;2052;26
6873;Mannen;27 jaar;2053;25
6874;Mannen;27 jaar;2054;25
6875;Mannen;27 jaar;2055;25
6876;Mannen;27 jaar;2056;25
6877;Mannen;27 jaar;2057;24
6878;Mannen;27 jaar;2058;24
6879;Mannen;27 jaar;2059;23
6880;Mannen;28 jaar;2017;48
6881;Mannen;28 jaar;2018;49
6882;Mannen;28 jaar;2019;49
6883;Mannen;28 jaar;2020;48
6884;Mannen;28 jaar;2021;46
6885;Mannen;28 jaar;2022;46
6886;Mannen;28 jaar;2023;44
6887;Mannen;28 jaar;2024;43
6888;Mannen;28 jaar;2025;43
6889;Mannen;28 jaar;2026;43
6890;Mannen;28 jaar;2027;43
6891;Mannen;28 jaar;2028;43
6892;Mannen;28 jaar;2029;42
6893;Mannen;28 jaar;2030;41
6894;Mannen;28 jaar;2031;40
6895;Mannen;28 jaar;2032;38
6896;Mannen;28 jaar;2033;37
6897;Mannen;28 jaar;2034;36
6898;Mannen;28 jaar;2035;35
6899;Mannen;28 jaar;2036;35
6900;Mannen;28 jaar;2037;34
6901;Mannen;28 jaar;2038;33
6902;Mannen;28 jaar;2039;32
6903;Mannen;28 jaar;2040;31
6904;Mannen;28 jaar;2041;30
6905;Mannen;28 jaar;2042;30
6906;Mannen;28 jaar;2043;29
6907;Mannen;28 jaar;2044;29
6908;Mannen;28 jaar;2045;28
6909;Mannen;28 jaar;2046;27
6910;Mannen;28 jaar;2047;27
6911;Mannen;28 jaar;2048;27
6912;Mannen;28 jaar;2049;27
6913;Mannen;28 jaar;2050;27
6914;Mannen;28 jaar;2051;27
6915;Mannen;28 jaar;2052;27
6916;Mannen;28 jaar;2053;26
6917;Mannen;28 jaar;2054;26
6918;Mannen;28 jaar;2055;26
6919;Mannen;28 jaar;2056;26
6920;Mannen;28 jaar;2057;25
6921;Mannen;28 jaar;2058;25
6922;Mannen;28 jaar;2059;25
6923;Mannen;29 jaar;2017;49
6924;Mannen;29 jaar;2018;49
6925;Mannen;29 jaar;2019;51
6926;Mannen;29 jaar;2020;50
6927;Mannen;29 jaar;2021;49
6928;Mannen;29 jaar;2022;48
6929;Mannen;29 jaar;2023;47
6930;Mannen;29 jaar;2024;45
6931;Mannen;29 jaar;2025;45
6932;Mannen;29 jaar;2026;44
6933;Mannen;29 jaar;2027;45
6934;Mannen;29 jaar;2028;44
6935;Mannen;29 jaar;2029;44
6936;Mannen;29 jaar;2030;43
6937;Mannen;29 jaar;2031;42
6938;Mannen;29 jaar;2032;41
6939;Mannen;29 jaar;2033;39
6940;Mannen;29 jaar;2034;38
6941;Mannen;29 jaar;2035;37
6942;Mannen;29 jaar;2036;35
6943;Mannen;29 jaar;2037;36
6944;Mannen;29 jaar;2038;35
6945;Mannen;29 jaar;2039;34
6946;Mannen;29 jaar;2040;33
6947;Mannen;29 jaar;2041;32
6948;Mannen;29 jaar;2042;31
6949;Mannen;29 jaar;2043;31
6950;Mannen;29 jaar;2044;30
6951;Mannen;29 jaar;2045;29
6952;Mannen;29 jaar;2046;29
6953;Mannen;29 jaar;2047;28
6954;Mannen;29 jaar;2048;28
6955;Mannen;29 jaar;2049;28
6956;Mannen;29 jaar;2050;28
6957;Mannen;29 jaar;2051;28
6958;Mannen;29 jaar;2052;28
6959;Mannen;29 jaar;2053;27
6960;Mannen;29 jaar;2054;27
6961;Mannen;29 jaar;2055;27
6962;Mannen;29 jaar;2056;27
6963;Mannen;29 jaar;2057;27
6964;Mannen;29 jaar;2058;26
6965;Mannen;29 jaar;2059;26
6966;Mannen;30 jaar;2017;52
6967;Mannen;30 jaar;2018;51
6968;Mannen;30 jaar;2019;51
6969;Mannen;30 jaar;2020;52
6970;Mannen;30 jaar;2021;52
6971;Mannen;30 jaar;2022;50
6972;Mannen;30 jaar;2023;49
6973;Mannen;30 jaar;2024;49
6974;Mannen;30 jaar;2025;47
6975;Mannen;30 jaar;2026;46
6976;Mannen;30 jaar;2027;45
6977;Mannen;30 jaar;2028;46
6978;Mannen;30 jaar;2029;46
6979;Mannen;30 jaar;2030;46
6980;Mannen;30 jaar;2031;44
6981;Mannen;30 jaar;2032;44
6982;Mannen;30 jaar;2033;43
6983;Mannen;30 jaar;2034;41
6984;Mannen;30 jaar;2035;39
6985;Mannen;30 jaar;2036;38
6986;Mannen;30 jaar;2037;37
6987;Mannen;30 jaar;2038;37
6988;Mannen;30 jaar;2039;36
6989;Mannen;30 jaar;2040;35
6990;Mannen;30 jaar;2041;34
6991;Mannen;30 jaar;2042;33
6992;Mannen;30 jaar;2043;32
6993;Mannen;30 jaar;2044;32
6994;Mannen;30 jaar;2045;31
6995;Mannen;30 jaar;2046;31
6996;Mannen;30 jaar;2047;30
6997;Mannen;30 jaar;2048;29
6998;Mannen;30 jaar;2049;29
6999;Mannen;30 jaar;2050;29
7000;Mannen;30 jaar;2051;29
7001;Mannen;30 jaar;2052;29
7002;Mannen;30 jaar;2053;29
7003;Mannen;30 jaar;2054;29
7004;Mannen;30 jaar;2055;28
7005;Mannen;30 jaar;2056;28
7006;Mannen;30 jaar;2057;28
7007;Mannen;30 jaar;2058;28
7008;Mannen;30 jaar;2059;27
7009;Mannen;31 jaar;2017;54
7010;Mannen;31 jaar;2018;54
7011;Mannen;31 jaar;2019;54
7012;Mannen;31 jaar;2020;53
7013;Mannen;31 jaar;2021;55
7014;Mannen;31 jaar;2022;54
7015;Mannen;31 jaar;2023;52
7016;Mannen;31 jaar;2024;51
7017;Mannen;31 jaar;2025;51
7018;Mannen;31 jaar;2026;49
7019;Mannen;31 jaar;2027;48
7020;Mannen;31 jaar;2028;47
7021;Mannen;31 jaar;2029;48
7022;Mannen;31 jaar;2030;48
7023;Mannen;31 jaar;2031;48
7024;Mannen;31 jaar;2032;46
7025;Mannen;31 jaar;2033;45
7026;Mannen;31 jaar;2034;45
7027;Mannen;31 jaar;2035;42
7028;Mannen;31 jaar;2036;41
7029;Mannen;31 jaar;2037;40
7030;Mannen;31 jaar;2038;38
7031;Mannen;31 jaar;2039;39
7032;Mannen;31 jaar;2040;38
7033;Mannen;31 jaar;2041;37
7034;Mannen;31 jaar;2042;36
7035;Mannen;31 jaar;2043;35
7036;Mannen;31 jaar;2044;34
7037;Mannen;31 jaar;2045;33
7038;Mannen;31 jaar;2046;32
7039;Mannen;31 jaar;2047;32
7040;Mannen;31 jaar;2048;31
7041;Mannen;31 jaar;2049;31
7042;Mannen;31 jaar;2050;31
7043;Mannen;31 jaar;2051;30
7044;Mannen;31 jaar;2052;30
7045;Mannen;31 jaar;2053;30
7046;Mannen;31 jaar;2054;30
7047;Mannen;31 jaar;2055;30
7048;Mannen;31 jaar;2056;30
7049;Mannen;31 jaar;2057;30
7050;Mannen;31 jaar;2058;29
7051;Mannen;31 jaar;2059;29
7052;Mannen;32 jaar;2017;57
7053;Mannen;32 jaar;2018;57
7054;Mannen;32 jaar;2019;57
7055;Mannen;32 jaar;2020;56
7056;Mannen;32 jaar;2021;56
7057;Mannen;32 jaar;2022;57
7058;Mannen;32 jaar;2023;56
7059;Mannen;32 jaar;2024;55
7060;Mannen;32 jaar;2025;54
7061;Mannen;32 jaar;2026;53
7062;Mannen;32 jaar;2027;51
7063;Mannen;32 jaar;2028;50
7064;Mannen;32 jaar;2029;50
7065;Mannen;32 jaar;2030;51
7066;Mannen;32 jaar;2031;50
7067;Mannen;32 jaar;2032;50
7068;Mannen;32 jaar;2033;49
7069;Mannen;32 jaar;2034;48
7070;Mannen;32 jaar;2035;47
7071;Mannen;32 jaar;2036;45
7072;Mannen;32 jaar;2037;43
7073;Mannen;32 jaar;2038;42
7074;Mannen;32 jaar;2039;40
7075;Mannen;32 jaar;2040;41
7076;Mannen;32 jaar;2041;40
7077;Mannen;32 jaar;2042;39
7078;Mannen;32 jaar;2043;38
7079;Mannen;32 jaar;2044;37
7080;Mannen;32 jaar;2045;35
7081;Mannen;32 jaar;2046;35
7082;Mannen;32 jaar;2047;34
7083;Mannen;32 jaar;2048;34
7084;Mannen;32 jaar;2049;33
7085;Mannen;32 jaar;2050;32
7086;Mannen;32 jaar;2051;32
7087;Mannen;32 jaar;2052;32
7088;Mannen;32 jaar;2053;32
7089;Mannen;32 jaar;2054;32
7090;Mannen;32 jaar;2055;32
7091;Mannen;32 jaar;2056;32
7092;Mannen;32 jaar;2057;31
7093;Mannen;32 jaar;2058;31
7094;Mannen;32 jaar;2059;31
7095;Mannen;33 jaar;2017;59
7096;Mannen;33 jaar;2018;59
7097;Mannen;33 jaar;2019;60
7098;Mannen;33 jaar;2020;59
7099;Mannen;33 jaar;2021;58
7100;Mannen;33 jaar;2022;58
7101;Mannen;33 jaar;2023;59
7102;Mannen;33 jaar;2024;58
7103;Mannen;33 jaar;2025;57
7104;Mannen;33 jaar;2026;56
7105;Mannen;33 jaar;2027;55
7106;Mannen;33 jaar;2028;53
7107;Mannen;33 jaar;2029;52
7108;Mannen;33 jaar;2030;52
7109;Mannen;33 jaar;2031;53
7110;Mannen;33 jaar;2032;52
7111;Mannen;33 jaar;2033;52
7112;Mannen;33 jaar;2034;51
7113;Mannen;33 jaar;2035;49
7114;Mannen;33 jaar;2036;48
7115;Mannen;33 jaar;2037;46
7116;Mannen;33 jaar;2038;45
7117;Mannen;33 jaar;2039;44
7118;Mannen;33 jaar;2040;42
7119;Mannen;33 jaar;2041;42
7120;Mannen;33 jaar;2042;41
7121;Mannen;33 jaar;2043;41
7122;Mannen;33 jaar;2044;39
7123;Mannen;33 jaar;2045;38
7124;Mannen;33 jaar;2046;37
7125;Mannen;33 jaar;2047;37
7126;Mannen;33 jaar;2048;35
7127;Mannen;33 jaar;2049;35
7128;Mannen;33 jaar;2050;34
7129;Mannen;33 jaar;2051;34
7130;Mannen;33 jaar;2052;33
7131;Mannen;33 jaar;2053;33
7132;Mannen;33 jaar;2054;33
7133;Mannen;33 jaar;2055;33
7134;Mannen;33 jaar;2056;33
7135;Mannen;33 jaar;2057;33
7136;Mannen;33 jaar;2058;33
7137;Mannen;33 jaar;2059;32
7138;Mannen;34 jaar;2017;60
7139;Mannen;34 jaar;2018;61
7140;Mannen;34 jaar;2019;61
7141;Mannen;34 jaar;2020;61
7142;Mannen;34 jaar;2021;61
7143;Mannen;34 jaar;2022;60
7144;Mannen;34 jaar;2023;60
7145;Mannen;34 jaar;2024;61
7146;Mannen;34 jaar;2025;60
7147;Mannen;34 jaar;2026;59
7148;Mannen;34 jaar;2027;57
7149;Mannen;34 jaar;2028;57
7150;Mannen;34 jaar;2029;54
7151;Mannen;34 jaar;2030;54
7152;Mannen;34 jaar;2031;53
7153;Mannen;34 jaar;2032;54
7154;Mannen;34 jaar;2033;53
7155;Mannen;34 jaar;2034;53
7156;Mannen;34 jaar;2035;52
7157;Mannen;34 jaar;2036;51
7158;Mannen;34 jaar;2037;50
7159;Mannen;34 jaar;2038;47
7160;Mannen;34 jaar;2039;46
7161;Mannen;34 jaar;2040;45
7162;Mannen;34 jaar;2041;43
7163;Mannen;34 jaar;2042;43
7164;Mannen;34 jaar;2043;42
7165;Mannen;34 jaar;2044;41
7166;Mannen;34 jaar;2045;40
7167;Mannen;34 jaar;2046;39
7168;Mannen;34 jaar;2047;38
7169;Mannen;34 jaar;2048;37
7170;Mannen;34 jaar;2049;36
7171;Mannen;34 jaar;2050;36
7172;Mannen;34 jaar;2051;35
7173;Mannen;34 jaar;2052;34
7174;Mannen;34 jaar;2053;34
7175;Mannen;34 jaar;2054;34
7176;Mannen;34 jaar;2055;34
7177;Mannen;34 jaar;2056;34
7178;Mannen;34 jaar;2057;34
7179;Mannen;34 jaar;2058;33
7180;Mannen;34 jaar;2059;33
7181;Mannen;35 jaar;2017;63
7182;Mannen;35 jaar;2018;62
7183;Mannen;35 jaar;2019;63
7184;Mannen;35 jaar;2020;63
7185;Mannen;35 jaar;2021;63
7186;Mannen;35 jaar;2022;63
7187;Mannen;35 jaar;2023;61
7188;Mannen;35 jaar;2024;61
7189;Mannen;35 jaar;2025;63
7190;Mannen;35 jaar;2026;61
7191;Mannen;35 jaar;2027;60
7192;Mannen;35 jaar;2028;59
7193;Mannen;35 jaar;2029;58
7194;Mannen;35 jaar;2030;56
7195;Mannen;35 jaar;2031;55
7196;Mannen;35 jaar;2032;54
7197;Mannen;35 jaar;2033;55
7198;Mannen;35 jaar;2034;54
7199;Mannen;35 jaar;2035;55
7200;Mannen;35 jaar;2036;53
7201;Mannen;35 jaar;2037;52
7202;Mannen;35 jaar;2038;51
7203;Mannen;35 jaar;2039;48
7204;Mannen;35 jaar;2040;47
7205;Mannen;35 jaar;2041;45
7206;Mannen;35 jaar;2042;44
7207;Mannen;35 jaar;2043;44
7208;Mannen;35 jaar;2044;43
7209;Mannen;35 jaar;2045;42
7210;Mannen;35 jaar;2046;41
7211;Mannen;35 jaar;2047;40
7212;Mannen;35 jaar;2048;38
7213;Mannen;35 jaar;2049;38
7214;Mannen;35 jaar;2050;37
7215;Mannen;35 jaar;2051;36
7216;Mannen;35 jaar;2052;35
7217;Mannen;35 jaar;2053;35
7218;Mannen;35 jaar;2054;35
7219;Mannen;35 jaar;2055;34
7220;Mannen;35 jaar;2056;34
7221;Mannen;35 jaar;2057;34
7222;Mannen;35 jaar;2058;34
7223;Mannen;35 jaar;2059;34
7224;Mannen;36 jaar;2017;67
7225;Mannen;36 jaar;2018;65
7226;Mannen;36 jaar;2019;64
7227;Mannen;36 jaar;2020;65
7228;Mannen;36 jaar;2021;64
7229;Mannen;36 jaar;2022;65
7230;Mannen;36 jaar;2023;64
7231;Mannen;36 jaar;2024;63
7232;Mannen;36 jaar;2025;63
7233;Mannen;36 jaar;2026;64
7234;Mannen;36 jaar;2027;63
7235;Mannen;36 jaar;2028;62
7236;Mannen;36 jaar;2029;60
7237;Mannen;36 jaar;2030;59
7238;Mannen;36 jaar;2031;57
7239;Mannen;36 jaar;2032;56
7240;Mannen;36 jaar;2033;56
7241;Mannen;36 jaar;2034;56
7242;Mannen;36 jaar;2035;56
7243;Mannen;36 jaar;2036;56
7244;Mannen;36 jaar;2037;54
7245;Mannen;36 jaar;2038;53
7246;Mannen;36 jaar;2039;52
7247;Mannen;36 jaar;2040;49
7248;Mannen;36 jaar;2041;48
7249;Mannen;36 jaar;2042;46
7250;Mannen;36 jaar;2043;45
7251;Mannen;36 jaar;2044;45
7252;Mannen;36 jaar;2045;44
7253;Mannen;36 jaar;2046;43
7254;Mannen;36 jaar;2047;42
7255;Mannen;36 jaar;2048;40
7256;Mannen;36 jaar;2049;39
7257;Mannen;36 jaar;2050;39
7258;Mannen;36 jaar;2051;37
7259;Mannen;36 jaar;2052;37
7260;Mannen;36 jaar;2053;36
7261;Mannen;36 jaar;2054;36
7262;Mannen;36 jaar;2055;35
7263;Mannen;36 jaar;2056;35
7264;Mannen;36 jaar;2057;35
7265;Mannen;36 jaar;2058;35
7266;Mannen;36 jaar;2059;35
7267;Mannen;37 jaar;2017;72
7268;Mannen;37 jaar;2018;69
7269;Mannen;37 jaar;2019;67
7270;Mannen;37 jaar;2020;66
7271;Mannen;37 jaar;2021;67
7272;Mannen;37 jaar;2022;66
7273;Mannen;37 jaar;2023;67
7274;Mannen;37 jaar;2024;66
7275;Mannen;37 jaar;2025;65
7276;Mannen;37 jaar;2026;65
7277;Mannen;37 jaar;2027;66
7278;Mannen;37 jaar;2028;65
7279;Mannen;37 jaar;2029;63
7280;Mannen;37 jaar;2030;62
7281;Mannen;37 jaar;2031;61
7282;Mannen;37 jaar;2032;59
7283;Mannen;37 jaar;2033;58
7284;Mannen;37 jaar;2034;57
7285;Mannen;37 jaar;2035;58
7286;Mannen;37 jaar;2036;57
7287;Mannen;37 jaar;2037;57
7288;Mannen;37 jaar;2038;56
7289;Mannen;37 jaar;2039;54
7290;Mannen;37 jaar;2040;53
7291;Mannen;37 jaar;2041;51
7292;Mannen;37 jaar;2042;49
7293;Mannen;37 jaar;2043;48
7294;Mannen;37 jaar;2044;46
7295;Mannen;37 jaar;2045;46
7296;Mannen;37 jaar;2046;45
7297;Mannen;37 jaar;2047;44
7298;Mannen;37 jaar;2048;43
7299;Mannen;37 jaar;2049;41
7300;Mannen;37 jaar;2050;40
7301;Mannen;37 jaar;2051;40
7302;Mannen;37 jaar;2052;38
7303;Mannen;37 jaar;2053;38
7304;Mannen;37 jaar;2054;37
7305;Mannen;37 jaar;2055;36
7306;Mannen;37 jaar;2056;36
7307;Mannen;37 jaar;2057;36
7308;Mannen;37 jaar;2058;36
7309;Mannen;37 jaar;2059;36
7310;Mannen;38 jaar;2017;74
7311;Mannen;38 jaar;2018;75
7312;Mannen;38 jaar;2019;73
7313;Mannen;38 jaar;2020;70
7314;Mannen;38 jaar;2021;69
7315;Mannen;38 jaar;2022;70
7316;Mannen;38 jaar;2023;69
7317;Mannen;38 jaar;2024;70
7318;Mannen;38 jaar;2025;69
7319;Mannen;38 jaar;2026;68
7320;Mannen;38 jaar;2027;67
7321;Mannen;38 jaar;2028;69
7322;Mannen;38 jaar;2029;68
7323;Mannen;38 jaar;2030;66
7324;Mannen;38 jaar;2031;65
7325;Mannen;38 jaar;2032;64
7326;Mannen;38 jaar;2033;61
7327;Mannen;38 jaar;2034;61
7328;Mannen;38 jaar;2035;60
7329;Mannen;38 jaar;2036;60
7330;Mannen;38 jaar;2037;60
7331;Mannen;38 jaar;2038;60
7332;Mannen;38 jaar;2039;58
7333;Mannen;38 jaar;2040;57
7334;Mannen;38 jaar;2041;56
7335;Mannen;38 jaar;2042;53
7336;Mannen;38 jaar;2043;51
7337;Mannen;38 jaar;2044;50
7338;Mannen;38 jaar;2045;48
7339;Mannen;38 jaar;2046;48
7340;Mannen;38 jaar;2047;47
7341;Mannen;38 jaar;2048;46
7342;Mannen;38 jaar;2049;45
7343;Mannen;38 jaar;2050;43
7344;Mannen;38 jaar;2051;42
7345;Mannen;38 jaar;2052;42
7346;Mannen;38 jaar;2053;40
7347;Mannen;38 jaar;2054;40
7348;Mannen;38 jaar;2055;39
7349;Mannen;38 jaar;2056;38
7350;Mannen;38 jaar;2057;38
7351;Mannen;38 jaar;2058;37
7352;Mannen;38 jaar;2059;37
7353;Mannen;39 jaar;2017;80
7354;Mannen;39 jaar;2018;78
7355;Mannen;39 jaar;2019;80
7356;Mannen;39 jaar;2020;77
7357;Mannen;39 jaar;2021;75
7358;Mannen;39 jaar;2022;73
7359;Mannen;39 jaar;2023;74
7360;Mannen;39 jaar;2024;74
7361;Mannen;39 jaar;2025;74
7362;Mannen;39 jaar;2026;74
7363;Mannen;39 jaar;2027;72
7364;Mannen;39 jaar;2028;72
7365;Mannen;39 jaar;2029;74
7366;Mannen;39 jaar;2030;72
7367;Mannen;39 jaar;2031;71
7368;Mannen;39 jaar;2032;69
7369;Mannen;39 jaar;2033;68
7370;Mannen;39 jaar;2034;66
7371;Mannen;39 jaar;2035;65
7372;Mannen;39 jaar;2036;64
7373;Mannen;39 jaar;2037;65
7374;Mannen;39 jaar;2038;64
7375;Mannen;39 jaar;2039;64
7376;Mannen;39 jaar;2040;62
7377;Mannen;39 jaar;2041;61
7378;Mannen;39 jaar;2042;60
7379;Mannen;39 jaar;2043;57
7380;Mannen;39 jaar;2044;55
7381;Mannen;39 jaar;2045;53
7382;Mannen;39 jaar;2046;52
7383;Mannen;39 jaar;2047;52
7384;Mannen;39 jaar;2048;51
7385;Mannen;39 jaar;2049;50
7386;Mannen;39 jaar;2050;48
7387;Mannen;39 jaar;2051;46
7388;Mannen;39 jaar;2052;45
7389;Mannen;39 jaar;2053;45
7390;Mannen;39 jaar;2054;43
7391;Mannen;39 jaar;2055;43
7392;Mannen;39 jaar;2056;42
7393;Mannen;39 jaar;2057;41
7394;Mannen;39 jaar;2058;41
7395;Mannen;39 jaar;2059;40
7396;Mannen;40 jaar;2017;86
7397;Mannen;40 jaar;2018;86
7398;Mannen;40 jaar;2019;84
7399;Mannen;40 jaar;2020;86
7400;Mannen;40 jaar;2021;83
7401;Mannen;40 jaar;2022;80
7402;Mannen;40 jaar;2023;79
7403;Mannen;40 jaar;2024;80
7404;Mannen;40 jaar;2025;80
7405;Mannen;40 jaar;2026;80
7406;Mannen;40 jaar;2027;80
7407;Mannen;40 jaar;2028;78
7408;Mannen;40 jaar;2029;78
7409;Mannen;40 jaar;2030;79
7410;Mannen;40 jaar;2031;78
7411;Mannen;40 jaar;2032;76
7412;Mannen;40 jaar;2033;74
7413;Mannen;40 jaar;2034;74
7414;Mannen;40 jaar;2035;71
7415;Mannen;40 jaar;2036;70
7416;Mannen;40 jaar;2037;69
7417;Mannen;40 jaar;2038;70
7418;Mannen;40 jaar;2039;69
7419;Mannen;40 jaar;2040;69
7420;Mannen;40 jaar;2041;68
7421;Mannen;40 jaar;2042;66
7422;Mannen;40 jaar;2043;65
7423;Mannen;40 jaar;2044;62
7424;Mannen;40 jaar;2045;59
7425;Mannen;40 jaar;2046;58
7426;Mannen;40 jaar;2047;56
7427;Mannen;40 jaar;2048;56
7428;Mannen;40 jaar;2049;55
7429;Mannen;40 jaar;2050;54
7430;Mannen;40 jaar;2051;52
7431;Mannen;40 jaar;2052;51
7432;Mannen;40 jaar;2053;49
7433;Mannen;40 jaar;2054;49
7434;Mannen;40 jaar;2055;47
7435;Mannen;40 jaar;2056;47
7436;Mannen;40 jaar;2057;45
7437;Mannen;40 jaar;2058;45
7438;Mannen;40 jaar;2059;44
7439;Mannen;41 jaar;2017;96
7440;Mannen;41 jaar;2018;93
7441;Mannen;41 jaar;2019;93
7442;Mannen;41 jaar;2020;92
7443;Mannen;41 jaar;2021;93
7444;Mannen;41 jaar;2022;90
7445;Mannen;41 jaar;2023;87
7446;Mannen;41 jaar;2024;86
