ID;RegioS;Perioden;JongerenMetJeugdhulpInNatura_1;JongerenMetJeugdhMetVerblInNat_2;JongerenMetJeugdbescherming_3;JeugdbeschEnJeugdhMetVerblInNat_4;JongerenMetJeugdreclassering_5
2628;Ridderkerk;2023;11.5;10.6;1.1;52.5;0.5
2629;Ridderkerk;1e half jaar 2024;10.2;8.5;0.9;51.9;0.5
2630;Rijssen-Holten;1e halfjaar 2021;10.8;11.2;1.0;68.2;0.2
2631;Rijssen-Holten;2e halfjaar 2021;11.2;10.1;0.9;64.6;0.2
2632;Rijssen-Holten;2021;12.7;9.9;1.0;65.2;0.2
2633;Rijssen-Holten;1e halfjaar 2022;11.1;8.3;0.6;55.2;
2634;Rijssen-Holten;2e halfjaar 2022;11.1;8.4;0.7;56.7;
2635;Rijssen-Holten;2022;12.8;8.0;0.7;60.6;
2636;Rijssen-Holten;1e halfjaar 2023;10.5;8.7;0.6;61.4;
2637;Rijssen-Holten;2e halfjaar 2023;9.9;9.8;0.7;64.5;
2638;Rijssen-Holten;2023;11.9;8.6;0.8;62.3;
2639;Rijssen-Holten;1e half jaar 2024;9.8;8.7;0.7;60.3;
2640;Rijswijk (ZH.);1e halfjaar 2021;10.4;8.0;0.8;43.4;0.3
2641;Rijswijk (ZH.);2e halfjaar 2021;10.8;7.6;0.9;29.6;0.3
2642;Rijswijk (ZH.);2021;12.7;7.1;1.0;34.9;0.3
2643;Rijswijk (ZH.);1e halfjaar 2022;11.2;5.9;0.8;31.6;0.4
2644;Rijswijk (ZH.);2e halfjaar 2022;11.2;6.7;0.8;31.9;0.4
2645;Rijswijk (ZH.);2022;13.4;6.4;0.9;31.4;0.5
2646;Rijswijk (ZH.);1e halfjaar 2023;11.3;5.9;0.8;37.4;0.4
2647;Rijswijk (ZH.);2e halfjaar 2023;11.7;6.2;0.8;40.2;0.4
2648;Rijswijk (ZH.);2023;13.9;6.2;0.9;40.2;0.5
2649;Rijswijk (ZH.);1e half jaar 2024;;6.1;;50.0;
2650;Roerdalen;1e halfjaar 2021;13.5;10.4;1.2;64.9;
2651;Roerdalen;2e halfjaar 2021;13.3;11.3;1.1;61.8;
2652;Roerdalen;2021;16.2;9.3;1.2;60.5;
2653;Roerdalen;1e halfjaar 2022;12.5;9.2;1.0;50.0;
2654;Roerdalen;2e halfjaar 2022;12.4;8.5;0.9;41.4;
2655;Roerdalen;2022;14.5;8.4;1.0;46.9;
2656;Roerdalen;1e halfjaar 2023;13.2;9.5;1.2;51.3;
2657;Roerdalen;2e halfjaar 2023;13.9;9.2;1.4;34.8;
2658;Roerdalen;2023;15.7;8.4;1.4;37.0;
2659;Roerdalen;1e half jaar 2024;14.9;8.8;1.5;37.5;
2660;Roermond;1e halfjaar 2021;13.3;8.8;1.7;38.7;0.3
2661;Roermond;2e halfjaar 2021;13.1;9.7;1.6;42.9;0.3
2662;Roermond;2021;15.7;9.1;1.9;43.2;0.3
2663;Roermond;1e halfjaar 2022;13.2;10.5;1.6;45.2;0.3
2664;Roermond;2e halfjaar 2022;13.1;10.2;1.5;45.9;0.4
2665;Roermond;2022;15.5;9.9;1.8;45.0;0.4
2666;Roermond;1e halfjaar 2023;12.9;10.8;1.4;57.0;0.4
2667;Roermond;2e halfjaar 2023;13.5;10.2;1.3;54.0;0.4
2668;Roermond;2023;15.5;9.6;1.5;56.3;0.5
2669;Roermond;1e half jaar 2024;13.7;8.4;1.2;49.2;0.5
2670;De Ronde Venen;1e halfjaar 2021;7.7;9.3;1.0;48.8;0.1
2671;De Ronde Venen;2e halfjaar 2021;7.6;8.7;0.8;51.4;0.1
2672;De Ronde Venen;2021;9.4;8.3;1.0;47.7;0.2
2673;De Ronde Venen;1e halfjaar 2022;7.9;6.7;0.8;43.1;
2674;De Ronde Venen;2e halfjaar 2022;8.5;6.0;0.8;33.8;
2675;De Ronde Venen;2022;9.9;6.0;0.9;39.7;
2676;De Ronde Venen;1e halfjaar 2023;8.6;7.2;0.8;37.7;
2677;De Ronde Venen;2e halfjaar 2023;8.7;7.5;0.8;37.0;
2678;De Ronde Venen;2023;10.7;6.7;0.9;38.8;
2679;De Ronde Venen;1e half jaar 2024;8.1;8.3;0.8;44.6;
2680;Roosendaal;1e halfjaar 2021;12.2;8.1;1.0;51.4;0.3
2681;Roosendaal;2e halfjaar 2021;12.8;8.4;1.1;49.3;0.2
2682;Roosendaal;2021;14.5;8.0;1.2;49.1;0.4
2683;Roosendaal;1e halfjaar 2022;13.0;7.4;1.2;41.1;0.3
2684;Roosendaal;2e halfjaar 2022;12.6;8.1;1.1;43.0;0.3
2685;Roosendaal;2022;15.1;7.2;1.3;42.0;0.3
2686;Roosendaal;1e halfjaar 2023;12.9;8.8;1.2;37.6;0.3
2687;Roosendaal;2e halfjaar 2023;12.8;9.2;1.1;42.0;0.2
2688;Roosendaal;2023;15.6;8.3;1.3;38.2;0.3
2689;Roosendaal;1e half jaar 2024;11.9;5.4;1.3;20.0;0.3
2690;Rotterdam;1e halfjaar 2021;7.4;14.6;1.4;44.7;0.7
2691;Rotterdam;2e halfjaar 2021;7.2;15.3;1.3;47.4;0.6
2692;Rotterdam;2021;8.8;13.5;1.5;44.8;0.8
2693;Rotterdam;1e halfjaar 2022;7.3;16.0;1.4;47.9;0.6
2694;Rotterdam;2e halfjaar 2022;8.1;14.8;1.3;48.9;0.6
2695;Rotterdam;2022;9.4;13.8;1.5;47.2;0.7
2696;Rotterdam;1e halfjaar 2023;8.4;14.8;1.3;50.4;0.6
2697;Rotterdam;2e halfjaar 2023;8.6;15.1;1.2;51.8;0.6
2698;Rotterdam;2023;10.1;13.9;1.4;50.4;0.7
2699;Rotterdam;1e half jaar 2024;8.5;13.7;1.2;49.9;0.7
2700;Rozendaal;1e halfjaar 2021;8.5;;;;
2701;Rozendaal;2e halfjaar 2021;7.2;;;;
2702;Rozendaal;2021;9.7;;;;
2703;Rozendaal;1e halfjaar 2022;8.3;;;;
2704;Rozendaal;2e halfjaar 2022;9.5;;;;
2705;Rozendaal;2022;10.2;;;;
2706;Rozendaal;1e halfjaar 2023;9.9;;;;
2707;Rozendaal;2e halfjaar 2023;9.6;;;;
2708;Rozendaal;2023;11.6;;;;
2709;Rozendaal;1e half jaar 2024;10.5;;;;
2710;Rucphen;1e halfjaar 2021;13.2;5.6;1.4;36.5;
2711;Rucphen;2e halfjaar 2021;13.5;7.1;1.3;44.9;
2712;Rucphen;2021;15.7;6.1;1.5;39.3;
2713;Rucphen;1e halfjaar 2022;13.6;5.9;1.3;38.3;
2714;Rucphen;2e halfjaar 2022;14.3;5.7;1.3;42.0;
2715;Rucphen;2022;16.3;5.4;1.5;44.4;
2716;Rucphen;1e halfjaar 2023;14.2;5.3;1.1;38.1;0.3
2717;Rucphen;2e halfjaar 2023;14.8;4.9;1.0;32.5;
2718;Rucphen;2023;16.9;4.5;1.2;33.3;0.3
2719;Rucphen;1e half jaar 2024;13.2;4.0;1.4;19.3;
2720;Schagen;1e halfjaar 2021;10.1;9.1;0.9;43.6;
2721;Schagen;2e halfjaar 2021;9.8;9.8;1.0;48.2;0.1
2722;Schagen;2021;11.9;8.8;1.0;46.6;0.2
2723;Schagen;1e halfjaar 2022;10.2;9.4;0.9;47.5;0.2
2724;Schagen;2e halfjaar 2022;9.8;9.3;0.9;41.3;0.3
2725;Schagen;2022;11.9;8.8;1.0;45.5;0.3
2726;Schagen;1e halfjaar 2023;10.4;7.3;0.9;41.8;0.3
2727;Schagen;2e halfjaar 2023;10.2;7.4;0.9;38.9;0.3
2728;Schagen;2023;12.2;7.3;1.0;42.9;0.3
2729;Schagen;1e half jaar 2024;9.5;6.2;0.8;30.9;0.3
2730;Scherpenzeel;1e halfjaar 2021;9.0;11.1;0.8;52.6;
2731;Scherpenzeel;2e halfjaar 2021;8.9;11.8;1.0;40.9;
2732;Scherpenzeel;2021;10.5;10.4;1.0;43.5;
2733;Scherpenzeel;1e halfjaar 2022;9.5;12.1;1.0;43.5;
2734;Scherpenzeel;2e halfjaar 2022;10.0;10.7;0.7;;
2735;Scherpenzeel;2022;11.2;9.9;0.9;40.0;
2736;Scherpenzeel;1e halfjaar 2023;9.1;9.3;0.6;57.1;
2737;Scherpenzeel;2e halfjaar 2023;9.7;9.1;0.5;;
2738;Scherpenzeel;2023;11.2;8.6;0.6;57.1;
2739;Scherpenzeel;1e half jaar 2024;9.6;9.3;;;
2740;Schiedam;1e halfjaar 2021;5.9;15.6;1.2;46.3;0.5
2741;Schiedam;2e halfjaar 2021;6.1;16.1;1.2;48.6;0.6
2742;Schiedam;2021;7.2;15.1;1.3;48.2;0.7
2743;Schiedam;1e halfjaar 2022;6.3;16.1;1.1;54.9;0.5
2744;Schiedam;2e halfjaar 2022;6.4;16.3;1.0;54.5;0.6
2745;Schiedam;2022;7.5;15.5;1.3;52.3;0.7
2746;Schiedam;1e halfjaar 2023;5.9;16.3;0.9;61.8;0.6
2747;Schiedam;2e halfjaar 2023;5.8;16.2;0.9;57.0;0.6
2748;Schiedam;2023;7.1;15.1;1.0;59.0;0.7
2749;Schiedam;1e half jaar 2024;5.8;12.9;0.9;43.4;0.7
2750;Schiermonnikoog;1e halfjaar 2021;23.9;;;;
2751;Schiermonnikoog;2e halfjaar 2021;24.8;;;;
2752;Schiermonnikoog;2021;26.5;;;;
2753;Schiermonnikoog;1e halfjaar 2022;10.5;;;;
2754;Schiermonnikoog;2e halfjaar 2022;8.8;;;;
2755;Schiermonnikoog;2022;12.3;;;;
2756;Schiermonnikoog;1e halfjaar 2023;8.1;;;;
2757;Schiermonnikoog;2e halfjaar 2023;7.2;;;;
2758;Schiermonnikoog;2023;8.1;;;;
2759;Schiermonnikoog;1e half jaar 2024;10.2;;;;
2760;Schouwen-Duiveland;1e halfjaar 2021;10.5;12.8;1.0;58.3;0.3
2761;Schouwen-Duiveland;2e halfjaar 2021;10.1;11.7;1.2;45.7;0.3
2762;Schouwen-Duiveland;2021;12.5;11.4;1.3;53.4;0.4
2763;Schouwen-Duiveland;1e halfjaar 2022;10.4;9.7;1.2;43.3;0.4
2764;Schouwen-Duiveland;2e halfjaar 2022;10.3;9.3;1.2;40.8;0.2
2765;Schouwen-Duiveland;2022;12.3;8.5;1.2;40.8;0.3
2766;Schouwen-Duiveland;1e halfjaar 2023;11.3;9.2;1.1;46.8;0.2
2767;Schouwen-Duiveland;2e halfjaar 2023;11.5;10.5;1.2;50.7;0.3
2768;Schouwen-Duiveland;2023;13.6;9.1;1.3;46.7;0.3
2769;Schouwen-Duiveland;1e half jaar 2024;10.9;9.4;1.1;52.2;0.2
2770;Simpelveld;1e halfjaar 2021;10.8;20.0;1.7;65.5;
2771;Simpelveld;2e halfjaar 2021;10.9;21.5;1.6;70.4;
2772;Simpelveld;2021;13.0;19.0;2.0;60.6;
2773;Simpelveld;1e halfjaar 2022;11.1;14.5;1.1;52.9;
2774;Simpelveld;2e halfjaar 2022;11.6;18.8;1.2;68.4;
2775;Simpelveld;2022;13.2;17.8;1.4;60.9;
2776;Simpelveld;1e halfjaar 2023;12.0;14.6;1.3;66.7;
2777;Simpelveld;2e halfjaar 2023;12.1;15.5;1.3;65.0;
2778;Simpelveld;2023;13.9;13.6;1.3;60.0;
2779;Simpelveld;1e half jaar 2024;11.6;12.1;1.1;70.6;
2780;Sint Anthonis;1e halfjaar 2021;8.8;6.0;0.6;;
2781;Sint Anthonis;2e halfjaar 2021;7.8;7.3;0.4;;
2782;Sint Anthonis;2021;9.9;6.8;0.8;;
2783;Sint Anthonis;1e halfjaar 2022;;;;;
2784;Sint Anthonis;2e halfjaar 2022;;;;;
2785;Sint Anthonis;2022;;;;;
2786;Sint Anthonis;1e halfjaar 2023;;;;;
2787;Sint Anthonis;2e halfjaar 2023;;;;;
2788;Sint Anthonis;2023;;;;;
2789;Sint Anthonis;1e half jaar 2024;;;;;
2790;Sint-Michielsgestel;1e halfjaar 2021;8.6;7.8;0.6;29.7;
2791;Sint-Michielsgestel;2e halfjaar 2021;8.1;9.2;0.6;33.3;
2792;Sint-Michielsgestel;2021;9.8;8.3;0.7;34.1;
2793;Sint-Michielsgestel;1e halfjaar 2022;8.3;8.0;0.5;40.7;
2794;Sint-Michielsgestel;2e halfjaar 2022;8.5;6.6;0.4;;
2795;Sint-Michielsgestel;2022;10.2;6.5;0.5;29.0;
2796;Sint-Michielsgestel;1e halfjaar 2023;9.1;5.9;0.6;22.9;
2797;Sint-Michielsgestel;2e halfjaar 2023;8.6;5.4;0.6;25.7;
2798;Sint-Michielsgestel;2023;10.7;5.9;0.6;26.3;
2799;Sint-Michielsgestel;1e half jaar 2024;8.9;7.3;0.7;43.6;
2800;Sittard-Geleen;1e halfjaar 2021;15.8;13.5;1.6;56.4;0.5
2801;Sittard-Geleen;2e halfjaar 2021;16.0;13.7;1.5;61.8;0.6
2802;Sittard-Geleen;2021;18.4;13.2;1.8;59.3;0.6
2803;Sittard-Geleen;1e halfjaar 2022;16.2;12.7;1.6;58.7;0.6
2804;Sittard-Geleen;2e halfjaar 2022;16.0;13.0;1.5;60.1;0.5
2805;Sittard-Geleen;2022;18.8;12.5;1.8;58.9;0.6
2806;Sittard-Geleen;1e halfjaar 2023;15.9;11.1;1.3;53.8;0.4
2807;Sittard-Geleen;2e halfjaar 2023;15.7;10.8;1.3;53.3;0.4
2808;Sittard-Geleen;2023;18.3;10.5;1.4;53.5;0.5
2809;Sittard-Geleen;1e half jaar 2024;14.9;9.9;1.1;53.9;0.4
2810;Sliedrecht;1e halfjaar 2021;13.4;10.8;2.2;45.4;
2811;Sliedrecht;2e halfjaar 2021;13.4;10.5;2.1;42.6;
2812;Sliedrecht;2021;16.4;9.9;2.5;43.1;
2813;Sliedrecht;1e halfjaar 2022;13.9;10.3;2.0;44.1;
2814;Sliedrecht;2e halfjaar 2022;14.1;9.3;1.6;46.1;
2815;Sliedrecht;2022;16.6;9.2;2.1;43.0;
2816;Sliedrecht;1e halfjaar 2023;14.4;8.7;1.6;45.5;
2817;Sliedrecht;2e halfjaar 2023;13.6;9.1;1.4;54.5;
2818;Sliedrecht;2023;16.9;8.6;1.7;50.5;
2819;Sliedrecht;1e half jaar 2024;8.8;11.7;1.1;49.2;
2820;Sluis;1e halfjaar 2021;11.0;13.8;1.3;53.3;
2821;Sluis;2e halfjaar 2021;11.4;11.4;1.2;41.5;
2822;Sluis;2021;12.9;11.2;1.3;48.9;
2823;Sluis;1e halfjaar 2022;15.1;8.5;1.4;55.1;
2824;Sluis;2e halfjaar 2022;16.1;9.6;1.6;47.4;
2825;Sluis;2022;17.9;8.1;1.7;49.2;
2826;Sluis;1e halfjaar 2023;15.4;8.7;1.8;38.1;
2827;Sluis;2e halfjaar 2023;14.3;9.7;1.9;34.3;0.4
2828;Sluis;2023;17.4;8.5;2.0;36.2;0.4
2829;Sluis;1e half jaar 2024;14.3;9.0;1.6;35.1;
2830;Smallingerland;1e halfjaar 2021;13.1;15.5;1.9;54.5;0.5
2831;Smallingerland;2e halfjaar 2021;13.1;15.2;1.9;53.7;0.5
2832;Smallingerland;2021;15.3;14.7;2.1;58.3;0.6
2833;Smallingerland;1e halfjaar 2022;13.1;14.9;1.9;55.1;0.5
2834;Smallingerland;2e halfjaar 2022;13.4;15.0;1.9;53.6;0.5
2835;Smallingerland;2022;15.5;14.1;2.1;53.9;0.6
2836;Smallingerland;1e halfjaar 2023;13.1;13.5;1.9;49.3;0.5
2837;Smallingerland;2e halfjaar 2023;12.8;14.0;1.9;46.8;0.5
2838;Smallingerland;2023;15.5;13.1;2.0;48.9;0.6
2839;Smallingerland;1e half jaar 2024;12.2;13.9;1.8;49.0;0.5
2840;Soest;1e halfjaar 2021;10.7;8.3;1.0;40.7;0.2
2841;Soest;2e halfjaar 2021;10.9;7.4;0.9;36.8;0.2
2842;Soest;2021;12.8;7.5;1.1;40.4;0.2
2843;Soest;1e halfjaar 2022;11.7;7.1;0.9;42.9;0.2
2844;Soest;2e halfjaar 2022;12.0;6.8;0.8;44.9;0.1
2845;Soest;2022;13.7;6.6;1.0;41.7;0.2
2846;Soest;1e halfjaar 2023;12.4;6.3;0.8;46.6;
2847;Soest;2e halfjaar 2023;12.3;6.0;0.7;44.3;0.2
2848;Soest;2023;14.2;5.7;0.8;40.3;0.2
2849;Soest;1e half jaar 2024;10.8;5.3;0.5;46.8;0.1
2850;Someren;1e halfjaar 2021;8.6;4.1;0.5;;
2851;Someren;2e halfjaar 2021;8.0;4.0;0.6;;
2852;Someren;2021;10.1;3.7;0.7;;
2853;Someren;1e halfjaar 2022;7.4;4.2;0.6;;
2854;Someren;2e halfjaar 2022;7.9;4.0;0.4;;
2855;Someren;2022;9.3;4.0;0.6;;
2856;Someren;1e halfjaar 2023;8.2;4.7;0.5;;
2857;Someren;2e halfjaar 2023;8.0;4.8;0.3;;
2858;Someren;2023;9.8;4.5;0.6;;
2859;Someren;1e half jaar 2024;8.0;4.4;0.4;;
2860;Son en Breugel;1e halfjaar 2021;10.6;3.9;0.5;;
2861;Son en Breugel;2e halfjaar 2021;10.6;4.2;0.4;;
2862;Son en Breugel;2021;13.0;3.6;0.4;;
2863;Son en Breugel;1e halfjaar 2022;10.0;4.7;0.4;;
2864;Son en Breugel;2e halfjaar 2022;11.2;4.2;0.3;;
2865;Son en Breugel;2022;12.6;4.2;0.4;;
2866;Son en Breugel;1e halfjaar 2023;11.0;5.5;0.3;;
2867;Son en Breugel;2e halfjaar 2023;11.6;6.1;0.4;;
2868;Son en Breugel;2023;13.7;5.6;0.4;;
2869;Son en Breugel;1e half jaar 2024;10.7;4.4;0.6;;
2870;Stadskanaal;1e halfjaar 2021;13.0;19.2;2.6;59.4;
2871;Stadskanaal;2e halfjaar 2021;13.5;18.9;2.5;58.2;
2872;Stadskanaal;2021;15.6;19.4;2.9;60.5;0.2
2873;Stadskanaal;1e halfjaar 2022;12.7;18.1;2.2;57.4;0.2
2874;Stadskanaal;2e halfjaar 2022;13.3;18.2;2.3;62.4;0.3
2875;Stadskanaal;2022;14.9;17.4;2.4;60.7;0.3
2876;Stadskanaal;1e halfjaar 2023;13.2;16.9;2.1;62.1;
2877;Stadskanaal;2e halfjaar 2023;13.3;16.9;1.9;63.6;0.3
2878;Stadskanaal;2023;15.3;16.1;2.2;66.7;0.3
2879;Stadskanaal;1e half jaar 2024;13.7;14.6;1.7;62.4;0.5
2880;Staphorst;1e halfjaar 2021;5.3;13.0;0.6;62.1;
2881;Staphorst;2e halfjaar 2021;5.7;14.4;0.7;55.9;
2882;Staphorst;2021;6.6;13.6;0.8;59.5;
2883;Staphorst;1e halfjaar 2022;5.4;10.8;0.5;50.0;
2884;Staphorst;2e halfjaar 2022;5.6;12.5;0.9;41.5;
2885;Staphorst;2022;6.5;11.7;0.9;44.2;
2886;Staphorst;1e halfjaar 2023;5.3;14.1;0.9;50.0;
2887;Staphorst;2e halfjaar 2023;5.5;10.5;0.7;41.9;
2888;Staphorst;2023;6.4;9.7;0.8;39.5;
2889;Staphorst;1e half jaar 2024;5.4;9.6;0.7;40.0;
2890;Stede Broec;1e halfjaar 2021;12.2;12.4;1.2;57.7;
2891;Stede Broec;2e halfjaar 2021;11.8;12.8;1.1;54.3;
2892;Stede Broec;2021;13.9;12.9;1.3;59.6;0.3
2893;Stede Broec;1e halfjaar 2022;11.8;12.5;1.1;57.1;
2894;Stede Broec;2e halfjaar 2022;11.8;11.1;1.2;56.9;
2895;Stede Broec;2022;13.7;12.4;1.4;56.7;
2896;Stede Broec;1e halfjaar 2023;11.0;10.6;1.1;55.6;
2897;Stede Broec;2e halfjaar 2023;11.2;11.0;1.2;55.8;
2898;Stede Broec;2023;13.2;10.4;1.3;57.4;
2899;Stede Broec;1e half jaar 2024;10.8;9.1;1.2;44.9;
2900;Steenbergen;1e halfjaar 2021;11.8;9.2;1.0;58.5;0.3
2901;Steenbergen;2e halfjaar 2021;12.5;8.3;1.0;53.8;
2902;Steenbergen;2021;14.3;7.7;1.0;57.1;0.3
2903;Steenbergen;1e halfjaar 2022;13.0;7.1;0.8;45.5;
2904;Steenbergen;2e halfjaar 2022;12.3;6.4;0.8;39.4;
2905;Steenbergen;2022;15.0;6.3;0.9;43.2;
2906;Steenbergen;1e halfjaar 2023;13.3;6.8;1.0;51.2;
2907;Steenbergen;2e halfjaar 2023;14.4;7.5;1.1;52.3;
2908;Steenbergen;2023;16.2;6.8;1.1;53.3;
2909;Steenbergen;1e half jaar 2024;11.3;1.9;1.0;;
2910;Steenwijkerland;1e halfjaar 2021;10.5;15.4;1.4;57.8;0.4
2911;Steenwijkerland;2e halfjaar 2021;10.3;16.1;1.5;58.5;0.3
2912;Steenwijkerland;2021;12.2;14.7;1.6;59.0;0.4
2913;Steenwijkerland;1e halfjaar 2022;9.9;14.0;1.3;51.4;0.3
2914;Steenwijkerland;2e halfjaar 2022;9.8;14.3;1.3;46.8;0.4
2915;Steenwijkerland;2022;11.8;13.0;1.5;48.0;0.4
2916;Steenwijkerland;1e halfjaar 2023;9.5;13.4;1.3;47.8;0.4
2917;Steenwijkerland;2e halfjaar 2023;9.5;13.0;1.3;50.0;0.3
2918;Steenwijkerland;2023;11.1;12.2;1.5;48.0;0.4
2919;Steenwijkerland;1e half jaar 2024;9.1;12.6;1.2;50.5;0.3
2920;Stein (L.);1e halfjaar 2021;13.2;9.3;1.1;40.0;
2921;Stein (L.);2e halfjaar 2021;12.8;9.4;0.9;40.0;0.3
2922;Stein (L.);2021;15.3;9.1;1.1;42.9;0.3
2923;Stein (L.);1e halfjaar 2022;12.4;8.4;0.7;50.0;
2924;Stein (L.);2e halfjaar 2022;12.4;7.1;0.6;52.4;
2925;Stein (L.);2022;14.6;7.7;0.8;46.7;
2926;Stein (L.);1e halfjaar 2023;12.4;6.1;0.4;;
2927;Stein (L.);2e halfjaar 2023;12.6;6.7;0.3;;0.3
2928;Stein (L.);2023;15.2;6.6;0.5;42.1;0.3
2929;Stein (L.);1e half jaar 2024;;6.4;;;
2930;Stichtse Vecht;1e halfjaar 2021;9.3;8.4;0.8;39.8;0.3
2931;Stichtse Vecht;2e halfjaar 2021;9.3;8.1;0.8;39.8;0.2
2932;Stichtse Vecht;2021;11.2;7.6;0.9;39.5;0.3
2933;Stichtse Vecht;1e halfjaar 2022;11.4;8.2;0.8;40.8;0.2
2934;Stichtse Vecht;2e halfjaar 2022;11.9;8.1;0.7;47.8;0.2
2935;Stichtse Vecht;2022;13.2;8.2;0.8;45.0;0.2
2936;Stichtse Vecht;1e halfjaar 2023;10.3;8.5;0.7;43.5;0.2
2937;Stichtse Vecht;2e halfjaar 2023;10.0;8.7;0.7;49.0;0.2
2938;Stichtse Vecht;2023;12.1;8.1;0.8;47.3;0.2
2939;Stichtse Vecht;1e half jaar 2024;10.0;7.7;0.7;51.5;0.2
2940;Súdwest-Fryslân;1e halfjaar 2021;10.4;10.3;1.3;41.1;0.3
2941;Súdwest-Fryslân;2e halfjaar 2021;10.4;10.1;1.3;40.0;0.3
2942;Súdwest-Fryslân;2021;12.7;9.4;1.5;40.3;0.3
2943;Súdwest-Fryslân;1e halfjaar 2022;10.9;10.1;1.5;39.4;0.3
2944;Súdwest-Fryslân;2e halfjaar 2022;11.0;9.4;1.4;33.5;0.3
2945;Súdwest-Fryslân;2022;13.2;9.2;1.6;38.7;0.3
2946;Súdwest-Fryslân;1e halfjaar 2023;11.8;6.9;1.3;27.9;0.3
2947;Súdwest-Fryslân;2e halfjaar 2023;11.4;7.2;1.2;27.1;0.3
2948;Súdwest-Fryslân;2023;13.9;6.3;1.4;26.8;0.3
2949;Súdwest-Fryslân;1e half jaar 2024;11.2;6.4;1.1;29.7;0.3
2950;Terneuzen;1e halfjaar 2021;16.8;10.5;1.6;51.0;0.5
2951;Terneuzen;2e halfjaar 2021;18.2;10.0;1.6;51.0;0.4
2952;Terneuzen;2021;20.8;9.5;1.8;48.0;0.5
2953;Terneuzen;1e halfjaar 2022;19.0;9.7;1.9;45.3;0.3
2954;Terneuzen;2e halfjaar 2022;18.7;9.4;1.7;49.0;0.4
2955;Terneuzen;2022;22.5;9.0;2.0;45.1;0.4
2956;Terneuzen;1e halfjaar 2023;16.5;9.6;1.5;47.8;0.3
2957;Terneuzen;2e halfjaar 2023;16.3;10.2;1.5;46.0;0.3
2958;Terneuzen;2023;19.3;9.2;1.7;46.8;0.4
2959;Terneuzen;1e half jaar 2024;15.9;9.3;1.6;41.3;0.4
2960;Terschelling;1e halfjaar 2021;11.9;;;;
2961;Terschelling;2e halfjaar 2021;13.2;;;;
2962;Terschelling;2021;14.6;;;;
2963;Terschelling;1e halfjaar 2022;11.6;;;;
2964;Terschelling;2e halfjaar 2022;11.6;;;;
2965;Terschelling;2022;14.4;;;;
2966;Terschelling;1e halfjaar 2023;11.1;;;;
2967;Terschelling;2e halfjaar 2023;10.8;;;;
2968;Terschelling;2023;13.5;;;;
2969;Terschelling;1e half jaar 2024;8.0;;;;
2970;Texel;1e halfjaar 2021;11.9;8.1;0.9;50.0;
2971;Texel;2e halfjaar 2021;13.0;7.4;1.1;41.7;
2972;Texel;2021;14.3;7.1;1.3;37.9;
2973;Texel;1e halfjaar 2022;10.9;6.4;0.7;;
2974;Texel;2e halfjaar 2022;11.8;7.5;0.8;50.0;
2975;Texel;2022;13.7;7.1;0.8;50.0;
2976;Texel;1e halfjaar 2023;12.3;6.3;0.7;50.0;
2977;Texel;2e halfjaar 2023;11.9;8.0;0.9;57.9;
2978;Texel;2023;13.9;7.2;0.9;60.0;
2979;Texel;1e half jaar 2024;10.5;6.3;0.7;;
2980;Teylingen;1e halfjaar 2021;13.1;4.4;0.8;27.6;0.4
2981;Teylingen;2e halfjaar 2021;12.6;4.6;0.7;32.1;0.4
2982;Teylingen;2021;15.0;4.3;0.8;31.1;0.4
2983;Teylingen;1e halfjaar 2022;12.0;4.1;0.8;18.0;0.3
2984;Teylingen;2e halfjaar 2022;12.2;5.4;0.8;42.6;0.3
2985;Teylingen;2022;14.3;5.2;0.9;41.4;0.3
2986;Teylingen;1e halfjaar 2023;12.1;5.2;0.8;36.1;0.2
2987;Teylingen;2e halfjaar 2023;12.0;5.9;0.6;52.4;0.2
2988;Teylingen;2023;14.4;5.4;0.9;40.6;0.3
2989;Teylingen;1e half jaar 2024;11.2;5.7;0.7;49.0;0.2
2990;Tholen;1e halfjaar 2021;10.7;9.7;1.4;48.7;0.3
2991;Tholen;2e halfjaar 2021;11.0;9.6;1.3;53.9;0.2
2992;Tholen;2021;13.0;8.7;1.4;51.3;0.3
2993;Tholen;1e halfjaar 2022;11.2;7.6;1.0;46.6;0.3
2994;Tholen;2e halfjaar 2022;11.0;6.7;0.9;51.9;
2995;Tholen;2022;12.8;7.2;1.0;52.5;0.3
2996;Tholen;1e halfjaar 2023;11.3;6.3;0.9;36.5;
2997;Tholen;2e halfjaar 2023;11.0;7.7;1.0;46.6;
2998;Tholen;2023;13.2;6.7;1.0;45.0;
2999;Tholen;1e half jaar 2024;11.0;7.3;1.0;47.5;
3000;Tiel;1e halfjaar 2021;21.3;5.8;1.6;41.9;0.4
3001;Tiel;2e halfjaar 2021;21.2;5.5;1.6;34.9;0.4
3002;Tiel;2021;24.4;5.5;1.9;37.1;0.4
3003;Tiel;1e halfjaar 2022;20.7;5.4;1.6;33.1;0.3
3004;Tiel;2e halfjaar 2022;21.7;5.6;1.5;35.5;0.3
3005;Tiel;2022;24.1;5.6;1.8;35.5;0.3
3006;Tiel;1e halfjaar 2023;22.4;4.5;1.4;36.7;0.2
3007;Tiel;2e halfjaar 2023;22.4;3.7;1.3;32.4;0.1
3008;Tiel;2023;26.0;3.9;1.5;35.0;0.2
3009;Tiel;1e half jaar 2024;21.7;3.4;1.3;34.7;0.2
3010;Tilburg;1e halfjaar 2021;11.8;10.9;1.4;46.6;0.3
