ID;BatenLastenSaldo;RegioS;Perioden;TotaalProvincaleFuncties_1;TotaalAlgemeenBestuur_2;ProvincialeStaten_3;GedeputeerdeStaten_4;Kabinetszaken_5;BestuurlijkeOrganisatie_6;FinancieelToezicht_7;UitvoeringOvWettelijkeRegelingen_8;OverigeZakenBetrAlgemeenBestuur_9;OverigeBatenEnLasten_10;TotaalOpenbareOrdeEnVeiligheid_11;OpenbareOrdeEnVeiligheidAlgemeen_12;OpenbareOrdeEnVeiligheid_13;OverigeBeschermendeMaatregelen_14;TotaalVerkeerEnVervoer_15;VerkeerEnVervoerAlgemeen_16;Landwegen_17;BootEnVeerdiensten_18;Waterwegen_19;Vervoer_20;TotaalWaterhuishouding_21;WaterhuishoudingAlgemeen_22;Waterschapsaangelegenheden_23;Waterkeringen_24;KwantitatiefBeheerOppervlaktewater_25;KwantitatiefBeheerGrondwater_26;Landaanwinning_27;TotaalMilieubeheer_28;MilieubeheerAlgemeen_29;KwalitatiefBeheerOppervlaktewater_30;KwalitatiefBeheerGrondwaterEnBodem_31;BestrijdingLuchtverontreiniging_32;BestrijdingGeluidhinder_33;VergunningverleningEnHandhaving_34;Ontgrondingen_35;TotaalRecreatieEnNatuur_36;RecreatieEnNatuurAlgemeen_37;Recreatie_38;Natuur_39;TotaalEconomischeEnAgrarischeZaken_40;AlgemeneEconomischeAangelegenheden_41;BevorderingEconomischeActiviteiten_42;Nutsvoorzieningen_43;AgrarischeAangelegenheden_44;TotaalWelzijn_45;WelzijnAlgemeen_46;Educatie_47;LichamelijkeVormingEnSport_48;KunstEnOudheidkunde_49;SociaalCultureelWerkEnOntwikkeling_50;MaatschappelijkeVoorzieningen_51;Volksgezondheid_52;Ouderenzorg_53;Jeugdhulpverlening_54;TotaalRuimtelijkeOrdEnVolkshuisv_55;RuimtOrdEnVolkshuisvAlgemeen_56;RuimtelijkeOrdening_57;Volkshuisvesting_58;StedelijkeVernieuwing_59;TotaalFinancieringEnAlgDekkingsmid_60;GeldleningenEnUitzettingen1Jaar_61;GeldleningenEnUitzettingen1Jaar_62;VennootschapsbelastingVpb_63;AlgemeneUitkeringProvinciefonds_64;EigenMiddelen_65;OverigeFinancieleMiddelen_66;AlgemeneBatenEnLastenOnvoorzien_67;SaldoKostenplaatsen_68;SaldoVanDeRekeningBatenEnLasten_69;MutatiesResDieVhmDeHoofdfuncties_70;ResultaatVdRekeningBatenEnLasten_71;TotaalProvincaleFuncties_72;TotaalAlgemeenBestuur_73;ProvincialeStaten_74;GedeputeerdeStaten_75;Kabinetszaken_76;BestuurlijkeOrganisatie_77;FinancieelToezicht_78;UitvoeringOvWettelijkeRegelingen_79;OverigeZakenBetrAlgemeenBestuur_80;OverigeBatenEnLasten_81;TotaalOpenbareOrdeEnVeiligheid_82;OpenbareOrdeEnVeiligheidAlgemeen_83;OpenbareOrdeEnVeiligheid_84;OverigeBeschermendeMaatregelen_85;TotaalVerkeerEnVervoer_86;VerkeerEnVervoerAlgemeen_87;Landwegen_88;BootEnVeerdiensten_89;Waterwegen_90;Vervoer_91;TotaalWaterhuishouding_92;WaterhuishoudingAlgemeen_93;Waterschapsaangelegenheden_94;Waterkeringen_95;KwantitatiefBeheerOppervlaktewater_96;KwantitatiefBeheerGrondwater_97;Landaanwinning_98;TotaalMilieubeheer_99;MilieubeheerAlgemeen_100;KwalitatiefBeheerOppervlaktewater_101;KwalitatiefBeheerGrondwaterEnBodem_102;BestrijdingLuchtverontreiniging_103;BestrijdingGeluidhinder_104;VergunningverleningEnHandhaving_105;Ontgrondingen_106;TotaalRecreatieEnNatuur_107;RecreatieEnNatuurAlgemeen_108;Recreatie_109;Natuur_110;TotaalEconomischeEnAgrarischeZaken_111;AlgemeneEconomischeAangelegenheden_112;BevorderingEconomischeActiviteiten_113;Nutsvoorzieningen_114;AgrarischeAangelegenheden_115;TotaalWelzijn_116;WelzijnAlgemeen_117;Educatie_118;LichamelijkeVormingEnSport_119;KunstEnOudheidkunde_120;SociaalCultureelWerkEnOntwikkeling_121;MaatschappelijkeVoorzieningen_122;Volksgezondheid_123;Ouderenzorg_124;Jeugdhulpverlening_125;TotaalRuimtelijkeOrdEnVolkshuisv_126;RuimtOrdEnVolkshuisvAlgemeen_127;RuimtelijkeOrdening_128;Volkshuisvesting_129;StedelijkeVernieuwing_130;TotaalFinancieringEnAlgDekkingsmid_131;GeldleningenEnUitzettingen1Jaar_132;GeldleningenEnUitzettingen1Jaar_133;VennootschapsbelastingVpb_134;AlgemeneUitkeringProvinciefonds_135;EigenMiddelen_136;OverigeFinancieleMiddelen_137;AlgemeneBatenEnLastenOnvoorzien_138;SaldoKostenplaatsen_139;SaldoVanDeRekeningBatenEnLasten_140;MutatiesResDieVhmDeHoofdfuncties_141;ResultaatVdRekeningBatenEnLasten_142
425;Saldo;Overijssel (PV);2012;0.0;-24.7;-3.6;-2.0;-1.0;-1.3;-0.8;-1.2;-8.5;-6.2;-0.6;-0.6;0.0;0.0;-81.1;-13.6;-44.5;0.0;-17.9;-5.1;-10.6;0.0;-0.4;-6.3;-4.0;0.1;0;-51.1;-18.2;0.0;-20.6;0.0;-0.5;-9.8;-2.0;-30.5;0.0;-3.8;-26.7;-32.4;-6.7;-43.4;27.0;-9.3;-62.5;-18.3;-0.2;-0.3;-24.4;-4.9;0.0;0.0;0.0;-14.4;-35.8;-0.9;-23.6;-5.0;-6.4;329.4;4.6;49.9;;125.9;97.3;-19.3;17.8;0.0;53.4;106.0;-52.6;0;-22;-3;-2;-1;-1;-1;-1;-7;-5;-1;-1;0;0;-71;-12;-39;0;-16;-5;-9;0;0;-6;-4;0;0;-45;-16;0;-18;0;0;-9;-2;-27;0;-3;-23;-28;-6;-38;24;-8;-55;-16;0;0;-21;-4;0;0;0;-13;-31;-1;-21;-4;-6;290;4;44;;111;85;-17;16;0;47;93;-46
426;Saldo;Overijssel (PV);2013;0.0;-23.6;-3.4;-1.8;-1.0;-1.3;-0.7;-1.2;-8.3;-5.9;-0.6;-0.6;0.0;0.0;-91.0;-18.5;-55.3;0.0;-12.6;-4.6;-14.6;0.0;-0.3;-6.1;-8.3;0.2;0;-21.4;-11.4;0.0;-0.2;0.0;-0.5;-9.1;-0.2;-26.1;0.0;-7.8;-18.3;-26.3;-4.1;-39.3;32.6;-15.5;-50.0;-21.4;-0.1;-2.5;-15.2;-4.4;0.0;0.0;0.0;-6.4;-87.1;-1.7;-73.3;-4.8;-7.3;340.6;1.6;63.7;;118.9;95.7;0.1;7.1;0.0;53.6;84.7;-31.1;0;-21;-3;-2;-1;-1;-1;-1;-7;-5;-1;-1;0;0;-80;-16;-49;0;-11;-4;-13;0;0;-5;-7;0;0;-19;-10;0;0;0;0;-8;0;-23;0;-7;-16;-23;-4;-34;29;-14;-44;-19;0;-2;-13;-4;0;0;0;-6;-76;-2;-64;-4;-6;299;1;56;;104;84;0;6;0;47;74;-27
427;Saldo;Overijssel (PV);2014;0.0;-23.3;-3.4;-1.5;-1.0;-1.4;-0.8;-1.2;-8.1;-6.0;-0.6;-0.6;0.0;0.0;-79.1;-15.6;-50.6;0.0;-8.6;-4.3;-13.0;0.0;-0.3;-10.2;-2.0;-0.5;0;-33.9;-17.2;0.0;-9.5;0.0;-0.5;-6.5;-0.2;-51.6;0.0;-3.3;-48.3;10.7;-6.0;-41.1;59.6;-1.8;-40.4;-9.8;-0.2;-0.3;-14.8;-4.0;0.0;0.0;0.0;-11.2;-58.6;6.1;-56.1;-4.7;-3.9;289.9;0.2;53.7;;97.6;101.5;0.1;4.9;0.0;31.9;81.7;-49.8;0;-20;-3;-1;-1;-1;-1;-1;-7;-5;-1;-1;0;0;-69;-14;-44;0;-8;-4;-11;0;0;-9;-2;0;0;-30;-15;0;-8;0;0;-6;0;-45;0;-3;-42;9;-5;-36;52;-2;-35;-9;0;0;-13;-4;0;0;0;-10;-51;5;-49;-4;-3;254;0;47;;86;89;0;4;0;28;72;-44
428;Saldo;Overijssel (PV);2015;0.0;-24.0;-3.0;-2.6;-1.4;-3.0;-0.6;-0.8;-6.1;-6.4;-0.2;-0.2;0.0;0.0;-188.0;-126.7;-40.7;0.0;-12.9;-7.7;-6.6;0.0;-0.2;-4.3;-1.8;-0.3;0;-32.6;-18.1;0.0;-8.5;0.0;0.0;-6.1;0.0;-55.5;0.0;-0.6;-54.9;61.1;-3.4;-30.9;99.5;-4.1;-22.2;-6.4;-0.2;0.0;-10.8;-4.1;0.0;0.0;0.0;-0.7;-22.9;17.2;-33.3;-1.7;-5.1;290.9;0.1;37.6;;85.9;103.5;0.1;11.5;0.0;52.3;162.2;-109.9;0;-21;-3;-2;-1;-3;-1;-1;-5;-6;0;0;0;0;-165;-111;-36;0;-11;-7;-6;0;0;-4;-2;0;0;-29;-16;0;-7;0;0;-5;0;-49;0;0;-48;54;-3;-27;87;-4;-19;-6;0;0;-9;-4;0;0;0;-1;-20;15;-29;-2;-4;255;0;33;;75;91;0;10;0;46;142;-96
429;Saldo;Overijssel (PV);2016;0.0;-24.0;-3.0;-2.6;-1.9;-3.0;-0.7;-0.6;-5.6;-6.7;-0.1;-0.1;0.0;0.0;-133.2;-40.4;-39.8;0.0;-10.6;-42.4;-11.3;0.0;-0.2;-3.8;-6.9;-0.4;0;-40.5;-15.1;0.0;-18.9;0.0;0.0;-6.5;0.1;-67.3;0.0;-0.1;-67.3;44.5;-4.4;2.1;52.9;-6.1;-21.7;-4.8;-0.2;0.0;-12.6;-4.1;0.0;0.0;0.0;0.0;-11.6;8.8;-18.1;-1.5;-0.9;265.2;0.0;29.4;0.0;212.0;104.6;1.9;11.2;0.0;-94.0;-32.1;-61.9;0;-21;-3;-2;-2;-3;-1;-1;-5;-6;0;0;0;0;-116;-35;-35;0;-9;-37;-10;0;0;-3;-6;0;0;-35;-13;0;-16;0;0;-6;0;-59;0;0;-59;39;-4;2;46;-5;-19;-4;0;0;-11;-4;0;0;0;0;-10;8;-16;-1;-1;232;0;26;0.0;185;91;2;10;0;-82;-28;-54
430;Saldo;Flevoland (PV);2007;0.0;-10.7;-2.7;-4.5;-0.4;0.0;-0.3;-0.3;-2.5;0.0;-0.3;-0.3;0.0;0.0;-25.4;-1.0;-18.3;0.0;-5.5;-0.5;-2.2;-0.8;-0.2;-0.8;0.0;-0.4;0;-10.9;-10.6;0.0;-0.2;0.0;0.2;-0.3;0.0;-2.4;0.0;0.0;-2.4;-11.7;-2.9;-8.4;0.0;-0.4;-21.9;-6.8;-0.5;-0.8;-4.4;-2.9;0.0;-1.8;0.0;-4.7;-2.3;0.0;-2.1;-0.1;0.0;87.8;3.3;3.4;;47.1;40.0;2.3;-0.3;0.0;95.7;-5.1;-2.8;0;-29;-7;-12;-1;0;-1;-1;-7;0;-1;-1;0;0;-68;-3;-49;0;-15;-1;-6;-2;0;-2;0;-1;0;-29;-28;0;-1;0;1;-1;0;-6;0;0;-6;-31;-8;-22;0;-1;-58;-18;-1;-2;-12;-8;0;-5;0;-13;-6;0;-6;0;0;234;9;9;;126;107;6;-1;0;256;-14;-8
431;Saldo;Flevoland (PV);2008;0.0;-10.6;-2.2;-4.2;-0.4;0.0;-0.3;-0.3;-3.2;0.0;-0.5;-0.5;0.0;0.0;-27.4;-1.3;-19.8;0.0;-5.7;-0.6;-2.2;-0.7;-0.1;-0.8;0.0;-0.5;0;-6.6;-9.1;0.0;2.7;0.0;0.0;-0.3;0.0;-4.8;0.0;-0.1;-4.7;-15.7;-10.0;-5.6;0.4;-0.5;-21.8;-7.1;-0.6;-1.1;-4.2;-2.9;0.0;-1.1;0.0;-4.9;-3.8;0.0;-3.6;-0.1;0.0;93.4;4.4;3.2;;48.2;43.8;-3.9;-0.8;0.0;-1.5;2.0;-3.5;0;-28;-6;-11;-1;0;-1;-1;-8;0;-1;-1;0;0;-72;-4;-52;0;-15;-2;-6;-2;0;-2;0;-1;0;-17;-24;0;7;0;0;-1;0;-13;0;0;-12;-41;-26;-15;1;-1;-57;-19;-1;-3;-11;-8;0;-3;0;-13;-10;0;-10;0;0;247;12;8;;127;116;-10;-2;0;-4;5;-9
432;Saldo;Flevoland (PV);2009;0.0;-11.4;-2.4;-4.1;-0.5;0.0;-0.2;-0.3;-3.9;0.0;-0.4;-0.4;0.0;0.0;-28.9;-1.0;-19.9;0.0;-7.3;-0.7;-2.4;-0.8;0.0;-0.8;0.0;-0.8;0;-7.6;-8.9;0.0;1.8;0.0;0.0;-0.5;0.0;-7.0;0.0;0.0;-7.0;-9.8;-7.9;-7.5;6.3;-0.8;-27.1;-7.3;-0.9;-1.5;-5.3;-3.6;0.0;-3.3;0.0;-5.2;-4.8;0.0;-4.6;-0.2;0.0;99.5;1.9;3.5;;50.0;45.9;-2.9;-0.1;0.0;1.2;6.9;-5.7;0;-30;-6;-11;-1;0;-1;-1;-10;0;-1;-1;0;0;-75;-3;-52;0;-19;-2;-6;-2;0;-2;0;-2;0;-20;-23;0;5;0;0;-1;0;-18;0;0;-18;-26;-21;-19;17;-2;-71;-19;-2;-4;-14;-9;0;-9;0;-14;-13;0;-12;-1;0;259;5;9;;130;120;-8;0;0;3;18;-15
433;Saldo;Flevoland (PV);2010;0.0;-12.0;-2.4;-4.4;-0.5;0.0;-0.2;-0.3;-4.2;0.0;-0.5;-0.5;0.0;0.0;-26.5;-2.6;-19.8;0.0;-3.6;-0.6;-2.4;-2.8;0.0;0.0;0.0;0.4;0;-8.1;-8.6;0.0;0.9;0.0;-0.1;-0.4;0.0;-8.5;0.0;0.0;-8.5;-24.4;-17.7;-6.4;0.1;-0.4;-27.3;-7.5;-0.5;-1.8;-6.5;-4.7;0.0;0.0;0.0;-6.4;-3.6;0.0;-3.3;-0.3;0.0;113.3;0.5;3.6;;59.6;47.4;-2.8;0.0;0.0;5.1;9.6;-4.5;0;-31;-6;-11;-1;0;0;-1;-11;0;-1;-1;0;0;-68;-7;-51;0;-9;-1;-6;-7;0;0;0;1;0;-21;-22;0;2;0;0;-1;0;-22;0;0;-22;-63;-46;-16;0;-1;-70;-19;-1;-5;-17;-12;0;0;0;-16;-9;0;-9;-1;0;292;1;9;;154;122;-7;0;0;13;25;-12
434;Saldo;Flevoland (PV);2011;0.0;-13.3;-2.6;-6.4;-0.3;0.0;-0.2;-0.3;-3.6;0.0;-0.2;-0.2;0.0;0.0;-29.5;-1.2;-22.1;0.0;-5.5;-0.7;-0.9;-0.9;0.0;0.0;0.0;0.0;0;-10.2;-10.3;0.0;-0.1;0.0;0.0;0.2;0.0;-6.8;0.0;0.0;-6.8;-25.0;-19.7;-5.5;0.3;-0.2;-24.8;-7.6;-0.1;-1.6;-5.0;-4.2;0.0;0.0;0.0;-6.2;-3.0;0.0;-3.0;-0.2;0.2;113.7;0.6;4.1;;62.0;47.5;-2.8;0.0;0.0;2.2;10.9;-8.7;0;-34;-7;-16;-1;0;0;-1;-9;0;-1;-1;0;0;-75;-3;-56;0;-14;-2;-2;-2;0;0;0;0;0;-26;-26;0;0;0;0;0;0;-17;0;0;-17;-64;-50;-14;1;-1;-63;-19;0;-4;-13;-11;0;0;0;-16;-8;0;-8;0;0;290;2;10;;158;121;-7;0;0;6;28;-22
435;Saldo;Flevoland (PV);2012;0.0;-9.4;-2.5;-4.6;-0.4;0.0;-0.4;-0.3;-1.3;0.0;-0.2;-0.2;0.0;0.0;-30.7;-0.4;-16.6;0.0;-5.5;-8.2;-1.1;-1.0;0.0;0.0;0.0;0.0;0;-10.8;-9.1;0.0;-2.0;0.0;0.0;0.3;0.0;-8.6;0.0;-0.5;-8.1;-6.8;-3.0;-3.9;0.2;-0.1;-21.3;-7.8;-0.5;-0.9;-5.0;-3.6;0.0;0.0;0.0;-3.5;-4.0;0.0;-3.9;-0.2;0.1;93.0;0.5;4.1;;78.9;46.4;0.1;0.1;0.0;-37.1;-13.3;-23.7;0;-24;-6;-12;-1;0;-1;-1;-3;0;-1;-1;0;0;-78;-1;-42;0;-14;-21;-3;-3;0;0;0;0;0;-27;-23;0;-5;0;0;1;0;-22;0;-1;-20;-17;-8;-10;1;0;-54;-20;-1;-2;-13;-9;0;0;0;-9;-10;0;-10;-1;0;235;1;10;;200;117;0;0;0;-94;-34;-60
436;Saldo;Flevoland (PV);2013;0.0;-10.9;-2.7;-5.8;-0.3;0.0;-0.4;-0.3;-1.4;0.0;-0.2;-0.2;0.0;0.0;-33.7;-1.8;-22.5;0.0;-8.6;-0.8;-1.5;-1.9;0.0;0.0;0.0;0.4;0;-11.4;-8.6;0.0;-2.8;0.0;0.0;0.0;0.0;-7.7;0.0;0.0;-7.7;-8.9;-5.5;-3.5;0.1;0.0;-20.2;-7.9;-0.7;-0.7;-4.5;-3.2;0.0;-0.1;0.0;-3.1;-4.9;0.0;-4.7;-0.1;-0.1;99.3;0.9;3.6;;79.8;43.9;0.1;0.0;0.0;-29.0;-15.2;-13.8;0;-27;-7;-15;-1;0;-1;-1;-4;0;0;0;0;0;-85;-5;-56;0;-22;-2;-4;-5;0;0;0;1;0;-29;-22;0;-7;0;0;0;0;-19;0;0;-19;-22;-14;-9;0;0;-51;-20;-2;-2;-11;-8;0;0;0;-8;-12;0;-12;0;0;249;2;9;;200;110;0;0;0;-73;-38;-35
437;Saldo;Flevoland (PV);2014;0.0;-9.2;-2.1;-5.2;-0.2;0.0;-0.3;-0.2;-1.1;0.0;-0.2;-0.2;0.0;0.0;-33.6;-1.2;-22.9;0.0;-8.9;-0.6;-1.4;-1.5;0.0;-0.1;0.0;0.2;0;-8.0;-2.9;0.0;-0.6;-0.3;0.0;-4.2;0.0;-16.0;-0.3;-0.4;-15.4;-16.3;-11.3;-4.8;0.1;-0.2;-10.3;0.0;-0.6;-0.5;-4.5;-1.7;-0.9;0.0;0.0;-1.9;-4.5;0.0;-4.2;-0.1;-0.2;99.5;0.2;3.3;;66.9;49.9;0.1;0.0;0.0;-20.9;-11.7;-9.2;0;-23;-5;-13;-1;0;-1;-1;-3;0;-1;-1;0;0;-84;-3;-57;0;-22;-1;-4;-4;0;0;0;1;0;-20;-7;0;-2;-1;0;-11;0;-40;-1;-1;-38;-41;-28;-12;0;0;-26;0;-1;-1;-11;-4;-2;0;0;-5;-11;0;-10;0;-1;249;1;8;;167;125;0;0;0;-52;-29;-23
438;Saldo;Flevoland (PV);2015;0.0;-9.0;-2.6;-4.6;-0.3;0.0;0.0;-0.3;-1.2;0.0;-0.2;-0.2;0.0;0.0;-38.5;-1.5;-28.7;0.0;-7.7;-0.6;-1.5;-0.6;-0.1;-0.1;-0.1;-0.6;0;-7.6;-1.8;0.0;-1.5;0.0;0.0;-4.3;0.0;-11.5;-2.5;0.0;-9.0;-22.0;-17.4;-4.4;-0.3;0.1;-10.5;0.0;-0.5;-0.8;-4.8;-1.1;-1.8;0.0;-0.1;-1.5;-3.5;0.0;-3.4;-0.1;-0.1;104.3;0.0;3.9;;62.0;50.1;0.4;0.0;0.0;-12.0;-7.4;-4.6;0;-22;-7;-11;-1;0;0;-1;-3;0;0;0;0;0;-96;-4;-71;0;-19;-2;-4;-1;0;0;0;-1;0;-19;-4;0;-4;0;0;-11;0;-29;-6;0;-22;-55;-43;-11;-1;0;-26;0;-1;-2;-12;-3;-5;0;0;-4;-9;0;-8;0;0;260;0;10;;154;125;1;0;0;-30;-18;-11
439;Saldo;Flevoland (PV);2016;0.0;-7.1;-2.7;-2.8;0.0;0.0;-0.1;-0.2;-1.4;0.0;-0.2;-0.2;0.0;0.0;-54.3;-2.9;-34.0;0.0;-6.5;-10.9;-1.3;-0.7;0.0;0.0;-0.1;-0.5;0;-8.4;-2.0;0.0;-1.8;0.0;0.0;-4.6;0.0;-5.5;-1.6;-0.7;-3.2;-19.8;-15.8;-3.9;-0.1;0.0;-10.9;-0.2;-0.1;-0.7;-7.0;-1.1;-1.2;0.0;-0.1;-0.5;-3.9;0.0;-3.4;-0.5;0.0;111.4;0.0;4.0;0.0;107.9;52.8;0.7;0.0;0.0;-54.0;-48.2;-5.7;0;-18;-7;-7;0;0;0;0;-3;0;-1;-1;0;0;-134;-7;-84;0;-16;-27;-3;-2;0;0;0;-1;0;-21;-5;0;-4;0;0;-11;0;-14;-4;-2;-8;-49;-39;-10;0;0;-27;-1;0;-2;-17;-3;-3;0;0;-1;-10;0;-8;-1;0;276;0;10;0.0;267;131;2;0;0;-134;-119;-14
440;Saldo;Gelderland (PV);2007;0.0;-81.8;-4.7;-5.3;-1.6;-23.9;-1.1;-0.2;-3.9;-41.3;-0.7;-0.4;-0.3;0.0;-117.4;0.0;-106.3;0.0;0.0;-11.1;-51.4;-12.1;0.2;-40.3;0.0;0.8;0;-32.6;-11.1;0.0;-7.3;-1.7;0.0;-12.5;0.0;7.7;0.0;-1.7;9.3;99.2;-18.4;-7.5;161.2;-36.0;-78.1;-3.9;0.0;-0.1;-37.4;-26.0;-4.4;0.0;-2.3;-4.2;-9.9;0.0;-0.1;-8.8;-1.0;265.1;8.7;25.5;;166.6;165.7;-1.5;0.0;0.0;364.9;-68.2;-31.6;0;-41;-2;-3;-1;-12;-1;0;-2;-21;0;0;0;0;-59;0;-54;0;0;-6;-26;-6;0;-20;0;0;0;-16;-6;0;-4;-1;0;-6;0;4;0;-1;5;50;-9;-4;81;-18;-39;-2;0;0;-19;-13;-2;0;-1;-2;-5;0;0;-4;0;134;4;13;;84;84;-1;0;0;184;-34;-16
441;Saldo;Gelderland (PV);2008;0.0;-74.8;-4.6;-5.7;-1.9;-18.3;-1.1;-0.2;-3.0;-39.9;-0.7;-0.5;-0.2;0.0;-117.4;0.0;-91.7;0.0;0.0;-25.6;-49.7;-10.0;-0.1;-40.4;0.0;0.7;0;-35.8;-11.3;0.0;-9.9;-1.1;-1.0;-12.3;-0.3;-16.1;0.0;-12.5;-3.6;150.5;-16.3;-21.8;205.2;-16.6;-79.0;-4.0;0.0;-0.1;-40.8;-26.8;-0.8;-0.2;-1.9;-4.4;-29.9;0.0;-8.3;-18.9;-2.7;252.8;10.7;31.3;;176.8;168.4;-26.3;-0.4;0.0;-107.8;-84.7;-23.1;0;-38;-2;-3;-1;-9;-1;0;-2;-20;0;0;0;0;-59;0;-46;0;0;-13;-25;-5;0;-20;0;0;0;-18;-6;0;-5;-1;-1;-6;0;-8;0;-6;-2;76;-8;-11;103;-8;-40;-2;0;0;-21;-14;0;0;-1;-2;-15;0;-4;-10;-1;127;5;16;;89;85;-13;0;0;-54;-43;-12
442;Saldo;Gelderland (PV);2009;0.0;-75.4;-3.5;-5.3;-1.7;-18.9;0.0;0.0;-2.5;-43.5;-1.0;-0.8;-0.3;0.0;-133.5;0.0;-123.7;0.0;0.0;-9.7;-48.0;-9.0;-0.1;-40.5;0.0;1.7;0;-56.5;-26.4;-4.1;-8.7;-1.9;-0.7;-15.5;0.7;-27.5;0.0;-19.2;-8.3;4329.3;-36.5;-23.2;4407.0;-18.0;-98.9;-1.3;0.0;-0.1;-47.2;-29.7;-0.1;0.0;-3.3;-17.2;-41.7;0.0;-21.7;-20.0;0.0;-3846.8;8.0;49.0;;187.9;174.0;-29.7;0.0;0.0;-4235.9;-4230.8;-5.1;0;-38;-2;-3;-1;-9;0;0;-1;-22;-1;0;0;0;-67;0;-62;0;0;-5;-24;-5;0;-20;0;1;0;-28;-13;-2;-4;-1;0;-8;0;-14;0;-10;-4;2174;-18;-12;2213;-9;-50;-1;0;0;-24;-15;0;0;-2;-9;-21;0;-11;-10;0;-1932;4;25;;94;87;-15;0;0;-2127;-2125;-3
443;Saldo;Gelderland (PV);2010;0.0;-51.5;-5.4;-6.0;-2.3;0.7;-1.4;-0.3;-1.6;-35.1;-1.2;-0.7;-0.2;-0.3;-166.1;0.0;-153.8;0.0;0.0;-12.4;-49.4;-8.0;0.0;-40.6;0.0;-0.9;0;-55.4;-18.1;-8.8;-7.4;-1.7;-0.6;-16.4;-2.4;-22.3;0.0;-14.8;-7.6;87.6;-22.9;-42.7;159.4;-6.2;-99.6;-20.3;0.0;-0.3;-56.0;-8.5;-0.6;-0.4;-2.5;-10.9;-18.7;0.0;-8.0;-9.5;-1.3;376.7;1.6;99.4;;208.3;177.4;-28.6;0.0;0.0;-81.5;18.6;-100.0;0;-26;-3;-3;-1;0;-1;0;-1;-18;-1;0;0;0;-83;0;-77;0;0;-6;-25;-4;0;-20;0;0;0;-28;-9;-4;-4;-1;0;-8;-1;-11;0;-7;-4;44;-11;-21;80;-3;-50;-10;0;0;-28;-4;0;0;-1;-5;-9;0;-4;-5;-1;188;1;50;;104;89;-14;0;0;-41;9;-50
444;Saldo;Gelderland (PV);2011;0.0;-81.1;-6.7;-6.1;-2.5;-1.4;-1.3;-0.3;-1.2;-61.6;-0.8;-0.6;-0.1;0.0;-143.2;0.0;-135.9;0.0;0.0;-7.3;-40.8;-10.3;0.1;-32.2;0.0;1.7;0;-54.0;-19.4;-0.5;-13.0;-2.0;-2.1;-16.2;-0.8;-7.2;0.0;-10.2;3.0;93.3;-5.2;-13.2;133.2;-21.4;-88.9;-20.4;0.0;-3.2;-30.0;-26.3;-0.6;-0.4;-1.3;-6.8;-18.7;0.0;-7.0;-10.2;-1.4;341.4;0.5;101.3;;164.5;178.0;-25.8;0.0;0.0;-77.1;-51.5;-25.6;0;-40;-3;-3;-1;-1;-1;0;-1;-31;0;0;0;0;-71;0;-68;0;0;-4;-20;-5;0;-16;0;1;0;-27;-10;0;-6;-1;-1;-8;0;-4;0;-5;2;47;-3;-7;66;-11;-44;-10;0;-2;-15;-13;0;0;-1;-3;-9;0;-4;-5;-1;170;0;51;;82;89;-13;0;0;-38;-26;-13
445;Saldo;Gelderland (PV);2012;0.0;-77.3;-4.8;-5.9;-1.9;0.4;-1.0;-0.3;-0.6;-63.1;-0.6;-0.6;0.0;0.0;-123.5;0.0;-124.7;0.0;0.0;1.2;-17.6;-12.8;-1.8;-1.9;0.0;-1.0;0;-50.0;-15.5;-1.2;-11.2;-2.1;-2.2;-17.2;-0.6;-76.1;0.0;-26.1;-50.0;65.0;-16.5;-27.1;127.9;-19.3;-93.3;-20.8;0.0;-4.3;-46.3;-15.3;-0.6;-0.4;-0.7;-5.1;-20.0;0.0;-6.4;-12.3;-1.3;393.4;1.0;104.8;;168.6;179.8;3.6;0.0;0.0;-64.4;-52.7;-11.7;0;-38;-2;-3;-1;0;-1;0;0;-31;0;0;0;0;-61;0;-62;0;0;1;-9;-6;-1;-1;0;-1;0;-25;-8;-1;-6;-1;-1;-9;0;-38;0;-13;-25;32;-8;-13;64;-10;-46;-10;0;-2;-23;-8;0;0;0;-3;-10;0;-3;-6;-1;196;0;52;;84;89;2;0;0;-32;-26;-6
446;Saldo;Gelderland (PV);2013;0.0;-117.8;-4.8;-5.0;-2.0;-7.9;-1.1;-0.3;-3.2;-93.5;-0.6;-0.6;0.0;0.0;-140.7;0.0;-137.6;0.0;0.0;-3.0;-10.2;-10.5;0.7;-0.2;0.0;-0.2;0;-46.5;-19.4;-0.1;-7.5;-1.6;-0.7;-18.7;1.5;-70.2;-0.3;-9.1;-60.8;19.5;-23.5;-16.7;72.6;-12.9;-86.2;-23.1;0.0;-2.8;-35.8;-16.9;-0.7;-0.4;-0.4;-6.2;-22.8;0.0;-7.3;-14.0;-1.5;475.5;-0.8;106.2;;151.9;180.1;-0.8;-3.1;0.0;42.0;41.0;1.1;0;-58;-2;-2;-1;-4;-1;0;-2;-46;0;0;0;0;-70;0;-68;0;0;-2;-5;-5;0;0;0;0;0;-23;-10;0;-4;-1;0;-9;1;-35;0;-4;-30;10;-12;-8;36;-6;-43;-11;0;-1;-18;-8;0;0;0;-3;-11;0;-4;-7;-1;236;0;53;;75;89;0;-2;0;21;20;1
