ID;SectorBranchesSIC2008;Periods;ConsolidatedProduction_1;ContributionOfLabour_2;ContributionOfHoursWorked_3;ContributionOfLabourComposition_4;ContributionOfCapital_5;ContributionOfICTCapital_6;ContributionOfNonICTCapital_7;ContributionOfIntermediateConsumption_8;ContributionOfEnergy_9;ContributionOfMaterials_10;ContributionOfServices_11;ContributionOfMfp_12;ValueAdded_13;ContributionOfLabour_14;ContributionOfHoursWorked_15;ContributionOfLabourComposition_16;ContributionOfCapital_17;ContributionOfICTCapital_18;ContributionOfNonICTCapital_19;ContributionOfMfp_20;LabourProductivityChange_21;LabourProductivity2015100_22;LabourProductivityChange_23;LabourProductivity2015100_24;CapitalProductivityChange_25;CapitalProductivity2015100_26;CapitalProductivityChange_27;CapitalProductivity2015100_28;ConsolidatedProductionInMlnEuros_29;ConsolidatedProduction2015100_30;Total_31;ConsumptionOfEnergy_32;ConsumptionOfMaterials_33;ConsumptionOfServices_34;Total_35;ConsumptionOfEnergy_36;ConsumptionOfMaterials_37;ConsumptionOfServices_38;ValueAddedMlnEuros_39;ValueAdded2015100_40;HoursWorked_41;CompensationOfLabourMlnEuros_42;CompensationOfLabour2015100_43;CapitalServicesMlnEuros_44;CapitalServicesHoursWorkedEuros_45;ICTCapitalServicesMlnEuros_46;NonICTCaptalServicesMlnEuros_47;CapitalServicesNeoclassMlnEuros_48;CapitalServices2015100_49;CapitalServicesHoursWorked2015100_50;ICTCapitalServices2015100_51;NonICTCaptalServices2015100_52;CapitalServicesNeoclassical2015100_53;TotalInputKLEMS_54;TotalInputCapitalAndLabour_55;TotalInputKLEMS_56;TotalInputCapitalAndLabour_57
273;21 Manufacture of pharmaceuticals;2016;4.6;0.0;0.0;0.0;-0.7;0.1;-0.8;1.9;0.0;1.6;0.3;3.5;6.6;0.0;-0.1;0.1;-1.9;0.2;-2.1;8.4;4.8;104.8;6.8;106.8;8.6;108.6;10.7;110.7;5877.0;104.6;3164.0;50.0;1705.0;1409.0;103.1;96.7;104.8;101.3;2713.0;106.6;22.0;1112.0;100.0;981.0;44.8;93.0;888.0;;96.3;96.5;105.5;95.4;;5257.0;2093.0;101.1;98.1
274;21 Manufacture of pharmaceuticals;2017;-2.9;0.3;0.2;0.1;-0.7;0.1;-0.8;-5.3;0.1;-3.9;-1.4;2.8;3.9;0.7;0.4;0.3;-1.6;0.3;-1.9;4.9;-3.6;101.1;3.2;110.2;0.7;109.4;7.7;119.2;5672.0;101.6;2943.0;55.0;1542.0;1346.0;94.1;102.5;92.1;96.1;2729.0;110.8;22.0;1040.0;101.2;990.0;44.9;98.0;892.0;;92.9;92.4;112.4;91.0;;4973.0;2030.0;95.4;97.2
275;21 Manufacture of pharmaceuticals;2018;0.1;0.4;0.3;0.1;-0.6;0.1;-0.7;2.0;0.0;2.3;-0.3;-1.7;-3.5;0.9;0.6;0.3;-1.4;0.3;-1.7;-2.9;-1.1;100.0;-4.6;105.1;3.1;112.8;-0.6;118.5;5642.0;101.7;3027.0;58.0;1620.0;1349.0;97.3;104.3;98.9;95.2;2615.0;106.9;22.0;1099.0;103.0;971.0;43.5;103.0;868.0;;90.2;88.7;118.5;87.6;;5097.0;2070.0;97.2;96.6
276;21 Manufacture of pharmaceuticals;2019;10.8;0.8;0.9;0.0;-0.4;0.1;-0.5;8.2;0.3;6.0;1.9;2.1;7.3;2.1;2.1;-0.1;-0.9;0.2;-1.2;6.1;6.5;106.5;3.1;108.4;13.0;127.4;9.4;129.7;6283.0;112.7;3472.0;67.0;1931.0;1474.0;110.8;127.7;117.6;102.1;2811.0;114.7;23.0;1155.0;107.0;938.0;40.4;114.0;825.0;;88.4;83.6;124.3;85.1;;5566.0;2094.0;105.6;97.8
277;21 Manufacture of pharmaceuticals;2020;5.1;1.0;1.1;-0.1;-0.4;0.1;-0.4;5.7;0.0;2.5;3.2;-1.3;0.1;2.7;3.0;-0.3;-0.9;0.2;-1.2;-1.6;-0.3;106.1;-5.1;102.9;7.4;136.8;2.3;132.6;6740.0;118.5;3859.0;67.0;2122.0;1670.0;121.0;131.5;125.9;114.6;2881.0;114.8;24.0;1249.0;112.3;854.0;34.9;118.0;736.0;;86.6;77.6;129.8;82.6;;5962.0;2103.0;112.4;99.5
278;21 Manufacture of pharmaceuticals;2021;14.5;1.5;1.6;-0.1;-0.3;0.1;-0.3;11.1;0.1;5.0;6.1;2.1;10.8;4.2;4.5;-0.3;-0.7;0.2;-1.0;7.3;6.4;113.0;3.0;106.0;16.6;159.5;12.9;149.7;7963.0;135.6;4867.0;88.0;2718.0;2061.0;141.8;137.4;143.6;139.6;3096.0;127.3;26.0;1353.0;120.2;947.0;36.0;130.0;817.0;;85.0;70.8;135.0;80.3;;7167.0;2300.0;126.3;103.0
279;21 Manufacture of pharmaceuticals;2022;10.1;2.2;2.1;0.0;-0.2;0.1;-0.3;7.5;0.1;3.9;3.5;0.7;8.7;6.7;6.7;0.1;-0.8;0.3;-1.1;2.8;-1.1;111.7;-2.3;103.5;12.2;179.0;10.8;165.9;9144.0;149.3;6047.0;157.0;3484.0;2406.0;157.4;145.2;158.2;156.7;3097.0;138.4;29.0;1609.0;134.0;1079.0;36.8;146.0;933.0;;83.4;62.4;141.9;77.9;;8735.0;2688.0;138.1;109.1
280;22-23 Man. plastics and constructionprod;1995;;;;;;;;;;;;;;;;;;;;;;;;81.1;;;;120.7;;;;;;;;;;;3874.0;101.9;110.0;2080.0;108.6;1154.0;10.5;65.0;1089.0;;84.5;67.2;24.4;93.9;;;3234.0;;100.4
281;22-23 Man. plastics and constructionprod;1996;;;;;;;;;;;;;-1.2;0.2;-0.3;0.5;0.8;0.1;0.8;-2.3;;;-0.8;80.5;;;-3.5;116.5;;;;;;;;;;;3869.0;100.7;109.0;2088.0;108.9;1039.0;9.5;58.0;981.0;;86.4;69.1;25.1;96.1;;;3128.0;;101.4
282;22-23 Man. plastics and constructionprod;1997;;;;;;;;;;;;;-1.3;2.6;2.5;0.1;0.7;0.1;0.7;-4.6;;;-4.9;76.6;;;-3.5;112.4;;;;;;;;;;;3750.0;99.3;113.0;2120.0;113.1;1035.0;9.1;58.0;977.0;;88.4;68.1;26.2;98.1;;;3155.0;;104.8
283;22-23 Man. plastics and constructionprod;1998;;;;;;;;;;;;;2.3;1.8;1.8;0.0;0.9;0.3;0.7;-0.5;;;-0.4;76.3;;;-0.6;111.8;;;;;;;;;;;3903.0;101.6;116.0;2233.0;116.2;1068.0;9.2;63.0;1005.0;;90.9;68.3;30.0;100.2;;;3301.0;;107.7
284;22-23 Man. plastics and constructionprod;1999;;;;;;;;;;;;;1.7;-0.4;-0.4;0.1;1.2;0.4;0.8;0.9;;;2.3;78.1;;;-2.0;109.6;;;;;;;;;;;4003.0;103.3;116.0;2364.0;115.6;1022.0;8.9;66.0;956.0;;94.3;71.2;36.9;102.8;;;3386.0;;108.6
285;22-23 Man. plastics and constructionprod;2000;;;;;;;;;;;;;0.8;1.2;0.5;0.7;0.9;0.4;0.5;-1.3;;;0.1;78.1;;;-2.0;107.3;;;;;;;;;;;3996.0;104.2;116.0;2539.0;117.7;1014.0;8.7;74.0;940.0;;97.1;72.8;43.6;104.7;;;3553.0;;110.9
286;22-23 Man. plastics and constructionprod;2001;;;;;;;;;;;;;-0.5;1.2;-0.3;1.5;0.6;0.3;0.4;-2.3;;;-0.1;78.0;;;-2.6;104.5;;;;;;;;;;;4131.0;103.7;116.0;2527.0;119.7;1035.0;8.9;82.0;953.0;;99.2;74.6;48.9;106.1;;;3562.0;;113.0
287;22-23 Man. plastics and constructionprod;2002;;;;;;;;;;;;;0.0;-0.9;-1.6;0.7;0.5;0.3;0.3;0.3;;;2.3;79.8;;;-1.8;102.7;;;;;;;;;;;4207.0;103.7;113.0;2593.0;118.2;1176.0;10.4;88.0;1087.0;;101.0;77.7;54.7;107.2;;;3769.0;;112.6
288;22-23 Man. plastics and constructionprod;2003;;;;;;;;;;;;;-3.8;-1.7;-2.2;0.6;0.2;0.2;0.0;-2.4;;;-0.6;79.3;;;-4.5;98.1;;;;;;;;;;;4047.0;99.8;110.0;2588.0;115.4;1205.0;11.0;89.0;1116.0;;101.7;80.9;59.4;107.2;;;3793.0;;111.0
289;22-23 Man. plastics and constructionprod;2004;;;;;;;;;;;;;4.5;-0.9;-1.4;0.5;0.0;0.1;-0.1;5.4;;;6.7;84.7;;;4.6;102.6;;;;;;;;;;;3988.0;104.3;107.0;2577.0;113.9;1169.0;10.9;90.0;1080.0;;101.6;82.5;61.4;106.9;;;3747.0;;110.0
290;22-23 Man. plastics and constructionprod;2005;;;;;;;;;;;;;3.1;-1.2;-2.0;0.8;0.1;0.1;-0.1;4.3;;;6.2;89.9;;;2.9;105.6;;;;;;;;;;;4009.0;107.5;104.0;2554.0;111.8;1137.0;10.9;92.0;1045.0;;101.8;85.2;64.5;106.6;;;3691.0;;108.7
291;22-23 Man. plastics and constructionprod;2006;;;;;;;;;;;;;7.3;-0.4;-0.8;0.5;0.1;0.2;-0.1;7.5;;;8.6;97.7;;;6.9;112.9;;;;;;;;;;;4331.0;115.4;103.0;2617.0;111.3;1223.0;11.9;97.0;1126.0;;102.2;86.5;69.6;106.3;;;3840.0;;108.4
292;22-23 Man. plastics and constructionprod;2007;;;;;;;;;;;;;5.5;0.9;0.3;0.6;0.3;0.2;0.1;4.4;;;5.1;102.6;;;4.7;118.1;;;;;;;;;;;4739.0;121.8;104.0;2709.0;112.8;1178.0;11.4;106.0;1072.0;;103.1;86.9;75.4;106.5;;;3887.0;;109.7
293;22-23 Man. plastics and constructionprod;2008;;;;;;;;;;;;;-0.9;0.7;0.3;0.3;0.3;0.1;0.2;-1.9;;;-1.4;101.2;;;-2.0;115.8;;;;;;;;;;;4740.0;120.7;104.0;2829.0;113.9;1221.0;11.7;111.0;1110.0;;104.2;87.4;79.3;107.3;;;4050.0;;110.8
294;22-23 Man. plastics and constructionprod;2009;;;;;;;;;;;;;-13.4;-2.8;-3.7;1.0;0.1;0.0;0.1;-10.8;;;-8.5;92.6;;;-13.7;99.9;;;;;;;;;;;4678.0;104.5;98.0;2723.0;109.3;1289.0;13.1;108.0;1181.0;;104.6;92.7;80.5;107.5;;;4011.0;;107.9
295;22-23 Man. plastics and constructionprod;2010;;;;;;;;;;;;;-3.4;-2.1;-3.0;0.8;-0.6;0.1;-0.7;-0.6;;;1.0;93.6;;;-1.5;98.4;;;;;;;;;;;4191.0;101.0;94.0;2655.0;105.9;1237.0;13.1;111.0;1126.0;;102.6;95.0;82.9;105.0;;;3892.0;;104.9
296;22-23 Man. plastics and constructionprod;2011;;;;;;;;;;;;;5.5;0.2;0.0;0.2;0.0;0.1;-0.1;5.4;;;5.5;98.7;;;5.6;103.9;;;;;;;;;;;4383.0;106.5;94.0;2709.0;106.1;1272.0;13.5;114.0;1157.0;;102.5;95.0;85.9;104.5;;;3981.0;;105.0
297;22-23 Man. plastics and constructionprod;2012;;;;;;;;;;;;;-7.1;-0.8;-1.2;0.4;-0.2;0.1;-0.3;-6.1;;;-5.4;93.4;;;-6.6;97.1;;;;;;;;;;;4193.0;99.0;92.0;2813.0;104.9;1130.0;12.2;110.0;1020.0;;101.9;96.1;89.3;103.5;;;3943.0;;104.0
298;22-23 Man. plastics and constructionprod;2013;;;;;;;;;;;;;-0.1;-1.5;-2.0;0.6;-0.2;0.1;-0.3;1.5;;;2.8;96.0;;;0.5;97.6;;;;;;;;;;;4179.0;98.8;90.0;2812.0;102.7;1139.0;12.7;112.0;1026.0;;101.3;98.4;93.3;102.3;;;3951.0;;102.3
299;22-23 Man. plastics and constructionprod;2014;;;;;;;;;;;;;3.5;-2.0;-2.2;0.2;-0.1;0.1;-0.2;5.6;;;6.8;102.5;;;3.8;101.3;;;;;;;;;;;4376.0;102.3;87.0;2768.0;99.8;1084.0;12.4;116.0;968.0;;101.0;101.2;97.3;101.4;;;3851.0;;100.1
300;22-23 Man. plastics and constructionprod;2015;;;;;;;;;;;;;-2.2;0.2;0.2;0.0;-0.3;0.1;-0.4;-2.2;;100.0;-2.4;100.0;;100.0;-1.3;100.0;12734.0;100.0;8357.0;809.0;4684.0;2864.0;100.0;100.0;100.0;100.0;4377.0;100.0;87.0;2788.0;100.0;1019.0;11.7;120.0;899.0;;100.0;100.0;100.0;100.0;;12165.0;3807.0;100.0;100.0
301;22-23 Man. plastics and constructionprod;2016;5.8;0.5;0.5;0.1;-0.1;0.0;-0.1;3.1;0.1;1.8;1.2;2.3;8.2;1.7;1.5;0.2;-0.4;0.1;-0.4;6.9;3.7;103.7;6.0;106.0;7.2;107.2;9.6;109.6;13392.0;105.8;8550.0;733.0;4795.0;3022.0;104.5;101.4;104.8;105.0;4842.0;108.2;89.0;2859.0;102.3;1007.0;11.3;124.0;884.0;;98.7;96.7;102.8;98.1;;12417.0;3866.0;103.5;101.3
302;22-23 Man. plastics and constructionprod;2017;4.6;0.6;0.5;0.1;0.0;0.0;-0.1;3.0;0.3;1.3;1.4;1.0;5.1;2.0;1.7;0.2;-0.1;0.1;-0.3;3.2;2.2;106.0;2.7;108.9;5.1;112.6;5.5;115.7;14165.0;110.6;9181.0;813.0;5151.0;3217.0;109.0;106.8;108.3;110.9;4984.0;113.7;91.0;2983.0;105.0;1109.0;12.2;127.0;981.0;;98.2;94.1;107.1;97.1;;13273.0;4092.0;107.2;103.2
303;22-23 Man. plastics and constructionprod;2018;3.8;0.2;0.1;0.1;0.0;0.0;0.0;3.1;0.1;1.6;1.5;0.5;2.5;0.6;0.3;0.3;0.1;0.1;-0.1;1.9;3.5;109.6;2.1;111.2;3.6;116.7;2.3;118.3;14993.0;114.9;9814.0;889.0;5466.0;3459.0;114.0;108.3;112.7;117.7;5179.0;116.5;91.0;3073.0;105.8;1119.0;12.2;132.0;987.0;;98.4;93.9;111.6;96.8;;14006.0;4192.0;110.8;103.8
304;22-23 Man. plastics and constructionprod;2019;0.4;0.4;0.4;0.1;0.1;0.0;0.0;1.0;-0.3;1.2;0.1;-1.0;-1.5;1.4;1.2;0.2;0.2;0.1;0.1;-3.0;-1.1;108.4;-3.0;107.8;-0.3;116.3;-2.2;115.7;15262.0;115.4;9922.0;886.0;5488.0;3548.0;115.7;103.7;116.0;118.3;5340.0;114.8;93.0;3182.0;107.8;1051.0;11.3;144.0;907.0;;99.2;93.2;115.5;97.2;;14156.0;4233.0;112.4;105.5
305;22-23 Man. plastics and constructionprod;2020;-2.3;-1.4;-1.5;0.1;0.1;0.0;0.1;-1.1;-0.6;0.7;-1.2;0.1;-3.7;-4.8;-5.2;0.4;0.3;0.1;0.2;0.8;5.0;113.7;3.5;111.5;-3.4;112.4;-4.8;110.2;15024.0;112.8;9470.0;778.0;5249.0;3443.0;113.9;94.5;118.2;112.4;5554.0;110.6;87.0;3172.0;100.9;1097.0;12.7;148.0;949.0;;100.4;101.2;118.7;98.0;;13738.0;4268.0;109.7;100.7
306;22-23 Man. plastics and constructionprod;2021;7.7;0.9;1.0;-0.1;0.1;0.0;0.0;2.3;0.5;0.2;1.6;4.4;15.1;2.9;3.2;-0.3;0.2;0.1;0.1;12.0;3.3;117.5;10.4;123.1;7.0;120.2;14.3;126.0;17143.0;121.4;11417.0;1037.0;6589.0;3791.0;117.8;103.3;118.8;119.7;5726.0;127.2;90.0;3315.0;104.8;1277.0;14.2;161.0;1115.0;;101.0;97.7;121.4;98.4;;16009.0;4591.0;113.3;103.8
307;22-23 Man. plastics and constructionprod;2022;-0.2;0.7;0.8;-0.1;0.1;0.0;0.1;-0.2;0.2;-1.2;0.7;-0.8;0.2;2.5;2.8;-0.3;0.5;0.1;0.4;-2.7;-3.9;113.0;-3.5;118.8;-1.8;118.1;-1.4;124.2;19659.0;121.2;13612.0;1795.0;7685.0;4132.0;117.3;107.3;115.4;123.1;6047.0;127.5;94.0;3558.0;108.4;1148.0;12.3;178.0;970.0;;102.7;95.7;125.1;99.8;;18318.0;4706.0;114.0;106.8
308;24-25 Man. of basic metals and -products;1995;;;;;;;;;;;;;;;;;;;;;;;;69.7;;;;88.0;;;;;;;;;;;5959.0;80.4;216.0;3830.0;101.4;1852.0;8.6;130.0;1722.0;;91.4;79.3;27.8;103.1;;;5682.0;;98.9
309;24-25 Man. of basic metals and -products;1996;;;;;;;;;;;;;1.0;2.3;2.0;0.3;-0.3;-0.1;-0.2;-1.0;;;-1.9;68.4;;;1.8;89.5;;;;;;;;;;;5876.0;81.2;222.0;3900.0;104.8;1619.0;7.3;109.0;1510.0;;90.6;76.4;27.2;102.4;;;5519.0;;100.9
310;24-25 Man. of basic metals and -products;1997;;;;;;;;;;;;;-0.1;-0.9;-0.7;-0.2;0.0;0.0;0.1;0.7;;;0.9;69.0;;;-0.2;89.3;;;;;;;;;;;6076.0;81.1;220.0;4096.0;103.5;1607.0;7.3;104.0;1502.0;;90.8;77.3;27.0;102.6;;;5703.0;;100.0
311;24-25 Man. of basic metals and -products;1998;;;;;;;;;;;;;0.8;2.5;1.3;1.2;0.4;0.2;0.1;-2.1;;;-1.0;68.4;;;-0.5;88.9;;;;;;;;;;;6255.0;81.7;224.0;4196.0;107.1;1642.0;7.3;109.0;1534.0;;92.0;76.9;30.4;103.2;;;5839.0;;102.9
312;24-25 Man. of basic metals and -products;1999;;;;;;;;;;;;;-0.7;0.7;0.5;0.1;0.9;0.5;0.4;-2.2;;;-1.4;67.4;;;-3.8;85.5;;;;;;;;;;;6174.0;81.2;225.0;4371.0;108.1;1568.0;7.0;116.0;1452.0;;95.0;78.8;38.1;104.9;;;5939.0;;104.6
313;24-25 Man. of basic metals and -products;2000;;;;;;;;;;;;;8.4;-1.8;-1.0;-0.9;0.8;0.4;0.4;9.4;;;9.9;74.1;;;5.1;89.8;;;;;;;;;;;7019.0;88.0;222.0;4810.0;105.4;1561.0;7.0;135.0;1427.0;;98.0;82.5;46.7;106.6;;;6372.0;;103.5
314;24-25 Man. of basic metals and -products;2001;;;;;;;;;;;;;0.4;1.2;-0.6;1.9;0.6;0.3;0.3;-1.4;;;1.3;75.0;;;-2.1;88.0;;;;;;;;;;;6832.0;88.4;220.0;4821.0;107.2;1610.0;7.3;154.0;1457.0;;100.5;85.3;54.2;108.0;;;6431.0;;105.5
315;24-25 Man. of basic metals and -products;2002;;;;;;;;;;;;;-2.1;0.0;-0.5;0.6;0.2;0.3;-0.1;-2.4;;;-1.4;73.9;;;-3.0;85.3;;;;;;;;;;;6715.0;86.5;219.0;4920.0;107.2;1761.0;8.0;165.0;1596.0;;101.4;86.6;60.5;107.7;;;6681.0;;105.7
316;24-25 Man. of basic metals and -products;2003;;;;;;;;;;;;;-2.7;-1.7;-2.4;0.7;-0.1;0.2;-0.2;-0.9;;;0.5;74.3;;;-2.4;83.3;;;;;;;;;;;6659.0;84.2;212.0;4874.0;104.6;1801.0;8.5;165.0;1636.0;;101.1;89.3;64.4;106.6;;;6675.0;;103.8
317;24-25 Man. of basic metals and -products;2004;;;;;;;;;;;;;3.7;-1.1;-1.7;0.6;-0.2;0.1;-0.3;5.1;;;6.2;79.0;;;4.7;87.2;;;;;;;;;;;7248.0;87.3;207.0;4889.0;103.1;1758.0;8.5;167.0;1591.0;;100.1;90.6;66.9;105.1;;;6648.0;;102.4
318;24-25 Man. of basic metals and -products;2005;;;;;;;;;;;;;3.2;-0.7;-1.3;0.7;-0.2;0.1;-0.3;4.1;;;5.1;83.0;;;4.1;90.8;;;;;;;;;;;7765.0;90.1;203.0;4924.0;102.1;1684.0;8.3;171.0;1514.0;;99.3;91.5;69.8;103.7;;;6609.0;;101.5
319;24-25 Man. of basic metals and -products;2006;;;;;;;;;;;;;2.9;-0.3;-0.6;0.3;-0.2;0.1;-0.3;3.4;;;3.8;86.1;;;3.5;93.9;;;;;;;;;;;8187.0;92.7;201.0;5038.0;101.7;1780.0;8.8;176.0;1604.0;;98.7;91.7;73.3;102.4;;;6818.0;;101.0
320;24-25 Man. of basic metals and -products;2007;;;;;;;;;;;;;7.2;1.6;1.3;0.3;0.4;0.2;0.2;5.2;;;5.3;90.7;;;5.6;99.2;;;;;;;;;;;8767.0;99.3;205.0;5370.0;103.9;1746.0;8.5;190.0;1556.0;;100.1;91.5;77.8;103.3;;;7116.0;;103.0
321;24-25 Man. of basic metals and -products;2008;;;;;;;;;;;;;4.0;0.8;0.6;0.2;0.4;0.1;0.3;2.7;;;3.1;93.5;;;2.4;101.6;;;;;;;;;;;8906.0;103.3;206.0;5728.0;105.1;1792.0;8.7;197.0;1595.0;;101.6;92.0;81.0;104.5;;;7520.0;;104.2
322;24-25 Man. of basic metals and -products;2009;;;;;;;;;;;;;-14.2;-9.3;-9.3;0.0;0.1;0.0;0.1;-5.1;;;-2.3;91.4;;;-14.8;86.6;;;;;;;;;;;7498.0;88.5;181.0;5189.0;92.2;1881.0;10.4;189.0;1691.0;;102.2;105.5;81.3;105.2;;;7069.0;;94.7
323;24-25 Man. of basic metals and -products;2010;;;;;;;;;;;;;9.4;3.8;1.9;1.9;-0.2;0.0;-0.2;5.8;;;6.7;97.5;;;10.3;95.5;;;;;;;;;;;7611.0;96.9;186.0;5248.0;96.9;1858.0;10.0;188.0;1671.0;;101.5;102.1;81.0;104.4;;;7106.0;;98.1
324;24-25 Man. of basic metals and -products;2011;;;;;;;;;;;;;6.0;2.5;2.1;0.4;-0.2;0.0;-0.2;3.7;;;3.1;100.5;;;6.6;101.8;;;;;;;;;;;8002.0;102.7;191.0;5488.0;100.2;1929.0;10.1;190.0;1739.0;;100.9;98.7;82.4;103.5;;;7417.0;;100.3
325;24-25 Man. of basic metals and -products;2012;;;;;;;;;;;;;-1.2;-1.0;-1.6;0.6;-0.2;0.1;-0.3;0.0;;;1.0;101.5;;;-0.4;101.4;;;;;;;;;;;8123.0;101.5;187.0;5555.0;98.8;1703.0;9.1;184.0;1519.0;;100.1;100.1;85.1;102.2;;;7258.0;;99.1
326;24-25 Man. of basic metals and -products;2013;;;;;;;;;;;;;-3.8;0.0;-0.5;0.5;-0.1;0.1;-0.2;-3.7;;;-3.2;98.3;;;-3.3;98.0;;;;;;;;;;;7900.0;97.6;186.0;5498.0;98.8;1704.0;9.2;186.0;1517.0;;99.5;100.2;88.2;101.1;;;7202.0;;99.0
327;24-25 Man. of basic metals and -products;2014;;;;;;;;;;;;;4.0;0.1;0.0;0.1;-0.1;0.1;-0.2;3.9;;;4.0;102.2;;;4.2;102.2;;;;;;;;;;;8501.0;101.4;186.0;5661.0;98.9;1664.0;9.0;195.0;1470.0;;99.3;100.0;93.0;100.2;;;7325.0;;99.0
328;24-25 Man. of basic metals and -products;2015;;;;;;;;;;;;;-1.4;0.8;0.6;0.3;0.2;0.2;0.0;-2.4;;100.0;-2.1;100.0;;100.0;-2.2;100.0;21789.0;100.0;13285.0;1679.0;5707.0;5899.0;100.0;100.0;100.0;100.0;8504.0;100.0;187.0;5795.0;100.0;1627.0;8.7;212.0;1416.0;;100.0;100.0;100.0;100.0;;20707.0;7422.0;100.0;100.0
329;24-25 Man. of basic metals and -products;2016;4.5;0.5;0.4;0.1;-0.1;0.1;-0.2;3.0;0.3;1.4;1.3;1.2;4.3;1.3;1.0;0.3;-0.2;0.2;-0.4;3.2;3.2;103.2;3.0;103.0;5.6;105.6;5.4;105.4;22754.0;104.5;13648.0;1612.0;5875.0;6161.0;104.6;103.2;105.0;104.7;9106.0;104.3;189.0;5930.0;101.6;1629.0;8.6;228.0;1402.0;;99.0;97.7;107.7;97.7;;21208.0;7560.0;103.3;101.1
330;24-25 Man. of basic metals and -products;2017;2.4;0.1;0.1;0.0;0.1;0.1;0.0;1.2;0.4;0.7;0.1;1.0;3.3;0.3;0.3;0.0;0.3;0.2;0.1;2.7;2.1;105.3;2.9;106.0;0.9;106.5;1.8;107.2;24409.0;107.0;15219.0;2203.0;6657.0;6359.0;106.5;108.3;107.5;105.2;9190.0;107.7;190.0;6107.0;102.0;1674.0;8.8;242.0;1432.0;;100.4;98.8;115.7;98.2;;23000.0;7782.0;104.8;101.7
331;24-25 Man. of basic metals and -products;2018;4.5;0.7;0.7;0.0;0.1;0.1;0.0;2.6;0.1;1.4;1.1;1.1;5.5;2.1;2.0;0.1;0.3;0.2;0.1;3.2;2.0;107.4;3.0;109.1;3.1;109.8;4.1;111.6;26036.0;111.9;16110.0;2196.0;7222.0;6692.0;110.7;109.0;112.6;109.5;9926.0;113.7;195.0;6415.0;104.7;1724.0;8.9;257.0;1467.0;;101.9;97.8;123.5;98.7;;24250.0;8140.0;108.3;104.1
332;24-25 Man. of basic metals and -products;2019;-0.6;0.6;0.6;0.0;0.1;0.0;0.0;-0.1;-0.3;0.3;0.0;-1.2;-1.3;1.8;1.8;0.0;0.3;0.1;0.1;-3.4;-2.8;104.4;-3.5;105.3;-1.9;107.7;-2.6;108.6;26067.0;111.2;16187.0;2190.0;7177.0;6820.0;110.6;105.4;113.7;109.3;9880.0;112.2;199.0;6739.0;107.0;1800.0;9.0;283.0;1518.0;;103.3;97.0;129.1;99.5;;24726.0;8539.0;109.0;106.2
333;24-25 Man. of basic metals and -products;2020;-6.8;-0.6;-0.7;0.1;0.1;0.0;0.0;-4.5;-1.1;-1.0;-2.3;-1.7;-6.7;-1.8;-2.0;0.2;0.2;0.1;0.1;-5.1;-4.3;99.9;-4.2;100.9;-7.8;99.3;-7.7;100.3;24179.0;103.7;14941.0;1945.0;6649.0;6347.0;103.0;92.1;109.7;100.1;9238.0;104.7;194.0;6570.0;104.5;1686.0;8.7;290.0;1396.0;;104.4;100.6;133.0;100.3;;23196.0;8256.0;103.5;104.5
334;24-25 Man. of basic metals and -products;2021;9.9;0.0;0.0;0.0;0.1;0.0;0.1;6.0;-0.5;3.5;3.0;3.8;10.8;0.0;-0.1;0.1;0.3;0.1;0.2;10.5;10.0;109.9;10.9;111.9;8.5;107.7;9.4;109.7;29668.0;113.9;19241.0;2648.0;9155.0;7438.0;112.6;86.5;123.2;110.9;10427.0;116.0;194.0;6912.0;104.5;1828.0;9.4;319.0;1509.0;;105.7;102.0;136.7;101.2;;27981.0;8740.0;109.8;104.8
335;24-25 Man. of basic metals and -products;2022;0.9;0.1;0.1;0.0;0.1;0.0;0.1;0.4;-0.2;-0.2;0.8;0.2;1.5;0.5;0.3;0.1;0.4;0.1;0.3;0.6;0.5;110.4;1.1;113.0;-0.9;106.8;-0.3;109.3;35887.0;114.9;23850.0;4346.0;11348.0;8156.0;113.3;84.4;122.5;114.3;12037.0;117.7;195.0;7463.0;105.2;1951.0;10.0;349.0;1601.0;;107.6;103.4;140.1;102.9;;33263.0;9414.0;110.6;105.7
336;26 Manufacture of electronic products;1995;;;;;;;;;;;;;;;;;;;;;;;;21.4;;;;34.3;;;;;;;;;;;3135.0;29.0;58.0;1355.0;112.5;1006.0;17.4;54.0;953.0;;84.6;62.3;6.9;123.5;;;2361.0;;100.2
337;26 Manufacture of electronic products;1996;;;;;;;;;;;;;11.5;0.5;0.3;0.1;1.5;0.4;1.2;9.6;;;10.9;23.7;;;7.7;37.0;;;;;;;;;;;3361.0;32.4;58.0;1391.0;113.4;962.0;16.6;50.0;913.0;;87.7;64.2;8.0;127.1;;;2353.0;;102.2
338;26 Manufacture of electronic products;1997;;;;;;;;;;;;;10.5;1.4;1.9;-0.4;1.1;0.4;0.7;8.0;;;7.1;25.4;;;7.7;39.8;;;;;;;;;;;3649.0;35.8;60.0;1405.0;116.1;975.0;16.3;54.0;921.0;;90.0;63.8;9.3;129.4;;;2380.0;;104.7
339;26 Manufacture of electronic products;1998;;;;;;;;;;;;;22.5;-1.9;-2.2;0.3;0.9;0.4;0.4;23.5;;;27.2;32.3;;;19.9;47.7;;;;;;;;;;;4171.0;43.8;58.0;1360.0;112.3;990.0;17.2;59.0;931.0;;91.9;67.7;11.1;130.8;;;2350.0;;103.6
