ID;Voertuigsoort;BedrijfstakkenBranchesSBI2008;KenmerkenVrachtautoSEnTrekkers;Perioden;VoertuigenInGebruik_1
8079;Vrachtauto (excl. trekker voor oplegger);G Handel;Milieuklasse: euro 6;2021;7138
8080;Vrachtauto (excl. trekker voor oplegger);G Handel;Milieuklasse: euro 6;2022;7826
8081;Vrachtauto (excl. trekker voor oplegger);G Handel;Milieuklasse: euro 6;2023;9298
8082;Vrachtauto (excl. trekker voor oplegger);G Handel;Milieuklasse: onbekend;2018;0
8083;Vrachtauto (excl. trekker voor oplegger);G Handel;Milieuklasse: onbekend;2019;0
8084;Vrachtauto (excl. trekker voor oplegger);G Handel;Milieuklasse: onbekend;2020;0
8085;Vrachtauto (excl. trekker voor oplegger);G Handel;Milieuklasse: onbekend;2021;0
8086;Vrachtauto (excl. trekker voor oplegger);G Handel;Milieuklasse: onbekend;2022;0
8087;Vrachtauto (excl. trekker voor oplegger);G Handel;Milieuklasse: onbekend;2023;0
8088;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: tot 7 000 kg;2018;7326
8089;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: tot 7 000 kg;2019;7192
8090;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: tot 7 000 kg;2020;6912
8091;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: tot 7 000 kg;2021;6677
8092;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: tot 7 000 kg;2022;6484
8093;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: tot 7 000 kg;2023;6402
8094;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 7 000 tot 12 000 kg;2018;4651
8095;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 7 000 tot 12 000 kg;2019;4604
8096;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 7 000 tot 12 000 kg;2020;4490
8097;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 7 000 tot 12 000 kg;2021;4386
8098;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 7 000 tot 12 000 kg;2022;4401
8099;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 7 000 tot 12 000 kg;2023;4921
8100;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 12 000 tot 18 000 kg;2018;3538
8101;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 12 000 tot 18 000 kg;2019;3526
8102;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 12 000 tot 18 000 kg;2020;3481
8103;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 12 000 tot 18 000 kg;2021;3497
8104;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 12 000 tot 18 000 kg;2022;3456
8105;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 12 000 tot 18 000 kg;2023;3593
8106;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 18 000 tot 40 000 kg;2018;1004
8107;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 18 000 tot 40 000 kg;2019;1114
8108;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 18 000 tot 40 000 kg;2020;1097
8109;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 18 000 tot 40 000 kg;2021;1044
8110;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 18 000 tot 40 000 kg;2022;1041
8111;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 18 000 tot 40 000 kg;2023;1090
8112;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 40 000 kg of meer;2018;0
8113;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 40 000 kg of meer;2019;0
8114;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 40 000 kg of meer;2020;0
8115;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 40 000 kg of meer;2021;0
8116;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 40 000 kg of meer;2022;0
8117;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: 40 000 kg of meer;2023;0
8118;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: onbekend;2018;12
8119;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: onbekend;2019;7
8120;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: onbekend;2020;9
8121;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: onbekend;2021;9
8122;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: onbekend;2022;8
8123;Vrachtauto (excl. trekker voor oplegger);G Handel;Laadvermogen: onbekend;2023;7
8124;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: tot 10000 kg;2018;3218
8125;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: tot 10000 kg;2019;3101
8126;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: tot 10000 kg;2020;2902
8127;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: tot 10000 kg;2021;2766
8128;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: tot 10000 kg;2022;2622
8129;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: tot 10000 kg;2023;2613
8130;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 10000 tot 20000 kg;2018;8138
8131;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 10000 tot 20000 kg;2019;8015
8132;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 10000 tot 20000 kg;2020;7829
8133;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 10000 tot 20000 kg;2021;7615
8134;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 10000 tot 20000 kg;2022;7581
8135;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 10000 tot 20000 kg;2023;7911
8136;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 20000 kg of meer;2018;5163
8137;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 20000 kg of meer;2019;5320
8138;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 20000 kg of meer;2020;5249
8139;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 20000 kg of meer;2021;5223
8140;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 20000 kg of meer;2022;5179
8141;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: 20000 kg of meer;2023;5482
8142;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: onbekend;2018;12
8143;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: onbekend;2019;7
8144;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: onbekend;2020;9
8145;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: onbekend;2021;9
8146;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: onbekend;2022;8
8147;Vrachtauto (excl. trekker voor oplegger);G Handel;Gewicht volle wagen: onbekend;2023;7
8148;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 0 tot 210 cm;2018;240
8149;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 0 tot 210 cm;2019;255
8150;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 0 tot 210 cm;2020;232
8151;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 0 tot 210 cm;2021;251
8152;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 0 tot 210 cm;2022;248
8153;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 0 tot 210 cm;2023;319
8154;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 210 tot 240 cm;2018;1910
8155;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 210 tot 240 cm;2019;1829
8156;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 210 tot 240 cm;2020;1709
8157;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 210 tot 240 cm;2021;1613
8158;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 210 tot 240 cm;2022;1526
8159;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 210 tot 240 cm;2023;1494
8160;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 240 tot 250 cm;2018;1175
8161;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 240 tot 250 cm;2019;1135
8162;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 240 tot 250 cm;2020;1030
8163;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 240 tot 250 cm;2021;1001
8164;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 240 tot 250 cm;2022;950
8165;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 240 tot 250 cm;2023;963
8166;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 250 tot 255 cm;2018;3808
8167;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 250 tot 255 cm;2019;3616
8168;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 250 tot 255 cm;2020;3388
8169;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 250 tot 255 cm;2021;3124
8170;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 250 tot 255 cm;2022;2918
8171;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 250 tot 255 cm;2023;2858
8172;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 255 tot 260 cm;2018;6699
8173;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 255 tot 260 cm;2019;6828
8174;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 255 tot 260 cm;2020;6865
8175;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 255 tot 260 cm;2021;6890
8176;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 255 tot 260 cm;2022;6963
8177;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 255 tot 260 cm;2023;7300
8178;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 260 cm of meer;2018;2699
8179;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 260 cm of meer;2019;2780
8180;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 260 cm of meer;2020;2765
8181;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 260 cm of meer;2021;2734
8182;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 260 cm of meer;2022;2785
8183;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: 260 cm of meer;2023;3079
8184;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: onbekend;2018;0
8185;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: onbekend;2019;0
8186;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: onbekend;2020;0
8187;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: onbekend;2021;0
8188;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: onbekend;2022;0
8189;Vrachtauto (excl. trekker voor oplegger);G Handel;Voertuigbreedte: onbekend;2023;0
8190;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Totaal;2018;18020
8191;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Totaal;2019;18457
8192;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Totaal;2020;17920
8193;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Totaal;2021;17730
8194;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Totaal;2022;17866
8195;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Totaal;2023;18129
8196;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;leeftijd: jonger dan 1 jaar;2018;1693
8197;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;leeftijd: jonger dan 1 jaar;2019;1700
8198;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;leeftijd: jonger dan 1 jaar;2020;1140
8199;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;leeftijd: jonger dan 1 jaar;2021;1103
8200;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;leeftijd: jonger dan 1 jaar;2022;1186
8201;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;leeftijd: jonger dan 1 jaar;2023;1894
8202;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 1 of 2 jaar;2018;3176
8203;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 1 of 2 jaar;2019;3323
8204;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 1 of 2 jaar;2020;3553
8205;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 1 of 2 jaar;2021;2913
8206;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 1 of 2 jaar;2022;2305
8207;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 1 of 2 jaar;2023;2346
8208;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 3 of 4 jaar;2018;2283
8209;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 3 of 4 jaar;2019;2969
8210;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 3 of 4 jaar;2020;3236
8211;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 3 of 4 jaar;2021;3444
8212;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 3 of 4 jaar;2022;3626
8213;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 3 of 4 jaar;2023;2935
8214;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 5 of 6 jaar;2018;2414
8215;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 5 of 6 jaar;2019;2226
8216;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 5 of 6 jaar;2020;2233
8217;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 5 of 6 jaar;2021;2938
8218;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 5 of 6 jaar;2022;3290
8219;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 5 of 6 jaar;2023;3404
8220;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 7 of 8 jaar;2018;2189
8221;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 7 of 8 jaar;2019;2247
8222;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 7 of 8 jaar;2020;2123
8223;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 7 of 8 jaar;2021;1963
8224;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 7 of 8 jaar;2022;2137
8225;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 7 of 8 jaar;2023;2707
8226;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 9 tot 12 jaar;2018;3512
8227;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 9 tot 12 jaar;2019;3149
8228;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 9 tot 12 jaar;2020;2572
8229;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 9 tot 12 jaar;2021;2233
8230;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 9 tot 12 jaar;2022;2218
8231;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 9 tot 12 jaar;2023;1998
8232;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 12 tot 15 jaar;2018;1347
8233;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 12 tot 15 jaar;2019;1490
8234;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 12 tot 15 jaar;2020;1791
8235;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 12 tot 15 jaar;2021;1762
8236;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 12 tot 15 jaar;2022;1609
8237;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 12 tot 15 jaar;2023;1261
8238;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 15 tot 20 jaar;2018;770
8239;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 15 tot 20 jaar;2019;686
8240;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 15 tot 20 jaar;2020;617
8241;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 15 tot 20 jaar;2021;751
8242;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 15 tot 20 jaar;2022;817
8243;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 15 tot 20 jaar;2023;962
8244;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 20 jaar of ouder;2018;636
8245;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 20 jaar of ouder;2019;667
8246;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 20 jaar of ouder;2020;655
8247;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 20 jaar of ouder;2021;623
8248;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 20 jaar of ouder;2022;678
8249;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Leeftijd: 20 jaar of ouder;2023;622
8250;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 0;2018;397
8251;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 0;2019;375
8252;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 0;2020;348
8253;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 0;2021;318
8254;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 0;2022;345
8255;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 0;2023;319
8256;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 1;2018;93
8257;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 1;2019;80
8258;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 1;2020;64
8259;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 1;2021;44
8260;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 1;2022;40
8261;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 1;2023;35
8262;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 2;2018;420
8263;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 2;2019;338
8264;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 2;2020;258
8265;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 2;2021;194
8266;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 2;2022;162
8267;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 2;2023;135
8268;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 3;2018;1465
8269;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 3;2019;1088
8270;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 3;2020;806
8271;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 3;2021;634
8272;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 3;2022;517
8273;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 3;2023;409
8274;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 4;2018;1027
8275;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 4;2019;843
8276;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 4;2020;643
8277;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 4;2021;507
8278;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 4;2022;413
8279;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 4;2023;294
8280;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 5 en EEV;2018;6989
8281;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 5 en EEV;2019;6265
8282;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 5 en EEV;2020;5211
8283;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 5 en EEV;2021;4280
8284;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 5 en EEV;2022;3501
8285;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 5 en EEV;2023;2578
8286;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 6;2018;7629
8287;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 6;2019;9468
8288;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 6;2020;10590
8289;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 6;2021;11753
8290;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 6;2022;12888
8291;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: euro 6;2023;14359
8292;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: onbekend;2018;0
8293;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: onbekend;2019;0
8294;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: onbekend;2020;0
8295;Vrachtauto (excl. trekker voor oplegger);H Vervoer en opslag;Milieuklasse: onbekend;2021;0
