ID;Delictgroep;Geslacht;Leeftijd;Opleiding;Perioden;HaltJongeren_1;HaltJongerenRelatief_2
7926;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2008;.       ;.       
7927;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2009;.       ;.       
7928;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2010;.       ;.       
7929;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2011;.       ;.       
7930;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2012;.       ;.       
7931;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2013;     0  ;.       
7932;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2014;     0  ;.       
7933;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2015;     0  ;.       
7934;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2016;     0  ;.       
7935;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2017;     0  ;.       
7936;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2018;     0  ;.       
7937;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2019;     0  ;.       
7938;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2020;     0  ;.       
7939;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2021;     0  ;.       
7940;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2022;     0  ;.       
7941;Geweldsmisdrijven;Totaal;15 jaar;Basisonderwijs;2023;.       ;.       
7942;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2005;.       ;.       
7943;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2006;.       ;.       
7944;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2007;.       ;.       
7945;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2008;.       ;.       
7946;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2009;.       ;.       
7947;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2010;.       ;.       
7948;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2011;.       ;.       
7949;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2012;.       ;.       
7950;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2013;    40  ;4       
7951;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2014;    50  ;6       
7952;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2015;    50  ;5       
7953;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2016;    50  ;6       
7954;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2017;    60  ;6       
7955;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2018;    60  ;6       
7956;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2019;    60  ;7       
7957;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2020;    60  ;7       
7958;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2021;    40  ;5       
7959;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2022;    40  ;6       
7960;Geweldsmisdrijven;Totaal;15 jaar;Vmbo;2023;.       ;.       
7961;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2005;.       ;.       
7962;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2006;.       ;.       
7963;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2007;.       ;.       
7964;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2008;.       ;.       
7965;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2009;.       ;.       
7966;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2010;.       ;.       
7967;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2011;.       ;.       
7968;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2012;.       ;.       
7969;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2013;     0  ;.       
7970;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2014;    10  ;13      
7971;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2015;    20  ;27      
7972;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2016;    20  ;28      
7973;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2017;    20  ;30      
7974;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2018;    20  ;34      
7975;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2019;    30  ;45      
7976;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2020;    20  ;31      
7977;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2021;    10  ;18      
7978;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2022;    10  ;18      
7979;Geweldsmisdrijven;Totaal;15 jaar;Voortgezet speciaal onderwijs;2023;.       ;.       
7980;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2005;.       ;.       
7981;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2006;.       ;.       
7982;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2007;.       ;.       
7983;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2008;.       ;.       
7984;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2009;.       ;.       
7985;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2010;.       ;.       
7986;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2011;.       ;.       
7987;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2012;.       ;.       
7988;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2013;     0  ;.       
7989;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2014;    20  ;24      
7990;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2015;    20  ;27      
7991;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2016;    10  ;22      
7992;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2017;    10  ;13      
7993;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2018;    20  ;30      
7994;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2019;    10  ;13      
7995;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2020;    10  ;13      
7996;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2021;    10  ;14      
7997;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2022;    10  ;17      
7998;Geweldsmisdrijven;Totaal;15 jaar;Praktijkonderwijs;2023;.       ;.       
7999;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2005;.       ;.       
8000;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2006;.       ;.       
8001;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2007;.       ;.       
8002;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2008;.       ;.       
8003;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2009;.       ;.       
8004;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2010;.       ;.       
8005;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2011;.       ;.       
8006;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2012;.       ;.       
8007;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2013;    20  ;160     
8008;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2014;    20  ;107     
8009;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2015;    30  ;149     
8010;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2016;    30  ;120     
8011;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2017;    30  ;110     
8012;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2018;    30  ;84      
8013;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2019;    40  ;94      
8014;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2020;    40  ;85      
8015;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2021;    50  ;100     
8016;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2022;    50  ;83      
8017;Geweldsmisdrijven;Totaal;15 jaar;Mbo;2023;.       ;.       
8018;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2005;.       ;.       
8019;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2006;.       ;.       
8020;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2007;.       ;.       
8021;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2008;.       ;.       
8022;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2009;.       ;.       
8023;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2010;.       ;.       
8024;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2011;.       ;.       
8025;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2012;.       ;.       
8026;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2013;    10  ;1       
8027;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2014;    20  ;2       
8028;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2015;    20  ;2       
8029;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2016;    20  ;2       
8030;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2017;    10  ;1       
8031;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2018;    10  ;1       
8032;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2019;    10  ;1       
8033;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2020;    10  ;1       
8034;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2021;    20  ;2       
8035;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2022;    10  ;1       
8036;Geweldsmisdrijven;Totaal;15 jaar;Havo, vwo;2023;.       ;.       
8037;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2005;.       ;.       
8038;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2006;.       ;.       
8039;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2007;.       ;.       
8040;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2008;.       ;.       
8041;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2009;.       ;.       
8042;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2010;.       ;.       
8043;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2011;.       ;.       
8044;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2012;.       ;.       
8045;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2013;     0  ;        
8046;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2014;     0  ;        
8047;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2015;     0  ;        
8048;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2016;     0  ;        
8049;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2017;     0  ;        
8050;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2018;     0  ;        
8051;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2019;    10  ;        
8052;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2020;    10  ;        
8053;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2021;    10  ;        
8054;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2022;     0  ;        
8055;Geweldsmisdrijven;Totaal;15 jaar;Overige opleidingen/onbekend;2023;.       ;.       
8056;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2005;.       ;.       
8057;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2006;.       ;.       
8058;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2007;0       ;.       
8059;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2008;30      ;1       
8060;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2009;40      ;2       
8061;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2010;20      ;1       
8062;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2011;20      ;1       
8063;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2012;40      ;2       
8064;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2013;    90  ;5       
8065;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2014;   130  ;6       
8066;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2015;   120  ;6       
8067;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2016;   110  ;5       
8068;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2017;   130  ;6       
8069;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2018;   140  ;7       
8070;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2019;   150  ;7       
8071;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2020;   140  ;7       
8072;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2021;   110  ;5       
8073;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2022;   120  ;6       
8074;Geweldsmisdrijven;Totaal;16 jaar;Totaal opleidingen;2023;150     ;7       
8075;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2005;.       ;.       
8076;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2006;.       ;.       
8077;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2007;.       ;.       
8078;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2008;.       ;.       
8079;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2009;.       ;.       
8080;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2010;.       ;.       
8081;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2011;.       ;.       
8082;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2012;.       ;.       
8083;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2013;     0  ;.       
8084;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2014;     0  ;.       
8085;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2015;     0  ;.       
8086;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2016;     0  ;.       
8087;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2017;     0  ;.       
8088;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2018;     0  ;.       
8089;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2019;     0  ;.       
8090;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2020;     0  ;.       
8091;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2021;     0  ;.       
8092;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2022;     0  ;.       
8093;Geweldsmisdrijven;Totaal;16 jaar;Basisonderwijs;2023;.       ;.       
8094;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2005;.       ;.       
8095;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2006;.       ;.       
8096;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2007;.       ;.       
8097;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2008;.       ;.       
8098;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2009;.       ;.       
8099;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2010;.       ;.       
8100;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2011;.       ;.       
8101;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2012;.       ;.       
8102;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2013;    20  ;4       
8103;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2014;    30  ;7       
8104;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2015;    20  ;5       
8105;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2016;    20  ;4       
8106;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2017;    20  ;5       
8107;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2018;    20  ;5       
8108;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2019;    10  ;4       
8109;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2020;    10  ;4       
8110;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2021;    10  ;4       
8111;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2022;    10  ;4       
8112;Geweldsmisdrijven;Totaal;16 jaar;Vmbo;2023;.       ;.       
8113;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2005;.       ;.       
8114;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2006;.       ;.       
8115;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2007;.       ;.       
8116;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2008;.       ;.       
8117;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2009;.       ;.       
8118;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2010;.       ;.       
8119;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2011;.       ;.       
8120;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2012;.       ;.       
8121;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2013;    10  ;9       
8122;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2014;    10  ;13      
8123;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2015;    10  ;16      
8124;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2016;    10  ;11      
8125;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2017;    10  ;20      
8126;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2018;    10  ;20      
8127;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2019;    20  ;23      
8128;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2020;    10  ;20      
8129;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2021;    20  ;27      
8130;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2022;    10  ;19      
8131;Geweldsmisdrijven;Totaal;16 jaar;Voortgezet speciaal onderwijs;2023;.       ;.       
8132;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2005;.       ;.       
8133;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2006;.       ;.       
8134;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2007;.       ;.       
8135;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2008;.       ;.       
8136;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2009;.       ;.       
8137;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2010;.       ;.       
8138;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2011;.       ;.       
8139;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2012;.       ;.       
8140;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2013;    10  ;9       
8141;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2014;    10  ;23      
8142;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2015;    10  ;21      
8143;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2016;    10  ;19      
8144;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2017;    10  ;13      
8145;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2018;    10  ;21      
8146;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2019;     0  ;.       
8147;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2020;    10  ;23      
8148;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2021;    10  ;14      
8149;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2022;    10  ;17      
8150;Geweldsmisdrijven;Totaal;16 jaar;Praktijkonderwijs;2023;.       ;.       
8151;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2005;.       ;.       
8152;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2006;.       ;.       
8153;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2007;.       ;.       
8154;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2008;.       ;.       
8155;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2009;.       ;.       
8156;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2010;.       ;.       
8157;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2011;.       ;.       
8158;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2012;.       ;.       
8159;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2013;    50  ;9       
8160;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2014;    60  ;11      
8161;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2015;    70  ;12      
8162;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2016;    60  ;9       
8163;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2017;    60  ;10      
8164;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2018;    70  ;11      
8165;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2019;    90  ;14      
8166;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2020;    90  ;15      
8167;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2021;    50  ;9       
8168;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2022;    70  ;12      
8169;Geweldsmisdrijven;Totaal;16 jaar;Mbo;2023;.       ;.       
8170;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2005;.       ;.       
8171;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2006;.       ;.       
8172;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2007;.       ;.       
8173;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2008;.       ;.       
8174;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2009;.       ;.       
8175;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2010;.       ;.       
8176;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2011;.       ;.       
8177;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2012;.       ;.       
8178;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2013;    10  ;2       
8179;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2014;    10  ;1       
8180;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2015;    10  ;1       
8181;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2016;    10  ;1       
8182;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2017;    20  ;2       
8183;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2018;    20  ;2       
8184;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2019;    20  ;2       
8185;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2020;    10  ;1       
8186;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2021;    10  ;1       
8187;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2022;    10  ;1       
8188;Geweldsmisdrijven;Totaal;16 jaar;Havo, vwo;2023;.       ;.       
8189;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2005;.       ;.       
8190;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2006;.       ;.       
8191;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2007;.       ;.       
8192;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2008;.       ;.       
8193;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2009;.       ;.       
8194;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2010;.       ;.       
8195;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2011;.       ;.       
8196;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2012;.       ;.       
8197;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2013;     0  ;        
8198;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2014;     0  ;        
8199;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2015;     0  ;        
8200;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2016;    10  ;        
8201;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2017;    10  ;        
8202;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2018;    10  ;        
8203;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2019;    10  ;        
8204;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2020;    10  ;        
8205;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2021;    10  ;        
8206;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2022;    10  ;        
8207;Geweldsmisdrijven;Totaal;16 jaar;Overige opleidingen/onbekend;2023;.       ;.       
8208;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2005;.       ;.       
8209;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2006;.       ;.       
8210;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2007;10      ;0       
8211;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2008;20      ;1       
8212;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2009;20      ;1       
8213;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2010;30      ;1       
8214;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2011;20      ;1       
8215;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2012;30      ;2       
8216;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2013;    70  ;3       
8217;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2014;    90  ;4       
8218;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2015;   100  ;5       
8219;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2016;    90  ;4       
8220;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2017;   120  ;5       
8221;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2018;   130  ;6       
8222;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2019;   150  ;7       
8223;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2020;   130  ;6       
8224;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2021;   100  ;5       
8225;Geweldsmisdrijven;Totaal;17 jaar;Totaal opleidingen;2022;   110  ;5       
