ID;Sectoren;Perioden;TotaalBelastingen_1;BTWBelastingOverToegevoegdeWaarde_2;LoonEnInkomstenbelasting_3;Vennootschapsbelasting_4;Accijnzen_5;VerbruiksbelOpMilieugrondslag_6;Milieuheffingen_7;Motorrijtuigenbelasting_8;BPMBelPersonenautoSEnMotorrijw_9;Overdrachtsbelasting_10;Onroerendezaakbelasting_11;Dividendbelasting_12;Vermogensheffingen_13;Assurantiebelasting_14;Kansspelbelasting_15;BankenbelastingInclResolutieheffing_16;Verhuurderheffing_17;Loonkostenheffing_18;OverigeBelastingen_19;TotaalBelastOpProductieEnInvoer_20;TotaalProductgebondenBelastingen_21;BTWBelastingOverToegevoegdeWaarde_22;TotaalAccijnzen_23;Benzineaccijns_24;AccijnsOpOverigeMineraleOlien_25;Tabakaccijns_26;Alcoholaccijns_27;Bieraccijns_28;WijnaccijnsEAMousserendeDranken_29;OverigeAccijnzen_30;VerbruiksbelOpAlcoholvrijeDranken_31;BelastingenOpMilieugrondslag_32;BPMBelOpPersonenautoSEnMotorrijw_33;Kansspelbelasting_34;Overdrachtsbelasting_35;Assurantiebelasting_36;Kapitaalbelasting_37;VoorraadheffingAardolieprodukten_38;TotaalNietProductgebondenBelastingen_39;Onroerendezaakbelasting_40;Motorrijtuigenbelasting_41;TotaalMilieuheffingen_42;Rioolrechten_43;HeffingenOpWaterverontreiniging_44;OmslagheffingWaterschappen_45;OverigeMilieuheffingen_46;BankenbelastingInclResolutieheffing_47;Verhuurderheffing_48;Loonkostenheffing_49;PBOHeffingen_50;InschrijfgeldenKamerVanKoophandel_51;Toeristenbelasting_52;NietProductgebondenOverig_53;TotaalBelastOpInkomenEnVermogen_54;TotaalBelastingenOpInkomen_55;Vennootschapsbelasting_56;Loonbelasting_57;Inkomstenbelasting_58;Dividendbelasting_59;Kansspelbelasting_60;TotaalBelastingenOpVermogen_61;Onroerendezaakbelasting_62;Vermogensbelasting_63;Motorrijtuigenbelasting_64;TotaalMilieuheffingen_65;Rioolrechten_66;HeffingenOpWaterverontreiniging_67;OmslagheffingWaterschappen_68;OverigeBelastingenInkomenEnVermogen_69;Vermogensheffingen_70
357;Gemeenten;2013;5198;;;;;;1463.0;;;;3439.0;;1.0;;;;;;295;3872;;;;;;;;;;;;;;;;;;;3872;3439.0;;234.0;234.0;;;;;;;;;164.0;35.0;1325.0;;;;;;;1325.0;;;;1229.0;1229.0;;;96.0;1.0
358;Gemeenten;2014 1e kwartaal;1310;;;;;;373.0;;;;871.0;;0.0;;;;;;66;965;;;;;;;;;;;;;;;;;;;965;871.0;;59.0;59.0;;;;;;;;;27.0;8.0;345.0;;;;;;;345.0;;;;314.0;314.0;;;31.0;0.0
359;Gemeenten;2014 2e kwartaal;1353;;;;;;381.0;;;;891.0;;0.0;;;;;;81;1002;;;;;;;;;;;;;;;;;;;1002;891.0;;60.0;60.0;;;;;;;;;42.0;9.0;351.0;;;;;;;351.0;;;;321.0;321.0;;;30.0;0.0
360;Gemeenten;2014 3e kwartaal;1372;;;;;;387.0;;;;903.0;;0.0;;;;;;82;1024;;;;;;;;;;;;;;;;;;;1024;903.0;;59.0;59.0;;;;;;;;;54.0;8.0;348.0;;;;;;;348.0;;;;328.0;328.0;;;20.0;0.0
361;Gemeenten;2014 4e kwartaal;1312;;;;;;356.0;;;;877.0;;0.0;;;;;;79;999;;;;;;;;;;;;;;;;;;;999;877.0;;57.0;57.0;;;;;;;;;57.0;8.0;313.0;;;;;;;313.0;;;;299.0;299.0;;;14.0;0.0
362;Gemeenten;2014;5347;;;;;;1497.0;;;;3542.0;;0.0;;;;;;308;3990;;;;;;;;;;;;;;;;;;;3990;3542.0;;235.0;235.0;;;;;;;;;180.0;33.0;1357.0;;;;;;;1357.0;;;;1262.0;1262.0;;;95.0;0.0
363;Gemeenten;2015 1e kwartaal;1358;;;;;;377.0;;;;918.0;;0.0;;;;;;63;1008;;;;;;;;;;;;;;;;;;;1008;918.0;;58.0;58.0;;;;;;;;;22.0;10.0;350.0;;;;;;;350.0;;;;319.0;319.0;;;31.0;0.0
364;Gemeenten;2015 2e kwartaal;1403;;;;;;386.0;;;;916.0;;0.0;;;;;;101;1056;;;;;;;;;;;;;;;;;;;1056;916.0;;64.0;64.0;;;;;;;;;65.0;11.0;347.0;;;;;;;347.0;;;;322.0;322.0;;;25.0;0.0
365;Gemeenten;2015 3e kwartaal;1382;;;;;;372.0;;;;917.0;;0.0;;;;;;93;1056;;;;;;;;;;;;;;;;;;;1056;917.0;;60.0;60.0;;;;;;;;;72.0;7.0;326.0;;;;;;;326.0;;;;312.0;312.0;;;14.0;0.0
366;Gemeenten;2015 4e kwartaal;1412;;;;;;396.0;;;;940.0;;0.0;;;;;;76;1055;;;;;;;;;;;;;;;;;;;1055;940.0;;63.0;63.0;;;;;;;;;47.0;5.0;357.0;;;;;;;357.0;;;;333.0;333.0;;;24.0;0.0
367;Gemeenten;2015;5555;;;;;;1531.0;;;;3691.0;;0.0;;;;;;333;4175;;;;;;;;;;;;;;;;;;;4175;3691.0;;245.0;245.0;;;;;;;;;206.0;33.0;1380.0;;;;;;;1380.0;;;;1286.0;1286.0;;;94.0;0.0
368;Gemeenten;2016 1e kwartaal;1404;;;;;;386.0;;;;957.0;;0.0;;;;;;61;1051;;;;;;;;;;;;;;;;;;;1051;957.0;;62.0;62.0;;;;;;;;;22.0;10.0;353.0;;;;;;;353.0;;;;324.0;324.0;;;29.0;0.0
369;Gemeenten;2016 2e kwartaal;1436;;;;;;398.0;;;;937.0;;0.0;;;;;;101;1080;;;;;;;;;;;;;;;;;;;1080;937.0;;65.0;65.0;;;;;;;;;67.0;11.0;356.0;;;;;;;356.0;;;;333.0;333.0;;;23.0;0.0
370;Gemeenten;2016 3e kwartaal;1415;;;;;;374.0;;;;939.0;;0.0;;;;;;102;1079;;;;;;;;;;;;;;;;;;;1079;939.0;;60.0;60.0;;;;;;;;;73.0;7.0;336.0;;;;;;;336.0;;;;314.0;314.0;;;22.0;0.0
371;Gemeenten;2016 4e kwartaal;1423;;;;;;410.0;;;;937.0;;0.0;;;;;;76;1053;;;;;;;;;;;;;;;;;;;1053;937.0;;63.0;63.0;;;;;;;;;48.0;5.0;370.0;;;;;;;370.0;;;;347.0;347.0;;;23.0;0.0
372;Gemeenten;2016;5678;;;;;;1568.0;;;;3770.0;;0.0;;;;;;340;4263;;;;;;;;;;;;;;;;;;;4263;3770.0;;250.0;250.0;;;;;;;;;210.0;33.0;1415.0;;;;;;;1415.0;;;;1318.0;1318.0;;;97.0;0.0
373;Gemeenten;2017 1e kwartaal;1428;;;;;;388.0;;;;974.0;;0.0;;;;;;66;1072;;;;;;;;;;;;;;;;;;;1072;974.0;;62.0;62.0;;;;;;;;;24.0;12.0;356.0;;;;;;;356.0;;;;326.0;326.0;;;30.0;0.0
374;Gemeenten;2017 2e kwartaal;1463;;;;;;400.0;;;;954.0;;0.0;;;;;;109;1104;;;;;;;;;;;;;;;;;;;1104;954.0;;65.0;65.0;;;;;;;;;72.0;13.0;359.0;;;;;;;359.0;;;;335.0;335.0;;;24.0;0.0
375;Gemeenten;2017 3e kwartaal;1442;;;;;;376.0;;;;956.0;;0.0;;;;;;110;1103;;;;;;;;;;;;;;;;;;;1103;956.0;;60.0;60.0;;;;;;;;;79.0;8.0;339.0;;;;;;;339.0;;;;316.0;316.0;;;23.0;0.0
376;Gemeenten;2017 4e kwartaal;1447;;;;;;412.0;;;;954.0;;0.0;;;;;;81;1075;;;;;;;;;;;;;;;;;;;1075;954.0;;64.0;64.0;;;;;;;;;51.0;6.0;372.0;;;;;;;372.0;;;;348.0;348.0;;;24.0;0.0
377;Gemeenten;2017;5780;;;;;;1576.0;;;;3838.0;;0.0;;;;;;366;4354;;;;;;;;;;;;;;;;;;;4354;3838.0;;251.0;251.0;;;;;;;;;226.0;39.0;1426.0;;;;;;;1426.0;;;;1325.0;1325.0;;;101.0;0.0
378;Overige lokale overheid;1995;1491;;;;;;1223.0;145.0;;;;;;;;;;;123;739;;;;;;;;;;;;;;;;;;;739;;35.0;581.0;;260.0;315.0;6.0;;;;;123.0;;;752.0;;;;;;;752.0;;;110.0;642.0;;532.0;110.0;;
379;Overige lokale overheid;1996;1865;;;;;;1264.0;477.0;;;;;;;;;;;124;814;;;;;;;;;;;;;;;;;;;814;;95.0;595.0;;267.0;322.0;6.0;;;;;124.0;;;1051.0;;;;;;;1051.0;;;382.0;669.0;;555.0;114.0;;
380;Overige lokale overheid;1997;2005;;;;;;1369.0;513.0;;;;;;;;;;;123;897;;;;;;;;;;;;;;;;;;;897;;115.0;659.0;;305.0;345.0;9.0;;;;;123.0;;;1108.0;;;;;;;1108.0;;;398.0;710.0;;582.0;128.0;;
381;Overige lokale overheid;1998;2148;;;;;;1397.0;627.0;;;;;;;;;;;124;900;;;;;;;;;;;;;;;;;;;900;;125.0;651.0;;288.0;354.0;9.0;;;;;124.0;;;1248.0;;;;;;;1248.0;;;502.0;746.0;;612.0;134.0;;
382;Overige lokale overheid;1999;2214;;;;;;1465.0;632.0;;;;;;;;;;;117;933;;;;;;;;;;;;;;;;;;;933;;127.0;689.0;;290.0;375.0;24.0;;;;;117.0;;;1281.0;;;;;;;1281.0;;;505.0;776.0;;638.0;138.0;;
383;Overige lokale overheid;2000;2385;;;;;;1551.0;714.0;;;;;;;;;;;120;989;;;;;;;;;;;;;;;;;;;989;;143.0;726.0;;297.0;395.0;34.0;;;;;120.0;;;1396.0;;;;;;;1396.0;;;571.0;825.0;;670.0;155.0;;
384;Overige lokale overheid;2001;2533;;;;;;1650.0;760.0;;;;;;;;;;;123;1057;;;;;;;;;;;;;;;;;;;1057;;152.0;782.0;;308.0;434.0;40.0;;;;;123.0;;;1476.0;;;;;;;1476.0;;;608.0;868.0;;696.0;172.0;;
385;Overige lokale overheid;2002;2687;;;;;;1740.0;818.0;;;;;;;;;;;129;1129;;;;;;;;;;;;;;;;;;;1129;;163.0;837.0;;325.0;453.0;59.0;;;;;129.0;;;1558.0;;;;;;;1558.0;;;655.0;903.0;;722.0;181.0;;
386;Overige lokale overheid;2003;2836;;;;;;1819.0;881.0;;;;;;;;;;;136;1163;;;;;;;;;;;;;;;;;;;1163;;175.0;852.0;;334.0;485.0;33.0;;;;;136.0;;;1673.0;;;;;;;1673.0;;;706.0;967.0;;765.0;202.0;;
387;Overige lokale overheid;2004;3017;;;;;;1904.0;974.0;;;;;;;;;;;139;1205;;;;;;;;;;;;;;;;;;;1205;;193.0;873.0;;336.0;503.0;34.0;;;;;139.0;;;1812.0;;;;;;;1812.0;;;781.0;1031.0;;805.0;226.0;;
388;Overige lokale overheid;2005;3141;;;;;;1951.0;1055.0;;;;;;;;;;;135;1219;;;;;;;;;;;;;;;;;;;1219;;210.0;874.0;;333.0;505.0;36.0;;;;;135.0;;;1922.0;;;;;;;1922.0;;;845.0;1077.0;;832.0;245.0;;
389;Overige lokale overheid;2006;3248;;;;;;1997.0;1115.0;;;;;;;;;;;136;1257;;;;;;;;;;;;;;;;;;;1257;;222.0;899.0;;341.0;523.0;35.0;;;;;136.0;;;1991.0;;;;;;;1991.0;;;893.0;1098.0;;834.0;264.0;;
390;Overige lokale overheid;2007;3366;;;;;;2026.0;1204.0;;;;;;;;;;;136;1264;;;;;;;;;;;;;;;;;;;1264;;231.0;897.0;;335.0;527.0;35.0;;;;;136.0;;;2102.0;;;;;;;2102.0;;;973.0;1129.0;;855.0;274.0;;
391;Overige lokale overheid;2008 1e kwartaal;903;;;;;;522.0;348.0;;;;;;;;;;;33;330;;;;;;;;;;;;;;;;;;;330;;70.0;227.0;;88.0;134.0;5.0;;;;;33.0;;;573.0;;;;;;;573.0;;;278.0;295.0;;226.0;69.0;;
392;Overige lokale overheid;2008 2e kwartaal;893;;;;;;523.0;337.0;;;;;;;;;;;33;321;;;;;;;;;;;;;;;;;;;321;;61.0;227.0;;88.0;134.0;5.0;;;;;33.0;;;572.0;;;;;;;572.0;;;276.0;296.0;;227.0;69.0;;
393;Overige lokale overheid;2008 3e kwartaal;920;;;;;;550.0;336.0;;;;;;;;;;;34;335;;;;;;;;;;;;;;;;;;;335;;62.0;239.0;;100.0;134.0;5.0;;;;;34.0;;;585.0;;;;;;;585.0;;;274.0;311.0;;239.0;72.0;;
394;Overige lokale overheid;2008 4e kwartaal;814;;;;;;467.0;312.0;;;;;;;;;;;35;304;;;;;;;;;;;;;;;;;;;304;;64.0;205.0;;67.0;133.0;5.0;;;;;35.0;;;510.0;;;;;;;510.0;;;248.0;262.0;;193.0;69.0;;
395;Overige lokale overheid;2008;3530;;;;;;2062.0;1333.0;;;;;;;;;;;135;1290;;;;;;;;;;;;;;;;;;;1290;;257.0;898.0;;343.0;535.0;20.0;;;;;135.0;;;2240.0;;;;;;;2240.0;;;1076.0;1164.0;;885.0;279.0;;
396;Overige lokale overheid;2009 1e kwartaal;916;;;;;;533.0;346.0;;;;;;;;;;;37;344;;;;;;;;;;;;;;;;;;;344;;67.0;240.0;;74.0;162.0;4.0;;;;;37.0;;;572.0;;;;;;;572.0;;;279.0;293.0;;195.0;98.0;;
397;Overige lokale overheid;2009 2e kwartaal;916;;;;;;537.0;342.0;;;;;;;;;;;37;345;;;;;;;;;;;;;;;;;;;345;;65.0;243.0;;72.0;166.0;5.0;;;;;37.0;;;571.0;;;;;;;571.0;;;277.0;294.0;;195.0;99.0;;
398;Overige lokale overheid;2009 3e kwartaal;914;;;;;;538.0;340.0;;;;;;;;;;;36;344;;;;;;;;;;;;;;;;;;;344;;63.0;245.0;;73.0;167.0;5.0;;;;;36.0;;;570.0;;;;;;;570.0;;;277.0;293.0;;195.0;98.0;;
399;Overige lokale overheid;2009 4e kwartaal;960;;;;;;551.0;373.0;;;;;;;;;;;36;360;;;;;;;;;;;;;;;;;;;360;;75.0;249.0;;75.0;171.0;3.0;;;;;36.0;;;600.0;;;;;;;600.0;;;298.0;302.0;;194.0;108.0;;
400;Overige lokale overheid;2009;3706;;;;;;2159.0;1401.0;;;;;;;;;;;146;1393;;;;;;;;;;;;;;;;;;;1393;;270.0;977.0;;294.0;666.0;17.0;;;;;146.0;;;2313.0;;;;;;;2313.0;;;1131.0;1182.0;;779.0;403.0;;
401;Overige lokale overheid;2010 1e kwartaal;958;;;;;;562.0;356.0;;;;;;;;;;;40;362;;;;;;;;;;;;;;;;;;;362;;70.0;252.0;;75.0;173.0;4.0;;;;;40.0;;;596.0;;;;;;;596.0;;;286.0;310.0;;203.0;107.0;;
402;Overige lokale overheid;2010 2e kwartaal;958;;;;;;563.0;356.0;;;;;;;;;;;39;362;;;;;;;;;;;;;;;;;;;362;;70.0;253.0;;75.0;174.0;4.0;;;;;39.0;;;596.0;;;;;;;596.0;;;286.0;310.0;;202.0;108.0;;
403;Overige lokale overheid;2010 3e kwartaal;960;;;;;;564.0;357.0;;;;;;;;;;;39;363;;;;;;;;;;;;;;;;;;;363;;70.0;254.0;;74.0;176.0;4.0;;;;;39.0;;;597.0;;;;;;;597.0;;;287.0;310.0;;201.0;109.0;;
404;Overige lokale overheid;2010 4e kwartaal;957;;;;;;555.0;363.0;;;;;;;;;;;39;353;;;;;;;;;;;;;;;;;;;353;;66.0;248.0;;73.0;172.0;3.0;;;;;39.0;;;604.0;;;;;;;604.0;;;297.0;307.0;;202.0;105.0;;
405;Overige lokale overheid;2010;3833;;;;;;2244.0;1432.0;;;;;;;;;;;157;1440;;;;;;;;;;;;;;;;;;;1440;;276.0;1007.0;;297.0;695.0;15.0;;;;;157.0;;;2393.0;;;;;;;2393.0;;;1156.0;1237.0;;808.0;429.0;;
406;Overige lokale overheid;2011 1e kwartaal;983;;;;;;579.0;364.0;;;;;;;;;;;40;374;;;;;;;;;;;;;;;;;;;374;;75.0;259.0;;77.0;179.0;3.0;;;;;40.0;;;609.0;;;;;;;609.0;;;289.0;320.0;;206.0;114.0;;
407;Overige lokale overheid;2011 2e kwartaal;985;;;;;;581.0;363.0;;;;;;;;;;;41;375;;;;;;;;;;;;;;;;;;;375;;73.0;261.0;;77.0;180.0;4.0;;;;;41.0;;;610.0;;;;;;;610.0;;;290.0;320.0;;207.0;113.0;;
408;Overige lokale overheid;2011 3e kwartaal;993;;;;;;588.0;364.0;;;;;;;;;;;41;375;;;;;;;;;;;;;;;;;;;375;;74.0;260.0;;77.0;179.0;4.0;;;;;41.0;;;618.0;;;;;;;618.0;;;290.0;328.0;;214.0;114.0;;
409;Overige lokale overheid;2011 4e kwartaal;940;;;;;;552.0;347.0;;;;;;;;;;;41;342;;;;;;;;;;;;;;;;;;;342;;56.0;245.0;;74.0;167.0;4.0;;;;;41.0;;;598.0;;;;;;;598.0;;;291.0;307.0;;198.0;109.0;;
410;Overige lokale overheid;2011;3901;;;;;;2300.0;1438.0;;;;;;;;;;;163;1466;;;;;;;;;;;;;;;;;;;1466;;278.0;1025.0;;305.0;705.0;15.0;;;;;163.0;;;2435.0;;;;;;;2435.0;;;1160.0;1275.0;;825.0;450.0;;
411;Overige lokale overheid;2012 1e kwartaal;1002;;;;;;599.0;364.0;;;;;;;;;;;39;375;;;;;;;;;;;;;;;;;;;375;;70.0;266.0;;79.0;183.0;4.0;;;;;39.0;;;627.0;;;;;;;627.0;;;294.0;333.0;;217.0;116.0;;
412;Overige lokale overheid;2012 2e kwartaal;994;;;;;;595.0;364.0;;;;;;;;;;;35;368;;;;;;;;;;;;;;;;;;;368;;70.0;263.0;;79.0;180.0;4.0;;;;;35.0;;;626.0;;;;;;;626.0;;;294.0;332.0;;216.0;116.0;;
413;Overige lokale overheid;2012 3e kwartaal;981;;;;;;577.0;364.0;;;;;;;;;;;40;367;;;;;;;;;;;;;;;;;;;367;;70.0;257.0;;74.0;179.0;4.0;;;;;40.0;;;614.0;;;;;;;614.0;;;294.0;320.0;;204.0;116.0;;
414;Overige lokale overheid;2012 4e kwartaal;957;;;;;;574.0;346.0;;;;;;;;;;;37;360;;;;;;;;;;;;;;;;;;;360;;68.0;255.0;;74.0;179.0;2.0;;;;;37.0;;;597.0;;;;;;;597.0;;;278.0;319.0;;201.0;118.0;;
415;Overige lokale overheid;2012;3934;;;;;;2345.0;1438.0;;;;;;;;;;;151;1470;;;;;;;;;;;;;;;;;;;1470;;278.0;1041.0;;306.0;721.0;14.0;;;;;151.0;;;2464.0;;;;;;;2464.0;;;1160.0;1304.0;;838.0;466.0;;
416;Overige lokale overheid;2013 1e kwartaal;976;;;;;;613.0;363.0;;;;;;;;;;;0;343;;;;;;;;;;;;;;;;;;;343;;70.0;273.0;;79.0;191.0;3.0;;;;;;;;633.0;;;;;;;633.0;;;293.0;340.0;;217.0;123.0;;
417;Overige lokale overheid;2013 2e kwartaal;973;;;;;;612.0;361.0;;;;;;;;;;;0;342;;;;;;;;;;;;;;;;;;;342;;69.0;273.0;;80.0;190.0;3.0;;;;;;;;631.0;;;;;;;631.0;;;292.0;339.0;;216.0;123.0;;
418;Overige lokale overheid;2013 3e kwartaal;975;;;;;;612.0;363.0;;;;;;;;;;;0;342;;;;;;;;;;;;;;;;;;;342;;71.0;271.0;;79.0;190.0;2.0;;;;;;;;633.0;;;;;;;633.0;;;292.0;341.0;;218.0;123.0;;
419;Overige lokale overheid;2013 4e kwartaal;916;;;;;;589.0;327.0;;;;;;;;;;;0;325;;;;;;;;;;;;;;;;;;;325;;63.0;262.0;;70.0;190.0;2.0;;;;;;;;591.0;;;;;;;591.0;;;264.0;327.0;;204.0;123.0;;
420;Overige lokale overheid;2013;3840;;;;;;2426.0;1414.0;;;;;;;;;;;0;1352;;;;;;;;;;;;;;;;;;;1352;;273.0;1079.0;;308.0;761.0;10.0;;;;;;;;2488.0;;;;;;;2488.0;;;1141.0;1347.0;;855.0;492.0;;
421;Overige lokale overheid;2014 1e kwartaal;1006;;;;;;626.0;380.0;;;;;;;;;;;0;350;;;;;;;;;;;;;;;;;;;350;;73.0;277.0;;77.0;196.0;4.0;;;;;;;;656.0;;;;;;;656.0;;;307.0;349.0;;220.0;129.0;;
422;Overige lokale overheid;2014 2e kwartaal;1006;;;;;;627.0;379.0;;;;;;;;;;;0;350;;;;;;;;;;;;;;;;;;;350;;72.0;278.0;;77.0;196.0;5.0;;;;;;;;656.0;;;;;;;656.0;;;307.0;349.0;;220.0;129.0;;
423;Overige lokale overheid;2014 3e kwartaal;1008;;;;;;628.0;380.0;;;;;;;;;;;0;351;;;;;;;;;;;;;;;;;;;351;;73.0;278.0;;77.0;196.0;5.0;;;;;;;;657.0;;;;;;;657.0;;;307.0;350.0;;219.0;131.0;;
424;Overige lokale overheid;2014 4e kwartaal;1008;;;;;;615.0;393.0;;;;;;;;;;;0;352;;;;;;;;;;;;;;;;;;;352;;78.0;274.0;;76.0;190.0;8.0;;;;;;;;656.0;;;;;;;656.0;;;315.0;341.0;;213.0;128.0;;
425;Overige lokale overheid;2014;4028;;;;;;2496.0;1532.0;;;;;;;;;;;0;1403;;;;;;;;;;;;;;;;;;;1403;;296.0;1107.0;;307.0;778.0;22.0;;;;;;;;2625.0;;;;;;;2625.0;;;1236.0;1389.0;;872.0;517.0;;
426;Overige lokale overheid;2015 1e kwartaal;1032;;;;;;644.0;388.0;;;;;;;;;;;0;365;;;;;;;;;;;;;;;;;;;365;;73.0;292.0;;78.0;210.0;4.0;;;;;;;;667.0;;;;;;;667.0;;;315.0;352.0;;221.0;131.0;;
427;Overige lokale overheid;2015 2e kwartaal;1033;;;;;;644.0;389.0;;;;;;;;;;;0;365;;;;;;;;;;;;;;;;;;;365;;73.0;292.0;;78.0;210.0;4.0;;;;;;;;668.0;;;;;;;668.0;;;316.0;352.0;;221.0;131.0;;
428;Overige lokale overheid;2015 3e kwartaal;1031;;;;;;642.0;389.0;;;;;;;;;;;0;364;;;;;;;;;;;;;;;;;;;364;;73.0;291.0;;78.0;209.0;4.0;;;;;;;;667.0;;;;;;;667.0;;;316.0;351.0;;221.0;130.0;;
429;Overige lokale overheid;2015 4e kwartaal;1026;;;;;;626.0;400.0;;;;;;;;;;;0;366;;;;;;;;;;;;;;;;;;;366;;83.0;283.0;;78.0;203.0;2.0;;;;;;;;660.0;;;;;;;660.0;;;317.0;343.0;;221.0;122.0;;
430;Overige lokale overheid;2015;4122;;;;;;2556.0;1566.0;;;;;;;;;;;0;1460;;;;;;;;;;;;;;;;;;;1460;;302.0;1158.0;;312.0;832.0;14.0;;;;;;;;2662.0;;;;;;;2662.0;;;1264.0;1398.0;;884.0;514.0;;
431;Overige lokale overheid;2016 1e kwartaal;1036;;;;;;653.0;383.0;;;;;;;;;;;0;360;;;;;;;;;;;;;;;;;;;360;;74.0;286.0;;78.0;204.0;4.0;;;;;;;;676.0;;;;;;;676.0;;;309.0;367.0;;231.0;136.0;;
432;Overige lokale overheid;2016 2e kwartaal;1036;;;;;;653.0;383.0;;;;;;;;;;;0;360;;;;;;;;;;;;;;;;;;;360;;74.0;286.0;;78.0;204.0;4.0;;;;;;;;676.0;;;;;;;676.0;;;309.0;367.0;;231.0;136.0;;
433;Overige lokale overheid;2016 3e kwartaal;1033;;;;;;650.0;383.0;;;;;;;;;;;0;358;;;;;;;;;;;;;;;;;;;358;;74.0;284.0;;77.0;204.0;3.0;;;;;;;;675.0;;;;;;;675.0;;;309.0;366.0;;230.0;136.0;;
434;Overige lokale overheid;2016 4e kwartaal;1029;;;;;;660.0;369.0;;;;;;;;;;;0;363;;;;;;;;;;;;;;;;;;;363;;71.0;292.0;;78.0;205.0;9.0;;;;;;;;666.0;;;;;;;666.0;;;298.0;368.0;;232.0;136.0;;
435;Overige lokale overheid;2016;4134;;;;;;2616.0;1518.0;;;;;;;;;;;0;1441;;;;;;;;;;;;;;;;;;;1441;;293.0;1148.0;;311.0;817.0;20.0;;;;;;;;2693.0;;;;;;;2693.0;;;1225.0;1468.0;;924.0;544.0;;
436;Overige lokale overheid;2017 1e kwartaal;1055;;;;;;664.0;391.0;;;;;;;;;;;0;365;;;;;;;;;;;;;;;;;;;365;;75.0;290.0;;78.0;208.0;4.0;;;;;;;;690.0;;;;;;;690.0;;;316.0;374.0;;231.0;143.0;;
437;Overige lokale overheid;2017 2e kwartaal;1056;;;;;;664.0;392.0;;;;;;;;;;;0;366;;;;;;;;;;;;;;;;;;;366;;76.0;290.0;;78.0;209.0;3.0;;;;;;;;690.0;;;;;;;690.0;;;316.0;374.0;;231.0;143.0;;
438;Overige lokale overheid;2017 3e kwartaal;1056;;;;;;664.0;392.0;;;;;;;;;;;0;365;;;;;;;;;;;;;;;;;;;365;;76.0;289.0;;78.0;208.0;3.0;;;;;;;;691.0;;;;;;;691.0;;;316.0;375.0;;232.0;143.0;;
439;Overige lokale overheid;2017 4e kwartaal;1073;;;;;;673.0;400.0;;;;;;;;;;;0;381;;;;;;;;;;;;;;;;;;;381;;76.0;305.0;;82.0;219.0;4.0;;;;;;;;692.0;;;;;;;692.0;;;324.0;368.0;;234.0;134.0;;
440;Overige lokale overheid;2017;4240;;;;;;2665.0;1575.0;;;;;;;;;;;0;1477;;;;;;;;;;;;;;;;;;;1477;;303.0;1174.0;;316.0;844.0;14.0;;;;;;;;2763.0;;;;;;;2763.0;;;1272.0;1491.0;;928.0;563.0;;
