ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
7167;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Heerde;2021;10.0;10.0;;;;;
7168;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Heerenveen;2021;70.0;50.0;;;;;
7169;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Heerlen;2021;220.0;140.0;65.0;;;;
7170;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Heeze-Leende;2021;10.0;10.0;;;;;
7171;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Heiloo;2021;50.0;50.0;;;;;
7172;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Den Helder;2021;430.0;310.0;72.0;95.0;47.0;47.0;5.0
7173;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hellendoorn;2021;10.0;10.0;;;;;
7174;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hellevoetsluis;2021;220.0;150.0;67.0;95.0;46.0;49.0;5.0
7175;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Helmond;2021;240.0;180.0;76.0;90.0;44.0;46.0;10.0
7176;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hendrik-Ido-Ambacht;2021;80.0;60.0;;;;;
7177;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hengelo (O.);2021;170.0;120.0;72.0;;;;
7178;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;'s-Hertogenbosch;2021;400.0;310.0;79.0;88.0;42.0;46.0;12.0
7179;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Heumen;2021;40.0;30.0;;;;;
7180;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Heusden;2021;60.0;40.0;;;;;
7181;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hillegom;2021;40.0;30.0;;;;;
7182;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hilvarenbeek;2021;10.0;10.0;;;;;
7183;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hilversum;2021;250.0;200.0;79.0;87.0;48.0;39.0;13.0
7184;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hoeksche Waard;2021;140.0;120.0;;;;;
7185;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hof van Twente;2021;20.0;10.0;;;;;
7186;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Het Hogeland;2021;50.0;30.0;;;;;
7187;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hollands Kroon;2021;80.0;60.0;;;;;
7188;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hoogeveen;2021;60.0;40.0;;;;;
7189;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hoorn;2021;320.0;230.0;71.0;89.0;39.0;50.0;11.0
7190;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Horst aan de Maas;2021;20.0;20.0;;;;;
7191;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Houten;2021;120.0;100.0;;;;;
7192;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Huizen;2021;90.0;80.0;;;;;
7193;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hulst;2021;10.0;10.0;;;;;
7194;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;IJsselstein;2021;90.0;70.0;;;;;
7195;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Kaag en Braassem;2021;30.0;30.0;;;;;
7196;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Kampen;2021;60.0;40.0;;;;;
7197;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Kapelle;2021;10.0;10.0;;;;;
7198;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Katwijk;2021;70.0;60.0;;;;;
7199;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Kerkrade;2021;80.0;40.0;;;;;
7200;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Koggenland;2021;20.0;20.0;;;;;
7201;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Krimpen aan den IJssel;2021;90.0;50.0;;;;;
7202;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Krimpenerwaard;2021;60.0;50.0;;;;;
7203;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Laarbeek;2021;20.0;20.0;;;;;
7204;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Land van Cuijk;2021;100.0;80.0;;;;;
7205;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Landgraaf;2021;40.0;30.0;;;;;
7206;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Landsmeer;2021;10.0;10.0;;;;;
7207;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Lansingerland;2021;170.0;130.0;78.0;;;;
7208;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Laren (NH.);2021;30.0;20.0;;;;;
7209;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Leeuwarden;2021;350.0;200.0;59.0;92.0;31.0;61.0;8.0
7210;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Leiden;2021;470.0;370.0;78.0;87.0;43.0;44.0;13.0
7211;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Leiderdorp;2021;70.0;50.0;;;;;
7212;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Leidschendam-Voorburg;2021;290.0;220.0;77.0;87.0;51.0;36.0;13.0
7213;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Lelystad;2021;540.0;360.0;68.0;91.0;38.0;53.0;9.0
7214;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Leudal;2021;40.0;20.0;;;;;
7215;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Leusden;2021;60.0;50.0;;;;;
7216;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Lingewaard;2021;60.0;50.0;;;;;
7217;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Lisse;2021;20.0;20.0;;;;;
7218;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Lochem;2021;30.0;20.0;;;;;
7219;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Loon op Zand;2021;20.0;20.0;;;;;
7220;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Lopik;2021;10.0;10.0;;;;;
7221;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Losser;2021;10.0;10.0;;;;;
7222;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Maasdriel;2021;20.0;20.0;;;;;
7223;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Maasgouw;2021;10.0;10.0;;;;;
7224;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Maashorst;2021;80.0;60.0;;;;;
7225;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Maassluis;2021;140.0;90.0;;;;;
7226;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Maastricht;2021;160.0;110.0;66.0;;;;
7227;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Medemblik;2021;60.0;40.0;;;;;
7228;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Meerssen;2021;10.0;10.0;;;;;
7229;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Meierijstad;2021;70.0;60.0;;;;;
7230;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Meppel;2021;40.0;30.0;;;;;
7231;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Middelburg (Z.);2021;120.0;90.0;;;;;
7232;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Midden-Delfland;2021;30.0;20.0;;;;;
7233;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Midden-Drenthe;2021;20.0;10.0;;;;;
7234;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Midden-Groningen;2021;150.0;100.0;68.0;;;;
7235;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Moerdijk;2021;50.0;30.0;;;;;
7236;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Molenlanden;2021;40.0;40.0;;;;;
7237;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Montferland;2021;30.0;20.0;;;;;
7238;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Montfoort;2021;20.0;10.0;;;;;
7239;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Mook en Middelaar;2021;10.0;10.0;;;;;
7240;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Neder-Betuwe;2021;10.0;0.0;;;;;
7241;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Nederweert;2021;10.0;10.0;;;;;
7242;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Nieuwegein;2021;210.0;160.0;76.0;88.0;51.0;38.0;12.0
7243;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Nieuwkoop;2021;30.0;30.0;;;;;
7244;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Nijkerk;2021;50.0;40.0;;;;;
7245;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Nijmegen;2021;680.0;480.0;70.0;90.0;37.0;52.0;10.0
7246;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Nissewaard;2021;700.0;500.0;71.0;90.0;42.0;48.0;10.0
7247;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noardeast-Fryslân;2021;20.0;20.0;;;;;
7248;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noord-Beveland;2021;10.0;0.0;;;;;
7249;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noordenveld;2021;20.0;20.0;;;;;
7250;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noordoostpolder;2021;60.0;40.0;;;;;
7251;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noordwijk;2021;70.0;60.0;;;;;
7252;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Nuenen, Gerwen en Nederwetten;2021;30.0;20.0;;;;;
7253;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Nunspeet;2021;20.0;10.0;;;;;
7254;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oegstgeest;2021;50.0;40.0;;;;;
7255;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oirschot;2021;20.0;10.0;;;;;
7256;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oisterwijk;2021;40.0;30.0;;;;;
7257;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oldambt;2021;40.0;20.0;;;;;
7258;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oldebroek;2021;20.0;10.0;;;;;
7259;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oldenzaal;2021;30.0;20.0;;;;;
7260;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Olst-Wijhe;2021;20.0;10.0;;;;;
7261;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Ommen;2021;0.0;0.0;;;;;
7262;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oost Gelre;2021;10.0;10.0;;;;;
7263;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oosterhout;2021;130.0;90.0;;;;;
7264;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Ooststellingwerf;2021;20.0;10.0;;;;;
7265;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oostzaan;2021;10.0;10.0;;;;;
7266;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Opmeer;2021;10.0;10.0;;;;;
7267;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Opsterland;2021;20.0;20.0;;;;;
7268;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oss;2021;120.0;90.0;;;;;
7269;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oude IJsselstreek;2021;20.0;20.0;;;;;
7270;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Ouder-Amstel;2021;50.0;50.0;;;;;
7271;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oudewater;2021;10.0;10.0;;;;;
7272;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Overbetuwe;2021;60.0;50.0;;;;;
7273;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Papendrecht;2021;110.0;80.0;;;;;
7274;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Peel en Maas;2021;20.0;10.0;;;;;
7275;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Pekela;2021;10.0;10.0;;;;;
7276;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Pijnacker-Nootdorp;2021;200.0;160.0;81.0;90.0;54.0;37.0;10.0
7277;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Purmerend;2021;330.0;250.0;76.0;91.0;41.0;51.0;9.0
7278;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Putten;2021;20.0;10.0;;;;;
7279;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Raalte;2021;30.0;30.0;;;;;
7280;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Reimerswaal;2021;10.0;10.0;;;;;
7281;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Renkum;2021;50.0;30.0;;;;;
7282;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Renswoude;2021;0.0;0.0;;;;;
7283;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Reusel-De Mierden;2021;10.0;10.0;;;;;
7284;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Rheden;2021;70.0;40.0;;;;;
7285;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Rhenen;2021;20.0;20.0;;;;;
7286;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Ridderkerk;2021;200.0;140.0;71.0;;;;
7287;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Rijssen-Holten;2021;10.0;10.0;;;;;
7288;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Rijswijk (ZH.);2021;220.0;170.0;76.0;91.0;46.0;45.0;9.0
7289;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Roerdalen;2021;10.0;10.0;;;;;
7290;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Roermond;2021;140.0;90.0;;;;;
7291;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;De Ronde Venen;2021;100.0;80.0;;;;;
7292;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Roosendaal;2021;120.0;90.0;;;;;
7293;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Rotterdam;2021;5830.0;3900.0;67.0;91.0;33.0;58.0;9.0
7294;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Rozendaal;2021;0.0;0.0;;;;;
7295;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Rucphen;2021;10.0;10.0;;;;;
7296;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Schagen;2021;80.0;60.0;;;;;
7297;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Scherpenzeel;2021;10.0;10.0;;;;;
7298;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Schiedam;2021;420.0;280.0;68.0;86.0;35.0;52.0;14.0
7299;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Schiermonnikoog;2021;0.0;0.0;;;;;
7300;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Schouwen-Duiveland;2021;20.0;20.0;;;;;
7301;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Simpelveld;2021;0.0;0.0;;;;;
7302;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Sint-Michielsgestel;2021;20.0;20.0;;;;;
7303;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Sittard-Geleen;2021;100.0;80.0;;;;;
7304;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Sliedrecht;2021;70.0;50.0;;;;;
7305;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Sluis;2021;20.0;10.0;;;;;
7306;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Smallingerland;2021;110.0;70.0;;;;;
7307;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Soest;2021;120.0;90.0;;;;;
7308;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Someren;2021;10.0;10.0;;;;;
7309;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Son en Breugel;2021;30.0;20.0;;;;;
7310;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Stadskanaal;2021;30.0;20.0;;;;;
7311;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Staphorst;2021;0.0;0.0;;;;;
7312;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Stede Broec;2021;30.0;20.0;;;;;
7313;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Steenbergen;2021;20.0;20.0;;;;;
7314;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Steenwijkerland;2021;40.0;30.0;;;;;
7315;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Stein (L.);2021;10.0;10.0;;;;;
7316;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Stichtse Vecht;2021;140.0;110.0;;;;;
7317;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Súdwest-Fryslân;2021;60.0;40.0;;;;;
7318;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Terneuzen;2021;150.0;110.0;71.0;;;;
7319;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Terschelling;2021;10.0;10.0;;;;;
7320;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Texel;2021;10.0;10.0;;;;;
7321;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Teylingen;2021;60.0;50.0;;;;;
7322;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Tholen;2021;10.0;10.0;;;;;
7323;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Tiel;2021;60.0;50.0;;;;;
7324;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Tilburg;2021;1260.0;910.0;72.0;92.0;34.0;58.0;8.0
7325;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Tubbergen;2021;0.0;0.0;;;;;
7326;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Twenterand;2021;10.0;10.0;;;;;
7327;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Tynaarlo;2021;40.0;30.0;;;;;
7328;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Tytsjerksteradiel;2021;20.0;10.0;;;;;
7329;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Uitgeest;2021;20.0;20.0;;;;;
7330;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Uithoorn;2021;80.0;70.0;;;;;
7331;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Urk;2021;10.0;10.0;;;;;
7332;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Utrecht (gemeente);2021;1230.0;1000.0;81.0;88.0;46.0;42.0;12.0
7333;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Utrechtse Heuvelrug;2021;100.0;70.0;;;;;
7334;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Vaals;2021;0.0;0.0;;;;;
7335;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Valkenburg aan de Geul;2021;10.0;10.0;;;;;
7336;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Valkenswaard;2021;50.0;40.0;;;;;
7337;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Veendam;2021;30.0;20.0;;;;;
7338;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Veenendaal;2021;120.0;100.0;;;;;
7339;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Veere;2021;20.0;20.0;;;;;
7340;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Veldhoven;2021;70.0;50.0;;;;;
7341;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Velsen;2021;120.0;100.0;;;;;
7342;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Venlo;2021;90.0;70.0;;;;;
7343;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Venray;2021;70.0;60.0;;;;;
7344;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Vijfheerenlanden;2021;70.0;50.0;;;;;
