ID;GewassenEnSectoren;MechanischeBestrijding;Perioden;AantalBedrijvenMetToepassing_1;PercentageBedrijvenMetGebruik_2;GrootteOppervlakteMetToepassing_3;PercentageOppervlakteMetToepassing_4;OppervlakteMetToepassing_5;PercentageOppervlakteMetToepassing_6;Januari_7;Februari_8;Maart_9;April_10;Mei_11;Juni_12;Juli_13;Augustus_14;September_15;Oktober_16;November_17;December_18
1177;Irissen (bollen);Machinale onkruidbestrijding;1998;21.0;6.9;146.0;21.9;110.9;128.3;0.0;0.0;0.0;0.0;0.0;12.0;10.0;0.0;0.0;0.0;0.0;0.0
1178;Irissen (bollen);Machinale onkruidbestrijding;2000;9.0;3.3;0.0;0.0;-100.0;-99.8;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1179;Irissen (bollen);Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1180;Irissen (bollen);Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1181;Irissen (bollen);Handmatige onkruidbestrijding;1998;31.0;10.3;123.0;18.6;;;0.0;0.0;0.0;0.0;6.6;14.9;0.0;0.0;0.0;0.0;0.0;0.0
1182;Irissen (bollen);Handmatige onkruidbestrijding;2000;36.0;13.3;44.0;6.6;-64.4;-64.5;0.0;;;0.0;4.4;2.2;4.3;0.0;0.0;0.0;0.0;0.0
1183;Irissen (bollen);Handmatige onkruidbestrijding;2004;33.0;17.2;42.0;7.7;-3.6;16.0;0.0;0.0;0.0;0.0;0.8;6.9;1.7;0.0;0.0;0.0;0.0;0.0
1184;Irissen (bollen);Ov.niet-chem. onkruidbestrijding;1995;14.0;4.0;15.0;2.0;;;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1185;Irissen (bollen);Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1186;Irissen (bollen);Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1187;Irissen (bollen);Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1188;Irissen (bollen);Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1189;Irissen (bollen);Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1190;Irissen (bollen);Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1191;Irissen (bollen);Mechanische loofdoding;2004;7.0;3.4;6.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0
1192;Irissen (bollen);Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1193;Irissen (bollen);Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1194;Irissen (bollen);Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1195;Irissen (bollen);Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1196;Irissen (bollen);Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1197;Irissen (bollen);Ov.niet-chem.plaagbestrijding;1998;21.0;6.9;84.0;12.6;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6;0.0;0.0;0.0
1198;Irissen (bollen);Ov.niet-chem.plaagbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1199;Irissen (bollen);Ov.niet-chem.plaagbestrijding;2004;7.0;3.4;79.0;14.3;0.0;0.0;14.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1200;Gladiolen;Machinale onkruidbestrijding;1995;71.0;17.6;367.0;19.9;-9.2;1.3;0.0;;;0.0;2.5;16.2;7.4;3.7;0.0;0.0;0.0;0.0
1201;Gladiolen;Machinale onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1202;Gladiolen;Machinale onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1203;Gladiolen;Machinale onkruidbestrijding;2004;59.0;28.6;333.0;24.6;0.0;0.0;0.0;0.0;0.0;5.0;0.8;7.0;16.7;0.0;0.0;0.0;0.0;0.0
1204;Gladiolen;Handmatige onkruidbestrijding;1995;35.0;8.8;115.0;6.2;-55.1;-50.2;0.0;;;0.0;0.0;5.0;0.0;1.2;1.2;0.0;0.0;0.0
1205;Gladiolen;Handmatige onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1206;Gladiolen;Handmatige onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1207;Gladiolen;Handmatige onkruidbestrijding;2004;52.0;25.0;338.0;25.0;0.0;0.0;0.0;0.0;0.0;4.9;6.1;21.7;12.0;5.8;0.0;0.0;0.0;0.0
1208;Gladiolen;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1209;Gladiolen;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1210;Gladiolen;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1211;Gladiolen;Ov.niet-chem. onkruidbestrijding;2004;15.0;7.1;126.0;9.3;0.0;0.0;0.0;0.0;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1212;Gladiolen;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1213;Gladiolen;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1214;Gladiolen;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1215;Gladiolen;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1216;Gladiolen;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1217;Gladiolen;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1218;Gladiolen;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1219;Gladiolen;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1220;Gladiolen;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1221;Gladiolen;Ov.niet-chem.plaagbestrijding;1998;;;;;;;;;;;;;;;;;;
1222;Gladiolen;Ov.niet-chem.plaagbestrijding;2000;;;;;;;;;;;;;;;;;;
1223;Gladiolen;Ov.niet-chem.plaagbestrijding;2004;22.0;10.7;98.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8;7.3;4.8;0.0;0.0;0.0;0.0
1224;Lelies (bollen);Machinale onkruidbestrijding;1995;164.0;26.7;648.0;19.7;43.1;18.4;0.0;;;1.0;5.3;5.3;5.3;12.6;1.8;5.0;0.0;0.0
1225;Lelies (bollen);Machinale onkruidbestrijding;1998;44.0;7.4;651.0;17.0;0.4;-13.8;0.0;0.0;0.0;0.3;0.0;16.6;0.0;0.0;0.0;0.0;0.0;0.0
1226;Lelies (bollen);Machinale onkruidbestrijding;2000;52.0;8.7;641.0;12.6;-1.5;-25.8;0.0;;;0.0;12.6;12.6;6.7;0.0;0.0;0.0;0.0;0.0
1227;Lelies (bollen);Machinale onkruidbestrijding;2004;49.0;10.5;124.0;2.7;-80.7;-78.3;0.0;0.0;0.0;0.0;0.0;2.4;0.0;0.2;0.1;0.1;0.0;0.0
1228;Lelies (bollen);Handmatige onkruidbestrijding;1995;164.0;26.7;1214.0;36.8;155.6;111.6;0.0;;;7.3;7.3;10.8;35.4;6.7;2.0;0.0;0.0;0.0
1229;Lelies (bollen);Handmatige onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1230;Lelies (bollen);Handmatige onkruidbestrijding;2000;210.0;34.8;1451.0;28.6;0.0;0.0;0.0;;;0.0;8.9;17.8;7.5;3.3;0.0;0.0;0.0;0.0
1231;Lelies (bollen);Handmatige onkruidbestrijding;2004;122.0;26.3;580.0;12.8;-60.0;-55.3;0.0;0.0;0.0;0.3;0.3;4.2;9.4;2.2;0.0;0.0;0.0;0.0
1232;Lelies (bollen);Ov.niet-chem. onkruidbestrijding;1995;;;;;191.6;143.1;;;;;;;;;;;;
1233;Lelies (bollen);Ov.niet-chem. onkruidbestrijding;1998;22.0;3.7;496.0;12.9;;;0.0;0.0;0.0;0.0;0.0;12.9;0.0;0.0;0.0;0.0;0.0;0.0
1234;Lelies (bollen);Ov.niet-chem. onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1235;Lelies (bollen);Ov.niet-chem. onkruidbestrijding;2004;12.0;2.6;5.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
1236;Lelies (bollen);Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1237;Lelies (bollen);Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1238;Lelies (bollen);Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1239;Lelies (bollen);Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1240;Lelies (bollen);Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1241;Lelies (bollen);Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1242;Lelies (bollen);Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1243;Lelies (bollen);Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1244;Lelies (bollen);Ov.niet-chem.plaagbestrijding;1995;41.0;6.7;224.0;6.8;;;;;;;;;;;;;;
1245;Lelies (bollen);Ov.niet-chem.plaagbestrijding;1998;;;;;;;;;;;;;;;;;;
1246;Lelies (bollen);Ov.niet-chem.plaagbestrijding;2000;26.0;4.3;302.0;6.0;0.0;0.0;0.0;;;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
1247;Lelies (bollen);Ov.niet-chem.plaagbestrijding;2004;122.0;26.3;1290.0;28.4;327.1;373.7;0.0;0.0;0.0;11.2;14.4;25.3;8.7;4.9;4.2;0.0;0.0;0.0
1248;Tomaten;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1249;Tomaten;Machinale onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1250;Tomaten;Machinale onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1251;Tomaten;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1252;Tomaten;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1253;Tomaten;Handmatige onkruidbestrijding;1998;23.0;2.5;25.0;1.9;;;0.7;0.0;1.2;0.0;1.2;1.2;1.2;0.0;0.0;0.0;0.0;0.0
1254;Tomaten;Handmatige onkruidbestrijding;2000;24.0;3.8;91.0;8.1;257.8;316.2;2.7;0.0;8.1;2.7;0.0;2.7;5.4;2.7;2.7;0.0;2.7;0.0
1255;Tomaten;Handmatige onkruidbestrijding;2004;16.0;3.1;40.0;3.0;-55.7;-63.2;1.0;0.0;0.0;0.0;0.0;0.0;1.9;1.9;0.0;0.0;0.0;0.0
1256;Tomaten;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1257;Tomaten;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1258;Tomaten;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1259;Tomaten;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1260;Tomaten;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1261;Tomaten;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1262;Tomaten;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1263;Tomaten;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1264;Tomaten;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1265;Tomaten;Grondontsmetting door stomen;1998;23.0;2.5;60.0;4.6;;;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1;0.0
1266;Tomaten;Grondontsmetting door stomen;2000;8.0;1.3;18.0;1.6;-69.8;-64.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0
1267;Tomaten;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1268;Tomaten;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1269;Tomaten;Ov.niet-chem.plaagbestrijding;1998;151.0;16.5;158.0;12.1;7.2;-0.3;1.5;1.6;1.6;1.6;2.8;2.8;0.6;0.6;0.0;0.0;4.0;2.2
1270;Tomaten;Ov.niet-chem.plaagbestrijding;2000;105.0;16.5;201.0;17.7;27.5;46.7;2.4;0.9;2.2;4.2;4.3;1.2;3.7;3.9;0.0;1.2;0.0;0.0
1271;Tomaten;Ov.niet-chem.plaagbestrijding;2004;187.0;36.9;481.0;35.6;139.5;101.1;6.2;5.2;7.3;6.8;6.8;8.4;6.9;5.7;6.1;11.1;24.6;7.8
1272;Komkommers;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1273;Komkommers;Machinale onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1274;Komkommers;Machinale onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1275;Komkommers;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1276;Komkommers;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1277;Komkommers;Handmatige onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1278;Komkommers;Handmatige onkruidbestrijding;2000;12.0;2.3;6.0;0.9;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1279;Komkommers;Handmatige onkruidbestrijding;2004;16.0;4.1;13.0;2.0;110.4;125.1;0.0;0.0;1.1;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1280;Komkommers;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1281;Komkommers;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1282;Komkommers;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1283;Komkommers;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1284;Komkommers;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1285;Komkommers;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1286;Komkommers;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1287;Komkommers;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1288;Komkommers;Grondontsmetting door stomen;1995;39.0;5.3;30.0;3.7;;;;;;;;;;;;;;
1289;Komkommers;Grondontsmetting door stomen;1998;8.0;1.3;5.0;0.6;-84.6;-82.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1290;Komkommers;Grondontsmetting door stomen;2000;12.0;2.3;8.0;1.2;73.5;84.8;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1291;Komkommers;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1292;Komkommers;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1293;Komkommers;Ov.niet-chem.plaagbestrijding;1998;94.0;15.6;142.0;20.0;202.3;245.1;11.0;3.7;5.9;6.9;6.7;5.7;5.2;0.0;0.0;0.0;0.0;0.0
1294;Komkommers;Ov.niet-chem.plaagbestrijding;2000;48.0;9.1;62.0;9.4;-56.4;0.0;0.0;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0
1295;Komkommers;Ov.niet-chem.plaagbestrijding;2004;99.0;24.5;146.0;23.4;134.7;148.0;2.3;0.0;0.0;5.6;0.0;0.0;5.6;0.0;3.2;2.5;10.9;1.4
1296;Paprika's;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1297;Paprika's;Machinale onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1298;Paprika's;Machinale onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1299;Paprika's;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1300;Paprika's;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1301;Paprika's;Handmatige onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1302;Paprika's;Handmatige onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1303;Paprika's;Handmatige onkruidbestrijding;2004;82.0;14.6;225.0;18.6;0.0;0.0;13.0;1.7;8.4;1.4;5.2;0.0;0.0;4.7;0.0;8.4;8.4;0.0
1304;Paprika's;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1305;Paprika's;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1306;Paprika's;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1307;Paprika's;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1308;Paprika's;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1309;Paprika's;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1310;Paprika's;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1311;Paprika's;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1312;Paprika's;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1313;Paprika's;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1314;Paprika's;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1315;Paprika's;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1316;Paprika's;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1317;Paprika's;Ov.niet-chem.plaagbestrijding;1998;123.0;17.3;207.0;20.5;290.6;286.8;7.8;2.3;5.2;6.0;2.7;4.1;0.9;3.8;0.6;1.7;3.1;1.7
1318;Paprika's;Ov.niet-chem.plaagbestrijding;2000;96.0;13.4;236.0;20.4;14.0;-0.5;0.0;9.9;8.9;0.0;7.4;3.7;1.2;2.3;0.8;2.9;0.0;0.7
1319;Paprika's;Ov.niet-chem.plaagbestrijding;2004;150.0;26.8;313.0;26.0;32.6;27.3;8.4;0.0;2.2;0.0;0.0;0.0;2.0;0.0;0.0;0.9;6.7;7.9
1320;Radijs;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1321;Radijs;Machinale onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1322;Radijs;Machinale onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1323;Radijs;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1324;Radijs;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1325;Radijs;Handmatige onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1326;Radijs;Handmatige onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1327;Radijs;Handmatige onkruidbestrijding;2004;18.0;20.0;16.0;15.1;0.0;0.0;4.2;0.0;0.0;6.2;0.0;0.0;4.7;5.1;0.0;5.1;0.0;5.1
1328;Radijs;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1329;Radijs;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1330;Radijs;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1331;Radijs;Ov.niet-chem. onkruidbestrijding;2004;9.0;10.0;29.0;26.2;0.0;0.0;0.0;16.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.6;9.6;0.0
1332;Radijs;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1333;Radijs;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1334;Radijs;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1335;Radijs;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1336;Radijs;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1337;Radijs;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1338;Radijs;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1339;Radijs;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1340;Radijs;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1341;Radijs;Ov.niet-chem.plaagbestrijding;1998;;;;;;;;;;;;;;;;;;
1342;Radijs;Ov.niet-chem.plaagbestrijding;2000;;;;;;;;;;;;;;;;;;
1343;Radijs;Ov.niet-chem.plaagbestrijding;2004;4.0;5.0;6.0;5.1;0.0;0.0;5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1344;Rozen;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1345;Rozen;Machinale onkruidbestrijding;1998;57.0;6.8;39.0;4.2;38.9;39.2;0.7;0.0;0.0;2.7;0.3;0.0;0.9;0.0;3.2;0.0;0.0;0.0
1346;Rozen;Machinale onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1347;Rozen;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1348;Rozen;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1349;Rozen;Handmatige onkruidbestrijding;1998;143.0;16.9;123.0;13.2;27.7;26.6;0.7;1.6;7.9;1.9;5.0;2.8;1.7;0.0;0.0;0.0;3.5;0.0
1350;Rozen;Handmatige onkruidbestrijding;2000;90.0;11.8;133.0;14.3;8.5;8.6;1.5;4.2;6.2;0.0;2.0;2.0;2.0;8.6;0.0;0.0;0.0;0.0
1351;Rozen;Handmatige onkruidbestrijding;2004;51.0;9.5;43.0;5.1;-67.5;-64.4;4.7;2.1;1.8;2.5;0.4;0.4;2.5;0.4;0.4;0.4;0.0;0.0
1352;Rozen;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1353;Rozen;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1354;Rozen;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1355;Rozen;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1356;Rozen;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1357;Rozen;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1358;Rozen;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1359;Rozen;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1360;Rozen;Grondontsmetting door stomen;1995;57.0;6.1;21.0;2.2;;;;;;;;;;;;;;
1361;Rozen;Grondontsmetting door stomen;1998;14.0;1.7;7.0;0.7;-67.4;-66.5;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1362;Rozen;Grondontsmetting door stomen;2000;;;;;0.0;0.0;;;;;;;;;;;;
1363;Rozen;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1364;Rozen;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1365;Rozen;Ov.niet-chem.plaagbestrijding;1998;114.0;13.6;149.0;16.1;116.6;114.0;3.1;1.5;9.6;7.2;7.9;3.8;2.2;3.6;3.6;3.6;3.0;1.5
1366;Rozen;Ov.niet-chem.plaagbestrijding;2000;203.0;26.5;339.0;36.4;126.9;126.8;0.0;4.0;12.6;5.9;3.1;9.8;9.8;7.3;18.5;14.5;6.4;3.1
1367;Rozen;Ov.niet-chem.plaagbestrijding;2004;190.0;35.7;374.0;44.2;10.5;21.3;13.7;12.4;15.1;30.9;5.9;11.0;28.9;14.0;8.2;14.2;25.0;4.7
1368;Alstroemeria;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1369;Alstroemeria;Machinale onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1370;Alstroemeria;Machinale onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1371;Alstroemeria;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1372;Alstroemeria;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1373;Alstroemeria;Handmatige onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1374;Alstroemeria;Handmatige onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1375;Alstroemeria;Handmatige onkruidbestrijding;2004;28.0;32.0;26.0;30.6;0.0;0.0;8.3;2.9;23.6;5.5;4.9;2.9;5.5;5.5;0.0;1.2;0.0;0.0
1376;Alstroemeria;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1377;Alstroemeria;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1378;Alstroemeria;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1379;Alstroemeria;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1380;Alstroemeria;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1381;Alstroemeria;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1382;Alstroemeria;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1383;Alstroemeria;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1384;Alstroemeria;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1385;Alstroemeria;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1386;Alstroemeria;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1387;Alstroemeria;Grondontsmetting door stomen;2004;10.0;12.0;9.0;10.7;0.0;0.0;0.0;0.0;0.0;4.4;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1388;Alstroemeria;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1389;Alstroemeria;Ov.niet-chem.plaagbestrijding;1998;;;;;;;;;;;;;;;;;;
1390;Alstroemeria;Ov.niet-chem.plaagbestrijding;2000;;;;;;;;;;;;;;;;;;
1391;Alstroemeria;Ov.niet-chem.plaagbestrijding;2004;35.0;40.0;45.0;52.5;0.0;0.0;20.6;16.4;19.6;0.0;21.5;18.5;20.4;17.9;8.7;1.8;5.9;4.9
1392;Anjers;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1393;Anjers;Machinale onkruidbestrijding;1998;24.0;8.6;2.0;1.3;-74.5;-61.0;0.0;0.6;0.0;0.5;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0
1394;Anjers;Machinale onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1395;Anjers;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1396;Anjers;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1397;Anjers;Handmatige onkruidbestrijding;1998;24.0;8.6;5.0;4.1;-58.9;-35.2;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;3.3;0.0;0.0
1398;Anjers;Handmatige onkruidbestrijding;2000;27.0;13.8;11.0;12.2;123.0;194.3;0.0;0.0;4.2;7.0;5.6;5.2;5.6;2.8;0.0;0.0;0.0;0.0
1399;Anjers;Handmatige onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1400;Anjers;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1401;Anjers;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1402;Anjers;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
