ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;ZonderVertraging_2;TotaalMetVertraging_3;VertraagdBinnenGelijkNiveau_4;VertraagdNaarHogerNiveau_5;VertraagdNaarLagerNiveau_6;VertraagdNaarHogerEnLagerNiveau_7;VertraagdNiveauveranderingOnbekend_8;VertragingOnbekend_9;ZonderVertraging_10;TotaalMetVertraging_11;VertraagdBinnenGelijkNiveau_12;VertraagdNaarHogerNiveau_13;VertraagdNaarLagerNiveau_14;VertraagdNaarHogerEnLagerNiveau_15;VertraagdNiveauveranderingOnbekend_16;VertragingOnbekend_17
288;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas vmbo;6 jaar na startjaar;Totaal;72451.0;56456.0;14633.0;8351.0;3990.0;1640.0;600.0;52.0;1362.0;78.0;20.0;12.0;6.0;2.0;1.0;0.0;2.0
289;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas vmbo;6 jaar na startjaar;Leerlingen in vo op peilmoment;663.0;;649.0;85.0;521.0;10.0;33.0;0.0;14.0;;98.0;13.0;79.0;2.0;5.0;0.0;2.0
290;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas vmbo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;71788.0;56456.0;13984.0;8266.0;3469.0;1630.0;567.0;52.0;1348.0;79.0;19.0;12.0;5.0;2.0;1.0;0.0;2.0
291;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas vmbo;7 jaar na startjaar;Totaal;72451.0;56456.0;14633.0;8349.0;3992.0;1640.0;600.0;52.0;1362.0;78.0;20.0;12.0;6.0;2.0;1.0;0.0;2.0
292;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas vmbo;7 jaar na startjaar;Leerlingen in vo op peilmoment;102.0;;102.0;7.0;86.0;0.0;9.0;0.0;0.0;;100.0;7.0;84.0;0.0;9.0;0.0;0.0
293;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brugklas vmbo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;72349.0;56456.0;14531.0;8342.0;3906.0;1640.0;591.0;52.0;1362.0;78.0;20.0;12.0;5.0;2.0;1.0;0.0;2.0
294;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;1 jaar na startjaar;Totaal;32128.0;30692.0;731.0;666.0;56.0;9.0;;;705.0;96.0;2.0;2.0;0.0;0.0;;;2.0
295;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;1 jaar na startjaar;Leerlingen in vo op peilmoment;31643.0;30692.0;731.0;666.0;56.0;9.0;;;220.0;97.0;2.0;2.0;0.0;0.0;;;1.0
296;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;1 jaar na startjaar;Leerlingen uit vo op peilmoment;485.0;0.0;0.0;0.0;0.0;0.0;;;485.0;0.0;0.0;0.0;0.0;0.0;;;100.0
297;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;2 jaar na startjaar;Totaal;32128.0;29869.0;1602.0;1362.0;152.0;51.0;16.0;21.0;657.0;93.0;5.0;4.0;0.0;0.0;0.0;0.0;2.0
298;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;2 jaar na startjaar;Leerlingen in vo op peilmoment;31025.0;29332.0;1487.0;1253.0;148.0;49.0;16.0;21.0;206.0;95.0;5.0;4.0;0.0;0.0;0.0;0.0;1.0
299;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;2 jaar na startjaar;Leerlingen uit vo op peilmoment;1103.0;537.0;115.0;109.0;4.0;2.0;0.0;0.0;451.0;49.0;10.0;10.0;0.0;0.0;0.0;0.0;41.0
300;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;3 jaar na startjaar;Totaal;32128.0;28498.0;2993.0;2286.0;336.0;194.0;153.0;24.0;637.0;89.0;9.0;7.0;1.0;1.0;0.0;0.0;2.0
301;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;3 jaar na startjaar;Leerlingen in vo op peilmoment;30099.0;27298.0;2604.0;1941.0;316.0;183.0;151.0;13.0;197.0;91.0;9.0;6.0;1.0;1.0;1.0;0.0;1.0
302;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;3 jaar na startjaar;Leerlingen uit vo op peilmoment;2029.0;1200.0;389.0;345.0;20.0;11.0;2.0;11.0;440.0;59.0;19.0;17.0;1.0;1.0;0.0;1.0;22.0
303;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;4 jaar na startjaar;Totaal;32128.0;26922.0;4581.0;2841.0;1096.0;324.0;293.0;27.0;625.0;84.0;14.0;9.0;3.0;1.0;1.0;0.0;2.0
304;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;4 jaar na startjaar;Leerlingen in vo op peilmoment;4043.0;265.0;3625.0;2019.0;1043.0;274.0;278.0;11.0;153.0;7.0;90.0;50.0;26.0;7.0;7.0;0.0;4.0
305;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;4 jaar na startjaar;Leerlingen uit vo op peilmoment;28085.0;26657.0;956.0;822.0;53.0;50.0;15.0;16.0;472.0;95.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0
306;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;5 jaar na startjaar;Totaal;32128.0;26890.0;4614.0;2836.0;1131.0;325.0;298.0;24.0;624.0;84.0;14.0;9.0;4.0;1.0;1.0;0.0;2.0
307;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;5 jaar na startjaar;Leerlingen in vo op peilmoment;594.0;77.0;468.0;135.0;295.0;12.0;24.0;2.0;49.0;13.0;79.0;23.0;50.0;2.0;4.0;0.0;8.0
308;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;5 jaar na startjaar;Leerlingen uit vo op peilmoment;31534.0;26813.0;4146.0;2701.0;836.0;313.0;274.0;22.0;575.0;85.0;13.0;9.0;3.0;1.0;1.0;0.0;2.0
309;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;6 jaar na startjaar;Totaal;32128.0;26887.0;4617.0;2835.0;1132.0;328.0;298.0;24.0;624.0;84.0;14.0;9.0;4.0;1.0;1.0;0.0;2.0
310;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;6 jaar na startjaar;Leerlingen in vo op peilmoment;92.0;;86.0;11.0;67.0;5.0;3.0;0.0;6.0;;93.0;12.0;73.0;5.0;3.0;0.0;7.0
311;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;6 jaar na startjaar;Leerlingen uit vo op peilmoment;32036.0;26887.0;4531.0;2824.0;1065.0;323.0;295.0;24.0;618.0;84.0;14.0;9.0;3.0;1.0;1.0;0.0;2.0
312;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;7 jaar na startjaar;Totaal;32128.0;26887.0;4617.0;2835.0;1132.0;328.0;298.0;24.0;624.0;84.0;14.0;9.0;4.0;1.0;1.0;0.0;2.0
313;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen in vo op peilmoment;14.0;;14.0;0.0;14.0;0.0;0.0;0.0;0.0;;100.0;0.0;100.0;0.0;0.0;0.0;0.0
314;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-basis-kader;7 jaar na startjaar;Leerlingen uit vo op peilmoment;32114.0;26887.0;4603.0;2835.0;1118.0;328.0;298.0;24.0;624.0;84.0;14.0;9.0;3.0;1.0;1.0;0.0;2.0
315;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;1 jaar na startjaar;Totaal;21207.0;20775.0;297.0;268.0;2.0;27.0;;;135.0;98.0;1.0;1.0;0.0;0.0;;;1.0
316;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;1 jaar na startjaar;Leerlingen in vo op peilmoment;21073.0;20775.0;297.0;268.0;2.0;27.0;;;1.0;99.0;1.0;1.0;0.0;0.0;;;0.0
317;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;1 jaar na startjaar;Leerlingen uit vo op peilmoment;134.0;0.0;0.0;0.0;0.0;0.0;;;134.0;0.0;0.0;0.0;0.0;0.0;;;100.0
318;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;2 jaar na startjaar;Totaal;21207.0;19911.0;1183.0;941.0;25.0;198.0;10.0;9.0;113.0;94.0;6.0;4.0;0.0;1.0;0.0;0.0;1.0
319;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;2 jaar na startjaar;Leerlingen in vo op peilmoment;20884.0;19740.0;1143.0;903.0;25.0;196.0;10.0;9.0;1.0;95.0;5.0;4.0;0.0;1.0;0.0;0.0;0.0
320;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;2 jaar na startjaar;Leerlingen uit vo op peilmoment;323.0;171.0;40.0;38.0;0.0;2.0;0.0;0.0;112.0;53.0;12.0;12.0;0.0;1.0;0.0;0.0;35.0
321;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;3 jaar na startjaar;Totaal;21207.0;18298.0;2804.0;1853.0;106.0;777.0;61.0;7.0;105.0;86.0;13.0;9.0;0.0;4.0;0.0;0.0;0.0
322;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;3 jaar na startjaar;Leerlingen in vo op peilmoment;20570.0;17898.0;2671.0;1761.0;105.0;739.0;59.0;7.0;1.0;87.0;13.0;9.0;1.0;4.0;0.0;0.0;0.0
323;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;3 jaar na startjaar;Leerlingen uit vo op peilmoment;637.0;400.0;133.0;92.0;1.0;38.0;2.0;0.0;104.0;63.0;21.0;14.0;0.0;6.0;0.0;0.0;16.0
324;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;4 jaar na startjaar;Totaal;21207.0;15545.0;5562.0;2655.0;1752.0;962.0;185.0;8.0;100.0;73.0;26.0;13.0;8.0;5.0;1.0;0.0;0.0
325;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen in vo op peilmoment;6157.0;1067.0;5089.0;2329.0;1748.0;830.0;177.0;5.0;1.0;17.0;83.0;38.0;28.0;13.0;3.0;0.0;0.0
326;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;4 jaar na startjaar;Leerlingen uit vo op peilmoment;15050.0;14478.0;473.0;326.0;4.0;132.0;8.0;3.0;99.0;96.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0
327;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;5 jaar na startjaar;Totaal;21207.0;15336.0;5771.0;2625.0;1980.0;965.0;195.0;6.0;100.0;72.0;27.0;12.0;9.0;5.0;1.0;0.0;0.0
328;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen in vo op peilmoment;2082.0;56.0;2026.0;155.0;1757.0;47.0;67.0;0.0;0.0;3.0;97.0;7.0;84.0;2.0;3.0;0.0;0.0
329;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;5 jaar na startjaar;Leerlingen uit vo op peilmoment;19125.0;15280.0;3745.0;2470.0;223.0;918.0;128.0;6.0;100.0;80.0;20.0;13.0;1.0;5.0;1.0;0.0;1.0
330;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;6 jaar na startjaar;Totaal;21207.0;15329.0;5778.0;2625.0;1983.0;966.0;198.0;6.0;100.0;72.0;27.0;12.0;9.0;5.0;1.0;0.0;0.0
331;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen in vo op peilmoment;371.0;;371.0;36.0;317.0;1.0;17.0;0.0;0.0;;100.0;10.0;85.0;0.0;5.0;0.0;0.0
332;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;6 jaar na startjaar;Leerlingen uit vo op peilmoment;20836.0;15329.0;5407.0;2589.0;1666.0;965.0;181.0;6.0;100.0;74.0;26.0;12.0;8.0;5.0;1.0;0.0;0.0
333;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;7 jaar na startjaar;Totaal;21207.0;15329.0;5778.0;2625.0;1983.0;966.0;198.0;6.0;100.0;72.0;27.0;12.0;9.0;5.0;1.0;0.0;0.0
334;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen in vo op peilmoment;60.0;;60.0;2.0;53.0;0.0;5.0;0.0;0.0;;100.0;3.0;88.0;0.0;8.0;0.0;0.0
335;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-gt;7 jaar na startjaar;Leerlingen uit vo op peilmoment;21147.0;15329.0;5718.0;2623.0;1930.0;966.0;193.0;6.0;100.0;72.0;27.0;12.0;9.0;5.0;1.0;0.0;0.0
336;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Totaal;19116.0;17260.0;1138.0;1115.0;23.0;0.0;;;718.0;90.0;6.0;6.0;0.0;0.0;;;4.0
337;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Leerlingen in vo op peilmoment;18551.0;17260.0;1138.0;1115.0;23.0;0.0;;;153.0;93.0;6.0;6.0;0.0;0.0;;;1.0
338;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;1 jaar na startjaar;Leerlingen uit vo op peilmoment;565.0;0.0;0.0;0.0;0.0;0.0;;;565.0;0.0;0.0;0.0;0.0;0.0;;;100.0
339;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Totaal;19116.0;16621.0;1831.0;1738.0;42.0;14.0;7.0;30.0;664.0;87.0;10.0;9.0;0.0;0.0;0.0;0.0;3.0
340;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Leerlingen in vo op peilmoment;17941.0;16245.0;1546.0;1454.0;41.0;14.0;7.0;30.0;150.0;91.0;9.0;8.0;0.0;0.0;0.0;0.0;1.0
341;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;2 jaar na startjaar;Leerlingen uit vo op peilmoment;1175.0;376.0;285.0;284.0;1.0;0.0;0.0;0.0;514.0;32.0;24.0;24.0;0.0;0.0;0.0;0.0;44.0
342;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Totaal;19116.0;15615.0;2855.0;2451.0;128.0;216.0;35.0;25.0;646.0;82.0;15.0;13.0;1.0;1.0;0.0;0.0;3.0
343;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Leerlingen in vo op peilmoment;17313.0;14831.0;2349.0;1967.0;125.0;211.0;35.0;11.0;133.0;86.0;14.0;11.0;1.0;1.0;0.0;0.0;1.0
344;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;3 jaar na startjaar;Leerlingen uit vo op peilmoment;1803.0;784.0;506.0;484.0;3.0;5.0;0.0;14.0;513.0;43.0;28.0;27.0;0.0;0.0;0.0;1.0;28.0
345;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Totaal;19116.0;14312.0;4165.0;2898.0;806.0;343.0;95.0;23.0;639.0;75.0;22.0;15.0;4.0;2.0;0.0;0.0;3.0
346;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen in vo op peilmoment;3802.0;390.0;3313.0;2112.0;788.0;314.0;92.0;7.0;99.0;10.0;87.0;56.0;21.0;8.0;2.0;0.0;3.0
347;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;4 jaar na startjaar;Leerlingen uit vo op peilmoment;15314.0;13922.0;852.0;786.0;18.0;29.0;3.0;16.0;540.0;91.0;6.0;5.0;0.0;0.0;0.0;0.0;4.0
348;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Totaal;19116.0;14246.0;4232.0;2892.0;872.0;343.0;103.0;22.0;638.0;75.0;22.0;15.0;5.0;2.0;1.0;0.0;3.0
349;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen in vo op peilmoment;914.0;59.0;811.0;160.0;594.0;19.0;37.0;1.0;44.0;6.0;89.0;18.0;65.0;2.0;4.0;0.0;5.0
350;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen uit vo op peilmoment;18202.0;14187.0;3421.0;2732.0;278.0;324.0;66.0;21.0;594.0;78.0;19.0;15.0;2.0;2.0;0.0;0.0;3.0
351;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Totaal;19116.0;14240.0;4238.0;2891.0;875.0;346.0;104.0;22.0;638.0;74.0;22.0;15.0;5.0;2.0;1.0;0.0;3.0
352;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen in vo op peilmoment;200.0;;192.0;38.0;137.0;4.0;13.0;0.0;8.0;;96.0;19.0;69.0;2.0;7.0;0.0;4.0
353;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen uit vo op peilmoment;18916.0;14240.0;4046.0;2853.0;738.0;342.0;91.0;22.0;630.0;75.0;21.0;15.0;4.0;2.0;0.0;0.0;3.0
354;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Totaal;19116.0;14240.0;4238.0;2889.0;877.0;346.0;104.0;22.0;638.0;74.0;22.0;15.0;5.0;2.0;1.0;0.0;3.0
355;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen in vo op peilmoment;28.0;;28.0;5.0;19.0;0.0;4.0;0.0;0.0;;100.0;18.0;68.0;0.0;14.0;0.0;0.0
356;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen uit vo op peilmoment;19088.0;14240.0;4210.0;2884.0;858.0;346.0;100.0;22.0;638.0;75.0;22.0;15.0;4.0;2.0;1.0;0.0;3.0
357;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;1 jaar na startjaar;Totaal;46309.0;44944.0;952.0;926.0;9.0;17.0;;;413.0;97.0;2.0;2.0;0.0;0.0;;;1.0
358;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;1 jaar na startjaar;Leerlingen in vo op peilmoment;45915.0;44944.0;952.0;926.0;9.0;17.0;;;19.0;98.0;2.0;2.0;0.0;0.0;;;0.0
359;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;1 jaar na startjaar;Leerlingen uit vo op peilmoment;394.0;0.0;0.0;0.0;0.0;0.0;;;394.0;0.0;0.0;0.0;0.0;0.0;;;100.0
360;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;2 jaar na startjaar;Totaal;46309.0;43004.0;2943.0;2674.0;40.0;194.0;11.0;24.0;362.0;93.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0
361;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;2 jaar na startjaar;Leerlingen in vo op peilmoment;45482.0;42672.0;2792.0;2528.0;39.0;190.0;11.0;24.0;18.0;94.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0
362;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;2 jaar na startjaar;Leerlingen uit vo op peilmoment;827.0;332.0;151.0;146.0;1.0;4.0;0.0;0.0;344.0;40.0;18.0;18.0;0.0;0.0;0.0;0.0;42.0
363;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;3 jaar na startjaar;Totaal;46309.0;39728.0;6239.0;4925.0;165.0;1054.0;78.0;17.0;342.0;86.0;13.0;11.0;0.0;2.0;0.0;0.0;1.0
364;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;3 jaar na startjaar;Leerlingen in vo op peilmoment;45015.0;39071.0;5928.0;4641.0;163.0;1034.0;78.0;12.0;16.0;87.0;13.0;10.0;0.0;2.0;0.0;0.0;0.0
365;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;3 jaar na startjaar;Leerlingen uit vo op peilmoment;1294.0;657.0;311.0;284.0;2.0;20.0;0.0;5.0;326.0;51.0;24.0;22.0;0.0;2.0;0.0;0.0;25.0
366;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;4 jaar na startjaar;Totaal;46309.0;32556.0;13421.0;7875.0;2698.0;2012.0;818.0;18.0;332.0;70.0;29.0;17.0;6.0;4.0;2.0;0.0;1.0
367;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;4 jaar na startjaar;Leerlingen in vo op peilmoment;27159.0;14601.0;12549.0;7147.0;2688.0;1892.0;813.0;9.0;9.0;54.0;46.0;26.0;10.0;7.0;3.0;0.0;0.0
368;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;4 jaar na startjaar;Leerlingen uit vo op peilmoment;19150.0;17955.0;872.0;728.0;10.0;120.0;5.0;9.0;323.0;94.0;5.0;4.0;0.0;1.0;0.0;0.0;2.0
369;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;5 jaar na startjaar;Totaal;46309.0;30252.0;15725.0;8913.0;3509.0;2244.0;1044.0;15.0;332.0;65.0;34.0;19.0;8.0;5.0;2.0;0.0;1.0
370;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;5 jaar na startjaar;Leerlingen in vo op peilmoment;13754.0;4160.0;9590.0;4727.0;3148.0;881.0;834.0;0.0;4.0;30.0;70.0;34.0;23.0;6.0;6.0;0.0;0.0
371;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;5 jaar na startjaar;Leerlingen uit vo op peilmoment;32555.0;26092.0;6135.0;4186.0;361.0;1363.0;210.0;15.0;328.0;80.0;19.0;13.0;1.0;4.0;1.0;0.0;1.0
372;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;6 jaar na startjaar;Totaal;46309.0;30013.0;15965.0;8986.0;3579.0;2312.0;1072.0;16.0;331.0;65.0;34.0;19.0;8.0;5.0;2.0;0.0;1.0
373;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;6 jaar na startjaar;Leerlingen in vo op peilmoment;2481.0;;2481.0;1057.0;1026.0;154.0;243.0;1.0;0.0;;100.0;43.0;41.0;6.0;10.0;0.0;0.0
374;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;6 jaar na startjaar;Leerlingen uit vo op peilmoment;43828.0;30013.0;13484.0;7929.0;2553.0;2158.0;829.0;15.0;331.0;68.0;31.0;18.0;6.0;5.0;2.0;0.0;1.0
375;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;7 jaar na startjaar;Totaal;46309.0;30012.0;15966.0;8982.0;3580.0;2315.0;1073.0;16.0;331.0;65.0;34.0;19.0;8.0;5.0;2.0;0.0;1.0
376;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;7 jaar na startjaar;Leerlingen in vo op peilmoment;227.0;;227.0;69.0;111.0;11.0;36.0;0.0;0.0;;100.0;30.0;49.0;5.0;16.0;0.0;0.0
377;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Totaal brede brugklas;7 jaar na startjaar;Leerlingen uit vo op peilmoment;46082.0;30012.0;15739.0;8913.0;3469.0;2304.0;1037.0;16.0;331.0;65.0;34.0;19.0;8.0;5.0;2.0;0.0;1.0
378;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Totaal;21292.0;20863.0;304.0;282.0;9.0;13.0;;;125.0;98.0;1.0;1.0;0.0;0.0;;;1.0
379;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;21168.0;20863.0;304.0;282.0;9.0;13.0;;;1.0;99.0;1.0;1.0;0.0;0.0;;;0.0
380;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;124.0;0.0;0.0;0.0;0.0;0.0;;;124.0;0.0;0.0;0.0;0.0;0.0;;;100.0
381;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Totaal;21292.0;20012.0;1180.0;1025.0;28.0;106.0;11.0;10.0;100.0;94.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0
382;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;21019.0;19862.0;1156.0;1005.0;27.0;103.0;11.0;10.0;1.0;94.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0
383;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;273.0;150.0;24.0;20.0;1.0;3.0;0.0;0.0;99.0;55.0;9.0;7.0;0.0;1.0;0.0;0.0;36.0
384;Totaal leerlingen startjaar;Totaal migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Totaal;21292.0;18569.0;2632.0;1964.0;111.0;493.0;59.0;5.0;91.0;87.0;12.0;9.0;1.0;2.0;0.0;0.0;0.0
