ID;RegioS;Perioden;OntvangenMeldingenTotaal_1;k_1eMeldingGeenBetrokkenenBekendVT_2;Totaal_3;MeerdereBetrokkenenAlBekendBijVT_4;EenBetrokkeneAlBekendBijVT_5;Totaal_6;TijdensVeiligheidsbeoordeling_7;NaVeiligheidsbeoordeling_8;TijdensMonitoringDoorVT_9;MeldingNietIngedeeld_10;OntvangenMeldingenTotaal_11;k_1eMeldingGeenBetrokkenenBekendVT_12;Totaal_13;MeerdereBetrokkenenAlBekendBijVT_14;EenBetrokkeneAlBekendBijVT_15;Totaal_16;TijdensVeiligheidsbeoordeling_17;NaVeiligheidsbeoordeling_18;TijdensMonitoring_19;MeldingNietIngedeeld_20
650;Druten;1e halfjaar 2024;50.0;20.0;15.0;10.0;;10.0;;;;;100.0;40.0;30.0;20.0;;20.0;;;;
651;Duiven;1e halfjaar 2022;45.0;20.0;20.0;15.0;;;;;;;100.0;44.4;44.4;33.3;;;;;;
652;Duiven;2e halfjaar 2022;45.0;20.0;15.0;10.0;;15.0;10.0;;;;100.0;39.1;28.3;26.1;;30.4;17.4;;;
653;Duiven;2022;90.0;40.0;30.0;25.0;;20.0;10.0;;;;100.0;43.8;34.8;30.3;;20.2;11.2;;;
654;Duiven;1e halfjaar 2023;40.0;20.0;10.0;10.0;;10.0;10.0;;;;100.0;50.0;25.0;25.0;;25.0;25.0;;;
655;Duiven;2e halfjaar 2023;40.0;20.0;10.0;10.0;;10.0;;;;;100.0;50.0;25.0;25.0;;25.0;;;;
656;Duiven;2023;85.0;40.0;20.0;20.0;;20.0;15.0;;;;100.0;47.1;23.5;23.5;;23.5;17.6;;;
657;Duiven;1e halfjaar 2024;45.0;15.0;20.0;20.0;;15.0;10.0;;;;100.0;33.3;44.4;44.4;;33.3;22.2;;;
658;Echt-Susteren;1e halfjaar 2022;105.0;35.0;40.0;35.0;;30.0;15.0;10.0;;;100.0;33.3;38.1;33.3;;28.6;14.3;9.5;;
659;Echt-Susteren;2e halfjaar 2022;100.0;50.0;35.0;30.0;;15.0;10.0;;;;100.0;49.0;35.3;30.4;;15.7;7.8;;;
660;Echt-Susteren;2022;205.0;85.0;75.0;65.0;10.0;45.0;25.0;15.0;;;100.0;42.2;36.4;32.5;3.9;21.4;11.2;6.8;;
661;Echt-Susteren;1e halfjaar 2023;90.0;35.0;30.0;30.0;;20.0;10.0;10.0;;;100.0;38.9;33.3;33.3;;22.2;11.1;11.1;;
662;Echt-Susteren;2e halfjaar 2023;130.0;55.0;50.0;50.0;;25.0;15.0;10.0;;;100.0;42.3;38.5;38.5;;19.2;11.5;7.7;;
663;Echt-Susteren;2023;220.0;90.0;85.0;80.0;;45.0;20.0;20.0;;;100.0;40.9;38.6;36.4;;20.5;9.1;9.1;;
664;Echt-Susteren;1e halfjaar 2024;155.0;50.0;75.0;65.0;10.0;30.0;20.0;10.0;;;100.0;32.3;48.4;41.9;6.5;19.4;12.9;6.5;;
665;Edam-Volendam;1e halfjaar 2022;55.0;15.0;20.0;20.0;;20.0;;10.0;;;100.0;27.3;36.4;36.4;;36.4;;18.2;;
666;Edam-Volendam;2e halfjaar 2022;45.0;20.0;15.0;15.0;;15.0;;;;;100.0;43.5;28.3;28.3;;28.3;;;;
667;Edam-Volendam;2022;105.0;35.0;35.0;35.0;;35.0;10.0;15.0;10.0;;100.0;35.0;32.0;32.0;;33.0;7.8;16.5;8.7;
668;Edam-Volendam;1e halfjaar 2023;70.0;35.0;20.0;15.0;;15.0;10.0;;;;100.0;50.0;28.6;21.4;;21.4;14.3;;;
669;Edam-Volendam;2e halfjaar 2023;65.0;20.0;25.0;25.0;;20.0;;10.0;;;100.0;30.8;38.5;38.5;;30.8;;15.4;;
670;Edam-Volendam;2023;135.0;55.0;45.0;40.0;;35.0;10.0;20.0;10.0;;100.0;40.7;33.3;29.6;;25.9;7.4;14.8;7.4;
671;Edam-Volendam;1e halfjaar 2024;60.0;20.0;15.0;15.0;;20.0;;10.0;;;100.0;33.3;25.0;25.0;;33.3;;16.7;;
672;Ede;1e halfjaar 2022;320.0;135.0;115.0;105.0;10.0;70.0;50.0;15.0;;;100.0;42.2;35.9;32.8;3.1;21.9;15.6;4.7;;
673;Ede;2e halfjaar 2022;275.0;95.0;120.0;110.0;10.0;50.0;25.0;20.0;10.0;;100.0;34.4;44.7;40.7;4.0;18.7;8.4;6.6;3.7;
674;Ede;2022;595.0;230.0;240.0;220.0;20.0;120.0;70.0;30.0;15.0;10.0;100.0;38.4;40.1;36.7;3.4;20.0;12.0;5.2;2.9;1.5
675;Ede;1e halfjaar 2023;265.0;100.0;115.0;105.0;15.0;45.0;30.0;;;;100.0;37.7;43.4;39.6;5.7;17.0;11.3;;;
676;Ede;2e halfjaar 2023;330.0;115.0;145.0;125.0;20.0;70.0;45.0;20.0;10.0;;100.0;34.8;43.9;37.9;6.1;21.2;13.6;6.1;3.0;
677;Ede;2023;595.0;215.0;260.0;230.0;30.0;115.0;75.0;25.0;15.0;;100.0;36.1;43.7;38.7;5.0;19.3;12.6;4.2;2.5;
678;Ede;1e halfjaar 2024;255.0;115.0;95.0;85.0;10.0;40.0;25.0;;10.0;;100.0;45.1;37.3;33.3;3.9;15.7;9.8;;3.9;
679;Eemnes;1e halfjaar 2022;20.0;;10.0;10.0;;;;;;;100.0;;50.0;50.0;;;;;;
680;Eemnes;2e halfjaar 2022;30.0;;15.0;15.0;;10.0;;;;;100.0;;53.3;53.3;;26.7;;;;
681;Eemnes;2022;50.0;10.0;25.0;25.0;;15.0;;;;;100.0;21.6;52.9;52.9;;25.5;;;;
682;Eemnes;1e halfjaar 2023;30.0;10.0;15.0;10.0;;;;;;;100.0;33.3;50.0;33.3;;;;;;
683;Eemnes;2e halfjaar 2023;30.0;10.0;15.0;15.0;;;;;;;100.0;33.3;50.0;50.0;;;;;;
684;Eemnes;2023;60.0;20.0;30.0;25.0;;10.0;;;;;100.0;33.3;50.0;41.7;;16.7;;;;
685;Eemnes;1e halfjaar 2024;20.0;;10.0;10.0;;;;;;;100.0;;50.0;50.0;;;;;;
686;Eemsdelta;1e halfjaar 2022;195.0;80.0;85.0;75.0;10.0;30.0;20.0;10.0;;;100.0;41.0;43.6;38.5;5.1;15.4;10.3;5.1;;
687;Eemsdelta;2e halfjaar 2022;235.0;75.0;115.0;105.0;15.0;35.0;25.0;10.0;;10.0;100.0;31.6;50.0;44.4;5.6;14.5;9.8;4.3;;3.8
688;Eemsdelta;2022;430.0;150.0;205.0;180.0;25.0;65.0;45.0;20.0;;10.0;100.0;35.3;47.1;41.5;5.6;15.1;10.0;4.4;;2.6
689;Eemsdelta;1e halfjaar 2023;240.0;55.0;140.0;125.0;15.0;35.0;25.0;10.0;;10.0;100.0;22.9;58.3;52.1;6.3;14.6;10.4;4.2;;4.2
690;Eemsdelta;2e halfjaar 2023;210.0;45.0;110.0;100.0;15.0;45.0;30.0;10.0;;10.0;100.0;21.4;52.4;47.6;7.1;21.4;14.3;4.8;;4.8
691;Eemsdelta;2023;450.0;100.0;250.0;225.0;25.0;80.0;55.0;25.0;;25.0;100.0;22.2;55.6;50.0;5.6;17.8;12.2;5.6;;5.6
692;Eemsdelta;1e halfjaar 2024;245.0;70.0;115.0;105.0;15.0;40.0;25.0;15.0;;20.0;100.0;28.6;46.9;42.9;6.1;16.3;10.2;6.1;;8.2
693;Eersel;1e halfjaar 2022;40.0;15.0;15.0;15.0;;;;;;;100.0;37.5;37.5;37.5;;;;;;
694;Eersel;2e halfjaar 2022;55.0;25.0;10.0;;;20.0;10.0;15.0;;;100.0;43.4;15.1;;;41.5;15.1;24.5;;
695;Eersel;2022;95.0;40.0;25.0;20.0;;30.0;10.0;15.0;;;100.0;42.6;26.6;23.4;;30.9;11.7;18.1;;
696;Eersel;1e halfjaar 2023;30.0;15.0;10.0;10.0;;;;;;;100.0;50.0;33.3;33.3;;;;;;
697;Eersel;2e halfjaar 2023;25.0;;10.0;10.0;;10.0;;;;;100.0;;40.0;40.0;;40.0;;;;
698;Eersel;2023;60.0;25.0;20.0;20.0;;15.0;;;;;100.0;41.7;33.3;33.3;;25.0;;;;
699;Eersel;1e halfjaar 2024;55.0;20.0;20.0;15.0;;15.0;10.0;;;;100.0;36.4;36.4;27.3;;27.3;18.2;;;
700;Eijsden-Margraten;1e halfjaar 2022;25.0;10.0;10.0;;;;;;;;100.0;40.0;40.0;;;;;;;
701;Eijsden-Margraten;2e halfjaar 2022;30.0;10.0;15.0;15.0;;;;;;;100.0;29.0;54.8;48.4;;;;;;
702;Eijsden-Margraten;2022;60.0;20.0;30.0;20.0;;10.0;;;;;100.0;34.5;48.3;37.9;;17.2;;;;
703;Eijsden-Margraten;1e halfjaar 2023;30.0;20.0;10.0;;;;;;;;100.0;66.7;33.3;;;;;;;
704;Eijsden-Margraten;2e halfjaar 2023;20.0;;10.0;10.0;;;;;;;100.0;;50.0;50.0;;;;;;
705;Eijsden-Margraten;2023;50.0;25.0;20.0;15.0;;10.0;;;;;100.0;50.0;40.0;30.0;;20.0;;;;
706;Eijsden-Margraten;1e halfjaar 2024;40.0;15.0;15.0;10.0;;10.0;;;;;100.0;37.5;37.5;25.0;;25.0;;;;
707;Eindhoven;1e halfjaar 2022;1030.0;355.0;430.0;370.0;60.0;240.0;110.0;80.0;55.0;;100.0;34.5;41.7;35.9;5.8;23.3;10.7;7.8;5.3;
708;Eindhoven;2e halfjaar 2022;955.0;310.0;415.0;360.0;60.0;230.0;95.0;75.0;60.0;;100.0;32.6;43.5;37.4;6.1;23.9;10.0;7.8;6.1;
709;Eindhoven;2022;1985.0;665.0;850.0;730.0;120.0;470.0;205.0;155.0;115.0;;100.0;33.6;42.7;36.8;5.9;23.7;10.3;7.7;5.7;
710;Eindhoven;1e halfjaar 2023;1030.0;310.0;455.0;415.0;45.0;255.0;125.0;80.0;55.0;10.0;100.0;30.1;44.2;40.3;4.4;24.8;12.1;7.8;5.3;1.0
711;Eindhoven;2e halfjaar 2023;1010.0;300.0;470.0;420.0;50.0;240.0;140.0;70.0;30.0;;100.0;29.7;46.5;41.6;5.0;23.8;13.9;6.9;3.0;
712;Eindhoven;2023;2040.0;605.0;930.0;835.0;95.0;495.0;265.0;150.0;85.0;10.0;100.0;29.7;45.6;40.9;4.7;24.3;13.0;7.4;4.2;0.5
713;Eindhoven;1e halfjaar 2024;1110.0;325.0;480.0;435.0;50.0;300.0;190.0;75.0;35.0;;100.0;29.3;43.2;39.2;4.5;27.0;17.1;6.8;3.2;
714;Elburg;1e halfjaar 2022;50.0;25.0;10.0;10.0;;15.0;;10.0;;;100.0;50.0;20.0;20.0;;30.0;;20.0;;
715;Elburg;2e halfjaar 2022;35.0;20.0;10.0;10.0;;;;;;;100.0;54.3;25.7;22.9;;;;;;
716;Elburg;2022;85.0;40.0;20.0;20.0;;20.0;;10.0;10.0;;100.0;49.4;24.7;21.2;;25.9;;10.6;12.9;
717;Elburg;1e halfjaar 2023;30.0;10.0;10.0;10.0;;10.0;;;;;100.0;33.3;33.3;33.3;;33.3;;;;
718;Elburg;2e halfjaar 2023;45.0;15.0;15.0;10.0;;15.0;;;;;100.0;33.3;33.3;22.2;;33.3;;;;
719;Elburg;2023;75.0;25.0;25.0;20.0;;25.0;;10.0;10.0;;100.0;33.3;33.3;26.7;;33.3;;13.3;13.3;
720;Elburg;1e halfjaar 2024;20.0;;10.0;10.0;;;;;;;100.0;;50.0;50.0;;;;;;
721;Emmen;1e halfjaar 2022;265.0;95.0;100.0;100.0;;70.0;30.0;30.0;10.0;;100.0;35.8;37.7;37.7;;26.4;11.3;11.3;3.8;
722;Emmen;2e halfjaar 2022;260.0;100.0;80.0;75.0;;80.0;40.0;20.0;20.0;;100.0;38.7;30.7;28.0;;29.9;14.6;8.4;6.9;
723;Emmen;2022;530.0;195.0;180.0;170.0;10.0;150.0;65.0;55.0;30.0;;100.0;36.9;34.5;32.4;2.1;28.0;12.7;10.0;5.3;
724;Emmen;1e halfjaar 2023;295.0;105.0;105.0;95.0;10.0;80.0;35.0;25.0;20.0;;100.0;35.6;35.6;32.2;3.4;27.1;11.9;8.5;6.8;
725;Emmen;2e halfjaar 2023;255.0;85.0;95.0;80.0;10.0;70.0;40.0;15.0;15.0;;100.0;33.3;37.3;31.4;3.9;27.5;15.7;5.9;5.9;
726;Emmen;2023;545.0;190.0;200.0;180.0;20.0;150.0;80.0;35.0;35.0;;100.0;34.9;36.7;33.0;3.7;27.5;14.7;6.4;6.4;
727;Emmen;1e halfjaar 2024;260.0;90.0;85.0;70.0;10.0;80.0;55.0;20.0;10.0;;100.0;34.6;32.7;26.9;3.8;30.8;21.2;7.7;3.8;
728;Enkhuizen;1e halfjaar 2022;65.0;20.0;25.0;25.0;;20.0;;;;;100.0;30.8;38.5;38.5;;30.8;;;;
729;Enkhuizen;2e halfjaar 2022;80.0;20.0;25.0;25.0;;35.0;10.0;20.0;;;100.0;23.5;30.9;29.6;;45.7;13.6;24.7;;
730;Enkhuizen;2022;145.0;40.0;50.0;50.0;;55.0;20.0;25.0;15.0;;100.0;26.0;34.9;32.9;;39.0;12.3;17.8;8.9;
731;Enkhuizen;1e halfjaar 2023;85.0;30.0;20.0;20.0;;30.0;15.0;10.0;;;100.0;35.3;23.5;23.5;;35.3;17.6;11.8;;
732;Enkhuizen;2e halfjaar 2023;85.0;30.0;20.0;20.0;;35.0;15.0;15.0;;;100.0;35.3;23.5;23.5;;41.2;17.6;17.6;;
733;Enkhuizen;2023;170.0;60.0;40.0;40.0;;70.0;30.0;25.0;10.0;;100.0;35.3;23.5;23.5;;41.2;17.6;14.7;5.9;
734;Enkhuizen;1e halfjaar 2024;85.0;30.0;25.0;20.0;;30.0;10.0;15.0;;;100.0;35.3;29.4;23.5;;35.3;11.8;17.6;;
735;Enschede;1e halfjaar 2022;695.0;205.0;305.0;275.0;35.0;155.0;75.0;50.0;30.0;30.0;100.0;29.5;43.9;39.6;5.0;22.3;10.8;7.2;4.3;4.3
736;Enschede;2e halfjaar 2022;825.0;220.0;365.0;330.0;30.0;180.0;100.0;45.0;35.0;65.0;100.0;26.6;44.1;40.2;3.9;21.7;11.9;5.3;4.5;7.6
737;Enschede;2022;1520.0;420.0;670.0;605.0;65.0;335.0;175.0;95.0;65.0;95.0;100.0;27.8;44.1;39.8;4.3;21.9;11.4;6.1;4.4;6.3
738;Enschede;1e halfjaar 2023;790.0;215.0;330.0;290.0;45.0;195.0;120.0;40.0;35.0;55.0;100.0;27.2;41.8;36.7;5.7;24.7;15.2;5.1;4.4;7.0
739;Enschede;2e halfjaar 2023;620.0;165.0;260.0;220.0;40.0;155.0;80.0;50.0;25.0;40.0;100.0;26.6;41.9;35.5;6.5;25.0;12.9;8.1;4.0;6.5
740;Enschede;2023;1410.0;380.0;590.0;510.0;80.0;350.0;200.0;90.0;60.0;90.0;100.0;27.0;41.8;36.2;5.7;24.8;14.2;6.4;4.3;6.4
741;Enschede;1e halfjaar 2024;735.0;195.0;295.0;265.0;30.0;205.0;110.0;50.0;45.0;40.0;100.0;26.5;40.1;36.1;4.1;27.9;15.0;6.8;6.1;5.4
742;Epe;1e halfjaar 2022;40.0;15.0;10.0;;;10.0;;;;;100.0;37.5;25.0;;;25.0;;;;
743;Epe;2e halfjaar 2022;50.0;25.0;15.0;15.0;;10.0;;;;;100.0;47.9;35.4;33.3;;16.7;;;;
744;Epe;2022;85.0;40.0;25.0;25.0;;20.0;;15.0;;;100.0;46.5;31.4;26.7;;22.1;;15.1;;
745;Epe;1e halfjaar 2023;40.0;20.0;10.0;10.0;;10.0;;;;;100.0;50.0;25.0;25.0;;25.0;;;;
746;Epe;2e halfjaar 2023;50.0;20.0;10.0;;;20.0;;10.0;;;100.0;40.0;20.0;;;40.0;;20.0;;
747;Epe;2023;90.0;35.0;20.0;15.0;;35.0;10.0;15.0;10.0;;100.0;38.9;22.2;16.7;;38.9;11.1;16.7;11.1;
748;Epe;1e halfjaar 2024;30.0;15.0;;;;10.0;;;;;100.0;50.0;;;;33.3;;;;
749;Ermelo;1e halfjaar 2022;35.0;20.0;10.0;10.0;;;;;;;100.0;57.1;28.6;28.6;;;;;;
750;Ermelo;2e halfjaar 2022;50.0;20.0;15.0;15.0;;10.0;;;;;100.0;41.7;33.3;27.1;;25.0;;;;
751;Ermelo;2022;85.0;40.0;25.0;20.0;;20.0;;10.0;;;100.0;47.1;30.6;24.7;;22.4;;11.8;;
752;Ermelo;1e halfjaar 2023;50.0;25.0;10.0;10.0;;15.0;;;;;100.0;50.0;20.0;20.0;;30.0;;;;
753;Ermelo;2e halfjaar 2023;50.0;20.0;15.0;10.0;;20.0;;10.0;;;100.0;40.0;30.0;20.0;;40.0;;20.0;;
754;Ermelo;2023;100.0;45.0;25.0;20.0;;35.0;10.0;15.0;10.0;;100.0;45.0;25.0;20.0;;35.0;10.0;15.0;10.0;
755;Ermelo;1e halfjaar 2024;30.0;15.0;15.0;10.0;;;;;;;100.0;50.0;50.0;33.3;;;;;;
756;Etten-Leur;1e halfjaar 2022;190.0;55.0;70.0;65.0;;65.0;45.0;10.0;;;100.0;28.9;36.8;34.2;;34.2;23.7;5.3;;
757;Etten-Leur;2e halfjaar 2022;200.0;45.0;85.0;65.0;20.0;50.0;40.0;10.0;;15.0;100.0;23.2;42.9;33.8;9.1;26.3;21.2;4.5;;7.6
758;Etten-Leur;2022;390.0;100.0;155.0;130.0;25.0;115.0;90.0;20.0;10.0;15.0;100.0;26.0;39.9;33.5;6.4;29.6;22.7;4.9;2.1;4.4
759;Etten-Leur;1e halfjaar 2023;190.0;45.0;90.0;80.0;10.0;50.0;30.0;15.0;;;100.0;23.7;47.4;42.1;5.3;26.3;15.8;7.9;;
760;Etten-Leur;2e halfjaar 2023;170.0;45.0;75.0;65.0;10.0;50.0;30.0;10.0;;;100.0;26.5;44.1;38.2;5.9;29.4;17.6;5.9;;
761;Etten-Leur;2023;360.0;90.0;160.0;145.0;20.0;95.0;60.0;25.0;10.0;10.0;100.0;25.0;44.4;40.3;5.6;26.4;16.7;6.9;2.8;2.8
762;Etten-Leur;1e halfjaar 2024;170.0;40.0;80.0;65.0;15.0;45.0;25.0;15.0;10.0;;100.0;23.5;47.1;38.2;8.8;26.5;14.7;8.8;5.9;
763;De Fryske Marren;1e halfjaar 2022;120.0;40.0;50.0;40.0;;25.0;10.0;10.0;;;100.0;33.3;41.7;33.3;;20.8;8.3;8.3;;
764;De Fryske Marren;2e halfjaar 2022;100.0;30.0;40.0;40.0;;25.0;10.0;10.0;;;100.0;31.4;39.2;39.2;;23.5;9.8;7.8;;
765;De Fryske Marren;2022;225.0;75.0;90.0;80.0;;50.0;20.0;20.0;10.0;10.0;100.0;33.0;39.3;36.2;;22.3;8.5;8.9;4.9;5.4
766;De Fryske Marren;1e halfjaar 2023;125.0;40.0;45.0;40.0;;35.0;10.0;15.0;10.0;;100.0;32.0;36.0;32.0;;28.0;8.0;12.0;8.0;
767;De Fryske Marren;2e halfjaar 2023;110.0;30.0;50.0;40.0;10.0;25.0;10.0;10.0;;;100.0;27.3;45.5;36.4;9.1;22.7;9.1;9.1;;
768;De Fryske Marren;2023;235.0;75.0;95.0;80.0;15.0;55.0;20.0;25.0;10.0;;100.0;31.9;40.4;34.0;6.4;23.4;8.5;10.6;4.3;
769;De Fryske Marren;1e halfjaar 2024;110.0;35.0;35.0;30.0;;35.0;15.0;;10.0;;100.0;31.8;31.8;27.3;;31.8;13.6;;9.1;
770;Geertruidenberg;1e halfjaar 2022;105.0;25.0;35.0;25.0;;45.0;30.0;10.0;;;100.0;23.8;33.3;23.8;;42.9;28.6;9.5;;
771;Geertruidenberg;2e halfjaar 2022;105.0;20.0;40.0;35.0;;40.0;25.0;10.0;;10.0;100.0;17.8;37.4;33.6;;36.4;21.5;10.3;;8.4
772;Geertruidenberg;2022;215.0;45.0;75.0;65.0;10.0;85.0;50.0;25.0;10.0;10.0;100.0;21.0;34.1;29.4;4.7;39.3;23.8;10.7;4.7;5.6
773;Geertruidenberg;1e halfjaar 2023;125.0;30.0;55.0;50.0;;35.0;15.0;10.0;10.0;;100.0;24.0;44.0;40.0;;28.0;12.0;8.0;8.0;
774;Geertruidenberg;2e halfjaar 2023;135.0;30.0;50.0;45.0;;45.0;30.0;10.0;;;100.0;22.2;37.0;33.3;;33.3;22.2;7.4;;
775;Geertruidenberg;2023;260.0;60.0;105.0;95.0;10.0;80.0;50.0;25.0;10.0;10.0;100.0;23.1;40.4;36.5;3.8;30.8;19.2;9.6;3.8;3.8
776;Geertruidenberg;1e halfjaar 2024;110.0;35.0;50.0;40.0;10.0;30.0;15.0;10.0;;;100.0;31.8;45.5;36.4;9.1;27.3;13.6;9.1;;
777;Geldrop-Mierlo;1e halfjaar 2022;190.0;50.0;80.0;70.0;10.0;55.0;15.0;25.0;15.0;;100.0;26.3;42.1;36.8;5.3;28.9;7.9;13.2;7.9;
778;Geldrop-Mierlo;2e halfjaar 2022;135.0;40.0;65.0;55.0;10.0;35.0;15.0;10.0;10.0;;100.0;28.5;46.7;39.4;7.3;24.8;12.4;6.6;5.8;
779;Geldrop-Mierlo;2022;325.0;90.0;145.0;125.0;20.0;90.0;35.0;35.0;25.0;;100.0;27.4;44.9;38.5;6.5;27.4;10.2;10.2;7.1;
780;Geldrop-Mierlo;1e halfjaar 2023;150.0;45.0;60.0;60.0;;40.0;20.0;10.0;15.0;;100.0;30.0;40.0;40.0;;26.7;13.3;6.7;10.0;
781;Geldrop-Mierlo;2e halfjaar 2023;155.0;45.0;70.0;65.0;;40.0;15.0;20.0;;;100.0;29.0;45.2;41.9;;25.8;9.7;12.9;;
782;Geldrop-Mierlo;2023;305.0;90.0;130.0;125.0;;80.0;35.0;25.0;20.0;;100.0;29.5;42.6;41.0;;26.2;11.5;8.2;6.6;
783;Geldrop-Mierlo;1e halfjaar 2024;150.0;50.0;70.0;65.0;;25.0;20.0;;;;100.0;33.3;46.7;43.3;;16.7;13.3;;;
784;Gemert-Bakel;1e halfjaar 2022;100.0;25.0;40.0;35.0;;40.0;15.0;15.0;;;100.0;25.0;40.0;35.0;;40.0;15.0;15.0;;
785;Gemert-Bakel;2e halfjaar 2022;110.0;40.0;40.0;40.0;;30.0;10.0;15.0;;;100.0;35.1;36.9;35.1;;27.9;7.2;15.3;;
786;Gemert-Bakel;2022;215.0;65.0;80.0;75.0;;70.0;25.0;35.0;10.0;;100.0;29.6;37.6;35.7;;32.4;10.8;16.0;5.6;
787;Gemert-Bakel;1e halfjaar 2023;125.0;45.0;40.0;40.0;;40.0;20.0;15.0;;;100.0;36.0;32.0;32.0;;32.0;16.0;12.0;;
788;Gemert-Bakel;2e halfjaar 2023;130.0;30.0;55.0;45.0;;45.0;20.0;15.0;10.0;;100.0;23.1;42.3;34.6;;34.6;15.4;11.5;7.7;
789;Gemert-Bakel;2023;255.0;75.0;95.0;85.0;10.0;85.0;40.0;30.0;15.0;;100.0;29.4;37.3;33.3;3.9;33.3;15.7;11.8;5.9;
790;Gemert-Bakel;1e halfjaar 2024;90.0;25.0;40.0;35.0;;20.0;15.0;;;;100.0;27.8;44.4;38.9;;22.2;16.7;;;
791;Gennep;1e halfjaar 2022;50.0;10.0;30.0;30.0;;10.0;10.0;;;;100.0;20.0;60.0;60.0;;20.0;20.0;;;
792;Gennep;2e halfjaar 2022;50.0;25.0;20.0;15.0;;;;;;;100.0;49.0;37.3;25.5;;;;;;
793;Gennep;2022;100.0;35.0;50.0;40.0;10.0;15.0;10.0;;;;100.0;34.0;49.0;41.0;8.0;17.0;12.0;;;
794;Gennep;1e halfjaar 2023;40.0;20.0;20.0;20.0;;;;;;;100.0;50.0;50.0;50.0;;;;;;
795;Gennep;2e halfjaar 2023;65.0;25.0;35.0;30.0;;10.0;;;;;100.0;38.5;53.8;46.2;;15.4;;;;
796;Gennep;2023;105.0;40.0;55.0;50.0;;10.0;;;;;100.0;38.1;52.4;47.6;;9.5;;;;
797;Gennep;1e halfjaar 2024;55.0;20.0;25.0;25.0;;10.0;;;;;100.0;36.4;45.5;45.5;;18.2;;;;
798;Gilze en Rijen;1e halfjaar 2022;125.0;40.0;45.0;45.0;;40.0;25.0;10.0;10.0;;100.0;32.0;36.0;36.0;;32.0;20.0;8.0;8.0;
799;Gilze en Rijen;2e halfjaar 2022;115.0;30.0;55.0;50.0;;30.0;15.0;;10.0;;100.0;26.3;46.5;43.0;;27.2;13.2;;9.6;
800;Gilze en Rijen;2022;240.0;70.0;100.0;90.0;;75.0;40.0;15.0;20.0;;100.0;28.3;41.3;38.3;;30.4;15.8;6.3;8.3;
801;Gilze en Rijen;1e halfjaar 2023;115.0;30.0;55.0;55.0;;30.0;25.0;;;;100.0;26.1;47.8;47.8;;26.1;21.7;;;
802;Gilze en Rijen;2e halfjaar 2023;95.0;30.0;40.0;35.0;;25.0;15.0;;;;100.0;31.6;42.1;36.8;;26.3;15.8;;;
803;Gilze en Rijen;2023;210.0;60.0;90.0;90.0;;55.0;40.0;10.0;;;100.0;28.6;42.9;42.9;;26.2;19.0;4.8;;
804;Gilze en Rijen;1e halfjaar 2024;125.0;30.0;55.0;55.0;;35.0;15.0;10.0;;;100.0;24.0;44.0;44.0;;28.0;12.0;8.0;;
805;Goeree-Overflakkee;1e halfjaar 2022;125.0;40.0;50.0;45.0;;35.0;20.0;10.0;;;100.0;32.0;40.0;36.0;;28.0;16.0;8.0;;
806;Goeree-Overflakkee;2e halfjaar 2022;165.0;45.0;55.0;55.0;;65.0;35.0;25.0;;;100.0;27.1;34.3;31.9;;38.6;21.1;15.1;;
807;Goeree-Overflakkee;2022;290.0;85.0;105.0;95.0;10.0;100.0;55.0;35.0;;;100.0;29.7;36.6;33.1;3.4;33.8;19.3;12.1;;
808;Goeree-Overflakkee;1e halfjaar 2023;140.0;45.0;35.0;35.0;;60.0;25.0;30.0;;;100.0;32.1;25.0;25.0;;42.9;17.9;21.4;;
809;Goeree-Overflakkee;2e halfjaar 2023;115.0;35.0;45.0;40.0;10.0;35.0;15.0;15.0;;;100.0;30.4;39.1;34.8;8.7;30.4;13.0;13.0;;
810;Goeree-Overflakkee;2023;260.0;80.0;80.0;70.0;10.0;95.0;40.0;45.0;10.0;;100.0;30.8;30.8;26.9;3.8;36.5;15.4;17.3;3.8;
811;Goeree-Overflakkee;1e halfjaar 2024;130.0;45.0;45.0;40.0;;40.0;25.0;10.0;;;100.0;34.6;34.6;30.8;;30.8;19.2;7.7;;
812;Goes;1e halfjaar 2022;110.0;50.0;40.0;35.0;;20.0;10.0;;;;100.0;45.5;36.4;31.8;;18.2;9.1;;;
813;Goes;2e halfjaar 2022;145.0;60.0;55.0;50.0;;30.0;15.0;10.0;;;100.0;42.1;36.6;33.8;;21.4;10.3;7.6;;
814;Goes;2022;255.0;110.0;90.0;85.0;;50.0;25.0;15.0;10.0;;100.0;43.8;35.9;33.6;;19.9;9.8;6.3;3.9;
815;Goes;1e halfjaar 2023;125.0;40.0;55.0;50.0;;30.0;15.0;;;;100.0;32.0;44.0;40.0;;24.0;12.0;;;
816;Goes;2e halfjaar 2023;145.0;40.0;55.0;50.0;;50.0;15.0;20.0;15.0;;100.0;27.6;37.9;34.5;;34.5;10.3;13.8;10.3;
817;Goes;2023;265.0;85.0;105.0;100.0;;75.0;30.0;25.0;20.0;;100.0;32.1;39.6;37.7;;28.3;11.3;9.4;7.5;
818;Goes;1e halfjaar 2024;140.0;45.0;55.0;55.0;;40.0;20.0;10.0;;;100.0;32.1;39.3;39.3;;28.6;14.3;7.1;;
819;Goirle;1e halfjaar 2022;60.0;25.0;20.0;20.0;;15.0;10.0;;;;100.0;41.7;33.3;33.3;;25.0;16.7;;;
