ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
1803;O Openbaar bestuur en overheidsdiensten;2005 2e kwartaal;7047.0;6149.0;5296.0;4496.0;1751.0;1653.0;7032.0;0.5;-0.2;1.0;15.4;11.5;15.3;39.4;29.6;39.4;3.5;2.7;4.0;1.2;0.4;1.7;459;179;-2.9;-0.7;512;330;183;-2.3;-2.5;-1.9
1804;O Openbaar bestuur en overheidsdiensten;2005 3e kwartaal;5679.0;6104.0;4059.0;4476.0;1620.0;1629.0;5662.0;2.2;1.5;2.8;12.4;8.9;12.4;31.5;22.5;31.4;4.4;3.6;5.1;3.4;2.6;4.0;458;180;-2.1;-1.1;510;329;181;-1.9;-1.8;-1.9
1805;O Openbaar bestuur en overheidsdiensten;2005 4e kwartaal;6144.0;6149.0;4605.0;4533.0;1539.0;1616.0;6152.0;2.4;2.4;3.1;13.3;10.0;13.4;31.5;23.6;31.6;3.0;3.0;3.7;4.4;4.4;5.1;461;195;-0.6;-1.9;513;331;182;-0.5;-0.3;-1.0
1806;O Openbaar bestuur en overheidsdiensten;2005;24432.0;;17913.0;;6519.0;;24391.0;1.0;0.4;1.6;53.3;39.1;53.2;32.8;24.1;32.8;3.4;2.8;4.0;3.1;2.5;3.7;458;745;-2.4;-2.0;511;329;182;-1.9;-2.0;-1.8
1807;O Openbaar bestuur en overheidsdiensten;2006 1e kwartaal;5662.0;6103.0;4140.0;4589.0;1522.0;1514.0;5656.0;1.8;4.7;2.0;12.5;9.1;12.5;29.3;21.4;29.3;2.3;5.3;2.5;0.6;3.5;0.8;454;193;-0.5;1.2;506;326;180;-0.7;-0.7;-0.8
1808;O Openbaar bestuur en overheidsdiensten;2006 2e kwartaal;6963.0;6126.0;5387.0;4602.0;1576.0;1523.0;6953.0;-1.2;1.7;-1.1;15.3;11.9;15.3;40.2;31.1;40.1;-0.2;2.8;-0.1;1.9;4.9;1.9;454;173;-1.0;-3.0;506;327;179;-1.2;-0.8;-1.8
1809;O Openbaar bestuur en overheidsdiensten;2006 3e kwartaal;5922.0;6334.0;4345.0;4777.0;1577.0;1556.0;5911.0;4.3;7.0;4.4;13.2;9.7;13.2;34.2;25.1;34.1;6.4;9.2;6.5;8.5;11.4;8.6;449;173;-2.0;-3.9;501;324;177;-1.9;-1.6;-2.5
1810;O Openbaar bestuur en overheidsdiensten;2006 4e kwartaal;6170.0;6147.0;4730.0;4633.0;1440.0;1514.0;6157.0;0.4;2.7;0.1;13.7;10.5;13.6;32.8;25.2;32.8;2.4;4.7;2.0;4.1;6.5;3.8;452;188;-1.9;-3.6;503;326;177;-1.8;-1.3;-2.6
1811;O Openbaar bestuur en overheidsdiensten;2006;24717.0;;18602.0;;6115.0;;24677.0;1.2;3.8;1.2;54.7;41.1;54.6;34.0;25.6;33.9;2.6;5.3;2.6;3.5;6.3;3.5;452;728;-1.4;-2.3;504;326;178;-1.4;-1.1;-1.9
1812;O Openbaar bestuur en overheidsdiensten;2007 1e kwartaal;5890.0;6336.0;4275.0;4732.0;1615.0;1604.0;5880.0;4.0;3.3;4.0;13.0;9.4;13.0;30.8;22.4;30.8;4.0;3.3;4.0;5.1;4.4;5.1;454;191;0.0;-1.0;506;326;180;0.1;-0.1;0.4
1813;O Openbaar bestuur en overheidsdiensten;2007 2e kwartaal;7155.0;6355.0;5503.0;4740.0;1652.0;1615.0;7143.0;2.8;2.2;2.7;15.8;12.1;15.7;41.3;31.8;41.2;2.7;2.1;2.7;2.8;2.2;2.8;454;173;0.0;-0.1;506;326;181;0.1;-0.3;0.7
1814;O Openbaar bestuur en overheidsdiensten;2007 3e kwartaal;6129.0;6549.0;4467.0;4911.0;1662.0;1638.0;6116.0;3.5;2.8;3.5;13.6;9.9;13.5;35.3;25.7;35.2;3.0;2.3;3.0;3.2;2.5;3.2;451;174;0.5;0.3;503;324;180;0.5;0.0;1.5
1815;O Openbaar bestuur en overheidsdiensten;2007 4e kwartaal;6458.0;6366.0;4930.0;4777.0;1528.0;1589.0;6468.0;4.7;4.2;5.1;14.3;10.9;14.4;34.0;26.0;34.1;5.0;4.5;5.4;3.7;3.2;4.0;450;190;-0.3;1.0;502;322;180;-0.2;-1.3;1.7
1816;O Openbaar bestuur en overheidsdiensten;2007;25632.0;;19175.0;;6457.0;;25607.0;3.7;3.1;3.8;56.7;42.4;56.6;35.2;26.3;35.2;3.6;3.0;3.7;3.7;3.1;3.7;452;728;0.1;0.0;505;324;180;0.1;-0.4;1.1
1817;O Openbaar bestuur en overheidsdiensten;2008 1e kwartaal;6131.0;6606.0;4355.0;4831.0;1776.0;1775.0;6121.0;4.1;1.9;4.1;13.4;9.5;13.4;32.2;22.9;32.1;3.1;0.9;3.2;4.4;2.2;4.4;458;191;0.9;-0.3;510;325;185;0.7;-0.3;2.6
1818;O Openbaar bestuur en overheidsdiensten;2008 2e kwartaal;7420.0;6632.0;5609.0;4863.0;1811.0;1769.0;7409.0;3.7;1.9;3.7;16.2;12.3;16.2;42.3;31.9;42.2;3.1;1.3;3.1;2.3;0.5;2.3;457;176;0.6;1.4;509;324;185;0.4;-0.6;2.2
1819;O Openbaar bestuur en overheidsdiensten;2008 3e kwartaal;6305.0;6783.0;4517.0;4995.0;1788.0;1788.0;6296.0;2.9;1.1;2.9;13.9;10.0;13.9;35.8;25.6;35.7;2.5;0.8;2.6;1.4;-0.4;1.4;453;176;0.4;1.5;504;321;183;0.2;-0.9;2.0
1820;O Openbaar bestuur en overheidsdiensten;2008 4e kwartaal;7092.0;6875.0;5297.0;5047.0;1795.0;1828.0;7105.0;9.8;7.4;9.8;15.6;11.7;15.7;37.0;27.7;37.1;9.1;6.7;9.1;8.8;6.5;8.9;453;191;0.7;0.9;505;321;184;0.6;-0.4;2.4
1821;O Openbaar bestuur en overheidsdiensten;2008;26948.0;;19778.0;;7170.0;;26931.0;5.1;3.1;5.2;59.2;43.4;59.1;36.7;26.9;36.7;4.5;2.5;4.5;4.3;2.3;4.3;455;734;0.6;0.8;507;323;184;0.5;-0.5;2.3
1822;O Openbaar bestuur en overheidsdiensten;2009 1e kwartaal;6422.0;6961.0;4582.0;5117.0;1840.0;1844.0;6406.0;4.7;5.2;4.7;13.9;9.9;13.8;33.1;23.6;33.0;3.5;4.0;3.4;3.0;3.4;2.9;464;194;1.2;1.7;516;324;192;1.2;-0.3;3.7
1823;O Openbaar bestuur en overheidsdiensten;2009 2e kwartaal;7904.0;7079.0;6003.0;5221.0;1901.0;1858.0;7891.0;6.5;7.0;6.5;17.0;12.9;16.9;44.6;33.8;44.5;4.4;4.9;4.4;5.5;5.9;5.4;466;177;2.0;1.0;519;326;193;2.0;0.6;4.3
1824;O Openbaar bestuur en overheidsdiensten;2009 3e kwartaal;6614.0;7203.0;4765.0;5332.0;1849.0;1871.0;6605.0;4.9;5.5;4.9;14.2;10.2;14.2;36.2;26.1;36.2;2.2;2.8;2.2;1.3;1.9;1.3;465;182;2.6;3.5;517;325;192;2.6;1.3;4.8
1825;O Openbaar bestuur en overheidsdiensten;2009 4e kwartaal;7599.0;7227.0;5705.0;5329.0;1894.0;1899.0;7611.0;7.1;7.7;7.1;16.2;12.1;16.2;37.5;28.2;37.6;3.4;3.9;3.4;1.3;1.9;1.3;470;202;3.6;5.7;523;329;195;3.6;2.5;5.5
1826;O Openbaar bestuur en overheidsdiensten;2009;28539.0;;21055.0;;7484.0;;28513.0;5.9;6.5;5.9;61.2;45.2;61.2;37.7;27.8;37.7;3.5;4.0;3.4;2.8;3.3;2.8;466;756;2.4;3.0;519;326;193;2.3;1.1;4.6
1827;O Openbaar bestuur en overheidsdiensten;2010 1e kwartaal;6606.0;7216.0;4846.0;5430.0;1760.0;1786.0;6597.0;2.9;5.8;3.0;13.8;10.1;13.7;32.8;24.1;32.8;-0.6;2.2;-0.5;-0.9;1.9;-0.8;480;201;3.5;3.8;533;327;206;3.4;0.9;7.6
1828;O Openbaar bestuur en overheidsdiensten;2010 2e kwartaal;8128.0;7289.0;6303.0;5462.0;1825.0;1827.0;8125.0;2.8;5.0;3.0;16.9;13.1;16.9;45.4;35.2;45.4;-0.6;1.5;-0.4;2.0;4.1;2.1;482;179;3.4;0.8;536;328;208;3.3;0.7;7.9
1829;O Openbaar bestuur en overheidsdiensten;2010 3e kwartaal;6556.0;7232.0;4821.0;5424.0;1735.0;1808.0;6536.0;-0.9;1.2;-1.0;13.8;10.1;13.7;35.1;25.8;35.0;-3.2;-1.2;-3.4;-3.2;-1.2;-3.4;476;187;2.4;2.4;528;324;205;2.2;-0.5;6.8
1830;O Openbaar bestuur en overheidsdiensten;2010 4e kwartaal;8050.0;7518.0;6220.0;5477.0;1830.0;2041.0;8068.0;5.9;9.0;6.0;16.8;13.0;16.9;38.5;29.7;38.5;4.1;7.1;4.2;2.4;5.4;2.5;478;209;1.8;3.4;530;325;206;1.3;-1.2;5.6
1831;O Openbaar bestuur en overheidsdiensten;2010;29340.0;;22190.0;;7150.0;;29326.0;2.8;5.4;2.9;61.3;46.3;61.2;37.8;28.6;37.8;0.0;2.5;0.1;0.1;2.7;0.2;479;776;2.8;2.7;532;326;206;2.5;0.0;6.9
1832;O Openbaar bestuur en overheidsdiensten;2011 1e kwartaal;6608.0;7263.0;4768.0;5485.0;1840.0;1778.0;6626.0;0.0;-1.6;0.4;14.0;10.1;14.1;33.2;24.0;33.3;1.9;0.3;2.3;1.1;-0.5;1.5;471;199;-1.9;-1.1;526;322;203;-1.4;-1.3;-1.6
1833;O Openbaar bestuur en overheidsdiensten;2011 2e kwartaal;8040.0;7219.0;6163.0;5458.0;1877.0;1761.0;8052.0;-1.1;-2.2;-0.9;17.2;13.2;17.2;45.5;34.9;45.6;1.9;0.7;2.1;0.2;-1.0;0.3;468;177;-2.9;-1.2;522;320;202;-2.5;-2.4;-2.8
1834;O Openbaar bestuur en overheidsdiensten;2011 3e kwartaal;6454.0;7193.0;4687.0;5427.0;1767.0;1766.0;6467.0;-1.6;-2.8;-1.1;14.1;10.2;14.1;35.7;25.9;35.8;2.2;0.9;2.7;1.9;0.6;2.4;459;181;-3.6;-3.4;511;313;198;-3.3;-3.2;-3.5
1835;O Openbaar bestuur en overheidsdiensten;2011 4e kwartaal;8057.0;7425.0;6205.0;5450.0;1852.0;1975.0;8106.0;0.1;-0.2;0.5;17.4;13.4;17.6;41.3;31.8;41.5;3.6;3.3;4.0;7.3;7.0;7.7;462;195;-3.4;-6.8;515;317;198;-2.9;-2.5;-3.5
1836;O Openbaar bestuur en overheidsdiensten;2011;29159.0;;21823.0;;7336.0;;29251.0;-0.6;-1.7;-0.3;62.7;46.9;62.9;38.8;29.0;38.9;2.4;1.3;2.8;2.7;1.6;3.0;465;752;-3.0;-3.2;518;318;200;-2.5;-2.3;-2.9
1837;O Openbaar bestuur en overheidsdiensten;2012 1e kwartaal;6573.0;7258.0;4722.0;5438.0;1851.0;1820.0;6630.0;-0.5;-1.0;0.1;14.3;10.3;14.4;33.2;23.8;33.4;1.9;1.5;2.5;-0.1;-0.6;0.4;460;198;-2.4;-0.4;513;314;200;-2.3;-2.7;-1.8
1838;O Openbaar bestuur en overheidsdiensten;2012 2e kwartaal;8155.0;7336.0;6166.0;5454.0;1989.0;1882.0;8179.0;1.4;0.1;1.6;17.8;13.4;17.8;46.7;35.3;46.8;3.3;1.9;3.4;2.6;1.2;2.8;459;175;-1.8;-1.2;514;313;201;-1.7;-2.4;-0.6
1839;O Openbaar bestuur en overheidsdiensten;2012 3e kwartaal;6559.0;7356.0;4707.0;5459.0;1852.0;1897.0;6577.0;1.6;0.4;1.7;14.5;10.4;14.5;37.6;27.0;37.7;2.9;1.6;2.9;5.4;4.1;5.4;453;174;-1.2;-3.5;505;307;198;-1.1;-1.9;0.1
1840;O Openbaar bestuur en overheidsdiensten;2012 4e kwartaal;8218.0;7502.0;6260.0;5497.0;1958.0;2005.0;8229.0;2.0;0.9;1.5;17.9;13.6;17.9;42.8;32.6;42.9;2.7;1.6;2.2;3.7;2.6;3.2;459;192;-0.7;-1.7;511;311;200;-0.7;-1.8;1.0
1841;O Openbaar bestuur en overheidsdiensten;2012;29505.0;;21855.0;;7650.0;;29615.0;1.2;0.1;1.2;64.4;47.7;64.7;39.9;29.6;40.1;2.7;1.7;2.8;2.9;1.8;3.0;458;739;-1.5;-1.7;511;311;200;-1.5;-2.2;-0.3
1842;O Openbaar bestuur en overheidsdiensten;2013 1e kwartaal;6694.0;7415.0;4726.0;5444.0;1968.0;1971.0;6704.0;1.8;0.1;1.1;14.5;10.2;14.5;34.6;24.4;34.7;1.6;-0.2;0.8;4.4;2.6;3.7;461;193;0.3;-2.5;512;310;202;-0.4;-1.3;1.0
1843;O Openbaar bestuur en overheidsdiensten;2013 2e kwartaal;8234.0;7425.0;6214.0;5496.0;2020.0;1929.0;8332.0;1.0;0.8;1.9;17.9;13.5;18.1;46.4;35.0;46.9;0.6;0.4;1.5;-0.7;-0.9;0.2;461;178;0.4;1.7;512;310;202;-0.2;-0.8;0.6
1844;O Openbaar bestuur en overheidsdiensten;2013 3e kwartaal;6604.0;7413.0;4729.0;5479.0;1875.0;1934.0;6747.0;0.7;0.5;2.6;14.6;10.4;14.9;37.2;26.7;38.0;0.8;0.6;2.7;-1.1;-1.3;0.8;453;177;-0.1;1.8;502;304;198;-0.6;-1.1;0.2
1845;O Openbaar bestuur en overheidsdiensten;2013 4e kwartaal;8101.0;7371.0;6210.0;5460.0;1891.0;1911.0;8196.0;-1.4;-0.8;-0.4;17.6;13.5;17.8;41.7;32.0;42.2;-1.6;-1.0;-0.6;-2.6;-2.0;-1.6;460;194;0.2;1.2;510;310;200;-0.2;-0.3;0.0
1846;O Openbaar bestuur en overheidsdiensten;2013;29633.0;;21879.0;;7754.0;;29979.0;0.4;0.1;1.2;64.6;47.7;65.4;39.9;29.5;40.4;0.2;-0.1;1.0;0.0;-0.4;0.8;459;743;0.2;0.5;509;309;200;-0.4;-0.9;0.4
1847;O Openbaar bestuur en overheidsdiensten;2014 1e kwartaal;6663.0;7384.0;4749.0;5460.0;1914.0;1924.0;6682.0;-0.5;0.5;-0.3;14.6;10.4;14.6;34.4;24.5;34.5;0.4;1.4;0.5;-0.7;0.2;-0.6;457;194;-0.9;0.3;509;310;199;-0.4;0.0;-1.2
1848;O Openbaar bestuur en overheidsdiensten;2014 2e kwartaal;8157.0;7373.0;6143.0;5442.0;2014.0;1931.0;8276.0;-0.9;-1.1;-0.7;17.9;13.5;18.2;46.6;35.1;47.2;0.5;0.3;0.8;0.4;0.2;0.7;455;175;-1.4;-1.3;507;307;199;-1.1;-1.0;-1.4
1849;O Openbaar bestuur en overheidsdiensten;2014 3e kwartaal;6557.0;7354.0;4673.0;5406.0;1884.0;1948.0;6686.0;-0.7;-1.2;-0.9;14.7;10.4;14.9;36.9;26.3;37.6;0.5;0.0;0.3;-0.8;-1.3;-1.0;448;178;-1.2;0.1;498;302;197;-0.8;-0.7;-0.9
1850;O Openbaar bestuur en overheidsdiensten;2014 4e kwartaal;8169.0;7425.0;6128.0;5391.0;2041.0;2034.0;8295.0;0.8;-1.3;1.2;18.0;13.5;18.3;42.7;32.0;43.4;2.2;0.0;2.5;2.5;0.3;2.8;454;191;-1.3;-1.6;505;306;199;-1.0;-1.2;-0.8
1851;O Openbaar bestuur en overheidsdiensten;2014;29546.0;;21693.0;;7853.0;;29939.0;-0.3;-0.8;-0.1;65.2;47.9;66.1;40.0;29.4;40.6;0.9;0.3;1.1;0.3;-0.2;0.5;453;738;-1.2;-0.6;505;306;198;-0.9;-0.7;-1.1
1852;O Openbaar bestuur en overheidsdiensten;2015 1e kwartaal;6617.0;7321.0;4715.0;5405.0;1902.0;1916.0;6652.0;-0.7;-0.7;-0.5;14.7;10.5;14.8;35.1;25.0;35.3;0.9;0.9;1.2;2.1;2.1;2.4;450;189;-1.6;-2.7;501;306;195;-1.7;-1.4;-2.0
1853;O Openbaar bestuur en overheidsdiensten;2015 2e kwartaal;8134.0;7378.0;6151.0;5473.0;1983.0;1905.0;8182.0;-0.3;0.1;-1.1;18.1;13.7;18.2;48.1;36.4;48.4;1.1;1.5;0.2;3.2;3.7;2.3;448;169;-1.3;-3.4;500;304;196;-1.2;-1.0;-1.5
1854;O Openbaar bestuur en overheidsdiensten;2015 3e kwartaal;6636.0;7431.0;4788.0;5531.0;1848.0;1900.0;6667.0;1.2;2.5;-0.3;15.0;10.8;15.1;39.0;28.2;39.2;2.4;3.7;0.9;5.7;7.0;4.2;442;170;-1.2;-4.3;492;299;194;-1.1;-1.0;-1.4
1855;O Openbaar bestuur en overheidsdiensten;2015 4e kwartaal;8169.0;7424.0;6181.0;5425.0;1988.0;1999.0;8327.0;0.0;0.9;0.4;18.2;13.8;18.6;42.7;32.3;43.5;1.1;1.9;1.5;0.0;0.8;0.3;449;191;-1.1;0.0;500;303;196;-1.0;-1.0;-1.1
1856;O Openbaar bestuur en overheidsdiensten;2015;29556.0;;21835.0;;7721.0;;29828.0;0.0;0.7;-0.4;66.1;48.8;66.7;41.1;30.4;41.5;1.4;2.0;0.9;2.6;3.3;2.2;447;719;-1.3;-2.5;498;303;195;-1.3;-1.1;-1.5
1857;O Openbaar bestuur en overheidsdiensten;2016 1e kwartaal;6835.0;7527.0;4942.0;5641.0;1893.0;1886.0;6880.0;3.3;4.8;3.4;15.3;11.1;15.4;36.6;26.5;36.9;4.1;5.6;4.2;4.4;5.9;4.5;446;187;-0.7;-1.0;497;301;196;-0.8;-1.6;0.4
1858;O Openbaar bestuur en overheidsdiensten;2016 2e kwartaal;8357.0;7632.0;6351.0;5706.0;2006.0;1926.0;8395.0;2.7;3.2;2.6;18.7;14.2;18.8;47.7;36.2;47.9;3.3;3.8;3.2;-0.8;-0.3;-1.0;446;175;-0.5;3.6;498;300;198;-0.6;-1.4;0.8
1859;O Openbaar bestuur en overheidsdiensten;2016 3e kwartaal;6811.0;7617.0;4925.0;5670.0;1886.0;1947.0;6876.0;2.6;2.9;3.1;15.5;11.2;15.6;40.4;29.2;40.8;3.1;3.3;3.6;3.4;3.7;3.9;440;169;-0.4;-0.8;490;294;196;-0.4;-1.4;1.2
1860;O Openbaar bestuur en overheidsdiensten;2016 4e kwartaal;8380.0;7587.0;6340.0;5532.0;2040.0;2055.0;8485.0;2.6;2.6;1.9;18.7;14.2;18.9;44.9;34.0;45.5;2.8;2.8;2.1;5.2;5.1;4.4;448;187;-0.2;-2.4;499;300;199;-0.1;-1.2;1.4
1861;O Openbaar bestuur en overheidsdiensten;2016;30383.0;;22558.0;;7825.0;;30636.0;2.8;3.3;2.7;68.3;50.7;68.8;42.4;31.5;42.7;3.3;3.8;3.2;3.1;3.6;3.0;445;717;-0.5;-0.3;496;299;197;-0.5;-1.4;0.9
1862;O Openbaar bestuur en overheidsdiensten;2017 1e kwartaal;7020.0;7694.0;5019.0;5709.0;2001.0;1985.0;7073.0;2.7;1.6;2.8;15.6;11.2;15.7;36.5;26.1;36.8;2.1;0.9;2.2;-0.3;-1.4;-0.2;449;192;0.6;3.0;501;299;202;0.9;-0.4;2.8
1863;O Openbaar bestuur en overheidsdiensten;2017 2e kwartaal;8483.0;7836.0;6400.0;5829.0;2083.0;2007.0;8532.0;1.5;0.8;1.6;18.9;14.2;19.0;48.9;36.9;49.2;0.8;0.1;0.9;2.7;1.9;2.8;449;173;0.7;-1.1;502;299;203;0.9;-0.4;2.9
1864;O Openbaar bestuur en overheidsdiensten;2017 3e kwartaal;7051.0;7866.0;5079.0;5816.0;1972.0;2050.0;7098.0;3.5;3.1;3.2;15.9;11.5;16.0;41.8;30.1;42.0;2.8;2.4;2.5;3.5;3.1;3.2;443;169;0.7;0.1;495;294;202;1.0;-0.2;2.9
1865;O Openbaar bestuur en overheidsdiensten;2017 4e kwartaal;8916.0;8009.0;6777.0;5867.0;2139.0;2142.0;9045.0;6.4;6.9;6.6;19.8;15.1;20.1;48.6;37.0;49.3;5.9;6.4;6.1;8.3;8.8;8.5;450;183;0.5;-1.7;504;299;205;1.1;-0.3;3.1
1866;O Openbaar bestuur en overheidsdiensten;2017;31470.0;;23275.0;;8195.0;;31748.0;3.6;3.2;3.6;70.3;52.0;70.9;43.8;32.4;44.2;2.9;2.5;3.0;3.5;3.1;3.6;448;718;0.6;0.1;501;298;203;1.0;-0.3;2.9
1867;O Openbaar bestuur en overheidsdiensten;2018 1e kwartaal;7522.0;8213.0;5146.0;5830.0;2376.0;2383.0;7579.0;7.2;2.5;7.2;16.6;11.4;16.8;39.1;26.7;39.4;6.4;1.8;6.4;6.9;2.3;6.9;452;193;0.7;0.2;506;299;207;0.9;-0.2;2.7
1868;O Openbaar bestuur en overheidsdiensten;2018 2e kwartaal;8529.0;8007.0;6271.0;5817.0;2258.0;2190.0;8585.0;0.5;-2.0;0.6;18.8;13.8;18.9;48.4;35.6;48.7;-0.3;-2.9;-0.3;-1.2;-3.7;-1.1;453;176;0.9;1.7;508;299;209;1.1;0.0;2.8
1869;O Openbaar bestuur en overheidsdiensten;2018 3e kwartaal;7462.0;8286.0;5290.0;6010.0;2172.0;2276.0;7519.0;5.8;4.2;5.9;16.6;11.8;16.7;43.1;30.5;43.4;4.5;2.9;4.6;3.1;1.5;3.2;449;173;1.2;2.6;502;294;208;1.4;0.3;3.0
1870;O Openbaar bestuur en overheidsdiensten;2018 4e kwartaal;9337.0;8291.0;6996.0;6001.0;2341.0;2290.0;9451.0;4.7;3.2;4.5;20.5;15.4;20.8;48.6;36.4;49.2;3.6;2.1;3.3;0.0;-1.5;-0.3;455;192;1.1;4.8;512;300;212;1.5;0.3;3.2
1871;O Openbaar bestuur en overheidsdiensten;2018;32850.0;;23703.0;;9147.0;;33134.0;4.4;1.8;4.4;72.6;52.4;73.2;44.7;32.3;45.1;3.4;0.8;3.3;2.0;-0.5;2.0;452;734;1.0;2.3;507;298;209;1.2;0.1;2.9
1872;O Openbaar bestuur en overheidsdiensten;2019 1e kwartaal;7730.0;8439.0;5410.0;6117.0;2320.0;2322.0;7769.0;2.8;5.1;2.5;16.8;11.8;16.9;40.0;28.0;40.2;1.0;3.3;0.8;2.3;4.6;2.0;460;193;1.7;0.5;516;301;215;2.1;0.9;3.8
1873;O Openbaar bestuur en overheidsdiensten;2019 2e kwartaal;9022.0;8623.0;6639.0;6271.0;2383.0;2352.0;9061.0;5.8;5.9;5.5;19.5;14.3;19.6;49.2;36.2;49.4;3.6;3.7;3.3;1.6;1.7;1.4;463;184;2.1;4.1;520;302;218;2.4;1.3;4.1
1874;O Openbaar bestuur en overheidsdiensten;2019 3e kwartaal;7924.0;8741.0;5623.0;6336.0;2301.0;2405.0;7966.0;6.2;6.3;5.9;17.2;12.2;17.3;43.2;30.6;43.4;3.5;3.5;3.2;0.3;0.4;0.0;461;183;2.7;5.9;516;299;217;2.6;1.5;4.3
1875;O Openbaar bestuur en overheidsdiensten;2019 4e kwartaal;10028.0;8801.0;7498.0;6375.0;2530.0;2426.0;10131.0;7.4;7.2;7.2;21.5;16.1;21.7;51.0;38.1;51.5;4.7;4.4;4.4;4.8;4.6;4.6;467;197;2.6;2.4;527;305;222;3.0;1.7;4.7
1876;O Openbaar bestuur en overheidsdiensten;2019;34704.0;;25170.0;;9534.0;;34927.0;5.6;6.2;5.4;75.0;54.4;75.5;45.8;33.2;46.1;3.3;3.8;3.1;2.4;3.0;2.2;463;757;2.3;3.1;520;302;218;2.5;1.3;4.2
1877;O Openbaar bestuur en overheidsdiensten;2020 1e kwartaal;8111.0;8864.0;5780.0;6526.0;2331.0;2338.0;8144.0;4.9;6.8;4.8;17.2;12.2;17.2;41.4;29.5;41.6;2.2;4.0;2.1;3.6;5.5;3.5;473;196;2.7;1.3;533;306;226;3.2;1.7;5.4
1878;O Openbaar bestuur en overheidsdiensten;2020 2e kwartaal;9229.0;8972.0;6883.0;6620.0;2346.0;2352.0;9328.0;2.3;3.7;2.9;19.4;14.5;19.6;47.9;35.7;48.4;-0.3;1.0;0.3;-2.5;-1.2;-1.9;475;193;2.6;5.0;533;304;229;2.6;0.7;5.1
1879;O Openbaar bestuur en overheidsdiensten;2020 3e kwartaal;8320.0;9116.0;6034.0;6741.0;2286.0;2375.0;8349.0;5.0;7.3;4.8;17.5;12.7;17.6;45.8;33.2;46.0;1.8;4.0;1.6;6.0;8.4;5.8;475;182;3.1;-1.0;532;303;229;3.2;1.4;5.7
1880;O Openbaar bestuur en overheidsdiensten;2020 4e kwartaal;10745.0;9336.0;8234.0;6941.0;2511.0;2395.0;10805.0;7.2;9.8;6.7;22.3;17.1;22.4;50.8;38.9;51.1;3.8;6.4;3.3;-0.3;2.2;-0.7;482;211;3.2;7.4;544;310;234;3.1;1.4;5.6
1881;O Openbaar bestuur en overheidsdiensten;2020;36405.0;;26931.0;;9474.0;;36626.0;4.9;7.0;4.9;76.4;56.5;76.9;46.6;34.5;46.9;1.9;4.0;1.9;1.6;3.7;1.6;476;782;2.9;3.2;535;306;230;3.0;1.3;5.5
1882;O Openbaar bestuur en overheidsdiensten;2021 1e kwartaal;8421.0;9229.0;6074.0;6872.0;2347.0;2357.0;8435.0;3.8;5.1;3.6;17.2;12.4;17.2;39.7;28.6;39.7;0.2;1.4;-0.1;-4.1;-3.0;-4.4;490;212;3.6;8.3;548;310;238;2.8;1.1;5.1
1883;O Openbaar bestuur en overheidsdiensten;2021 2e kwartaal;9395.0;9236.0;6948.0;6765.0;2447.0;2471.0;9497.0;1.8;0.9;1.8;19.0;14.0;19.2;47.4;35.0;47.9;-2.3;-3.1;-2.2;-1.2;-2.0;-1.2;495;198;4.2;3.0;553;312;241;3.8;2.4;5.5
1884;O Openbaar bestuur en overheidsdiensten;2021 3e kwartaal;8840.0;9635.0;6436.0;7133.0;2404.0;2502.0;8870.0;6.2;6.7;6.2;17.9;13.1;18.0;47.8;34.8;48.0;2.4;2.8;2.4;4.4;4.8;4.4;493;185;3.7;1.7;549;308;241;3.2;1.7;5.2
1885;O Openbaar bestuur en overheidsdiensten;2021 4e kwartaal;11198.0;9690.0;8538.0;7177.0;2660.0;2513.0;11235.0;4.2;3.7;4.0;22.5;17.2;22.6;52.0;39.7;52.2;1.0;0.5;0.7;2.3;1.8;2.1;497;215;3.2;1.8;559;313;245;2.8;1.3;4.8
1886;O Openbaar bestuur en overheidsdiensten;2021;37854.0;;27996.0;;9858.0;;38037.0;4.0;4.0;3.8;76.7;56.7;77.0;46.7;34.5;46.9;0.3;0.3;0.2;0.3;0.2;0.1;494;811;3.7;3.7;552;311;242;3.1;1.6;5.2
1887;O Openbaar bestuur en overheidsdiensten;2022 1e kwartaal;9085.0;9958.0;6468.0;7317.0;2617.0;2641.0;9099.0;7.9;6.5;7.9;18.1;12.9;18.1;41.9;29.8;42.0;5.3;4.0;5.3;5.6;4.2;5.6;502;217;2.4;2.2;563;313;249;2.8;1.2;4.8
