ID;Geslacht;Leeftijd;RegioIndeling2015;Perioden;TotaleBevolking_1
7323;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2020;33.4
7324;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2021;32.9
7325;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2022;32.5
7326;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2023;32.6
7327;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2024;32.9
7328;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2025;33.1
7329;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2026;33.6
7330;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2027;34.2
7331;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2028;34.6
7332;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2029;35.1
7333;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2030;35.5
7334;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2031;35.9
7335;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2032;36.2
7336;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2033;36.4
7337;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2034;36.5
7338;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2035;36.7
7339;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2036;36.7
7340;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2037;36.7
7341;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2038;36.6
7342;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2039;36.4
7343;Totaal mannen en vrouwen;5 tot 10 jaar;Noordoost-Noord-Brabant (CR);2040;36.2
7344;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2017;39.6
7345;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2018;39.6
7346;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2019;38.9
7347;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2020;38.7
7348;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2021;38.2
7349;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2022;37.9
7350;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2023;38.0
7351;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2024;38.5
7352;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2025;38.9
7353;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2026;39.6
7354;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2027;40.2
7355;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2028;40.8
7356;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2029;41.3
7357;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2030;41.7
7358;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2031;42.1
7359;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2032;42.5
7360;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2033;42.8
7361;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2034;43.0
7362;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2035;43.2
7363;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2036;43.4
7364;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2037;43.4
7365;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2038;43.4
7366;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2039;43.4
7367;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Noord-Brabant (CR);2040;43.2
7368;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2017;13.8
7369;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2018;13.5
7370;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2019;13.3
7371;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2020;12.9
7372;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2021;12.6
7373;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2022;12.6
7374;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2023;12.6
7375;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2024;12.6
7376;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2025;12.7
7377;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2026;12.8
7378;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2027;12.8
7379;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2028;12.9
7380;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2029;13.0
7381;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2030;13.1
7382;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2031;13.1
7383;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2032;13.1
7384;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2033;13.1
7385;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2034;13.1
7386;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2035;13.0
7387;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2036;13.0
7388;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2037;12.9
7389;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2038;12.9
7390;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2039;12.8
7391;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Limburg (CR);2040;12.7
7392;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2017;10.7
7393;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2018;10.7
7394;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2019;10.6
7395;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2020;10.4
7396;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2021;10.2
7397;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2022;10.2
7398;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2023;10.2
7399;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2024;10.2
7400;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2025;10.4
7401;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2026;10.5
7402;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2027;10.6
7403;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2028;10.8
7404;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2029;10.9
7405;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2030;10.9
7406;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2031;10.9
7407;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2032;11.0
7408;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2033;10.9
7409;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2034;10.9
7410;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2035;10.9
7411;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2036;10.9
7412;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2037;10.9
7413;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2038;10.9
7414;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2039;10.8
7415;Totaal mannen en vrouwen;5 tot 10 jaar;Midden-Limburg (CR);2040;10.7
7416;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2017;24.5
7417;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2018;24.5
7418;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2019;24.4
7419;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2020;24.1
7420;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2021;23.8
7421;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2022;23.7
7422;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2023;23.9
7423;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2024;24.2
7424;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2025;24.7
7425;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2026;25.3
7426;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2027;25.9
7427;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2028;26.5
7428;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2029;27.0
7429;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2030;27.4
7430;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2031;27.9
7431;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2032;28.2
7432;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2033;28.6
7433;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2034;28.8
7434;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2035;28.9
7435;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2036;29.0
7436;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2037;29.0
7437;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2038;28.9
7438;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2039;28.8
7439;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Limburg (CR);2040;28.7
7440;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2017;27.0
7441;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2018;26.9
7442;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2019;26.5
7443;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2020;26.1
7444;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2021;25.6
7445;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2022;25.4
7446;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2023;25.4
7447;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2024;25.8
7448;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2025;26.0
7449;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2026;26.3
7450;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2027;26.6
7451;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2028;26.8
7452;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2029;27.1
7453;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2030;27.4
7454;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2031;27.7
7455;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2032;27.9
7456;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2033;28.1
7457;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2034;28.3
7458;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2035;28.4
7459;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2036;28.4
7460;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2037;28.4
7461;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2038;28.4
7462;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2039;28.3
7463;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (CR);2040;28.3
7464;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2017;5.9
7465;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2018;6.1
7466;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2019;6.2
7467;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2020;6.3
7468;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2021;6.3
7469;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2022;6.3
7470;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2023;6.4
7471;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2024;6.5
7472;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2025;6.5
7473;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2026;6.5
7474;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2027;6.6
7475;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2028;6.7
7476;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2029;6.7
7477;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2030;6.7
7478;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2031;6.7
7479;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2032;6.8
7480;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2033;6.7
7481;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2034;6.8
7482;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2035;6.7
7483;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2036;6.7
7484;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2037;6.7
7485;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2038;6.7
7486;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2039;6.7
7487;Totaal mannen en vrouwen;5 tot 10 jaar;Alkmaar;2040;6.6
7488;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2017;4.1
7489;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2018;4.0
7490;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2019;3.8
7491;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2020;3.7
7492;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2021;3.6
7493;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2022;3.5
7494;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2023;3.5
7495;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2024;3.5
7496;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2025;3.5
7497;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2026;3.6
7498;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2027;3.6
7499;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2028;3.6
7500;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2029;3.6
7501;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2030;3.6
7502;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2031;3.6
7503;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2032;3.6
7504;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2033;3.6
7505;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2034;3.6
7506;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2035;3.6
7507;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2036;3.6
7508;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2037;3.6
7509;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2038;3.6
7510;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2039;3.6
7511;Totaal mannen en vrouwen;5 tot 10 jaar;Almelo;2040;3.6
7512;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2017;13.1
7513;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2018;13.1
7514;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2019;13.0
7515;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2020;12.8
7516;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2021;12.7
7517;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2022;12.7
7518;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2023;12.8
7519;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2024;13.0
7520;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2025;13.2
7521;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2026;13.4
7522;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2027;13.7
7523;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2028;13.9
7524;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2029;14.2
7525;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2030;14.5
7526;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2031;14.7
7527;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2032;14.9
7528;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2033;15.1
7529;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2034;15.3
7530;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2035;15.5
7531;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2036;15.5
7532;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2037;15.6
7533;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2038;15.7
7534;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2039;15.6
7535;Totaal mannen en vrouwen;5 tot 10 jaar;Almere;2040;15.6
7536;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2017;6.5
7537;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2018;6.5
7538;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2019;6.4
7539;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2020;6.4
7540;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2021;6.3
7541;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2022;6.3
7542;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2023;6.3
7543;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2024;6.4
7544;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2025;6.5
7545;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2026;6.6
7546;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2027;6.6
7547;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2028;6.7
7548;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2029;6.8
7549;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2030;6.8
7550;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2031;6.8
7551;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2032;6.8
7552;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2033;6.8
7553;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2034;6.8
7554;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2035;6.9
7555;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2036;6.8
7556;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2037;6.8
7557;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2038;6.8
7558;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2039;6.7
7559;Totaal mannen en vrouwen;5 tot 10 jaar;Alphen aan den Rijn;2040;6.7
7560;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2017;10.5
7561;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2018;10.5
7562;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2019;10.4
7563;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2020;10.3
7564;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2021;10.2
7565;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2022;10.1
7566;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2023;10.1
7567;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2024;10.2
7568;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2025;10.2
7569;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2026;10.4
7570;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2027;10.5
7571;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2028;10.6
7572;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2029;10.7
7573;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2030;10.8
7574;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2031;10.8
7575;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2032;10.9
7576;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2033;10.9
7577;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2034;11.0
7578;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2035;11.1
7579;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2036;11.2
7580;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2037;11.2
7581;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2038;11.2
7582;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2039;11.3
7583;Totaal mannen en vrouwen;5 tot 10 jaar;Amersfoort;2040;11.3
7584;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2017;5.5
7585;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2018;5.7
7586;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2019;5.8
7587;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2020;5.9
7588;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2021;5.8
7589;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2022;5.9
7590;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2023;5.9
7591;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2024;5.9
7592;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2025;6.0
7593;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2026;6.1
7594;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2027;6.2
7595;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2028;6.3
7596;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2029;6.4
7597;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2030;6.5
7598;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2031;6.6
7599;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2032;6.7
7600;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2033;6.8
7601;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2034;6.8
7602;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2035;6.9
7603;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2036;7.0
7604;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2037;7.0
7605;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2038;7.1
7606;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2039;7.2
7607;Totaal mannen en vrouwen;5 tot 10 jaar;Amstelveen;2040;7.2
7608;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2017;43.3
7609;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2018;43.9
7610;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2019;44.0
7611;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2020;43.9
7612;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2021;43.8
7613;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2022;44.3
7614;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2023;45.3
7615;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2024;46.3
7616;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2025;47.5
7617;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2026;48.5
7618;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2027;49.3
7619;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2028;50.1
7620;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2029;50.7
7621;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2030;51.2
7622;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2031;51.6
7623;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2032;52.1
7624;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2033;52.4
7625;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2034;52.6
7626;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2035;52.9
7627;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2036;53.1
7628;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2037;53.2
7629;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2038;53.2
7630;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2039;53.5
7631;Totaal mannen en vrouwen;5 tot 10 jaar;Amsterdam;2040;53.6
